s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0179518E+000, 1.0785102E-001, 1.0785102E-001, 1.0000000E+000
 2.0075138E+000, 8.4400456E-002, 8.4400456E-002, 1.0000000E+000
 3.0039478E+000, 7.9178944E-002, 7.9178944E-002, 1.0000000E+000
 4.0075162E+000, 8.2303398E-002, 8.2303398E-002, 1.0000000E+000
 5.0001365E+000, 7.7878141E-002, 7.7878141E-002, 1.0000000E+000
 6.0015966E+000, 8.0525285E-002, 8.0525285E-002, 1.0000000E+000
 7.0012248E+000, 7.7025563E-002, 7.7025563E-002, 1.0000000E+000
 8.0002439E+000, 7.5743576E-002, 7.5743576E-002, 1.0000000E+000
 9.0018364E+000, 9.6100688E-002, 9.6100688E-002, 1.0000000E+000
 1.0001812E+001, 1.1276252E-001, 1.1276252E-001, 1.0000000E+000
 1.1002397E+001, 1.0676951E-001, 1.0676951E-001, 1.0000000E+000
 1.2002552E+001, 1.2558303E-001, 1.2558303E-001, 1.0000000E+000
 1.3001944E+001, 1.6642456E-001, 1.6642456E-001, 1.0000000E+000
 1.4000983E+001, 1.8609924E-001, 1.8609924E-001, 1.0000000E+000
 1.5000851E+001, 1.9327067E-001, 1.9327067E-001, 1.0000000E+000
 1.6000958E+001, 1.8016337E-001, 1.8016337E-001, 1.0000000E+000
 1.7000884E+001, 1.7728969E-001, 1.7728969E-001, 1.0000000E+000
 1.8000943E+001, 1.7849798E-001, 1.7849798E-001, 1.0000000E+000
 1.9001763E+001, 1.5095915E-001, 1.5095915E-001, 1.0000000E+000
 2.0000643E+001, 1.5675019E-001, 1.5675019E-001, 1.0000000E+000
 2.1002149E+001, 1.6428686E-001, 1.6428686E-001, 1.0000000E+000
 2.2000871E+001, 1.5720167E-001, 1.5720167E-001, 1.0000000E+000
 2.3003487E+001, 2.3653880E-001, 2.3653880E-001, 1.0000000E+000
 2.4003312E+001, 4.2280010E-001, 4.2280010E-001, 1.0000000E+000
 2.5000399E+001, 5.1129497E-001, 5.1129497E-001, 1.0000000E+000
 2.6002429E+001, 5.3643385E-001, 5.3643385E-001, 1.0000000E+000
 2.7002350E+001, 5.6912355E-001, 5.6912355E-001, 1.0000000E+000
 2.8000426E+001, 4.5502829E-001, 4.5502829E-001, 1.0000000E+000
 2.9000449E+001, 6.0941907E-001, 6.0941907E-001, 1.0000000E+000
 3.0003526E+001, 8.0255403E-001, 8.0255403E-001, 1.0000000E+000
 3.1003737E+001, 1.2195739E+000, 1.2195739E+000, 1.0000000E+000
