s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0189357E+000, 1.7109294E-001, 1.7109294E-001, 1.0000000E+000
 2.0093718E+000, 8.5710728E-002, 8.5710728E-002, 1.0000000E+000
 3.0018824E+000, 4.8425686E-002, 4.8425686E-002, 1.0000000E+000
 4.0010448E+000, 5.3682114E-002, 5.3682114E-002, 1.0000000E+000
 5.0021082E+000, 6.7187709E-002, 6.7187709E-002, 1.0000000E+000
 6.0050486E+000, 9.0670738E-002, 9.0670738E-002, 1.0000000E+000
 7.0050659E+000, 1.1539317E-001, 1.1539317E-001, 1.0000000E+000
 8.0003064E+000, 1.3205492E-001, 1.3205492E-001, 1.0000000E+000
 9.0010051E+000, 1.3284146E-001, 1.3284146E-001, 1.0000000E+000
 1.0007200E+001, 1.5676426E-001, 1.5676426E-001, 1.0000000E+000
 1.1006783E+001, 2.1582746E-001, 2.1582746E-001, 1.0000000E+000
 1.2002352E+001, 2.2547972E-001, 2.2547972E-001, 1.0000000E+000
 1.3002450E+001, 1.9764518E-001, 1.9764518E-001, 1.0000000E+000
 1.4002450E+001, 2.8416201E-001, 2.8416201E-001, 1.0000000E+000
 1.5002049E+001, 3.5748825E-001, 3.5748825E-001, 1.0000000E+000
 1.6001754E+001, 4.2165003E-001, 4.2165003E-001, 1.0000000E+000
 1.7005066E+001, 5.2985586E-001, 5.2985586E-001, 1.0000000E+000
 1.8000340E+001, 6.5169640E-001, 6.5169640E-001, 1.0000000E+000
 1.9000367E+001, 7.4833245E-001, 7.4833245E-001, 1.0000000E+000
 2.0003443E+001, 8.7245145E-001, 8.7245145E-001, 1.0000000E+000
 2.1002876E+001, 9.8553531E-001, 9.8553531E-001, 1.0000000E+000
 2.2003447E+001, 9.1411995E-001, 9.1411995E-001, 1.0000000E+000
 2.3002133E+001, 1.0014096E+000, 1.0014096E+000, 1.0000000E+000
 2.4006597E+001, 8.5875409E-001, 8.5875409E-001, 1.0000000E+000
 2.5001659E+001, 1.0708943E+000, 1.0708943E+000, 1.0000000E+000
 2.6000275E+001, 1.1616916E+000, 1.1616916E+000, 1.0000000E+000
 2.7004263E+001, 9.7880993E-001, 9.7880993E-001, 1.0000000E+000
 2.8007392E+001, 5.8121681E-001, 5.8121681E-001, 1.0000000E+000
 2.9005552E+001, 2.9388801E-001, 2.9388801E-001, 1.0000000E+000
 3.0008913E+001, 3.7266142E-001, 3.7266142E-001, 1.0000000E+000
 3.1006536E+001, 8.9933949E-001, 8.9933949E-001, 1.0000000E+000
