s,C,C
Time,"cs-temp","hs-temp"
 0.0000000E+000, 2.0000000E+001, 2.0000000E+001
 1.0000000E+001, 2.0089339E+001, 2.5590537E+001
 2.0000000E+001, 2.0229721E+001, 3.6033010E+001
 3.0000000E+001, 2.0353894E+001, 4.5641729E+001
 4.0000000E+001, 2.0468098E+001, 5.4507169E+001
 5.0000000E+001, 2.0575066E+001, 6.2703705E+001
 6.0000000E+001, 2.0676403E+001, 7.0295961E+001
 7.0000000E+001, 2.0773139E+001, 7.7341352E+001
 8.0000000E+001, 2.0866037E+001, 8.3889889E+001
 9.0000000E+001, 2.0955635E+001, 8.9986815E+001
 1.0000000E+002, 2.1042381E+001, 9.5672400E+001
 1.1000000E+002, 2.1126606E+001, 1.0098273E+002
 1.2000000E+002, 2.1208596E+001, 1.0595000E+002
 1.3000000E+002, 2.1288581E+001, 1.1060325E+002
 1.4000000E+002, 2.1366753E+001, 1.1496897E+002
 1.5000000E+002, 2.1443284E+001, 1.1907131E+002
 1.6000000E+002, 2.1518314E+001, 1.2293235E+002
 1.7000000E+002, 2.1591964E+001, 1.2657163E+002
 1.8000000E+002, 2.1664344E+001, 1.3000771E+002
 1.9000000E+002, 2.1735571E+001, 1.3325706E+002
 2.0000000E+002, 2.1805700E+001, 1.3633484E+002
 2.1000000E+002, 2.1874846E+001, 1.3925501E+002
 2.2000000E+002, 2.1943056E+001, 1.4203048E+002
 2.3000000E+002, 2.2010401E+001, 1.4467285E+002
 2.4000000E+002, 2.2076986E+001, 1.4719262E+002
 2.5000000E+002, 2.2142828E+001, 1.4959951E+002
 2.6000000E+002, 2.2208004E+001, 1.5190223E+002
 2.7000000E+002, 2.2272621E+001, 1.5410904E+002
 2.8000000E+002, 2.2336713E+001, 1.5622729E+002
 2.9000000E+002, 2.2400332E+001, 1.5826373E+002
 3.0000000E+002, 2.2463614E+001, 1.6022468E+002
 3.1000000E+002, 2.2526634E+001, 1.6211573E+002
 3.2000000E+002, 2.2589402E+001, 1.6394197E+002
 3.3000000E+002, 2.2652095E+001, 1.6570803E+002
 3.4000000E+002, 2.2714810E+001, 1.6741844E+002
 3.5000000E+002, 2.2777597E+001, 1.6907719E+002
 3.6000000E+002, 2.2840625E+001, 1.7068809E+002
 3.7000000E+002, 2.2903973E+001, 1.7225448E+002
 3.8000000E+002, 2.2967768E+001, 1.7377955E+002
 3.9000000E+002, 2.3032184E+001, 1.7526613E+002
 4.0000000E+002, 2.3097308E+001, 1.7671690E+002
 4.1000000E+002, 2.3163269E+001, 1.7813427E+002
 4.2000000E+002, 2.3230298E+001, 1.7952044E+002
 4.3000000E+002, 2.3298456E+001, 1.8087751E+002
 4.4000000E+002, 2.3367895E+001, 1.8220725E+002
 4.5000000E+002, 2.3438873E+001, 1.8351145E+002
 4.6000000E+002, 2.3511422E+001, 1.8479166E+002
 4.7000000E+002, 2.3585781E+001, 1.8604933E+002
 4.8000000E+002, 2.3662118E+001, 1.8728578E+002
 4.9000000E+002, 2.3740503E+001, 1.8850220E+002
 5.0000000E+002, 2.3821282E+001, 1.8969977E+002
 5.1000000E+002, 2.3904417E+001, 1.9087948E+002
 5.2000000E+002, 2.3990244E+001, 1.9204263E+002
 5.3000000E+002, 2.4078834E+001, 1.9319002E+002
 5.4000000E+002, 2.4170398E+001, 1.9432248E+002
 5.5000000E+002, 2.4265095E+001, 1.9544065E+002
 5.6000000E+002, 2.4363088E+001, 1.9654523E+002
 5.7000000E+002, 2.4464528E+001, 1.9763676E+002
 5.8000000E+002, 2.4569694E+001, 1.9871580E+002
 5.9000000E+002, 2.4678514E+001, 1.9978289E+002
 6.0000000E+002, 2.4791509E+001, 2.0083844E+002
 6.1000000E+002, 2.4908470E+001, 2.0188293E+002
 6.2000000E+002, 2.5029739E+001, 2.0291642E+002
 6.3000000E+002, 2.5155562E+001, 2.0393923E+002
 6.4000000E+002, 2.5285997E+001, 2.0495169E+002
 6.5000000E+002, 2.5421181E+001, 2.0595418E+002
 6.6000000E+002, 2.5561328E+001, 2.0694692E+002
 6.7000000E+002, 2.5706612E+001, 2.0793016E+002
 6.8000000E+002, 2.5857177E+001, 2.0890423E+002
 6.9000000E+002, 2.6013170E+001, 2.0986934E+002
 7.0000000E+002, 2.6174773E+001, 2.1082573E+002
 7.1000000E+002, 2.6342109E+001, 2.1177352E+002
 7.2000000E+002, 2.6515379E+001, 2.1271296E+002
 7.3000000E+002, 2.6694722E+001, 2.1364418E+002
 7.4000000E+002, 2.6880312E+001, 2.1456736E+002
 7.5000000E+002, 2.7072335E+001, 2.1548263E+002
 7.6000000E+002, 2.7270895E+001, 2.1639013E+002
 7.7000000E+002, 2.7476181E+001, 2.1729000E+002
 7.8000000E+002, 2.7688372E+001, 2.1818230E+002
 7.9000000E+002, 2.7907655E+001, 2.1906721E+002
 8.0000000E+002, 2.8134190E+001, 2.1994477E+002
 8.1000000E+002, 2.8368115E+001, 2.2081515E+002
 8.2000000E+002, 2.8609609E+001, 2.2167835E+002
 8.3000000E+002, 2.8858791E+001, 2.2253452E+002
 8.4000000E+002, 2.9116077E+001, 2.2338370E+002
 8.5000000E+002, 2.9381283E+001, 2.2422597E+002
 8.6000000E+002, 2.9655025E+001, 2.2506141E+002
 8.7000000E+002, 2.9937049E+001, 2.2589005E+002
 8.8000000E+002, 3.0227875E+001, 2.2671201E+002
 8.9000000E+002, 3.0527565E+001, 2.2752727E+002
 9.0000000E+002, 3.0836306E+001, 2.2833596E+002
 9.1000000E+002, 3.1154335E+001, 2.2913814E+002
 9.2000000E+002, 3.1481829E+001, 2.2993416E+002
 9.3000000E+002, 3.1819032E+001, 2.3072406E+002
 9.4000000E+002, 3.2166137E+001, 2.3150785E+002
 9.5000000E+002, 3.2523374E+001, 2.3228560E+002
 9.6000000E+002, 3.2890918E+001, 2.3305726E+002
 9.7000000E+002, 3.3269081E+001, 2.3382291E+002
 9.8000000E+002, 3.3657996E+001, 2.3458251E+002
 9.9000000E+002, 3.4058075E+001, 2.3533615E+002
 1.0000000E+003, 3.4469368E+001, 2.3608387E+002
 1.0100000E+003, 3.4892051E+001, 2.3724519E+002
 1.0200000E+003, 3.5326684E+001, 2.4021516E+002
 1.0300000E+003, 3.5773209E+001, 2.4516692E+002
 1.0400000E+003, 3.6232046E+001, 2.5194775E+002
 1.0500000E+003, 3.6703330E+001, 2.6038128E+002
 1.0600000E+003, 3.7187357E+001, 2.7031839E+002
 1.0700000E+003, 3.7684495E+001, 2.8159238E+002
 1.0800000E+003, 3.8194899E+001, 2.9406921E+002
 1.0900000E+003, 3.8718705E+001, 3.0759956E+002
 1.1000000E+003, 3.9256437E+001, 3.2206245E+002
 1.1100000E+003, 3.9807885E+001, 3.3694257E+002
 1.1200000E+003, 4.0373958E+001, 3.5089245E+002
 1.1300000E+003, 4.0954537E+001, 3.6367416E+002
 1.1400000E+003, 4.1549882E+001, 3.7539151E+002
 1.1500000E+003, 4.2160033E+001, 3.8616459E+002
 1.1600000E+003, 4.2785569E+001, 3.9610859E+002
 1.1700000E+003, 4.3426486E+001, 4.0532906E+002
 1.1800000E+003, 4.4083354E+001, 4.1391977E+002
 1.1900000E+003, 4.4756536E+001, 4.2196444E+002
 1.2000000E+003, 4.5445947E+001, 4.2953697E+002
 1.2100000E+003, 4.6152381E+001, 4.3670097E+002
 1.2200000E+003, 4.6876650E+001, 4.4351047E+002
 1.2300000E+003, 4.7619045E+001, 4.5001274E+002
 1.2400000E+003, 4.8381041E+001, 4.5624906E+002
 1.2500000E+003, 4.9163408E+001, 4.6225421E+002
 1.2600000E+003, 4.9967752E+001, 4.6805833E+002
 1.2700000E+003, 5.0796143E+001, 4.7368672E+002
 1.2800000E+003, 5.1650228E+001, 4.7916082E+002
 1.2900000E+003, 5.2532785E+001, 4.8449886E+002
 1.3000000E+003, 5.3446211E+001, 4.8971607E+002
 1.3100000E+003, 5.4394020E+001, 4.9482511E+002
 1.3200000E+003, 5.5379385E+001, 4.9983550E+002
 1.3300000E+003, 5.6406451E+001, 5.0476468E+002
 1.3400000E+003, 5.7479087E+001, 5.0962774E+002
 1.3500000E+003, 5.8601774E+001, 5.1442756E+002
 1.3600000E+003, 5.9779196E+001, 5.1916616E+002
 1.3700000E+003, 6.1015679E+001, 5.2384588E+002
 1.3800000E+003, 6.2315848E+001, 5.2846860E+002
 1.3900000E+003, 6.3684310E+001, 5.3303613E+002
 1.4000000E+003, 6.5126159E+001, 5.3755014E+002
 1.4100000E+003, 6.6644489E+001, 5.4201148E+002
 1.4200000E+003, 6.8244389E+001, 5.4642015E+002
 1.4300000E+003, 6.9927757E+001, 5.5077678E+002
 1.4400000E+003, 7.1698221E+001, 5.5508274E+002
 1.4500000E+003, 7.3557865E+001, 5.5933890E+002
 1.4600000E+003, 7.5507006E+001, 5.6354639E+002
 1.4700000E+003, 7.7546125E+001, 5.6770601E+002
 1.4800000E+003, 7.9674128E+001, 5.7181852E+002
 1.4900000E+003, 8.1888461E+001, 5.7588468E+002
 1.5000000E+003, 8.4186161E+001, 5.7990498E+002
 1.5100000E+003, 8.6561634E+001, 5.8387988E+002
 1.5200000E+003, 8.9009501E+001, 5.8780869E+002
 1.5300000E+003, 9.1522166E+001, 5.9169174E+002
 1.5400000E+003, 9.4089421E+001, 5.9552941E+002
 1.5500000E+003, 9.6703571E+001, 5.9932253E+002
 1.5600000E+003, 9.9351369E+001, 6.0307022E+002
 1.5700000E+003, 1.0202237E+002, 6.0677102E+002
 1.5800000E+003, 1.0470078E+002, 6.1042606E+002
 1.5900000E+003, 1.0737692E+002, 6.1403638E+002
 1.6000000E+003, 1.1003510E+002, 6.1760301E+002
 1.6100000E+003, 1.1266569E+002, 6.2112632E+002
 1.6200000E+003, 1.1525576E+002, 6.2460607E+002
 1.6300000E+003, 1.1779370E+002, 6.2804263E+002
 1.6400000E+003, 1.2026840E+002, 6.3143677E+002
 1.6500000E+003, 1.2266932E+002, 6.3478915E+002
 1.6600000E+003, 1.2498837E+002, 6.3810044E+002
 1.6700000E+003, 1.2721550E+002, 6.4137129E+002
 1.6800000E+003, 1.2934641E+002, 6.4460219E+002
 1.6900000E+003, 1.3137372E+002, 6.4779378E+002
 1.7000000E+003, 1.3329230E+002, 6.5094643E+002
 1.7100000E+003, 1.3510129E+002, 6.5406052E+002
 1.7200000E+003, 1.3679804E+002, 6.5713558E+002
 1.7300000E+003, 1.3838093E+002, 6.6017197E+002
 1.7400000E+003, 1.3984856E+002, 6.6317022E+002
 1.7500000E+003, 1.4120537E+002, 6.6613095E+002
 1.7600000E+003, 1.4245083E+002, 6.6905476E+002
 1.7700000E+003, 1.4359121E+002, 6.7194206E+002
 1.7800000E+003, 1.4462728E+002, 6.7479353E+002
 1.7900000E+003, 1.4556414E+002, 6.7760952E+002
 1.8000000E+003, 1.4640629E+002, 6.8039064E+002
 1.8100000E+003, 1.4715863E+002, 6.8313698E+002
 1.8200000E+003, 1.4782683E+002, 6.8584829E+002
 1.8300000E+003, 1.4841598E+002, 6.8852479E+002
 1.8400000E+003, 1.4893158E+002, 6.9116706E+002
 1.8500000E+003, 1.4937981E+002, 6.9377580E+002
 1.8600000E+003, 1.4976429E+002, 6.9635138E+002
 1.8700000E+003, 1.5009269E+002, 6.9889444E+002
 1.8800000E+003, 1.5036936E+002, 7.0140545E+002
 1.8900000E+003, 1.5059930E+002, 7.0388493E+002
 1.9000000E+003, 1.5078767E+002, 7.0633316E+002
 1.9100000E+003, 1.5093989E+002, 7.0875055E+002
 1.9200000E+003, 1.5105888E+002, 7.1113686E+002
 1.9300000E+003, 1.5114808E+002, 7.1349248E+002
 1.9400000E+003, 1.5121530E+002, 7.1581801E+002
 1.9500000E+003, 1.5126225E+002, 7.1811395E+002
 1.9600000E+003, 1.5128679E+002, 7.2037358E+002
 1.9700000E+003, 1.5129909E+002, 7.2251608E+002
 1.9800000E+003, 1.5130063E+002, 7.2452951E+002
 1.9900000E+003, 1.5129430E+002, 7.2646271E+002
 2.0000000E+003, 1.5128233E+002, 7.2834038E+002
 2.0100000E+003, 1.5126594E+002, 7.3017065E+002
 2.0200000E+003, 1.5124806E+002, 7.3192286E+002
 2.0300000E+003, 1.5122748E+002, 7.3358912E+002
 2.0400000E+003, 1.5120628E+002, 7.3519714E+002
 2.0500000E+003, 1.5118971E+002, 7.3676092E+002
 2.0600000E+003, 1.5117719E+002, 7.3828949E+002
 2.0700000E+003, 1.5116971E+002, 7.3978915E+002
 2.0800000E+003, 1.5116698E+002, 7.4128833E+002
 2.0900000E+003, 1.5116921E+002, 7.4282646E+002
 2.1000000E+003, 1.5117872E+002, 7.4439663E+002
 2.1100000E+003, 1.5119360E+002, 7.4598962E+002
 2.1200000E+003, 1.5122059E+002, 7.4759833E+002
 2.1300000E+003, 1.5125421E+002, 7.4921731E+002
 2.1400000E+003, 1.5129115E+002, 7.5084763E+002
 2.1500000E+003, 1.5133782E+002, 7.5251091E+002
 2.1600000E+003, 1.5139189E+002, 7.5420847E+002
 2.1700000E+003, 1.5145458E+002, 7.5593388E+002
 2.1800000E+003, 1.5152293E+002, 7.5768214E+002
 2.1900000E+003, 1.5159789E+002, 7.5944879E+002
 2.2000000E+003, 1.5168239E+002, 7.6122926E+002
 2.2100000E+003, 1.5177057E+002, 7.6302011E+002
 2.2200000E+003, 1.5186884E+002, 7.6481781E+002
 2.2300000E+003, 1.5197277E+002, 7.6661936E+002
 2.2400000E+003, 1.5208302E+002, 7.6842164E+002
 2.2500000E+003, 1.5220150E+002, 7.7022069E+002
 2.2600000E+003, 1.5232694E+002, 7.7199298E+002
 2.2700000E+003, 1.5245894E+002, 7.7372349E+002
 2.2800000E+003, 1.5259831E+002, 7.7541809E+002
 2.2900000E+003, 1.5274527E+002, 7.7708142E+002
 2.3000000E+003, 1.5289990E+002, 7.7871658E+002
 2.3100000E+003, 1.5306181E+002, 7.8032589E+002
 2.3200000E+003, 1.5323149E+002, 7.8190682E+002
 2.3300000E+003, 1.5340815E+002, 7.8345933E+002
 2.3400000E+003, 1.5359244E+002, 7.8498654E+002
 2.3500000E+003, 1.5378497E+002, 7.8649078E+002
 2.3600000E+003, 1.5398501E+002, 7.8797384E+002
 2.3700000E+003, 1.5419144E+002, 7.8943701E+002
 2.3800000E+003, 1.5440613E+002, 7.9088153E+002
 2.3900000E+003, 1.5462896E+002, 7.9230824E+002
 2.4000000E+003, 1.5485709E+002, 7.9371792E+002
 2.4100000E+003, 1.5509325E+002, 7.9511118E+002
 2.4200000E+003, 1.5533455E+002, 7.9648810E+002
 2.4300000E+003, 1.5558293E+002, 7.9784899E+002
 2.4400000E+003, 1.5583687E+002, 7.9919422E+002
 2.4500000E+003, 1.5609617E+002, 8.0052378E+002
 2.4600000E+003, 1.5636088E+002, 8.0183385E+002
 2.4700000E+003, 1.5662963E+002, 8.0312484E+002
 2.4800000E+003, 1.5690317E+002, 8.0439867E+002
 2.4900000E+003, 1.5718142E+002, 8.0565650E+002
 2.5000000E+003, 1.5746288E+002, 8.0689932E+002
 2.5100000E+003, 1.5774938E+002, 8.0812768E+002
 2.5200000E+003, 1.5803800E+002, 8.0934190E+002
 2.5300000E+003, 1.5832900E+002, 8.1054228E+002
 2.5400000E+003, 1.5862433E+002, 8.1172930E+002
 2.5500000E+003, 1.5892143E+002, 8.1290337E+002
 2.5600000E+003, 1.5922194E+002, 8.1406489E+002
 2.5700000E+003, 1.5952347E+002, 8.1521422E+002
 2.5800000E+003, 1.5982815E+002, 8.1635154E+002
 2.5900000E+003, 1.6013273E+002, 8.1747722E+002
 2.6000000E+003, 1.6043943E+002, 8.1859142E+002
 2.6100000E+003, 1.6074738E+002, 8.1969433E+002
 2.6200000E+003, 1.6105566E+002, 8.2078573E+002
 2.6300000E+003, 1.6136478E+002, 8.2186580E+002
 2.6400000E+003, 1.6167384E+002, 8.2293475E+002
 2.6500000E+003, 1.6198469E+002, 8.2399281E+002
 2.6600000E+003, 1.6229492E+002, 8.2504027E+002
 2.6700000E+003, 1.6260510E+002, 8.2607727E+002
 2.6800000E+003, 1.6291492E+002, 8.2710411E+002
 2.6900000E+003, 1.6322513E+002, 8.2812090E+002
 2.7000000E+003, 1.6353470E+002, 8.2912790E+002
 2.7100000E+003, 1.6384390E+002, 8.3012511E+002
 2.7200000E+003, 1.6415393E+002, 8.3111263E+002
 2.7300000E+003, 1.6446182E+002, 8.3209046E+002
 2.7400000E+003, 1.6477049E+002, 8.3305891E+002
 2.7500000E+003, 1.6507630E+002, 8.3401814E+002
 2.7600000E+003, 1.6538163E+002, 8.3496826E+002
 2.7700000E+003, 1.6568653E+002, 8.3590946E+002
 2.7800000E+003, 1.6598926E+002, 8.3684193E+002
 2.7900000E+003, 1.6629232E+002, 8.3776585E+002
 2.8000000E+003, 1.6659335E+002, 8.3868125E+002
 2.8100000E+003, 1.6689300E+002, 8.3958825E+002
 2.8200000E+003, 1.6719066E+002, 8.4048660E+002
 2.8300000E+003, 1.6748757E+002, 8.4137635E+002
 2.8400000E+003, 1.6778287E+002, 8.4225766E+002
 2.8500000E+003, 1.6807726E+002, 8.4313076E+002
