s,C,C
Time,"cs-temp","hs-temp"
 0.0000000E+000, 2.0000000E+001, 2.0000000E+001
 1.0000000E+001, 2.0090970E+001, 2.5569812E+001
 2.0000000E+001, 2.0236319E+001, 3.5942873E+001
 3.0000000E+001, 2.0366566E+001, 4.5463655E+001
 4.0000000E+001, 2.0487348E+001, 5.4235360E+001
 5.0000000E+001, 2.0601164E+001, 6.2336687E+001
 6.0000000E+001, 2.0709510E+001, 6.9835570E+001
 7.0000000E+001, 2.0813345E+001, 7.6790954E+001
 8.0000000E+001, 2.0913390E+001, 8.3254524E+001
 9.0000000E+001, 2.1010166E+001, 8.9271853E+001
 1.0000000E+002, 2.1104087E+001, 9.4883683E+001
 1.1000000E+002, 2.1195483E+001, 1.0012643E+002
 1.2000000E+002, 2.1284628E+001, 1.0503227E+002
 1.3000000E+002, 2.1371742E+001, 1.0962999E+002
 1.4000000E+002, 2.1457021E+001, 1.1394599E+002
 1.5000000E+002, 2.1540618E+001, 1.1800405E+002
 1.6000000E+002, 2.1622690E+001, 1.2182590E+002
 1.7000000E+002, 2.1703352E+001, 1.2543120E+002
 1.8000000E+002, 2.1782703E+001, 1.2883791E+002
 1.9000000E+002, 2.1860859E+001, 1.3206229E+002
 2.0000000E+002, 2.1937888E+001, 1.3511917E+002
 2.1000000E+002, 2.2013868E+001, 1.3802212E+002
 2.2000000E+002, 2.2088890E+001, 1.4078378E+002
 2.3000000E+002, 2.2162994E+001, 1.4341551E+002
 2.4000000E+002, 2.2236246E+001, 1.4592758E+002
 2.5000000E+002, 2.2308707E+001, 1.4832942E+002
 2.6000000E+002, 2.2380399E+001, 1.5062955E+002
 2.7000000E+002, 2.2451430E+001, 1.5283591E+002
 2.8000000E+002, 2.2521785E+001, 1.5495566E+002
 2.9000000E+002, 2.2591512E+001, 1.5699554E+002
 3.0000000E+002, 2.2660697E+001, 1.5896155E+002
 3.1000000E+002, 2.2729350E+001, 1.6085903E+002
 3.2000000E+002, 2.2797521E+001, 1.6269282E+002
 3.3000000E+002, 2.2865269E+001, 1.6446756E+002
 3.4000000E+002, 2.2932596E+001, 1.6618765E+002
 3.5000000E+002, 2.2999590E+001, 1.6785691E+002
 3.6000000E+002, 2.3066311E+001, 1.6947909E+002
 3.7000000E+002, 2.3132746E+001, 1.7105745E+002
 3.8000000E+002, 2.3199012E+001, 1.7259501E+002
 3.9000000E+002, 2.3265161E+001, 1.7409456E+002
 4.0000000E+002, 2.3331195E+001, 1.7555863E+002
 4.1000000E+002, 2.3397238E+001, 1.7698966E+002
 4.2000000E+002, 2.3463346E+001, 1.7838972E+002
 4.3000000E+002, 2.3529527E+001, 1.7976085E+002
 4.4000000E+002, 2.3595956E+001, 1.8110481E+002
 4.5000000E+002, 2.3662633E+001, 1.8242330E+002
 4.6000000E+002, 2.3729627E+001, 1.8371780E+002
 4.7000000E+002, 2.3797112E+001, 1.8498977E+002
 4.8000000E+002, 2.3865089E+001, 1.8624046E+002
 4.9000000E+002, 2.3933616E+001, 1.8747105E+002
 5.0000000E+002, 2.4002942E+001, 1.8868265E+002
 5.1000000E+002, 2.4072979E+001, 1.8987626E+002
 5.2000000E+002, 2.4143880E+001, 1.9105314E+002
 5.3000000E+002, 2.4215872E+001, 1.9221406E+002
 5.4000000E+002, 2.4288829E+001, 1.9335985E+002
 5.5000000E+002, 2.4363061E+001, 1.9449111E+002
 5.6000000E+002, 2.4438577E+001, 1.9560852E+002
 5.7000000E+002, 2.4515397E+001, 1.9671266E+002
 5.8000000E+002, 2.4593901E+001, 1.9780401E+002
 5.9000000E+002, 2.4673828E+001, 1.9888311E+002
 6.0000000E+002, 2.4755704E+001, 1.9995036E+002
 6.1000000E+002, 2.4839231E+001, 2.0100618E+002
 6.2000000E+002, 2.4924860E+001, 2.0205070E+002
 6.3000000E+002, 2.5012466E+001, 2.0308426E+002
 6.4000000E+002, 2.5102370E+001, 2.0410714E+002
 6.5000000E+002, 2.5194446E+001, 2.0511967E+002
 6.6000000E+002, 2.5289170E+001, 2.0612216E+002
 6.7000000E+002, 2.5386202E+001, 2.0711485E+002
 6.8000000E+002, 2.5486117E+001, 2.0809801E+002
 6.9000000E+002, 2.5588706E+001, 2.0907181E+002
 7.0000000E+002, 2.5694287E+001, 2.1003651E+002
 7.1000000E+002, 2.5802869E+001, 2.1099224E+002
 7.2000000E+002, 2.5914641E+001, 2.1193925E+002
 7.3000000E+002, 2.6029718E+001, 2.1287768E+002
 7.4000000E+002, 2.6148223E+001, 2.1380768E+002
 7.5000000E+002, 2.6270280E+001, 2.1472941E+002
 7.6000000E+002, 2.6396005E+001, 2.1564295E+002
 7.7000000E+002, 2.6525600E+001, 2.1654850E+002
 7.8000000E+002, 2.6659100E+001, 2.1744609E+002
 7.9000000E+002, 2.6796691E+001, 2.1833591E+002
 8.0000000E+002, 2.6938521E+001, 2.1921797E+002
 8.1000000E+002, 2.7084663E+001, 2.2009245E+002
 8.2000000E+002, 2.7235294E+001, 2.2095936E+002
 8.3000000E+002, 2.7390632E+001, 2.2181884E+002
 8.4000000E+002, 2.7550700E+001, 2.2267094E+002
 8.5000000E+002, 2.7715692E+001, 2.2351572E+002
 8.6000000E+002, 2.7885768E+001, 2.2435328E+002
 8.7000000E+002, 2.8061057E+001, 2.2518363E+002
 8.8000000E+002, 2.8241714E+001, 2.2600691E+002
 8.9000000E+002, 2.8427884E+001, 2.2682310E+002
 9.0000000E+002, 2.8619759E+001, 2.2763231E+002
 9.1000000E+002, 2.8817478E+001, 2.2843461E+002
 9.2000000E+002, 2.9021169E+001, 2.2923034E+002
 9.3000000E+002, 2.9231058E+001, 2.3001955E+002
 9.4000000E+002, 2.9447324E+001, 2.3080226E+002
 9.5000000E+002, 2.9670129E+001, 2.3157853E+002
 9.6000000E+002, 2.9899477E+001, 2.3234831E+002
 9.7000000E+002, 3.0135804E+001, 2.3311169E+002
 9.8000000E+002, 3.0379238E+001, 2.3386864E+002
 9.9000000E+002, 3.0629858E+001, 2.3461923E+002
 1.0000000E+003, 3.0887963E+001, 2.3536352E+002
 1.0100000E+003, 3.1153634E+001, 2.3651996E+002
 1.0200000E+003, 3.1427211E+001, 2.3947661E+002
 1.0300000E+003, 3.1708850E+001, 2.4440098E+002
 1.0400000E+003, 3.1998710E+001, 2.5113857E+002
 1.0500000E+003, 3.2297013E+001, 2.5951285E+002
 1.0600000E+003, 3.2604107E+001, 2.6937593E+002
 1.0700000E+003, 3.2920054E+001, 2.8056217E+002
 1.0800000E+003, 3.3245204E+001, 2.9293944E+002
 1.0900000E+003, 3.3579772E+001, 3.0636101E+002
 1.1000000E+003, 3.3923980E+001, 3.2070817E+002
 1.1100000E+003, 3.4278002E+001, 3.3546822E+002
 1.1200000E+003, 3.4642106E+001, 3.4930074E+002
 1.1300000E+003, 3.5016679E+001, 3.6197368E+002
 1.1400000E+003, 3.5401820E+001, 3.7359299E+002
 1.1500000E+003, 3.5797890E+001, 3.8427903E+002
 1.1600000E+003, 3.6205119E+001, 3.9414622E+002
 1.1700000E+003, 3.6623744E+001, 4.0329977E+002
 1.1800000E+003, 3.7054120E+001, 4.1183241E+002
 1.1900000E+003, 3.7496630E+001, 4.1982632E+002
 1.2000000E+003, 3.7951137E+001, 4.2735432E+002
 1.2100000E+003, 3.8418375E+001, 4.3447898E+002
 1.2200000E+003, 3.8898410E+001, 4.4125331E+002
 1.2300000E+003, 3.9391727E+001, 4.4772396E+002
 1.2400000E+003, 3.9898555E+001, 4.5393149E+002
 1.2500000E+003, 4.0419466E+001, 4.5991015E+002
 1.2600000E+003, 4.0954729E+001, 4.6568984E+002
 1.2700000E+003, 4.1504849E+001, 4.7129542E+002
 1.2800000E+003, 4.2070664E+001, 4.7674825E+002
 1.2900000E+003, 4.2652679E+001, 4.8206630E+002
 1.3000000E+003, 4.3251564E+001, 4.8726479E+002
 1.3100000E+003, 4.3868453E+001, 4.9235632E+002
 1.3200000E+003, 4.4504140E+001, 4.9735019E+002
 1.3300000E+003, 4.5160281E+001, 5.0225788E+002
 1.3400000E+003, 4.5837512E+001, 5.0709884E+002
 1.3500000E+003, 4.6537822E+001, 5.1187962E+002
 1.3600000E+003, 4.7263024E+001, 5.1660172E+002
 1.3700000E+003, 4.8014501E+001, 5.2126723E+002
 1.3800000E+003, 4.8794548E+001, 5.2587793E+002
 1.3900000E+003, 4.9605189E+001, 5.3043546E+002
 1.4000000E+003, 5.0449689E+001, 5.3494136E+002
 1.4100000E+003, 5.1329595E+001, 5.3939643E+002
 1.4200000E+003, 5.2247844E+001, 5.4380055E+002
 1.4300000E+003, 5.3207519E+001, 5.4815431E+002
 1.4400000E+003, 5.4211384E+001, 5.5245893E+002
 1.4500000E+003, 5.5262340E+001, 5.5671522E+002
 1.4600000E+003, 5.6363577E+001, 5.6092415E+002
 1.4700000E+003, 5.7517764E+001, 5.6508643E+002
 1.4800000E+003, 5.8728128E+001, 5.6920267E+002
 1.4900000E+003, 5.9996998E+001, 5.7327356E+002
 1.5000000E+003, 6.1327912E+001, 5.7729946E+002
 1.5100000E+003, 6.2722569E+001, 5.8128057E+002
 1.5200000E+003, 6.4182692E+001, 5.8521609E+002
 1.5300000E+003, 6.5711193E+001, 5.8910653E+002
 1.5400000E+003, 6.7308779E+001, 5.9295202E+002
 1.5500000E+003, 6.8976375E+001, 5.9675338E+002
 1.5600000E+003, 7.0713310E+001, 6.0051064E+002
 1.5700000E+003, 7.2520738E+001, 6.0422232E+002
 1.5800000E+003, 7.4396957E+001, 6.0788782E+002
 1.5900000E+003, 7.6340597E+001, 6.1150820E+002
 1.6000000E+003, 7.8349159E+001, 6.1508464E+002
 1.6100000E+003, 8.0419188E+001, 6.1861752E+002
 1.6200000E+003, 8.2546289E+001, 6.2210669E+002
 1.6300000E+003, 8.4726641E+001, 6.2555248E+002
 1.6400000E+003, 8.6954474E+001, 6.2895578E+002
 1.6500000E+003, 8.9222688E+001, 6.3231731E+002
 1.6600000E+003, 9.1525335E+001, 6.3563769E+002
 1.6700000E+003, 9.3854210E+001, 6.3891773E+002
 1.6800000E+003, 9.6202143E+001, 6.4215785E+002
 1.6900000E+003, 9.8559656E+001, 6.4535874E+002
 1.7000000E+003, 1.0091746E+002, 6.4852087E+002
 1.7100000E+003, 1.0326687E+002, 6.5164465E+002
 1.7200000E+003, 1.0559788E+002, 6.5472957E+002
 1.7300000E+003, 1.0790309E+002, 6.5777615E+002
 1.7400000E+003, 1.1017262E+002, 6.6078489E+002
 1.7500000E+003, 1.1240034E+002, 6.6375644E+002
 1.7600000E+003, 1.1457743E+002, 6.6669145E+002
 1.7700000E+003, 1.1669739E+002, 6.6959037E+002
 1.7800000E+003, 1.1875380E+002, 6.7245392E+002
 1.7900000E+003, 1.2074057E+002, 6.7528245E+002
 1.8000000E+003, 1.2265465E+002, 6.7807660E+002
 1.8100000E+003, 1.2448791E+002, 6.8083653E+002
 1.8200000E+003, 1.2624040E+002, 6.8356194E+002
 1.8300000E+003, 1.2790649E+002, 6.8625312E+002
 1.8400000E+003, 1.2948701E+002, 6.8891066E+002
 1.8500000E+003, 1.3097899E+002, 6.9153521E+002
 1.8600000E+003, 1.3238138E+002, 6.9412725E+002
 1.8700000E+003, 1.3369572E+002, 6.9668742E+002
 1.8800000E+003, 1.3492230E+002, 6.9921617E+002
 1.8900000E+003, 1.3606271E+002, 7.0171406E+002
 1.9000000E+003, 1.3711851E+002, 7.0418134E+002
 1.9100000E+003, 1.3809217E+002, 7.0661832E+002
 1.9200000E+003, 1.3898661E+002, 7.0902478E+002
 1.9300000E+003, 1.3980387E+002, 7.1140104E+002
 1.9400000E+003, 1.4054880E+002, 7.1374774E+002
 1.9500000E+003, 1.4122537E+002, 7.1606528E+002
 1.9600000E+003, 1.4183589E+002, 7.1835433E+002
 1.9700000E+003, 1.4238530E+002, 7.2060402E+002
 1.9800000E+003, 1.4287664E+002, 7.2272891E+002
 1.9900000E+003, 1.4331475E+002, 7.2473235E+002
 2.0000000E+003, 1.4370262E+002, 7.2665993E+002
 2.0100000E+003, 1.4404630E+002, 7.2853485E+002
 2.0200000E+003, 1.4434813E+002, 7.3036097E+002
 2.0300000E+003, 1.4461097E+002, 7.3210478E+002
 2.0400000E+003, 1.4483974E+002, 7.3376641E+002
 2.0500000E+003, 1.4503779E+002, 7.3537209E+002
 2.0600000E+003, 1.4520793E+002, 7.3693462E+002
 2.0700000E+003, 1.4535405E+002, 7.3846319E+002
 2.0800000E+003, 1.4547785E+002, 7.3996399E+002
 2.0900000E+003, 1.4558453E+002, 7.4147087E+002
 2.1000000E+003, 1.4567291E+002, 7.4301788E+002
 2.1100000E+003, 1.4575021E+002, 7.4459576E+002
 2.1200000E+003, 1.4581373E+002, 7.4619529E+002
 2.1300000E+003, 1.4586863E+002, 7.4780979E+002
 2.1400000E+003, 1.4591830E+002, 7.4943408E+002
 2.1500000E+003, 1.4596054E+002, 7.5107211E+002
 2.1600000E+003, 1.4599581E+002, 7.5274503E+002
 2.1700000E+003, 1.4603085E+002, 7.5445137E+002
 2.1800000E+003, 1.4606463E+002, 7.5618541E+002
 2.1900000E+003, 1.4609980E+002, 7.5794153E+002
 2.2000000E+003, 1.4613109E+002, 7.5971517E+002
 2.2100000E+003, 1.4616227E+002, 7.6150241E+002
 2.2200000E+003, 1.4619820E+002, 7.6329929E+002
 2.2300000E+003, 1.4623812E+002, 7.6510239E+002
 2.2400000E+003, 1.4628143E+002, 7.6690873E+002
 2.2500000E+003, 1.4632310E+002, 7.6871612E+002
 2.2600000E+003, 1.4637399E+002, 7.7051894E+002
 2.2700000E+003, 1.4642643E+002, 7.7228916E+002
 2.2800000E+003, 1.4648718E+002, 7.7401845E+002
 2.2900000E+003, 1.4655001E+002, 7.7571313E+002
 2.3000000E+003, 1.4661933E+002, 7.7737710E+002
 2.3100000E+003, 1.4669573E+002, 7.7901363E+002
 2.3200000E+003, 1.4677553E+002, 7.8062400E+002
 2.3300000E+003, 1.4686597E+002, 7.8220543E+002
 2.3400000E+003, 1.4695877E+002, 7.8375903E+002
 2.3500000E+003, 1.4706176E+002, 7.8528785E+002
 2.3600000E+003, 1.4716902E+002, 7.8679418E+002
 2.3700000E+003, 1.4728408E+002, 7.8827947E+002
 2.3800000E+003, 1.4740666E+002, 7.8974516E+002
 2.3900000E+003, 1.4753599E+002, 7.9119241E+002
 2.4000000E+003, 1.4767216E+002, 7.9262203E+002
 2.4100000E+003, 1.4781592E+002, 7.9403480E+002
 2.4200000E+003, 1.4796659E+002, 7.9543058E+002
 2.4300000E+003, 1.4812388E+002, 7.9680982E+002
 2.4400000E+003, 1.4828865E+002, 7.9817320E+002
 2.4500000E+003, 1.4846032E+002, 7.9952099E+002
 2.4600000E+003, 1.4863841E+002, 8.0085251E+002
 2.4700000E+003, 1.4882336E+002, 8.0216406E+002
 2.4800000E+003, 1.4901442E+002, 8.0345708E+002
 2.4900000E+003, 1.4921139E+002, 8.0473323E+002
 2.5000000E+003, 1.4941476E+002, 8.0599369E+002
 2.5100000E+003, 1.4962414E+002, 8.0723915E+002
 2.5200000E+003, 1.4983874E+002, 8.0846999E+002
 2.5300000E+003, 1.5005872E+002, 8.0968664E+002
 2.5400000E+003, 1.5028333E+002, 8.1088966E+002
 2.5500000E+003, 1.5051340E+002, 8.1207944E+002
 2.5600000E+003, 1.5074857E+002, 8.1325639E+002
 2.5700000E+003, 1.5098805E+002, 8.1442092E+002
 2.5800000E+003, 1.5123240E+002, 8.1557329E+002
 2.5900000E+003, 1.5147934E+002, 8.1671381E+002
 2.6000000E+003, 1.5173130E+002, 8.1784268E+002
 2.6100000E+003, 1.5198544E+002, 8.1896013E+002
 2.6200000E+003, 1.5224390E+002, 8.2006593E+002
 2.6300000E+003, 1.5250526E+002, 8.2116022E+002
 2.6400000E+003, 1.5276909E+002, 8.2224327E+002
 2.6500000E+003, 1.5303572E+002, 8.2331532E+002
 2.6600000E+003, 1.5330562E+002, 8.2437665E+002
 2.6700000E+003, 1.5357695E+002, 8.2542742E+002
 2.6800000E+003, 1.5385097E+002, 8.2646789E+002
 2.6900000E+003, 1.5412652E+002, 8.2749820E+002
 2.7000000E+003, 1.5440490E+002, 8.2851861E+002
 2.7100000E+003, 1.5468391E+002, 8.2952921E+002
 2.7200000E+003, 1.5496459E+002, 8.3052990E+002
 2.7300000E+003, 1.5524703E+002, 8.3152092E+002
 2.7400000E+003, 1.5553021E+002, 8.3250238E+002
 2.7500000E+003, 1.5581493E+002, 8.3347454E+002
 2.7600000E+003, 1.5609945E+002, 8.3443756E+002
 2.7700000E+003, 1.5638587E+002, 8.3539165E+002
 2.7800000E+003, 1.5667167E+002, 8.3633687E+002
 2.7900000E+003, 1.5695822E+002, 8.3727338E+002
 2.8000000E+003, 1.5724590E+002, 8.3820138E+002
 2.8100000E+003, 1.5753277E+002, 8.3912092E+002
 2.8200000E+003, 1.5782049E+002, 8.4003172E+002
 2.8300000E+003, 1.5810824E+002, 8.4093383E+002
 2.8400000E+003, 1.5839535E+002, 8.4182749E+002
 2.8500000E+003, 1.5868321E+002, 8.4271280E+002
