s,C,C
Time,cs-temp,hs-temp
 0.0000000E+000, 2.0000000E+001, 2.0000000E+001
 1.0000000E+001, 2.0005677E+001, 2.9957780E+001
 2.0000000E+001, 2.0014658E+001, 4.8201028E+001
 3.0000000E+001, 2.0022628E+001, 6.4562741E+001
 4.0000000E+001, 2.0029963E+001, 7.9345333E+001
 5.0000000E+001, 2.0036828E+001, 9.2755511E+001
 6.0000000E+001, 2.0043320E+001, 1.0495047E+002
 7.0000000E+001, 2.0049504E+001, 1.1605924E+002
 8.0000000E+001, 2.0055428E+001, 1.2619203E+002
 9.0000000E+001, 2.0061128E+001, 1.3544285E+002
 1.0000000E+002, 2.0066634E+001, 1.4389474E+002
 1.1000000E+002, 2.0071971E+001, 1.5162408E+002
 1.2000000E+002, 2.0077158E+001, 1.5869852E+002
 1.3000000E+002, 2.0082218E+001, 1.6517816E+002
 1.4000000E+002, 2.0087170E+001, 1.7111728E+002
 1.5000000E+002, 2.0092033E+001, 1.7656560E+002
 1.6000000E+002, 2.0096829E+001, 1.8156732E+002
 1.7000000E+002, 2.0101582E+001, 1.8616341E+002
 1.8000000E+002, 2.0106316E+001, 1.9039097E+002
 1.9000000E+002, 2.0111059E+001, 1.9428296E+002
 2.0000000E+002, 2.0115841E+001, 1.9786975E+002
 2.1000000E+002, 2.0120695E+001, 2.0117913E+002
 2.2000000E+002, 2.0125656E+001, 2.0423606E+002
 2.3000000E+002, 2.0130764E+001, 2.0706358E+002
 2.4000000E+002, 2.0136059E+001, 2.0968174E+002
 2.5000000E+002, 2.0141585E+001, 2.1210860E+002
 2.6000000E+002, 2.0147388E+001, 2.1436065E+002
 2.7000000E+002, 2.0153519E+001, 2.1645390E+002
 2.8000000E+002, 2.0160028E+001, 2.1840221E+002
 2.9000000E+002, 2.0166968E+001, 2.2021788E+002
 3.0000000E+002, 2.0174396E+001, 2.2191254E+002
 3.1000000E+002, 2.0182366E+001, 2.2349637E+002
 3.2000000E+002, 2.0190938E+001, 2.2497852E+002
 3.3000000E+002, 2.0200174E+001, 2.2636808E+002
 3.4000000E+002, 2.0210135E+001, 2.2767291E+002
 3.5000000E+002, 2.0220880E+001, 2.2889988E+002
 3.6000000E+002, 2.0232470E+001, 2.3005621E+002
 3.7000000E+002, 2.0244963E+001, 2.3114796E+002
 3.8000000E+002, 2.0258420E+001, 2.3218096E+002
 3.9000000E+002, 2.0272900E+001, 2.3315989E+002
 4.0000000E+002, 2.0288460E+001, 2.3408935E+002
 4.1000000E+002, 2.0305160E+001, 2.3497361E+002
 4.2000000E+002, 2.0323062E+001, 2.3581608E+002
 4.3000000E+002, 2.0342255E+001, 2.3662054E+002
 4.4000000E+002, 2.0362787E+001, 2.3739011E+002
 4.5000000E+002, 2.0384685E+001, 2.3812797E+002
 4.6000000E+002, 2.0407994E+001, 2.3883645E+002
 4.7000000E+002, 2.0432760E+001, 2.3951782E+002
 4.8000000E+002, 2.0459037E+001, 2.4017452E+002
 4.9000000E+002, 2.0486887E+001, 2.4080860E+002
 5.0000000E+002, 2.0516441E+001, 2.4142160E+002
 5.1000000E+002, 2.0547648E+001, 2.4201545E+002
 5.2000000E+002, 2.0580501E+001, 2.4259245E+002
 5.3000000E+002, 2.0615059E+001, 2.4315389E+002
 5.4000000E+002, 2.0651467E+001, 2.4370110E+002
 5.5000000E+002, 2.0689739E+001, 2.4423498E+002
 5.6000000E+002, 2.0729859E+001, 2.4475687E+002
 5.7000000E+002, 2.0771909E+001, 2.4526697E+002
 5.8000000E+002, 2.0815814E+001, 2.4576665E+002
 5.9000000E+002, 2.0861553E+001, 2.4625631E+002
 6.0000000E+002, 2.0909168E+001, 2.4673697E+002
 6.1000000E+002, 2.0958696E+001, 2.4720896E+002
 6.2000000E+002, 2.1010187E+001, 2.4767236E+002
 6.3000000E+002, 2.1063758E+001, 2.4812742E+002
 6.4000000E+002, 2.1119712E+001, 2.4857502E+002
 6.5000000E+002, 2.1177625E+001, 2.4901543E+002
 6.6000000E+002, 2.1237429E+001, 2.4944929E+002
 6.7000000E+002, 2.1299159E+001, 2.4987692E+002
 6.8000000E+002, 2.1362862E+001, 2.5029877E+002
 6.9000000E+002, 2.1428955E+001, 2.5071487E+002
 7.0000000E+002, 2.1497026E+001, 2.5112605E+002
 7.1000000E+002, 2.1567013E+001, 2.5153210E+002
 7.2000000E+002, 2.1639283E+001, 2.5193384E+002
 7.3000000E+002, 2.1713792E+001, 2.5233091E+002
 7.4000000E+002, 2.1790323E+001, 2.5272422E+002
 7.5000000E+002, 2.1868611E+001, 2.5311345E+002
 7.6000000E+002, 2.1948879E+001, 2.5349920E+002
 7.7000000E+002, 2.2030979E+001, 2.5388171E+002
 7.8000000E+002, 2.2114961E+001, 2.5426077E+002
 7.9000000E+002, 2.2201526E+001, 2.5463692E+002
 8.0000000E+002, 2.2290157E+001, 2.5501013E+002
 8.1000000E+002, 2.2380714E+001, 2.5538040E+002
 8.2000000E+002, 2.2473080E+001, 2.5574848E+002
 8.3000000E+002, 2.2567287E+001, 2.5611354E+002
 8.4000000E+002, 2.2663159E+001, 2.5647672E+002
 8.5000000E+002, 2.2761142E+001, 2.5683736E+002
 8.6000000E+002, 2.2860866E+001, 2.5719592E+002
 8.7000000E+002, 2.2963403E+001, 2.5755244E+002
 8.8000000E+002, 2.3066994E+001, 2.5790695E+002
 8.9000000E+002, 2.3172054E+001, 2.5825952E+002
 9.0000000E+002, 2.3278580E+001, 2.5861034E+002
 9.1000000E+002, 2.3387230E+001, 2.5895951E+002
 9.2000000E+002, 2.3497855E+001, 2.5930794E+002
 9.3000000E+002, 2.3610389E+001, 2.5965551E+002
 9.4000000E+002, 2.3724999E+001, 2.6000257E+002
 9.5000000E+002, 2.3840287E+001, 2.6034841E+002
 9.6000000E+002, 2.3956877E+001, 2.6069385E+002
 9.7000000E+002, 2.4075256E+001, 2.6103833E+002
 9.8000000E+002, 2.4195587E+001, 2.6138182E+002
 9.9000000E+002, 2.4317447E+001, 2.6172505E+002
 1.0000000E+003, 2.4440674E+001, 2.6206719E+002
 1.0100000E+003, 2.4565581E+001, 2.6361416E+002
 1.0200000E+003, 2.4691550E+001, 2.7061301E+002
 1.0300000E+003, 2.4819190E+001, 2.8423642E+002
 1.0400000E+003, 2.4947411E+001, 3.0493724E+002
 1.0500000E+003, 2.5076868E+001, 3.3300821E+002
 1.0600000E+003, 2.5209018E+001, 3.6871452E+002
 1.0700000E+003, 2.5342895E+001, 4.1192560E+002
 1.0800000E+003, 2.5476853E+001, 4.6235087E+002
 1.0900000E+003, 2.5611511E+001, 5.1938082E+002
 1.1000000E+003, 2.5747089E+001, 5.8393314E+002
 1.1100000E+003, 2.5883884E+001, 6.4957383E+002
 1.1200000E+003, 2.6025257E+001, 6.9867469E+002
 1.1300000E+003, 2.6165000E+001, 7.3008185E+002
 1.1400000E+003, 2.6304750E+001, 7.4424215E+002
 1.1500000E+003, 2.6446645E+001, 7.5411272E+002
 1.1600000E+003, 2.6590846E+001, 7.6370756E+002
 1.1700000E+003, 2.6737298E+001, 7.7315333E+002
 1.1800000E+003, 2.6886316E+001, 7.8150120E+002
 1.1900000E+003, 2.7036334E+001, 7.8826911E+002
 1.2000000E+003, 2.7190107E+001, 7.9363379E+002
 1.2100000E+003, 2.7348083E+001, 7.9790296E+002
 1.2200000E+003, 2.7512130E+001, 8.0133255E+002
 1.2300000E+003, 2.7683407E+001, 8.0412749E+002
 1.2400000E+003, 2.7862052E+001, 8.0647740E+002
 1.2500000E+003, 2.8047445E+001, 8.0852520E+002
 1.2600000E+003, 2.8244895E+001, 8.1036658E+002
 1.2700000E+003, 2.8456071E+001, 8.1206358E+002
 1.2800000E+003, 2.8680123E+001, 8.1365910E+002
 1.2900000E+003, 2.8919346E+001, 8.1518247E+002
 1.3000000E+003, 2.9177764E+001, 8.1665156E+002
 1.3100000E+003, 2.9456060E+001, 8.1807212E+002
 1.3200000E+003, 2.9757154E+001, 8.1943115E+002
 1.3300000E+003, 3.0081378E+001, 8.2073901E+002
 1.3400000E+003, 3.0433330E+001, 8.2200206E+002
 1.3500000E+003, 3.0812694E+001, 8.2322699E+002
 1.3600000E+003, 3.1223855E+001, 8.2441418E+002
 1.3700000E+003, 3.1666760E+001, 8.2556815E+002
 1.3800000E+003, 3.2147090E+001, 8.2669036E+002
 1.3900000E+003, 3.2662991E+001, 8.2778162E+002
 1.4000000E+003, 3.3221747E+001, 8.2884529E+002
 1.4100000E+003, 3.3821710E+001, 8.2987596E+002
 1.4200000E+003, 3.4466485E+001, 8.3086384E+002
 1.4300000E+003, 3.5158201E+001, 8.3181382E+002
 1.4400000E+003, 3.5900096E+001, 8.3273607E+002
 1.4500000E+003, 3.6693663E+001, 8.3363415E+002
 1.4600000E+003, 3.7542567E+001, 8.3451362E+002
 1.4700000E+003, 3.8447158E+001, 8.3537672E+002
 1.4800000E+003, 3.9410637E+001, 8.3622489E+002
 1.4900000E+003, 4.0433693E+001, 8.3706100E+002
 1.5000000E+003, 4.1518719E+001, 8.3788523E+002
 1.5100000E+003, 4.2664553E+001, 8.3869757E+002
 1.5200000E+003, 4.3879011E+001, 8.3948732E+002
 1.5300000E+003, 4.5156967E+001, 8.4026366E+002
 1.5400000E+003, 4.6502023E+001, 8.4103175E+002
 1.5500000E+003, 4.7913977E+001, 8.4179073E+002
 1.5600000E+003, 4.9390401E+001, 8.4254393E+002
 1.5700000E+003, 5.0935652E+001, 8.4329239E+002
 1.5800000E+003, 5.2549460E+001, 8.4403920E+002
 1.5900000E+003, 5.4230033E+001, 8.4478315E+002
 1.6000000E+003, 5.5976319E+001, 8.4552703E+002
 1.6100000E+003, 5.7791365E+001, 8.4626473E+002
 1.6200000E+003, 5.9672975E+001, 8.4698940E+002
 1.6300000E+003, 6.1621323E+001, 8.4770340E+002
 1.6400000E+003, 6.3632346E+001, 8.4841123E+002
 1.6500000E+003, 6.5708174E+001, 8.4911572E+002
 1.6600000E+003, 6.7845343E+001, 8.4981803E+002
 1.6700000E+003, 7.0047118E+001, 8.5052110E+002
 1.6800000E+003, 7.2307133E+001, 8.5122395E+002
 1.6900000E+003, 7.4621222E+001, 8.5192878E+002
 1.7000000E+003, 7.6978153E+001, 8.5263324E+002
 1.7100000E+003, 7.9373223E+001, 8.5333602E+002
 1.7200000E+003, 8.1813559E+001, 8.5402753E+002
 1.7300000E+003, 8.4285992E+001, 8.5471267E+002
 1.7400000E+003, 8.6781874E+001, 8.5539378E+002
 1.7500000E+003, 8.9301155E+001, 8.5607157E+002
 1.7600000E+003, 9.1841141E+001, 8.5674891E+002
 1.7700000E+003, 9.4391771E+001, 8.5742447E+002
 1.7800000E+003, 9.6968521E+001, 8.5810046E+002
 1.7900000E+003, 9.9570596E+001, 8.5877567E+002
 1.8000000E+003, 1.0218685E+002, 8.5945208E+002
 1.8100000E+003, 1.0481811E+002, 8.6012424E+002
 1.8200000E+003, 1.0744753E+002, 8.6078507E+002
 1.8300000E+003, 1.1007176E+002, 8.6143825E+002
 1.8400000E+003, 1.1268303E+002, 8.6208633E+002
 1.8500000E+003, 1.1527676E+002, 8.6273300E+002
 1.8600000E+003, 1.1784951E+002, 8.6337770E+002
 1.8700000E+003, 1.2038911E+002, 8.6402242E+002
 1.8800000E+003, 1.2289773E+002, 8.6466580E+002
 1.8900000E+003, 1.2537305E+002, 8.6531010E+002
 1.9000000E+003, 1.2780699E+002, 8.6595299E+002
 1.9100000E+003, 1.3021619E+002, 8.6659307E+002
 1.9200000E+003, 1.3259751E+002, 8.6722422E+002
 1.9300000E+003, 1.3493345E+002, 8.6784837E+002
 1.9400000E+003, 1.3722183E+002, 8.6846937E+002
 1.9500000E+003, 1.3947810E+002, 8.6908659E+002
 1.9600000E+003, 1.4168945E+002, 8.6970300E+002
 1.9700000E+003, 1.4384887E+002, 8.7031719E+002
 1.9800000E+003, 1.4598414E+002, 8.7093107E+002
 1.9900000E+003, 1.4808494E+002, 8.7154327E+002
 2.0000000E+003, 1.5014485E+002, 8.7215503E+002
 2.0100000E+003, 1.5216008E+002, 8.7276313E+002
 2.0200000E+003, 1.5413587E+002, 8.7336068E+002
 2.0300000E+003, 1.5607216E+002, 8.7395215E+002
 2.0400000E+003, 1.5795971E+002, 8.7453873E+002
 2.0500000E+003, 1.5979376E+002, 8.7512354E+002
 2.0600000E+003, 1.6156459E+002, 8.7570551E+002
 2.0700000E+003, 1.6328519E+002, 8.7628735E+002
 2.0800000E+003, 1.6495262E+002, 8.7686733E+002
 2.0900000E+003, 1.6655808E+002, 8.7744627E+002
 2.1000000E+003, 1.6812105E+002, 8.7802498E+002
 2.1100000E+003, 1.6962546E+002, 8.7859917E+002
 2.1200000E+003, 1.7107153E+002, 8.7916380E+002
 2.1300000E+003, 1.7246943E+002, 8.7972078E+002
 2.1400000E+003, 1.7382832E+002, 8.8027396E+002
 2.1500000E+003, 1.7514318E+002, 8.8082372E+002
 2.1600000E+003, 1.7639902E+002, 8.8137282E+002
 2.1700000E+003, 1.7761004E+002, 8.8191955E+002
 2.1800000E+003, 1.7877205E+002, 8.8246566E+002
 2.1900000E+003, 1.7989088E+002, 8.8301081E+002
 2.2000000E+003, 1.8098103E+002, 8.8355468E+002
 2.2100000E+003, 1.8202029E+002, 8.8409505E+002
 2.2200000E+003, 1.8302495E+002, 8.8462437E+002
 2.2300000E+003, 1.8398926E+002, 8.8514722E+002
 2.2400000E+003, 1.8491451E+002, 8.8566511E+002
 2.2500000E+003, 1.8580641E+002, 8.8618088E+002
 2.2600000E+003, 1.8667108E+002, 8.8669448E+002
 2.2700000E+003, 1.8750457E+002, 8.8720652E+002
 2.2800000E+003, 1.8831224E+002, 8.8771795E+002
 2.2900000E+003, 1.8908135E+002, 8.8822744E+002
 2.3000000E+003, 1.8981655E+002, 8.8873709E+002
 2.3100000E+003, 1.9051506E+002, 8.8924375E+002
 2.3200000E+003, 1.9119016E+002, 8.8974726E+002
 2.3300000E+003, 1.9183590E+002, 8.9024737E+002
 2.3400000E+003, 1.9244948E+002, 8.9074599E+002
 2.3500000E+003, 1.9302497E+002, 8.9124319E+002
 2.3600000E+003, 1.9358670E+002, 8.9173902E+002
 2.3700000E+003, 1.9410901E+002, 8.9223496E+002
 2.3800000E+003, 1.9460230E+002, 8.9272869E+002
 2.3900000E+003, 1.9510710E+002, 8.9322331E+002
 2.4000000E+003, 1.9554365E+002, 8.9371580E+002
 2.4100000E+003, 1.9599194E+002, 8.9420583E+002
 2.4200000E+003, 1.9639248E+002, 8.9468430E+002
 2.4300000E+003, 1.9680163E+002, 8.9515709E+002
 2.4400000E+003, 1.9716298E+002, 8.9562528E+002
 2.4500000E+003, 1.9750903E+002, 8.9609084E+002
 2.4600000E+003, 1.9785906E+002, 8.9655595E+002
 2.4700000E+003, 1.9813082E+002, 8.9701820E+002
 2.4800000E+003, 1.9843203E+002, 8.9748189E+002
 2.4900000E+003, 1.9871986E+002, 8.9794250E+002
 2.5000000E+003, 1.9892356E+002, 8.9840516E+002
 2.5100000E+003, 1.9919987E+002, 8.9886285E+002
 2.5200000E+003, 1.9939278E+002, 8.9931502E+002
 2.5300000E+003, 1.9958983E+002, 8.9976199E+002
 2.5400000E+003, 1.9978766E+002, 9.0020578E+002
 2.5500000E+003, 1.9995912E+002, 9.0064939E+002
 2.5600000E+003, 2.0010846E+002, 9.0109026E+002
 2.5700000E+003, 2.0024055E+002, 9.0153156E+002
 2.5800000E+003, 2.0037569E+002, 9.0197145E+002
 2.5900000E+003, 2.0050070E+002, 9.0241146E+002
 2.6000000E+003, 2.0062831E+002, 9.0285019E+002
 2.6100000E+003, 2.0070873E+002, 9.0328690E+002
 2.6200000E+003, 2.0079140E+002, 9.0371641E+002
 2.6300000E+003, 2.0089174E+002, 9.0414159E+002
 2.6400000E+003, 2.0095051E+002, 9.0456437E+002
 2.6500000E+003, 2.0099078E+002, 9.0498508E+002
 2.6600000E+003, 2.0102303E+002, 9.0540659E+002
 2.6700000E+003, 2.0106468E+002, 9.0582600E+002
 2.6800000E+003, 2.0110038E+002, 9.0624569E+002
 2.6900000E+003, 2.0112328E+002, 9.0666514E+002
 2.7000000E+003, 2.0113757E+002, 9.0708466E+002
 2.7100000E+003, 2.0114542E+002, 9.0750205E+002
 2.7200000E+003, 2.0114796E+002, 9.0791627E+002
 2.7300000E+003, 2.0114592E+002, 9.0832832E+002
 2.7400000E+003, 2.0113977E+002, 9.0873882E+002
 2.7500000E+003, 2.0112990E+002, 9.0914936E+002
 2.7600000E+003, 2.0110739E+002, 9.0955826E+002
 2.7700000E+003, 2.0107103E+002, 9.0996733E+002
 2.7800000E+003, 2.0104032E+002, 9.1037692E+002
 2.7900000E+003, 2.0101209E+002, 9.1078623E+002
 2.8000000E+003, 2.0098395E+002, 9.1119377E+002
 2.8100000E+003, 2.0095402E+002, 9.1160083E+002
 2.8200000E+003, 2.0091344E+002, 9.1199998E+002
 2.8300000E+003, 2.0084000E+002, 9.1239509E+002
 2.8400000E+003, 2.0076464E+002, 9.1278982E+002
 2.8500000E+003, 2.0071511E+002, 9.1318064E+002
