s,C,C
Time,cs-temp,hs-temp
 0.0000000E+000, 2.0000000E+001, 2.0000000E+001
 1.0000000E+001, 2.0006695E+001, 2.9915020E+001
 2.0000000E+001, 2.0017467E+001, 4.8016670E+001
 3.0000000E+001, 2.0027154E+001, 6.4202229E+001
 4.0000000E+001, 2.0036145E+001, 7.8801912E+001
 5.0000000E+001, 2.0044616E+001, 9.2030246E+001
 6.0000000E+001, 2.0052671E+001, 1.0405039E+002
 7.0000000E+001, 2.0060378E+001, 1.1499461E+002
 8.0000000E+001, 2.0067787E+001, 1.2497685E+002
 9.0000000E+001, 2.0074936E+001, 1.3409046E+002
 1.0000000E+002, 2.0081855E+001, 1.4242248E+002
 1.1000000E+002, 2.0088570E+001, 1.5004635E+002
 1.2000000E+002, 2.0095102E+001, 1.5702876E+002
 1.3000000E+002, 2.0101467E+001, 1.6342917E+002
 1.4000000E+002, 2.0107680E+001, 1.6930161E+002
 1.5000000E+002, 2.0113756E+001, 1.7469383E+002
 1.6000000E+002, 2.0119705E+001, 1.7964835E+002
 1.7000000E+002, 2.0125539E+001, 1.8420577E+002
 1.8000000E+002, 2.0131268E+001, 1.8840183E+002
 1.9000000E+002, 2.0136903E+001, 1.9226916E+002
 2.0000000E+002, 2.0142452E+001, 1.9583701E+002
 2.1000000E+002, 2.0147926E+001, 1.9913302E+002
 2.2000000E+002, 2.0153336E+001, 2.0218207E+002
 2.3000000E+002, 2.0158690E+001, 2.0500713E+002
 2.4000000E+002, 2.0164001E+001, 2.0762801E+002
 2.5000000E+002, 2.0169280E+001, 2.1006234E+002
 2.6000000E+002, 2.0174538E+001, 2.1232645E+002
 2.7000000E+002, 2.0179788E+001, 2.1443545E+002
 2.8000000E+002, 2.0185042E+001, 2.1640211E+002
 2.9000000E+002, 2.0190316E+001, 2.1823929E+002
 3.0000000E+002, 2.0195621E+001, 2.1995807E+002
 3.1000000E+002, 2.0200975E+001, 2.2156803E+002
 3.2000000E+002, 2.0206392E+001, 2.2307837E+002
 3.3000000E+002, 2.0211888E+001, 2.2449709E+002
 3.4000000E+002, 2.0217481E+001, 2.2583201E+002
 3.5000000E+002, 2.0223188E+001, 2.2709007E+002
 3.6000000E+002, 2.0229027E+001, 2.2827782E+002
 3.7000000E+002, 2.0235017E+001, 2.2940109E+002
 3.8000000E+002, 2.0241177E+001, 2.3046531E+002
 3.9000000E+002, 2.0247525E+001, 2.3147522E+002
 4.0000000E+002, 2.0254083E+001, 2.3243542E+002
 4.1000000E+002, 2.0260872E+001, 2.3335003E+002
 4.2000000E+002, 2.0267913E+001, 2.3422259E+002
 4.3000000E+002, 2.0275226E+001, 2.3505665E+002
 4.4000000E+002, 2.0282833E+001, 2.3585512E+002
 4.5000000E+002, 2.0290754E+001, 2.3662099E+002
 4.6000000E+002, 2.0299012E+001, 2.3735661E+002
 4.7000000E+002, 2.0307626E+001, 2.3806439E+002
 4.8000000E+002, 2.0316619E+001, 2.3874644E+002
 4.9000000E+002, 2.0326012E+001, 2.3940452E+002
 5.0000000E+002, 2.0335826E+001, 2.4004085E+002
 5.1000000E+002, 2.0346082E+001, 2.4065711E+002
 5.2000000E+002, 2.0356803E+001, 2.4125563E+002
 5.3000000E+002, 2.0368021E+001, 2.4183768E+002
 5.4000000E+002, 2.0379756E+001, 2.4240462E+002
 5.5000000E+002, 2.0392022E+001, 2.4295731E+002
 5.6000000E+002, 2.0404840E+001, 2.4349701E+002
 5.7000000E+002, 2.0418226E+001, 2.4402460E+002
 5.8000000E+002, 2.0432201E+001, 2.4454082E+002
 5.9000000E+002, 2.0446782E+001, 2.4504693E+002
 6.0000000E+002, 2.0461988E+001, 2.4554287E+002
 6.1000000E+002, 2.0477836E+001, 2.4603024E+002
 6.2000000E+002, 2.0494345E+001, 2.4650773E+002
 6.3000000E+002, 2.0511583E+001, 2.4697719E+002
 6.4000000E+002, 2.0529537E+001, 2.4743806E+002
 6.5000000E+002, 2.0548190E+001, 2.4789192E+002
 6.6000000E+002, 2.0567566E+001, 2.4833848E+002
 6.7000000E+002, 2.0587686E+001, 2.4877880E+002
 6.8000000E+002, 2.0608564E+001, 2.4921280E+002
 6.9000000E+002, 2.0630225E+001, 2.4964127E+002
 7.0000000E+002, 2.0652775E+001, 2.5006447E+002
 7.1000000E+002, 2.0676073E+001, 2.5048281E+002
 7.2000000E+002, 2.0700175E+001, 2.5089655E+002
 7.3000000E+002, 2.0725151E+001, 2.5130586E+002
 7.4000000E+002, 2.0751100E+001, 2.5171112E+002
 7.5000000E+002, 2.0777809E+001, 2.5211269E+002
 7.6000000E+002, 2.0805432E+001, 2.5251034E+002
 7.7000000E+002, 2.0833888E+001, 2.5290504E+002
 7.8000000E+002, 2.0863214E+001, 2.5329606E+002
 7.9000000E+002, 2.0893410E+001, 2.5368472E+002
 8.0000000E+002, 2.0924501E+001, 2.5406986E+002
 8.1000000E+002, 2.0956498E+001, 2.5445282E+002
 8.2000000E+002, 2.0989409E+001, 2.5483298E+002
 8.3000000E+002, 2.1023251E+001, 2.5521068E+002
 8.4000000E+002, 2.1058068E+001, 2.5558609E+002
 8.5000000E+002, 2.1094075E+001, 2.5595913E+002
 8.6000000E+002, 2.1131064E+001, 2.5633012E+002
 8.7000000E+002, 2.1168945E+001, 2.5669898E+002
 8.8000000E+002, 2.1207741E+001, 2.5706586E+002
 8.9000000E+002, 2.1247467E+001, 2.5743093E+002
 9.0000000E+002, 2.1288126E+001, 2.5779416E+002
 9.1000000E+002, 2.1329726E+001, 2.5815585E+002
 9.2000000E+002, 2.1372329E+001, 2.5851671E+002
 9.3000000E+002, 2.1416174E+001, 2.5887683E+002
 9.4000000E+002, 2.1460889E+001, 2.5923620E+002
 9.5000000E+002, 2.1506545E+001, 2.5959446E+002
 9.6000000E+002, 2.1553149E+001, 2.5995214E+002
 9.7000000E+002, 2.1600861E+001, 2.6030877E+002
 9.8000000E+002, 2.1649702E+001, 2.6066452E+002
 9.9000000E+002, 2.1699558E+001, 2.6101978E+002
 1.0000000E+003, 2.1750456E+001, 2.6137388E+002
 1.0100000E+003, 2.1802147E+001, 2.6292995E+002
 1.0200000E+003, 2.1854793E+001, 2.6991240E+002
 1.0300000E+003, 2.1908430E+001, 2.8347696E+002
 1.0400000E+003, 2.1962967E+001, 3.0406955E+002
 1.0500000E+003, 2.2018430E+001, 3.3198001E+002
 1.0600000E+003, 2.2074810E+001, 3.6748817E+002
 1.0700000E+003, 2.2132356E+001, 4.1047442E+002
 1.0800000E+003, 2.2191152E+001, 4.6068502E+002
 1.0900000E+003, 2.2250930E+001, 5.1749843E+002
 1.1000000E+003, 2.2311742E+001, 5.8180962E+002
 1.1100000E+003, 2.2373312E+001, 6.4734439E+002
 1.1200000E+003, 2.2435720E+001, 6.9650429E+002
 1.1300000E+003, 2.2499529E+001, 7.2855602E+002
 1.1400000E+003, 2.2563772E+001, 7.4327584E+002
 1.1500000E+003, 2.2628977E+001, 7.5303957E+002
 1.1600000E+003, 2.2695608E+001, 7.6235848E+002
 1.1700000E+003, 2.2762853E+001, 7.7157504E+002
 1.1800000E+003, 2.2831386E+001, 7.7993868E+002
 1.1900000E+003, 2.2901534E+001, 7.8686697E+002
 1.2000000E+003, 2.2972488E+001, 7.9247950E+002
 1.2100000E+003, 2.3044341E+001, 7.9702504E+002
 1.2200000E+003, 2.3117329E+001, 8.0072188E+002
 1.2300000E+003, 2.3191569E+001, 8.0374517E+002
 1.2400000E+003, 2.3267200E+001, 8.0625888E+002
 1.2500000E+003, 2.3344931E+001, 8.0840297E+002
 1.2600000E+003, 2.3424902E+001, 8.1028042E+002
 1.2700000E+003, 2.3506784E+001, 8.1196356E+002
 1.2800000E+003, 2.3590894E+001, 8.1350669E+002
 1.2900000E+003, 2.3678182E+001, 8.1494653E+002
 1.3000000E+003, 2.3767777E+001, 8.1631052E+002
 1.3100000E+003, 2.3860113E+001, 8.1761607E+002
 1.3200000E+003, 2.3955946E+001, 8.1886535E+002
 1.3300000E+003, 2.4055961E+001, 8.2007582E+002
 1.3400000E+003, 2.4160220E+001, 8.2125868E+002
 1.3500000E+003, 2.4269423E+001, 8.2242207E+002
 1.3600000E+003, 2.4383284E+001, 8.2356944E+002
 1.3700000E+003, 2.4503157E+001, 8.2470624E+002
 1.3800000E+003, 2.4629247E+001, 8.2583494E+002
 1.3900000E+003, 2.4761204E+001, 8.2695669E+002
 1.4000000E+003, 2.4899543E+001, 8.2807430E+002
 1.4100000E+003, 2.5045729E+001, 8.2918023E+002
 1.4200000E+003, 2.5201868E+001, 8.3026215E+002
 1.4300000E+003, 2.5364793E+001, 8.3132055E+002
 1.4400000E+003, 2.5536683E+001, 8.3236235E+002
 1.4500000E+003, 2.5718229E+001, 8.3338865E+002
 1.4600000E+003, 2.5910994E+001, 8.3440222E+002
 1.4700000E+003, 2.6114381E+001, 8.3540387E+002
 1.4800000E+003, 2.6328201E+001, 8.3639327E+002
 1.4900000E+003, 2.6554088E+001, 8.3737273E+002
 1.5000000E+003, 2.6793948E+001, 8.3834030E+002
 1.5100000E+003, 2.7045992E+001, 8.3929353E+002
 1.5200000E+003, 2.7311116E+001, 8.4022119E+002
 1.5300000E+003, 2.7592613E+001, 8.4112859E+002
 1.5400000E+003, 2.7887738E+001, 8.4201812E+002
 1.5500000E+003, 2.8198847E+001, 8.4289335E+002
 1.5600000E+003, 2.8526618E+001, 8.4375536E+002
 1.5700000E+003, 2.8870988E+001, 8.4460485E+002
 1.5800000E+003, 2.9232427E+001, 8.4544403E+002
 1.5900000E+003, 2.9613699E+001, 8.4627136E+002
 1.6000000E+003, 3.0011479E+001, 8.4708972E+002
 1.6100000E+003, 3.0431470E+001, 8.4789336E+002
 1.6200000E+003, 3.0868526E+001, 8.4867492E+002
 1.6300000E+003, 3.1330236E+001, 8.4943708E+002
 1.6400000E+003, 3.1810005E+001, 8.5018616E+002
 1.6500000E+003, 3.2313902E+001, 8.5092449E+002
 1.6600000E+003, 3.2838968E+001, 8.5165331E+002
 1.6700000E+003, 3.3387896E+001, 8.5237601E+002
 1.6800000E+003, 3.3960757E+001, 8.5309128E+002
 1.6900000E+003, 3.4557008E+001, 8.5380188E+002
 1.7000000E+003, 3.5179481E+001, 8.5450633E+002
 1.7100000E+003, 3.5827569E+001, 8.5520356E+002
 1.7200000E+003, 3.6502005E+001, 8.5588375E+002
 1.7300000E+003, 3.7204083E+001, 8.5655216E+002
 1.7400000E+003, 3.7933273E+001, 8.5721241E+002
 1.7500000E+003, 3.8690789E+001, 8.5786592E+002
 1.7600000E+003, 3.9476682E+001, 8.5851574E+002
 1.7700000E+003, 4.0291830E+001, 8.5916132E+002
 1.7800000E+003, 4.1135167E+001, 8.5980515E+002
 1.7900000E+003, 4.2008733E+001, 8.6044639E+002
 1.8000000E+003, 4.2912080E+001, 8.6108674E+002
 1.8100000E+003, 4.3846081E+001, 8.6172147E+002
 1.8200000E+003, 4.4811010E+001, 8.6234433E+002
 1.8300000E+003, 4.5805612E+001, 8.6295791E+002
 1.8400000E+003, 4.6829564E+001, 8.6356598E+002
 1.8500000E+003, 4.7885891E+001, 8.6417158E+002
 1.8600000E+003, 4.8970890E+001, 8.6477397E+002
 1.8700000E+003, 5.0088176E+001, 8.6537626E+002
 1.8800000E+003, 5.1238648E+001, 8.6597690E+002
 1.8900000E+003, 5.2419273E+001, 8.6657790E+002
 1.9000000E+003, 5.3631947E+001, 8.6718026E+002
 1.9100000E+003, 5.4877481E+001, 8.6778253E+002
 1.9200000E+003, 5.6154652E+001, 8.6837454E+002
 1.9300000E+003, 5.7463790E+001, 8.6895838E+002
 1.9400000E+003, 5.8804889E+001, 8.6953944E+002
 1.9500000E+003, 6.0177115E+001, 8.7011776E+002
 1.9600000E+003, 6.1582167E+001, 8.7069586E+002
 1.9700000E+003, 6.3015662E+001, 8.7127383E+002
 1.9800000E+003, 6.4480097E+001, 8.7185226E+002
 1.9900000E+003, 6.5975937E+001, 8.7243143E+002
 2.0000000E+003, 6.7502248E+001, 8.7301111E+002
 2.0100000E+003, 6.9058508E+001, 8.7358936E+002
 2.0200000E+003, 7.0640077E+001, 8.7415854E+002
 2.0300000E+003, 7.2251207E+001, 8.7472415E+002
 2.0400000E+003, 7.3891371E+001, 8.7528629E+002
 2.0500000E+003, 7.5551412E+001, 8.7584679E+002
 2.0600000E+003, 7.7232919E+001, 8.7640636E+002
 2.0700000E+003, 7.8937319E+001, 8.7696571E+002
 2.0800000E+003, 8.0666139E+001, 8.7752513E+002
 2.0900000E+003, 8.2415706E+001, 8.7808464E+002
 2.1000000E+003, 8.4180499E+001, 8.7864487E+002
 2.1100000E+003, 8.5962792E+001, 8.7920240E+002
 2.1200000E+003, 8.7763999E+001, 8.7975202E+002
 2.1300000E+003, 8.9583062E+001, 8.8029588E+002
 2.1400000E+003, 9.1415868E+001, 8.8083692E+002
 2.1500000E+003, 9.3263511E+001, 8.8137626E+002
 2.1600000E+003, 9.5133721E+001, 8.8191532E+002
 2.1700000E+003, 9.7021450E+001, 8.8245413E+002
 2.1800000E+003, 9.8921345E+001, 8.8299314E+002
 2.1900000E+003, 1.0083407E+002, 8.8353312E+002
 2.2000000E+003, 1.0275668E+002, 8.8407305E+002
 2.2100000E+003, 1.0468202E+002, 8.8461092E+002
 2.2200000E+003, 1.0661481E+002, 8.8513889E+002
 2.2300000E+003, 1.0854759E+002, 8.8566134E+002
 2.2400000E+003, 1.1047859E+002, 8.8618061E+002
 2.2500000E+003, 1.1240731E+002, 8.8669810E+002
 2.2600000E+003, 1.1433569E+002, 8.8721507E+002
 2.2700000E+003, 1.1625620E+002, 8.8773103E+002
 2.2800000E+003, 1.1816616E+002, 8.8824760E+002
 2.2900000E+003, 1.2006949E+002, 8.8876306E+002
 2.3000000E+003, 1.2196072E+002, 8.8927922E+002
 2.3100000E+003, 1.2384576E+002, 8.8979357E+002
 2.3200000E+003, 1.2572435E+002, 8.9030568E+002
 2.3300000E+003, 1.2759765E+002, 8.9081508E+002
 2.3400000E+003, 1.2946609E+002, 8.9132398E+002
 2.3500000E+003, 1.3132704E+002, 8.9183166E+002
 2.3600000E+003, 1.3316997E+002, 8.9233939E+002
 2.3700000E+003, 1.3499385E+002, 8.9284700E+002
 2.3800000E+003, 1.3680848E+002, 8.9335412E+002
 2.3900000E+003, 1.3860559E+002, 8.9386206E+002
 2.4000000E+003, 1.4038958E+002, 8.9436893E+002
 2.4100000E+003, 1.4215914E+002, 8.9487332E+002
 2.4200000E+003, 1.4391158E+002, 8.9536723E+002
 2.4300000E+003, 1.4564372E+002, 8.9585559E+002
 2.4400000E+003, 1.4735845E+002, 8.9634004E+002
 2.4500000E+003, 1.4904443E+002, 8.9682232E+002
 2.4600000E+003, 1.5070707E+002, 8.9730413E+002
 2.4700000E+003, 1.5235225E+002, 8.9778393E+002
 2.4800000E+003, 1.5397189E+002, 8.9826462E+002
 2.4900000E+003, 1.5556324E+002, 8.9874376E+002
 2.5000000E+003, 1.5712614E+002, 8.9922373E+002
 2.5100000E+003, 1.5866184E+002, 8.9969996E+002
 2.5200000E+003, 1.6015844E+002, 9.0017021E+002
 2.5300000E+003, 1.6162348E+002, 9.0063547E+002
 2.5400000E+003, 1.6306231E+002, 9.0109819E+002
 2.5500000E+003, 1.6447481E+002, 9.0155997E+002
 2.5600000E+003, 1.6584648E+002, 9.0201978E+002
 2.5700000E+003, 1.6718939E+002, 9.0248002E+002
 2.5800000E+003, 1.6850202E+002, 9.0293864E+002
 2.5900000E+003, 1.6978865E+002, 9.0339771E+002
 2.6000000E+003, 1.7105492E+002, 9.0385566E+002
 2.6100000E+003, 1.7228665E+002, 9.0431148E+002
 2.6200000E+003, 1.7348817E+002, 9.0475970E+002
 2.6300000E+003, 1.7467012E+002, 9.0520338E+002
 2.6400000E+003, 1.7581531E+002, 9.0564498E+002
 2.6500000E+003, 1.7693206E+002, 9.0608427E+002
 2.6600000E+003, 1.7802627E+002, 9.0652343E+002
 2.6700000E+003, 1.7908563E+002, 9.0696085E+002
 2.6800000E+003, 1.8011762E+002, 9.0739863E+002
 2.6900000E+003, 1.8111632E+002, 9.0783509E+002
 2.7000000E+003, 1.8209359E+002, 9.0827196E+002
 2.7100000E+003, 1.8304656E+002, 9.0870661E+002
 2.7200000E+003, 1.8398199E+002, 9.0913765E+002
 2.7300000E+003, 1.8489286E+002, 9.0956664E+002
 2.7400000E+003, 1.8577752E+002, 9.0999324E+002
 2.7500000E+003, 1.8664185E+002, 9.1042004E+002
 2.7600000E+003, 1.8747416E+002, 9.1084470E+002
 2.7700000E+003, 1.8827675E+002, 9.1127024E+002
 2.7800000E+003, 1.8905146E+002, 9.1169393E+002
 2.7900000E+003, 1.8980141E+002, 9.1211840E+002
 2.8000000E+003, 1.9053101E+002, 9.1254155E+002
 2.8100000E+003, 1.9124041E+002, 9.1296221E+002
 2.8200000E+003, 1.9191221E+002, 9.1337625E+002
 2.8300000E+003, 1.9255801E+002, 9.1378460E+002
 2.8400000E+003, 1.9317891E+002, 9.1419195E+002
 2.8500000E+003, 1.9377406E+002, 9.1459580E+002
