s,C,C
Time,cs-temp,hs-temp
 0.0000000E+000, 2.0000000E+001, 2.0000000E+001
 1.0000000E+001, 2.0004647E+001, 2.9934427E+001
 2.0000000E+001, 2.0012073E+001, 4.8101860E+001
 3.0000000E+001, 2.0018716E+001, 6.4371686E+001
 4.0000000E+001, 2.0024858E+001, 7.9065629E+001
 5.0000000E+001, 2.0030629E+001, 9.2389837E+001
 6.0000000E+001, 2.0036105E+001, 1.0450546E+002
 7.0000000E+001, 2.0041337E+001, 1.1554108E+002
 8.0000000E+001, 2.0046360E+001, 1.2560409E+002
 9.0000000E+001, 2.0051206E+001, 1.3479542E+002
 1.0000000E+002, 2.0055898E+001, 1.4319801E+002
 1.1000000E+002, 2.0060462E+001, 1.5088569E+002
 1.2000000E+002, 2.0064922E+001, 1.5792450E+002
 1.3000000E+002, 2.0069303E+001, 1.6437413E+002
 1.4000000E+002, 2.0073635E+001, 1.7029030E+002
 1.5000000E+002, 2.0077950E+001, 1.7571987E+002
 1.6000000E+002, 2.0082283E+001, 1.8070705E+002
 1.7000000E+002, 2.0086677E+001, 1.8529111E+002
 1.8000000E+002, 2.0091178E+001, 1.8950841E+002
 1.9000000E+002, 2.0095838E+001, 1.9339113E+002
 2.0000000E+002, 2.0100715E+001, 1.9697018E+002
 2.1000000E+002, 2.0105873E+001, 2.0027264E+002
 2.2000000E+002, 2.0111379E+001, 2.0332376E+002
 2.3000000E+002, 2.0117308E+001, 2.0614708E+002
 2.4000000E+002, 2.0123740E+001, 2.0876263E+002
 2.5000000E+002, 2.0130759E+001, 2.1118839E+002
 2.6000000E+002, 2.0138451E+001, 2.1344169E+002
 2.7000000E+002, 2.0146910E+001, 2.1553777E+002
 2.8000000E+002, 2.0156226E+001, 2.1749018E+002
 2.9000000E+002, 2.0166499E+001, 2.1931164E+002
 3.0000000E+002, 2.0177825E+001, 2.2101330E+002
 3.1000000E+002, 2.0190308E+001, 2.2260564E+002
 3.2000000E+002, 2.0204046E+001, 2.2409744E+002
 3.3000000E+002, 2.0219140E+001, 2.2549707E+002
 3.4000000E+002, 2.0235694E+001, 2.2681285E+002
 3.5000000E+002, 2.0253819E+001, 2.2805118E+002
 3.6000000E+002, 2.0273613E+001, 2.2921906E+002
 3.7000000E+002, 2.0295168E+001, 2.3032230E+002
 3.8000000E+002, 2.0318576E+001, 2.3136622E+002
 3.9000000E+002, 2.0343926E+001, 2.3235621E+002
 4.0000000E+002, 2.0371308E+001, 2.3329644E+002
 4.1000000E+002, 2.0400807E+001, 2.3419143E+002
 4.2000000E+002, 2.0432537E+001, 2.3504463E+002
 4.3000000E+002, 2.0466593E+001, 2.3585980E+002
 4.4000000E+002, 2.0503021E+001, 2.3663953E+002
 4.5000000E+002, 2.0541896E+001, 2.3738692E+002
 4.6000000E+002, 2.0583276E+001, 2.3810451E+002
 4.7000000E+002, 2.0627310E+001, 2.3879460E+002
 4.8000000E+002, 2.0673905E+001, 2.3945919E+002
 4.9000000E+002, 2.0723192E+001, 2.4010016E+002
 5.0000000E+002, 2.0775253E+001, 2.4071961E+002
 5.1000000E+002, 2.0830126E+001, 2.4131934E+002
 5.2000000E+002, 2.0887744E+001, 2.4190149E+002
 5.3000000E+002, 2.0948267E+001, 2.4246706E+002
 5.4000000E+002, 2.1011711E+001, 2.4301763E+002
 5.5000000E+002, 2.1078039E+001, 2.4355376E+002
 5.6000000E+002, 2.1147273E+001, 2.4407681E+002
 5.7000000E+002, 2.1219403E+001, 2.4458782E+002
 5.8000000E+002, 2.1294525E+001, 2.4508723E+002
 5.9000000E+002, 2.1372839E+001, 2.4557638E+002
 6.0000000E+002, 2.1454105E+001, 2.4605566E+002
 6.1000000E+002, 2.1538482E+001, 2.4652583E+002
 6.2000000E+002, 2.1625915E+001, 2.4698632E+002
 6.3000000E+002, 2.1716132E+001, 2.4743820E+002
 6.4000000E+002, 2.1809222E+001, 2.4788194E+002
 6.5000000E+002, 2.1905057E+001, 2.4831823E+002
 6.6000000E+002, 2.2004083E+001, 2.4874772E+002
 6.7000000E+002, 2.2106472E+001, 2.4917060E+002
 6.8000000E+002, 2.2211226E+001, 2.4958771E+002
 6.9000000E+002, 2.2318604E+001, 2.4999904E+002
 7.0000000E+002, 2.2429069E+001, 2.5040548E+002
 7.1000000E+002, 2.2542385E+001, 2.5080666E+002
 7.2000000E+002, 2.2658543E+001, 2.5120378E+002
 7.3000000E+002, 2.2777763E+001, 2.5159614E+002
 7.4000000E+002, 2.2899031E+001, 2.5198483E+002
 7.5000000E+002, 2.3022733E+001, 2.5236960E+002
 7.6000000E+002, 2.3149169E+001, 2.5275068E+002
 7.7000000E+002, 2.3278409E+001, 2.5312872E+002
 7.8000000E+002, 2.3409855E+001, 2.5350321E+002
 7.9000000E+002, 2.3544181E+001, 2.5387514E+002
 8.0000000E+002, 2.3681031E+001, 2.5424414E+002
 8.1000000E+002, 2.3819684E+001, 2.5461025E+002
 8.2000000E+002, 2.3960150E+001, 2.5497444E+002
 8.3000000E+002, 2.4103457E+001, 2.5533551E+002
 8.4000000E+002, 2.4250021E+001, 2.5569503E+002
 8.5000000E+002, 2.4397568E+001, 2.5605217E+002
 8.6000000E+002, 2.4547229E+001, 2.5640725E+002
 8.7000000E+002, 2.4698729E+001, 2.5676085E+002
 8.8000000E+002, 2.4852609E+001, 2.5711225E+002
 8.9000000E+002, 2.5009409E+001, 2.5746211E+002
 9.0000000E+002, 2.5166634E+001, 2.5781052E+002
 9.1000000E+002, 2.5325689E+001, 2.5815737E+002
 9.2000000E+002, 2.5486718E+001, 2.5850366E+002
 9.3000000E+002, 2.5649605E+001, 2.5884946E+002
 9.4000000E+002, 2.5815068E+001, 2.5919433E+002
 9.5000000E+002, 2.5981076E+001, 2.5953891E+002
 9.6000000E+002, 2.6147478E+001, 2.5988291E+002
 9.7000000E+002, 2.6316666E+001, 2.6022611E+002
 9.8000000E+002, 2.6487758E+001, 2.6056896E+002
 9.9000000E+002, 2.6659911E+001, 2.6091104E+002
 1.0000000E+003, 2.6832520E+001, 2.6125271E+002
 1.0100000E+003, 2.7007182E+001, 2.6279868E+002
 1.0200000E+003, 2.7182896E+001, 2.6979001E+002
 1.0300000E+003, 2.7359479E+001, 2.8339418E+002
 1.0400000E+003, 2.7537933E+001, 3.0406282E+002
 1.0500000E+003, 2.7716827E+001, 3.3208266E+002
 1.0600000E+003, 2.7896579E+001, 3.6773037E+002
 1.0700000E+003, 2.8077129E+001, 4.1086743E+002
 1.0800000E+003, 2.8259000E+001, 4.6121144E+002
 1.0900000E+003, 2.8441869E+001, 5.1814712E+002
 1.1000000E+003, 2.8626140E+001, 5.8254308E+002
 1.1100000E+003, 2.8809181E+001, 6.4807683E+002
 1.1200000E+003, 2.8992698E+001, 6.9713185E+002
 1.1300000E+003, 2.9181209E+001, 7.2900886E+002
 1.1400000E+003, 2.9368758E+001, 7.4353605E+002
 1.1500000E+003, 2.9556081E+001, 7.5326386E+002
 1.1600000E+003, 2.9745025E+001, 7.6253159E+002
 1.1700000E+003, 2.9938191E+001, 7.7162237E+002
 1.1800000E+003, 3.0135018E+001, 7.7982221E+002
 1.1900000E+003, 3.0333081E+001, 7.8660147E+002
 1.2000000E+003, 3.0536489E+001, 7.9209584E+002
 1.2100000E+003, 3.0748603E+001, 7.9657143E+002
 1.2200000E+003, 3.0970188E+001, 8.0024552E+002
 1.2300000E+003, 3.1199793E+001, 8.0328591E+002
 1.2400000E+003, 3.1443332E+001, 8.0583278E+002
 1.2500000E+003, 3.1702077E+001, 8.0801317E+002
 1.2600000E+003, 3.1980497E+001, 8.0992457E+002
 1.2700000E+003, 3.2277605E+001, 8.1163024E+002
 1.2800000E+003, 3.2600828E+001, 8.1317691E+002
 1.2900000E+003, 3.2951272E+001, 8.1459913E+002
 1.3000000E+003, 3.3330996E+001, 8.1592318E+002
 1.3100000E+003, 3.3746810E+001, 8.1716823E+002
 1.3200000E+003, 3.4200188E+001, 8.1833735E+002
 1.3300000E+003, 3.4694722E+001, 8.1945183E+002
 1.3400000E+003, 3.5235008E+001, 8.2052405E+002
 1.3500000E+003, 3.5824163E+001, 8.2156698E+002
 1.3600000E+003, 3.6465455E+001, 8.2258649E+002
 1.3700000E+003, 3.7162458E+001, 8.2359012E+002
 1.3800000E+003, 3.7918248E+001, 8.2458281E+002
 1.3900000E+003, 3.8736077E+001, 8.2556823E+002
 1.4000000E+003, 3.9618849E+001, 8.2655061E+002
 1.4100000E+003, 4.0567419E+001, 8.2752362E+002
 1.4200000E+003, 4.1586377E+001, 8.2847710E+002
 1.4300000E+003, 4.2677503E+001, 8.2941259E+002
 1.4400000E+003, 4.3842451E+001, 8.3033757E+002
 1.4500000E+003, 4.5084301E+001, 8.3125290E+002
 1.4600000E+003, 4.6408018E+001, 8.3216233E+002
 1.4700000E+003, 4.7815931E+001, 8.3306695E+002
 1.4800000E+003, 4.9309639E+001, 8.3396752E+002
 1.4900000E+003, 5.0889852E+001, 8.3486566E+002
 1.5000000E+003, 5.2556138E+001, 8.3575964E+002
 1.5100000E+003, 5.4306827E+001, 8.3664731E+002
 1.5200000E+003, 5.6144299E+001, 8.3752172E+002
 1.5300000E+003, 5.8063298E+001, 8.3838414E+002
 1.5400000E+003, 6.0059217E+001, 8.3923425E+002
 1.5500000E+003, 6.2134117E+001, 8.4007655E+002
 1.5600000E+003, 6.4294665E+001, 8.4091284E+002
 1.5700000E+003, 6.6528773E+001, 8.4174281E+002
 1.5800000E+003, 6.8839725E+001, 8.4256828E+002
 1.5900000E+003, 7.1218592E+001, 8.4338733E+002
 1.6000000E+003, 7.3659411E+001, 8.4420291E+002
 1.6100000E+003, 7.6160224E+001, 8.4500984E+002
 1.6200000E+003, 7.8722668E+001, 8.4579864E+002
 1.6300000E+003, 8.1341373E+001, 8.4657240E+002
 1.6400000E+003, 8.4012063E+001, 8.4733667E+002
 1.6500000E+003, 8.6728286E+001, 8.4809412E+002
 1.6600000E+003, 8.9486984E+001, 8.4884624E+002
 1.6700000E+003, 9.2275537E+001, 8.4959645E+002
 1.6800000E+003, 9.5085300E+001, 8.5034219E+002
 1.6900000E+003, 9.7911757E+001, 8.5108618E+002
 1.7000000E+003, 1.0074413E+002, 8.5182681E+002
 1.7100000E+003, 1.0357830E+002, 8.5256220E+002
 1.7200000E+003, 1.0640506E+002, 8.5328335E+002
 1.7300000E+003, 1.0921269E+002, 8.5399449E+002
 1.7400000E+003, 1.1200432E+002, 8.5469918E+002
 1.7500000E+003, 1.1476674E+002, 8.5539818E+002
 1.7600000E+003, 1.1751579E+002, 8.5609519E+002
 1.7700000E+003, 1.2024851E+002, 8.5678919E+002
 1.7800000E+003, 1.2294783E+002, 8.5748215E+002
 1.7900000E+003, 1.2561623E+002, 8.5817216E+002
 1.8000000E+003, 1.2825576E+002, 8.5886171E+002
 1.8100000E+003, 1.3085349E+002, 8.5954584E+002
 1.8200000E+003, 1.3340121E+002, 8.6021718E+002
 1.8300000E+003, 1.3589857E+002, 8.6087939E+002
 1.8400000E+003, 1.3834056E+002, 8.6153530E+002
 1.8500000E+003, 1.4071737E+002, 8.6218852E+002
 1.8600000E+003, 1.4303611E+002, 8.6283780E+002
 1.8700000E+003, 1.4530819E+002, 8.6348589E+002
 1.8800000E+003, 1.4753526E+002, 8.6413130E+002
 1.8900000E+003, 1.4969996E+002, 8.6477661E+002
 1.9000000E+003, 1.5180569E+002, 8.6542040E+002
 1.9100000E+003, 1.5384241E+002, 8.6605990E+002
 1.9200000E+003, 1.5581745E+002, 8.6668934E+002
 1.9300000E+003, 1.5773170E+002, 8.6731095E+002
 1.9400000E+003, 1.5958491E+002, 8.6792833E+002
 1.9500000E+003, 1.6136767E+002, 8.6854167E+002
 1.9600000E+003, 1.6309625E+002, 8.6915349E+002
 1.9700000E+003, 1.6476815E+002, 8.6976231E+002
 1.9800000E+003, 1.6637755E+002, 8.7037090E+002
 1.9900000E+003, 1.6793816E+002, 8.7097721E+002
 2.0000000E+003, 1.6945151E+002, 8.7158285E+002
 2.0100000E+003, 1.7093179E+002, 8.7218456E+002
 2.0200000E+003, 1.7236855E+002, 8.7277547E+002
 2.0300000E+003, 1.7378336E+002, 8.7336060E+002
 2.0400000E+003, 1.7513538E+002, 8.7393972E+002
 2.0500000E+003, 1.7644330E+002, 8.7451768E+002
 2.0600000E+003, 1.7769389E+002, 8.7509262E+002
 2.0700000E+003, 1.7890600E+002, 8.7566627E+002
 2.0800000E+003, 1.8006141E+002, 8.7623902E+002
 2.0900000E+003, 1.8118282E+002, 8.7681018E+002
 2.1000000E+003, 1.8225739E+002, 8.7738141E+002
 2.1100000E+003, 1.8328464E+002, 8.7794769E+002
 2.1200000E+003, 1.8427113E+002, 8.7850404E+002
 2.1300000E+003, 1.8521583E+002, 8.7905319E+002
 2.1400000E+003, 1.8611591E+002, 8.7959837E+002
 2.1500000E+003, 1.8697688E+002, 8.8014079E+002
 2.1600000E+003, 1.8779981E+002, 8.8068163E+002
 2.1700000E+003, 1.8859374E+002, 8.8122092E+002
 2.1800000E+003, 1.8935197E+002, 8.8175856E+002
 2.1900000E+003, 1.9008292E+002, 8.8229636E+002
 2.2000000E+003, 1.9076746E+002, 8.8283210E+002
 2.2100000E+003, 1.9142114E+002, 8.8336481E+002
 2.2200000E+003, 1.9204956E+002, 8.8388633E+002
 2.2300000E+003, 1.9265112E+002, 8.8440166E+002
 2.2400000E+003, 1.9322067E+002, 8.8491260E+002
 2.2500000E+003, 1.9375198E+002, 8.8542131E+002
 2.2600000E+003, 1.9428565E+002, 8.8592821E+002
 2.2700000E+003, 1.9477074E+002, 8.8643364E+002
 2.2800000E+003, 1.9526339E+002, 8.8693887E+002
 2.2900000E+003, 1.9571892E+002, 8.8744193E+002
 2.3000000E+003, 1.9614875E+002, 8.8794557E+002
 2.3100000E+003, 1.9656780E+002, 8.8844615E+002
 2.3200000E+003, 1.9695691E+002, 8.8894447E+002
 2.3300000E+003, 1.9732915E+002, 8.8943880E+002
 2.3400000E+003, 1.9766785E+002, 8.8993292E+002
 2.3500000E+003, 1.9802514E+002, 8.9042471E+002
 2.3600000E+003, 1.9830667E+002, 8.9091655E+002
 2.3700000E+003, 1.9864206E+002, 8.9140724E+002
 2.3800000E+003, 1.9891674E+002, 8.9189743E+002
 2.3900000E+003, 1.9917431E+002, 8.9238748E+002
 2.4000000E+003, 1.9943020E+002, 8.9287649E+002
 2.4100000E+003, 1.9968843E+002, 8.9336231E+002
 2.4200000E+003, 1.9990750E+002, 8.9383716E+002
 2.4300000E+003, 2.0010714E+002, 8.9430679E+002
 2.4400000E+003, 2.0033920E+002, 8.9477163E+002
 2.4500000E+003, 2.0054468E+002, 8.9523559E+002
 2.4600000E+003, 2.0071046E+002, 8.9569739E+002
 2.4700000E+003, 2.0085157E+002, 8.9615898E+002
 2.4800000E+003, 2.0100138E+002, 8.9661951E+002
 2.4900000E+003, 2.0120781E+002, 8.9707946E+002
 2.5000000E+003, 2.0132870E+002, 8.9753968E+002
 2.5100000E+003, 2.0143806E+002, 8.9799656E+002
 2.5200000E+003, 2.0152597E+002, 8.9844672E+002
 2.5300000E+003, 2.0165656E+002, 8.9889288E+002
 2.5400000E+003, 2.0179973E+002, 8.9933630E+002
 2.5500000E+003, 2.0189720E+002, 8.9977881E+002
 2.5600000E+003, 2.0195969E+002, 9.0022011E+002
 2.5700000E+003, 2.0202881E+002, 9.0066051E+002
 2.5800000E+003, 2.0209569E+002, 9.0110174E+002
 2.5900000E+003, 2.0217141E+002, 9.0154068E+002
 2.6000000E+003, 2.0223970E+002, 9.0197997E+002
 2.6100000E+003, 2.0229113E+002, 9.0241732E+002
 2.6200000E+003, 2.0237527E+002, 9.0284664E+002
 2.6300000E+003, 2.0241461E+002, 9.0327354E+002
 2.6400000E+003, 2.0244204E+002, 9.0369658E+002
 2.6500000E+003, 2.0246503E+002, 9.0411890E+002
 2.6600000E+003, 2.0248499E+002, 9.0454066E+002
 2.6700000E+003, 2.0250371E+002, 9.0496167E+002
 2.6800000E+003, 2.0252216E+002, 9.0538316E+002
 2.6900000E+003, 2.0254671E+002, 9.0580224E+002
 2.7000000E+003, 2.0259058E+002, 9.0622365E+002
 2.7100000E+003, 2.0262435E+002, 9.0664196E+002
 2.7200000E+003, 2.0263703E+002, 9.0705750E+002
 2.7300000E+003, 2.0264636E+002, 9.0747241E+002
 2.7400000E+003, 2.0265310E+002, 9.0788357E+002
 2.7500000E+003, 2.0265763E+002, 9.0829564E+002
 2.7600000E+003, 2.0266025E+002, 9.0870702E+002
 2.7700000E+003, 2.0266114E+002, 9.0911781E+002
 2.7800000E+003, 2.0266046E+002, 9.0952879E+002
 2.7900000E+003, 2.0265835E+002, 9.0994071E+002
 2.8000000E+003, 2.0265502E+002, 9.1035058E+002
 2.8100000E+003, 2.0265066E+002, 9.1075889E+002
 2.8200000E+003, 2.0264537E+002, 9.1116109E+002
 2.8300000E+003, 2.0263923E+002, 9.1155813E+002
 2.8400000E+003, 2.0263229E+002, 9.1195457E+002
 2.8500000E+003, 2.0262465E+002, 9.1234848E+002
