s,C,C
Time,"cs-temp","hs-temp"
 0.0000000E+000, 2.0000000E+001, 2.0000000E+001
 1.0000000E+001, 2.0089922E+001, 2.5581041E+001
 2.0000000E+001, 2.0232355E+001, 3.5991360E+001
 3.0000000E+001, 2.0359124E+001, 4.5558730E+001
 4.0000000E+001, 2.0476170E+001, 5.4379436E+001
 5.0000000E+001, 2.0586110E+001, 6.2530116E+001
 6.0000000E+001, 2.0690498E+001, 7.0076946E+001
 7.0000000E+001, 2.0790326E+001, 7.7078044E+001
 8.0000000E+001, 2.0886343E+001, 8.3584249E+001
 9.0000000E+001, 2.0979069E+001, 8.9640929E+001
 1.0000000E+002, 2.1068948E+001, 9.5288891E+001
 1.1000000E+002, 2.1156296E+001, 1.0056445E+002
 1.2000000E+002, 2.1241403E+001, 1.0549963E+002
 1.3000000E+002, 2.1324493E+001, 1.1012361E+002
 1.4000000E+002, 2.1405755E+001, 1.1446284E+002
 1.5000000E+002, 2.1485364E+001, 1.1854112E+002
 1.6000000E+002, 2.1563455E+001, 1.2238046E+002
 1.7000000E+002, 2.1640144E+001, 1.2600082E+002
 1.8000000E+002, 2.1715557E+001, 1.2942027E+002
 1.9000000E+002, 2.1789778E+001, 1.3265512E+002
 2.0000000E+002, 2.1862900E+001, 1.3572044E+002
 2.1000000E+002, 2.1934998E+001, 1.3863002E+002
 2.2000000E+002, 2.2006133E+001, 1.4139665E+002
 2.3000000E+002, 2.2076413E+001, 1.4403184E+002
 2.4000000E+002, 2.2145845E+001, 1.4654585E+002
 2.5000000E+002, 2.2214509E+001, 1.4894834E+002
 2.6000000E+002, 2.2282488E+001, 1.5124795E+002
 2.7000000E+002, 2.2349818E+001, 1.5345275E+002
 2.8000000E+002, 2.2416532E+001, 1.5556996E+002
 2.9000000E+002, 2.2482735E+001, 1.5760644E+002
 3.0000000E+002, 2.2548467E+001, 1.5956805E+002
 3.1000000E+002, 2.2613790E+001, 1.6146066E+002
 3.2000000E+002, 2.2678770E+001, 1.6328896E+002
 3.3000000E+002, 2.2743465E+001, 1.6505773E+002
 3.4000000E+002, 2.2807994E+001, 1.6677137E+002
 3.5000000E+002, 2.2872415E+001, 1.6843376E+002
 3.6000000E+002, 2.2936783E+001, 1.7004866E+002
 3.7000000E+002, 2.3001219E+001, 1.7161937E+002
 3.8000000E+002, 2.3065836E+001, 1.7314905E+002
 3.9000000E+002, 2.3130670E+001, 1.7464046E+002
 4.0000000E+002, 2.3195885E+001, 1.7609622E+002
 4.1000000E+002, 2.3261608E+001, 1.7751874E+002
 4.2000000E+002, 2.3327874E+001, 1.7891014E+002
 4.3000000E+002, 2.3394875E+001, 1.8027249E+002
 4.4000000E+002, 2.3462734E+001, 1.8160756E+002
 4.5000000E+002, 2.3531486E+001, 1.8291708E+002
 4.6000000E+002, 2.3601403E+001, 1.8420259E+002
 4.7000000E+002, 2.3672522E+001, 1.8546549E+002
 4.8000000E+002, 2.3744978E+001, 1.8670710E+002
 4.9000000E+002, 2.3819023E+001, 1.8792857E+002
 5.0000000E+002, 2.3894654E+001, 1.8913104E+002
 5.1000000E+002, 2.3972104E+001, 1.9031555E+002
 5.2000000E+002, 2.4051543E+001, 1.9148334E+002
 5.3000000E+002, 2.4132977E+001, 1.9263521E+002
 5.4000000E+002, 2.4216796E+001, 1.9377197E+002
 5.5000000E+002, 2.4302879E+001, 1.9489424E+002
 5.6000000E+002, 2.4391673E+001, 1.9600271E+002
 5.7000000E+002, 2.4483011E+001, 1.9709793E+002
 5.8000000E+002, 2.4577375E+001, 1.9818044E+002
 5.9000000E+002, 2.4674568E+001, 1.9925074E+002
 6.0000000E+002, 2.4775171E+001, 2.0030925E+002
 6.1000000E+002, 2.4878836E+001, 2.0135642E+002
 6.2000000E+002, 2.4986234E+001, 2.0239232E+002
 6.3000000E+002, 2.5097123E+001, 2.0341734E+002
 6.4000000E+002, 2.5211756E+001, 2.0443169E+002
 6.5000000E+002, 2.5330512E+001, 2.0543578E+002
 6.6000000E+002, 2.5453256E+001, 2.0642988E+002
 6.7000000E+002, 2.5580258E+001, 2.0741424E+002
 6.8000000E+002, 2.5711755E+001, 2.0838912E+002
 6.9000000E+002, 2.5847741E+001, 2.0935470E+002
 7.0000000E+002, 2.5988478E+001, 2.1031123E+002
 7.1000000E+002, 2.6134112E+001, 2.1125885E+002
 7.2000000E+002, 2.6284774E+001, 2.1219784E+002
 7.3000000E+002, 2.6440640E+001, 2.1312825E+002
 7.4000000E+002, 2.6601842E+001, 2.1405033E+002
 7.5000000E+002, 2.6768576E+001, 2.1496417E+002
 7.6000000E+002, 2.6940987E+001, 2.1586992E+002
 7.7000000E+002, 2.7119200E+001, 2.1676771E+002
 7.8000000E+002, 2.7303407E+001, 2.1765761E+002
 7.9000000E+002, 2.7493749E+001, 2.1853979E+002
 8.0000000E+002, 2.7690422E+001, 2.1941427E+002
 8.1000000E+002, 2.7893580E+001, 2.2028122E+002
 8.2000000E+002, 2.8103394E+001, 2.2114067E+002
 8.3000000E+002, 2.8319996E+001, 2.2199274E+002
 8.4000000E+002, 2.8543595E+001, 2.2283749E+002
 8.5000000E+002, 2.8774342E+001, 2.2367496E+002
 8.6000000E+002, 2.9012425E+001, 2.2450527E+002
 8.7000000E+002, 2.9257990E+001, 2.2532843E+002
 8.8000000E+002, 2.9511286E+001, 2.2614456E+002
 8.9000000E+002, 2.9772354E+001, 2.2695364E+002
 9.0000000E+002, 3.0041606E+001, 2.2775582E+002
 9.1000000E+002, 3.0319033E+001, 2.2855113E+002
 9.2000000E+002, 3.0604846E+001, 2.2933993E+002
 9.3000000E+002, 3.0899335E+001, 2.3012227E+002
 9.4000000E+002, 3.1202565E+001, 2.3089816E+002
 9.5000000E+002, 3.1514832E+001, 2.3166766E+002
 9.6000000E+002, 3.1836389E+001, 2.3243072E+002
 9.7000000E+002, 3.2167254E+001, 2.3318744E+002
 9.8000000E+002, 3.2507846E+001, 2.3393778E+002
 9.9000000E+002, 3.2858271E+001, 2.3468182E+002
 1.0000000E+003, 3.3218701E+001, 2.3541961E+002
 1.0100000E+003, 3.3589351E+001, 2.3657013E+002
 1.0200000E+003, 3.3970526E+001, 2.3952473E+002
 1.0300000E+003, 3.4362405E+001, 2.4445336E+002
 1.0400000E+003, 3.4765192E+001, 2.5120225E+002
 1.0500000E+003, 3.5179144E+001, 2.5959463E+002
 1.0600000E+003, 3.5604427E+001, 2.6948159E+002
 1.0700000E+003, 3.6041405E+001, 2.8069706E+002
 1.0800000E+003, 3.6490161E+001, 2.9310807E+002
 1.0900000E+003, 3.6950960E+001, 3.0656652E+002
 1.1000000E+003, 3.7423856E+001, 3.2095244E+002
 1.1100000E+003, 3.7909400E+001, 3.3575149E+002
 1.1200000E+003, 3.8407611E+001, 3.4962100E+002
 1.1300000E+003, 3.8918853E+001, 3.6232566E+002
 1.1400000E+003, 3.9443112E+001, 3.7397093E+002
 1.1500000E+003, 3.9980774E+001, 3.8467769E+002
 1.1600000E+003, 4.0532034E+001, 3.9456055E+002
 1.1700000E+003, 4.1096939E+001, 4.0372562E+002
 1.1800000E+003, 4.1675867E+001, 4.1226591E+002
 1.1900000E+003, 4.2269042E+001, 4.2026442E+002
 1.2000000E+003, 4.2876581E+001, 4.2779432E+002
 1.2100000E+003, 4.3499059E+001, 4.3491885E+002
 1.2200000E+003, 4.4136591E+001, 4.4169152E+002
 1.2300000E+003, 4.4789757E+001, 4.4815920E+002
 1.2400000E+003, 4.5458830E+001, 4.5436297E+002
 1.2500000E+003, 4.6145119E+001, 4.6033733E+002
 1.2600000E+003, 4.6848946E+001, 4.6611227E+002
 1.2700000E+003, 4.7571308E+001, 4.7171307E+002
 1.2800000E+003, 4.8313574E+001, 4.7716109E+002
 1.2900000E+003, 4.9077439E+001, 4.8247445E+002
 1.3000000E+003, 4.9864694E+001, 4.8766842E+002
 1.3100000E+003, 5.0676555E+001, 4.9275566E+002
 1.3200000E+003, 5.1516069E+001, 4.9774553E+002
 1.3300000E+003, 5.2385093E+001, 5.0265027E+002
 1.3400000E+003, 5.3287352E+001, 5.0748920E+002
 1.3500000E+003, 5.4225044E+001, 5.1226784E+002
 1.3600000E+003, 5.5201873E+001, 5.1698786E+002
 1.3700000E+003, 5.6220538E+001, 5.2165144E+002
 1.3800000E+003, 5.7285177E+001, 5.2626025E+002
 1.3900000E+003, 5.8399048E+001, 5.3081603E+002
 1.4000000E+003, 5.9565928E+001, 5.3532030E+002
 1.4100000E+003, 6.0789179E+001, 5.3977382E+002
 1.4200000E+003, 6.2072975E+001, 5.4417650E+002
 1.4300000E+003, 6.3419792E+001, 5.4852887E+002
 1.4400000E+003, 6.4833004E+001, 5.5283212E+002
 1.4500000E+003, 6.6315733E+001, 5.5708710E+002
 1.4600000E+003, 6.7869418E+001, 5.6129478E+002
 1.4700000E+003, 6.9495664E+001, 5.6545579E+002
 1.4800000E+003, 7.1196599E+001, 5.6957077E+002
 1.4900000E+003, 7.2972282E+001, 5.7364036E+002
 1.5000000E+003, 7.4821556E+001, 5.7766488E+002
 1.5100000E+003, 7.6744918E+001, 5.8164469E+002
 1.5200000E+003, 7.8739022E+001, 5.8557892E+002
 1.5300000E+003, 8.0801749E+001, 5.8946778E+002
 1.5400000E+003, 8.2928228E+001, 5.9331171E+002
 1.5500000E+003, 8.5114230E+001, 5.9711140E+002
 1.5600000E+003, 8.7354489E+001, 6.0086690E+002
 1.5700000E+003, 8.9641697E+001, 6.0457645E+002
 1.5800000E+003, 9.1968577E+001, 6.0823979E+002
 1.5900000E+003, 9.4328074E+001, 6.1185801E+002
 1.6000000E+003, 9.6709814E+001, 6.1543221E+002
 1.6100000E+003, 9.9104319E+001, 6.1896279E+002
 1.6200000E+003, 1.0150358E+002, 6.2244957E+002
 1.6300000E+003, 1.0389513E+002, 6.2589294E+002
 1.6400000E+003, 1.0626956E+002, 6.2929369E+002
 1.6500000E+003, 1.0861739E+002, 6.3265254E+002
 1.6600000E+003, 1.1093044E+002, 6.3597019E+002
 1.6700000E+003, 1.1319942E+002, 6.3924731E+002
 1.6800000E+003, 1.1541530E+002, 6.4248440E+002
 1.6900000E+003, 1.1757326E+002, 6.4568217E+002
 1.7000000E+003, 1.1966430E+002, 6.4884102E+002
 1.7100000E+003, 1.2168310E+002, 6.5196134E+002
 1.7200000E+003, 1.2362311E+002, 6.5504269E+002
 1.7300000E+003, 1.2548100E+002, 6.5808545E+002
 1.7400000E+003, 1.2725462E+002, 6.6109022E+002
 1.7500000E+003, 1.2894054E+002, 6.6405758E+002
 1.7600000E+003, 1.3053506E+002, 6.6698819E+002
 1.7700000E+003, 1.3204013E+002, 6.6988249E+002
 1.7800000E+003, 1.3345323E+002, 6.7274120E+002
 1.7900000E+003, 1.3477623E+002, 6.7556460E+002
 1.8000000E+003, 1.3600961E+002, 6.7835337E+002
 1.8100000E+003, 1.3715662E+002, 6.8110763E+002
 1.8200000E+003, 1.3821907E+002, 6.8382712E+002
 1.8300000E+003, 1.3919740E+002, 6.8651204E+002
 1.8400000E+003, 1.4010053E+002, 6.8916302E+002
 1.8500000E+003, 1.4092672E+002, 6.9178069E+002
 1.8600000E+003, 1.4168148E+002, 6.9436555E+002
 1.8700000E+003, 1.4237082E+002, 6.9691816E+002
 1.8800000E+003, 1.4299662E+002, 6.9943905E+002
 1.8900000E+003, 1.4356294E+002, 7.0192871E+002
 1.9000000E+003, 1.4407543E+002, 7.0438739E+002
 1.9100000E+003, 1.4453811E+002, 7.0681542E+002
 1.9200000E+003, 1.4495410E+002, 7.0921261E+002
 1.9300000E+003, 1.4532856E+002, 7.1157927E+002
 1.9400000E+003, 1.4566512E+002, 7.1391601E+002
 1.9500000E+003, 1.4596777E+002, 7.1622328E+002
 1.9600000E+003, 1.4623876E+002, 7.1850177E+002
 1.9700000E+003, 1.4648422E+002, 7.2073841E+002
 1.9800000E+003, 1.4670532E+002, 7.2284576E+002
 1.9900000E+003, 1.4690576E+002, 7.2484102E+002
 2.0000000E+003, 1.4708827E+002, 7.2675953E+002
 2.0100000E+003, 1.4725556E+002, 7.2861951E+002
 2.0200000E+003, 1.4741069E+002, 7.3043275E+002
 2.0300000E+003, 1.4755597E+002, 7.3216233E+002
 2.0400000E+003, 1.4769306E+002, 7.3381206E+002
 2.0500000E+003, 1.4782304E+002, 7.3540668E+002
 2.0600000E+003, 1.4794920E+002, 7.3695960E+002
 2.0700000E+003, 1.4807255E+002, 7.3847971E+002
 2.0800000E+003, 1.4819465E+002, 7.3997162E+002
 2.0900000E+003, 1.4831656E+002, 7.4146985E+002
 2.1000000E+003, 1.4843920E+002, 7.4300755E+002
 2.1100000E+003, 1.4856392E+002, 7.4457560E+002
 2.1200000E+003, 1.4869105E+002, 7.4616492E+002
 2.1300000E+003, 1.4882111E+002, 7.4776888E+002
 2.1400000E+003, 1.4895403E+002, 7.4938236E+002
 2.1500000E+003, 1.4909137E+002, 7.5100845E+002
 2.1600000E+003, 1.4923220E+002, 7.5266833E+002
 2.1700000E+003, 1.4937820E+002, 7.5436155E+002
 2.1800000E+003, 1.4952751E+002, 7.5608139E+002
 2.1900000E+003, 1.4968245E+002, 7.5782335E+002
 2.2000000E+003, 1.4984061E+002, 7.5958267E+002
 2.2100000E+003, 1.5000388E+002, 7.6135525E+002
 2.2200000E+003, 1.5017161E+002, 7.6313695E+002
 2.2300000E+003, 1.5034441E+002, 7.6492464E+002
 2.2400000E+003, 1.5052143E+002, 7.6671564E+002
 2.2500000E+003, 1.5070391E+002, 7.6850745E+002
 2.2600000E+003, 1.5089107E+002, 7.7029552E+002
 2.2700000E+003, 1.5108368E+002, 7.7205502E+002
 2.2800000E+003, 1.5128046E+002, 7.7377340E+002
 2.2900000E+003, 1.5148331E+002, 7.7545674E+002
 2.3000000E+003, 1.5169083E+002, 7.7710934E+002
 2.3100000E+003, 1.5190471E+002, 7.7873419E+002
 2.3200000E+003, 1.5212382E+002, 7.8033356E+002
 2.3300000E+003, 1.5234843E+002, 7.8190459E+002
 2.3400000E+003, 1.5257953E+002, 7.8344780E+002
 2.3500000E+003, 1.5281554E+002, 7.8496602E+002
 2.3600000E+003, 1.5305803E+002, 7.8646173E+002
 2.3700000E+003, 1.5330509E+002, 7.8793648E+002
 2.3800000E+003, 1.5355917E+002, 7.8939167E+002
 2.3900000E+003, 1.5381966E+002, 7.9082853E+002
 2.4000000E+003, 1.5408403E+002, 7.9224778E+002
 2.4100000E+003, 1.5435568E+002, 7.9365012E+002
 2.4200000E+003, 1.5463118E+002, 7.9503567E+002
 2.4300000E+003, 1.5491339E+002, 7.9640483E+002
 2.4400000E+003, 1.5519899E+002, 7.9775806E+002
 2.4500000E+003, 1.5549013E+002, 7.9909603E+002
 2.4600000E+003, 1.5578676E+002, 8.0041852E+002
 2.4700000E+003, 1.5608807E+002, 8.0172227E+002
 2.4800000E+003, 1.5639142E+002, 8.0300710E+002
 2.4900000E+003, 1.5669983E+002, 8.0427481E+002
 2.5000000E+003, 1.5701127E+002, 8.0552673E+002
 2.5100000E+003, 1.5732630E+002, 8.0676361E+002
 2.5200000E+003, 1.5764485E+002, 8.0798590E+002
 2.5300000E+003, 1.5796500E+002, 8.0919396E+002
 2.5400000E+003, 1.5828759E+002, 8.1038844E+002
 2.5500000E+003, 1.5861313E+002, 8.1156969E+002
 2.5600000E+003, 1.5893990E+002, 8.1273817E+002
 2.5700000E+003, 1.5926897E+002, 8.1389431E+002
 2.5800000E+003, 1.5959997E+002, 8.1503829E+002
 2.5900000E+003, 1.5993221E+002, 8.1617050E+002
 2.6000000E+003, 1.6026595E+002, 8.1729110E+002
 2.6100000E+003, 1.6059982E+002, 8.1840031E+002
 2.6200000E+003, 1.6093552E+002, 8.1949792E+002
 2.6300000E+003, 1.6127072E+002, 8.2058409E+002
 2.6400000E+003, 1.6160716E+002, 8.2165906E+002
 2.6500000E+003, 1.6194329E+002, 8.2272306E+002
 2.6600000E+003, 1.6227934E+002, 8.2377639E+002
 2.6700000E+003, 1.6261544E+002, 8.2481921E+002
 2.6800000E+003, 1.6295062E+002, 8.2585175E+002
 2.6900000E+003, 1.6328645E+002, 8.2687422E+002
 2.7000000E+003, 1.6362107E+002, 8.2788676E+002
 2.7100000E+003, 1.6395494E+002, 8.2888949E+002
 2.7200000E+003, 1.6428922E+002, 8.2988251E+002
 2.7300000E+003, 1.6462142E+002, 8.3086582E+002
 2.7400000E+003, 1.6495439E+002, 8.3183964E+002
 2.7500000E+003, 1.6528530E+002, 8.3280413E+002
 2.7600000E+003, 1.6561520E+002, 8.3375939E+002
 2.7700000E+003, 1.6594411E+002, 8.3470578E+002
 2.7800000E+003, 1.6627116E+002, 8.3564337E+002
 2.7900000E+003, 1.6659752E+002, 8.3657229E+002
 2.8000000E+003, 1.6692098E+002, 8.3749275E+002
 2.8100000E+003, 1.6724426E+002, 8.3840470E+002
 2.8200000E+003, 1.6756651E+002, 8.3930794E+002
 2.8300000E+003, 1.6788562E+002, 8.4020252E+002
 2.8400000E+003, 1.6820373E+002, 8.4108867E+002
 2.8500000E+003, 1.6852119E+002, 8.4196649E+002
