s,C,C
Time,"cs-temp","hs-temp"
 0.0000000E+000, 2.0000000E+001, 2.0000000E+001
 1.0000000E+001, 2.0088750E+001, 2.5613951E+001
 2.0000000E+001, 2.0224883E+001, 3.6134408E+001
 3.0000000E+001, 2.0343142E+001, 4.5841135E+001
 4.0000000E+001, 2.0450721E+001, 5.4812344E+001
 5.0000000E+001, 2.0550714E+001, 6.3115712E+001
 6.0000000E+001, 2.0644877E+001, 7.0812213E+001
 7.0000000E+001, 2.0734354E+001, 7.7957153E+001
 8.0000000E+001, 2.0819945E+001, 8.4599735E+001
 9.0000000E+001, 2.0902247E+001, 9.0784241E+001
 1.0000000E+002, 2.0981717E+001, 9.6550474E+001
 1.1000000E+002, 2.1058711E+001, 1.0193475E+002
 1.2000000E+002, 2.1133518E+001, 1.0696900E+002
 1.3000000E+002, 2.1206380E+001, 1.1168223E+002
 1.4000000E+002, 2.1277500E+001, 1.1610120E+002
 1.5000000E+002, 2.1347039E+001, 1.2025042E+002
 1.6000000E+002, 2.1415160E+001, 1.2415230E+002
 1.7000000E+002, 2.1481987E+001, 1.2782716E+002
 1.8000000E+002, 2.1547610E+001, 1.3129369E+002
 1.9000000E+002, 2.1612157E+001, 1.3456885E+002
 2.0000000E+002, 2.1675729E+001, 1.3766820E+002
 2.1000000E+002, 2.1738383E+001, 1.4060608E+002
 2.2000000E+002, 2.1800225E+001, 1.4339583E+002
 2.3000000E+002, 2.1861374E+001, 1.4604938E+002
 2.4000000E+002, 2.1921864E+001, 1.4857751E+002
 2.5000000E+002, 2.1981833E+001, 1.5099035E+002
 2.6000000E+002, 2.2041375E+001, 1.5329696E+002
 2.7000000E+002, 2.2100583E+001, 1.5550576E+002
 2.8000000E+002, 2.2159599E+001, 1.5762436E+002
 2.9000000E+002, 2.2218526E+001, 1.5965985E+002
 3.0000000E+002, 2.2277506E+001, 1.6161870E+002
 3.1000000E+002, 2.2336716E+001, 1.6350675E+002
 3.2000000E+002, 2.2396278E+001, 1.6532925E+002
 3.3000000E+002, 2.2456375E+001, 1.6709103E+002
 3.4000000E+002, 2.2517183E+001, 1.6879678E+002
 3.5000000E+002, 2.2578871E+001, 1.7045067E+002
 3.6000000E+002, 2.2641696E+001, 1.7205664E+002
 3.7000000E+002, 2.2705790E+001, 1.7361815E+002
 3.8000000E+002, 2.2771377E+001, 1.7513852E+002
 3.9000000E+002, 2.2838743E+001, 1.7662073E+002
 4.0000000E+002, 2.2908025E+001, 1.7806751E+002
 4.1000000E+002, 2.2979466E+001, 1.7948142E+002
 4.2000000E+002, 2.3053396E+001, 1.8086471E+002
 4.3000000E+002, 2.3129913E+001, 1.8221958E+002
 4.4000000E+002, 2.3209362E+001, 1.8354792E+002
 4.5000000E+002, 2.3291949E+001, 1.8485158E+002
 4.6000000E+002, 2.3377881E+001, 1.8613211E+002
 4.7000000E+002, 2.3467511E+001, 1.8739109E+002
 4.8000000E+002, 2.3560924E+001, 1.8862989E+002
 4.9000000E+002, 2.3658562E+001, 1.8984975E+002
 5.0000000E+002, 2.3760458E+001, 1.9105191E+002
 5.1000000E+002, 2.3867032E+001, 1.9223745E+002
 5.2000000E+002, 2.3978435E+001, 1.9340769E+002
 5.3000000E+002, 2.4094890E+001, 1.9456349E+002
 5.4000000E+002, 2.4216858E+001, 1.9570573E+002
 5.5000000E+002, 2.4344277E+001, 1.9683511E+002
 5.6000000E+002, 2.4477482E+001, 1.9795237E+002
 5.7000000E+002, 2.4616841E+001, 1.9905812E+002
 5.8000000E+002, 2.4762511E+001, 2.0015294E+002
 5.9000000E+002, 2.4914733E+001, 2.0123746E+002
 6.0000000E+002, 2.5073716E+001, 2.0231216E+002
 6.1000000E+002, 2.5239748E+001, 2.0337747E+002
 6.2000000E+002, 2.5413052E+001, 2.0443350E+002
 6.3000000E+002, 2.5593850E+001, 2.0548069E+002
 6.4000000E+002, 2.5782443E+001, 2.0651935E+002
 6.5000000E+002, 2.5979031E+001, 2.0754993E+002
 6.6000000E+002, 2.6183909E+001, 2.0857274E+002
 6.7000000E+002, 2.6397260E+001, 2.0958814E+002
 6.8000000E+002, 2.6619415E+001, 2.1059641E+002
 6.9000000E+002, 2.6850562E+001, 2.1159783E+002
 7.0000000E+002, 2.7091016E+001, 2.1259275E+002
 7.1000000E+002, 2.7341097E+001, 2.1358136E+002
 7.2000000E+002, 2.7601028E+001, 2.1456396E+002
 7.3000000E+002, 2.7871034E+001, 2.1554073E+002
 7.4000000E+002, 2.8151668E+001, 2.1651192E+002
 7.5000000E+002, 2.8442913E+001, 2.1747773E+002
 7.6000000E+002, 2.8745241E+001, 2.1843836E+002
 7.7000000E+002, 2.9059095E+001, 2.1939404E+002
 7.8000000E+002, 2.9384629E+001, 2.2034495E+002
 7.9000000E+002, 2.9722304E+001, 2.2129130E+002
 8.0000000E+002, 3.0072548E+001, 2.2223319E+002
 8.1000000E+002, 3.0435555E+001, 2.2317092E+002
 8.2000000E+002, 3.0812077E+001, 2.2410454E+002
 8.3000000E+002, 3.1202314E+001, 2.2503432E+002
 8.4000000E+002, 3.1606741E+001, 2.2596036E+002
 8.5000000E+002, 3.2025916E+001, 2.2688284E+002
 8.6000000E+002, 3.2460315E+001, 2.2780196E+002
 8.7000000E+002, 3.2910562E+001, 2.2871784E+002
 8.8000000E+002, 3.3377091E+001, 2.2963068E+002
 8.9000000E+002, 3.3860720E+001, 2.3054058E+002
 9.0000000E+002, 3.4361701E+001, 2.3144780E+002
 9.1000000E+002, 3.4881151E+001, 2.3235249E+002
 9.2000000E+002, 3.5419641E+001, 2.3325512E+002
 9.3000000E+002, 3.5977735E+001, 2.3415586E+002
 9.4000000E+002, 3.6556542E+001, 2.3505483E+002
 9.5000000E+002, 3.7156728E+001, 2.3595224E+002
 9.6000000E+002, 3.7779362E+001, 2.3684817E+002
 9.7000000E+002, 3.8425468E+001, 2.3774285E+002
 9.8000000E+002, 3.9095687E+001, 2.3863636E+002
 9.9000000E+002, 3.9791486E+001, 2.3952896E+002
 1.0000000E+003, 4.0514151E+001, 2.4042085E+002
 1.0100000E+003, 4.1264577E+001, 2.4173120E+002
 1.0200000E+003, 4.2044043E+001, 2.4485617E+002
 1.0300000E+003, 4.2854953E+001, 2.4997277E+002
 1.0400000E+003, 4.3697359E+001, 2.5693008E+002
 1.0500000E+003, 4.4573633E+001, 2.6555237E+002
 1.0600000E+003, 4.5485521E+001, 2.7569047E+002
 1.0700000E+003, 4.6435304E+001, 2.8717777E+002
 1.0800000E+003, 4.7423988E+001, 2.9987941E+002
 1.0900000E+003, 4.8454296E+001, 3.1364561E+002
 1.1000000E+003, 4.9528479E+001, 3.2835591E+002
 1.1100000E+003, 5.0648190E+001, 3.4349714E+002
 1.1200000E+003, 5.1816747E+001, 3.5772548E+002
 1.1300000E+003, 5.3036959E+001, 3.7080263E+002
 1.1400000E+003, 5.4312105E+001, 3.8283275E+002
 1.1500000E+003, 5.5644921E+001, 3.9393669E+002
 1.1600000E+003, 5.7040373E+001, 4.0423041E+002
 1.1700000E+003, 5.8503715E+001, 4.1381973E+002
 1.1800000E+003, 6.0041316E+001, 4.2280047E+002
 1.1900000E+003, 6.1660183E+001, 4.3125767E+002
 1.2000000E+003, 6.3371319E+001, 4.3926573E+002
 1.2100000E+003, 6.5185305E+001, 4.4688841E+002
 1.2200000E+003, 6.7119325E+001, 4.5417946E+002
 1.2300000E+003, 6.9190569E+001, 4.6118550E+002
 1.2400000E+003, 7.1422680E+001, 4.6794699E+002
 1.2500000E+003, 7.3844062E+001, 4.7449797E+002
 1.2600000E+003, 7.6487172E+001, 4.8086727E+002
 1.2700000E+003, 7.9390931E+001, 4.8707884E+002
 1.2800000E+003, 8.2599378E+001, 4.9315321E+002
 1.2900000E+003, 8.6165064E+001, 4.9910803E+002
 1.3000000E+003, 9.0143081E+001, 5.0496858E+002
 1.3100000E+003, 9.4595953E+001, 5.1075866E+002
 1.3200000E+003, 9.9585824E+001, 5.1648083E+002
 1.3300000E+003, 1.0516605E+002, 5.2213726E+002
 1.3400000E+003, 1.1138997E+002, 5.2773004E+002
 1.3500000E+003, 1.1830329E+002, 5.3326100E+002
 1.3600000E+003, 1.2594368E+002, 5.3873123E+002
 1.3700000E+003, 1.3432162E+002, 5.4414160E+002
 1.3800000E+003, 1.4342313E+002, 5.4949243E+002
 1.3900000E+003, 1.5319699E+002, 5.5478386E+002
 1.4000000E+003, 1.6354946E+002, 5.6001621E+002
 1.4100000E+003, 1.7435495E+002, 5.6518920E+002
 1.4200000E+003, 1.8543416E+002, 5.7030130E+002
 1.4300000E+003, 1.9659890E+002, 5.7535113E+002
 1.4400000E+003, 2.0760944E+002, 5.8033769E+002
 1.4500000E+003, 2.1828239E+002, 5.8525920E+002
 1.4600000E+003, 2.2845247E+002, 5.9011373E+002
 1.4700000E+003, 2.3798451E+002, 5.9489883E+002
 1.4800000E+003, 2.4678138E+002, 5.9961176E+002
 1.4900000E+003, 2.5476792E+002, 6.0424691E+002
 1.5000000E+003, 2.6189353E+002, 6.0879809E+002
 1.5100000E+003, 2.6814487E+002, 6.1326281E+002
 1.5200000E+003, 2.7353319E+002, 6.1763741E+002
 1.5300000E+003, 2.7807370E+002, 6.2191917E+002
 1.5400000E+003, 2.8181813E+002, 6.2610535E+002
 1.5500000E+003, 2.8481471E+002, 6.3019364E+002
 1.5600000E+003, 2.8711447E+002, 6.3418200E+002
 1.5700000E+003, 2.8877804E+002, 6.3806911E+002
 1.5800000E+003, 2.8986410E+002, 6.4185445E+002
 1.5900000E+003, 2.9042934E+002, 6.4553829E+002
 1.6000000E+003, 2.9053370E+002, 6.4912198E+002
 1.6100000E+003, 2.9023258E+002, 6.5260709E+002
 1.6200000E+003, 2.8956798E+002, 6.5599566E+002
 1.6300000E+003, 2.8858870E+002, 6.5929085E+002
 1.6400000E+003, 2.8733572E+002, 6.6249692E+002
 1.6500000E+003, 2.8585219E+002, 6.6561835E+002
 1.6600000E+003, 2.8416760E+002, 6.6865992E+002
 1.6700000E+003, 2.8231987E+002, 6.7162655E+002
 1.6800000E+003, 2.8033166E+002, 6.7452292E+002
 1.6900000E+003, 2.7824323E+002, 6.7735386E+002
 1.7000000E+003, 2.7606045E+002, 6.8012371E+002
 1.7100000E+003, 2.7380833E+002, 6.8283662E+002
 1.7200000E+003, 2.7150697E+002, 6.8549557E+002
 1.7300000E+003, 2.6916807E+002, 6.8810416E+002
 1.7400000E+003, 2.6681995E+002, 6.9066585E+002
 1.7500000E+003, 2.6446060E+002, 6.9318380E+002
 1.7600000E+003, 2.6209623E+002, 6.9566093E+002
 1.7700000E+003, 2.5975062E+002, 6.9809972E+002
 1.7800000E+003, 2.5742789E+002, 7.0050256E+002
 1.7900000E+003, 2.5513090E+002, 7.0287124E+002
 1.8000000E+003, 2.5286519E+002, 7.0520755E+002
 1.8100000E+003, 2.5063792E+002, 7.0751265E+002
 1.8200000E+003, 2.4845614E+002, 7.0978716E+002
 1.8300000E+003, 2.4632009E+002, 7.1203208E+002
 1.8400000E+003, 2.4422876E+002, 7.1424859E+002
 1.8500000E+003, 2.4219405E+002, 7.1643783E+002
 1.8600000E+003, 2.4021142E+002, 7.1860065E+002
 1.8700000E+003, 2.3828381E+002, 7.2072443E+002
 1.8800000E+003, 2.3640797E+002, 7.2272666E+002
 1.8900000E+003, 2.3459549E+002, 7.2462657E+002
 1.9000000E+003, 2.3283884E+002, 7.2646103E+002
 1.9100000E+003, 2.3113226E+002, 7.2824430E+002
 1.9200000E+003, 2.2948841E+002, 7.2998658E+002
 1.9300000E+003, 2.2790496E+002, 7.3166260E+002
 1.9400000E+003, 2.2637189E+002, 7.3326068E+002
 1.9500000E+003, 2.2489160E+002, 7.3480291E+002
 1.9600000E+003, 2.2346789E+002, 7.3630576E+002
 1.9700000E+003, 2.2209940E+002, 7.3777519E+002
 1.9800000E+003, 2.2077710E+002, 7.3921811E+002
 1.9900000E+003, 2.1950615E+002, 7.4064557E+002
 2.0000000E+003, 2.1828029E+002, 7.4210207E+002
 2.0100000E+003, 2.1710631E+002, 7.4359301E+002
 2.0200000E+003, 2.1597124E+002, 7.4510856E+002
 2.0300000E+003, 2.1488332E+002, 7.4664155E+002
 2.0400000E+003, 2.1383218E+002, 7.4818665E+002
 2.0500000E+003, 2.1282819E+002, 7.4973957E+002
 2.0600000E+003, 2.1186072E+002, 7.5130823E+002
 2.0700000E+003, 2.1093438E+002, 7.5291028E+002
 2.0800000E+003, 2.1004481E+002, 7.5454133E+002
 2.0900000E+003, 2.0919446E+002, 7.5619668E+002
 2.1000000E+003, 2.0837955E+002, 7.5787150E+002
 2.1100000E+003, 2.0760550E+002, 7.5956134E+002
 2.1200000E+003, 2.0686576E+002, 7.6126266E+002
 2.1300000E+003, 2.0616344E+002, 7.6297162E+002
 2.1400000E+003, 2.0549288E+002, 7.6468545E+002
 2.1500000E+003, 2.0485816E+002, 7.6640175E+002
 2.1600000E+003, 2.0425766E+002, 7.6811818E+002
 2.1700000E+003, 2.0369245E+002, 7.6983283E+002
 2.1800000E+003, 2.0316177E+002, 7.7152789E+002
 2.1900000E+003, 2.0266204E+002, 7.7318415E+002
 2.2000000E+003, 2.0219309E+002, 7.7480603E+002
 2.2100000E+003, 2.0175770E+002, 7.7639806E+002
 2.2200000E+003, 2.0134991E+002, 7.7796312E+002
 2.2300000E+003, 2.0097372E+002, 7.7950305E+002
 2.2400000E+003, 2.0062574E+002, 7.8101842E+002
 2.2500000E+003, 2.0030534E+002, 7.8250652E+002
 2.2600000E+003, 2.0001037E+002, 7.8396980E+002
 2.2700000E+003, 1.9974308E+002, 7.8541088E+002
 2.2800000E+003, 1.9949881E+002, 7.8683140E+002
 2.2900000E+003, 1.9927730E+002, 7.8823279E+002
 2.3000000E+003, 1.9907663E+002, 7.8961621E+002
 2.3100000E+003, 1.9889629E+002, 7.9098241E+002
 2.3200000E+003, 1.9873642E+002, 7.9233204E+002
 2.3300000E+003, 1.9859399E+002, 7.9366573E+002
 2.3400000E+003, 1.9846883E+002, 7.9498390E+002
 2.3500000E+003, 1.9835942E+002, 7.9628716E+002
 2.3600000E+003, 1.9826830E+002, 7.9757608E+002
 2.3700000E+003, 1.9818616E+002, 7.9885102E+002
 2.3800000E+003, 1.9812336E+002, 8.0011195E+002
 2.3900000E+003, 1.9807230E+002, 8.0135651E+002
 2.4000000E+003, 1.9802659E+002, 8.0258314E+002
 2.4100000E+003, 1.9799434E+002, 8.0379355E+002
 2.4200000E+003, 1.9798037E+002, 8.0498832E+002
 2.4300000E+003, 1.9797414E+002, 8.0616831E+002
 2.4400000E+003, 1.9797454E+002, 8.0733412E+002
 2.4500000E+003, 1.9798339E+002, 8.0848642E+002
 2.4600000E+003, 1.9800251E+002, 8.0962573E+002
 2.4700000E+003, 1.9803654E+002, 8.1075249E+002
 2.4800000E+003, 1.9807012E+002, 8.1186712E+002
 2.4900000E+003, 1.9810854E+002, 8.1296992E+002
 2.5000000E+003, 1.9815536E+002, 8.1406122E+002
 2.5100000E+003, 1.9821379E+002, 8.1514111E+002
 2.5200000E+003, 1.9827384E+002, 8.1620953E+002
 2.5300000E+003, 1.9833757E+002, 8.1726656E+002
 2.5400000E+003, 1.9841276E+002, 8.1831253E+002
 2.5500000E+003, 1.9848396E+002, 8.1934765E+002
 2.5600000E+003, 1.9856919E+002, 8.2037214E+002
 2.5700000E+003, 1.9865167E+002, 8.2138633E+002
 2.5800000E+003, 1.9874197E+002, 8.2239026E+002
 2.5900000E+003, 1.9883426E+002, 8.2338426E+002
 2.6000000E+003, 1.9893013E+002, 8.2436846E+002
 2.6100000E+003, 1.9903029E+002, 8.2534302E+002
 2.6200000E+003, 1.9913303E+002, 8.2630767E+002
 2.6300000E+003, 1.9923738E+002, 8.2726254E+002
 2.6400000E+003, 1.9934903E+002, 8.2820781E+002
 2.6500000E+003, 1.9945586E+002, 8.2914362E+002
 2.6600000E+003, 1.9957177E+002, 8.3007030E+002
 2.6700000E+003, 1.9968713E+002, 8.3098794E+002
 2.6800000E+003, 1.9980273E+002, 8.3189680E+002
 2.6900000E+003, 1.9992370E+002, 8.3279700E+002
 2.7000000E+003, 2.0004574E+002, 8.3368876E+002
 2.7100000E+003, 2.0016836E+002, 8.3457211E+002
 2.7200000E+003, 2.0029310E+002, 8.3544707E+002
 2.7300000E+003, 2.0041938E+002, 8.3631370E+002
 2.7400000E+003, 2.0054775E+002, 8.3717218E+002
 2.7500000E+003, 2.0067670E+002, 8.3802268E+002
 2.7600000E+003, 2.0080686E+002, 8.3886531E+002
 2.7700000E+003, 2.0093886E+002, 8.3970033E+002
 2.7800000E+003, 2.0106904E+002, 8.4052776E+002
 2.7900000E+003, 2.0120191E+002, 8.4134785E+002
 2.8000000E+003, 2.0133519E+002, 8.4216065E+002
 2.8100000E+003, 2.0147118E+002, 8.4296624E+002
 2.8200000E+003, 2.0160534E+002, 8.4376433E+002
 2.8300000E+003, 2.0174040E+002, 8.4455493E+002
 2.8400000E+003, 2.0187673E+002, 8.4533824E+002
 2.8500000E+003, 2.0201179E+002, 8.4611443E+002
