s,C,C
Time,cs-temp,hs-temp
 0.0000000E+000, 2.0000000E+001, 2.0000000E+001
 1.0000000E+001, 2.0004603E+001, 2.9948458E+001
 2.0000000E+001, 2.0011918E+001, 4.8158932E+001
 3.0000000E+001, 2.0018434E+001, 6.4477592E+001
 4.0000000E+001, 2.0024441E+001, 7.9218046E+001
 5.0000000E+001, 2.0030072E+001, 9.2584096E+001
 6.0000000E+001, 2.0035406E+001, 1.0473594E+002
 7.0000000E+001, 2.0040494E+001, 1.1580207E+002
 8.0000000E+001, 2.0045374E+001, 1.2589349E+002
 9.0000000E+001, 2.0050073E+001, 1.3510402E+002
 1.0000000E+002, 2.0054615E+001, 1.4352241E+002
 1.1000000E+002, 2.0059021E+001, 1.5122280E+002
 1.2000000E+002, 2.0063309E+001, 1.5827056E+002
 1.3000000E+002, 2.0067499E+001, 1.6472693E+002
 1.4000000E+002, 2.0071610E+001, 1.7064741E+002
 1.5000000E+002, 2.0075663E+001, 1.7607996E+002
 1.6000000E+002, 2.0079682E+001, 1.8106900E+002
 1.7000000E+002, 2.0083693E+001, 1.8565341E+002
 1.8000000E+002, 2.0087722E+001, 1.8986970E+002
 1.9000000E+002, 2.0091804E+001, 1.9375005E+002
 2.0000000E+002, 2.0095972E+001, 1.9732586E+002
 2.1000000E+002, 2.0100266E+001, 2.0062402E+002
 2.2000000E+002, 2.0104729E+001, 2.0367022E+002
 2.3000000E+002, 2.0109407E+001, 2.0648776E+002
 2.4000000E+002, 2.0114351E+001, 2.0909654E+002
 2.5000000E+002, 2.0119615E+001, 2.1151543E+002
 2.6000000E+002, 2.0125255E+001, 2.1376126E+002
 2.7000000E+002, 2.0131334E+001, 2.1584944E+002
 2.8000000E+002, 2.0137914E+001, 2.1779371E+002
 2.9000000E+002, 2.0145062E+001, 2.1960725E+002
 3.0000000E+002, 2.0152846E+001, 2.2130121E+002
 3.1000000E+002, 2.0161334E+001, 2.2288596E+002
 3.2000000E+002, 2.0170601E+001, 2.2437073E+002
 3.3000000E+002, 2.0180721E+001, 2.2576381E+002
 3.4000000E+002, 2.0191768E+001, 2.2707307E+002
 3.5000000E+002, 2.0203817E+001, 2.2830537E+002
 3.6000000E+002, 2.0216943E+001, 2.2946744E+002
 3.7000000E+002, 2.0231227E+001, 2.3056496E+002
 3.8000000E+002, 2.0246755E+001, 2.3160371E+002
 3.9000000E+002, 2.0263599E+001, 2.3258887E+002
 4.0000000E+002, 2.0281827E+001, 2.3352469E+002
 4.1000000E+002, 2.0301511E+001, 2.3441549E+002
 4.2000000E+002, 2.0322718E+001, 2.3526504E+002
 4.3000000E+002, 2.0345518E+001, 2.3607674E+002
 4.4000000E+002, 2.0369979E+001, 2.3685335E+002
 4.5000000E+002, 2.0396168E+001, 2.3759798E+002
 4.6000000E+002, 2.0424203E+001, 2.3831296E+002
 4.7000000E+002, 2.0454119E+001, 2.3900069E+002
 4.8000000E+002, 2.0485964E+001, 2.3966311E+002
 4.9000000E+002, 2.0519788E+001, 2.4030232E+002
 5.0000000E+002, 2.0555634E+001, 2.4092013E+002
 5.1000000E+002, 2.0593653E+001, 2.4151825E+002
 5.2000000E+002, 2.0633771E+001, 2.4209895E+002
 5.3000000E+002, 2.0675988E+001, 2.4266315E+002
 5.4000000E+002, 2.0720560E+001, 2.4321222E+002
 5.5000000E+002, 2.0767365E+001, 2.4374722E+002
 5.6000000E+002, 2.0816505E+001, 2.4426890E+002
 5.7000000E+002, 2.0867891E+001, 2.4477877E+002
 5.8000000E+002, 2.0921734E+001, 2.4527708E+002
 5.9000000E+002, 2.0977953E+001, 2.4576493E+002
 6.0000000E+002, 2.1036556E+001, 2.4624300E+002
 6.1000000E+002, 2.1097540E+001, 2.4671174E+002
 6.2000000E+002, 2.1160903E+001, 2.4717090E+002
 6.3000000E+002, 2.1226684E+001, 2.4762128E+002
 6.4000000E+002, 2.1295268E+001, 2.4806372E+002
 6.5000000E+002, 2.1366320E+001, 2.4849845E+002
 6.6000000E+002, 2.1439958E+001, 2.4892653E+002
 6.7000000E+002, 2.1516053E+001, 2.4934784E+002
 6.8000000E+002, 2.1594797E+001, 2.4976342E+002
 6.9000000E+002, 2.1675703E+001, 2.5017313E+002
 7.0000000E+002, 2.1759115E+001, 2.5057787E+002
 7.1000000E+002, 2.1844902E+001, 2.5097749E+002
 7.2000000E+002, 2.1933537E+001, 2.5137287E+002
 7.3000000E+002, 2.2024918E+001, 2.5176355E+002
 7.4000000E+002, 2.2118213E+001, 2.5215056E+002
 7.5000000E+002, 2.2213697E+001, 2.5253348E+002
 7.6000000E+002, 2.2311418E+001, 2.5291294E+002
 7.7000000E+002, 2.2412421E+001, 2.5328913E+002
 7.8000000E+002, 2.2515377E+001, 2.5366196E+002
 7.9000000E+002, 2.2620791E+001, 2.5403234E+002
 8.0000000E+002, 2.2728892E+001, 2.5439933E+002
 8.1000000E+002, 2.2838659E+001, 2.5476405E+002
 8.2000000E+002, 2.2950748E+001, 2.5512628E+002
 8.3000000E+002, 2.3064779E+001, 2.5548573E+002
 8.4000000E+002, 2.3181116E+001, 2.5584378E+002
 8.5000000E+002, 2.3299755E+001, 2.5619902E+002
 8.6000000E+002, 2.3421015E+001, 2.5655274E+002
 8.7000000E+002, 2.3544425E+001, 2.5690457E+002
 8.8000000E+002, 2.3669204E+001, 2.5725424E+002
 8.9000000E+002, 2.3795740E+001, 2.5760259E+002
 9.0000000E+002, 2.3924277E+001, 2.5794917E+002
 9.1000000E+002, 2.4056686E+001, 2.5829435E+002
 9.2000000E+002, 2.4189948E+001, 2.5863906E+002
 9.3000000E+002, 2.4324032E+001, 2.5898328E+002
 9.4000000E+002, 2.4460707E+001, 2.5932653E+002
 9.5000000E+002, 2.4598872E+001, 2.5966955E+002
 9.6000000E+002, 2.4739402E+001, 2.6001174E+002
 9.7000000E+002, 2.4882026E+001, 2.6035340E+002
 9.8000000E+002, 2.5025925E+001, 2.6069465E+002
 9.9000000E+002, 2.5170477E+001, 2.6103511E+002
 1.0000000E+003, 2.5316276E+001, 2.6137530E+002
 1.0100000E+003, 2.5465432E+001, 2.6291960E+002
 1.0200000E+003, 2.5615710E+001, 2.6990900E+002
 1.0300000E+003, 2.5767679E+001, 2.8351135E+002
 1.0400000E+003, 2.5919359E+001, 3.0417464E+002
 1.0500000E+003, 2.6073065E+001, 3.3218363E+002
 1.0600000E+003, 2.6229127E+001, 3.6780809E+002
 1.0700000E+003, 2.6385611E+001, 4.1091236E+002
 1.0800000E+003, 2.6544199E+001, 4.6120468E+002
 1.0900000E+003, 2.6703649E+001, 5.1806692E+002
 1.1000000E+003, 2.6864117E+001, 5.8236566E+002
 1.1100000E+003, 2.7025332E+001, 6.4778613E+002
 1.1200000E+003, 2.7188143E+001, 6.9675308E+002
 1.1300000E+003, 2.7352574E+001, 7.2863212E+002
 1.1400000E+003, 2.7518292E+001, 7.4322407E+002
 1.1500000E+003, 2.7685854E+001, 7.5294023E+002
 1.1600000E+003, 2.7853003E+001, 7.6213624E+002
 1.1700000E+003, 2.8021869E+001, 7.7117330E+002
 1.1800000E+003, 2.8197671E+001, 7.7937044E+002
 1.1900000E+003, 2.8374624E+001, 7.8617787E+002
 1.2000000E+003, 2.8554159E+001, 7.9171171E+002
 1.2100000E+003, 2.8738933E+001, 7.9623444E+002
 1.2200000E+003, 2.8933026E+001, 7.9995925E+002
 1.2300000E+003, 2.9136527E+001, 8.0304770E+002
 1.2400000E+003, 2.9345909E+001, 8.0563516E+002
 1.2500000E+003, 2.9568585E+001, 8.0784974E+002
 1.2600000E+003, 2.9806756E+001, 8.0978701E+002
 1.2700000E+003, 3.0061831E+001, 8.1151016E+002
 1.2800000E+003, 3.0334506E+001, 8.1306744E+002
 1.2900000E+003, 3.0630620E+001, 8.1449344E+002
 1.3000000E+003, 3.0952440E+001, 8.1581664E+002
 1.3100000E+003, 3.1299934E+001, 8.1705676E+002
 1.3200000E+003, 3.1682661E+001, 8.1821825E+002
 1.3300000E+003, 3.2098117E+001, 8.1932328E+002
 1.3400000E+003, 3.2554115E+001, 8.2038542E+002
 1.3500000E+003, 3.3050317E+001, 8.2141828E+002
 1.3600000E+003, 3.3593327E+001, 8.2242789E+002
 1.3700000E+003, 3.4185108E+001, 8.2342247E+002
 1.3800000E+003, 3.4830428E+001, 8.2440737E+002
 1.3900000E+003, 3.5532932E+001, 8.2538652E+002
 1.4000000E+003, 3.6296006E+001, 8.2636397E+002
 1.4100000E+003, 3.7120772E+001, 8.2733358E+002
 1.4200000E+003, 3.8012717E+001, 8.2828536E+002
 1.4300000E+003, 3.8972760E+001, 8.2922030E+002
 1.4400000E+003, 4.0005847E+001, 8.3014542E+002
 1.4500000E+003, 4.1114836E+001, 8.3106187E+002
 1.4600000E+003, 4.2304040E+001, 8.3197325E+002
 1.4700000E+003, 4.3577014E+001, 8.3288093E+002
 1.4800000E+003, 4.4934864E+001, 8.3378503E+002
 1.4900000E+003, 4.6386155E+001, 8.3468732E+002
 1.5000000E+003, 4.7928579E+001, 8.3558527E+002
 1.5100000E+003, 4.9565647E+001, 8.3647745E+002
 1.5200000E+003, 5.1296161E+001, 8.3735178E+002
 1.5300000E+003, 5.3118699E+001, 8.3821390E+002
 1.5400000E+003, 5.5036034E+001, 8.3906576E+002
 1.5500000E+003, 5.7045971E+001, 8.3991567E+002
 1.5600000E+003, 5.9141083E+001, 8.4075842E+002
 1.5700000E+003, 6.1330319E+001, 8.4159268E+002
 1.5800000E+003, 6.3615441E+001, 8.4242099E+002
 1.5900000E+003, 6.5983346E+001, 8.4324188E+002
 1.6000000E+003, 6.8434521E+001, 8.4405836E+002
 1.6100000E+003, 7.0965310E+001, 8.4486466E+002
 1.6200000E+003, 7.3563945E+001, 8.4565338E+002
 1.6300000E+003, 7.6234471E+001, 8.4642868E+002
 1.6400000E+003, 7.8980503E+001, 8.4719410E+002
 1.6500000E+003, 8.1791212E+001, 8.4795228E+002
 1.6600000E+003, 8.4654304E+001, 8.4870483E+002
 1.6700000E+003, 8.7571431E+001, 8.4945444E+002
 1.6800000E+003, 9.0529418E+001, 8.5019983E+002
 1.6900000E+003, 9.3514169E+001, 8.5094429E+002
 1.7000000E+003, 9.6525359E+001, 8.5168483E+002
 1.7100000E+003, 9.9545221E+001, 8.5242002E+002
 1.7200000E+003, 1.0257274E+002, 8.5314051E+002
 1.7300000E+003, 1.0559042E+002, 8.5385126E+002
 1.7400000E+003, 1.0859181E+002, 8.5455587E+002
 1.7500000E+003, 1.1157474E+002, 8.5525468E+002
 1.7600000E+003, 1.1453221E+002, 8.5595136E+002
 1.7700000E+003, 1.1747935E+002, 8.5664484E+002
 1.7800000E+003, 1.2040255E+002, 8.5733765E+002
 1.7900000E+003, 1.2329609E+002, 8.5802768E+002
 1.8000000E+003, 1.2615397E+002, 8.5871739E+002
 1.8100000E+003, 1.2897173E+002, 8.5940131E+002
 1.8200000E+003, 1.3173714E+002, 8.6007270E+002
 1.8300000E+003, 1.3444351E+002, 8.6073528E+002
 1.8400000E+003, 1.3709113E+002, 8.6139169E+002
 1.8500000E+003, 1.3966519E+002, 8.6204493E+002
 1.8600000E+003, 1.4218013E+002, 8.6269445E+002
 1.8700000E+003, 1.4464588E+002, 8.6334317E+002
 1.8800000E+003, 1.4705483E+002, 8.6398919E+002
 1.8900000E+003, 1.4939698E+002, 8.6463500E+002
 1.9000000E+003, 1.5166648E+002, 8.6527914E+002
 1.9100000E+003, 1.5385817E+002, 8.6591907E+002
 1.9200000E+003, 1.5598616E+002, 8.6654906E+002
 1.9300000E+003, 1.5804219E+002, 8.6717094E+002
 1.9400000E+003, 1.6001813E+002, 8.6778857E+002
 1.9500000E+003, 1.6193283E+002, 8.6840240E+002
 1.9600000E+003, 1.6377915E+002, 8.6901471E+002
 1.9700000E+003, 1.6555860E+002, 8.6962441E+002
 1.9800000E+003, 1.6728555E+002, 8.7023354E+002
 1.9900000E+003, 1.6896930E+002, 8.7084048E+002
 2.0000000E+003, 1.7060979E+002, 8.7144719E+002
 2.0100000E+003, 1.7221311E+002, 8.7204963E+002
 2.0200000E+003, 1.7376528E+002, 8.7264120E+002
 2.0300000E+003, 1.7525802E+002, 8.7322734E+002
 2.0400000E+003, 1.7669247E+002, 8.7380730E+002
 2.0500000E+003, 1.7807053E+002, 8.7438603E+002
 2.0600000E+003, 1.7939300E+002, 8.7496175E+002
 2.0700000E+003, 1.8066539E+002, 8.7553643E+002
 2.0800000E+003, 1.8189767E+002, 8.7610993E+002
 2.0900000E+003, 1.8306499E+002, 8.7668218E+002
 2.1000000E+003, 1.8418550E+002, 8.7725418E+002
 2.1100000E+003, 1.8525859E+002, 8.7782072E+002
 2.1200000E+003, 1.8627943E+002, 8.7837808E+002
 2.1300000E+003, 1.8726198E+002, 8.7892792E+002
 2.1400000E+003, 1.8820636E+002, 8.7947385E+002
 2.1500000E+003, 1.8910606E+002, 8.8001711E+002
 2.1600000E+003, 1.8996272E+002, 8.8055839E+002
 2.1700000E+003, 1.9077671E+002, 8.8109834E+002
 2.1800000E+003, 1.9155076E+002, 8.8163650E+002
 2.1900000E+003, 1.9228989E+002, 8.8217460E+002
 2.2000000E+003, 1.9300482E+002, 8.8271068E+002
 2.2100000E+003, 1.9367783E+002, 8.8324331E+002
 2.2200000E+003, 1.9432980E+002, 8.8376551E+002
 2.2300000E+003, 1.9496204E+002, 8.8428078E+002
 2.2400000E+003, 1.9556161E+002, 8.8479236E+002
 2.2500000E+003, 1.9611242E+002, 8.8530087E+002
 2.2600000E+003, 1.9665684E+002, 8.8580822E+002
 2.2700000E+003, 1.9716412E+002, 8.8631334E+002
 2.2800000E+003, 1.9764000E+002, 8.8681886E+002
 2.2900000E+003, 1.9812315E+002, 8.8732144E+002
 2.3000000E+003, 1.9854669E+002, 8.8782540E+002
 2.3100000E+003, 1.9897837E+002, 8.8832564E+002
 2.3200000E+003, 1.9937634E+002, 8.8882415E+002
 2.3300000E+003, 1.9976091E+002, 8.8931800E+002
 2.3400000E+003, 2.0012556E+002, 8.8981223E+002
 2.3500000E+003, 2.0045451E+002, 8.9030322E+002
 2.3600000E+003, 2.0080033E+002, 8.9079516E+002
 2.3700000E+003, 2.0109540E+002, 8.9128494E+002
 2.3800000E+003, 2.0138380E+002, 8.9177541E+002
 2.3900000E+003, 2.0164714E+002, 8.9226440E+002
 2.4000000E+003, 2.0191161E+002, 8.9275373E+002
 2.4100000E+003, 2.0214805E+002, 8.9323904E+002
 2.4200000E+003, 2.0235849E+002, 8.9371426E+002
 2.4300000E+003, 2.0259474E+002, 8.9418377E+002
 2.4400000E+003, 2.0280086E+002, 8.9464837E+002
 2.4500000E+003, 2.0297181E+002, 8.9511238E+002
 2.4600000E+003, 2.0312960E+002, 8.9557377E+002
 2.4700000E+003, 2.0331748E+002, 8.9603541E+002
 2.4800000E+003, 2.0349909E+002, 8.9649529E+002
 2.4900000E+003, 2.0362612E+002, 8.9695545E+002
 2.5000000E+003, 2.0373301E+002, 8.9741507E+002
 2.5100000E+003, 2.0383025E+002, 8.9787142E+002
 2.5200000E+003, 2.0399018E+002, 8.9832176E+002
 2.5300000E+003, 2.0414594E+002, 8.9876729E+002
 2.5400000E+003, 2.0424484E+002, 8.9921080E+002
 2.5500000E+003, 2.0430912E+002, 8.9965239E+002
 2.5600000E+003, 2.0436840E+002, 9.0009378E+002
 2.5700000E+003, 2.0444090E+002, 9.0053412E+002
 2.5800000E+003, 2.0453967E+002, 9.0097429E+002
 2.5900000E+003, 2.0464382E+002, 9.0141333E+002
 2.6000000E+003, 2.0469683E+002, 9.0185182E+002
 2.6100000E+003, 2.0473714E+002, 9.0228932E+002
 2.6200000E+003, 2.0477065E+002, 9.0271873E+002
 2.6300000E+003, 2.0479955E+002, 9.0314439E+002
 2.6400000E+003, 2.0482630E+002, 9.0356756E+002
 2.6500000E+003, 2.0487394E+002, 9.0398922E+002
 2.6600000E+003, 2.0491088E+002, 9.0441019E+002
 2.6700000E+003, 2.0493868E+002, 9.0483134E+002
 2.6800000E+003, 2.0495428E+002, 9.0525156E+002
 2.6900000E+003, 2.0497687E+002, 9.0567026E+002
 2.7000000E+003, 2.0499729E+002, 9.0609188E+002
 2.7100000E+003, 2.0505601E+002, 9.0650925E+002
 2.7200000E+003, 2.0508265E+002, 9.0692528E+002
 2.7300000E+003, 2.0509274E+002, 9.0733926E+002
 2.7400000E+003, 2.0509773E+002, 9.0774977E+002
 2.7500000E+003, 2.0509955E+002, 9.0816249E+002
 2.7600000E+003, 2.0509909E+002, 9.0857237E+002
 2.7700000E+003, 2.0509683E+002, 9.0898398E+002
 2.7800000E+003, 2.0509307E+002, 9.0939484E+002
 2.7900000E+003, 2.0508806E+002, 9.0980507E+002
 2.8000000E+003, 2.0508073E+002, 9.1021626E+002
 2.8100000E+003, 2.0504087E+002, 9.1062374E+002
 2.8200000E+003, 2.0499716E+002, 9.1102578E+002
 2.8300000E+003, 2.0497513E+002, 9.1142391E+002
 2.8400000E+003, 2.0495644E+002, 9.1181830E+002
 2.8500000E+003, 2.0494106E+002, 9.1221252E+002
