s,C,C
Time,cs-temp,hs-temp
 0.0000000E+000, 2.0000000E+001, 2.0000000E+001
 1.0000000E+001, 2.0005537E+001, 2.9972363E+001
 2.0000000E+001, 2.0014243E+001, 4.8260890E+001
 3.0000000E+001, 2.0021932E+001, 6.4676917E+001
 4.0000000E+001, 2.0028984E+001, 7.9519613E+001
 5.0000000E+001, 2.0035569E+001, 9.2989137E+001
 6.0000000E+001, 2.0041786E+001, 1.0523919E+002
 7.0000000E+001, 2.0047703E+001, 1.1639889E+002
 8.0000000E+001, 2.0053364E+001, 1.2657438E+002
 9.0000000E+001, 2.0058805E+001, 1.3586461E+002
 1.0000000E+002, 2.0064056E+001, 1.4435549E+002
 1.1000000E+002, 2.0069143E+001, 1.5212010E+002
 1.2000000E+002, 2.0074090E+001, 1.5922579E+002
 1.3000000E+002, 2.0078920E+001, 1.6573296E+002
 1.4000000E+002, 2.0083657E+001, 1.7169763E+002
 1.5000000E+002, 2.0088329E+001, 1.7716861E+002
 1.6000000E+002, 2.0092962E+001, 1.8218918E+002
 1.7000000E+002, 2.0097588E+001, 1.8680021E+002
 1.8000000E+002, 2.0102243E+001, 1.9103751E+002
 1.9000000E+002, 2.0106964E+001, 1.9493573E+002
 2.0000000E+002, 2.0111794E+001, 1.9852459E+002
 2.1000000E+002, 2.0116780E+001, 2.0183261E+002
 2.2000000E+002, 2.0121973E+001, 2.0488595E+002
 2.3000000E+002, 2.0127428E+001, 2.0770799E+002
 2.4000000E+002, 2.0133205E+001, 2.1031888E+002
 2.5000000E+002, 2.0139367E+001, 2.1273775E+002
 2.6000000E+002, 2.0145982E+001, 2.1498180E+002
 2.7000000E+002, 2.0153121E+001, 2.1706664E+002
 2.8000000E+002, 2.0160856E+001, 2.1900628E+002
 2.9000000E+002, 2.0169263E+001, 2.2081358E+002
 3.0000000E+002, 2.0178421E+001, 2.2250036E+002
 3.1000000E+002, 2.0188411E+001, 2.2407721E+002
 3.2000000E+002, 2.0199317E+001, 2.2555296E+002
 3.3000000E+002, 2.0211221E+001, 2.2693612E+002
 3.4000000E+002, 2.0224206E+001, 2.2823475E+002
 3.5000000E+002, 2.0238365E+001, 2.2945607E+002
 3.6000000E+002, 2.0253792E+001, 2.3060698E+002
 3.7000000E+002, 2.0270567E+001, 2.3169339E+002
 3.8000000E+002, 2.0288768E+001, 2.3272123E+002
 3.9000000E+002, 2.0308475E+001, 2.3369508E+002
 4.0000000E+002, 2.0329767E+001, 2.3461972E+002
 4.1000000E+002, 2.0352724E+001, 2.3549958E+002
 4.2000000E+002, 2.0377422E+001, 2.3633786E+002
 4.3000000E+002, 2.0403963E+001, 2.3713813E+002
 4.4000000E+002, 2.0432456E+001, 2.3790355E+002
 4.5000000E+002, 2.0462921E+001, 2.3863704E+002
 4.6000000E+002, 2.0495437E+001, 2.3934084E+002
 4.7000000E+002, 2.0530052E+001, 2.4001750E+002
 4.8000000E+002, 2.0566858E+001, 2.4066911E+002
 4.9000000E+002, 2.0605974E+001, 2.4129770E+002
 5.0000000E+002, 2.0647263E+001, 2.4190495E+002
 5.1000000E+002, 2.0690909E+001, 2.4249240E+002
 5.2000000E+002, 2.0737046E+001, 2.4306245E+002
 5.3000000E+002, 2.0785587E+001, 2.4361649E+002
 5.4000000E+002, 2.0836590E+001, 2.4415551E+002
 5.5000000E+002, 2.0890167E+001, 2.4468073E+002
 5.6000000E+002, 2.0946282E+001, 2.4519309E+002
 5.7000000E+002, 2.1004942E+001, 2.4569364E+002
 5.8000000E+002, 2.1066154E+001, 2.4618315E+002
 5.9000000E+002, 2.1129918E+001, 2.4666219E+002
 6.0000000E+002, 2.1196281E+001, 2.4713177E+002
 6.1000000E+002, 2.1265652E+001, 2.4759218E+002
 6.2000000E+002, 2.1337762E+001, 2.4804373E+002
 6.3000000E+002, 2.1412618E+001, 2.4848682E+002
 6.4000000E+002, 2.1490084E+001, 2.4892192E+002
 6.5000000E+002, 2.1570473E+001, 2.4935008E+002
 6.6000000E+002, 2.1653096E+001, 2.4977120E+002
 6.7000000E+002, 2.1738531E+001, 2.5018646E+002
 6.8000000E+002, 2.1826690E+001, 2.5059566E+002
 6.9000000E+002, 2.1917939E+001, 2.5099961E+002
 7.0000000E+002, 2.2011893E+001, 2.5139842E+002
 7.1000000E+002, 2.2107976E+001, 2.5179246E+002
 7.2000000E+002, 2.2206422E+001, 2.5218232E+002
 7.3000000E+002, 2.2307738E+001, 2.5256748E+002
 7.4000000E+002, 2.2412429E+001, 2.5294963E+002
 7.5000000E+002, 2.2518818E+001, 2.5332737E+002
 7.6000000E+002, 2.2628593E+001, 2.5370240E+002
 7.7000000E+002, 2.2740506E+001, 2.5407394E+002
 7.8000000E+002, 2.2854770E+001, 2.5444226E+002
 7.9000000E+002, 2.2971302E+001, 2.5480830E+002
 8.0000000E+002, 2.3089829E+001, 2.5517113E+002
 8.1000000E+002, 2.3211379E+001, 2.5553196E+002
 8.2000000E+002, 2.3335903E+001, 2.5589026E+002
 8.3000000E+002, 2.3462285E+001, 2.5624632E+002
 8.4000000E+002, 2.3590808E+001, 2.5660044E+002
 8.5000000E+002, 2.3720932E+001, 2.5695257E+002
 8.6000000E+002, 2.3853487E+001, 2.5730275E+002
 8.7000000E+002, 2.3989927E+001, 2.5765136E+002
 8.8000000E+002, 2.4127523E+001, 2.5799821E+002
 8.9000000E+002, 2.4266149E+001, 2.5834328E+002
 9.0000000E+002, 2.4407449E+001, 2.5868714E+002
 9.1000000E+002, 2.4550469E+001, 2.5902955E+002
 9.2000000E+002, 2.4696101E+001, 2.5937165E+002
 9.3000000E+002, 2.4844368E+001, 2.5971322E+002
 9.4000000E+002, 2.4993324E+001, 2.6005459E+002
 9.5000000E+002, 2.5142814E+001, 2.6039509E+002
 9.6000000E+002, 2.5295229E+001, 2.6073546E+002
 9.7000000E+002, 2.5450593E+001, 2.6107509E+002
 9.8000000E+002, 2.5606629E+001, 2.6141381E+002
 9.9000000E+002, 2.5763871E+001, 2.6175252E+002
 1.0000000E+003, 2.5922438E+001, 2.6209045E+002
 1.0100000E+003, 2.6083247E+001, 2.6363455E+002
 1.0200000E+003, 2.6244934E+001, 2.7063973E+002
 1.0300000E+003, 2.6409014E+001, 2.8428434E+002
 1.0400000E+003, 2.6574194E+001, 3.0502464E+002
 1.0500000E+003, 2.6740574E+001, 3.3314781E+002
 1.0600000E+003, 2.6907867E+001, 3.6892644E+002
 1.0700000E+003, 2.7075505E+001, 4.1221531E+002
 1.0800000E+003, 2.7245742E+001, 4.6272860E+002
 1.0900000E+003, 2.7418396E+001, 5.1984489E+002
 1.1000000E+003, 2.7590393E+001, 5.8447447E+002
 1.1100000E+003, 2.7761519E+001, 6.5017873E+002
 1.1200000E+003, 2.7934656E+001, 6.9929998E+002
 1.1300000E+003, 2.8113642E+001, 7.3058473E+002
 1.1400000E+003, 2.8289770E+001, 7.4452368E+002
 1.1500000E+003, 2.8466840E+001, 7.5440303E+002
 1.1600000E+003, 2.8646163E+001, 7.6392330E+002
 1.1700000E+003, 2.8829810E+001, 7.7329662E+002
 1.1800000E+003, 2.9018583E+001, 7.8155388E+002
 1.1900000E+003, 2.9206705E+001, 7.8832076E+002
 1.2000000E+003, 2.9401661E+001, 7.9379013E+002
 1.2100000E+003, 2.9605284E+001, 7.9822675E+002
 1.2200000E+003, 2.9817450E+001, 8.0184302E+002
 1.2300000E+003, 3.0041273E+001, 8.0480075E+002
 1.2400000E+003, 3.0276530E+001, 8.0726956E+002
 1.2500000E+003, 3.0529810E+001, 8.0937862E+002
 1.2600000E+003, 3.0803381E+001, 8.1121869E+002
 1.2700000E+003, 3.1096599E+001, 8.1285323E+002
 1.2800000E+003, 3.1418084E+001, 8.1433100E+002
 1.2900000E+003, 3.1769296E+001, 8.1569001E+002
 1.3000000E+003, 3.2153706E+001, 8.1695981E+002
 1.3100000E+003, 3.2576514E+001, 8.1816055E+002
 1.3200000E+003, 3.3041337E+001, 8.1929333E+002
 1.3300000E+003, 3.3552402E+001, 8.2037727E+002
 1.3400000E+003, 3.4114338E+001, 8.2142450E+002
 1.3500000E+003, 3.4732470E+001, 8.2244904E+002
 1.3600000E+003, 3.5411347E+001, 8.2345712E+002
 1.3700000E+003, 3.6154107E+001, 8.2445585E+002
 1.3800000E+003, 3.6965912E+001, 8.2544968E+002
 1.3900000E+003, 3.7851253E+001, 8.2644013E+002
 1.4000000E+003, 3.8813538E+001, 8.2742904E+002
 1.4100000E+003, 3.9856061E+001, 8.2840792E+002
 1.4200000E+003, 4.0985033E+001, 8.2936622E+002
 1.4300000E+003, 4.2204726E+001, 8.3030648E+002
 1.4400000E+003, 4.3520926E+001, 8.3123694E+002
 1.4500000E+003, 4.4936861E+001, 8.3215899E+002
 1.4600000E+003, 4.6457776E+001, 8.3307604E+002
 1.4700000E+003, 4.8087027E+001, 8.3398791E+002
 1.4800000E+003, 4.9825841E+001, 8.3489475E+002
 1.4900000E+003, 5.1673042E+001, 8.3579872E+002
 1.5000000E+003, 5.3630649E+001, 8.3670235E+002
 1.5100000E+003, 5.5697552E+001, 8.3759822E+002
 1.5200000E+003, 5.7867011E+001, 8.3847273E+002
 1.5300000E+003, 6.0148447E+001, 8.3933166E+002
 1.5400000E+003, 6.2543741E+001, 8.4017693E+002
 1.5500000E+003, 6.5042334E+001, 8.4101272E+002
 1.5600000E+003, 6.7637935E+001, 8.4184072E+002
 1.5700000E+003, 7.0332204E+001, 8.4266246E+002
 1.5800000E+003, 7.3112788E+001, 8.4348040E+002
 1.5900000E+003, 7.5982199E+001, 8.4429133E+002
 1.6000000E+003, 7.8938773E+001, 8.4509875E+002
 1.6100000E+003, 8.1975757E+001, 8.4589634E+002
 1.6200000E+003, 8.5074046E+001, 8.4667792E+002
 1.6300000E+003, 8.8234612E+001, 8.4744627E+002
 1.6400000E+003, 9.1435045E+001, 8.4820554E+002
 1.6500000E+003, 9.4672580E+001, 8.4895830E+002
 1.6600000E+003, 9.7931154E+001, 8.4970551E+002
 1.6700000E+003, 1.0120220E+002, 8.5045027E+002
 1.6800000E+003, 1.0446925E+002, 8.5119069E+002
 1.6900000E+003, 1.0772005E+002, 8.5192930E+002
 1.7000000E+003, 1.1095329E+002, 8.5266454E+002
 1.7100000E+003, 1.1416940E+002, 8.5339515E+002
 1.7200000E+003, 1.1736560E+002, 8.5411089E+002
 1.7300000E+003, 1.2053916E+002, 8.5481747E+002
 1.7400000E+003, 1.2367837E+002, 8.5551854E+002
 1.7500000E+003, 1.2676978E+002, 8.5621496E+002
 1.7600000E+003, 1.2980755E+002, 8.5690927E+002
 1.7700000E+003, 1.3277828E+002, 8.5760045E+002
 1.7800000E+003, 1.3567988E+002, 8.5829107E+002
 1.7900000E+003, 1.3850361E+002, 8.5897877E+002
 1.8000000E+003, 1.4126024E+002, 8.5966579E+002
 1.8100000E+003, 1.4396105E+002, 8.6034718E+002
 1.8200000E+003, 1.4658847E+002, 8.6101537E+002
 1.8300000E+003, 1.4913722E+002, 8.6167374E+002
 1.8400000E+003, 1.5159449E+002, 8.6232570E+002
 1.8500000E+003, 1.5397308E+002, 8.6297438E+002
 1.8600000E+003, 1.5626491E+002, 8.6361863E+002
 1.8700000E+003, 1.5846811E+002, 8.6426158E+002
 1.8800000E+003, 1.6059711E+002, 8.6490201E+002
 1.8900000E+003, 1.6263735E+002, 8.6554179E+002
 1.9000000E+003, 1.6461284E+002, 8.6617955E+002
 1.9100000E+003, 1.6653814E+002, 8.6681351E+002
 1.9200000E+003, 1.6842089E+002, 8.6743713E+002
 1.9300000E+003, 1.7024382E+002, 8.6805244E+002
 1.9400000E+003, 1.7200694E+002, 8.6866423E+002
 1.9500000E+003, 1.7369855E+002, 8.6927216E+002
 1.9600000E+003, 1.7531453E+002, 8.6987884E+002
 1.9700000E+003, 1.7686514E+002, 8.7048271E+002
 1.9800000E+003, 1.7834195E+002, 8.7108579E+002
 1.9900000E+003, 1.7976621E+002, 8.7168708E+002
 2.0000000E+003, 1.8111919E+002, 8.7228760E+002
 2.0100000E+003, 1.8241499E+002, 8.7288401E+002
 2.0200000E+003, 1.8364687E+002, 8.7346958E+002
 2.0300000E+003, 1.8481481E+002, 8.7404888E+002
 2.0400000E+003, 1.8593627E+002, 8.7462259E+002
 2.0500000E+003, 1.8701073E+002, 8.7519431E+002
 2.0600000E+003, 1.8802172E+002, 8.7576279E+002
 2.0700000E+003, 1.8898650E+002, 8.7633036E+002
 2.0800000E+003, 1.8989993E+002, 8.7689618E+002
 2.0900000E+003, 1.9076742E+002, 8.7746058E+002
 2.1000000E+003, 1.9160357E+002, 8.7802413E+002
 2.1100000E+003, 1.9240504E+002, 8.7858290E+002
 2.1200000E+003, 1.9315949E+002, 8.7913159E+002
 2.1300000E+003, 1.9387041E+002, 8.7967286E+002
 2.1400000E+003, 1.9455121E+002, 8.8020990E+002
 2.1500000E+003, 1.9519031E+002, 8.8074396E+002
 2.1600000E+003, 1.9580185E+002, 8.8127638E+002
 2.1700000E+003, 1.9638037E+002, 8.8180684E+002
 2.1800000E+003, 1.9691893E+002, 8.8233608E+002
 2.1900000E+003, 1.9746123E+002, 8.8286471E+002
 2.2000000E+003, 1.9793217E+002, 8.8339174E+002
 2.2100000E+003, 1.9839166E+002, 8.8391579E+002
 2.2200000E+003, 1.9882539E+002, 8.8442858E+002
 2.2300000E+003, 1.9923308E+002, 8.8493542E+002
 2.2400000E+003, 1.9959457E+002, 8.8543710E+002
 2.2500000E+003, 1.9998502E+002, 8.8593751E+002
 2.2600000E+003, 2.0028314E+002, 8.8643523E+002
 2.2700000E+003, 2.0062171E+002, 8.8693273E+002
 2.2800000E+003, 2.0090750E+002, 8.8742866E+002
 2.2900000E+003, 2.0119758E+002, 8.8792420E+002
 2.3000000E+003, 2.0142713E+002, 8.8841887E+002
 2.3100000E+003, 2.0167624E+002, 8.8891182E+002
 2.3200000E+003, 2.0191956E+002, 8.8940156E+002
 2.3300000E+003, 2.0210302E+002, 8.8988814E+002
 2.3400000E+003, 2.0226637E+002, 8.9037458E+002
 2.3500000E+003, 2.0244601E+002, 8.9085830E+002
 2.3600000E+003, 2.0260346E+002, 8.9134259E+002
 2.3700000E+003, 2.0278151E+002, 8.9182652E+002
 2.3800000E+003, 2.0289025E+002, 8.9230934E+002
 2.3900000E+003, 2.0297835E+002, 8.9279265E+002
 2.4000000E+003, 2.0307530E+002, 8.9327476E+002
 2.4100000E+003, 2.0316655E+002, 8.9375414E+002
 2.4200000E+003, 2.0326201E+002, 8.9422316E+002
 2.4300000E+003, 2.0335567E+002, 8.9468657E+002
 2.4400000E+003, 2.0341485E+002, 8.9514506E+002
 2.4500000E+003, 2.0348908E+002, 8.9560190E+002
 2.4600000E+003, 2.0352465E+002, 8.9605843E+002
 2.4700000E+003, 2.0355229E+002, 8.9651252E+002
 2.4800000E+003, 2.0356999E+002, 8.9696795E+002
 2.4900000E+003, 2.0358356E+002, 8.9742286E+002
 2.5000000E+003, 2.0359300E+002, 8.9787704E+002
 2.5100000E+003, 2.0359854E+002, 8.9832875E+002
 2.5200000E+003, 2.0360049E+002, 8.9877423E+002
 2.5300000E+003, 2.0359907E+002, 8.9921430E+002
 2.5400000E+003, 2.0359448E+002, 8.9965334E+002
 2.5500000E+003, 2.0358689E+002, 9.0009083E+002
 2.5600000E+003, 2.0357645E+002, 9.0052771E+002
 2.5700000E+003, 2.0356332E+002, 9.0096420E+002
 2.5800000E+003, 2.0354764E+002, 9.0139907E+002
 2.5900000E+003, 2.0352957E+002, 9.0183632E+002
 2.6000000E+003, 2.0350871E+002, 9.0226917E+002
 2.6100000E+003, 2.0347998E+002, 9.0270194E+002
 2.6200000E+003, 2.0342380E+002, 9.0312813E+002
 2.6300000E+003, 2.0339012E+002, 9.0354879E+002
 2.6400000E+003, 2.0334263E+002, 9.0396937E+002
 2.6500000E+003, 2.0328722E+002, 9.0438740E+002
 2.6600000E+003, 2.0323427E+002, 9.0480643E+002
 2.6700000E+003, 2.0317873E+002, 9.0522388E+002
 2.6800000E+003, 2.0313600E+002, 9.0564164E+002
 2.6900000E+003, 2.0309081E+002, 9.0605997E+002
 2.7000000E+003, 2.0302225E+002, 9.0647686E+002
 2.7100000E+003, 2.0298116E+002, 9.0689225E+002
 2.7200000E+003, 2.0293558E+002, 9.0730472E+002
 2.7300000E+003, 2.0288655E+002, 9.0771574E+002
 2.7400000E+003, 2.0283910E+002, 9.0812471E+002
 2.7500000E+003, 2.0279098E+002, 9.0853338E+002
 2.7600000E+003, 2.0270275E+002, 9.0894331E+002
 2.7700000E+003, 2.0261486E+002, 9.0935219E+002
 2.7800000E+003, 2.0257421E+002, 9.0976037E+002
 2.7900000E+003, 2.0252585E+002, 9.1017097E+002
 2.8000000E+003, 2.0246562E+002, 9.1057826E+002
 2.8100000E+003, 2.0237425E+002, 9.1098414E+002
 2.8200000E+003, 2.0232122E+002, 9.1138401E+002
 2.8300000E+003, 2.0227980E+002, 9.1177868E+002
 2.8400000E+003, 2.0223908E+002, 9.1217346E+002
 2.8500000E+003, 2.0218196E+002, 9.1256502E+002
