s,C,C
Time,"cs-temp","hs-temp"
 0.0000000E+000, 2.0000000E+001, 2.0000000E+001
 1.0000000E+001, 2.0087187E+001, 2.5602080E+001
 2.0000000E+001, 2.0222640E+001, 3.6082868E+001
 3.0000000E+001, 2.0341400E+001, 4.5739176E+001
 4.0000000E+001, 2.0450008E+001, 5.4656050E+001
 5.0000000E+001, 2.0551322E+001, 6.2904146E+001
 6.0000000E+001, 2.0646977E+001, 7.0546583E+001
 7.0000000E+001, 2.0738049E+001, 7.7639657E+001
 8.0000000E+001, 2.0825293E+001, 8.4232931E+001
 9.0000000E+001, 2.0909274E+001, 9.0371189E+001
 1.0000000E+002, 2.0990427E+001, 9.6094601E+001
 1.1000000E+002, 2.1069097E+001, 1.0143910E+002
 1.2000000E+002, 2.1145565E+001, 1.0643687E+002
 1.3000000E+002, 2.1220067E+001, 1.1111697E+002
 1.4000000E+002, 2.1292795E+001, 1.1550601E+002
 1.5000000E+002, 2.1363902E+001, 1.1962834E+002
 1.6000000E+002, 2.1433547E+001, 1.2350623E+002
 1.7000000E+002, 2.1501849E+001, 1.2715951E+002
 1.8000000E+002, 2.1568907E+001, 1.3060688E+002
 1.9000000E+002, 2.1634815E+001, 1.3386495E+002
 2.0000000E+002, 2.1699686E+001, 1.3694918E+002
 2.1000000E+002, 2.1763569E+001, 1.3987370E+002
 2.2000000E+002, 2.1826538E+001, 1.4265143E+002
 2.3000000E+002, 2.1888693E+001, 1.4529423E+002
 2.4000000E+002, 2.1950056E+001, 1.4781279E+002
 2.5000000E+002, 2.2010689E+001, 1.5021691E+002
 2.6000000E+002, 2.2070706E+001, 1.5251555E+002
 2.7000000E+002, 2.2130109E+001, 1.5471696E+002
 2.8000000E+002, 2.2188951E+001, 1.5682861E+002
 2.9000000E+002, 2.2247401E+001, 1.5885735E+002
 3.0000000E+002, 2.2305411E+001, 1.6080966E+002
 3.1000000E+002, 2.2363086E+001, 1.6269110E+002
 3.2000000E+002, 2.2420574E+001, 1.6450692E+002
 3.3000000E+002, 2.2477891E+001, 1.6626180E+002
 3.4000000E+002, 2.2535094E+001, 1.6796031E+002
 3.5000000E+002, 2.2592354E+001, 1.6960651E+002
 3.6000000E+002, 2.2649765E+001, 1.7120425E+002
 3.7000000E+002, 2.2707373E+001, 1.7275691E+002
 3.8000000E+002, 2.2765315E+001, 1.7426772E+002
 3.9000000E+002, 2.2823760E+001, 1.7573961E+002
 4.0000000E+002, 2.2882787E+001, 1.7717515E+002
 4.1000000E+002, 2.2942486E+001, 1.7857688E+002
 4.2000000E+002, 2.3003083E+001, 1.7994698E+002
 4.3000000E+002, 2.3064674E+001, 1.8128758E+002
 4.4000000E+002, 2.3127349E+001, 1.8260045E+002
 4.5000000E+002, 2.3191334E+001, 1.8388744E+002
 4.6000000E+002, 2.3256781E+001, 1.8515005E+002
 4.7000000E+002, 2.3323734E+001, 1.8638977E+002
 4.8000000E+002, 2.3392484E+001, 1.8760792E+002
 4.9000000E+002, 2.3463146E+001, 1.8880570E+002
 5.0000000E+002, 2.3535781E+001, 1.8998426E+002
 5.1000000E+002, 2.3610775E+001, 1.9114464E+002
 5.2000000E+002, 2.3688046E+001, 1.9228812E+002
 5.3000000E+002, 2.3767893E+001, 1.9341550E+002
 5.4000000E+002, 2.3850520E+001, 1.9452762E+002
 5.5000000E+002, 2.3935907E+001, 1.9562509E+002
 5.6000000E+002, 2.4024516E+001, 1.9670861E+002
 5.7000000E+002, 2.4116127E+001, 1.9777877E+002
 5.8000000E+002, 2.4211364E+001, 1.9883608E+002
 5.9000000E+002, 2.4309899E+001, 1.9988106E+002
 6.0000000E+002, 2.4412341E+001, 2.0091414E+002
 6.1000000E+002, 2.4518633E+001, 2.0193580E+002
 6.2000000E+002, 2.4628820E+001, 2.0294600E+002
 6.3000000E+002, 2.4743401E+001, 2.0394517E+002
 6.4000000E+002, 2.4862280E+001, 2.0493358E+002
 6.5000000E+002, 2.4985679E+001, 2.0591158E+002
 6.6000000E+002, 2.5113804E+001, 2.0687944E+002
 6.7000000E+002, 2.5246767E+001, 2.0783739E+002
 6.8000000E+002, 2.5384743E+001, 2.0878576E+002
 6.9000000E+002, 2.5527864E+001, 2.0972470E+002
 7.0000000E+002, 2.5676388E+001, 2.1065446E+002
 7.1000000E+002, 2.5830385E+001, 2.1157521E+002
 7.2000000E+002, 2.5990002E+001, 2.1248717E+002
 7.3000000E+002, 2.6155495E+001, 2.1339043E+002
 7.4000000E+002, 2.6326902E+001, 2.1428519E+002
 7.5000000E+002, 2.6504479E+001, 2.1517160E+002
 7.6000000E+002, 2.6688308E+001, 2.1604975E+002
 7.7000000E+002, 2.6878574E+001, 2.1691983E+002
 7.8000000E+002, 2.7075449E+001, 2.1778186E+002
 7.9000000E+002, 2.7279093E+001, 2.1863604E+002
 8.0000000E+002, 2.7489622E+001, 2.1948239E+002
 8.1000000E+002, 2.7707254E+001, 2.2032107E+002
 8.2000000E+002, 2.7932093E+001, 2.2115211E+002
 8.3000000E+002, 2.8164394E+001, 2.2197564E+002
 8.4000000E+002, 2.8404076E+001, 2.2279171E+002
 8.5000000E+002, 2.8651653E+001, 2.2360040E+002
 8.6000000E+002, 2.8907002E+001, 2.2440179E+002
 8.7000000E+002, 2.9170451E+001, 2.2519591E+002
 8.8000000E+002, 2.9441972E+001, 2.2598287E+002
 8.9000000E+002, 2.9721937E+001, 2.2676267E+002
 9.0000000E+002, 3.0010383E+001, 2.2753547E+002
 9.1000000E+002, 3.0307547E+001, 2.2830129E+002
 9.2000000E+002, 3.0613535E+001, 2.2906050E+002
 9.3000000E+002, 3.0928413E+001, 2.2981315E+002
 9.4000000E+002, 3.1252596E+001, 2.3055927E+002
 9.5000000E+002, 3.1586020E+001, 2.3129892E+002
 9.6000000E+002, 3.1928868E+001, 2.3203207E+002
 9.7000000E+002, 3.2281419E+001, 2.3275881E+002
 9.8000000E+002, 3.2643850E+001, 2.3347910E+002
 9.9000000E+002, 3.3016087E+001, 2.3419305E+002
 1.0000000E+003, 3.3398389E+001, 2.3490071E+002
 1.0100000E+003, 3.3791130E+001, 2.3602252E+002
 1.0200000E+003, 3.4194116E+001, 2.3895785E+002
 1.0300000E+003, 3.4607659E+001, 2.4388229E+002
 1.0400000E+003, 3.5031836E+001, 2.5064340E+002
 1.0500000E+003, 3.5466784E+001, 2.5906400E+002
 1.0600000E+003, 3.5912750E+001, 2.6899394E+002
 1.0700000E+003, 3.6369539E+001, 2.8026478E+002
 1.0800000E+003, 3.6837590E+001, 2.9274094E+002
 1.0900000E+003, 3.7316767E+001, 3.0627187E+002
 1.1000000E+003, 3.7807457E+001, 3.2073459E+002
 1.1100000E+003, 3.8309285E+001, 3.3561060E+002
 1.1200000E+003, 3.8822924E+001, 3.4954826E+002
 1.1300000E+003, 3.9347702E+001, 3.6230808E+002
 1.1400000E+003, 3.9884160E+001, 3.7399435E+002
 1.1500000E+003, 4.0432282E+001, 3.8472781E+002
 1.1600000E+003, 4.0991993E+001, 3.9462446E+002
 1.1700000E+003, 4.1563068E+001, 4.0379182E+002
 1.1800000E+003, 4.2145924E+001, 4.1232466E+002
 1.1900000E+003, 4.2740753E+001, 4.2030754E+002
 1.2000000E+003, 4.3347355E+001, 4.2781506E+002
 1.2100000E+003, 4.3965730E+001, 4.3491229E+002
 1.2200000E+003, 4.4596960E+001, 4.4165398E+002
 1.2300000E+003, 4.5241056E+001, 4.4808838E+002
 1.2400000E+003, 4.5898614E+001, 4.5425762E+002
 1.2500000E+003, 4.6570636E+001, 4.6019739E+002
 1.2600000E+003, 4.7258153E+001, 4.6593819E+002
 1.2700000E+003, 4.7963141E+001, 4.7150586E+002
 1.2800000E+003, 4.8686665E+001, 4.7692255E+002
 1.2900000E+003, 4.9430630E+001, 4.8220674E+002
 1.3000000E+003, 5.0197941E+001, 4.8737411E+002
 1.3100000E+003, 5.0990907E+001, 4.9243756E+002
 1.3200000E+003, 5.1812231E+001, 4.9740649E+002
 1.3300000E+003, 5.2665762E+001, 5.0229272E+002
 1.3400000E+003, 5.3554203E+001, 5.0711548E+002
 1.3500000E+003, 5.4480764E+001, 5.1188118E+002
 1.3600000E+003, 5.5449681E+001, 5.1659138E+002
 1.3700000E+003, 5.6464453E+001, 5.2124802E+002
 1.3800000E+003, 5.7528638E+001, 5.2585268E+002
 1.3900000E+003, 5.8645736E+001, 5.3040681E+002
 1.4000000E+003, 5.9819073E+001, 5.3491180E+002
 1.4100000E+003, 6.1051126E+001, 5.3936811E+002
 1.4200000E+003, 6.2345596E+001, 5.4377524E+002
 1.4300000E+003, 6.3703281E+001, 5.4813361E+002
 1.4400000E+003, 6.5127262E+001, 5.5244410E+002
 1.4500000E+003, 6.6617697E+001, 5.5670725E+002
 1.4600000E+003, 6.8174581E+001, 5.6092378E+002
 1.4700000E+003, 6.9798285E+001, 5.6509416E+002
 1.4800000E+003, 7.1487653E+001, 5.6921878E+002
 1.4900000E+003, 7.3241043E+001, 5.7329813E+002
 1.5000000E+003, 7.5053844E+001, 5.7733247E+002
 1.5100000E+003, 7.6924162E+001, 5.8132185E+002
 1.5200000E+003, 7.8846558E+001, 5.8526556E+002
 1.5300000E+003, 8.0816474E+001, 5.8916373E+002
 1.5400000E+003, 8.2827720E+001, 5.9301656E+002
 1.5500000E+003, 8.4873935E+001, 5.9682465E+002
 1.5600000E+003, 8.6947178E+001, 6.0058831E+002
 1.5700000E+003, 8.9040907E+001, 6.0430585E+002
 1.5800000E+003, 9.1145648E+001, 6.0797677E+002
 1.5900000E+003, 9.3255534E+001, 6.1160205E+002
 1.6000000E+003, 9.5361101E+001, 6.1518291E+002
 1.6100000E+003, 9.7453915E+001, 6.1871973E+002
 1.6200000E+003, 9.9525195E+001, 6.2221238E+002
 1.6300000E+003, 1.0156907E+002, 6.2566121E+002
 1.6400000E+003, 1.0357482E+002, 6.2906710E+002
 1.6500000E+003, 1.0553953E+002, 6.3243074E+002
 1.6600000E+003, 1.0745487E+002, 6.3575283E+002
 1.6700000E+003, 1.0931736E+002, 6.3903409E+002
 1.6800000E+003, 1.1112018E+002, 6.4227503E+002
 1.6900000E+003, 1.1286038E+002, 6.4547636E+002
 1.7000000E+003, 1.1453898E+002, 6.4863851E+002
 1.7100000E+003, 1.1614925E+002, 6.5176187E+002
 1.7200000E+003, 1.1768955E+002, 6.5484597E+002
 1.7300000E+003, 1.1916127E+002, 6.5789126E+002
 1.7400000E+003, 1.2056396E+002, 6.6089831E+002
 1.7500000E+003, 1.2189615E+002, 6.6386770E+002
 1.7600000E+003, 1.2315859E+002, 6.6680012E+002
 1.7700000E+003, 1.2435481E+002, 6.6969602E+002
 1.7800000E+003, 1.2548439E+002, 6.7255605E+002
 1.7900000E+003, 1.2655255E+002, 6.7538061E+002
 1.8000000E+003, 1.2755775E+002, 6.7817034E+002
 1.8100000E+003, 1.2850419E+002, 6.8092536E+002
 1.8200000E+003, 1.2939573E+002, 6.8364539E+002
 1.8300000E+003, 1.3023555E+002, 6.8633070E+002
 1.8400000E+003, 1.3102583E+002, 6.8898189E+002
 1.8500000E+003, 1.3176987E+002, 6.9159961E+002
 1.8600000E+003, 1.3247259E+002, 6.9418435E+002
 1.8700000E+003, 1.3313484E+002, 6.9673676E+002
 1.8800000E+003, 1.3376278E+002, 6.9925727E+002
 1.8900000E+003, 1.3435762E+002, 7.0174648E+002
 1.9000000E+003, 1.3492212E+002, 7.0420460E+002
 1.9100000E+003, 1.3546008E+002, 7.0663198E+002
 1.9200000E+003, 1.3597418E+002, 7.0902842E+002
 1.9300000E+003, 1.3646680E+002, 7.1139430E+002
 1.9400000E+003, 1.3694194E+002, 7.1373017E+002
 1.9500000E+003, 1.3740024E+002, 7.1603655E+002
 1.9600000E+003, 1.3784526E+002, 7.1831413E+002
 1.9700000E+003, 1.3827780E+002, 7.2055377E+002
 1.9800000E+003, 1.3869992E+002, 7.2267114E+002
 1.9900000E+003, 1.3911458E+002, 7.2466831E+002
 2.0000000E+003, 1.3952229E+002, 7.2658891E+002
 2.0100000E+003, 1.3992499E+002, 7.2845109E+002
 2.0200000E+003, 1.4032419E+002, 7.3026608E+002
 2.0300000E+003, 1.4071975E+002, 7.3200173E+002
 2.0400000E+003, 1.4111382E+002, 7.3365503E+002
 2.0500000E+003, 1.4150777E+002, 7.3525098E+002
 2.0600000E+003, 1.4190029E+002, 7.3680486E+002
 2.0700000E+003, 1.4229356E+002, 7.3832515E+002
 2.0800000E+003, 1.4268874E+002, 7.3981593E+002
 2.0900000E+003, 1.4308550E+002, 7.4130759E+002
 2.1000000E+003, 1.4348186E+002, 7.4283846E+002
 2.1100000E+003, 1.4388061E+002, 7.4440086E+002
 2.1200000E+003, 1.4428059E+002, 7.4598544E+002
 2.1300000E+003, 1.4468035E+002, 7.4758537E+002
 2.1400000E+003, 1.4508175E+002, 7.4919544E+002
 2.1500000E+003, 1.4548317E+002, 7.5081625E+002
 2.1600000E+003, 1.4588540E+002, 7.5246941E+002
 2.1700000E+003, 1.4628900E+002, 7.5415645E+002
 2.1800000E+003, 1.4669189E+002, 7.5587129E+002
 2.1900000E+003, 1.4709502E+002, 7.5760862E+002
 2.2000000E+003, 1.4749577E+002, 7.5936379E+002
 2.2100000E+003, 1.4789815E+002, 7.6113294E+002
 2.2200000E+003, 1.4829923E+002, 7.6291214E+002
 2.2300000E+003, 1.4869881E+002, 7.6469771E+002
 2.2400000E+003, 1.4909978E+002, 7.6648648E+002
 2.2500000E+003, 1.4950074E+002, 7.6827582E+002
 2.2600000E+003, 1.4990164E+002, 7.7006331E+002
 2.2700000E+003, 1.5030322E+002, 7.7182653E+002
 2.2800000E+003, 1.5070695E+002, 7.7354834E+002
 2.2900000E+003, 1.5110993E+002, 7.7523428E+002
 2.3000000E+003, 1.5151549E+002, 7.7688887E+002
 2.3100000E+003, 1.5192137E+002, 7.7851531E+002
 2.3200000E+003, 1.5232935E+002, 7.8011607E+002
 2.3300000E+003, 1.5273980E+002, 7.8168924E+002
 2.3400000E+003, 1.5315146E+002, 7.8323399E+002
 2.3500000E+003, 1.5356702E+002, 7.8475350E+002
 2.3600000E+003, 1.5398600E+002, 7.8625006E+002
 2.3700000E+003, 1.5440630E+002, 7.8772553E+002
 2.3800000E+003, 1.5482877E+002, 7.8918116E+002
 2.3900000E+003, 1.5525466E+002, 7.9061813E+002
 2.4000000E+003, 1.5568176E+002, 7.9203748E+002
 2.4100000E+003, 1.5611067E+002, 7.9343983E+002
 2.4200000E+003, 1.5654182E+002, 7.9482527E+002
 2.4300000E+003, 1.5697374E+002, 7.9619421E+002
 2.4400000E+003, 1.5740731E+002, 7.9754716E+002
 2.4500000E+003, 1.5784276E+002, 7.9888478E+002
 2.4600000E+003, 1.5827878E+002, 8.0020707E+002
 2.4700000E+003, 1.5871560E+002, 8.0151116E+002
 2.4800000E+003, 1.5915353E+002, 8.0279598E+002
 2.4900000E+003, 1.5959026E+002, 8.0406341E+002
 2.5000000E+003, 1.6002550E+002, 8.0531483E+002
 2.5100000E+003, 1.6046110E+002, 8.0655105E+002
 2.5200000E+003, 1.6089605E+002, 8.0777250E+002
 2.5300000E+003, 1.6132979E+002, 8.0897965E+002
 2.5400000E+003, 1.6176269E+002, 8.1017306E+002
 2.5500000E+003, 1.6219250E+002, 8.1135319E+002
 2.5600000E+003, 1.6262298E+002, 8.1252044E+002
 2.5700000E+003, 1.6305310E+002, 8.1367517E+002
 2.5800000E+003, 1.6347998E+002, 8.1481767E+002
 2.5900000E+003, 1.6390393E+002, 8.1594831E+002
 2.6000000E+003, 1.6432649E+002, 8.1706728E+002
 2.6100000E+003, 1.6474624E+002, 8.1817477E+002
 2.6200000E+003, 1.6516429E+002, 8.1927055E+002
 2.6300000E+003, 1.6557909E+002, 8.2035482E+002
 2.6400000E+003, 1.6599129E+002, 8.2142781E+002
 2.6500000E+003, 1.6640050E+002, 8.2248974E+002
 2.6600000E+003, 1.6680668E+002, 8.2354093E+002
 2.6700000E+003, 1.6721105E+002, 8.2458147E+002
 2.6800000E+003, 1.6761129E+002, 8.2561172E+002
 2.6900000E+003, 1.6801040E+002, 8.2663172E+002
 2.7000000E+003, 1.6840660E+002, 8.2764182E+002
 2.7100000E+003, 1.6879907E+002, 8.2864203E+002
 2.7200000E+003, 1.6918825E+002, 8.2963233E+002
 2.7300000E+003, 1.6957417E+002, 8.3061285E+002
 2.7400000E+003, 1.6995715E+002, 8.3158383E+002
 2.7500000E+003, 1.7033649E+002, 8.3254544E+002
 2.7600000E+003, 1.7071366E+002, 8.3349779E+002
 2.7700000E+003, 1.7108682E+002, 8.3444109E+002
 2.7800000E+003, 1.7145695E+002, 8.3537553E+002
 2.7900000E+003, 1.7182403E+002, 8.3630127E+002
 2.8000000E+003, 1.7218686E+002, 8.3721842E+002
 2.8100000E+003, 1.7254659E+002, 8.3812704E+002
 2.8200000E+003, 1.7290406E+002, 8.3902689E+002
 2.8300000E+003, 1.7325861E+002, 8.3991801E+002
 2.8400000E+003, 1.7361037E+002, 8.4080058E+002
 2.8500000E+003, 1.7395964E+002, 8.4167478E+002
