s,C,C
Time,"cs-temp","hs-temp"
 0.0000000E+000, 2.0000000E+001, 2.0000000E+001
 1.0000000E+001, 2.0091431E+001, 2.5615083E+001
 2.0000000E+001, 2.0231500E+001, 3.6139470E+001
 3.0000000E+001, 2.0353065E+001, 4.5851618E+001
 4.0000000E+001, 2.0463606E+001, 5.4828548E+001
 5.0000000E+001, 2.0566308E+001, 6.3138020E+001
 6.0000000E+001, 2.0663010E+001, 7.0841085E+001
 7.0000000E+001, 2.0754877E+001, 7.7992464E+001
 8.0000000E+001, 2.0842753E+001, 8.4641231E+001
 9.0000000E+001, 2.0927239E+001, 9.0831798E+001
 1.0000000E+002, 2.1008813E+001, 9.6603937E+001
 1.1000000E+002, 2.1087840E+001, 1.0199393E+002
 1.2000000E+002, 2.1164622E+001, 1.0703360E+002
 1.3000000E+002, 2.1239416E+001, 1.1175197E+002
 1.4000000E+002, 2.1312423E+001, 1.1617589E+002
 1.5000000E+002, 2.1383810E+001, 1.2032981E+002
 1.6000000E+002, 2.1453732E+001, 1.2423608E+002
 1.7000000E+002, 2.1522330E+001, 1.2791521E+002
 1.8000000E+002, 2.1589716E+001, 1.3138580E+002
 1.9000000E+002, 2.1655993E+001, 1.3466475E+002
 2.0000000E+002, 2.1721279E+001, 1.3776780E+002
 2.1000000E+002, 2.1785654E+001, 1.4070911E+002
 2.2000000E+002, 2.1849219E+001, 1.4350211E+002
 2.3000000E+002, 2.1912084E+001, 1.4615869E+002
 2.4000000E+002, 2.1974344E+001, 1.4868975E+002
 2.5000000E+002, 2.2036104E+001, 1.5110539E+002
 2.6000000E+002, 2.2097490E+001, 1.5341460E+002
 2.7000000E+002, 2.2158641E+001, 1.5562587E+002
 2.8000000E+002, 2.2219655E+001, 1.5774684E+002
 2.9000000E+002, 2.2280710E+001, 1.5978461E+002
 3.0000000E+002, 2.2341972E+001, 1.6174549E+002
 3.1000000E+002, 2.2403609E+001, 1.6363558E+002
 3.2000000E+002, 2.2465783E+001, 1.6545999E+002
 3.3000000E+002, 2.2528680E+001, 1.6722359E+002
 3.4000000E+002, 2.2592530E+001, 1.6893107E+002
 3.5000000E+002, 2.2657575E+001, 1.7058659E+002
 3.6000000E+002, 2.2723969E+001, 1.7219407E+002
 3.7000000E+002, 2.2791960E+001, 1.7375701E+002
 3.8000000E+002, 2.2861857E+001, 1.7527872E+002
 3.9000000E+002, 2.2933787E+001, 1.7676218E+002
 4.0000000E+002, 2.3008090E+001, 1.7821014E+002
 4.1000000E+002, 2.3085009E+001, 1.7962513E+002
 4.2000000E+002, 2.3164729E+001, 1.8100942E+002
 4.3000000E+002, 2.3247640E+001, 1.8236519E+002
 4.4000000E+002, 2.3333849E+001, 1.8369434E+002
 4.5000000E+002, 2.3423786E+001, 1.8499872E+002
 4.6000000E+002, 2.3517537E+001, 1.8627987E+002
 4.7000000E+002, 2.3615554E+001, 1.8753935E+002
 4.8000000E+002, 2.3717908E+001, 1.8877854E+002
 4.9000000E+002, 2.3825118E+001, 1.8999871E+002
 5.0000000E+002, 2.3937134E+001, 1.9120108E+002
 5.1000000E+002, 2.4054497E+001, 1.9238671E+002
 5.2000000E+002, 2.4177319E+001, 1.9355691E+002
 5.3000000E+002, 2.4305827E+001, 1.9471258E+002
 5.4000000E+002, 2.4440384E+001, 1.9585458E+002
 5.5000000E+002, 2.4581280E+001, 1.9698357E+002
 5.6000000E+002, 2.4728656E+001, 1.9810031E+002
 5.7000000E+002, 2.4882795E+001, 1.9920541E+002
 5.8000000E+002, 2.5043966E+001, 2.0029946E+002
 5.9000000E+002, 2.5212446E+001, 2.0138307E+002
 6.0000000E+002, 2.5388495E+001, 2.0245669E+002
 6.1000000E+002, 2.5572284E+001, 2.0352077E+002
 6.2000000E+002, 2.5764149E+001, 2.0457541E+002
 6.3000000E+002, 2.5964308E+001, 2.0562101E+002
 6.4000000E+002, 2.6173097E+001, 2.0665793E+002
 6.5000000E+002, 2.6390690E+001, 2.0768655E+002
 6.6000000E+002, 2.6617389E+001, 2.0870723E+002
 6.7000000E+002, 2.6853462E+001, 2.0972025E+002
 6.8000000E+002, 2.7099153E+001, 2.1072598E+002
 6.9000000E+002, 2.7354870E+001, 2.1172465E+002
 7.0000000E+002, 2.7620702E+001, 2.1271657E+002
 7.1000000E+002, 2.7897012E+001, 2.1370192E+002
 7.2000000E+002, 2.8184245E+001, 2.1468096E+002
 7.3000000E+002, 2.8482644E+001, 2.1565395E+002
 7.4000000E+002, 2.8792312E+001, 2.1662110E+002
 7.5000000E+002, 2.9113828E+001, 2.1758256E+002
 7.6000000E+002, 2.9447596E+001, 2.1853854E+002
 7.7000000E+002, 2.9793705E+001, 2.1948925E+002
 7.8000000E+002, 3.0152841E+001, 2.2043484E+002
 7.9000000E+002, 3.0525111E+001, 2.2137552E+002
 8.0000000E+002, 3.0911038E+001, 2.2231139E+002
 8.1000000E+002, 3.1311297E+001, 2.2324270E+002
 8.2000000E+002, 3.1725910E+001, 2.2416951E+002
 8.3000000E+002, 3.2155673E+001, 2.2509203E+002
 8.4000000E+002, 3.2600919E+001, 2.2601038E+002
 8.5000000E+002, 3.3062213E+001, 2.2692471E+002
 8.6000000E+002, 3.3540135E+001, 2.2783518E+002
 8.7000000E+002, 3.4035317E+001, 2.2874189E+002
 8.8000000E+002, 3.4548225E+001, 2.2964502E+002
 8.9000000E+002, 3.5079591E+001, 2.3054466E+002
 9.0000000E+002, 3.5630119E+001, 2.3144100E+002
 9.1000000E+002, 3.6200518E+001, 2.3233418E+002
 9.2000000E+002, 3.6791689E+001, 2.3322465E+002
 9.3000000E+002, 3.7403896E+001, 2.3411251E+002
 9.4000000E+002, 3.8038787E+001, 2.3499788E+002
 9.5000000E+002, 3.8696567E+001, 2.3588093E+002
 9.6000000E+002, 3.9378690E+001, 2.3676168E+002
 9.7000000E+002, 4.0085872E+001, 2.3764032E+002
 9.8000000E+002, 4.0819128E+001, 2.3851689E+002
 9.9000000E+002, 4.1579767E+001, 2.3939158E+002
 1.0000000E+003, 4.2369019E+001, 2.4026453E+002
 1.0100000E+003, 4.3187791E+001, 2.4155507E+002
 1.0200000E+003, 4.4038304E+001, 2.4465999E+002
 1.0300000E+003, 4.4920581E+001, 2.4975656E+002
 1.0400000E+003, 4.5836902E+001, 2.5669387E+002
 1.0500000E+003, 4.6788848E+001, 2.6529599E+002
 1.0600000E+003, 4.7777676E+001, 2.7541363E+002
 1.0700000E+003, 4.8805609E+001, 2.8687886E+002
 1.0800000E+003, 4.9873935E+001, 2.9955727E+002
 1.0900000E+003, 5.0984852E+001, 3.1329747E+002
 1.1000000E+003, 5.2139752E+001, 3.2797909E+002
 1.1100000E+003, 5.3341732E+001, 3.4308798E+002
 1.1200000E+003, 5.4592305E+001, 3.5727840E+002
 1.1300000E+003, 5.5894062E+001, 3.7031095E+002
 1.1400000E+003, 5.7249906E+001, 3.8228999E+002
 1.1500000E+003, 5.8663476E+001, 3.9333533E+002
 1.1600000E+003, 6.0137052E+001, 4.0356259E+002
 1.1700000E+003, 6.1677120E+001, 4.1307754E+002
 1.1800000E+003, 6.3288599E+001, 4.2197500E+002
 1.1900000E+003, 6.4978717E+001, 4.3034026E+002
 1.2000000E+003, 6.6757471E+001, 4.3824732E+002
 1.2100000E+003, 6.8635086E+001, 4.4575999E+002
 1.2200000E+003, 7.0628309E+001, 4.5293169E+002
 1.2300000E+003, 7.2752064E+001, 4.5980889E+002
 1.2400000E+003, 7.5029114E+001, 4.6643206E+002
 1.2500000E+003, 7.7484167E+001, 4.7283491E+002
 1.2600000E+003, 8.0143368E+001, 4.7904632E+002
 1.2700000E+003, 8.3040444E+001, 4.8509018E+002
 1.2800000E+003, 8.6211027E+001, 4.9098683E+002
 1.2900000E+003, 8.9690954E+001, 4.9675255E+002
 1.3000000E+003, 9.3521403E+001, 5.0240494E+002
 1.3100000E+003, 9.7740454E+001, 5.0797148E+002
 1.3200000E+003, 1.0237806E+002, 5.1346011E+002
 1.3300000E+003, 1.0746283E+002, 5.1887299E+002
 1.3400000E+003, 1.1301362E+002, 5.2421221E+002
 1.3500000E+003, 1.1904746E+002, 5.2947989E+002
 1.3600000E+003, 1.2555912E+002, 5.3467744E+002
 1.3700000E+003, 1.3253442E+002, 5.3980617E+002
 1.3800000E+003, 1.3993477E+002, 5.4486692E+002
 1.3900000E+003, 1.4770081E+002, 5.4986029E+002
 1.4000000E+003, 1.5575464E+002, 5.5478679E+002
 1.4100000E+003, 1.6399918E+002, 5.5964594E+002
 1.4200000E+003, 1.7232162E+002, 5.6443649E+002
 1.4300000E+003, 1.8060146E+002, 5.6915792E+002
 1.4400000E+003, 1.8872409E+002, 5.7381042E+002
 1.4500000E+003, 1.9655391E+002, 5.7839402E+002
 1.4600000E+003, 2.0399077E+002, 5.8290898E+002
 1.4700000E+003, 2.1094422E+002, 5.8735500E+002
 1.4800000E+003, 2.1735500E+002, 5.9173167E+002
 1.4900000E+003, 2.2317382E+002, 5.9603839E+002
 1.5000000E+003, 2.2838731E+002, 6.0027411E+002
 1.5100000E+003, 2.3298085E+002, 6.0443527E+002
 1.5200000E+003, 2.3695882E+002, 6.0851827E+002
 1.5300000E+003, 2.4034328E+002, 6.1252305E+002
 1.5400000E+003, 2.4314710E+002, 6.1644983E+002
 1.5500000E+003, 2.4541466E+002, 6.2029898E+002
 1.5600000E+003, 2.4717382E+002, 6.2407093E+002
 1.5700000E+003, 2.4846909E+002, 6.2776628E+002
 1.5800000E+003, 2.4933224E+002, 6.3138599E+002
 1.5900000E+003, 2.4980709E+002, 6.3493112E+002
 1.6000000E+003, 2.4993772E+002, 6.3840327E+002
 1.6100000E+003, 2.4975572E+002, 6.4180373E+002
 1.6200000E+003, 2.4930235E+002, 6.4513358E+002
 1.6300000E+003, 2.4860689E+002, 6.4839473E+002
 1.6400000E+003, 2.4770221E+002, 6.5158985E+002
 1.6500000E+003, 2.4661927E+002, 6.5472160E+002
 1.6600000E+003, 2.4537978E+002, 6.5779272E+002
 1.6700000E+003, 2.4401130E+002, 6.6080605E+002
 1.6800000E+003, 2.4254158E+002, 6.6376423E+002
 1.6900000E+003, 2.4098129E+002, 6.6667003E+002
 1.7000000E+003, 2.3935476E+002, 6.6952591E+002
 1.7100000E+003, 2.3766904E+002, 6.7233419E+002
 1.7200000E+003, 2.3594686E+002, 6.7509621E+002
 1.7300000E+003, 2.3420016E+002, 6.7781410E+002
 1.7400000E+003, 2.3243883E+002, 6.8048995E+002
 1.7500000E+003, 2.3066688E+002, 6.8312576E+002
 1.7600000E+003, 2.2890013E+002, 6.8572346E+002
 1.7700000E+003, 2.2714838E+002, 6.8828457E+002
 1.7800000E+003, 2.2540790E+002, 6.9081078E+002
 1.7900000E+003, 2.2369295E+002, 6.9330333E+002
 1.8000000E+003, 2.2200495E+002, 6.9576356E+002
 1.8100000E+003, 2.2034929E+002, 6.9819226E+002
 1.8200000E+003, 2.1872840E+002, 7.0058965E+002
 1.8300000E+003, 2.1714621E+002, 7.0295636E+002
 1.8400000E+003, 2.1560383E+002, 7.0529327E+002
 1.8500000E+003, 2.1410647E+002, 7.0760132E+002
 1.8600000E+003, 2.1265227E+002, 7.0988122E+002
 1.8700000E+003, 2.1124651E+002, 7.1213384E+002
 1.8800000E+003, 2.0988500E+002, 7.1435971E+002
 1.8900000E+003, 2.0856989E+002, 7.1655953E+002
 1.9000000E+003, 2.0730432E+002, 7.1873376E+002
 1.9100000E+003, 2.0608458E+002, 7.2086656E+002
 1.9200000E+003, 2.0491500E+002, 7.2287933E+002
 1.9300000E+003, 2.0379262E+002, 7.2478675E+002
 1.9400000E+003, 2.0271900E+002, 7.2662200E+002
 1.9500000E+003, 2.0168910E+002, 7.2840883E+002
 1.9600000E+003, 2.0070881E+002, 7.3015486E+002
 1.9700000E+003, 1.9977397E+002, 7.3183025E+002
 1.9800000E+003, 1.9888088E+002, 7.3342904E+002
 1.9900000E+003, 1.9803405E+002, 7.3497400E+002
 2.0000000E+003, 1.9722635E+002, 7.3647954E+002
 2.0100000E+003, 1.9646028E+002, 7.3795346E+002
 2.0200000E+003, 1.9573244E+002, 7.3939946E+002
 2.0300000E+003, 1.9504302E+002, 7.4083336E+002
 2.0400000E+003, 1.9439080E+002, 7.4229969E+002
 2.0500000E+003, 1.9376919E+002, 7.4379897E+002
 2.0600000E+003, 1.9318231E+002, 7.4532192E+002
 2.0700000E+003, 1.9262513E+002, 7.4686173E+002
 2.0800000E+003, 1.9209830E+002, 7.4841320E+002
 2.0900000E+003, 1.9160139E+002, 7.4997232E+002
 2.1000000E+003, 1.9112985E+002, 7.5155077E+002
 2.1100000E+003, 1.9068679E+002, 7.5316315E+002
 2.1200000E+003, 1.9027008E+002, 7.5480368E+002
 2.1300000E+003, 1.8987719E+002, 7.5646731E+002
 2.1400000E+003, 1.8951194E+002, 7.5814886E+002
 2.1500000E+003, 1.8917296E+002, 7.5984526E+002
 2.1600000E+003, 1.8885848E+002, 7.6155213E+002
 2.1700000E+003, 1.8856888E+002, 7.6326684E+002
 2.1800000E+003, 1.8830286E+002, 7.6498640E+002
 2.1900000E+003, 1.8806151E+002, 7.6670873E+002
 2.2000000E+003, 1.8784435E+002, 7.6843072E+002
 2.2100000E+003, 1.8765141E+002, 7.7014940E+002
 2.2200000E+003, 1.8748168E+002, 7.7184315E+002
 2.2300000E+003, 1.8733486E+002, 7.7349717E+002
 2.2400000E+003, 1.8721119E+002, 7.7511745E+002
 2.2500000E+003, 1.8711068E+002, 7.7670779E+002
 2.2600000E+003, 1.8703144E+002, 7.7827143E+002
 2.2700000E+003, 1.8697006E+002, 7.7981102E+002
 2.2800000E+003, 1.8693160E+002, 7.8132566E+002
 2.2900000E+003, 1.8691432E+002, 7.8281366E+002
 2.3000000E+003, 1.8691419E+002, 7.8427780E+002
 2.3100000E+003, 1.8693135E+002, 7.8571995E+002
 2.3200000E+003, 1.8696622E+002, 7.8714193E+002
 2.3300000E+003, 1.8701906E+002, 7.8854499E+002
 2.3400000E+003, 1.8708063E+002, 7.8993013E+002
 2.3500000E+003, 1.8715962E+002, 7.9129833E+002
 2.3600000E+003, 1.8725114E+002, 7.9265024E+002
 2.3700000E+003, 1.8735392E+002, 7.9398663E+002
 2.3800000E+003, 1.8746763E+002, 7.9530791E+002
 2.3900000E+003, 1.8759278E+002, 7.9661459E+002
 2.4000000E+003, 1.8772600E+002, 7.9790714E+002
 2.4100000E+003, 1.8786803E+002, 7.9918591E+002
 2.4200000E+003, 1.8801892E+002, 8.0044985E+002
 2.4300000E+003, 1.8817711E+002, 8.0169574E+002
 2.4400000E+003, 1.8834233E+002, 8.0292348E+002
 2.4500000E+003, 1.8851319E+002, 8.0413491E+002
 2.4600000E+003, 1.8868868E+002, 8.0533119E+002
 2.4700000E+003, 1.8887171E+002, 8.0651317E+002
 2.4800000E+003, 1.8905864E+002, 8.0768159E+002
 2.4900000E+003, 1.8925017E+002, 8.0883695E+002
 2.5000000E+003, 1.8944615E+002, 8.0997975E+002
 2.5100000E+003, 1.8964488E+002, 8.1111019E+002
 2.5200000E+003, 1.8984851E+002, 8.1222835E+002
 2.5300000E+003, 1.9005390E+002, 8.1333432E+002
 2.5400000E+003, 1.9026169E+002, 8.1442850E+002
 2.5500000E+003, 1.9047250E+002, 8.1551115E+002
 2.5600000E+003, 1.9068513E+002, 8.1658252E+002
 2.5700000E+003, 1.9090003E+002, 8.1764293E+002
 2.5800000E+003, 1.9111515E+002, 8.1869256E+002
 2.5900000E+003, 1.9133454E+002, 8.1973168E+002
 2.6000000E+003, 1.9155316E+002, 8.2076041E+002
 2.6100000E+003, 1.9177145E+002, 8.2177900E+002
 2.6200000E+003, 1.9199215E+002, 8.2278708E+002
 2.6300000E+003, 1.9221337E+002, 8.2378477E+002
 2.6400000E+003, 1.9243522E+002, 8.2477227E+002
 2.6500000E+003, 1.9265684E+002, 8.2574986E+002
 2.6600000E+003, 1.9288081E+002, 8.2671785E+002
 2.6700000E+003, 1.9310327E+002, 8.2767633E+002
 2.6800000E+003, 1.9332617E+002, 8.2862554E+002
 2.6900000E+003, 1.9354984E+002, 8.2956561E+002
 2.7000000E+003, 1.9377306E+002, 8.3049668E+002
 2.7100000E+003, 1.9399576E+002, 8.3141890E+002
 2.7200000E+003, 1.9421792E+002, 8.3233221E+002
 2.7300000E+003, 1.9444085E+002, 8.3323673E+002
 2.7400000E+003, 1.9466313E+002, 8.3413263E+002
 2.7500000E+003, 1.9488335E+002, 8.3502010E+002
 2.7600000E+003, 1.9510574E+002, 8.3589924E+002
 2.7700000E+003, 1.9532492E+002, 8.3677031E+002
 2.7800000E+003, 1.9554395E+002, 8.3763335E+002
 2.7900000E+003, 1.9576333E+002, 8.3848859E+002
 2.8000000E+003, 1.9597991E+002, 8.3933610E+002
 2.8100000E+003, 1.9619954E+002, 8.4017598E+002
 2.8200000E+003, 1.9641751E+002, 8.4100792E+002
 2.8300000E+003, 1.9663331E+002, 8.4183195E+002
 2.8400000E+003, 1.9684803E+002, 8.4264828E+002
 2.8500000E+003, 1.9706403E+002, 8.4345706E+002
