s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.0000000E+000, 0.0000000E+000,-2.7421159E-003,-9.6788880E-011, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.7421159E-003, 0.0000000E+000, 0.0000000E+000
 1.0021878E+000, 2.9204380E-001, 7.6162731E-003, 7.9879701E-001,-8.9375938E-003,-1.4794975E-004, 0.0000000E+000, 0.0000000E+000, 5.2737724E-001, 1.0893715E+000, 1.0544732E-004, 3.2722435E-001
 2.0010188E+000, 9.5144674E+000,-2.2690735E+000, 2.0748994E-002,-8.1769874E-002,-2.5484017E-004, 0.0000000E+000, 0.0000000E+000, 7.9907670E+000, 7.1841182E+000, 2.1431466E-004, 3.2733321E-001
 3.0000870E+000, 1.0350762E+001,-2.4873234E+000,-6.8273895E+000,-1.4184684E-001,-2.5378736E-004, 0.0000000E+000, 0.0000000E+000, 1.7322643E+000, 8.9394808E-001, 2.3656258E-004, 3.2735546E-001
 4.0011234E+000, 1.0921767E+001,-2.6563305E+000,-9.1495028E+000,-1.5085067E-001,-2.5850549E-004, 0.0000000E+000, 0.0000000E+000,-1.4021227E-001,-1.0351759E+000, 2.3980569E-004, 3.2735870E-001
 5.0005765E+000, 1.0508395E+001,-2.5477396E+000,-8.3687956E+000,-1.4866472E-001,-2.5420587E-004, 0.0000000E+000, 0.0000000E+000, 3.0017623E-001,-5.5705924E-001, 2.4024942E-004, 3.2735928E-001
 6.0000086E+000, 1.1293046E+001,-2.8449710E+000,-8.8705826E+000,-1.4921430E-001,-2.5858082E-004, 0.0000000E+000, 0.0000000E+000, 3.2486072E-001,-5.7198081E-001, 2.4030947E-004, 3.3176828E-001
 7.0006495E+000, 1.0250991E+001,-2.4325853E+000,-9.0497799E+000,-1.5283029E-001,-2.5217470E-004, 0.0000000E+000, 0.0000000E+000,-5.3316394E-001,-1.3844563E+000, 2.4031761E-004, 3.4057009E-001
 8.0000858E+000, 1.0665452E+001,-2.4064795E+000,-8.0532710E+000,-1.4949226E-001,-2.4890329E-004, 0.0000000E+000, 0.0000000E+000, 9.1824870E-001, 5.5960055E-002, 2.4031872E-004, 3.4937160E-001
 9.0013838E+000, 1.0866492E+001,-2.4748692E+000,-8.6822401E+000,-1.4822508E-001,-2.4885427E-004, 0.0000000E+000, 0.0000000E+000, 4.3275723E-001,-4.3909134E-001, 2.4031886E-004, 3.5817677E-001
 1.0001113E+001, 1.0715010E+001,-2.3130339E+000,-9.5640970E+000,-1.3578689E-001,-2.4078917E-004, 0.0000000E+000, 0.0000000E+000,-3.8960975E-001,-1.2981489E+000, 2.4031888E-004, 3.6698279E-001
 1.1000633E+001, 1.1168379E+001,-2.4484694E+000,-8.9248660E+000,-1.2870117E-001,-2.4590181E-004, 0.0000000E+000, 0.0000000E+000, 5.9007640E-001,-3.3390370E-001, 2.4031889E-004, 3.7578078E-001
 1.2000801E+001, 1.0646445E+001,-2.2972470E+000,-1.0105895E+001,-1.3008414E-001,-2.5012004E-004, 0.0000000E+000, 0.0000000E+000,-9.6551823E-001,-1.8870306E+000, 2.4031889E-004, 3.8458140E-001
 1.3000590E+001, 1.0911820E+001,-2.2301965E+000,-9.2077110E+000,-1.3452748E-001,-2.5043752E-004, 0.0000000E+000, 0.0000000E+000, 2.2618403E-001,-6.6086494E-001, 2.4031889E-004, 3.9338130E-001
 1.4000468E+001, 1.0179389E+001,-2.0088088E+000,-8.4028424E+000,-1.2373788E-001,-2.3573627E-004, 0.0000000E+000, 0.0000000E+000, 5.4767061E-001,-3.5623568E-001, 2.4031889E-004, 4.0218200E-001
 1.5000304E+001, 1.0791148E+001,-2.0587047E+000,-1.0473322E+001,-1.1969252E-001,-2.3554118E-004, 0.0000000E+000, 0.0000000E+000,-9.3542946E-001,-1.8608066E+000, 2.4031889E-004, 4.1098203E-001
 1.6001053E+001, 1.0831798E+001,-2.0155520E+000,-8.7236428E+000,-1.1332380E-001,-2.3490684E-004, 0.0000000E+000, 0.0000000E+000, 9.2673100E-001,-2.0955603E-002, 2.4031889E-004, 4.1978521E-001
 1.7000616E+001, 1.0361030E+001,-1.8627888E+000,-1.0263479E+001,-1.1657837E-001,-2.3000003E-004, 0.0000000E+000, 0.0000000E+000,-9.4700370E-001,-1.8820461E+000, 2.4031889E-004, 4.2858856E-001
 1.8000015E+001, 1.0937243E+001,-1.8669106E+000,-9.5250778E+000,-1.2180709E-001,-2.3427826E-004, 0.0000000E+000, 0.0000000E+000, 3.6023650E-001,-5.7678683E-001, 2.4031889E-004, 4.3738546E-001
 1.9000576E+001, 1.0710700E+001,-1.8092336E+000,-1.0081461E+001,-1.1445263E-001,-2.2770447E-004, 0.0000000E+000, 0.0000000E+000,-3.3541759E-001,-1.2946751E+000, 2.4031889E-004, 4.4618624E-001
