s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.0000000E+000, 0.0000000E+000,-2.7421159E-003,-9.6788880E-011, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.7421159E-003, 0.0000000E+000, 0.0000000E+000
 1.0040632E+000, 1.9501469E-001, 1.0505904E-002, 8.0858220E-001,-8.1356325E-003,-1.8687653E-004, 0.0000000E+000, 0.0000000E+000, 4.5343328E-001, 1.0057803E+000, 1.0431037E-004, 3.2722321E-001
 2.0011647E+000, 9.4166294E+000,-2.1547895E+000, 2.3645866E-002,-6.2326499E-002,-3.1851480E-004, 0.0000000E+000, 0.0000000E+000, 8.1153703E+000, 7.2228408E+000, 2.1176407E-004, 3.2733066E-001
 3.0005856E+000, 1.0662371E+001,-2.4083982E+000,-6.6409067E+000,-1.1734629E-001,-3.1744201E-004, 0.0000000E+000, 0.0000000E+000, 2.4096639E+000, 1.4954023E+000, 2.3368397E-004, 3.2735258E-001
 4.0002861E+000, 1.0243557E+001,-2.2187184E+000,-9.2643569E+000,-1.2942234E-001,-3.1961497E-004, 0.0000000E+000, 0.0000000E+000,-4.3388912E-001,-1.3692607E+000, 2.3688575E-004, 3.2735578E-001
 5.0004163E+000, 1.0952178E+001,-2.5595566E+000,-9.3960591E+000,-1.3279317E-001,-3.1425718E-004, 0.0000000E+000, 0.0000000E+000,-1.7636036E-001,-1.1365449E+000, 2.3732396E-004, 3.2735633E-001
 6.0012851E+000, 1.0898680E+001,-2.4444039E+000,-8.5850123E+000,-1.3115904E-001,-3.1804296E-004, 0.0000000E+000, 0.0000000E+000, 6.7320128E-001,-2.6221363E-001, 2.3738337E-004, 3.3177020E-001
 7.0009589E+000, 1.0649576E+001,-2.3685358E+000,-8.8300246E+000,-1.3979092E-001,-3.1747197E-004, 0.0000000E+000, 0.0000000E+000, 2.7610653E-001,-6.8909236E-001, 2.3739141E-004, 3.4057420E-001
 8.0011358E+000, 1.0470982E+001,-2.1235644E+000,-9.3341754E+000,-1.3962793E-001,-3.2017014E-004, 0.0000000E+000, 0.0000000E+000,-2.2607650E-001,-1.1267061E+000, 2.3739249E-004, 3.4937457E-001
 9.0012903E+000, 1.0709229E+001,-2.0763150E+000,-8.3764059E+000,-1.2375983E-001,-3.0566999E-004, 0.0000000E+000, 0.0000000E+000, 1.0827551E+000, 1.3244277E-001, 2.3739264E-004, 3.5817844E-001
 1.0001182E+001, 1.0853404E+001,-2.1885191E+000,-1.1121729E+001,-1.2726510E-001,-3.1251858E-004, 0.0000000E+000, 0.0000000E+000,-1.5871509E+000,-2.5844221E+000, 2.3739266E-004, 3.6697980E-001
 1.1000458E+001, 1.0718261E+001,-2.0315823E+000,-8.8096437E+000,-1.1992853E-001,-3.1189608E-004, 0.0000000E+000, 0.0000000E+000, 7.0066769E-001,-2.4320566E-001, 2.3739266E-004, 3.7577719E-001
 1.2000581E+001, 1.0607450E+001,-1.9678219E+000,-8.8727257E+000,-1.1583050E-001,-2.9882864E-004, 0.0000000E+000, 0.0000000E+000, 6.1379366E-001,-3.4922720E-001, 2.3739266E-004, 3.8457576E-001
 1.3001100E+001, 1.0845336E+001,-1.9595183E+000,-9.8599636E+000,-1.1434086E-001,-2.9212238E-004, 0.0000000E+000, 0.0000000E+000,-1.1364929E-001,-1.0887789E+000, 2.3739267E-004, 3.9337962E-001
 1.4000710E+001, 1.0508223E+001,-1.7413310E+000,-9.9622359E+000,-1.1132340E-001,-2.9453194E-004, 0.0000000E+000, 0.0000000E+000,-3.3695912E-001,-1.3069616E+000, 2.3739267E-004, 4.0218208E-001
 1.5001351E+001, 1.0710701E+001,-1.7864516E+000,-1.0108827E+001,-1.0835770E-001,-2.9619463E-004, 0.0000000E+000, 0.0000000E+000,-2.8205793E-001,-1.2932311E+000, 2.3739267E-004, 4.1098528E-001
 1.6001217E+001, 1.0616950E+001,-1.6641170E+000,-9.2483529E+000,-9.9068057E-002,-2.8919316E-004, 0.0000000E+000, 0.0000000E+000, 6.0623198E-001,-3.9487687E-001, 2.3739267E-004, 4.1978837E-001
 1.7000450E+001, 1.0574490E+001,-1.6524491E+000,-1.1009299E+001,-9.9648524E-002,-2.9136140E-004, 0.0000000E+000, 0.0000000E+000,-1.1513431E+000,-2.1871985E+000, 2.3739267E-004, 4.2858524E-001
 1.8000645E+001, 1.0870009E+001,-1.5865486E+000,-1.0185584E+001,-1.0652497E-001,-2.8428428E-004, 0.0000000E+000, 0.0000000E+000, 3.4461955E-002,-1.0089326E+000, 2.3739267E-004, 4.3738476E-001
 1.9001152E+001, 1.0600327E+001,-1.5310577E+000,-9.3179079E+000,-1.0571310E-001,-2.9356489E-004, 0.0000000E+000, 0.0000000E+000, 6.9613655E-001,-3.5464487E-001, 2.3739267E-004, 4.4618882E-001
