s,kg/s,kg/s,Pa,Pa,kg/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2
 8.0002838E+001, 3.2460081E-003,-2.4355048E-003, 2.3579609E+000,-4.9495752E-001, 2.5528329E-004, 4.2032876E-004, 4.3318806E-003, 6.4742991E-002, 6.0056741E-002, 5.1391994E-002, 4.6727498E-002,-2.2177715E-012, 4.5739776E+002, 4.6111436E+002, 4.6986838E+002, 4.7601049E+002, 4.8507482E+002, 5.0171158E+002, 5.3421989E+002, 5.9931701E+002, 7.9823458E+002, 7.1238525E+002,-1.4783196E-014, 4.2012936E+002, 4.2480007E+002, 4.1443625E+002, 3.7248349E+002, 4.4533806E+002, 4.1021879E+002, 4.0765175E+002, 1.3926855E+001, 1.5613946E+001, 1.8087105E+001, 1.9811967E+001
 8.5002483E+001, 3.2222864E-003,-2.4512202E-003, 2.3482811E+000,-5.0225122E-001, 2.6247552E-004, 3.8969245E-004, 2.2567518E-003, 6.3543770E-002, 5.9138030E-002, 5.2232354E-002, 4.6850589E-002,-8.9273922E-013, 4.5834201E+002, 4.5581978E+002, 4.7081201E+002, 4.8836843E+002, 5.0108656E+002, 5.1979093E+002, 5.5316372E+002, 6.1574153E+002, 7.8960295E+002, 7.3808760E+002,-2.6912730E-013, 4.2435062E+002, 4.2717477E+002, 4.1653435E+002, 3.7635638E+002, 4.4809955E+002, 4.1470514E+002, 4.1145116E+002, 1.4222483E+001, 1.5785969E+001, 1.8372643E+001, 2.0137351E+001
 9.0000774E+001, 3.2123031E-003,-2.4167445E-003, 2.3426356E+000,-5.0219693E-001, 2.6966466E-004, 3.1938002E-004, 1.3039147E-003, 6.2600143E-002, 5.8574169E-002, 5.3060169E-002, 4.7615982E-002,-1.0647535E-012, 4.6010627E+002, 4.5620278E+002, 4.6347767E+002, 4.8301775E+002, 4.9361237E+002, 5.0802157E+002, 5.3690974E+002, 5.9713857E+002, 7.6657693E+002, 7.2035466E+002,-7.0475315E-013, 4.2291503E+002, 4.2842915E+002, 4.1852722E+002, 3.7486482E+002, 4.5062205E+002, 4.1937912E+002, 4.1585846E+002, 1.4428714E+001, 1.5913923E+001, 1.8636389E+001, 2.0577310E+001
 9.5000406E+001, 3.2436145E-003,-2.4041644E-003, 2.3182226E+000,-4.7322499E-001, 2.7685432E-004, 3.7828426E-004, 6.0628549E-004, 6.0812863E-002, 5.7164598E-002, 5.4243027E-002, 4.8217722E-002,-1.9982537E-013, 4.6884052E+002, 4.6953451E+002, 4.8000520E+002, 4.9097674E+002, 4.9903269E+002, 5.1426503E+002, 5.4434239E+002, 6.0327720E+002, 7.8095872E+002, 6.5399347E+002,-1.1116303E-012, 4.2655845E+002, 4.3423715E+002, 4.2457055E+002, 3.8043368E+002, 4.5846066E+002, 4.2163064E+002, 4.1812721E+002, 1.4603402E+001, 1.6529669E+001, 1.9168784E+001, 2.1033391E+001
 1.0000189E+002, 3.2436676E-003,-2.4057381E-003, 2.3610467E+000,-4.7653990E-001, 2.8404611E-004, 2.8274085E-004, 2.3166872E-003, 6.0089796E-002, 5.5503693E-002, 5.5052842E-002, 4.9479886E-002,-2.6721618E-013, 4.7447749E+002, 4.7495329E+002, 4.9186569E+002, 5.0199919E+002, 5.0983891E+002, 5.2389412E+002, 5.5066520E+002, 6.1584572E+002, 8.0163278E+002, 6.4995356E+002,-2.2010531E-012, 4.2814222E+002, 4.3840625E+002, 4.2879163E+002, 3.8803859E+002, 4.5920048E+002, 4.2495940E+002, 4.2134164E+002, 1.4946004E+001, 1.6889862E+001, 1.9541795E+001, 2.1391527E+001
 1.0500239E+002, 3.2403895E-003,-2.3886236E-003, 2.3629415E+000,-4.6186384E-001, 2.8763785E-004, 3.1814470E-004, 3.3515184E-003, 5.8753360E-002, 5.4109736E-002, 5.5844799E-002, 4.9955310E-002,-5.0565128E-013, 4.7851349E+002, 4.8190101E+002, 4.9224212E+002, 4.9758623E+002, 5.0351848E+002, 5.1461010E+002, 5.3818441E+002, 6.0129962E+002, 7.6816144E+002, 6.4731454E+002,-2.6865639E-012, 4.3186762E+002, 4.4065198E+002, 4.3115497E+002, 3.9090874E+002, 4.6232439E+002, 4.2822214E+002, 4.2431343E+002, 1.5061162E+001, 1.7053863E+001, 1.9700788E+001, 2.1543665E+001
 1.1000037E+002, 3.2398995E-003,-2.3752571E-003, 2.3719178E+000,-4.5514689E-001, 2.8763785E-004, 3.0741959E-004, 1.3126360E-003, 5.7573244E-002, 5.4244556E-002, 5.6766612E-002, 5.0964902E-002, 3.6447490E-013, 4.8697811E+002, 4.9226850E+002, 5.0340307E+002, 5.0765750E+002, 5.1589274E+002, 5.3013934E+002, 5.5838163E+002, 6.3056447E+002, 8.1369768E+002, 6.1604369E+002,-2.9163881E-012, 4.3493655E+002, 4.4391731E+002, 4.3421717E+002, 3.9224532E+002, 4.6781245E+002, 4.3142310E+002, 4.2724315E+002, 1.5295298E+001, 1.7389768E+001, 2.0101152E+001, 2.2015756E+001
 1.1500037E+002, 3.2201026E-003,-2.3565334E-003, 2.3778122E+000,-4.6593300E-001, 2.8763785E-004, 2.9734427E-004, 4.5710232E-004, 5.6858681E-002, 5.3599118E-002, 5.7181773E-002, 5.1103463E-002, 1.3429279E-012, 4.8083149E+002, 4.8551719E+002, 4.9381693E+002, 4.9738329E+002, 5.0032441E+002, 5.0783581E+002, 5.2422136E+002, 5.6712662E+002, 7.3394517E+002, 7.0385406E+002,-1.1341210E-012, 4.3617821E+002, 4.4574274E+002, 4.3661539E+002, 3.9767670E+002, 4.6580131E+002, 4.3412330E+002, 4.2914583E+002, 1.5397295E+001, 1.7684774E+001, 2.0306149E+001, 2.2109563E+001
 1.2000195E+002, 3.2194261E-003,-2.3435579E-003, 2.4017418E+000,-4.4536480E-001, 2.8763785E-004, 2.5056727E-004, 6.6054370E-004, 5.6622748E-002, 5.3321415E-002, 5.7607270E-002, 5.1584530E-002, 8.4954252E-013, 4.9032183E+002, 4.9254197E+002, 5.0634301E+002, 5.1769314E+002, 5.2493751E+002, 5.4222613E+002, 5.7449914E+002, 6.4722491E+002, 8.4185735E+002, 6.3988370E+002,-1.0482308E-013, 4.3799091E+002, 4.4678882E+002, 4.3801422E+002, 3.9932554E+002, 4.7010218E+002, 4.3702772E+002, 4.3232171E+002, 1.5693741E+001, 1.7614665E+001, 2.0541865E+001, 2.2661481E+001
 1.2500168E+002, 3.1888403E-003,-2.3206296E-003, 2.3777900E+000,-4.4442700E-001, 2.8763785E-004, 2.5925099E-004, 4.9635213E-004, 5.5990593E-002, 5.2934057E-002, 5.7879018E-002, 5.2092051E-002, 4.6146435E-014, 4.8458826E+002, 4.8633020E+002, 4.9144202E+002, 4.9951837E+002, 5.0568650E+002, 5.1576636E+002, 5.3997675E+002, 5.9464876E+002, 7.4345373E+002, 7.5061944E+002,-4.7939837E-013, 4.4027623E+002, 4.4859308E+002, 4.3924684E+002, 3.9792302E+002, 4.7017683E+002, 4.4039035E+002, 4.3515628E+002, 1.5797490E+001, 1.7763745E+001, 2.0789514E+001, 2.2670913E+001
 1.3000094E+002, 3.1963290E-003,-2.3303973E-003, 2.3938285E+000,-4.4846858E-001, 2.8763785E-004, 2.1888632E-004, 3.7204933E-004, 5.5560915E-002, 5.2531819E-002, 5.8333661E-002, 5.2704981E-002,-2.9288631E-013, 4.7964765E+002, 4.7857370E+002, 4.8428335E+002, 4.9733392E+002, 5.0163393E+002, 5.1015111E+002, 5.3058453E+002, 5.7927297E+002, 7.3159141E+002, 7.0424260E+002,-3.2453318E-013, 4.4286418E+002, 4.5141955E+002, 4.4240218E+002, 4.0186735E+002, 4.7195536E+002, 4.4287153E+002, 4.3742701E+002, 1.6084844E+001, 1.8385720E+001, 2.1163668E+001, 2.3090225E+001
 1.3500249E+002, 3.1874105E-003,-2.3185180E-003, 2.3815109E+000,-4.4337101E-001, 2.8763785E-004, 2.2887414E-004, 3.4833448E-004, 5.5092492E-002, 5.2416057E-002, 5.8583945E-002, 5.3332401E-002, 1.0149770E-012, 4.8622005E+002, 4.8360243E+002, 4.9428958E+002, 5.0514704E+002, 5.0872128E+002, 5.1685935E+002, 5.3687151E+002, 5.8650056E+002, 7.7416627E+002, 6.4257549E+002, 6.3182334E-013, 4.4502034E+002, 4.5524084E+002, 4.4560134E+002, 4.0470203E+002, 4.7662668E+002, 4.4572391E+002, 4.4041060E+002, 1.6321299E+001, 1.8220907E+001, 2.1460158E+001, 2.3425429E+001
 1.4000116E+002, 3.1980741E-003,-2.3011875E-003, 2.4012415E+000,-4.3713889E-001, 2.8763785E-004, 2.1619354E-004, 2.4978322E-004, 5.4807340E-002, 5.2324699E-002, 5.8793038E-002, 5.3394421E-002, 5.7422308E-013, 4.8674766E+002, 4.8568288E+002, 4.9632110E+002, 5.0251321E+002, 5.0659343E+002, 5.1388628E+002, 5.3250635E+002, 5.7613346E+002, 7.1814325E+002, 7.3224590E+002,-3.1307504E-013, 4.4882172E+002, 4.5756070E+002, 4.4855340E+002, 4.0710254E+002, 4.7815414E+002, 4.4860696E+002, 4.4315940E+002, 1.6550476E+001, 1.8982310E+001, 2.1799795E+001, 2.3674653E+001
 1.4500121E+002, 3.1911178E-003,-2.3229561E-003, 2.3631538E+000,-4.2717035E-001, 2.8763785E-004, 1.9265289E-004, 2.5140653E-004, 5.4941928E-002, 5.2404447E-002, 5.8803120E-002, 5.3993864E-002, 4.2416199E-013, 4.9976073E+002, 5.0078418E+002, 5.0765413E+002, 5.1769102E+002, 5.2547004E+002, 5.3903990E+002, 5.6859597E+002, 6.3286681E+002, 7.8012328E+002, 6.8037900E+002,-1.7050087E-013, 4.4997248E+002, 4.5987949E+002, 4.5157764E+002, 4.0996946E+002, 4.8101286E+002, 4.5154438E+002, 4.4615116E+002, 1.6871902E+001, 1.9145178E+001, 2.2119099E+001, 2.4178698E+001
 1.5000003E+002, 3.1776671E-003,-2.3131276E-003, 2.3864583E+000,-4.3429577E-001, 2.8763785E-004, 1.5664919E-004, 5.6989587E-004, 5.4555383E-002, 5.1059804E-002, 5.9053869E-002, 5.3315427E-002,-2.7389908E-013, 5.0253559E+002, 5.0300494E+002, 5.0990116E+002, 5.2140471E+002, 5.3051410E+002, 5.4422310E+002, 5.7011062E+002, 6.2823903E+002, 7.9211506E+002, 6.6675526E+002, 4.5523136E-013, 4.4930201E+002, 4.6146571E+002, 4.5273228E+002, 4.1260724E+002, 4.8582703E+002, 4.5532699E+002, 4.4996164E+002, 1.7093824E+001, 1.9160325E+001, 2.2388230E+001, 2.4547862E+001
 1.5500097E+002, 3.1882015E-003,-2.3017430E-003, 2.4123077E+000,-4.3730101E-001, 2.8415965E-004, 2.0910498E-004, 1.4286140E-003, 5.4751816E-002, 5.1306211E-002, 5.8769395E-002, 5.3420273E-002,-1.7673466E-012, 4.9685732E+002, 4.9727037E+002, 5.0854743E+002, 5.1860816E+002, 5.2530584E+002, 5.3478535E+002, 5.5460781E+002, 6.0290724E+002, 7.3522009E+002, 7.1161691E+002, 8.3563062E-013, 4.5545227E+002, 4.6541595E+002, 4.5581641E+002, 4.1598105E+002, 4.8561287E+002, 4.5746658E+002, 4.5138825E+002, 1.7262698E+001, 1.9454073E+001, 2.2749749E+001, 2.4725706E+001
 1.6000235E+002, 3.1891199E-003,-2.3129705E-003, 2.3890786E+000,-4.2976433E-001, 2.7720689E-004, 1.4463540E-004, 1.0445630E-003, 5.4846681E-002, 5.1559851E-002, 5.8830123E-002, 5.3432727E-002,-1.5738807E-012, 5.1198898E+002, 5.1057040E+002, 5.2497864E+002, 5.3323210E+002, 5.4148794E+002, 5.5679366E+002, 5.8487927E+002, 6.4927990E+002, 8.6569256E+002, 6.2448179E+002,-7.7675672E-014, 4.5763039E+002, 4.6913370E+002, 4.5991839E+002, 4.1947440E+002, 4.9049154E+002, 4.6099107E+002, 4.5510938E+002, 1.7771436E+001, 1.9891364E+001, 2.3193271E+001, 2.5352577E+001
 1.6500281E+002, 3.1641536E-003,-2.3262581E-003, 2.4220456E+000,-4.4996170E-001, 2.7025428E-004, 1.2244467E-004, 2.4973375E-004, 5.5213855E-002, 5.1706751E-002, 5.8616936E-002, 5.3543586E-002,-1.1429657E-014, 5.0926546E+002, 5.0861059E+002, 5.2353942E+002, 5.3390634E+002, 5.4010173E+002, 5.5329407E+002, 5.7899304E+002, 6.3912774E+002, 8.3371922E+002, 6.9571847E+002,-5.4715927E-013, 4.5710872E+002, 4.6824474E+002, 4.6046416E+002, 4.2312037E+002, 4.9392770E+002, 4.6466160E+002, 4.5881005E+002, 1.7980512E+001, 2.0281360E+001, 2.3381872E+001, 2.5635010E+001
 1.7000258E+002, 3.1646908E-003,-2.3224460E-003, 2.4336438E+000,-4.4960604E-001, 2.6330275E-004, 1.0388504E-004, 4.0611974E-004, 5.5066977E-002, 5.2193245E-002, 5.8781841E-002, 5.4029311E-002, 1.2633833E-012, 5.1597704E+002, 5.1864376E+002, 5.2933493E+002, 5.3519731E+002, 5.4275617E+002, 5.5807258E+002, 5.8766618E+002, 6.5429641E+002, 8.2111743E+002, 6.7179251E+002,-5.3186202E-013, 4.6240063E+002, 4.7300796E+002, 4.6480680E+002, 4.2682176E+002, 4.9775144E+002, 4.6782149E+002, 4.6199369E+002, 1.8389116E+001, 2.1017275E+001, 2.3893303E+001, 2.6087942E+001
 1.7500184E+002, 3.1500328E-003,-2.3009258E-003, 2.4469996E+000,-4.4191524E-001, 2.5635213E-004, 9.7878173E-005, 4.8646034E-004, 5.5938140E-002, 5.3245753E-002, 5.8086282E-002, 5.3664994E-002,-1.2238451E-013, 5.1262865E+002, 5.1529707E+002, 5.2492547E+002, 5.3128583E+002, 5.3537809E+002, 5.4515106E+002, 5.6546936E+002, 6.1167409E+002, 7.3623617E+002, 7.6673959E+002,-1.8446915E-013, 4.6380586E+002, 4.7604815E+002, 4.6776702E+002, 4.3117021E+002, 4.9902758E+002, 4.7112594E+002, 4.6510179E+002, 1.8638952E+001, 2.1481916E+001, 2.4213595E+001, 2.6389752E+001
 1.8000173E+002, 3.1502259E-003,-2.3301169E-003, 2.4205348E+000,-4.5834724E-001, 2.4940204E-004, 6.9028632E-005, 3.2546162E-004, 5.7063216E-002, 5.3903283E-002, 5.7416379E-002, 5.3067445E-002,-1.1616480E-013, 5.2186807E+002, 5.2580439E+002, 5.3198610E+002, 5.3849572E+002, 5.4476087E+002, 5.5588163E+002, 5.7826225E+002, 6.3414638E+002, 8.1969395E+002, 7.2304692E+002, 4.0775504E-013, 4.6650985E+002, 4.7892491E+002, 4.7111573E+002, 4.3291002E+002, 5.0413627E+002, 4.7566844E+002, 4.6909271E+002, 1.9153231E+001, 2.1761935E+001, 2.4744254E+001, 2.7023898E+001
 1.8500248E+002, 3.1362189E-003,-2.3379106E-003, 2.4406736E+000,-4.5841078E-001, 2.4244997E-004, 6.0571442E-005, 1.0836771E-003, 5.7990755E-002, 5.4867647E-002, 5.6732018E-002, 5.3327343E-002, 6.2165704E-013, 5.2199600E+002, 5.2265094E+002, 5.3693412E+002, 5.4581613E+002, 5.5296540E+002, 5.6598438E+002, 5.9327410E+002, 6.4911151E+002, 7.9841764E+002, 7.1563793E+002,-7.9258168E-013, 4.7223572E+002, 4.8318615E+002, 4.7491563E+002, 4.3544057E+002, 5.0751214E+002, 4.7967067E+002, 4.7334121E+002, 1.9620456E+001, 2.2241247E+001, 2.5200940E+001, 2.7501334E+001
