s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 1.6500055E+002, 1.2070390E+001,-7.6369127E+000,-4.9259890E+000, 4.5912336E-001,-2.4435240E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.4285579E-002,-3.3632741E-002, 7.3519138E-004, 7.3519138E-004
 1.7000049E+002, 1.2424246E+001,-7.8842769E+000,-5.0475920E+000, 4.7901331E-001,-2.5461679E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9805275E-002,-2.8863672E-002, 7.1628156E-004, 7.1628156E-004
 1.7500160E+002, 1.2573842E+001,-8.0330981E+000,-5.0383599E+000, 4.5831377E-001,-2.6778724E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.0388628E-002,-3.9569867E-002, 6.9737079E-004, 6.9737079E-004
 1.8000032E+002, 1.2345845E+001,-7.9116823E+000,-4.9259460E+000, 4.5702240E-001,-2.8671754E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.6041098E-002,-3.5047856E-002, 6.7846085E-004, 6.7846085E-004
 1.8500136E+002, 1.2567202E+001,-8.1026158E+000,-4.9486918E+000, 4.5778575E-001,-3.0193493E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8498481E-002,-2.6621631E-002, 6.5955129E-004, 6.5955129E-004
 1.9000119E+002, 1.2569183E+001,-8.1594936E+000,-4.9071004E+000, 4.6507236E-001,-3.2622513E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.3120012E-002,-3.2664795E-002, 6.4064015E-004, 6.4064015E-004
 1.9500044E+002, 1.2494835E+001,-8.1088082E+000,-4.8887086E+000, 4.6970806E-001,-3.5722568E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.5097104E-002,-3.3330693E-002, 6.2173218E-004, 6.2173218E-004
 2.0000189E+002, 1.2823312E+001,-8.3351321E+000,-4.9680144E+000, 4.6998255E-001,-3.2151394E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0775662E-003,-1.0173565E-002, 6.0282080E-004, 6.0282080E-004
 2.0500148E+002, 1.2916103E+001,-8.4327263E+000,-4.9554100E+000, 4.4813228E-001,-3.7062282E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5893292E-002,-2.4271419E-002, 5.8390929E-004, 5.8390929E-004
 2.1000198E+002, 1.2765618E+001,-8.3456501E+000,-4.8410588E+000, 3.9253994E-001,-4.1954683E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9827844E-002,-2.8970203E-002, 5.6499969E-004, 5.6499969E-004
 2.1500049E+002, 1.2860300E+001,-8.5470018E+000,-4.8696749E+000, 4.2048800E-001,-3.7823583E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2728140E-001,-1.3626690E-001, 4.9436825E-004, 4.9436825E-004
 2.2000130E+002, 1.3072913E+001,-8.7382766E+000,-4.7852388E+000, 2.1516108E-001,-4.3227062E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2624823E-001,-2.3587388E-001, 3.7211591E-004, 3.7211591E-004
 2.2500150E+002, 1.2416631E+001,-8.2525287E+000,-4.6705575E+000, 2.4841886E-001,-3.9322002E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.4911127E-001,-2.5842941E-001, 2.4984335E-004, 2.4984335E-004
 2.3000230E+002, 8.2681068E+000,-4.6747510E+000,-4.2449442E+000, 3.3569196E-001,-3.4944185E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.0759169E-001,-3.1624593E-001, 1.6100318E-004, 1.6100318E-004
 2.3500046E+002, 6.4533734E+000,-3.1974613E+000,-3.7993941E+000, 4.0774041E-001,-3.1850820E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2796631E-001,-1.3606020E-001, 1.4099917E-004, 1.4099917E-004
 2.4000179E+002, 5.6648028E+000,-2.5923313E+000,-3.5487894E+000, 4.0289266E-001,-2.9057287E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.5662586E-002,-7.3715821E-002, 1.2306825E-004, 1.2306825E-004
 2.4500099E+002, 4.7935632E+000,-2.0243679E+000,-3.3424393E+000, 4.5582694E-001,-2.5920607E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0933784E-001,-1.1767626E-001, 1.0513553E-004, 1.0513553E-004
 2.5000000E+002, 3.9628276E+000,-1.5282316E+000,-3.0821139E+000, 5.3003988E-001,-2.2228608E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0904030E-001,-1.1770029E-001, 8.7207465E-005, 8.7207465E-005
