s,kg/s,kg/s,Pa,Pa,kg/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2
 4.5001310E+001, 8.7203675E-003,-8.5733400E-003, 9.5866231E-001,-5.7717422E-001, 1.1577674E-004, 1.5998289E-001, 2.0555435E-001, 2.8531072E-002, 1.5722066E-003, 2.1405879E-009, 1.6532484E-012, 2.4506245E+002, 2.5556045E+002, 2.3509927E+002, 2.2908563E+002, 2.2425181E+002, 2.1697599E+002, 2.0542298E+002, 1.8677202E+002, 1.2798306E+002, 8.2920441E+001, 3.2471819E+001, 5.1392576E+000, 3.4552823E+002, 3.5490400E+002, 2.6937108E+002, 1.3200005E+002, 3.0092628E+002, 2.2174680E+002, 1.7012045E+002, 2.7442342E+001, 1.7293836E+001, 1.1009106E+001, 6.2080058E+000
 5.0001075E+001, 8.7788815E-003,-8.3705994E-003, 1.0120657E+000,-5.4615596E-001, 1.2050207E-004, 1.5984123E-001, 2.0574112E-001, 2.8614863E-002, 1.4617153E-003, 1.5787707E-008, 1.5577049E-012, 2.5500039E+002, 2.7032686E+002, 2.4462018E+002, 2.3974271E+002, 2.3318187E+002, 2.2620810E+002, 2.1537506E+002, 1.9288787E+002, 1.2987072E+002, 8.8391801E+001, 3.4830499E+001, 5.4837445E+000, 3.5760153E+002, 3.7912882E+002, 3.1663074E+002, 1.4703244E+002, 3.1839505E+002, 2.3185682E+002, 1.7544088E+002, 2.8323079E+001, 1.8480850E+001, 1.2268608E+001, 6.7290384E+000
 5.5002517E+001, 8.7710037E-003,-8.5976534E-003, 1.0336485E+000,-5.8070223E-001, 1.2522809E-004, 1.5894835E-001, 2.0596228E-001, 2.9143065E-002, 1.3308828E-003, 1.8452010E-008, 2.0126709E-012, 2.7137211E+002, 2.8238669E+002, 2.5880628E+002, 2.5270550E+002, 2.4557206E+002, 2.3928649E+002, 2.2551559E+002, 2.0376666E+002, 1.3931288E+002, 9.4568281E+001, 3.5115805E+001, 5.8192502E+000, 3.9372675E+002, 4.3084284E+002, 3.3911680E+002, 1.5002499E+002, 3.2981942E+002, 2.4392759E+002, 1.8880839E+002, 2.7360435E+001, 1.9899232E+001, 1.5885116E+001, 7.3048186E+000
 6.0001967E+001, 8.8387861E-003,-8.4927698E-003, 1.0865032E+000,-5.6751972E-001, 1.2995403E-004, 1.5591155E-001, 2.0594962E-001, 3.0939567E-002, 1.3383718E-003, 2.8066365E-009, 1.7142054E-012, 2.7957689E+002, 2.9138276E+002, 2.6976898E+002, 2.6441128E+002, 2.5800178E+002, 2.4957520E+002, 2.3590627E+002, 2.0982627E+002, 1.4306059E+002, 9.9303029E+001, 3.7117797E+001, 6.4926657E+000, 4.0097223E+002, 4.5287412E+002, 3.9612637E+002, 1.5474834E+002, 3.4572251E+002, 2.5245990E+002, 2.0138100E+002, 2.9030849E+001, 1.9680284E+001, 1.4299604E+001, 7.9387974E+000
 6.5001185E+001, 8.7355544E-003,-8.6464053E-003, 1.0834388E+000,-5.8508650E-001, 1.3467888E-004, 1.5227378E-001, 2.0595783E-001, 3.3091548E-002, 1.3335165E-003, 2.8956197E-008, 2.1335356E-012, 2.8472467E+002, 2.9991472E+002, 2.7931348E+002, 2.7435465E+002, 2.6900605E+002, 2.6200941E+002, 2.5160088E+002, 2.2281116E+002, 1.5028249E+002, 1.0576677E+002, 4.0075053E+001, 7.2311461E+000, 4.3113249E+002, 4.6840052E+002, 3.5342772E+002, 1.6550112E+002, 3.6426194E+002, 2.6538665E+002, 2.1066686E+002, 2.8047160E+001, 2.1462623E+001, 1.5934754E+001, 8.8355047E+000
 7.0001432E+001, 8.8570078E-003,-8.4930798E-003, 1.1381341E+000,-5.7140678E-001, 1.3940419E-004, 1.5385501E-001, 2.0576341E-001, 3.2156139E-002, 1.4485296E-003, 2.6077430E-008, 1.8628010E-012, 3.0009410E+002, 3.1470811E+002, 2.9301837E+002, 2.8785020E+002, 2.8127756E+002, 2.7268764E+002, 2.6024890E+002, 2.2767305E+002, 1.4602099E+002, 1.0985256E+002, 4.2096957E+001, 7.6462683E+000, 4.2432651E+002, 4.6924797E+002, 3.7279849E+002, 1.7640269E+002, 3.7421493E+002, 2.7398924E+002, 2.1157411E+002, 2.9617109E+001, 2.3308314E+001, 1.7654458E+001, 9.2846408E+000
 7.5000930E+001, 8.9632043E-003,-8.6640832E-003, 1.1837062E+000,-5.8628111E-001, 1.4176437E-004, 1.5305234E-001, 2.0576737E-001, 3.2630984E-002, 1.4461854E-003, 2.1642310E-008, 2.0069844E-012, 3.0736001E+002, 3.2101851E+002, 3.0284498E+002, 2.9900225E+002, 2.9255468E+002, 2.8435393E+002, 2.7142455E+002, 2.4230598E+002, 1.6751553E+002, 1.1860215E+002, 4.6777525E+001, 8.7991286E+000, 4.3813368E+002, 5.0480986E+002, 3.6374376E+002, 1.7980936E+002, 3.7844252E+002, 2.8532297E+002, 2.2431656E+002, 3.0275615E+001, 2.4998149E+001, 1.7325176E+001, 9.8556896E+000
 8.0000972E+001, 8.9069028E-003,-8.7060529E-003, 1.2024394E+000,-5.8888518E-001, 1.4176437E-004, 1.5319923E-001, 2.0542001E-001, 3.2544088E-002, 1.6516761E-003, 2.1716916E-008, 2.6216238E-012, 3.0611369E+002, 3.2047725E+002, 3.0959282E+002, 3.0736118E+002, 3.0165175E+002, 2.9572208E+002, 2.8439465E+002, 2.5862102E+002, 1.8975426E+002, 1.2688912E+002, 5.3356026E+001, 1.0024773E+001, 4.5260442E+002, 4.7796706E+002, 3.6296321E+002, 1.8656954E+002, 3.7908774E+002, 2.9811185E+002, 2.3988329E+002, 3.0086999E+001, 2.4729559E+001, 1.7674738E+001, 1.0204508E+001
 8.5002379E+001, 8.8656616E-003,-8.8103428E-003, 1.1863534E+000,-6.1126760E-001, 1.4176437E-004, 1.5181865E-001, 2.0567242E-001, 3.3360817E-002, 1.5023602E-003, 7.3163823E-009, 1.8703796E-012, 3.1276877E+002, 3.2867918E+002, 3.1729881E+002, 3.1634709E+002, 3.0978892E+002, 3.0457100E+002, 2.9243227E+002, 2.6290192E+002, 1.8963740E+002, 1.3214221E+002, 5.6739535E+001, 1.0380222E+001, 4.5450317E+002, 4.8343979E+002, 4.3401046E+002, 1.9311315E+002, 3.8591930E+002, 3.0499235E+002, 2.4409932E+002, 2.9686336E+001, 2.4218534E+001, 1.8915550E+001, 1.0611722E+001
 9.0001738E+001, 8.9588954E-003,-8.6415322E-003, 1.2131517E+000,-5.8584734E-001, 1.4176437E-004, 1.5333805E-001, 2.0584347E-001, 3.2461972E-002, 1.4011711E-003, 1.4849326E-008, 2.1693265E-012, 3.2459212E+002, 3.3870824E+002, 3.2124780E+002, 3.2010321E+002, 3.1267709E+002, 3.0516495E+002, 2.9195785E+002, 2.6074600E+002, 1.8412431E+002, 1.3431345E+002, 5.7176141E+001, 1.0558778E+001, 4.4130696E+002, 4.6990723E+002, 3.8205748E+002, 1.9310209E+002, 3.8851650E+002, 3.0991159E+002, 2.5059124E+002, 3.0575924E+001, 2.4509648E+001, 1.8424067E+001, 1.0838286E+001
 9.5000984E+001, 8.9240986E-003,-8.7979232E-003, 1.2180175E+000,-6.0717779E-001, 1.4176437E-004, 1.5288656E-001, 2.0576599E-001, 3.2729064E-002, 1.4470038E-003, 1.3817588E-008, 1.9432928E-012, 3.3004040E+002, 3.4195243E+002, 3.2530066E+002, 3.2520788E+002, 3.1809813E+002, 3.1034815E+002, 2.9683447E+002, 2.6822532E+002, 1.9925234E+002, 1.3997179E+002, 5.9005509E+001, 1.0749724E+001, 4.4255257E+002, 4.7427467E+002, 3.9293635E+002, 2.0632322E+002, 3.9495992E+002, 3.1255871E+002, 2.5939509E+002, 2.9133391E+001, 2.6421841E+001, 2.0018385E+001, 1.1264079E+001
 1.0000288E+002, 8.8601552E-003,-8.6867561E-003, 1.2315689E+000,-5.8702208E-001, 1.4176437E-004, 1.5339106E-001, 2.0607800E-001, 3.2430623E-002, 1.2624273E-003, 6.1008346E-009, 1.6877353E-012, 3.3379101E+002, 3.4370534E+002, 3.3190264E+002, 3.2886771E+002, 3.2352371E+002, 3.1664533E+002, 3.0375177E+002, 2.7443015E+002, 1.9317683E+002, 1.4228695E+002, 5.8574323E+001, 1.1310330E+001, 4.4800902E+002, 4.8271647E+002, 4.3881015E+002, 2.0792433E+002, 3.9796255E+002, 3.1714582E+002, 2.5837433E+002, 3.0252739E+001, 2.5723157E+001, 1.8783691E+001, 1.1434915E+001
 1.0500208E+002, 8.9239696E-003,-8.7131273E-003, 1.2371513E+000,-5.9266722E-001, 1.4176437E-004, 1.5230632E-001, 2.0571735E-001, 3.3072319E-002, 1.4757763E-003, 1.2571572E-008, 2.2874319E-012, 3.3470399E+002, 3.4760606E+002, 3.3785400E+002, 3.3413322E+002, 3.2844345E+002, 3.2041634E+002, 3.0761658E+002, 2.8276269E+002, 1.9348386E+002, 1.4579000E+002, 6.1807500E+001, 1.2280132E+001, 4.5879583E+002, 4.9528529E+002, 4.4522555E+002, 2.1016144E+002, 4.0005597E+002, 3.2091315E+002, 2.5879622E+002, 3.1145324E+001, 2.6594669E+001, 2.0889434E+001, 1.1859003E+001
 1.1000156E+002, 8.8484169E-003,-8.7489757E-003, 1.2656313E+000,-5.9796304E-001, 1.4176437E-004, 1.5223489E-001, 2.0579678E-001, 3.3114571E-002, 1.4287891E-003, 1.6641090E-008, 2.6082570E-012, 3.3389359E+002, 3.5094470E+002, 3.3967720E+002, 3.3696251E+002, 3.3059669E+002, 3.2377192E+002, 3.1285623E+002, 2.8901889E+002, 1.9782370E+002, 1.4867751E+002, 6.4644246E+001, 1.3341825E+001, 4.5400425E+002, 4.9776203E+002, 4.0062721E+002, 2.1619278E+002, 4.0958779E+002, 3.2767495E+002, 2.6264979E+002, 3.0754263E+001, 2.6185632E+001, 2.0088192E+001, 1.2335318E+001
 1.1500062E+002, 8.9034769E-003,-8.7536214E-003, 1.2510073E+000,-5.9979451E-001, 1.4176437E-004, 1.5172729E-001, 2.0599203E-001, 3.3414857E-002, 1.3132847E-003, 1.3218559E-008, 1.9147090E-012, 3.4194906E+002, 3.5530375E+002, 3.4244138E+002, 3.4017424E+002, 3.3397774E+002, 3.2893318E+002, 3.1955866E+002, 2.8908616E+002, 1.9664362E+002, 1.4904239E+002, 6.5380338E+001, 1.3303840E+001, 4.7573762E+002, 5.1788484E+002, 3.6481017E+002, 2.1512039E+002, 4.1636575E+002, 3.2848911E+002, 2.6656585E+002, 3.0895996E+001, 2.6070908E+001, 2.0546904E+001, 1.2427543E+001
 1.2000081E+002, 8.8355466E-003,-8.6555194E-003, 1.2816144E+000,-5.8637065E-001, 1.4176437E-004, 1.5188101E-001, 2.0607527E-001, 3.3323908E-002, 1.2640407E-003, 2.3246071E-008, 2.1912287E-012, 3.4532399E+002, 3.5911821E+002, 3.4493281E+002, 3.4201966E+002, 3.3677864E+002, 3.2984462E+002, 3.1965678E+002, 2.9226606E+002, 1.9846760E+002, 1.5238293E+002, 6.4377208E+001, 1.3914169E+001, 4.9157707E+002, 5.3067011E+002, 4.1801209E+002, 2.1558301E+002, 4.1689406E+002, 3.2724024E+002, 2.6823135E+002, 3.1018103E+001, 2.4393654E+001, 2.1074138E+001, 1.2871470E+001
 1.2500248E+002, 8.9618999E-003,-8.6476762E-003, 1.2886795E+000,-5.8647418E-001, 1.4176437E-004, 1.5328074E-001, 2.0606472E-001, 3.2495877E-002, 1.2702809E-003, 1.2715764E-008, 2.0734761E-012, 3.4265419E+002, 3.5760345E+002, 3.4934039E+002, 3.4552098E+002, 3.4092466E+002, 3.3250864E+002, 3.2199038E+002, 2.8955124E+002, 1.9934083E+002, 1.5730030E+002, 6.6666477E+001, 1.3834684E+001, 4.7337388E+002, 4.9475799E+002, 4.4247161E+002, 2.1457250E+002, 4.1681002E+002, 3.2995088E+002, 2.6926596E+002, 3.2296386E+001, 2.8128389E+001, 2.0670765E+001, 1.2747279E+001
 1.3000009E+002, 8.9405353E-003,-8.8489205E-003, 1.2738171E+000,-6.1496493E-001, 1.4176437E-004, 1.4969770E-001, 2.0582703E-001, 3.4615502E-002, 1.4108934E-003, 1.7115530E-008, 1.9794618E-012, 3.4559809E+002, 3.6099111E+002, 3.4701847E+002, 3.4415616E+002, 3.4010210E+002, 3.3256772E+002, 3.2432682E+002, 2.9754268E+002, 2.0830078E+002, 1.6112035E+002, 6.8799242E+001, 1.4048848E+001, 4.5864556E+002, 4.8285621E+002, 4.4415327E+002, 2.2091932E+002, 4.2832203E+002, 3.3302104E+002, 2.7805241E+002, 3.1403072E+001, 2.8160218E+001, 2.1283662E+001, 1.3438842E+001
 1.3500198E+002, 8.8958644E-003,-8.7163848E-003, 1.2963618E+000,-5.9350331E-001, 1.4176437E-004, 1.5277888E-001, 2.0596034E-001, 3.2792742E-002, 1.3320307E-003, 3.1754443E-008, 2.1494290E-012, 3.4337299E+002, 3.6174264E+002, 3.4917552E+002, 3.4592579E+002, 3.4141076E+002, 3.3560328E+002, 3.2694739E+002, 3.0456288E+002, 2.1025416E+002, 1.6275571E+002, 6.8428346E+001, 1.4336080E+001, 4.8606763E+002, 5.2664735E+002, 4.6197974E+002, 2.2836382E+002, 4.2428433E+002, 3.3663470E+002, 2.8319536E+002, 3.2113344E+001, 2.8837868E+001, 2.2773743E+001, 1.3197118E+001
 1.4000055E+002, 8.9231773E-003,-8.7558580E-003, 1.2988657E+000,-5.9898781E-001, 1.4176437E-004, 1.5105883E-001, 2.0585595E-001, 3.3810215E-002, 1.3937888E-003, 9.4159023E-008, 2.0668987E-012, 3.5005488E+002, 3.6351149E+002, 3.5476379E+002, 3.5341993E+002, 3.4986658E+002, 3.4295142E+002, 3.3587616E+002, 3.0809596E+002, 2.1098498E+002, 1.6720325E+002, 6.7879945E+001, 1.5079406E+001, 4.8662872E+002, 5.2180737E+002, 4.2311481E+002, 2.3303258E+002, 4.2411633E+002, 3.3973923E+002, 2.8588626E+002, 3.2139805E+001, 2.8514559E+001, 2.1022539E+001, 1.3690399E+001
 1.4500138E+002, 8.8321666E-003,-8.6116357E-003, 1.3210333E+000,-5.8478100E-001, 1.4176437E-004, 1.5179694E-001, 2.0592656E-001, 3.3373646E-002, 1.3520127E-003, 2.0341234E-008, 2.4335160E-012, 3.5451456E+002, 3.6657519E+002, 3.5757760E+002, 3.5671274E+002, 3.5309099E+002, 3.4650732E+002, 3.3738109E+002, 3.0939833E+002, 2.1155276E+002, 1.6918555E+002, 7.0500584E+001, 1.5827801E+001, 4.9332811E+002, 5.0054604E+002, 4.3257989E+002, 2.3442262E+002, 4.3156527E+002, 3.4274469E+002, 2.9003577E+002, 3.2903679E+001, 2.7647347E+001, 2.1732686E+001, 1.3976016E+001
 1.5000085E+002, 8.8748428E-003,-8.7655875E-003, 1.3117362E+000,-5.9726193E-001, 1.4176437E-004, 1.5126556E-001, 2.0605447E-001, 3.3688003E-002, 1.2763496E-003, 1.2089311E-008, 1.9967503E-012, 3.5843421E+002, 3.7627503E+002, 3.5613947E+002, 3.5655805E+002, 3.5339634E+002, 3.4603260E+002, 3.3574214E+002, 3.0620921E+002, 2.1365304E+002, 1.6797970E+002, 7.3791883E+001, 1.6311767E+001, 4.8583413E+002, 4.9890732E+002, 4.1103634E+002, 2.2897167E+002, 4.3195655E+002, 3.4731674E+002, 2.9550455E+002, 3.1714977E+001, 2.8965035E+001, 2.0746298E+001, 1.4064098E+001
 1.5500256E+002, 8.9253712E-003,-8.7594988E-003, 1.3386480E+000,-5.9188857E-001, 1.4176437E-004, 1.5339335E-001, 2.0604422E-001, 3.2429261E-002, 1.2824121E-003, 1.1683372E-008, 2.4009937E-012, 3.5577030E+002, 3.7297796E+002, 3.5866941E+002, 3.6024501E+002, 3.5534897E+002, 3.4726477E+002, 3.3431143E+002, 3.0150959E+002, 2.1728746E+002, 1.7076545E+002, 7.6239540E+001, 1.6397663E+001, 4.9201421E+002, 5.2120210E+002, 4.2538169E+002, 2.3652058E+002, 4.2811704E+002, 3.4897614E+002, 2.9264248E+002, 3.2324284E+001, 2.8079623E+001, 2.1581658E+001, 1.4250181E+001
 1.6000186E+002, 8.8980941E-003,-8.6545265E-003, 1.3349826E+000,-5.7963911E-001, 1.4176437E-004, 1.5199398E-001, 2.0591920E-001, 3.3256904E-002, 1.3563704E-003, 1.9121095E-007, 2.7094795E-012, 3.6435773E+002, 3.8352125E+002, 3.6425393E+002, 3.6066979E+002, 3.5524462E+002, 3.4787506E+002, 3.3712801E+002, 3.0821358E+002, 2.2045336E+002, 1.7359267E+002, 7.8093253E+001, 1.6622602E+001, 4.8137177E+002, 5.1190951E+002, 3.8509394E+002, 2.3295423E+002, 4.3741972E+002, 3.5063422E+002, 2.9419850E+002, 3.2924037E+001, 2.8652742E+001, 2.2149637E+001, 1.4618074E+001
 1.6500087E+002, 8.8210943E-003,-8.7784940E-003, 1.3243190E+000,-5.9879504E-001, 1.4176437E-004, 1.5137937E-001, 2.0607886E-001, 3.3620671E-002, 1.2619208E-003, 1.7749431E-008, 2.2321505E-012, 3.6615441E+002, 3.8169604E+002, 3.6959538E+002, 3.6612177E+002, 3.6148095E+002, 3.5524890E+002, 3.4180315E+002, 3.0903873E+002, 2.2029753E+002, 1.7270222E+002, 7.9629246E+001, 1.6917846E+001, 4.9106292E+002, 5.2970995E+002, 4.6744531E+002, 2.4464867E+002, 4.3882609E+002, 3.5662859E+002, 3.0103626E+002, 3.2298467E+001, 2.9399575E+001, 2.3230702E+001, 1.4812482E+001
 1.7000214E+002, 8.9329058E-003,-8.6619059E-003, 1.3367226E+000,-5.7798048E-001, 1.4176437E-004, 1.5218014E-001, 2.0608154E-001, 3.3146951E-002, 1.2603332E-003, 2.3372620E-008, 2.0770236E-012, 3.7649097E+002, 3.9011061E+002, 3.7299308E+002, 3.6868574E+002, 3.6212048E+002, 3.5371270E+002, 3.3685265E+002, 2.9728475E+002, 2.2067081E+002, 1.7590775E+002, 7.9765671E+001, 1.8162193E+001, 4.7109293E+002, 5.0430154E+002, 4.3496178E+002, 2.3507636E+002, 4.3623187E+002, 3.6121997E+002, 2.9026844E+002, 3.3371306E+001, 2.9367033E+001, 2.1941430E+001, 1.4694643E+001
 1.7500111E+002, 8.9248673E-003,-8.8297394E-003, 1.3428733E+000,-5.9896892E-001, 1.4176437E-004, 1.5267054E-001, 2.0607526E-001, 3.2856860E-002, 1.2640466E-003, 1.0706215E-008, 1.9950898E-012, 3.7026092E+002, 3.8264845E+002, 3.7027882E+002, 3.6852500E+002, 3.6330259E+002, 3.5592727E+002, 3.4234342E+002, 3.0714076E+002, 2.2294573E+002, 1.8249318E+002, 7.3881443E+001, 1.8084937E+001, 4.9127896E+002, 5.3806098E+002, 4.4925345E+002, 2.3482719E+002, 4.3601217E+002, 3.5886367E+002, 2.9901665E+002, 3.2495238E+001, 2.8482200E+001, 2.3594613E+001, 1.4978444E+001
 1.8000301E+002, 8.8733100E-003,-8.6569802E-003, 1.3692705E+000,-5.7171516E-001, 1.4176437E-004, 1.5070683E-001, 2.0597977E-001, 3.4018538E-002, 1.3205359E-003, 1.0702857E-008, 2.0140436E-012, 3.6497926E+002, 3.8346122E+002, 3.7226632E+002, 3.7010091E+002, 3.6570795E+002, 3.6069665E+002, 3.4815813E+002, 3.1205187E+002, 2.2271109E+002, 1.8288008E+002, 7.4692380E+001, 1.8163821E+001, 4.9913873E+002, 5.2789159E+002, 4.5987671E+002, 2.3993143E+002, 4.4290020E+002, 3.5809006E+002, 2.9973894E+002, 3.3302818E+001, 2.7124098E+001, 2.2383793E+001, 1.5300712E+001
 1.8500280E+002, 8.8524271E-003,-8.6646208E-003, 1.3677543E+000,-5.7938204E-001, 1.4176437E-004, 1.5372600E-001, 2.0609791E-001, 3.2232469E-002, 1.2506502E-003, 1.5664603E-008, 2.4738390E-012, 3.6574046E+002, 3.8513187E+002, 3.7566983E+002, 3.7337216E+002, 3.6857754E+002, 3.6151078E+002, 3.4899684E+002, 3.1000305E+002, 2.2498603E+002, 1.8580192E+002, 7.9374284E+001, 1.9038740E+001, 5.0086634E+002, 5.1636151E+002, 4.2681841E+002, 2.3474283E+002, 4.4301816E+002, 3.6417448E+002, 3.0212636E+002, 3.3997277E+001, 3.0936637E+001, 2.3624837E+001, 1.5243582E+001
