s,kg/s,kg/s,Pa,Pa,kg/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2
 1.9000118E+002, 5.0581057E-003,-4.3372685E-003, 2.0800152E+000,-1.0885552E+000, 6.3272105E-004, 1.1182660E-007, 1.9228394E-001, 7.9125204E-002, 8.2748778E-003, 4.0324254E-002, 1.2075312E-003, 7.1105744E+002, 7.3583189E+002, 7.4546007E+002, 7.5297456E+002, 7.6058616E+002, 7.6661517E+002, 7.6857477E+002, 7.7025017E+002, 8.0177899E+002, 8.0802244E+002, 4.1867997E+002, 2.0571518E+002, 7.0692893E+002, 7.1611045E+002, 7.2042219E+002, 6.9322074E+002, 7.4070398E+002, 7.5364161E+002, 7.9532125E+002, 7.6755996E+001, 7.0334140E+001, 7.3970951E+001, 7.7620103E+001
 1.9500045E+002, 5.0445451E-003,-4.2759878E-003, 2.0725180E+000,-1.1136550E+000, 6.1404681E-004, 2.6347981E-008, 1.9549366E-001, 8.1783214E-002, 7.6503863E-003, 3.8067725E-002, 2.7422196E-005, 7.1506378E+002, 7.4070780E+002, 7.5014155E+002, 7.5642771E+002, 7.6174502E+002, 7.6519036E+002, 7.6708564E+002, 7.6807614E+002, 7.9837233E+002, 7.9367408E+002, 4.1708551E+002, 2.0363834E+002, 7.1364479E+002, 7.2343477E+002, 7.2777633E+002, 6.9984226E+002, 7.4522892E+002, 7.6015282E+002, 8.1248795E+002, 7.8298914E+001, 7.1193603E+001, 7.5922876E+001, 7.8706534E+001
 2.0000189E+002, 5.1288830E-003,-4.3054609E-003, 2.1583839E+000,-1.0213815E+000, 5.9536920E-004, 4.0217159E-008, 1.8960289E-001, 8.3441930E-002, 1.0432079E-002, 3.6645594E-002, 6.8619226E-004, 7.1706409E+002, 7.4296801E+002, 7.5264992E+002, 7.6018210E+002, 7.6601005E+002, 7.7158425E+002, 7.7509393E+002, 7.7322273E+002, 7.9322304E+002, 8.1363667E+002, 4.1119271E+002, 2.0634509E+002, 7.2000435E+002, 7.3041374E+002, 7.3592537E+002, 7.0994202E+002, 7.5103162E+002, 7.6754269E+002, 8.4411644E+002, 7.7937632E+001, 7.4708388E+001, 7.8131879E+001, 8.0246381E+001
 2.0500148E+002, 5.1115806E-003,-4.3859086E-003, 2.1373556E+000,-1.0253010E+000, 5.7669145E-004, 2.4050477E-008, 1.9244681E-001, 8.6068536E-002, 9.4174389E-003, 3.4305413E-002, 5.8469277E-005, 7.1932923E+002, 7.4527002E+002, 7.5452990E+002, 7.6150857E+002, 7.6617183E+002, 7.6847109E+002, 7.6981883E+002, 7.7034147E+002, 7.8580128E+002, 8.2473949E+002, 4.2619376E+002, 2.0902507E+002, 7.2943675E+002, 7.4076358E+002, 7.4758383E+002, 7.2274706E+002, 7.5625630E+002, 7.8500369E+002, 8.4467310E+002, 8.2463765E+001, 7.8576993E+001, 8.0874313E+001, 8.2395244E+001
 2.1000198E+002, 5.0182854E-003,-4.2797084E-003, 2.0695295E+000,-1.1443749E+000, 5.5801560E-004, 1.1827312E-008, 1.8583690E-001, 8.6885070E-002, 1.3281157E-002, 3.3503123E-002, 1.0630439E-004, 7.1774194E+002, 7.4409131E+002, 7.5240549E+002, 7.5888838E+002, 7.6405225E+002, 7.6633603E+002, 7.6715510E+002, 7.6790473E+002, 7.8134892E+002, 8.0508548E+002, 4.5236161E+002, 2.1094899E+002, 7.3668523E+002, 7.4784205E+002, 7.5850262E+002, 7.3415388E+002, 7.6102882E+002, 7.9898186E+002, 8.8684981E+002, 8.5150623E+001, 8.1751799E+001, 8.3258005E+001, 8.3260481E+001
 2.1500049E+002, 5.0650411E-003,-4.3430925E-003, 2.0846240E+000,-1.0807047E+000, 4.8825725E-004, 4.5867205E-009, 1.8178493E-001, 8.5980591E-002, 1.5647151E-002, 3.4309147E-002, 1.3541994E-004, 7.1972958E+002, 7.4596459E+002, 7.5518930E+002, 7.6006017E+002, 7.6251453E+002, 7.6455138E+002, 7.6631118E+002, 7.6683122E+002, 7.8449176E+002, 7.9178236E+002, 4.6968894E+002, 2.1341783E+002, 7.4334342E+002, 7.6063350E+002, 7.7095607E+002, 7.4969633E+002, 7.6429671E+002, 8.0448299E+002, 8.8979805E+002, 8.5067787E+001, 8.7670834E+001, 8.7502290E+001, 8.3944151E+001
 2.2000130E+002, 5.0444470E-003,-4.4074012E-003, 2.0490768E+000,-1.1271915E+000, 3.6751610E-004, 6.3866565E-008, 1.6595018E-001, 9.2402103E-002, 2.4798560E-002, 2.8649239E-002, 3.4207606E-004, 7.1942917E+002, 7.4590181E+002, 7.5295927E+002, 7.5696036E+002, 7.5925036E+002, 7.6091106E+002, 7.6193175E+002, 7.6475119E+002, 7.8998412E+002, 8.1774296E+002, 5.0667785E+002, 2.1536991E+002, 7.6302815E+002, 7.8901254E+002, 8.2114906E+002, 7.9415591E+002, 7.7263658E+002, 7.8984814E+002, 8.1950963E+002, 8.9071276E+001, 1.0182811E+002, 9.5414999E+001, 8.6453813E+001
 2.2500149E+002, 4.8890416E-003,-4.6064060E-003, 1.9691310E+000,-1.1871428E+000, 2.4675498E-004, 6.2617093E-004, 1.6513858E-001, 1.0127204E-001, 2.5365906E-002, 2.0395096E-002, 2.5809549E-004, 7.3318073E+002, 7.6124252E+002, 7.6225111E+002, 7.6389475E+002, 7.6428477E+002, 7.6367331E+002, 7.6214376E+002, 7.5990112E+002, 7.7156447E+002, 7.8608555E+002, 4.6334580E+002, 2.0485768E+002, 7.9967087E+002, 8.4481744E+002, 8.8646631E+002, 8.4354370E+002, 7.9974695E+002, 7.8957013E+002, 7.8159221E+002, 9.0729090E+001, 1.1464518E+002, 1.0625138E+002, 9.1214343E+001
 2.3000230E+002, 4.6209366E-003,-4.8148779E-003, 1.7663876E+000,-1.2862520E+000, 1.5901298E-004, 2.9002297E-002, 1.9018163E-001, 1.0337619E-001, 1.0821738E-002, 2.6844185E-003, 2.9825676E-007, 7.4334498E+002, 7.7495537E+002, 7.6172819E+002, 7.5891085E+002, 7.5686017E+002, 7.5485497E+002, 7.5084582E+002, 7.4490160E+002, 7.4317280E+002, 7.2518932E+002, 4.1723418E+002, 1.8657211E+002, 8.7181227E+002, 8.9031467E+002, 8.7620243E+002, 8.0079561E+002, 8.3190564E+002, 7.7300276E+002, 7.5156276E+002, 8.5556152E+001, 1.0064584E+002, 9.0154961E+001, 7.9539572E+001
 2.3500045E+002, 4.6431646E-003,-4.6459369E-003, 1.6754887E+000,-1.2823022E+000, 1.3925625E-004, 8.7096677E-002, 1.9875549E-001, 7.1798840E-002, 5.7504289E-003, 7.9026160E-008, 1.5199170E-009, 6.8610475E+002, 7.1412287E+002, 7.0609162E+002, 7.0666448E+002, 7.0652370E+002, 7.0539948E+002, 7.0152387E+002, 6.9561390E+002, 6.8644785E+002, 6.3201868E+002, 3.4905325E+002, 1.5695283E+002, 8.3634770E+002, 8.2150260E+002, 7.3539731E+002, 6.3588322E+002, 7.6974261E+002, 7.1143540E+002, 6.9632426E+002, 7.5896892E+001, 7.6331997E+001, 7.2484390E+001, 6.4918942E+001
 2.4000178E+002, 4.6130685E-003,-4.5078013E-003, 1.5992243E+000,-1.3458340E+000, 1.2154698E-004, 1.0611625E-001, 1.9924514E-001, 6.0548437E-002, 5.4607923E-003, 1.5957106E-008, 3.3880997E-010, 6.5178711E+002, 6.7699496E+002, 6.7199767E+002, 6.7287986E+002, 6.7208788E+002, 6.7013033E+002, 6.6685270E+002, 6.6178455E+002, 6.5204698E+002, 5.7356165E+002, 3.1790917E+002, 1.3974507E+002, 7.7751843E+002, 7.5571705E+002, 6.5706599E+002, 5.7716921E+002, 7.3001954E+002, 6.7624108E+002, 6.6357276E+002, 6.9983921E+001, 6.6680400E+001, 6.0919539E+001, 5.6645441E+001
 2.4500099E+002, 4.6092759E-003,-4.6439757E-003, 1.5449044E+000,-1.3631525E+000, 1.0383592E-004, 1.1850329E-001, 2.0150695E-001, 5.3221263E-002, 4.1228857E-003, 1.8737832E-009, 2.3738818E-011, 6.2264523E+002, 6.4492290E+002, 6.4385528E+002, 6.4472744E+002, 6.4379822E+002, 6.4194237E+002, 6.3847221E+002, 6.3363995E+002, 6.2360641E+002, 5.3857021E+002, 2.8468510E+002, 1.2565596E+002, 7.2813441E+002, 7.2589072E+002, 6.6450996E+002, 5.3727973E+002, 6.8943596E+002, 6.4571787E+002, 6.3352507E+002, 6.4524447E+001, 5.8708291E+001, 5.3394459E+001, 4.9392480E+001
 2.5000000E+002, 4.5215722E-003,-4.5961418E-003, 1.4364401E+000,-1.4064081E+000, 8.6129473E-005, 1.3315638E-001, 2.0267379E-001, 4.4553662E-002, 3.4326771E-003, 1.8473741E-010, 1.3709704E-011, 5.9544382E+002, 6.1573781E+002, 6.1562051E+002, 6.1647339E+002, 6.1578534E+002, 6.1383022E+002, 6.0975226E+002, 6.0362558E+002, 5.8701673E+002, 5.0454716E+002, 2.6479866E+002, 1.1290506E+002, 6.7215290E+002, 6.6712468E+002, 5.8382210E+002, 5.0183989E+002, 6.4749672E+002, 6.1744895E+002, 6.0532337E+002, 6.0026612E+001, 4.9430152E+001, 4.5281018E+001, 4.3237215E+001
