s,kW,C,kg/m2/s,m,kW/m2
 8.000E+001, 8.481E+002, 6.865E+002, 3.853E-002, 1.800E-002, 1.153E+002
 8.200E+001, 8.476E+002, 6.881E+002, 3.860E-002, 1.800E-002, 1.149E+002
 8.400E+001, 8.232E+002, 6.900E+002, 3.885E-002, 1.800E-002, 1.115E+002
 8.600E+001, 8.212E+002, 6.935E+002, 3.729E-002, 1.800E-002, 1.123E+002
 8.800E+001, 8.148E+002, 6.973E+002, 3.616E-002, 1.800E-002, 1.116E+002
 9.000E+001, 8.269E+002, 7.045E+002, 3.638E-002, 1.800E-002, 1.139E+002
 9.200E+001, 7.992E+002, 7.093E+002, 3.716E-002, 1.800E-002, 1.128E+002
 9.400E+001, 7.776E+002, 7.114E+002, 3.604E-002, 1.800E-002, 1.128E+002
 9.600E+001, 7.765E+002, 7.148E+002, 3.481E-002, 1.800E-002, 1.130E+002
 9.800E+001, 7.572E+002, 7.189E+002, 3.439E-002, 1.800E-002, 1.123E+002
 1.000E+002, 7.506E+002, 7.228E+002, 3.425E-002, 1.800E-002, 1.129E+002
 1.020E+002, 7.383E+002, 7.263E+002, 3.398E-002, 1.800E-002, 1.131E+002
 1.040E+002, 7.308E+002, 7.283E+002, 3.311E-002, 1.800E-002, 1.122E+002
 1.060E+002, 7.173E+002, 7.322E+002, 3.214E-002, 1.800E-002, 1.131E+002
 1.080E+002, 6.950E+002, 7.344E+002, 3.173E-002, 1.800E-002, 1.118E+002
 1.100E+002, 6.769E+002, 7.408E+002, 3.145E-002, 1.800E-002, 1.149E+002
 1.120E+002, 6.531E+002, 7.436E+002, 3.101E-002, 1.800E-002, 1.132E+002
 1.140E+002, 6.276E+002, 7.459E+002, 2.974E-002, 1.800E-002, 1.135E+002
 1.160E+002, 5.802E+002, 7.498E+002, 2.857E-002, 1.800E-002, 1.150E+002
 1.180E+002, 4.265E+002, 7.554E+002, 2.767E-002, 1.800E-002, 1.155E+002
 1.200E+002, 2.899E+002, 7.581E+002, 2.529E-002, 1.800E-002, 1.147E+002
 1.220E+002, 2.284E+002, 7.675E+002, 2.019E-002, 1.800E-002, 1.184E+002
 1.240E+002, 1.837E+002, 7.699E+002, 5.237E-003, 1.800E-002, 1.126E+002
 1.260E+002, 1.653E+002, 7.699E+002, 2.806E-009, 1.800E-002, 1.060E+002
 1.280E+002, 1.471E+002, 7.745E+002, 0.000E+000, 1.800E-002, 1.011E+002
 1.300E+002, 1.197E+002, 7.684E+002, 0.000E+000, 1.800E-002, 9.318E+001
 1.320E+002, 7.297E+001, 7.586E+002, 0.000E+000, 1.800E-002, 8.478E+001
 1.340E+002, 4.198E+001, 7.456E+002, 0.000E+000, 1.800E-002, 7.907E+001
 1.360E+002, 2.548E+001, 7.392E+002, 0.000E+000, 1.800E-002, 7.768E+001
 1.380E+002, 1.682E+001, 7.342E+002, 0.000E+000, 1.800E-002, 7.688E+001
 1.400E+002, 1.567E+001, 7.323E+002, 0.000E+000, 1.800E-002, 7.693E+001
 1.420E+002, 1.460E+001, 7.324E+002, 0.000E+000, 1.800E-002, 7.733E+001
 1.440E+002, 1.320E+001, 7.310E+002, 0.000E+000, 1.800E-002, 7.690E+001
 1.460E+002, 1.108E+001, 7.309E+002, 0.000E+000, 1.800E-002, 7.707E+001
 1.480E+002, 7.228E+000, 7.311E+002, 0.000E+000, 1.800E-002, 7.720E+001
 1.500E+002, 1.821E+000, 7.311E+002, 0.000E+000, 1.800E-002, 7.724E+001
 1.520E+002, 2.185E-002, 7.316E+002, 0.000E+000, 1.800E-002, 7.748E+001
 1.540E+002, 3.015E-007, 7.320E+002, 0.000E+000, 1.800E-002, 7.769E+001
 1.560E+002, 0.000E+000, 7.316E+002, 0.000E+000, 1.800E-002, 7.732E+001
 1.580E+002, 0.000E+000, 7.317E+002, 0.000E+000, 1.800E-002, 7.757E+001
 1.600E+002, 0.000E+000, 7.322E+002, 0.000E+000, 1.800E-002, 7.773E+001
 1.620E+002, 0.000E+000, 7.320E+002, 0.000E+000, 1.800E-002, 7.760E+001
 1.640E+002, 0.000E+000, 7.320E+002, 0.000E+000, 1.800E-002, 7.760E+001
 1.660E+002, 0.000E+000, 7.319E+002, 0.000E+000, 1.800E-002, 7.750E+001
 1.680E+002, 0.000E+000, 7.317E+002, 0.000E+000, 1.800E-002, 7.743E+001
 1.700E+002, 0.000E+000, 7.317E+002, 0.000E+000, 1.800E-002, 7.746E+001
 1.720E+002, 0.000E+000, 7.316E+002, 0.000E+000, 1.800E-002, 7.742E+001
 1.740E+002, 0.000E+000, 7.317E+002, 0.000E+000, 1.800E-002, 7.753E+001
 1.760E+002, 0.000E+000, 7.318E+002, 0.000E+000, 1.800E-002, 7.752E+001
 1.780E+002, 0.000E+000, 7.316E+002, 0.000E+000, 1.800E-002, 7.738E+001
 1.800E+002, 0.000E+000, 7.318E+002, 0.000E+000, 1.800E-002, 7.754E+001
 1.820E+002, 0.000E+000, 7.317E+002, 0.000E+000, 1.800E-002, 7.747E+001
 1.840E+002, 0.000E+000, 7.318E+002, 0.000E+000, 1.800E-002, 7.759E+001
 1.860E+002, 0.000E+000, 7.315E+002, 0.000E+000, 1.800E-002, 7.731E+001
 1.880E+002, 0.000E+000, 7.318E+002, 0.000E+000, 1.800E-002, 7.760E+001
 1.900E+002, 0.000E+000, 7.319E+002, 0.000E+000, 1.800E-002, 7.755E+001
 1.920E+002, 0.000E+000, 7.320E+002, 0.000E+000, 1.800E-002, 7.766E+001
 1.940E+002, 0.000E+000, 7.321E+002, 0.000E+000, 1.800E-002, 7.769E+001
 1.960E+002, 0.000E+000, 7.321E+002, 0.000E+000, 1.800E-002, 7.761E+001
 1.980E+002, 0.000E+000, 7.322E+002, 0.000E+000, 1.800E-002, 7.763E+001
 2.000E+002, 0.000E+000, 7.321E+002, 0.000E+000, 1.800E-002, 7.763E+001
 2.020E+002, 0.000E+000, 7.322E+002, 0.000E+000, 1.800E-002, 7.763E+001
 2.040E+002, 0.000E+000, 7.318E+002, 0.000E+000, 1.800E-002, 7.736E+001
 2.060E+002, 0.000E+000, 7.321E+002, 0.000E+000, 1.800E-002, 7.776E+001
 2.080E+002, 0.000E+000, 7.322E+002, 0.000E+000, 1.800E-002, 7.766E+001
 2.100E+002, 0.000E+000, 7.322E+002, 0.000E+000, 1.800E-002, 7.766E+001
 2.120E+002, 0.000E+000, 7.320E+002, 0.000E+000, 1.800E-002, 7.755E+001
 2.140E+002, 0.000E+000, 7.322E+002, 0.000E+000, 1.800E-002, 7.762E+001
 2.160E+002, 0.000E+000, 7.320E+002, 0.000E+000, 1.800E-002, 7.746E+001
 2.180E+002, 0.000E+000, 7.323E+002, 0.000E+000, 1.800E-002, 7.777E+001
 2.200E+002, 0.000E+000, 7.324E+002, 0.000E+000, 1.800E-002, 7.773E+001
 2.220E+002, 0.000E+000, 7.322E+002, 0.000E+000, 1.800E-002, 7.762E+001
 2.240E+002, 0.000E+000, 7.324E+002, 0.000E+000, 1.800E-002, 7.772E+001
 2.260E+002, 0.000E+000, 7.321E+002, 0.000E+000, 1.800E-002, 7.753E+001
 2.280E+002, 0.000E+000, 7.321E+002, 0.000E+000, 1.800E-002, 7.749E+001
 2.300E+002, 0.000E+000, 7.321E+002, 0.000E+000, 1.800E-002, 7.767E+001
 2.320E+002, 0.000E+000, 7.321E+002, 0.000E+000, 1.800E-002, 7.761E+001
 2.340E+002, 0.000E+000, 7.318E+002, 0.000E+000, 1.800E-002, 7.739E+001
 2.360E+002, 0.000E+000, 7.323E+002, 0.000E+000, 1.800E-002, 7.778E+001
 2.380E+002, 0.000E+000, 7.324E+002, 0.000E+000, 1.800E-002, 7.775E+001
 2.400E+002, 0.000E+000, 7.324E+002, 0.000E+000, 1.800E-002, 7.772E+001
 2.420E+002, 0.000E+000, 7.323E+002, 0.000E+000, 1.800E-002, 7.767E+001
 2.440E+002, 0.000E+000, 7.321E+002, 0.000E+000, 1.800E-002, 7.748E+001
 2.460E+002, 0.000E+000, 7.322E+002, 0.000E+000, 1.800E-002, 7.761E+001
 2.480E+002, 0.000E+000, 7.322E+002, 0.000E+000, 1.800E-002, 7.764E+001
 2.500E+002, 0.000E+000, 7.321E+002, 0.000E+000, 1.800E-002, 7.756E+001
 2.520E+002, 0.000E+000, 7.323E+002, 0.000E+000, 1.800E-002, 7.775E+001
 2.540E+002, 0.000E+000, 7.322E+002, 0.000E+000, 1.800E-002, 7.754E+001
 2.560E+002, 0.000E+000, 7.320E+002, 0.000E+000, 1.800E-002, 7.754E+001
 2.580E+002, 0.000E+000, 7.321E+002, 0.000E+000, 1.800E-002, 7.763E+001
 2.600E+002, 0.000E+000, 7.321E+002, 0.000E+000, 1.800E-002, 7.758E+001
 2.620E+002, 0.000E+000, 7.322E+002, 0.000E+000, 1.800E-002, 7.764E+001
 2.640E+002, 0.000E+000, 7.320E+002, 0.000E+000, 1.800E-002, 7.745E+001
 2.660E+002, 0.000E+000, 7.316E+002, 0.000E+000, 1.800E-002, 7.736E+001
 2.680E+002, 0.000E+000, 7.315E+002, 0.000E+000, 1.800E-002, 7.741E+001
 2.700E+002, 0.000E+000, 7.319E+002, 0.000E+000, 1.800E-002, 7.760E+001
 2.720E+002, 0.000E+000, 7.321E+002, 0.000E+000, 1.800E-002, 7.770E+001
 2.740E+002, 0.000E+000, 7.323E+002, 0.000E+000, 1.800E-002, 7.777E+001
 2.760E+002, 0.000E+000, 7.321E+002, 0.000E+000, 1.800E-002, 7.755E+001
 2.780E+002, 0.000E+000, 7.323E+002, 0.000E+000, 1.800E-002, 7.776E+001
 2.800E+002, 0.000E+000, 7.325E+002, 0.000E+000, 1.800E-002, 7.778E+001
 2.820E+002, 0.000E+000, 7.324E+002, 0.000E+000, 1.800E-002, 7.769E+001
 2.840E+002, 0.000E+000, 7.322E+002, 0.000E+000, 1.800E-002, 7.752E+001
 2.860E+002, 0.000E+000, 7.319E+002, 0.000E+000, 1.800E-002, 7.744E+001
 2.880E+002, 0.000E+000, 7.317E+002, 0.000E+000, 1.800E-002, 7.741E+001
 2.900E+002, 0.000E+000, 7.320E+002, 0.000E+000, 1.800E-002, 7.760E+001
 2.920E+002, 0.000E+000, 7.321E+002, 0.000E+000, 1.800E-002, 7.764E+001
 2.940E+002, 0.000E+000, 7.320E+002, 0.000E+000, 1.800E-002, 7.757E+001
 2.960E+002, 0.000E+000, 7.321E+002, 0.000E+000, 1.800E-002, 7.758E+001
 2.980E+002, 0.000E+000, 7.321E+002, 0.000E+000, 1.800E-002, 7.761E+001
 3.000E+002, 0.000E+000, 7.320E+002, 0.000E+000, 1.800E-002, 7.759E+001
