s,kW,C,kg/m2/s,m,kW/m2
Time,"HRR","temp","MLR","thick","flux"
 5.740E+002, 0.000E+000, 7.410E+002, 0.000E+000, 1.790E-002, 7.937E+001
 5.760E+002, 0.000E+000, 7.401E+002, 0.000E+000, 1.790E-002, 7.891E+001
 5.780E+002, 0.000E+000, 7.405E+002, 0.000E+000, 1.790E-002, 7.935E+001
 5.800E+002, 0.000E+000, 7.404E+002, 0.000E+000, 1.790E-002, 7.900E+001
 5.820E+002, 0.000E+000, 7.394E+002, 0.000E+000, 1.790E-002, 7.882E+001
 5.840E+002, 0.000E+000, 7.393E+002, 0.000E+000, 1.790E-002, 7.881E+001
 5.860E+002, 0.000E+000, 7.397E+002, 0.000E+000, 1.790E-002, 7.912E+001
 5.880E+002, 0.000E+000, 7.388E+002, 0.000E+000, 1.790E-002, 7.892E+001
 5.900E+002, 0.000E+000, 7.396E+002, 0.000E+000, 1.790E-002, 7.915E+001
 5.920E+002, 0.000E+000, 7.400E+002, 0.000E+000, 1.790E-002, 7.920E+001
 5.940E+002, 0.000E+000, 7.390E+002, 0.000E+000, 1.790E-002, 7.872E+001
 5.960E+002, 0.000E+000, 7.388E+002, 0.000E+000, 1.790E-002, 7.911E+001
 5.980E+002, 0.000E+000, 7.400E+002, 0.000E+000, 1.790E-002, 7.930E+001
 6.000E+002, 0.000E+000, 7.394E+002, 0.000E+000, 1.790E-002, 7.900E+001
 6.020E+002, 0.000E+000, 7.408E+002, 0.000E+000, 1.790E-002, 7.969E+001
 6.040E+002, 0.000E+000, 7.416E+002, 0.000E+000, 1.790E-002, 7.999E+001
 6.060E+002, 0.000E+000, 7.410E+002, 0.000E+000, 1.790E-002, 7.915E+001
 6.080E+002, 0.000E+000, 7.407E+002, 0.000E+000, 1.790E-002, 7.968E+001
 6.100E+002, 0.000E+000, 7.403E+002, 0.000E+000, 1.790E-002, 7.900E+001
 6.120E+002, 0.000E+000, 7.408E+002, 0.000E+000, 1.790E-002, 7.955E+001
 6.140E+002, 0.000E+000, 7.397E+002, 0.000E+000, 1.790E-002, 7.895E+001
 6.160E+002, 0.000E+000, 7.411E+002, 0.000E+000, 1.790E-002, 7.978E+001
 6.180E+002, 0.000E+000, 7.412E+002, 0.000E+000, 1.790E-002, 7.947E+001
 6.200E+002, 0.000E+000, 7.409E+002, 0.000E+000, 1.790E-002, 7.921E+001
 6.220E+002, 0.000E+000, 7.397E+002, 0.000E+000, 1.790E-002, 7.889E+001
 6.240E+002, 0.000E+000, 7.404E+002, 0.000E+000, 1.790E-002, 7.932E+001
 6.260E+002, 0.000E+000, 7.395E+002, 0.000E+000, 1.790E-002, 7.878E+001
 6.280E+002, 0.000E+000, 7.396E+002, 0.000E+000, 1.790E-002, 7.905E+001
 6.300E+002, 0.000E+000, 7.397E+002, 0.000E+000, 1.790E-002, 7.927E+001
 6.320E+002, 0.000E+000, 7.400E+002, 0.000E+000, 1.790E-002, 7.908E+001
 6.340E+002, 0.000E+000, 7.399E+002, 0.000E+000, 1.790E-002, 7.941E+001
 6.360E+002, 0.000E+000, 7.408E+002, 0.000E+000, 1.790E-002, 7.960E+001
 6.380E+002, 0.000E+000, 7.403E+002, 0.000E+000, 1.790E-002, 7.927E+001
 6.400E+002, 0.000E+000, 7.397E+002, 0.000E+000, 1.790E-002, 7.888E+001
 6.420E+002, 0.000E+000, 7.406E+002, 0.000E+000, 1.790E-002, 7.969E+001
 6.440E+002, 0.000E+000, 7.416E+002, 0.000E+000, 1.790E-002, 7.974E+001
 6.460E+002, 0.000E+000, 7.410E+002, 0.000E+000, 1.790E-002, 7.947E+001
 6.480E+002, 0.000E+000, 7.412E+002, 0.000E+000, 1.790E-002, 7.940E+001
 6.500E+002, 0.000E+000, 7.392E+002, 0.000E+000, 1.790E-002, 7.904E+001
 6.520E+002, 0.000E+000, 7.406E+002, 0.000E+000, 1.790E-002, 7.934E+001
 6.540E+002, 0.000E+000, 7.389E+002, 0.000E+000, 1.790E-002, 7.853E+001
 6.560E+002, 0.000E+000, 7.403E+002, 0.000E+000, 1.790E-002, 7.957E+001
 6.580E+002, 0.000E+000, 7.406E+002, 0.000E+000, 1.790E-002, 7.945E+001
 6.600E+002, 0.000E+000, 7.397E+002, 0.000E+000, 1.790E-002, 7.882E+001
 6.620E+002, 0.000E+000, 7.399E+002, 0.000E+000, 1.790E-002, 7.922E+001
 6.640E+002, 0.000E+000, 7.385E+002, 0.000E+000, 1.790E-002, 7.862E+001
 6.660E+002, 0.000E+000, 7.388E+002, 0.000E+000, 1.790E-002, 7.879E+001
 6.680E+002, 0.000E+000, 7.369E+002, 0.000E+000, 1.790E-002, 7.806E+001
 6.700E+002, 0.000E+000, 7.375E+002, 0.000E+000, 1.790E-002, 7.868E+001
 6.720E+002, 0.000E+000, 7.385E+002, 0.000E+000, 1.790E-002, 7.887E+001
 6.740E+002, 0.000E+000, 7.390E+002, 0.000E+000, 1.790E-002, 7.914E+001
 6.760E+002, 0.000E+000, 7.390E+002, 0.000E+000, 1.790E-002, 7.901E+001
 6.780E+002, 0.000E+000, 7.399E+002, 0.000E+000, 1.790E-002, 7.948E+001
 6.800E+002, 0.000E+000, 7.410E+002, 0.000E+000, 1.790E-002, 7.962E+001
 6.820E+002, 0.000E+000, 7.413E+002, 0.000E+000, 1.790E-002, 7.977E+001
 6.840E+002, 0.000E+000, 7.418E+002, 0.000E+000, 1.790E-002, 8.012E+001
 6.860E+002, 0.000E+000, 7.423E+002, 0.000E+000, 1.790E-002, 8.006E+001
 6.880E+002, 0.000E+000, 7.412E+002, 0.000E+000, 1.790E-002, 7.920E+001
 6.900E+002, 0.000E+000, 7.402E+002, 0.000E+000, 1.790E-002, 7.909E+001
 6.920E+002, 0.000E+000, 7.394E+002, 0.000E+000, 1.790E-002, 7.878E+001
 6.940E+002, 0.000E+000, 7.403E+002, 0.000E+000, 1.790E-002, 7.933E+001
 6.960E+002, 0.000E+000, 7.397E+002, 0.000E+000, 1.790E-002, 7.909E+001
 6.980E+002, 0.000E+000, 7.403E+002, 0.000E+000, 1.790E-002, 7.916E+001
 7.000E+002, 0.000E+000, 7.405E+002, 0.000E+000, 1.790E-002, 7.949E+001
 7.020E+002, 0.000E+000, 7.417E+002, 0.000E+000, 1.790E-002, 8.003E+001
 7.040E+002, 0.000E+000, 7.411E+002, 0.000E+000, 1.790E-002, 7.936E+001
 7.060E+002, 0.000E+000, 7.399E+002, 0.000E+000, 1.790E-002, 7.874E+001
 7.080E+002, 0.000E+000, 7.396E+002, 0.000E+000, 1.790E-002, 7.917E+001
 7.100E+002, 0.000E+000, 7.397E+002, 0.000E+000, 1.790E-002, 7.924E+001
 7.120E+002, 0.000E+000, 7.405E+002, 0.000E+000, 1.790E-002, 7.933E+001
 7.140E+002, 0.000E+000, 7.405E+002, 0.000E+000, 1.790E-002, 7.925E+001
 7.160E+002, 0.000E+000, 7.400E+002, 0.000E+000, 1.790E-002, 7.937E+001
 7.180E+002, 0.000E+000, 7.403E+002, 0.000E+000, 1.790E-002, 7.921E+001
 7.200E+002, 0.000E+000, 7.413E+002, 0.000E+000, 1.790E-002, 7.977E+001
 7.220E+002, 0.000E+000, 7.419E+002, 0.000E+000, 1.790E-002, 7.993E+001
 7.240E+002, 0.000E+000, 7.413E+002, 0.000E+000, 1.790E-002, 7.945E+001
 7.260E+002, 0.000E+000, 7.409E+002, 0.000E+000, 1.790E-002, 7.929E+001
 7.280E+002, 0.000E+000, 7.407E+002, 0.000E+000, 1.790E-002, 7.941E+001
 7.300E+002, 0.000E+000, 7.408E+002, 0.000E+000, 1.790E-002, 7.927E+001
 7.320E+002, 0.000E+000, 7.411E+002, 0.000E+000, 1.790E-002, 7.947E+001
 7.340E+002, 0.000E+000, 7.406E+002, 0.000E+000, 1.790E-002, 7.927E+001
 7.360E+002, 0.000E+000, 7.412E+002, 0.000E+000, 1.790E-002, 7.962E+001
 7.380E+002, 0.000E+000, 7.413E+002, 0.000E+000, 1.790E-002, 7.952E+001
 7.400E+002, 0.000E+000, 7.412E+002, 0.000E+000, 1.790E-002, 7.978E+001
 7.420E+002, 0.000E+000, 7.419E+002, 0.000E+000, 1.790E-002, 7.961E+001
 7.440E+002, 0.000E+000, 7.409E+002, 0.000E+000, 1.790E-002, 7.943E+001
 7.460E+002, 0.000E+000, 7.426E+002, 0.000E+000, 1.790E-002, 8.028E+001
 7.480E+002, 0.000E+000, 7.427E+002, 0.000E+000, 1.790E-002, 8.002E+001
 7.500E+002, 0.000E+000, 7.420E+002, 0.000E+000, 1.790E-002, 7.957E+001
 7.520E+002, 0.000E+000, 7.429E+002, 0.000E+000, 1.790E-002, 8.022E+001
 7.540E+002, 0.000E+000, 7.417E+002, 0.000E+000, 1.790E-002, 7.936E+001
 7.560E+002, 0.000E+000, 7.413E+002, 0.000E+000, 1.790E-002, 7.941E+001
 7.580E+002, 0.000E+000, 7.417E+002, 0.000E+000, 1.790E-002, 7.948E+001
 7.600E+002, 0.000E+000, 7.409E+002, 0.000E+000, 1.790E-002, 7.919E+001
 7.620E+002, 0.000E+000, 7.420E+002, 0.000E+000, 1.790E-002, 8.004E+001
 7.640E+002, 0.000E+000, 7.413E+002, 0.000E+000, 1.790E-002, 7.935E+001
 7.660E+002, 0.000E+000, 7.406E+002, 0.000E+000, 1.790E-002, 7.917E+001
 7.680E+002, 0.000E+000, 7.408E+002, 0.000E+000, 1.790E-002, 7.924E+001
 7.700E+002, 0.000E+000, 7.408E+002, 0.000E+000, 1.790E-002, 7.930E+001
 7.720E+002, 0.000E+000, 7.407E+002, 0.000E+000, 1.790E-002, 7.944E+001
 7.740E+002, 0.000E+000, 7.403E+002, 0.000E+000, 1.790E-002, 7.893E+001
 7.760E+002, 0.000E+000, 7.408E+002, 0.000E+000, 1.790E-002, 7.970E+001
 7.780E+002, 0.000E+000, 7.400E+002, 0.000E+000, 1.790E-002, 7.885E+001
 7.800E+002, 0.000E+000, 7.407E+002, 0.000E+000, 1.790E-002, 7.964E+001
 7.820E+002, 0.000E+000, 7.415E+002, 0.000E+000, 1.790E-002, 7.968E+001
 7.840E+002, 0.000E+000, 7.394E+002, 0.000E+000, 1.790E-002, 7.855E+001
 7.860E+002, 0.000E+000, 7.391E+002, 0.000E+000, 1.790E-002, 7.885E+001
 7.880E+002, 0.000E+000, 7.404E+002, 0.000E+000, 1.790E-002, 7.954E+001
 7.900E+002, 0.000E+000, 7.407E+002, 0.000E+000, 1.790E-002, 7.953E+001
 7.920E+002, 0.000E+000, 7.422E+002, 0.000E+000, 1.790E-002, 8.015E+001
 7.940E+002, 0.000E+000, 7.421E+002, 0.000E+000, 1.790E-002, 7.991E+001
 7.960E+002, 0.000E+000, 7.417E+002, 0.000E+000, 1.790E-002, 7.954E+001
 7.980E+002, 0.000E+000, 7.417E+002, 0.000E+000, 1.790E-002, 7.963E+001
 8.000E+002, 0.000E+000, 7.420E+002, 0.000E+000, 1.790E-002, 7.977E+001
