s,kW,C,kg/m2/s,m,kW/m2
 2.900E+002, 1.097E+002, 7.945E+002, 0.000E+000, 2.040E-002, 9.755E+001
 2.920E+002, 1.083E+002, 7.963E+002, 0.000E+000, 2.040E-002, 9.784E+001
 2.940E+002, 1.071E+002, 7.953E+002, 0.000E+000, 2.040E-002, 9.602E+001
 2.960E+002, 1.058E+002, 7.946E+002, 0.000E+000, 2.040E-002, 9.662E+001
 2.980E+002, 1.049E+002, 7.967E+002, 0.000E+000, 2.040E-002, 9.738E+001
 3.000E+002, 1.037E+002, 7.963E+002, 0.000E+000, 2.040E-002, 9.638E+001
 3.020E+002, 1.025E+002, 7.959E+002, 0.000E+000, 2.040E-002, 9.647E+001
 3.040E+002, 1.014E+002, 7.977E+002, 0.000E+000, 2.040E-002, 9.756E+001
 3.060E+002, 9.964E+001, 7.979E+002, 0.000E+000, 2.040E-002, 9.659E+001
 3.080E+002, 9.790E+001, 7.983E+002, 0.000E+000, 2.040E-002, 9.765E+001
 3.100E+002, 9.606E+001, 7.965E+002, 0.000E+000, 2.040E-002, 9.534E+001
 3.120E+002, 9.431E+001, 7.973E+002, 0.000E+000, 2.040E-002, 9.694E+001
 3.140E+002, 9.266E+001, 7.967E+002, 0.000E+000, 2.040E-002, 9.565E+001
 3.160E+002, 9.082E+001, 7.941E+002, 0.000E+000, 2.040E-002, 9.442E+001
 3.180E+002, 8.892E+001, 7.927E+002, 0.000E+000, 2.040E-002, 9.386E+001
 3.200E+002, 8.704E+001, 7.949E+002, 0.000E+000, 2.040E-002, 9.549E+001
 3.220E+002, 8.465E+001, 7.915E+002, 0.000E+000, 2.040E-002, 9.306E+001
 3.240E+002, 8.209E+001, 7.906E+002, 0.000E+000, 2.040E-002, 9.329E+001
 3.260E+002, 7.888E+001, 7.903E+002, 0.000E+000, 2.040E-002, 9.324E+001
 3.280E+002, 7.511E+001, 7.909E+002, 0.000E+000, 2.040E-002, 9.362E+001
 3.300E+002, 7.056E+001, 7.898E+002, 0.000E+000, 2.040E-002, 9.311E+001
 3.320E+002, 6.504E+001, 7.881E+002, 0.000E+000, 2.040E-002, 9.177E+001
 3.340E+002, 5.805E+001, 7.849E+002, 0.000E+000, 2.040E-002, 9.051E+001
 3.360E+002, 4.921E+001, 7.824E+002, 0.000E+000, 2.040E-002, 8.925E+001
 3.380E+002, 3.878E+001, 7.787E+002, 0.000E+000, 2.040E-002, 8.771E+001
 3.400E+002, 2.836E+001, 7.737E+002, 0.000E+000, 2.040E-002, 8.510E+001
 3.420E+002, 1.943E+001, 7.678E+002, 0.000E+000, 2.040E-002, 8.268E+001
 3.440E+002, 1.255E+001, 7.615E+002, 0.000E+000, 2.040E-002, 8.006E+001
 3.460E+002, 8.806E+000, 7.556E+002, 0.000E+000, 2.040E-002, 7.838E+001
 3.480E+002, 7.714E+000, 7.524E+002, 0.000E+000, 2.040E-002, 7.815E+001
 3.500E+002, 7.252E+000, 7.501E+002, 0.000E+000, 2.040E-002, 7.791E+001
 3.520E+002, 6.772E+000, 7.486E+002, 0.000E+000, 2.040E-002, 7.807E+001
 3.540E+002, 6.168E+000, 7.473E+002, 0.000E+000, 2.040E-002, 7.801E+001
 3.560E+002, 5.396E+000, 7.465E+002, 0.000E+000, 2.040E-002, 7.815E+001
 3.580E+002, 4.388E+000, 7.454E+002, 0.000E+000, 2.040E-002, 7.793E+001
 3.600E+002, 3.102E+000, 7.442E+002, 0.000E+000, 2.040E-002, 7.778E+001
 3.620E+002, 1.627E+000, 7.436E+002, 0.000E+000, 2.040E-002, 7.792E+001
 3.640E+002, 4.710E-001, 7.429E+002, 0.000E+000, 2.040E-002, 7.784E+001
 3.660E+002, 5.321E-002, 7.421E+002, 0.000E+000, 2.040E-002, 7.773E+001
 3.680E+002, 1.910E-003, 7.418E+002, 0.000E+000, 2.040E-002, 7.791E+001
 3.700E+002, 2.033E-005, 7.414E+002, 0.000E+000, 2.040E-002, 7.790E+001
 3.720E+002, 4.581E-008, 7.410E+002, 0.000E+000, 2.040E-002, 7.787E+001
 3.740E+002, 0.000E+000, 7.407E+002, 0.000E+000, 2.040E-002, 7.789E+001
 3.760E+002, 0.000E+000, 7.402E+002, 0.000E+000, 2.040E-002, 7.782E+001
 3.780E+002, 0.000E+000, 7.401E+002, 0.000E+000, 2.040E-002, 7.795E+001
 3.800E+002, 0.000E+000, 7.397E+002, 0.000E+000, 2.040E-002, 7.776E+001
 3.820E+002, 0.000E+000, 7.391E+002, 0.000E+000, 2.040E-002, 7.759E+001
 3.840E+002, 0.000E+000, 7.388E+002, 0.000E+000, 2.040E-002, 7.764E+001
 3.860E+002, 0.000E+000, 7.384E+002, 0.000E+000, 2.040E-002, 7.748E+001
 3.880E+002, 0.000E+000, 7.381E+002, 0.000E+000, 2.040E-002, 7.751E+001
 3.900E+002, 0.000E+000, 7.376E+002, 0.000E+000, 2.040E-002, 7.735E+001
 3.920E+002, 0.000E+000, 7.377E+002, 0.000E+000, 2.040E-002, 7.756E+001
 3.940E+002, 0.000E+000, 7.375E+002, 0.000E+000, 2.040E-002, 7.748E+001
 3.960E+002, 0.000E+000, 7.375E+002, 0.000E+000, 2.040E-002, 7.760E+001
 3.980E+002, 0.000E+000, 7.373E+002, 0.000E+000, 2.040E-002, 7.749E+001
 4.000E+002, 0.000E+000, 7.371E+002, 0.000E+000, 2.040E-002, 7.744E+001
