s,kW,C,kg/m2/s,m,kW/m2
 2.180E+002, 1.330E+002, 8.033E+002, 2.305E-002, 2.390E-002, 1.200E+002
 2.200E+002, 1.333E+002, 8.023E+002, 2.146E-002, 2.390E-002, 1.198E+002
 2.220E+002, 1.335E+002, 8.034E+002, 2.214E-002, 2.390E-002, 1.202E+002
 2.240E+002, 1.338E+002, 8.048E+002, 2.416E-002, 2.390E-002, 1.206E+002
 2.260E+002, 1.346E+002, 8.055E+002, 2.525E-002, 2.390E-002, 1.204E+002
 2.280E+002, 1.351E+002, 8.065E+002, 2.521E-002, 2.390E-002, 1.207E+002
 2.300E+002, 1.348E+002, 8.088E+002, 2.411E-002, 2.390E-002, 1.221E+002
 2.320E+002, 1.353E+002, 8.103E+002, 2.286E-002, 2.390E-002, 1.217E+002
 2.340E+002, 1.353E+002, 8.092E+002, 2.362E-002, 2.390E-002, 1.210E+002
 2.360E+002, 1.356E+002, 8.103E+002, 2.546E-002, 2.390E-002, 1.213E+002
 2.380E+002, 1.360E+002, 8.083E+002, 2.640E-002, 2.390E-002, 1.194E+002
 2.400E+002, 1.366E+002, 8.097E+002, 2.623E-002, 2.390E-002, 1.209E+002
 2.420E+002, 1.366E+002, 8.123E+002, 2.516E-002, 2.390E-002, 1.218E+002
 2.440E+002, 1.372E+002, 8.104E+002, 2.446E-002, 2.390E-002, 1.202E+002
 2.460E+002, 1.370E+002, 8.114E+002, 2.564E-002, 2.390E-002, 1.203E+002
 2.480E+002, 1.372E+002, 8.107E+002, 2.716E-002, 2.390E-002, 1.198E+002
 2.500E+002, 1.380E+002, 8.129E+002, 2.767E-002, 2.390E-002, 1.214E+002
 2.520E+002, 1.385E+002, 8.170E+002, 2.719E-002, 2.390E-002, 1.231E+002
 2.540E+002, 1.394E+002, 8.160E+002, 2.633E-002, 2.390E-002, 1.211E+002
 2.560E+002, 1.408E+002, 8.129E+002, 2.661E-002, 2.390E-002, 1.198E+002
 2.580E+002, 1.412E+002, 8.118E+002, 2.806E-002, 2.390E-002, 1.190E+002
 2.600E+002, 1.406E+002, 8.100E+002, 2.895E-002, 2.390E-002, 1.180E+002
 2.620E+002, 1.418E+002, 8.110E+002, 2.883E-002, 2.390E-002, 1.192E+002
 2.640E+002, 1.426E+002, 8.105E+002, 2.808E-002, 2.390E-002, 1.184E+002
 2.660E+002, 1.433E+002, 8.124E+002, 2.785E-002, 2.390E-002, 1.193E+002
 2.680E+002, 1.441E+002, 8.112E+002, 2.887E-002, 2.390E-002, 1.182E+002
 2.700E+002, 1.442E+002, 8.124E+002, 2.976E-002, 2.390E-002, 1.186E+002
 2.720E+002, 1.442E+002, 8.118E+002, 2.975E-002, 2.390E-002, 1.184E+002
 2.740E+002, 1.451E+002, 8.150E+002, 2.908E-002, 2.390E-002, 1.203E+002
 2.760E+002, 1.451E+002, 8.164E+002, 2.864E-002, 2.390E-002, 1.202E+002
 2.780E+002, 1.460E+002, 8.154E+002, 2.920E-002, 2.390E-002, 1.191E+002
 2.800E+002, 1.453E+002, 8.140E+002, 2.986E-002, 2.390E-002, 1.178E+002
 2.820E+002, 1.469E+002, 8.139E+002, 2.977E-002, 2.390E-002, 1.186E+002
 2.840E+002, 1.468E+002, 8.128E+002, 2.907E-002, 2.390E-002, 1.172E+002
 2.860E+002, 1.475E+002, 8.148E+002, 2.849E-002, 2.390E-002, 1.192E+002
 2.880E+002, 1.473E+002, 8.175E+002, 2.869E-002, 2.390E-002, 1.196E+002
 2.900E+002, 1.479E+002, 8.194E+002, 2.909E-002, 2.390E-002, 1.210E+002
 2.920E+002, 1.477E+002, 8.200E+002, 2.892E-002, 2.390E-002, 1.199E+002
 2.940E+002, 1.486E+002, 8.177E+002, 2.826E-002, 2.390E-002, 1.187E+002
 2.960E+002, 1.493E+002, 8.177E+002, 2.769E-002, 2.390E-002, 1.186E+002
 2.980E+002, 1.486E+002, 8.222E+002, 2.774E-002, 2.390E-002, 1.218E+002
 3.000E+002, 1.490E+002, 8.226E+002, 2.793E-002, 2.390E-002, 1.209E+002
 3.020E+002, 1.480E+002, 8.225E+002, 2.764E-002, 2.390E-002, 1.198E+002
 3.040E+002, 1.490E+002, 8.198E+002, 2.693E-002, 2.390E-002, 1.183E+002
 3.060E+002, 1.496E+002, 8.239E+002, 2.637E-002, 2.390E-002, 1.221E+002
 3.080E+002, 1.491E+002, 8.248E+002, 2.628E-002, 2.390E-002, 1.204E+002
 3.100E+002, 1.489E+002, 8.227E+002, 2.612E-002, 2.390E-002, 1.194E+002
 3.120E+002, 1.480E+002, 8.234E+002, 2.538E-002, 2.390E-002, 1.199E+002
 3.140E+002, 1.476E+002, 8.220E+002, 2.434E-002, 2.390E-002, 1.187E+002
 3.160E+002, 1.470E+002, 8.230E+002, 2.351E-002, 2.390E-002, 1.197E+002
 3.180E+002, 1.461E+002, 8.247E+002, 2.252E-002, 2.390E-002, 1.203E+002
 3.200E+002, 1.439E+002, 8.268E+002, 2.039E-002, 2.390E-002, 1.218E+002
 3.220E+002, 1.425E+002, 8.281E+002, 1.687E-002, 2.390E-002, 1.212E+002
 3.240E+002, 1.411E+002, 8.291E+002, 1.073E-002, 2.390E-002, 1.217E+002
 3.260E+002, 1.408E+002, 8.265E+002, 4.910E-003, 2.390E-002, 1.200E+002
 3.280E+002, 1.390E+002, 8.270E+002, 4.633E-003, 2.390E-002, 1.200E+002
 3.300E+002, 1.383E+002, 8.277E+002, 4.704E-003, 2.390E-002, 1.211E+002
 3.320E+002, 1.375E+002, 8.290E+002, 4.793E-003, 2.390E-002, 1.207E+002
 3.340E+002, 1.371E+002, 8.295E+002, 4.903E-003, 2.390E-002, 1.209E+002
 3.360E+002, 1.375E+002, 8.286E+002, 5.023E-003, 2.390E-002, 1.201E+002
 3.380E+002, 1.380E+002, 8.308E+002, 5.145E-003, 2.390E-002, 1.218E+002
 3.400E+002, 1.383E+002, 8.302E+002, 5.265E-003, 2.390E-002, 1.202E+002
 3.420E+002, 1.389E+002, 8.330E+002, 5.386E-003, 2.390E-002, 1.232E+002
 3.440E+002, 1.390E+002, 8.326E+002, 5.503E-003, 2.390E-002, 1.208E+002
 3.460E+002, 1.399E+002, 8.295E+002, 5.621E-003, 2.390E-002, 1.191E+002
 3.480E+002, 1.402E+002, 8.298E+002, 5.723E-003, 2.390E-002, 1.201E+002
 3.500E+002, 1.410E+002, 8.324E+002, 5.806E-003, 2.390E-002, 1.212E+002
 3.520E+002, 1.413E+002, 8.337E+002, 5.883E-003, 2.390E-002, 1.218E+002
 3.540E+002, 1.420E+002, 8.368E+002, 5.961E-003, 2.390E-002, 1.227E+002
 3.560E+002, 1.424E+002, 8.352E+002, 6.042E-003, 2.390E-002, 1.216E+002
 3.580E+002, 1.431E+002, 8.350E+002, 6.118E-003, 2.390E-002, 1.214E+002
 3.600E+002, 1.422E+002, 8.358E+002, 6.180E-003, 2.390E-002, 1.213E+002
 3.620E+002, 1.422E+002, 8.348E+002, 6.231E-003, 2.390E-002, 1.210E+002
 3.640E+002, 1.410E+002, 8.345E+002, 6.272E-003, 2.390E-002, 1.201E+002
 3.660E+002, 1.398E+002, 8.334E+002, 6.302E-003, 2.390E-002, 1.199E+002
 3.680E+002, 1.386E+002, 8.340E+002, 6.321E-003, 2.390E-002, 1.203E+002
 3.700E+002, 1.375E+002, 8.346E+002, 6.331E-003, 2.390E-002, 1.200E+002
 3.720E+002, 1.367E+002, 8.354E+002, 6.338E-003, 2.390E-002, 1.213E+002
 3.740E+002, 1.374E+002, 8.356E+002, 6.342E-003, 2.390E-002, 1.201E+002
 3.760E+002, 1.371E+002, 8.370E+002, 6.344E-003, 2.390E-002, 1.215E+002
 3.780E+002, 1.374E+002, 8.388E+002, 6.343E-003, 2.390E-002, 1.220E+002
 3.800E+002, 1.368E+002, 8.407E+002, 6.344E-003, 2.390E-002, 1.229E+002
 3.820E+002, 1.367E+002, 8.435E+002, 6.345E-003, 2.390E-002, 1.240E+002
 3.840E+002, 1.367E+002, 8.395E+002, 6.348E-003, 2.390E-002, 1.205E+002
 3.860E+002, 1.366E+002, 8.381E+002, 6.350E-003, 2.390E-002, 1.200E+002
 3.880E+002, 1.365E+002, 8.415E+002, 6.339E-003, 2.390E-002, 1.231E+002
 3.900E+002, 1.360E+002, 8.394E+002, 6.318E-003, 2.390E-002, 1.201E+002
 3.920E+002, 1.350E+002, 8.394E+002, 6.297E-003, 2.390E-002, 1.210E+002
 3.940E+002, 1.335E+002, 8.422E+002, 6.271E-003, 2.390E-002, 1.224E+002
 3.960E+002, 1.319E+002, 8.425E+002, 6.243E-003, 2.390E-002, 1.223E+002
 3.980E+002, 1.310E+002, 8.415E+002, 6.218E-003, 2.390E-002, 1.209E+002
 4.000E+002, 1.305E+002, 8.412E+002, 6.195E-003, 2.390E-002, 1.212E+002
 4.020E+002, 1.294E+002, 8.415E+002, 6.169E-003, 2.390E-002, 1.210E+002
 4.040E+002, 1.305E+002, 8.424E+002, 6.140E-003, 2.390E-002, 1.215E+002
 4.060E+002, 1.301E+002, 8.444E+002, 6.111E-003, 2.389E-002, 1.229E+002
 4.080E+002, 1.304E+002, 8.447E+002, 6.081E-003, 2.389E-002, 1.221E+002
 4.100E+002, 1.309E+002, 8.428E+002, 6.054E-003, 2.389E-002, 1.212E+002
 4.120E+002, 1.313E+002, 8.456E+002, 6.028E-003, 2.389E-002, 1.225E+002
 4.140E+002, 1.322E+002, 8.442E+002, 5.999E-003, 2.389E-002, 1.212E+002
 4.160E+002, 1.324E+002, 8.444E+002, 5.971E-003, 2.389E-002, 1.216E+002
 4.180E+002, 1.335E+002, 8.446E+002, 5.943E-003, 2.389E-002, 1.217E+002
 4.200E+002, 1.338E+002, 8.463E+002, 5.912E-003, 2.389E-002, 1.228E+002
 4.220E+002, 1.346E+002, 8.469E+002, 5.881E-003, 2.389E-002, 1.224E+002
 4.240E+002, 1.347E+002, 8.477E+002, 5.852E-003, 2.389E-002, 1.224E+002
 4.260E+002, 1.357E+002, 8.453E+002, 5.824E-003, 2.389E-002, 1.207E+002
 4.280E+002, 1.361E+002, 8.439E+002, 5.798E-003, 2.389E-002, 1.205E+002
 4.300E+002, 1.367E+002, 8.445E+002, 5.768E-003, 2.389E-002, 1.206E+002
 4.320E+002, 1.370E+002, 8.437E+002, 5.733E-003, 2.389E-002, 1.202E+002
 4.340E+002, 1.375E+002, 8.463E+002, 5.697E-003, 2.389E-002, 1.221E+002
 4.360E+002, 1.376E+002, 8.467E+002, 5.660E-003, 2.389E-002, 1.211E+002
 4.380E+002, 1.376E+002, 8.444E+002, 5.626E-003, 2.389E-002, 1.203E+002
 4.400E+002, 1.380E+002, 8.472E+002, 5.596E-003, 2.389E-002, 1.220E+002
 4.420E+002, 1.381E+002, 8.434E+002, 5.564E-003, 2.389E-002, 1.189E+002
 4.440E+002, 1.380E+002, 8.422E+002, 5.533E-003, 2.389E-002, 1.187E+002
 4.460E+002, 1.385E+002, 8.446E+002, 5.499E-003, 2.389E-002, 1.205E+002
 4.480E+002, 1.383E+002, 8.474E+002, 5.463E-003, 2.389E-002, 1.224E+002
 4.500E+002, 1.381E+002, 8.447E+002, 5.427E-003, 2.389E-002, 1.192E+002
 4.520E+002, 1.384E+002, 8.429E+002, 5.395E-003, 2.389E-002, 1.187E+002
 4.540E+002, 1.381E+002, 8.439E+002, 5.364E-003, 2.389E-002, 1.199E+002
 4.560E+002, 1.381E+002, 8.465E+002, 5.331E-003, 2.389E-002, 1.210E+002
 4.580E+002, 1.381E+002, 8.464E+002, 5.297E-003, 2.389E-002, 1.206E+002
 4.600E+002, 1.378E+002, 8.457E+002, 5.266E-003, 2.389E-002, 1.202E+002
 4.620E+002, 1.373E+002, 8.494E+002, 5.238E-003, 2.389E-002, 1.223E+002
 4.640E+002, 1.369E+002, 8.485E+002, 5.210E-003, 2.389E-002, 1.209E+002
 4.660E+002, 1.371E+002, 8.465E+002, 5.185E-003, 2.389E-002, 1.199E+002
 4.680E+002, 1.362E+002, 8.495E+002, 5.161E-003, 2.389E-002, 1.220E+002
 4.700E+002, 1.359E+002, 8.529E+002, 5.136E-003, 2.389E-002, 1.233E+002
 4.720E+002, 1.351E+002, 8.517E+002, 5.111E-003, 2.389E-002, 1.220E+002
 4.740E+002, 1.353E+002, 8.491E+002, 5.088E-003, 2.389E-002, 1.198E+002
 4.760E+002, 1.342E+002, 8.491E+002, 5.067E-003, 2.389E-002, 1.210E+002
 4.780E+002, 1.337E+002, 8.501E+002, 5.044E-003, 2.389E-002, 1.213E+002
 4.800E+002, 1.332E+002, 8.478E+002, 5.019E-003, 2.389E-002, 1.195E+002
 4.820E+002, 1.335E+002, 8.480E+002, 4.991E-003, 2.389E-002, 1.203E+002
 4.840E+002, 1.320E+002, 8.493E+002, 4.962E-003, 2.389E-002, 1.207E+002
 4.860E+002, 1.320E+002, 8.479E+002, 4.932E-003, 2.389E-002, 1.194E+002
 4.880E+002, 1.312E+002, 8.471E+002, 4.901E-003, 2.389E-002, 1.196E+002
 4.900E+002, 1.305E+002, 8.483E+002, 4.870E-003, 2.389E-002, 1.200E+002
 4.920E+002, 1.297E+002, 8.479E+002, 4.838E-003, 2.389E-002, 1.197E+002
 4.940E+002, 1.299E+002, 8.504E+002, 4.806E-003, 2.389E-002, 1.216E+002
 4.960E+002, 1.286E+002, 8.508E+002, 4.774E-003, 2.389E-002, 1.208E+002
 4.980E+002, 1.279E+002, 8.515E+002, 4.743E-003, 2.389E-002, 1.210E+002
 5.000E+002, 1.277E+002, 8.522E+002, 4.715E-003, 2.389E-002, 1.221E+002
 5.020E+002, 1.265E+002, 8.529E+002, 4.687E-003, 2.389E-002, 1.212E+002
 5.040E+002, 1.263E+002, 8.519E+002, 4.661E-003, 2.389E-002, 1.209E+002
 5.060E+002, 1.255E+002, 8.519E+002, 4.635E-003, 2.389E-002, 1.204E+002
 5.080E+002, 1.248E+002, 8.512E+002, 4.610E-003, 2.389E-002, 1.205E+002
 5.100E+002, 1.239E+002, 8.515E+002, 4.583E-003, 2.389E-002, 1.205E+002
 5.120E+002, 1.237E+002, 8.507E+002, 4.554E-003, 2.389E-002, 1.201E+002
 5.140E+002, 1.227E+002, 8.501E+002, 4.524E-003, 2.389E-002, 1.198E+002
 5.160E+002, 1.220E+002, 8.499E+002, 4.493E-003, 2.389E-002, 1.193E+002
 5.180E+002, 1.216E+002, 8.512E+002, 4.461E-003, 2.389E-002, 1.205E+002
 5.200E+002, 1.207E+002, 8.547E+002, 4.427E-003, 2.389E-002, 1.226E+002
 5.220E+002, 1.200E+002, 8.558E+002, 4.393E-003, 2.389E-002, 1.223E+002
 5.240E+002, 1.193E+002, 8.567E+002, 4.359E-003, 2.389E-002, 1.227E+002
 5.260E+002, 1.188E+002, 8.561E+002, 4.327E-003, 2.389E-002, 1.218E+002
 5.280E+002, 1.179E+002, 8.557E+002, 4.297E-003, 2.389E-002, 1.213E+002
 5.300E+002, 1.169E+002, 8.540E+002, 4.268E-003, 2.389E-002, 1.207E+002
 5.320E+002, 1.165E+002, 8.541E+002, 4.239E-003, 2.389E-002, 1.207E+002
 5.340E+002, 1.158E+002, 8.546E+002, 4.207E-003, 2.389E-002, 1.211E+002
 5.360E+002, 1.149E+002, 8.555E+002, 4.173E-003, 2.389E-002, 1.216E+002
 5.380E+002, 1.144E+002, 8.544E+002, 4.136E-003, 2.389E-002, 1.203E+002
 5.400E+002, 1.135E+002, 8.538E+002, 4.098E-003, 2.389E-002, 1.206E+002
 5.420E+002, 1.126E+002, 8.569E+002, 4.059E-003, 2.389E-002, 1.224E+002
 5.440E+002, 1.122E+002, 8.587E+002, 4.017E-003, 2.389E-002, 1.228E+002
 5.460E+002, 1.110E+002, 8.603E+002, 3.974E-003, 2.389E-002, 1.241E+002
 5.480E+002, 1.106E+002, 8.613E+002, 3.931E-003, 2.389E-002, 1.235E+002
 5.500E+002, 1.095E+002, 8.613E+002, 3.888E-003, 2.389E-002, 1.227E+002
 5.520E+002, 1.090E+002, 8.596E+002, 3.846E-003, 2.389E-002, 1.225E+002
 5.540E+002, 1.080E+002, 8.595E+002, 3.802E-003, 2.389E-002, 1.224E+002
 5.560E+002, 1.071E+002, 8.597E+002, 3.757E-003, 2.389E-002, 1.220E+002
 5.580E+002, 1.064E+002, 8.588E+002, 3.707E-003, 2.389E-002, 1.220E+002
 5.600E+002, 1.053E+002, 8.594E+002, 3.654E-003, 2.389E-002, 1.218E+002
 5.620E+002, 1.046E+002, 8.602E+002, 3.597E-003, 2.389E-002, 1.226E+002
 5.640E+002, 1.036E+002, 8.631E+002, 3.535E-003, 2.389E-002, 1.239E+002
 5.660E+002, 1.026E+002, 8.606E+002, 3.468E-003, 2.389E-002, 1.220E+002
 5.680E+002, 1.015E+002, 8.613E+002, 3.397E-003, 2.389E-002, 1.230E+002
 5.700E+002, 1.005E+002, 8.605E+002, 3.322E-003, 2.389E-002, 1.220E+002
 5.720E+002, 9.952E+001, 8.610E+002, 3.242E-003, 2.389E-002, 1.228E+002
 5.740E+002, 9.825E+001, 8.623E+002, 3.154E-003, 2.389E-002, 1.227E+002
 5.760E+002, 9.710E+001, 8.605E+002, 3.059E-003, 2.389E-002, 1.213E+002
 5.780E+002, 9.587E+001, 8.547E+002, 2.956E-003, 2.389E-002, 1.171E+002
