s,kW,C,kg/m2/s,m,kW/m2
 1.320E+002, 1.455E+002, 6.735E+002, 3.170E-002, 2.100E-002, 9.169E+001
 1.340E+002, 1.465E+002, 6.734E+002, 2.862E-002, 2.100E-002, 9.204E+001
 1.360E+002, 1.459E+002, 6.793E+002, 2.592E-002, 2.100E-002, 9.493E+001
 1.380E+002, 1.466E+002, 6.809E+002, 3.021E-002, 2.100E-002, 9.348E+001
 1.400E+002, 1.492E+002, 6.789E+002, 3.302E-002, 2.100E-002, 9.241E+001
 1.420E+002, 1.505E+002, 6.829E+002, 3.292E-002, 2.100E-002, 9.429E+001
 1.440E+002, 1.503E+002, 6.852E+002, 2.998E-002, 2.100E-002, 9.394E+001
 1.460E+002, 1.495E+002, 6.893E+002, 2.994E-002, 2.100E-002, 9.540E+001
 1.480E+002, 1.497E+002, 6.885E+002, 3.404E-002, 2.100E-002, 9.378E+001
 1.500E+002, 1.498E+002, 6.892E+002, 3.564E-002, 2.100E-002, 9.372E+001
 1.520E+002, 1.493E+002, 6.909E+002, 3.432E-002, 2.100E-002, 9.362E+001
 1.540E+002, 1.533E+002, 6.917E+002, 3.237E-002, 2.100E-002, 9.403E+001
 1.560E+002, 1.560E+002, 6.979E+002, 3.540E-002, 2.100E-002, 9.699E+001
 1.580E+002, 1.583E+002, 7.021E+002, 3.790E-002, 2.100E-002, 9.682E+001
 1.600E+002, 1.583E+002, 7.027E+002, 3.743E-002, 2.100E-002, 9.605E+001
 1.620E+002, 1.592E+002, 7.041E+002, 3.540E-002, 2.100E-002, 9.673E+001
 1.640E+002, 1.583E+002, 7.068E+002, 3.689E-002, 2.100E-002, 9.728E+001
 1.660E+002, 1.616E+002, 7.058E+002, 3.887E-002, 2.100E-002, 9.519E+001
 1.680E+002, 1.629E+002, 7.049E+002, 3.808E-002, 2.100E-002, 9.524E+001
 1.700E+002, 1.642E+002, 7.037E+002, 3.585E-002, 2.100E-002, 9.429E+001
 1.720E+002, 1.638E+002, 7.057E+002, 3.636E-002, 2.100E-002, 9.456E+001
 1.740E+002, 1.646E+002, 7.079E+002, 3.757E-002, 2.100E-002, 9.479E+001
 1.760E+002, 1.672E+002, 7.067E+002, 3.652E-002, 2.100E-002, 9.438E+001
 1.780E+002, 1.675E+002, 7.066E+002, 3.447E-002, 2.100E-002, 9.395E+001
 1.800E+002, 1.677E+002, 7.112E+002, 3.471E-002, 2.100E-002, 9.539E+001
 1.820E+002, 1.683E+002, 7.142E+002, 3.523E-002, 2.100E-002, 9.697E+001
 1.840E+002, 1.700E+002, 7.176E+002, 3.377E-002, 2.100E-002, 9.675E+001
 1.860E+002, 1.703E+002, 7.141E+002, 3.191E-002, 2.100E-002, 9.453E+001
 1.880E+002, 1.696E+002, 7.152E+002, 3.168E-002, 2.100E-002, 9.483E+001
 1.900E+002, 1.692E+002, 7.122E+002, 2.985E-002, 2.100E-002, 9.246E+001
 1.920E+002, 1.699E+002, 7.068E+002, 2.532E-002, 2.100E-002, 9.016E+001
 1.940E+002, 1.685E+002, 7.072E+002, 1.809E-002, 2.100E-002, 9.151E+001
 1.960E+002, 1.658E+002, 7.082E+002, 5.917E-003, 2.100E-002, 9.092E+001
 1.980E+002, 1.656E+002, 7.093E+002, 5.144E-003, 2.100E-002, 9.217E+001
 2.000E+002, 1.637E+002, 7.123E+002, 5.314E-003, 2.100E-002, 9.222E+001
 2.020E+002, 1.645E+002, 7.093E+002, 5.534E-003, 2.100E-002, 8.998E+001
 2.040E+002, 1.644E+002, 7.119E+002, 5.707E-003, 2.100E-002, 9.193E+001
 2.060E+002, 1.643E+002, 7.126E+002, 5.924E-003, 2.100E-002, 9.150E+001
 2.080E+002, 1.638E+002, 7.155E+002, 6.145E-003, 2.100E-002, 9.214E+001
 2.100E+002, 1.642E+002, 7.149E+002, 6.379E-003, 2.100E-002, 9.109E+001
 2.120E+002, 1.631E+002, 7.166E+002, 6.554E-003, 2.100E-002, 9.204E+001
 2.140E+002, 1.621E+002, 7.195E+002, 6.730E-003, 2.100E-002, 9.269E+001
 2.160E+002, 1.603E+002, 7.218E+002, 6.912E-003, 2.100E-002, 9.374E+001
 2.180E+002, 1.603E+002, 7.246E+002, 7.084E-003, 2.100E-002, 9.405E+001
 2.200E+002, 1.614E+002, 7.265E+002, 7.242E-003, 2.100E-002, 9.418E+001
 2.220E+002, 1.618E+002, 7.268E+002, 7.362E-003, 2.100E-002, 9.368E+001
 2.240E+002, 1.623E+002, 7.277E+002, 7.441E-003, 2.100E-002, 9.378E+001
 2.260E+002, 1.623E+002, 7.286E+002, 7.493E-003, 2.100E-002, 9.313E+001
 2.280E+002, 1.632E+002, 7.304E+002, 7.523E-003, 2.100E-002, 9.470E+001
 2.300E+002, 1.634E+002, 7.313E+002, 7.549E-003, 2.100E-002, 9.390E+001
 2.320E+002, 1.638E+002, 7.365E+002, 7.576E-003, 2.100E-002, 9.694E+001
 2.340E+002, 1.637E+002, 7.345E+002, 7.633E-003, 2.100E-002, 9.379E+001
 2.360E+002, 1.633E+002, 7.345E+002, 7.630E-003, 2.100E-002, 9.432E+001
 2.380E+002, 1.616E+002, 7.343E+002, 7.589E-003, 2.100E-002, 9.317E+001
 2.400E+002, 1.608E+002, 7.326E+002, 7.533E-003, 2.100E-002, 9.270E+001
 2.420E+002, 1.566E+002, 7.387E+002, 7.460E-003, 2.100E-002, 9.661E+001
 2.440E+002, 1.550E+002, 7.412E+002, 7.453E-003, 2.100E-002, 9.622E+001
 2.460E+002, 1.525E+002, 7.439E+002, 7.465E-003, 2.100E-002, 9.691E+001
 2.480E+002, 1.512E+002, 7.453E+002, 7.472E-003, 2.100E-002, 9.667E+001
 2.500E+002, 1.508E+002, 7.446E+002, 7.458E-003, 2.100E-002, 9.532E+001
 2.520E+002, 1.494E+002, 7.432E+002, 7.408E-003, 2.100E-002, 9.534E+001
 2.540E+002, 1.481E+002, 7.433E+002, 7.333E-003, 2.100E-002, 9.435E+001
 2.560E+002, 1.466E+002, 7.377E+002, 7.255E-003, 2.100E-002, 9.125E+001
 2.580E+002, 1.455E+002, 7.403E+002, 7.133E-003, 2.100E-002, 9.449E+001
 2.600E+002, 1.428E+002, 7.435E+002, 7.035E-003, 2.100E-002, 9.486E+001
 2.620E+002, 1.410E+002, 7.422E+002, 6.988E-003, 2.100E-002, 9.325E+001
 2.640E+002, 1.394E+002, 7.449E+002, 6.931E-003, 2.100E-002, 9.569E+001
 2.660E+002, 1.379E+002, 7.469E+002, 6.880E-003, 2.100E-002, 9.501E+001
 2.680E+002, 1.376E+002, 7.472E+002, 6.848E-003, 2.100E-002, 9.527E+001
 2.700E+002, 1.374E+002, 7.497E+002, 6.809E-003, 2.100E-002, 9.609E+001
 2.720E+002, 1.381E+002, 7.501E+002, 6.775E-003, 2.100E-002, 9.535E+001
 2.740E+002, 1.392E+002, 7.482E+002, 6.740E-003, 2.100E-002, 9.432E+001
 2.760E+002, 1.405E+002, 7.500E+002, 6.681E-003, 2.100E-002, 9.537E+001
 2.780E+002, 1.419E+002, 7.504E+002, 6.620E-003, 2.100E-002, 9.469E+001
 2.800E+002, 1.426E+002, 7.467E+002, 6.566E-003, 2.100E-002, 9.237E+001
 2.820E+002, 1.442E+002, 7.465E+002, 6.488E-003, 2.100E-002, 9.293E+001
 2.840E+002, 1.454E+002, 7.453E+002, 6.402E-003, 2.100E-002, 9.203E+001
 2.860E+002, 1.464E+002, 7.475E+002, 6.317E-003, 2.100E-002, 9.384E+001
 2.880E+002, 1.481E+002, 7.457E+002, 6.242E-003, 2.100E-002, 9.177E+001
 2.900E+002, 1.488E+002, 7.466E+002, 6.176E-003, 2.100E-002, 9.281E+001
 2.920E+002, 1.496E+002, 7.511E+002, 6.108E-003, 2.100E-002, 9.489E+001
 2.940E+002, 1.500E+002, 7.534E+002, 6.065E-003, 2.100E-002, 9.504E+001
 2.960E+002, 1.507E+002, 7.521E+002, 6.041E-003, 2.100E-002, 9.436E+001
 2.980E+002, 1.509E+002, 7.493E+002, 6.010E-003, 2.100E-002, 9.189E+001
 3.000E+002, 1.505E+002, 7.504E+002, 5.959E-003, 2.100E-002, 9.279E+001
 3.020E+002, 1.511E+002, 7.494E+002, 5.897E-003, 2.100E-002, 9.239E+001
 3.040E+002, 1.510E+002, 7.513E+002, 5.833E-003, 2.100E-002, 9.328E+001
 3.060E+002, 1.509E+002, 7.497E+002, 5.773E-003, 2.100E-002, 9.188E+001
 3.080E+002, 1.505E+002, 7.541E+002, 5.716E-003, 2.100E-002, 9.529E+001
 3.100E+002, 1.501E+002, 7.541E+002, 5.666E-003, 2.100E-002, 9.332E+001
 3.120E+002, 1.505E+002, 7.538E+002, 5.628E-003, 2.100E-002, 9.319E+001
 3.140E+002, 1.501E+002, 7.533E+002, 5.588E-003, 2.100E-002, 9.273E+001
 3.160E+002, 1.498E+002, 7.533E+002, 5.540E-003, 2.100E-002, 9.296E+001
 3.180E+002, 1.486E+002, 7.516E+002, 5.486E-003, 2.100E-002, 9.130E+001
 3.200E+002, 1.491E+002, 7.525E+002, 5.427E-003, 2.100E-002, 9.262E+001
 3.220E+002, 1.478E+002, 7.546E+002, 5.363E-003, 2.100E-002, 9.362E+001
 3.240E+002, 1.476E+002, 7.568E+002, 5.305E-003, 2.100E-002, 9.393E+001
 3.260E+002, 1.469E+002, 7.562E+002, 5.261E-003, 2.100E-002, 9.376E+001
 3.280E+002, 1.451E+002, 7.591E+002, 5.218E-003, 2.100E-002, 9.418E+001
 3.300E+002, 1.446E+002, 7.595E+002, 5.178E-003, 2.100E-002, 9.493E+001
 3.320E+002, 1.432E+002, 7.592E+002, 5.139E-003, 2.100E-002, 9.323E+001
 3.340E+002, 1.420E+002, 7.607E+002, 5.098E-003, 2.100E-002, 9.503E+001
 3.360E+002, 1.402E+002, 7.610E+002, 5.051E-003, 2.100E-002, 9.380E+001
 3.380E+002, 1.394E+002, 7.608E+002, 5.003E-003, 2.100E-002, 9.368E+001
 3.400E+002, 1.380E+002, 7.605E+002, 4.951E-003, 2.100E-002, 9.353E+001
 3.420E+002, 1.369E+002, 7.621E+002, 4.894E-003, 2.100E-002, 9.491E+001
 3.440E+002, 1.360E+002, 7.655E+002, 4.831E-003, 2.100E-002, 9.586E+001
 3.460E+002, 1.344E+002, 7.684E+002, 4.774E-003, 2.100E-002, 9.671E+001
 3.480E+002, 1.336E+002, 7.685E+002, 4.725E-003, 2.100E-002, 9.572E+001
 3.500E+002, 1.318E+002, 7.650E+002, 4.679E-003, 2.099E-002, 9.414E+001
 3.520E+002, 1.308E+002, 7.629E+002, 4.622E-003, 2.099E-002, 9.275E+001
 3.540E+002, 1.296E+002, 7.624E+002, 4.547E-003, 2.099E-002, 9.290E+001
 3.560E+002, 1.281E+002, 7.624E+002, 4.459E-003, 2.099E-002, 9.310E+001
 3.580E+002, 1.261E+002, 7.628E+002, 4.364E-003, 2.099E-002, 9.301E+001
 3.600E+002, 1.249E+002, 7.649E+002, 4.265E-003, 2.099E-002, 9.414E+001
 3.620E+002, 1.234E+002, 7.658E+002, 4.167E-003, 2.099E-002, 9.454E+001
 3.640E+002, 1.219E+002, 7.673E+002, 4.069E-003, 2.099E-002, 9.473E+001
 3.660E+002, 1.202E+002, 7.703E+002, 3.970E-003, 2.099E-002, 9.566E+001
 3.680E+002, 1.191E+002, 7.732E+002, 3.869E-003, 2.099E-002, 9.732E+001
 3.700E+002, 1.172E+002, 7.719E+002, 3.765E-003, 2.099E-002, 9.551E+001
 3.720E+002, 1.155E+002, 7.718E+002, 3.656E-003, 2.099E-002, 9.516E+001
 3.740E+002, 1.134E+002, 7.723E+002, 3.530E-003, 2.099E-002, 9.540E+001
 3.760E+002, 1.116E+002, 7.688E+002, 3.382E-003, 2.099E-002, 9.289E+001
 3.780E+002, 1.096E+002, 7.706E+002, 3.209E-003, 2.099E-002, 9.392E+001
 3.800E+002, 1.074E+002, 7.715E+002, 3.009E-003, 2.099E-002, 9.547E+001
 3.820E+002, 1.050E+002, 7.726E+002, 2.785E-003, 2.099E-002, 9.443E+001
 3.840E+002, 1.027E+002, 7.695E+002, 2.533E-003, 2.099E-002, 9.215E+001
 3.860E+002, 9.993E+001, 7.680E+002, 2.248E-003, 2.099E-002, 9.247E+001
 3.880E+002, 9.760E+001, 7.645E+002, 1.919E-003, 2.099E-002, 8.999E+001
 3.900E+002, 9.526E+001, 7.647E+002, 1.550E-003, 2.099E-002, 8.952E+001
 3.920E+002, 9.318E+001, 7.513E+002, 1.155E-003, 2.099E-002, 8.177E+001
 3.940E+002, 9.135E+001, 7.446E+002, 7.637E-004, 2.099E-002, 7.990E+001
 3.960E+002, 8.988E+001, 7.404E+002, 4.253E-004, 2.099E-002, 7.986E+001
 3.980E+002, 8.860E+001, 7.382E+002, 1.908E-004, 2.099E-002, 7.826E+001
 4.000E+002, 8.738E+001, 7.365E+002, 6.753E-005, 2.099E-002, 7.915E+001
 4.020E+002, 8.633E+001, 7.361E+002, 1.893E-005, 2.099E-002, 7.966E+001
 4.040E+002, 8.519E+001, 7.397E+002, 4.288E-006, 2.099E-002, 8.018E+001
 4.060E+002, 8.409E+001, 7.337E+002, 8.055E-007, 2.099E-002, 7.686E+001
 4.080E+002, 8.310E+001, 7.343E+002, 1.270E-007, 2.099E-002, 7.733E+001
 4.100E+002, 8.204E+001, 7.341E+002, 1.686E-008, 2.099E-002, 7.688E+001
 4.120E+002, 8.103E+001, 7.343E+002, 1.905E-009, 2.099E-002, 7.815E+001
 4.140E+002, 7.983E+001, 7.335E+002, 1.846E-010, 2.099E-002, 7.658E+001
 4.160E+002, 7.889E+001, 7.333E+002, 1.551E-011, 2.099E-002, 7.578E+001
 4.180E+002, 7.771E+001, 7.256E+002, 1.140E-012, 2.099E-002, 7.222E+001
 4.200E+002, 7.664E+001, 7.246E+002, 7.364E-014, 2.099E-002, 7.281E+001
 4.220E+002, 7.561E+001, 7.216E+002, 4.244E-015, 2.099E-002, 7.093E+001
 4.240E+002, 7.436E+001, 7.166E+002, 2.239E-016, 2.099E-002, 6.944E+001
 4.260E+002, 7.335E+001, 7.167E+002, 1.110E-017, 2.099E-002, 6.981E+001
 4.280E+002, 7.217E+001, 7.095E+002, 2.363E-019, 2.099E-002, 6.646E+001
 4.300E+002, 7.113E+001, 7.102E+002, 0.000E+000, 2.099E-002, 6.888E+001
 4.320E+002, 6.993E+001, 7.169E+002, 0.000E+000, 2.099E-002, 7.210E+001
 4.340E+002, 6.882E+001, 7.131E+002, 0.000E+000, 2.099E-002, 6.868E+001
 4.360E+002, 6.759E+001, 7.132E+002, 0.000E+000, 2.099E-002, 6.991E+001
 4.380E+002, 6.658E+001, 7.150E+002, 0.000E+000, 2.099E-002, 7.050E+001
 4.400E+002, 6.534E+001, 7.138E+002, 0.000E+000, 2.099E-002, 6.988E+001
 4.420E+002, 6.444E+001, 7.107E+002, 0.000E+000, 2.099E-002, 6.823E+001
 4.440E+002, 6.348E+001, 7.089E+002, 0.000E+000, 2.099E-002, 6.765E+001
 4.460E+002, 6.257E+001, 7.093E+002, 0.000E+000, 2.099E-002, 6.858E+001
 4.480E+002, 6.178E+001, 7.088E+002, 0.000E+000, 2.099E-002, 6.801E+001
 4.500E+002, 6.101E+001, 7.074E+002, 0.000E+000, 2.099E-002, 6.766E+001
 4.520E+002, 6.036E+001, 7.061E+002, 0.000E+000, 2.099E-002, 6.709E+001
 4.540E+002, 5.961E+001, 7.080E+002, 0.000E+000, 2.099E-002, 6.905E+001
 4.560E+002, 5.912E+001, 7.061E+002, 0.000E+000, 2.099E-002, 6.655E+001
 4.580E+002, 5.851E+001, 7.008E+002, 0.000E+000, 2.099E-002, 6.502E+001
 4.600E+002, 5.799E+001, 7.021E+002, 0.000E+000, 2.099E-002, 6.714E+001
 4.620E+002, 5.763E+001, 7.028E+002, 0.000E+000, 2.099E-002, 6.618E+001
 4.640E+002, 5.713E+001, 6.980E+002, 0.000E+000, 2.099E-002, 6.397E+001
 4.660E+002, 5.673E+001, 6.968E+002, 0.000E+000, 2.099E-002, 6.514E+001
 4.680E+002, 5.636E+001, 7.005E+002, 0.000E+000, 2.099E-002, 6.679E+001
 4.700E+002, 5.590E+001, 6.967E+002, 0.000E+000, 2.099E-002, 6.365E+001
 4.720E+002, 5.549E+001, 6.929E+002, 0.000E+000, 2.099E-002, 6.272E+001
 4.740E+002, 5.503E+001, 6.928E+002, 0.000E+000, 2.099E-002, 6.449E+001
 4.760E+002, 5.461E+001, 6.961E+002, 0.000E+000, 2.099E-002, 6.545E+001
 4.780E+002, 5.418E+001, 6.983E+002, 0.000E+000, 2.099E-002, 6.695E+001
 4.800E+002, 5.367E+001, 6.986E+002, 0.000E+000, 2.099E-002, 6.615E+001
 4.820E+002, 5.322E+001, 6.987E+002, 0.000E+000, 2.099E-002, 6.617E+001
 4.840E+002, 5.269E+001, 6.979E+002, 0.000E+000, 2.099E-002, 6.589E+001
 4.860E+002, 5.219E+001, 6.979E+002, 0.000E+000, 2.099E-002, 6.585E+001
 4.880E+002, 5.177E+001, 6.973E+002, 0.000E+000, 2.099E-002, 6.553E+001
 4.900E+002, 5.124E+001, 6.948E+002, 0.000E+000, 2.099E-002, 6.441E+001
 4.920E+002, 5.076E+001, 6.950E+002, 0.000E+000, 2.099E-002, 6.495E+001
 4.940E+002, 5.034E+001, 6.960E+002, 0.000E+000, 2.099E-002, 6.579E+001
 4.960E+002, 4.988E+001, 6.954E+002, 0.000E+000, 2.099E-002, 6.530E+001
 4.980E+002, 4.943E+001, 6.938E+002, 0.000E+000, 2.099E-002, 6.409E+001
 5.000E+002, 4.898E+001, 6.928E+002, 0.000E+000, 2.099E-002, 6.447E+001
 5.020E+002, 4.862E+001, 6.941E+002, 0.000E+000, 2.099E-002, 6.503E+001
 5.040E+002, 4.820E+001, 6.943E+002, 0.000E+000, 2.099E-002, 6.520E+001
 5.060E+002, 4.778E+001, 6.896E+002, 0.000E+000, 2.099E-002, 6.201E+001
 5.080E+002, 4.750E+001, 6.865E+002, 0.000E+000, 2.099E-002, 6.201E+001
 5.100E+002, 4.705E+001, 6.891E+002, 0.000E+000, 2.099E-002, 6.389E+001
 5.120E+002, 4.678E+001, 6.903E+002, 0.000E+000, 2.099E-002, 6.437E+001
 5.140E+002, 4.641E+001, 6.905E+002, 0.000E+000, 2.099E-002, 6.392E+001
 5.160E+002, 4.610E+001, 6.895E+002, 0.000E+000, 2.099E-002, 6.375E+001
 5.180E+002, 4.574E+001, 6.898E+002, 0.000E+000, 2.099E-002, 6.395E+001
 5.200E+002, 4.542E+001, 6.896E+002, 0.000E+000, 2.099E-002, 6.412E+001
 5.220E+002, 4.505E+001, 6.903E+002, 0.000E+000, 2.099E-002, 6.391E+001
 5.240E+002, 4.471E+001, 6.891E+002, 0.000E+000, 2.099E-002, 6.362E+001
 5.260E+002, 4.435E+001, 6.881E+002, 0.000E+000, 2.099E-002, 6.314E+001
 5.280E+002, 4.398E+001, 6.892E+002, 0.000E+000, 2.099E-002, 6.426E+001
 5.300E+002, 4.365E+001, 6.891E+002, 0.000E+000, 2.099E-002, 6.371E+001
 5.320E+002, 4.329E+001, 6.850E+002, 0.000E+000, 2.099E-002, 6.151E+001
 5.340E+002, 4.296E+001, 6.862E+002, 0.000E+000, 2.099E-002, 6.323E+001
 5.360E+002, 4.264E+001, 6.863E+002, 0.000E+000, 2.099E-002, 6.282E+001
 5.380E+002, 4.235E+001, 6.854E+002, 0.000E+000, 2.099E-002, 6.241E+001
 5.400E+002, 4.201E+001, 6.814E+002, 0.000E+000, 2.099E-002, 6.100E+001
 5.420E+002, 4.170E+001, 6.842E+002, 0.000E+000, 2.099E-002, 6.267E+001
 5.440E+002, 4.138E+001, 6.846E+002, 0.000E+000, 2.099E-002, 6.299E+001
 5.460E+002, 4.104E+001, 6.847E+002, 0.000E+000, 2.099E-002, 6.264E+001
 5.480E+002, 4.072E+001, 6.847E+002, 0.000E+000, 2.099E-002, 6.288E+001
 5.500E+002, 4.028E+001, 6.846E+002, 0.000E+000, 2.099E-002, 6.289E+001
 5.520E+002, 3.992E+001, 6.846E+002, 0.000E+000, 2.099E-002, 6.255E+001
 5.540E+002, 3.953E+001, 6.838E+002, 0.000E+000, 2.099E-002, 6.247E+001
 5.560E+002, 3.912E+001, 6.820E+002, 0.000E+000, 2.099E-002, 6.166E+001
 5.580E+002, 3.872E+001, 6.815E+002, 0.000E+000, 2.099E-002, 6.140E+001
 5.600E+002, 3.832E+001, 6.811E+002, 0.000E+000, 2.099E-002, 6.189E+001
 5.620E+002, 3.798E+001, 6.815E+002, 0.000E+000, 2.099E-002, 6.196E+001
 5.640E+002, 3.760E+001, 6.807E+002, 0.000E+000, 2.099E-002, 6.124E+001
 5.660E+002, 3.720E+001, 6.796E+002, 0.000E+000, 2.099E-002, 6.119E+001
 5.680E+002, 3.681E+001, 6.795E+002, 0.000E+000, 2.099E-002, 6.153E+001
 5.700E+002, 3.642E+001, 6.797E+002, 0.000E+000, 2.099E-002, 6.153E+001
 5.720E+002, 3.603E+001, 6.795E+002, 0.000E+000, 2.099E-002, 6.133E+001
 5.740E+002, 3.559E+001, 6.787E+002, 0.000E+000, 2.099E-002, 6.093E+001
 5.760E+002, 3.516E+001, 6.778E+002, 0.000E+000, 2.099E-002, 6.074E+001
 5.780E+002, 3.478E+001, 6.779E+002, 0.000E+000, 2.099E-002, 6.096E+001
