s,kg/s,kW
 2.7300352E+002, 6.1113596E-002, 2.1031526E-001
 2.7401622E+002, 6.0885725E-002, 2.0394257E-001
 2.7500227E+002, 6.0951937E-002, 2.1438925E-001
 2.7601498E+002, 6.0898229E-002, 2.1984876E-001
 2.7700103E+002, 6.1171910E-002, 2.1152217E-001
 2.7801373E+002, 6.0996329E-002, 1.9205629E-001
 2.7902644E+002, 5.9817571E-002, 1.8369486E-001
 2.8001249E+002, 6.0454721E-002, 1.9057778E-001
 2.8102519E+002, 6.1097317E-002, 2.0278255E-001
 2.8201125E+002, 6.1375717E-002, 2.0316991E-001
 2.8302395E+002, 6.0868588E-002, 1.9782015E-001
 2.8401000E+002, 6.1183458E-002, 2.0724681E-001
 2.8502271E+002, 6.1765790E-002, 2.0207212E-001
 2.8600876E+002, 6.2706506E-002, 2.0049777E-001
 2.8702146E+002, 6.3303839E-002, 2.0386937E-001
 2.8800752E+002, 6.3526498E-002, 2.0535850E-001
 2.8902022E+002, 6.4038781E-002, 2.0793663E-001
 2.9000627E+002, 6.4417091E-002, 1.9862140E-001
 2.9101898E+002, 6.4872636E-002, 1.9007645E-001
 2.9200503E+002, 6.5067119E-002, 1.8498171E-001
 2.9301773E+002, 6.5333242E-002, 1.9733096E-001
 2.9400379E+002, 6.4732624E-002, 2.0399275E-001
 2.9501649E+002, 6.3166713E-002, 1.9760224E-001
 2.9600254E+002, 6.2169207E-002, 1.9300575E-001
 2.9701525E+002, 6.0656649E-002, 1.9710001E-001
 2.9800130E+002, 6.0579076E-002, 1.9372053E-001
 2.9901400E+002, 6.1097570E-002, 1.9597457E-001
 3.0000000E+002, 6.1011225E-002, 2.0086566E-001
