s,kg/s,kW
 3.4016979E+001, 1.0865654E-001, 6.8152385E-001
 3.5012171E+001, 1.1130852E-001, 7.0276748E-001
 3.6007363E+001, 1.1217344E-001, 7.1159533E-001
 3.7002555E+001, 1.1183454E-001, 7.1685481E-001
 3.8016886E+001, 1.1169172E-001, 7.0750306E-001
 3.9012078E+001, 1.1219881E-001, 7.0109143E-001
 4.0007270E+001, 1.1206879E-001, 6.7755604E-001
 4.1002463E+001, 1.1116237E-001, 6.8840733E-001
 4.2016793E+001, 1.1041363E-001, 6.7374255E-001
 4.3011985E+001, 1.1071084E-001, 6.5916023E-001
 4.4007178E+001, 1.1192851E-001, 6.9250529E-001
 4.5002370E+001, 1.1160303E-001, 6.9803543E-001
 4.6016700E+001, 1.1183293E-001, 7.3647303E-001
 4.7011893E+001, 1.1118981E-001, 6.8345033E-001
 4.8007085E+001, 1.1095543E-001, 6.8324919E-001
 4.9002277E+001, 1.1194452E-001, 7.0962830E-001
 5.0016608E+001, 1.1242259E-001, 7.0230803E-001
 5.1011800E+001, 1.1136546E-001, 6.9729071E-001
 5.2006992E+001, 1.0903541E-001, 6.7265246E-001
 5.3002184E+001, 1.0752938E-001, 6.7038804E-001
 5.4016515E+001, 1.0791812E-001, 6.7265491E-001
 5.5011707E+001, 1.0882258E-001, 6.7827334E-001
 5.6006899E+001, 1.1051898E-001, 7.0032094E-001
 5.7002092E+001, 1.1075441E-001, 7.0826578E-001
 5.8016422E+001, 1.1047619E-001, 7.3334213E-001
 5.9011615E+001, 1.0998281E-001, 6.8993013E-001
 6.0006807E+001, 1.0977711E-001, 6.8251304E-001
 6.1001999E+001, 1.1013127E-001, 6.8473253E-001
 6.2016330E+001, 1.1027391E-001, 7.0357823E-001
 6.3011522E+001, 1.0985303E-001, 6.8861634E-001
 6.4006714E+001, 1.0901498E-001, 6.6923635E-001
 6.5001906E+001, 1.0860290E-001, 6.6516414E-001
 6.6016237E+001, 1.0873810E-001, 6.5595037E-001
 6.7011429E+001, 1.0802618E-001, 6.9160922E-001
 6.8000880E+001, 1.0743212E-001, 6.9290923E-001
 6.9005263E+001, 1.0746048E-001, 7.0786538E-001
 7.0001016E+001, 1.0909072E-001, 6.8189636E-001
 7.1015558E+001, 1.0996187E-001, 6.9632012E-001
 7.2011312E+001, 1.0995140E-001, 6.8686881E-001
 7.3007065E+001, 1.1016274E-001, 6.8426276E-001
 7.4000940E+001, 1.0766310E-001, 6.8321537E-001
 7.5013603E+001, 1.0617750E-001, 6.8132211E-001
 7.6001313E+001, 1.0428612E-001, 6.9488996E-001
 7.7011092E+001, 1.0119540E-001, 6.8688319E-001
 7.8013432E+001, 9.9745943E-002, 6.6558628E-001
 7.9001453E+001, 9.9276603E-002, 6.5727114E-001
 8.0014021E+001, 1.0242876E-001, 6.7516183E-001
 8.1010600E+001, 1.0547042E-001, 6.7774202E-001
 8.2002233E+001, 1.0861153E-001, 7.0703775E-001
 8.3014103E+001, 1.1131833E-001, 7.3580614E-001
 8.4005736E+001, 1.1288976E-001, 7.3678833E-001
 8.5009503E+001, 1.1360752E-001, 7.0748873E-001
 8.6011155E+001, 1.1410927E-001, 7.1259451E-001
 8.7012806E+001, 1.1416740E-001, 7.0258764E-001
 8.8014457E+001, 1.1372979E-001, 6.9936343E-001
 8.9016108E+001, 1.1330373E-001, 7.0276493E-001
 9.0017759E+001, 1.1317147E-001, 6.8359451E-001
 9.1001199E+001, 1.1255603E-001, 6.8158721E-001
 9.2002850E+001, 1.1169127E-001, 6.6366107E-001
 9.3004501E+001, 1.1069653E-001, 6.8264361E-001
 9.4011616E+001, 1.0904482E-001, 6.8433634E-001
 9.5013267E+001, 1.0945940E-001, 6.9247039E-001
 9.6014918E+001, 1.1025633E-001, 7.2845111E-001
 9.7016570E+001, 1.1053108E-001, 6.9451297E-001
 9.8018221E+001, 1.1064016E-001, 6.9005460E-001
 9.9019872E+001, 1.1075925E-001, 7.2194104E-001
 1.0000149E+002, 1.0974718E-001, 7.1130428E-001
 1.0100314E+002, 1.0876699E-001, 6.6846477E-001
 1.0200355E+002, 1.1002775E-001, 6.6786526E-001
 1.0301149E+002, 1.1110802E-001, 6.5395460E-001
 1.0400142E+002, 1.1127064E-001, 6.9385719E-001
 1.0500935E+002, 1.1215426E-001, 7.2505667E-001
 1.0601728E+002, 1.1235862E-001, 7.3413609E-001
 1.0700721E+002, 1.1123355E-001, 6.7952328E-001
 1.0801694E+002, 1.0930653E-001, 6.7277987E-001
 1.0900687E+002, 1.0646158E-001, 6.6802991E-001
 1.1001660E+002, 1.0599704E-001, 6.9482116E-001
 1.1100654E+002, 1.0703715E-001, 6.8107666E-001
 1.1201627E+002, 1.0878688E-001, 6.6793162E-001
 1.1300620E+002, 1.1095383E-001, 7.1665995E-001
 1.1400997E+002, 1.1208985E-001, 7.2478803E-001
 1.1500752E+002, 1.1219326E-001, 7.0551613E-001
 1.1600508E+002, 1.1250299E-001, 6.9613630E-001
 1.1700263E+002, 1.1281658E-001, 7.0817396E-001
 1.1800018E+002, 1.1150817E-001, 6.8572006E-001
 1.1901554E+002, 1.1171628E-001, 6.8209451E-001
 1.2001309E+002, 1.1155862E-001, 6.7441314E-001
 1.2101064E+002, 1.1208280E-001, 7.0872850E-001
 1.2200820E+002, 1.1260960E-001, 7.3186823E-001
 1.2300040E+002, 1.1144873E-001, 6.9963964E-001
 1.2401933E+002, 1.0884412E-001, 6.6218584E-001
 1.2501866E+002, 1.0892182E-001, 7.0698273E-001
 1.2601799E+002, 1.0885665E-001, 6.8552565E-001
 1.2701733E+002, 1.0886777E-001, 6.9707638E-001
 1.2801666E+002, 1.0887814E-001, 6.8102814E-001
 1.2901599E+002, 1.0917240E-001, 6.8464369E-001
 1.3001532E+002, 1.0826076E-001, 7.0348857E-001
 1.3101466E+002, 1.1061408E-001, 6.7647253E-001
 1.3201399E+002, 1.1304258E-001, 7.2138775E-001
 1.3301332E+002, 1.1331340E-001, 7.3558489E-001
 1.3401265E+002, 1.1271205E-001, 7.1943990E-001
 1.3501199E+002, 1.1249146E-001, 6.8852647E-001
 1.3601132E+002, 1.1042898E-001, 6.7040954E-001
 1.3701065E+002, 1.0799324E-001, 6.8148369E-001
 1.3800998E+002, 1.1026342E-001, 6.9084271E-001
 1.3900931E+002, 1.1126661E-001, 7.1768855E-001
 1.4000865E+002, 1.1147202E-001, 7.0047742E-001
 1.4100798E+002, 1.1107056E-001, 6.9378404E-001
 1.4200731E+002, 1.0948062E-001, 6.8548619E-001
 1.4300664E+002, 1.0893296E-001, 6.6242162E-001
 1.4400598E+002, 1.0911967E-001, 6.7878247E-001
 1.4500531E+002, 1.1020322E-001, 6.5910500E-001
 1.4601570E+002, 1.1219283E-001, 7.1508810E-001
 1.4700164E+002, 1.1218268E-001, 7.3212911E-001
 1.4800520E+002, 1.1059726E-001, 7.1882527E-001
 1.4900875E+002, 1.1020338E-001, 6.9816175E-001
 1.5001230E+002, 1.0934718E-001, 6.7604560E-001
 1.5101585E+002, 1.0830583E-001, 6.7086767E-001
 1.5200180E+002, 1.0788084E-001, 6.8476448E-001
 1.5300535E+002, 1.0909113E-001, 6.7793639E-001
 1.5400890E+002, 1.0978776E-001, 6.9505794E-001
 1.5501245E+002, 1.0934435E-001, 6.7932034E-001
 1.5601600E+002, 1.0863719E-001, 6.7733460E-001
 1.5701779E+002, 1.1097456E-001, 6.5082529E-001
 1.5801087E+002, 1.1322011E-001, 7.0341956E-001
 1.5900255E+002, 1.1539601E-001, 7.1836319E-001
 1.6001056E+002, 1.1676314E-001, 7.1720383E-001
 1.6100917E+002, 1.1680290E-001, 7.3053444E-001
 1.6200779E+002, 1.1642033E-001, 7.1130254E-001
 1.6300640E+002, 1.1518744E-001, 7.2312537E-001
 1.6401190E+002, 1.1171958E-001, 6.9624076E-001
 1.6501568E+002, 1.0986564E-001, 7.1245355E-001
 1.6600052E+002, 1.0977072E-001, 6.7186565E-001
 1.6700430E+002, 1.0888778E-001, 6.8865591E-001
 1.6800808E+002, 1.0902450E-001, 6.8235188E-001
 1.6901185E+002, 1.0979563E-001, 7.0743094E-001
 1.7001563E+002, 1.1094352E-001, 7.0277562E-001
 1.7100047E+002, 1.1086908E-001, 6.9656648E-001
 1.7200425E+002, 1.1028301E-001, 6.8877288E-001
 1.7300803E+002, 1.0921973E-001, 6.8562743E-001
 1.7401181E+002, 1.0885438E-001, 6.5726486E-001
 1.7501559E+002, 1.1051706E-001, 7.1541030E-001
 1.7600043E+002, 1.1099008E-001, 6.8545226E-001
 1.7700421E+002, 1.1086855E-001, 6.5187532E-001
 1.7800798E+002, 1.1109538E-001, 6.7145414E-001
 1.7901176E+002, 1.1056614E-001, 7.0969548E-001
 1.8001554E+002, 1.1037336E-001, 7.0405495E-001
 1.8100038E+002, 1.0928399E-001, 7.0518118E-001
 1.8200416E+002, 1.0833647E-001, 7.0083746E-001
 1.8300794E+002, 1.0795715E-001, 6.8635581E-001
 1.8401172E+002, 1.0847097E-001, 6.7006652E-001
 1.8501550E+002, 1.0953709E-001, 6.9454354E-001
 1.8600034E+002, 1.1044116E-001, 7.2521408E-001
 1.8700412E+002, 1.1137127E-001, 7.2675044E-001
 1.8800789E+002, 1.1086712E-001, 7.1646754E-001
 1.8901167E+002, 1.1053916E-001, 6.8614370E-001
 1.9001545E+002, 1.1000975E-001, 6.8232357E-001
 1.9100029E+002, 1.0912494E-001, 6.9386381E-001
 1.9200407E+002, 1.0866304E-001, 6.6641915E-001
 1.9300785E+002, 1.0844314E-001, 6.9252716E-001
 1.9401163E+002, 1.0830361E-001, 6.8514219E-001
 1.9501541E+002, 1.0789352E-001, 6.7281919E-001
 1.9600025E+002, 1.0820951E-001, 6.7162499E-001
 1.9700402E+002, 1.0868633E-001, 6.6433792E-001
 1.9800780E+002, 1.0990116E-001, 6.8593529E-001
 1.9901158E+002, 1.1142493E-001, 7.2229690E-001
 2.0000000E+002, 1.1089840E-001, 7.2685519E-001
