s,kg/s,kW
Time,"mdot","hdot"
 0.0000000E+000,-1.6205246E-010,-6.4794224E-017
 1.0127034E+000,-3.7804583E-005, 7.9262963E-005
 2.0254068E+000, 8.6514159E-004, 3.5002339E-003
 3.0114601E+000, 4.9640620E-003, 3.2289555E-002
 4.0241635E+000, 1.1256609E-002, 8.7048860E-002
 5.0102168E+000, 1.8358777E-002, 1.6298393E-001
 6.0229202E+000, 2.4902159E-002, 2.4648146E-001
 7.0089736E+000, 3.0727261E-002, 3.5283857E-001
 8.0216770E+000, 3.4731919E-002, 4.0724675E-001
 9.0077303E+000, 3.8534029E-002, 4.0129461E-001
 1.0020434E+001, 4.3090292E-002, 3.3330078E-001
 1.1006487E+001, 4.7310208E-002, 2.7614241E-001
 1.2019190E+001, 5.1369756E-002, 2.9233372E-001
 1.3005244E+001, 5.5016046E-002, 3.1676044E-001
 1.4017947E+001, 5.8461361E-002, 3.3981457E-001
 1.5004000E+001, 6.1415919E-002, 3.6369731E-001
 1.6016704E+001, 6.3477741E-002, 3.5720203E-001
 1.7002757E+001, 6.5690679E-002, 3.3246385E-001
 1.8015461E+001, 6.7871275E-002, 3.3509216E-001
 1.9001514E+001, 6.9536453E-002, 3.4804174E-001
 2.0014217E+001, 7.1120381E-002, 3.7033593E-001
 2.1000271E+001, 7.2318973E-002, 3.6196575E-001
 2.2012974E+001, 7.2711091E-002, 3.5901819E-001
 2.3025677E+001, 7.3267679E-002, 3.5664731E-001
 2.4011731E+001, 7.4048854E-002, 3.6370667E-001
 2.5024434E+001, 7.4396951E-002, 3.5704214E-001
 2.6010487E+001, 7.5731987E-002, 3.6378624E-001
 2.7023191E+001, 7.7521933E-002, 3.7493877E-001
 2.8009244E+001, 7.9018484E-002, 3.7689706E-001
 2.9021948E+001, 7.9782522E-002, 3.9514864E-001
 3.0008001E+001, 7.9907416E-002, 4.0319766E-001
 3.1020704E+001, 8.0157418E-002, 3.8919727E-001
 3.2006758E+001, 8.1289007E-002, 3.9573865E-001
 3.3019461E+001, 8.2125581E-002, 4.0470824E-001
 3.4007608E+001, 8.2731504E-002, 3.9698558E-001
 3.5012313E+001, 8.3661975E-002, 4.0136791E-001
 3.6017019E+001, 8.4738343E-002, 4.0253562E-001
 3.7021725E+001, 8.5668957E-002, 4.0731163E-001
 3.8002509E+001, 8.5523945E-002, 4.0725385E-001
 3.9007214E+001, 8.4912290E-002, 4.1086108E-001
 4.0011920E+001, 8.4319765E-002, 4.2062450E-001
 4.1016626E+001, 8.4048304E-002, 4.0868500E-001
 4.2021331E+001, 8.3938813E-002, 4.0639818E-001
 4.3002116E+001, 8.4181679E-002, 4.0629369E-001
 4.4006821E+001, 8.5467654E-002, 4.0815014E-001
 4.5011527E+001, 8.6480464E-002, 4.0460194E-001
 4.6017964E+001, 8.7816385E-002, 4.1859950E-001
 4.7007538E+001, 8.8503006E-002, 4.3936279E-001
 4.8018625E+001, 8.9009214E-002, 4.2825510E-001
 4.9008198E+001, 8.8965102E-002, 4.2459889E-001
 5.0019285E+001, 8.8314112E-002, 4.2914765E-001
 5.1008859E+001, 8.7994658E-002, 4.1764092E-001
 5.2019945E+001, 8.8793283E-002, 4.2824373E-001
 5.3009519E+001, 8.9853302E-002, 4.2696533E-001
 5.4020605E+001, 9.0827869E-002, 4.2965702E-001
 5.5010179E+001, 8.9486307E-002, 4.2536998E-001
 5.6021265E+001, 8.7728106E-002, 4.0838861E-001
 5.7010839E+001, 8.6534856E-002, 3.8896595E-001
