s,kg/s,kW
 2.7300749E+002, 1.0018074E-001, 8.0767123E-001
 2.7400741E+002, 9.9373574E-002, 8.0555804E-001
 2.7500547E+002, 9.7669375E-002, 7.8405837E-001
 2.7600354E+002, 9.7353005E-002, 8.1597802E-001
 2.7700160E+002, 9.7357677E-002, 8.2106275E-001
 2.7802004E+002, 9.8114091E-002, 8.7247212E-001
 2.7901810E+002, 9.9042310E-002, 8.8727115E-001
 2.8001617E+002, 9.7928364E-002, 8.6867357E-001
 2.8101424E+002, 9.7404435E-002, 8.2306173E-001
 2.8201230E+002, 9.7309364E-002, 8.0407390E-001
 2.8301037E+002, 9.8331205E-002, 8.1491828E-001
 2.8400843E+002, 9.8345708E-002, 8.4774144E-001
 2.8500650E+002, 9.6364725E-002, 8.2852025E-001
 2.8600456E+002, 9.6013252E-002, 8.3428577E-001
 2.8700263E+002, 9.7222884E-002, 7.9166930E-001
 2.8800070E+002, 9.8292221E-002, 8.3630956E-001
 2.8901913E+002, 9.7353094E-002, 8.5742855E-001
 2.9001720E+002, 9.6478101E-002, 8.4437761E-001
 2.9101526E+002, 9.6455897E-002, 8.0364128E-001
 2.9201693E+002, 9.7709567E-002, 8.0516381E-001
 2.9300593E+002, 9.7742622E-002, 8.7396089E-001
 2.9401325E+002, 9.7429607E-002, 8.1306777E-001
 2.9500226E+002, 9.8228533E-002, 7.7143306E-001
 2.9600958E+002, 9.9213005E-002, 8.0187867E-001
 2.9701690E+002, 9.8609991E-002, 8.4636454E-001
 2.9800591E+002, 9.7250736E-002, 8.0920711E-001
 2.9901323E+002, 9.7617134E-002, 8.3907467E-001
 3.0000000E+002, 9.6512958E-002, 8.0615204E-001
