s,kg/s,kW
 4.0007518E+001, 1.1395808E-001, 6.9098748E-001
 4.1025129E+001, 1.0945497E-001, 6.5487363E-001
 4.2017299E+001, 1.0687849E-001, 6.6914280E-001
 4.3011649E+001, 1.1143100E-001, 6.7510400E-001
 4.4005523E+001, 1.1543130E-001, 6.9796758E-001
 4.5005736E+001, 1.2188783E-001, 7.1812885E-001
 4.6005637E+001, 1.2837531E-001, 7.0893586E-001
 4.7000476E+001, 1.3216689E-001, 6.9430670E-001
 4.8019745E+001, 1.3510034E-001, 7.3953579E-001
 4.9011723E+001, 1.3720074E-001, 7.5230516E-001
 5.0022679E+001, 1.3267904E-001, 7.1139203E-001
 5.1008732E+001, 1.2525028E-001, 6.7596585E-001
 5.2021436E+001, 1.1903648E-001, 6.7507103E-001
 5.3007489E+001, 1.2196693E-001, 6.8251624E-001
 5.4022467E+001, 1.2921375E-001, 6.9819438E-001
 5.5017604E+001, 1.3528195E-001, 7.0218116E-001
 5.6018259E+001, 1.3703395E-001, 7.1850032E-001
 5.7024277E+001, 1.3931830E-001, 7.3952386E-001
 5.8002920E+001, 1.3772315E-001, 7.2810121E-001
 5.9001817E+001, 1.4076105E-001, 7.4090237E-001
 6.0011545E+001, 1.4097879E-001, 7.4004242E-001
 6.1021274E+001, 1.4075541E-001, 7.5803000E-001
 6.2006375E+001, 1.3712517E-001, 7.4300923E-001
 6.3016104E+001, 1.3151760E-001, 7.1219797E-001
 6.4001205E+001, 1.2710393E-001, 7.0811520E-001
 6.5010934E+001, 1.2560743E-001, 7.0800891E-001
 6.6020662E+001, 1.2719383E-001, 6.9970530E-001
 6.7010351E+001, 1.2761937E-001, 7.1085119E-001
 6.8006156E+001, 1.2430345E-001, 6.6656565E-001
 6.9001961E+001, 1.1800524E-001, 6.6002466E-001
 7.0007215E+001, 1.1491862E-001, 6.6753961E-001
 7.1019919E+001, 1.2086338E-001, 7.2566529E-001
 7.2005972E+001, 1.2807284E-001, 7.1659476E-001
 7.3021036E+001, 1.3273408E-001, 7.4206993E-001
 7.4011333E+001, 1.3486850E-001, 7.4028694E-001
 7.5003790E+001, 1.3494861E-001, 7.3422207E-001
 7.6017514E+001, 1.3491992E-001, 7.1623883E-001
 7.7005245E+001, 1.3418553E-001, 7.3166828E-001
 7.8018969E+001, 1.3234967E-001, 7.0096932E-001
 7.9008234E+001, 1.3156050E-001, 7.2703230E-001
 8.0025500E+001, 1.3308397E-001, 7.2185200E-001
 8.1013557E+001, 1.3683744E-001, 7.5509581E-001
 8.2011627E+001, 1.4104773E-001, 7.6393512E-001
 8.3016023E+001, 1.4121102E-001, 7.3113942E-001
 8.4014441E+001, 1.4059459E-001, 7.0769854E-001
 8.5012860E+001, 1.3799068E-001, 7.2269165E-001
 8.6011278E+001, 1.3524439E-001, 7.2283613E-001
 8.7009697E+001, 1.3597924E-001, 7.4562179E-001
 8.8004172E+001, 1.3451627E-001, 7.2386283E-001
 8.9010615E+001, 1.3128932E-001, 7.1424603E-001
 9.0017057E+001, 1.2875223E-001, 6.6992986E-001
 9.1023499E+001, 1.2977302E-001, 6.9382445E-001
 9.2004780E+001, 1.3449798E-001, 7.0732801E-001
 9.3011223E+001, 1.3852492E-001, 7.5526891E-001
 9.4017665E+001, 1.4099268E-001, 7.0061591E-001
 9.5024107E+001, 1.4433095E-001, 7.4601089E-001
 9.6001370E+001, 1.4338275E-001, 7.1406541E-001
 9.7003356E+001, 1.4118547E-001, 7.0558563E-001
 9.8017264E+001, 1.3898146E-001, 7.3155209E-001
 9.9007031E+001, 1.3568921E-001, 7.3891061E-001
 1.0001611E+002, 1.3725140E-001, 7.1957962E-001
 1.0102519E+002, 1.3699522E-001, 7.1238809E-001
 1.0200731E+002, 1.3724425E-001, 7.1788467E-001
 1.0302050E+002, 1.3924167E-001, 7.3726218E-001
 1.0401515E+002, 1.3939112E-001, 7.2736269E-001
 1.0500979E+002, 1.3718178E-001, 7.1656151E-001
 1.0600443E+002, 1.3100697E-001, 7.0704726E-001
 1.0702458E+002, 1.2610537E-001, 6.6187158E-001
 1.0801922E+002, 1.3145285E-001, 7.1050928E-001
 1.0901386E+002, 1.3516093E-001, 7.3637137E-001
 1.1000851E+002, 1.3501667E-001, 7.1020300E-001
 1.1100315E+002, 1.3090056E-001, 7.1761622E-001
 1.1201957E+002, 1.2976274E-001, 7.1351952E-001
 1.1300563E+002, 1.2894275E-001, 6.8236370E-001
 1.1401833E+002, 1.3145474E-001, 7.0526237E-001
 1.1500438E+002, 1.3178972E-001, 7.1903726E-001
 1.1600853E+002, 1.3453856E-001, 7.1262006E-001
 1.1702229E+002, 1.3582947E-001, 7.1973630E-001
 1.1800207E+002, 1.3346637E-001, 7.0769109E-001
 1.1901001E+002, 1.3220921E-001, 7.0683465E-001
 1.2001794E+002, 1.3264330E-001, 7.2982250E-001
 1.2100129E+002, 1.3349975E-001, 7.2793560E-001
 1.2200922E+002, 1.3216772E-001, 7.0639025E-001
 1.2301716E+002, 1.3138818E-001, 7.1910470E-001
 1.2402552E+002, 1.3237239E-001, 6.9162519E-001
 1.2501157E+002, 1.3560216E-001, 7.2041792E-001
 1.2602427E+002, 1.3502994E-001, 7.2579956E-001
 1.2701033E+002, 1.3503866E-001, 6.9583747E-001
 1.2801898E+002, 1.3461762E-001, 7.5298649E-001
 1.2901850E+002, 1.3341833E-001, 7.5537641E-001
 1.3000131E+002, 1.3418483E-001, 7.3909748E-001
 1.3100933E+002, 1.3432858E-001, 7.4284533E-001
 1.3200587E+002, 1.3512499E-001, 7.1856116E-001
 1.3300189E+002, 1.3565578E-001, 7.3917152E-001
 1.3400907E+002, 1.3518505E-001, 7.4606627E-001
 1.3501625E+002, 1.3528528E-001, 7.0799911E-001
 1.3602344E+002, 1.3371181E-001, 6.9565958E-001
 1.3700605E+002, 1.3529105E-001, 6.8574307E-001
 1.3801324E+002, 1.3912327E-001, 7.4974136E-001
 1.3902042E+002, 1.3809711E-001, 7.5165292E-001
 1.4000304E+002, 1.3816406E-001, 7.4678761E-001
 1.4102247E+002, 1.3908972E-001, 7.3227322E-001
 1.4201216E+002, 1.4016385E-001, 7.1138232E-001
 1.4300185E+002, 1.4259482E-001, 7.2206280E-001
 1.4401280E+002, 1.4244567E-001, 7.3956056E-001
 1.4501580E+002, 1.3591995E-001, 6.9049812E-001
 1.4601880E+002, 1.3273528E-001, 7.0791144E-001
 1.4700509E+002, 1.3244871E-001, 7.3535694E-001
 1.4800332E+002, 1.3218368E-001, 7.0036477E-001
 1.4900154E+002, 1.3100946E-001, 6.8851788E-001
 1.5002604E+002, 1.3241540E-001, 6.9211661E-001
 1.5102427E+002, 1.3707389E-001, 7.2409926E-001
 1.5202249E+002, 1.4098779E-001, 7.5649403E-001
 1.5302476E+002, 1.4012394E-001, 7.7181641E-001
 1.5402076E+002, 1.4195105E-001, 7.6732923E-001
 1.5500306E+002, 1.4592525E-001, 7.4619964E-001
 1.5601735E+002, 1.4895980E-001, 7.4943902E-001
 1.5702249E+002, 1.4831357E-001, 7.3686659E-001
 1.5800250E+002, 1.4608769E-001, 7.5728343E-001
 1.5900765E+002, 1.4278114E-001, 7.1306662E-001
 1.6000893E+002, 1.3868316E-001, 7.1445620E-001
 1.6101926E+002, 1.3286995E-001, 7.1128489E-001
 1.6202063E+002, 1.2904544E-001, 7.0777644E-001
 1.6302456E+002, 1.3094542E-001, 7.2391082E-001
 1.6400732E+002, 1.3506323E-001, 7.2453596E-001
 1.6501594E+002, 1.3898432E-001, 7.4536947E-001
 1.6602457E+002, 1.3927159E-001, 7.3119069E-001
 1.6700733E+002, 1.3888269E-001, 7.4815216E-001
 1.6800824E+002, 1.3771017E-001, 7.3502355E-001
 1.6900252E+002, 1.3499736E-001, 7.2632874E-001
 1.7001522E+002, 1.3408255E-001, 7.0489238E-001
 1.7100775E+002, 1.3622486E-001, 7.3485525E-001
 1.7200543E+002, 1.3901100E-001, 7.3742269E-001
 1.7302012E+002, 1.4123495E-001, 7.3921874E-001
 1.7400190E+002, 1.3966371E-001, 7.3555056E-001
 1.7501069E+002, 1.3884616E-001, 7.2526316E-001
 1.7600368E+002, 1.4073736E-001, 7.2950538E-001
 1.7701211E+002, 1.4163932E-001, 7.4990932E-001
 1.7802411E+002, 1.4275123E-001, 7.7708996E-001
 1.7902257E+002, 1.4049053E-001, 7.5408196E-001
 1.8001820E+002, 1.3698369E-001, 7.4452000E-001
 1.8101384E+002, 1.3916146E-001, 7.3250572E-001
 1.8200947E+002, 1.3860890E-001, 7.4481706E-001
 1.8300510E+002, 1.3724819E-001, 7.3830410E-001
 1.8400073E+002, 1.3598425E-001, 7.2570873E-001
 1.8502007E+002, 1.3408480E-001, 7.3133660E-001
 1.8601096E+002, 1.3520211E-001, 7.0517660E-001
 1.8700185E+002, 1.3697428E-001, 7.1228300E-001
 1.8801882E+002, 1.3927199E-001, 7.4857003E-001
 1.8900971E+002, 1.3708429E-001, 7.3454934E-001
 1.9000836E+002, 1.3347178E-001, 7.3459325E-001
 1.9101162E+002, 1.3470466E-001, 7.5392092E-001
 1.9201997E+002, 1.3682180E-001, 7.2846509E-001
 1.9300130E+002, 1.3815332E-001, 7.4131979E-001
 1.9400779E+002, 1.3748878E-001, 7.1547076E-001
 1.9501428E+002, 1.3595260E-001, 6.8124812E-001
 1.9601643E+002, 1.3336178E-001, 6.8191627E-001
 1.9700249E+002, 1.3585806E-001, 7.0375163E-001
 1.9801579E+002, 1.4027409E-001, 7.3264660E-001
 1.9900026E+002, 1.4428046E-001, 7.7016859E-001
 2.0001160E+002, 1.4727827E-001, 7.4926356E-001
 2.0102002E+002, 1.4349429E-001, 7.7106249E-001
 2.0200322E+002, 1.3858827E-001, 7.5478002E-001
 2.0301164E+002, 1.3742285E-001, 7.2910120E-001
 2.0402005E+002, 1.3718597E-001, 7.4419653E-001
 2.0500326E+002, 1.3456839E-001, 6.9838768E-001
 2.0601168E+002, 1.3346283E-001, 7.1158926E-001
 2.0701286E+002, 1.3159354E-001, 6.6871864E-001
 2.0802223E+002, 1.3088527E-001, 6.8211940E-001
 2.0902258E+002, 1.2893595E-001, 6.9699456E-001
 2.1002056E+002, 1.2892095E-001, 6.9059600E-001
 2.1101347E+002, 1.2876452E-001, 7.4356085E-001
 2.1200858E+002, 1.2846725E-001, 7.2493472E-001
 2.1302211E+002, 1.3173718E-001, 7.0772818E-001
 2.1400753E+002, 1.3825253E-001, 7.1849711E-001
 2.1500039E+002, 1.4368454E-001, 7.5713689E-001
 2.1602256E+002, 1.4232471E-001, 7.7439149E-001
 2.1700603E+002, 1.3849870E-001, 7.3591994E-001
 2.1801538E+002, 1.3542166E-001, 7.2380816E-001
 2.1902473E+002, 1.3212682E-001, 6.9331335E-001
 2.2000819E+002, 1.2983775E-001, 6.7202511E-001
 2.2101395E+002, 1.3053550E-001, 7.1059799E-001
 2.2202277E+002, 1.3172726E-001, 7.2157975E-001
 2.2301512E+002, 1.3256357E-001, 7.2422256E-001
 2.2402173E+002, 1.3475405E-001, 7.5726250E-001
 2.2500526E+002, 1.3734930E-001, 7.4750319E-001
 2.2601797E+002, 1.3461623E-001, 6.9384347E-001
 2.2701065E+002, 1.3276993E-001, 6.9667748E-001
 2.2802301E+002, 1.3454911E-001, 6.6688806E-001
 2.2901870E+002, 1.3578377E-001, 7.0719158E-001
 2.3001439E+002, 1.3591249E-001, 6.8358742E-001
 2.3102217E+002, 1.4003273E-001, 7.0672295E-001
 2.3201815E+002, 1.4337156E-001, 7.2244042E-001
 2.3301331E+002, 1.4412814E-001, 7.1668277E-001
 2.3402196E+002, 1.4695751E-001, 7.5688177E-001
 2.3500801E+002, 1.5157954E-001, 7.7311393E-001
 2.3602325E+002, 1.5330449E-001, 7.9722150E-001
 2.3700607E+002, 1.5158862E-001, 7.7891266E-001
 2.3801286E+002, 1.4812365E-001, 7.5375755E-001
 2.3901726E+002, 1.4529729E-001, 7.2444904E-001
 2.4002172E+002, 1.4431086E-001, 7.5264592E-001
 2.4100286E+002, 1.4057280E-001, 7.4587913E-001
 2.4200928E+002, 1.4258736E-001, 7.3463073E-001
 2.4301103E+002, 1.4645831E-001, 7.2519112E-001
 2.4401278E+002, 1.5074914E-001, 7.2709193E-001
 2.4501453E+002, 1.4922788E-001, 7.4597956E-001
 2.4601628E+002, 1.4519896E-001, 7.3304116E-001
 2.4701804E+002, 1.4904353E-001, 7.4368501E-001
 2.4802080E+002, 1.5168551E-001, 7.9001169E-001
 2.4902332E+002, 1.5413458E-001, 7.8595543E-001
 2.5000000E+002, 1.5540603E-001, 7.7478357E-001
