s,kg/s,kW
Time,"mdot","hdot"
 0.0000000E+000,-1.6205246E-010,-1.2688167E-017
 1.0127034E+000, 1.6939808E-005, 5.4383948E-004
 2.0254068E+000, 2.9999261E-003, 3.0431559E-002
 3.0114601E+000, 1.7780974E-002, 1.6180828E-001
 4.0241635E+000, 4.2509548E-002, 3.5681803E-001
 5.0102168E+000, 6.0575910E-002, 6.3604481E-001
 6.0209674E+000, 7.8719951E-002, 9.7391041E-001
 7.0061790E+000, 8.9825714E-002, 1.1840729E+000
 8.0002522E+000, 9.5297111E-002, 1.1678064E+000
 9.0004634E+000, 9.4769717E-002, 9.7127076E-001
 1.0000675E+001, 9.3498659E-002, 9.2576134E-001
 1.1000886E+001, 9.2999249E-002, 9.1397249E-001
 1.2001097E+001, 9.2035589E-002, 9.1429601E-001
 1.3001308E+001, 9.0967300E-002, 9.1326092E-001
 1.4001519E+001, 9.0681662E-002, 9.0537094E-001
 1.5001730E+001, 8.9398241E-002, 9.1003016E-001
 1.6001942E+001, 8.9172899E-002, 8.9761548E-001
 1.7002153E+001, 8.9576596E-002, 9.2026417E-001
 1.8010058E+001, 8.9650568E-002, 9.0868324E-001
 1.9004499E+001, 9.0108359E-002, 9.2177439E-001
 2.0020098E+001, 9.0301406E-002, 9.1937247E-001
 2.1014538E+001, 8.9519443E-002, 9.1524695E-001
 2.2008979E+001, 8.9929867E-002, 9.1129275E-001
 2.3003420E+001, 9.0139866E-002, 9.1458637E-001
 2.4019019E+001, 9.0058179E-002, 9.2287830E-001
 2.5013460E+001, 9.0008400E-002, 9.2010473E-001
 2.6007900E+001, 9.0326790E-002, 9.0922367E-001
 2.7002341E+001, 8.9838842E-002, 9.1368245E-001
 2.8017940E+001, 8.9617494E-002, 9.1133427E-001
 2.9012381E+001, 8.9385427E-002, 9.1609521E-001
 3.0006822E+001, 8.9298405E-002, 9.0962071E-001
 3.1001262E+001, 8.9701084E-002, 9.1780421E-001
 3.2016862E+001, 9.0332153E-002, 9.1623951E-001
 3.3008717E+001, 9.0642335E-002, 9.1889114E-001
 3.4016785E+001, 9.0734093E-002, 9.2262529E-001
 3.5005832E+001, 9.0483352E-002, 9.2025922E-001
 3.6013899E+001, 9.0457071E-002, 9.2171894E-001
 3.7002947E+001, 8.9997126E-002, 9.1567370E-001
 3.8011014E+001, 8.9773427E-002, 9.1443521E-001
 3.9000061E+001, 8.9917744E-002, 9.2234858E-001
 4.0008129E+001, 9.0104031E-002, 9.1275371E-001
 4.1016196E+001, 9.0014874E-002, 9.2360748E-001
 4.2001439E+001, 8.9723558E-002, 9.1402306E-001
 4.3005703E+001, 8.9841053E-002, 9.1465743E-001
 4.4009966E+001, 8.9991972E-002, 9.1963190E-001
 4.5014229E+001, 8.9908198E-002, 9.1921376E-001
 4.6018493E+001, 9.0345933E-002, 9.2210215E-001
 4.7001834E+001, 8.9709332E-002, 9.1643180E-001
 4.8006097E+001, 8.8932031E-002, 9.1659434E-001
 4.9003876E+001, 8.9309358E-002, 9.0381052E-001
 5.0001529E+001, 8.9163966E-002, 9.2633417E-001
 5.1018006E+001, 8.9299044E-002, 9.2142816E-001
 5.2015659E+001, 8.9587821E-002, 9.1545324E-001
 5.3013311E+001, 8.9337934E-002, 9.1312912E-001
 5.4010964E+001, 8.8436821E-002, 9.1492000E-001
 5.5008617E+001, 8.8204347E-002, 9.0817821E-001
 5.6006270E+001, 8.8047833E-002, 9.1062355E-001
 5.7003923E+001, 8.8327298E-002, 9.0617199E-001
 5.8001576E+001, 8.8208425E-002, 9.1645875E-001
 5.9018052E+001, 8.7966515E-002, 9.1381504E-001
 6.0015705E+001, 8.8505807E-002, 9.1753736E-001
 6.1013358E+001, 8.8215325E-002, 9.0713139E-001
 6.2011011E+001, 8.8108264E-002, 9.2041775E-001
 6.3008664E+001, 8.8505035E-002, 9.1181290E-001
 6.4006317E+001, 8.8278114E-002, 9.1993142E-001
 6.5003970E+001, 8.7710925E-002, 9.0542948E-001
 6.6001623E+001, 8.7713078E-002, 9.0754506E-001
 6.7018099E+001, 8.7309382E-002, 9.1002598E-001
 6.8011988E+001, 8.8215147E-002, 9.0956930E-001
 6.9005876E+001, 8.7860557E-002, 9.1544462E-001
 7.0020470E+001, 8.8295573E-002, 9.1340351E-001
 7.1014358E+001, 8.9285931E-002, 9.2207985E-001
 7.2008246E+001, 8.9202186E-002, 9.2363052E-001
 7.3002134E+001, 8.9458879E-002, 9.0135364E-001
 7.4016729E+001, 8.9545785E-002, 9.1978778E-001
 7.5008242E+001, 9.0014321E-002, 9.1967812E-001
 7.6013061E+001, 9.0431609E-002, 9.1619213E-001
 7.7017880E+001, 9.0875184E-002, 9.2353554E-001
 7.8004092E+001, 9.1030439E-002, 9.2370689E-001
 7.9008911E+001, 9.1337707E-002, 9.2436729E-001
 8.0013730E+001, 9.1123831E-002, 9.2289057E-001
 8.1018549E+001, 9.0752576E-002, 9.1517426E-001
 8.2004760E+001, 9.0617235E-002, 9.2073988E-001
 8.3009579E+001, 9.1091895E-002, 9.2488059E-001
 8.4014398E+001, 9.1386076E-002, 9.2367759E-001
 8.5000610E+001, 9.1100202E-002, 9.2561208E-001
 8.6005429E+001, 9.1066013E-002, 9.1612596E-001
 8.7010248E+001, 9.1656125E-002, 9.2129321E-001
 8.8015067E+001, 9.1692503E-002, 9.3103245E-001
 8.9014304E+001, 9.0826170E-002, 9.1767865E-001
 9.0017262E+001, 9.0699883E-002, 9.1734608E-001
 9.1020220E+001, 9.0899979E-002, 9.1711527E-001
 9.2002710E+001, 9.0581694E-002, 9.2036389E-001
