s,kg/s,kW
 5.4006689E+001, 1.2404985E-001, 7.8274698E-001
 5.5022657E+001, 1.2590787E-001, 8.1800726E-001
 5.6024249E+001, 1.2740158E-001, 7.8110118E-001
 5.7014642E+001, 1.2089602E-001, 7.6071649E-001
 5.8018463E+001, 1.2152618E-001, 7.8187795E-001
 5.9011303E+001, 1.2279692E-001, 7.9154806E-001
 6.0015000E+001, 1.2148813E-001, 7.3692845E-001
 6.1012941E+001, 1.2665522E-001, 7.7621196E-001
 6.2021064E+001, 1.3008050E-001, 8.0773616E-001
 6.3004750E+001, 1.3366143E-001, 7.7161698E-001
 6.4017453E+001, 1.3026903E-001, 7.9170041E-001
 6.5003507E+001, 1.2684847E-001, 7.8912997E-001
 6.6016210E+001, 1.2490193E-001, 7.8659098E-001
 6.7002263E+001, 1.2704047E-001, 7.7907070E-001
 6.8014967E+001, 1.2826523E-001, 7.8140041E-001
 6.9001020E+001, 1.2841310E-001, 7.8124950E-001
 7.0013723E+001, 1.3177416E-001, 8.0109697E-001
 7.1001320E+001, 1.4156759E-001, 8.2519892E-001
 7.2021256E+001, 1.4713853E-001, 8.2608577E-001
 7.3015039E+001, 1.5255279E-001, 7.9504542E-001
 7.4008822E+001, 1.5351427E-001, 8.0888745E-001
 7.5002606E+001, 1.4690141E-001, 8.2638893E-001
 7.6022541E+001, 1.4541605E-001, 8.1838084E-001
 7.7016324E+001, 1.4967568E-001, 8.0627151E-001
 7.8010108E+001, 1.5143128E-001, 8.1872620E-001
 7.9003891E+001, 1.4949929E-001, 8.0815048E-001
 8.0023826E+001, 1.4567100E-001, 8.0604616E-001
 8.1017610E+001, 1.4085920E-001, 7.9089898E-001
 8.2011393E+001, 1.3846133E-001, 7.9547544E-001
 8.3005176E+001, 1.4626790E-001, 8.1235639E-001
 8.4025112E+001, 1.5067660E-001, 8.6741762E-001
 8.5019633E+001, 1.4588032E-001, 8.2915434E-001
 8.6021900E+001, 1.4056199E-001, 8.1115234E-001
 8.7013683E+001, 1.3489223E-001, 7.8092461E-001
 8.8026386E+001, 1.3520426E-001, 7.8668861E-001
 8.9007603E+001, 1.4018989E-001, 8.1974446E-001
 9.0001191E+001, 1.4466433E-001, 8.0450367E-001
 9.1020256E+001, 1.4401390E-001, 8.5680048E-001
 9.2013844E+001, 1.4099732E-001, 8.0926322E-001
 9.3007432E+001, 1.4120284E-001, 8.0201836E-001
 9.4021475E+001, 1.4036991E-001, 7.8617946E-001
 9.5004182E+001, 1.3888125E-001, 8.2305266E-001
 9.6012086E+001, 1.4587344E-001, 8.0003203E-001
 9.7019991E+001, 1.5156454E-001, 7.9879526E-001
 9.8002698E+001, 1.5613823E-001, 8.1196556E-001
 9.9010602E+001, 1.5850453E-001, 8.1724169E-001
 1.0001049E+002, 1.5392106E-001, 8.1200611E-001
 1.0101982E+002, 1.5053143E-001, 8.2397834E-001
 1.0201939E+002, 1.4847411E-001, 7.8290296E-001
 1.0301792E+002, 1.4065169E-001, 7.5046971E-001
 1.0400898E+002, 1.3321639E-001, 7.6730650E-001
 1.0502534E+002, 1.3410800E-001, 7.8758471E-001
 1.0600977E+002, 1.3868500E-001, 7.8012431E-001
 1.0700411E+002, 1.4483615E-001, 7.9909070E-001
 1.0800599E+002, 1.4893023E-001, 8.1544039E-001
 1.0901167E+002, 1.5236963E-001, 8.0960955E-001
 1.1000524E+002, 1.5561723E-001, 8.6503331E-001
 1.1100062E+002, 1.5705411E-001, 8.1679734E-001
 1.1202220E+002, 1.5460798E-001, 8.0753338E-001
 1.1301759E+002, 1.4992794E-001, 8.0773356E-001
 1.1401297E+002, 1.4890793E-001, 8.1184668E-001
 1.1500836E+002, 1.4619070E-001, 8.2451296E-001
 1.1600374E+002, 1.4688260E-001, 8.2216503E-001
 1.1702532E+002, 1.4191101E-001, 8.1363118E-001
 1.1802071E+002, 1.3807400E-001, 7.8452662E-001
 1.1901875E+002, 1.4456729E-001, 8.2949808E-001
 1.2001170E+002, 1.5538063E-001, 8.6318025E-001
 1.2101908E+002, 1.6273329E-001, 8.6730557E-001
 1.2201293E+002, 1.6609826E-001, 8.2923979E-001
 1.2300677E+002, 1.6209075E-001, 8.0008293E-001
 1.2400144E+002, 1.5590369E-001, 8.1868598E-001
 1.2500041E+002, 1.5473916E-001, 8.2014565E-001
 1.2601326E+002, 1.5388183E-001, 8.0524267E-001
 1.2702153E+002, 1.4909164E-001, 8.0535850E-001
 1.2802028E+002, 1.4214133E-001, 8.0569792E-001
 1.2901528E+002, 1.4234071E-001, 7.7437878E-001
 1.3002164E+002, 1.4767985E-001, 8.0789817E-001
 1.3100783E+002, 1.4802246E-001, 7.9788250E-001
 1.3201643E+002, 1.5014627E-001, 8.0044727E-001
 1.3300175E+002, 1.5054799E-001, 8.2320474E-001
 1.3400279E+002, 1.4903972E-001, 7.9650439E-001
 1.3500382E+002, 1.4784390E-001, 8.2287411E-001
 1.3602126E+002, 1.4050037E-001, 7.7037794E-001
 1.3700477E+002, 1.3368636E-001, 7.5361743E-001
 1.3801823E+002, 1.3620601E-001, 7.8935042E-001
 1.3900635E+002, 1.3662203E-001, 7.8099508E-001
 1.4001980E+002, 1.4105406E-001, 7.9670022E-001
 1.4100792E+002, 1.3903152E-001, 8.1446954E-001
 1.4202137E+002, 1.3613085E-001, 7.7924475E-001
 1.4300949E+002, 1.3630935E-001, 8.0229919E-001
 1.4400325E+002, 1.3873317E-001, 8.3807446E-001
 1.4501905E+002, 1.3819317E-001, 8.0177271E-001
 1.4602181E+002, 1.4087184E-001, 8.1888977E-001
 1.4701359E+002, 1.4395231E-001, 8.3276503E-001
 1.4801982E+002, 1.4128393E-001, 7.9855042E-001
 1.4901806E+002, 1.4376030E-001, 8.0374508E-001
 1.5001846E+002, 1.4564818E-001, 7.6716959E-001
 1.5101886E+002, 1.3741103E-001, 7.8379490E-001
 1.5201687E+002, 1.3357238E-001, 7.6809010E-001
 1.5301251E+002, 1.2973643E-001, 7.5299227E-001
 1.5400814E+002, 1.2668075E-001, 7.9337023E-001
 1.5500377E+002, 1.2604984E-001, 7.9817493E-001
 1.5602561E+002, 1.3292818E-001, 8.0757196E-001
 1.5702124E+002, 1.3806584E-001, 8.1752402E-001
 1.5801688E+002, 1.4470500E-001, 8.0310640E-001
 1.5901251E+002, 1.4815942E-001, 8.2358546E-001
 1.6000819E+002, 1.4824479E-001, 8.1617787E-001
 1.6101542E+002, 1.4746288E-001, 8.3234373E-001
 1.6201104E+002, 1.4731888E-001, 8.2094100E-001
 1.6300666E+002, 1.4816018E-001, 8.0478331E-001
 1.6400228E+002, 1.4791471E-001, 8.0309222E-001
 1.6502343E+002, 1.4368537E-001, 7.9686525E-001
 1.6600249E+002, 1.4452108E-001, 7.9638065E-001
 1.6701520E+002, 1.4005331E-001, 7.7829728E-001
 1.6801325E+002, 1.3176205E-001, 7.5096923E-001
 1.6900547E+002, 1.2250371E-001, 7.4606647E-001
 1.7000314E+002, 1.2543447E-001, 7.9635682E-001
 1.7102008E+002, 1.2949113E-001, 7.7362906E-001
 1.7200613E+002, 1.3198140E-001, 7.7603843E-001
 1.7301884E+002, 1.3856014E-001, 8.3073957E-001
 1.7400489E+002, 1.4528917E-001, 8.5459379E-001
 1.7501742E+002, 1.4151444E-001, 8.4870554E-001
 1.7600194E+002, 1.3813658E-001, 7.8782344E-001
 1.7701237E+002, 1.3728546E-001, 7.8649915E-001
 1.7802281E+002, 1.4176217E-001, 8.0224596E-001
 1.7900733E+002, 1.4123558E-001, 7.8185327E-001
 1.8001776E+002, 1.3932305E-001, 7.6998885E-001
 1.8100229E+002, 1.3796189E-001, 7.6399421E-001
 1.8201272E+002, 1.4139935E-001, 7.9156132E-001
 1.8301028E+002, 1.4342801E-001, 8.0684623E-001
 1.8400743E+002, 1.4161361E-001, 8.0889389E-001
 1.8500419E+002, 1.3989964E-001, 8.1287013E-001
 1.8600788E+002, 1.4144494E-001, 8.2296264E-001
 1.8702059E+002, 1.4411981E-001, 8.1940826E-001
 1.8800059E+002, 1.4869705E-001, 8.0285355E-001
 1.8901654E+002, 1.4860062E-001, 8.1413488E-001
 1.9002068E+002, 1.4535869E-001, 7.9817171E-001
 1.9100827E+002, 1.3394367E-001, 7.6421690E-001
 1.9202186E+002, 1.2482014E-001, 7.4459719E-001
 1.9300945E+002, 1.2341706E-001, 7.7431494E-001
 1.9402304E+002, 1.2762449E-001, 7.8595882E-001
 1.9501063E+002, 1.3597891E-001, 8.1182939E-001
 1.9602422E+002, 1.4349492E-001, 8.1866895E-001
 1.9701242E+002, 1.5734665E-001, 8.3941158E-001
 1.9800754E+002, 1.6316609E-001, 8.8166924E-001
 1.9900265E+002, 1.5582741E-001, 8.6653080E-001
 2.0002328E+002, 1.5090721E-001, 7.9878598E-001
 2.0100803E+002, 1.4730736E-001, 7.9196183E-001
 2.0201107E+002, 1.4275482E-001, 8.0689530E-001
 2.0300414E+002, 1.4418332E-001, 8.1013062E-001
 2.0401685E+002, 1.4787781E-001, 8.1143618E-001
 2.0502149E+002, 1.4699742E-001, 8.2336561E-001
 2.0600394E+002, 1.4655128E-001, 8.3710133E-001
 2.0701035E+002, 1.4954993E-001, 8.0913633E-001
 2.0801677E+002, 1.4528881E-001, 8.2095215E-001
 2.0901786E+002, 1.4004083E-001, 8.0630944E-001
 2.1001598E+002, 1.4005657E-001, 7.7970272E-001
 2.1100099E+002, 1.3809540E-001, 7.9306901E-001
 2.1200520E+002, 1.3755659E-001, 7.7945357E-001
 2.1301613E+002, 1.3407862E-001, 7.7749871E-001
 2.1400241E+002, 1.3617893E-001, 7.9417362E-001
 2.1501984E+002, 1.4600993E-001, 8.1460609E-001
 2.1600589E+002, 1.5674520E-001, 8.4777278E-001
 2.1700703E+002, 1.5842185E-001, 8.1977850E-001
 2.1800923E+002, 1.5467849E-001, 8.3019373E-001
 2.1901561E+002, 1.4861651E-001, 8.0249554E-001
 2.2001039E+002, 1.4431389E-001, 7.7836367E-001
 2.2100517E+002, 1.4106060E-001, 8.0026924E-001
 2.2202546E+002, 1.4025528E-001, 8.1146867E-001
 2.2302024E+002, 1.4553356E-001, 8.4719111E-001
 2.2401616E+002, 1.4848774E-001, 8.1701733E-001
 2.2500221E+002, 1.4984536E-001, 8.3042189E-001
 2.2601492E+002, 1.5106931E-001, 8.2485019E-001
 2.2701848E+002, 1.5160536E-001, 8.1026878E-001
 2.2800027E+002, 1.4859125E-001, 8.0848899E-001
 2.2900789E+002, 1.5612397E-001, 8.4201615E-001
 2.3000086E+002, 1.5624095E-001, 8.5171806E-001
 2.3101044E+002, 1.4851707E-001, 8.1161144E-001
 2.3201833E+002, 1.4652821E-001, 8.1607885E-001
 2.3300561E+002, 1.4483861E-001, 8.1639848E-001
 2.3401462E+002, 1.4056995E-001, 8.0896612E-001
 2.3502376E+002, 1.3301736E-001, 7.6301143E-001
 2.3602629E+002, 1.2721300E-001, 7.5100581E-001
 2.3701234E+002, 1.2131872E-001, 7.5587754E-001
 2.3800441E+002, 1.3100509E-001, 7.7859642E-001
 2.3900246E+002, 1.3400889E-001, 8.1619694E-001
 2.4000747E+002, 1.3463277E-001, 7.9357231E-001
 2.4100320E+002, 1.2968325E-001, 7.6856696E-001
 2.4202085E+002, 1.3011267E-001, 7.7291042E-001
 2.4300552E+002, 1.3704377E-001, 8.0070895E-001
 2.4401685E+002, 1.4387259E-001, 8.1935246E-001
 2.4500290E+002, 1.4513026E-001, 8.1497029E-001
 2.4600707E+002, 1.3892004E-001, 8.2082616E-001
 2.4700751E+002, 1.4582095E-001, 8.4816206E-001
 2.4800794E+002, 1.5644857E-001, 8.2833566E-001
 2.4900001E+002, 1.6186177E-001, 8.6254722E-001
 2.5000577E+002, 1.6534808E-001, 8.5999670E-001
 2.5100184E+002, 1.6468286E-001, 8.5439855E-001
 2.5201454E+002, 1.6076303E-001, 8.3948365E-001
 2.5301865E+002, 1.5468302E-001, 8.0500317E-001
 2.5402584E+002, 1.5112433E-001, 8.3283585E-001
 2.5501644E+002, 1.5159153E-001, 8.2653626E-001
 2.5600705E+002, 1.5003484E-001, 8.4868154E-001
 2.5702372E+002, 1.4072714E-001, 8.0892601E-001
 2.5801432E+002, 1.3229820E-001, 8.0380344E-001
 2.5900492E+002, 1.3309984E-001, 7.7715236E-001
 2.6002159E+002, 1.3253718E-001, 7.6398446E-001
 2.6101220E+002, 1.3399946E-001, 7.9085036E-001
 2.6200280E+002, 1.3175491E-001, 8.0574457E-001
 2.6300359E+002, 1.3075927E-001, 7.8819884E-001
 2.6400907E+002, 1.2678238E-001, 7.5618534E-001
 2.6502177E+002, 1.2739250E-001, 7.5439686E-001
 2.6600973E+002, 1.3583522E-001, 8.1914235E-001
 2.6700052E+002, 1.4455415E-001, 8.3056867E-001
 2.6801343E+002, 1.5259417E-001, 8.4051083E-001
 2.6901456E+002, 1.6466050E-001, 8.6349017E-001
 2.7002511E+002, 1.7202843E-001, 8.8979713E-001
 2.7100976E+002, 1.6993485E-001, 8.6898371E-001
 2.7202031E+002, 1.5651865E-001, 7.9316399E-001
 2.7301357E+002, 1.4827745E-001, 7.9301251E-001
 2.7401375E+002, 1.3943431E-001, 7.6684882E-001
 2.7501393E+002, 1.3762593E-001, 7.9634349E-001
 2.7601412E+002, 1.3770538E-001, 8.0078986E-001
 2.7701430E+002, 1.3490291E-001, 7.7902434E-001
 2.7801449E+002, 1.3061575E-001, 7.7549293E-001
 2.7901467E+002, 1.3590127E-001, 7.9710163E-001
 2.8001486E+002, 1.4235150E-001, 7.8997096E-001
 2.8101504E+002, 1.4650644E-001, 8.2474880E-001
 2.8201523E+002, 1.4788650E-001, 8.1040998E-001
 2.8300819E+002, 1.4859820E-001, 8.2920922E-001
 2.8401938E+002, 1.4507079E-001, 8.4344474E-001
 2.8500529E+002, 1.4073083E-001, 8.0242762E-001
 2.8600703E+002, 1.3684350E-001, 8.0141394E-001
 2.8701973E+002, 1.3038108E-001, 7.7884280E-001
 2.8800578E+002, 1.2543043E-001, 7.8132544E-001
 2.8900099E+002, 1.3068970E-001, 7.8406823E-001
 2.9002246E+002, 1.3491606E-001, 7.7897559E-001
 2.9102006E+002, 1.4073746E-001, 7.8941149E-001
 2.9201765E+002, 1.4628625E-001, 8.0843344E-001
 2.9301525E+002, 1.4876685E-001, 8.2236926E-001
 2.9401285E+002, 1.4734401E-001, 7.9233211E-001
 2.9501996E+002, 1.3785657E-001, 8.0098933E-001
 2.9602324E+002, 1.3613008E-001, 8.1134349E-001
 2.9700079E+002, 1.3105283E-001, 7.8314057E-001
 2.9800407E+002, 1.2495708E-001, 7.8237946E-001
 2.9900735E+002, 1.2210313E-001, 7.5840835E-001
 3.0000000E+002, 1.2259541E-001, 7.7081097E-001
