s,kg/s,kW
Time,"mdot","hdot"
 0.0000000E+000,-2.0105156E-010,-2.5689782E-017
 1.0127034E+000,-1.2286929E-005, 9.9958735E-006
 2.0254068E+000, 5.4035398E-004, 8.1559505E-004
 3.0114601E+000, 3.0933120E-003, 4.8817897E-003
 4.0241635E+000, 7.5883050E-003, 1.7505439E-002
 5.0102168E+000, 1.3118924E-002, 3.5928669E-002
 6.0229202E+000, 1.9587514E-002, 6.1198741E-002
 7.0089736E+000, 2.5844094E-002, 7.8319263E-002
 8.0216770E+000, 3.1304358E-002, 1.0102544E-001
 9.0077303E+000, 3.6593010E-002, 1.3242017E-001
 1.0020434E+001, 4.1093357E-002, 1.4542570E-001
 1.1006487E+001, 4.4808140E-002, 1.4222321E-001
 1.2019190E+001, 4.8604737E-002, 1.3792669E-001
 1.3005244E+001, 5.1568738E-002, 1.4377215E-001
 1.4017947E+001, 5.4338661E-002, 1.4836222E-001
 1.5004000E+001, 5.6956398E-002, 1.5184342E-001
 1.6016704E+001, 5.8958822E-002, 1.5614961E-001
 1.7002757E+001, 6.0951217E-002, 1.5710379E-001
 1.8015461E+001, 6.2530161E-002, 1.5508273E-001
 1.9001514E+001, 6.3556368E-002, 1.4914733E-001
 2.0014217E+001, 6.4411722E-002, 1.4269455E-001
 2.1000271E+001, 6.5163939E-002, 1.4620287E-001
 2.2012974E+001, 6.5209807E-002, 1.5001491E-001
 2.3025677E+001, 6.5120872E-002, 1.5025880E-001
 2.4011731E+001, 6.4556411E-002, 1.4454066E-001
 2.5024434E+001, 6.3543704E-002, 1.4483140E-001
 2.6010487E+001, 6.3120818E-002, 1.4340391E-001
 2.7023191E+001, 6.2888884E-002, 1.4353504E-001
 2.8009244E+001, 6.2533403E-002, 1.4283249E-001
 2.9021948E+001, 6.2560244E-002, 1.4254634E-001
 3.0008001E+001, 6.2846595E-002, 1.4498529E-001
 3.1020704E+001, 6.3410464E-002, 1.4445049E-001
 3.2006758E+001, 6.3810716E-002, 1.4652460E-001
 3.3019461E+001, 6.4751647E-002, 1.5359801E-001
 3.4005514E+001, 6.4373543E-002, 1.5100804E-001
 3.5018218E+001, 6.5200732E-002, 1.5248189E-001
 3.6004271E+001, 6.4480962E-002, 1.5095133E-001
 3.7016974E+001, 6.3243148E-002, 1.4781458E-001
 3.8003028E+001, 6.3466101E-002, 1.4197526E-001
 3.9015731E+001, 6.2522994E-002, 1.4586537E-001
 4.0001784E+001, 6.4015205E-002, 1.4656940E-001
 4.1014488E+001, 6.3727804E-002, 1.4767918E-001
 4.2000541E+001, 6.4726692E-002, 1.4909893E-001
 4.3013245E+001, 6.4081494E-002, 1.4576910E-001
 4.4025948E+001, 6.4547689E-002, 1.4788550E-001
 4.5012001E+001, 6.4737354E-002, 1.4850003E-001
 4.6024705E+001, 6.5437082E-002, 1.4916003E-001
 4.7010758E+001, 6.6534866E-002, 1.4530386E-001
 4.8023461E+001, 6.6960464E-002, 1.4709727E-001
 4.9009515E+001, 6.7696118E-002, 1.4863373E-001
 5.0022218E+001, 6.8958689E-002, 1.4824694E-001
 5.1008271E+001, 6.9622178E-002, 1.5855408E-001
 5.2020975E+001, 6.9917770E-002, 1.5724921E-001
 5.3007028E+001, 7.0721550E-002, 1.5218196E-001
 5.4019732E+001, 7.0838265E-002, 1.5002490E-001
 5.5005785E+001, 7.1997260E-002, 1.4645350E-001
 5.6018488E+001, 7.1102874E-002, 1.4554072E-001
 5.7004542E+001, 7.2179986E-002, 1.4861214E-001
 5.8017245E+001, 7.2148431E-002, 1.6748912E-001
 5.9003298E+001, 7.2585215E-002, 1.5036432E-001
 6.0016002E+001, 7.1415512E-002, 1.5235249E-001
 6.1002055E+001, 7.1586479E-002, 1.4848274E-001
 6.2014758E+001, 7.1764878E-002, 1.5659813E-001
 6.3000812E+001, 7.2177108E-002, 1.5628914E-001
 6.4013515E+001, 7.2893818E-002, 1.5596796E-001
 6.5026218E+001, 7.3507192E-002, 1.5704149E-001
 6.6012272E+001, 7.4570176E-002, 1.5223587E-001
 6.7024975E+001, 7.5455901E-002, 1.5170049E-001
 6.8011029E+001, 7.6458560E-002, 1.6462645E-001
 6.9023732E+001, 7.6716127E-002, 1.7059956E-001
 7.0009785E+001, 7.5810194E-002, 1.6212148E-001
 7.1022489E+001, 7.4748958E-002, 1.5641838E-001
 7.2008542E+001, 7.3658933E-002, 1.5497428E-001
 7.3021245E+001, 7.3690419E-002, 1.5219144E-001
 7.4007299E+001, 7.3032815E-002, 1.5331361E-001
 7.5020002E+001, 7.3389376E-002, 1.4600504E-001
 7.6006055E+001, 7.3357870E-002, 1.5614853E-001
 7.7018759E+001, 7.3600787E-002, 1.5742033E-001
 7.8004812E+001, 7.3205477E-002, 1.5470221E-001
 7.9017515E+001, 7.3141395E-002, 1.5000038E-001
 8.0003569E+001, 7.2905503E-002, 1.5886816E-001
 8.1016272E+001, 7.2002774E-002, 1.5165744E-001
 8.2002326E+001, 7.1565091E-002, 1.5314984E-001
 8.3015029E+001, 7.1384977E-002, 1.5403425E-001
 8.4001082E+001, 7.1664172E-002, 1.5269135E-001
 8.5013786E+001, 7.0985591E-002, 1.5922205E-001
 8.6026489E+001, 7.1380509E-002, 1.5229962E-001
 8.7012542E+001, 7.0657351E-002, 1.5620956E-001
 8.8025246E+001, 7.0727587E-002, 1.5393208E-001
 8.9011299E+001, 7.0364450E-002, 1.5052202E-001
 9.0024002E+001, 7.0576461E-002, 1.4905698E-001
 9.1010056E+001, 7.1621035E-002, 1.5445811E-001
 9.2022759E+001, 7.2138908E-002, 1.5422007E-001
 9.3008813E+001, 7.3214784E-002, 1.6185497E-001
 9.4021516E+001, 7.3546766E-002, 1.5486756E-001
 9.5007569E+001, 7.4443498E-002, 1.4891468E-001
 9.6020273E+001, 7.4914166E-002, 1.6766498E-001
 9.7006326E+001, 7.5089678E-002, 1.6474255E-001
 9.8019029E+001, 7.4000922E-002, 1.5784328E-001
 9.9005083E+001, 7.4171305E-002, 1.5107935E-001
 1.0001779E+002, 7.3584823E-002, 1.5955024E-001
 1.0100384E+002, 7.3135587E-002, 1.5541884E-001
 1.0201654E+002, 7.3877431E-002, 1.5403295E-001
 1.0300260E+002, 7.3958029E-002, 1.6085840E-001
 1.0401530E+002, 7.4371472E-002, 1.5736528E-001
 1.0500135E+002, 7.3985112E-002, 1.5468487E-001
 1.0601406E+002, 7.3851076E-002, 1.5529667E-001
 1.0700011E+002, 7.4150416E-002, 1.5186778E-001
 1.0801281E+002, 7.3441249E-002, 1.5392782E-001
 1.0902552E+002, 7.3776037E-002, 1.5523437E-001
 1.1001157E+002, 7.3641537E-002, 1.5780532E-001
 1.1102427E+002, 7.3809751E-002, 1.5843374E-001
 1.1201033E+002, 7.4042469E-002, 1.5376625E-001
 1.1302303E+002, 7.3180347E-002, 1.5803813E-001
 1.1400908E+002, 7.4012901E-002, 1.4906531E-001
 1.1502179E+002, 7.3380583E-002, 1.5538673E-001
 1.1600784E+002, 7.4404673E-002, 1.5842957E-001
 1.1702054E+002, 7.3961901E-002, 1.5616037E-001
 1.1800660E+002, 7.3871988E-002, 1.5598402E-001
 1.1901930E+002, 7.3712881E-002, 1.5954905E-001
 1.2000535E+002, 7.2360672E-002, 1.6570444E-001
 1.2101806E+002, 7.2143645E-002, 1.5974240E-001
 1.2200411E+002, 7.1167616E-002, 1.5368903E-001
 1.2301681E+002, 7.1141807E-002, 1.5670675E-001
 1.2400287E+002, 7.2097243E-002, 1.5767371E-001
 1.2501557E+002, 7.2032250E-002, 1.6009370E-001
 1.2600162E+002, 7.2491327E-002, 1.5132631E-001
 1.2701433E+002, 7.2964134E-002, 1.5382253E-001
 1.2800038E+002, 7.3010238E-002, 1.5327642E-001
 1.2901308E+002, 7.3343367E-002, 1.6245417E-001
