s,kg/s,kW
Time,"mdot","hdot"
 0.0000000E+000,-2.0105156E-010,-3.8655896E-017
 1.0127034E+000,-4.6559353E-005, 8.0562584E-005
 2.0254068E+000, 1.2740573E-003, 3.7149189E-003
 3.0114601E+000, 7.2048875E-003, 3.3000913E-002
 4.0241635E+000, 1.6924850E-002, 8.8446388E-002
 5.0102168E+000, 2.7419473E-002, 1.6483964E-001
 6.0229202E+000, 3.7193097E-002, 2.4685438E-001
 7.0089736E+000, 4.6024425E-002, 3.5467871E-001
 8.0216770E+000, 5.4124599E-002, 3.5820319E-001
 9.0077303E+000, 6.2120262E-002, 3.2877982E-001
 1.0020434E+001, 6.9858600E-002, 3.3528860E-001
 1.1006487E+001, 7.7156029E-002, 3.5358077E-001
 1.2019190E+001, 8.4013384E-002, 3.7708898E-001
 1.3005244E+001, 8.9051100E-002, 3.9756427E-001
 1.4017947E+001, 9.2952418E-002, 4.0816573E-001
 1.5004000E+001, 9.4523693E-002, 3.9900197E-001
 1.6016704E+001, 9.4971168E-002, 3.8100046E-001
 1.7002757E+001, 9.5835059E-002, 3.6389947E-001
 1.8015461E+001, 9.6333163E-002, 3.7960428E-001
 1.9001514E+001, 9.5470479E-002, 3.6960471E-001
 2.0014217E+001, 9.4832856E-002, 3.6408469E-001
 2.1000271E+001, 9.5107611E-002, 3.7202996E-001
 2.2012974E+001, 9.3934206E-002, 3.8612212E-001
 2.3025677E+001, 9.2443123E-002, 3.6890876E-001
 2.4011731E+001, 9.2156547E-002, 3.6939752E-001
 2.5024434E+001, 9.3636838E-002, 3.6716116E-001
 2.6010487E+001, 9.4124040E-002, 3.7442204E-001
 2.7023191E+001, 9.4235207E-002, 3.8137622E-001
 2.8009244E+001, 9.5571275E-002, 3.6285384E-001
 2.9021948E+001, 9.7621185E-002, 3.7529664E-001
 3.0008001E+001, 9.9061728E-002, 3.7722981E-001
 3.1020704E+001, 9.9061918E-002, 3.7181191E-001
 3.2006758E+001, 9.9231773E-002, 3.7331211E-001
 3.3019461E+001, 9.8907008E-002, 3.7849622E-001
 3.4005514E+001, 9.8535281E-002, 3.8264681E-001
 3.5018218E+001, 9.7356388E-002, 3.7434606E-001
 3.6004271E+001, 9.5563263E-002, 3.6543870E-001
 3.7016974E+001, 9.4303816E-002, 3.6305909E-001
 3.8003028E+001, 9.4716837E-002, 3.6876830E-001
 3.9015731E+001, 9.5635906E-002, 3.6766251E-001
 4.0001784E+001, 9.7606515E-002, 3.6340898E-001
 4.1014488E+001, 1.0041582E-001, 3.8893176E-001
 4.2000541E+001, 1.0086834E-001, 3.9192943E-001
 4.3013245E+001, 1.0113721E-001, 3.9927765E-001
 4.4025948E+001, 1.0331868E-001, 3.9720349E-001
 4.5012001E+001, 1.0594151E-001, 4.0764382E-001
 4.6024705E+001, 1.0585332E-001, 4.0784930E-001
 4.7010758E+001, 1.0583139E-001, 3.7741913E-001
 4.8023461E+001, 1.0623593E-001, 3.8491922E-001
 4.9009515E+001, 1.0762187E-001, 4.0236870E-001
 5.0022218E+001, 1.0883668E-001, 3.7795567E-001
 5.1008271E+001, 1.0823315E-001, 3.9069398E-001
 5.2020975E+001, 1.0774083E-001, 4.0452946E-001
 5.3007028E+001, 1.0815017E-001, 4.0657418E-001
 5.4019732E+001, 1.0906600E-001, 4.0386202E-001
 5.5005785E+001, 1.1013622E-001, 4.0315905E-001
 5.6018488E+001, 1.1065540E-001, 3.9129044E-001
 5.7004542E+001, 1.1045412E-001, 3.9978946E-001
 5.8017245E+001, 1.1046461E-001, 4.1233514E-001
