s,kg/s,kW
Time,"mdot","hdot"
 0.0000000E+000,-1.6205246E-010,-2.5689782E-017
 1.0127034E+000,-4.7107252E-005, 4.9746817E-004
 2.0254068E+000, 2.5878194E-003, 2.8798446E-002
 3.0114601E+000, 1.6775151E-002, 1.6162035E-001
 4.0241635E+000, 3.6255979E-002, 3.7032998E-001
 5.0102168E+000, 4.9267920E-002, 6.1605635E-001
 6.0107197E+000, 6.5655477E-002, 8.3819884E-001
 7.0019179E+000, 7.7218870E-002, 8.8766265E-001
 8.0167160E+000, 8.6370509E-002, 9.1864275E-001
 9.0028209E+000, 9.3164441E-002, 9.2214026E-001
 1.0004690E+001, 9.9449278E-002, 9.2148017E-001
 1.1016713E+001, 1.0530248E-001, 9.5351463E-001
 1.2009641E+001, 1.1026838E-001, 9.4303879E-001
 1.3002570E+001, 1.1385457E-001, 9.2207314E-001
 1.4014593E+001, 1.1570089E-001, 9.1809736E-001
 1.5007521E+001, 1.1704499E-001, 9.4690036E-001
 1.6008059E+001, 1.1887304E-001, 9.6325784E-001
 1.7004705E+001, 1.2032955E-001, 9.6486253E-001
 1.8001351E+001, 1.2064526E-001, 9.5500506E-001
 1.9015180E+001, 1.1914657E-001, 9.7681181E-001
 2.0011826E+001, 1.1856269E-001, 9.6469630E-001
 2.1008472E+001, 1.1868116E-001, 9.9094224E-001
 2.2005118E+001, 1.1916694E-001, 9.5558897E-001
 2.3001764E+001, 1.1947226E-001, 9.9025549E-001
 2.4015593E+001, 1.1947250E-001, 9.5530459E-001
 2.5012239E+001, 1.2040963E-001, 9.9208080E-001
 2.6008885E+001, 1.2142644E-001, 1.0138631E+000
 2.7005531E+001, 1.2177454E-001, 9.6370022E-001
 2.8002177E+001, 1.2097427E-001, 9.9603652E-001
 2.9016006E+001, 1.2048154E-001, 9.5767556E-001
 3.0012652E+001, 1.2087808E-001, 9.7699061E-001
 3.1009298E+001, 1.2076092E-001, 9.7876876E-001
 3.2005944E+001, 1.1998734E-001, 9.8356018E-001
 3.3002590E+001, 1.1911457E-001, 9.5581415E-001
 3.4016419E+001, 1.1982242E-001, 9.5748317E-001
 3.5013065E+001, 1.2100924E-001, 9.8279682E-001
 3.6012462E+001, 1.2286530E-001, 1.0022118E+000
 3.7001479E+001, 1.2386100E-001, 9.9526934E-001
 3.8005949E+001, 1.2354461E-001, 9.9036809E-001
 3.9010419E+001, 1.2181535E-001, 9.8376634E-001
 4.0014889E+001, 1.2005677E-001, 9.7169250E-001
 4.1003905E+001, 1.1850251E-001, 9.5847109E-001
 4.2008375E+001, 1.1937124E-001, 9.6684202E-001
 4.3012845E+001, 1.2003020E-001, 9.7965794E-001
 4.4001861E+001, 1.2085878E-001, 9.9096837E-001
 4.5006331E+001, 1.2053081E-001, 1.0103101E+000
 4.6010801E+001, 1.2090658E-001, 9.7972020E-001
 4.7015271E+001, 1.2108723E-001, 9.7268925E-001
 4.8004288E+001, 1.2129403E-001, 9.7548592E-001
 4.9008758E+001, 1.2132712E-001, 9.9286233E-001
 5.0013227E+001, 1.2190632E-001, 9.6279953E-001
 5.1002244E+001, 1.2195927E-001, 9.9090338E-001
 5.2006714E+001, 1.2080944E-001, 9.7577556E-001
 5.3011184E+001, 1.2200745E-001, 1.0078358E+000
 5.4000200E+001, 1.2225573E-001, 9.8906436E-001
 5.5004670E+001, 1.2123731E-001, 9.9103633E-001
 5.6009140E+001, 1.2028773E-001, 9.5525660E-001
 5.7013610E+001, 1.2064433E-001, 1.0002565E+000
 5.8002627E+001, 1.1944504E-001, 9.7529784E-001
 5.9013278E+001, 1.1818768E-001, 9.6570337E-001
 6.0016202E+001, 1.1916590E-001, 1.0147315E+000
 6.1002128E+001, 1.1968310E-001, 9.6837079E-001
 6.2005053E+001, 1.1969662E-001, 9.6522250E-001
 6.3007977E+001, 1.2078097E-001, 9.7184267E-001
 6.4010902E+001, 1.2155141E-001, 1.0009533E+000
 6.5006906E+001, 1.2087504E-001, 1.0289778E+000
 6.6014631E+001, 1.1981883E-001, 9.6983146E-001
 6.7007088E+001, 1.1958600E-001, 9.8058731E-001
 6.8014813E+001, 1.2013066E-001, 9.6061520E-001
 6.9007269E+001, 1.2018412E-001, 9.7883543E-001
 7.0014994E+001, 1.2042636E-001, 1.0053031E+000
 7.1005924E+001, 1.1989616E-001, 1.0041248E+000
 7.2013649E+001, 1.1823882E-001, 9.8499622E-001
 7.3004579E+001, 1.1801564E-001, 9.7546259E-001
 7.4012304E+001, 1.1910504E-001, 9.5380948E-001
 7.5003234E+001, 1.1978161E-001, 9.7733996E-001
 7.6010959E+001, 1.2046968E-001, 9.7359439E-001
 7.7001889E+001, 1.2174501E-001, 1.0006539E+000
 7.8009614E+001, 1.2283754E-001, 9.8004746E-001
 7.9000543E+001, 1.2254297E-001, 1.0184701E+000
 8.0005890E+001, 1.2173737E-001, 9.9011693E-001
 8.1001342E+001, 1.2093601E-001, 9.8035914E-001
 8.2011876E+001, 1.2044264E-001, 9.9784443E-001
 8.3007328E+001, 1.1944058E-001, 9.8104791E-001
 8.4002779E+001, 1.1902805E-001, 9.4001933E-001
 8.5011047E+001, 1.2002472E-001, 9.9139642E-001
 8.6008925E+001, 1.2101355E-001, 9.8123642E-001
 8.7006803E+001, 1.2248638E-001, 9.7375301E-001
 8.8004681E+001, 1.2229345E-001, 1.0080474E+000
 8.9002558E+001, 1.2160797E-001, 1.0074090E+000
 9.0000436E+001, 1.2127169E-001, 9.8343541E-001
 9.1013208E+001, 1.2184121E-001, 9.7863642E-001
 9.2011086E+001, 1.2144826E-001, 1.0103718E+000
 9.3008964E+001, 1.2154788E-001, 9.4747255E-001
 9.4006842E+001, 1.2168011E-001, 9.9311893E-001
 9.5000252E+001, 1.2099473E-001, 1.0134887E+000
 9.6016002E+001, 1.1991968E-001, 9.9763395E-001
 9.7015369E+001, 1.1960150E-001, 9.4882041E-001
 9.8014736E+001, 1.1848724E-001, 9.7758307E-001
 9.9014104E+001, 1.1928666E-001, 9.5783808E-001
 1.0001347E+002, 1.2026344E-001, 9.9092549E-001
 1.0101284E+002, 1.2049304E-001, 9.7716387E-001
 1.0201221E+002, 1.2087098E-001, 9.9192752E-001
 1.0301157E+002, 1.2020714E-001, 9.7882844E-001
 1.0401094E+002, 1.2054165E-001, 1.0043661E+000
 1.0501031E+002, 1.2073031E-001, 9.9823007E-001
 1.0600967E+002, 1.1952470E-001, 9.7768868E-001
 1.0700904E+002, 1.1934885E-001, 9.7363370E-001
 1.0800841E+002, 1.1880727E-001, 9.2658612E-001
 1.0900778E+002, 1.1784959E-001, 9.5951229E-001
 1.1000714E+002, 1.1813399E-001, 9.8258570E-001
 1.1100651E+002, 1.1889263E-001, 9.6944912E-001
 1.1200588E+002, 1.1868180E-001, 9.9213605E-001
