s,kg/s,kW
Time,"mdot","hdot"
 0.0000000E+000,-1.6205246E-010,-3.8655896E-017
 1.0127034E+000,-7.6177315E-005, 4.7601875E-004
 2.0254068E+000, 2.4153942E-003, 2.7799802E-002
 3.0114601E+000, 1.5218359E-002, 1.6292588E-001
 4.0241635E+000, 3.1134211E-002, 3.7992703E-001
 5.0102168E+000, 4.3504528E-002, 6.6755851E-001
 6.0062370E+000, 5.8056362E-002, 8.1743427E-001
 7.0117909E+000, 6.9752313E-002, 7.8149172E-001
 8.0173448E+000, 7.9946121E-002, 8.0888125E-001
 9.0081581E+000, 8.8642397E-002, 9.0328008E-001
 1.0019791E+001, 9.5487668E-002, 9.2681098E-001
 1.1012714E+001, 1.0151157E-001, 9.4234462E-001
 1.2018428E+001, 1.0619954E-001, 9.3614236E-001
 1.3004801E+001, 1.1001566E-001, 9.2895287E-001
 1.4010514E+001, 1.1318242E-001, 8.8618534E-001
 1.5016227E+001, 1.1569048E-001, 8.8261931E-001
 1.6002600E+001, 1.1709955E-001, 8.9376485E-001
 1.7005165E+001, 1.1782767E-001, 9.3310067E-001
 1.8008659E+001, 1.1887656E-001, 9.0749419E-001
 1.9012153E+001, 1.1954991E-001, 9.2472872E-001
 2.0015647E+001, 1.1896286E-001, 9.5152040E-001
 2.1001840E+001, 1.2031061E-001, 9.9657601E-001
 2.2005334E+001, 1.2096475E-001, 9.8099601E-001
 2.3008828E+001, 1.2200761E-001, 9.7333890E-001
 2.4012322E+001, 1.2241453E-001, 1.0065481E+000
 2.5015816E+001, 1.2220729E-001, 1.0026534E+000
 2.6002009E+001, 1.2295006E-001, 1.0114886E+000
 2.7005503E+001, 1.2335856E-001, 1.0093334E+000
 2.8008997E+001, 1.2351770E-001, 9.9120740E-001
 2.9012491E+001, 1.2264273E-001, 9.9792796E-001
 3.0015986E+001, 1.2380703E-001, 1.0380985E+000
 3.1002178E+001, 1.2395969E-001, 9.7876295E-001
 3.2005672E+001, 1.2449116E-001, 1.0337620E+000
 3.3009167E+001, 1.2351719E-001, 1.0079054E+000
