s,kg/s,kW
Time,"mdot","hdot"
 0.0000000E+000,-2.0105156E-010,-2.5689782E-017
 1.0127034E+000,-5.8209971E-005, 3.0513115E-004
 2.0254068E+000, 2.2332311E-003, 1.2475294E-002
 3.0114601E+000, 1.3106844E-002, 8.4917151E-002
 4.0241635E+000, 2.9843171E-002, 2.0853960E-001
 5.0102168E+000, 4.3981560E-002, 3.6672205E-001
 6.0229202E+000, 5.7954917E-002, 5.4929149E-001
 7.0089736E+000, 6.8818973E-002, 5.9762597E-001
 8.0216770E+000, 7.8784211E-002, 6.0524198E-001
 9.0077303E+000, 8.6340610E-002, 6.0139530E-001
 1.0020434E+001, 9.3480051E-002, 6.2762039E-001
 1.1006487E+001, 9.8678951E-002, 6.6200187E-001
 1.2019190E+001, 1.0209587E-001, 6.5656230E-001
 1.3005244E+001, 1.0466597E-001, 6.2762205E-001
 1.4017947E+001, 1.0495696E-001, 6.2999053E-001
 1.5004000E+001, 1.0509815E-001, 6.1285592E-001
 1.6016704E+001, 1.0499302E-001, 6.0003659E-001
 1.7002757E+001, 1.0540100E-001, 6.0319210E-001
 1.8015461E+001, 1.0606901E-001, 6.0938278E-001
 1.9001514E+001, 1.0632027E-001, 6.0904463E-001
 2.0014217E+001, 1.0621410E-001, 6.0351596E-001
 2.1000271E+001, 1.0655813E-001, 6.1954769E-001
 2.2012974E+001, 1.0708204E-001, 6.1375453E-001
 2.3025677E+001, 1.0746755E-001, 6.2278453E-001
 2.4011731E+001, 1.0901409E-001, 6.0987536E-001
 2.5024434E+001, 1.1077453E-001, 6.1743327E-001
 2.6010487E+001, 1.1244029E-001, 6.3261592E-001
 2.7023191E+001, 1.1346260E-001, 6.3875997E-001
 2.8009244E+001, 1.1413261E-001, 6.1850047E-001
 2.9021948E+001, 1.1557121E-001, 6.2949435E-001
 3.0008001E+001, 1.1775988E-001, 6.1913539E-001
 3.1020704E+001, 1.1898589E-001, 6.2729095E-001
 3.2006758E+001, 1.1910726E-001, 6.5622901E-001
 3.3019461E+001, 1.1780087E-001, 6.3857853E-001
 3.4005514E+001, 1.1591706E-001, 6.1839326E-001
 3.5018218E+001, 1.1341530E-001, 5.8184208E-001
 3.6003985E+001, 1.1273516E-001, 6.3796737E-001
 3.7004353E+001, 1.1324100E-001, 6.1540985E-001
 3.8013010E+001, 1.1335383E-001, 6.5595948E-001
 3.9011529E+001, 1.1348499E-001, 6.3766565E-001
 4.0001336E+001, 1.1484003E-001, 6.3189566E-001
 4.1018104E+001, 1.1626756E-001, 6.5048837E-001
 4.2009175E+001, 1.1574338E-001, 6.5945234E-001
 4.3004676E+001, 1.1648326E-001, 6.4973381E-001
 4.4000177E+001, 1.1823132E-001, 6.3241050E-001
 4.5021204E+001, 1.1942071E-001, 6.3958047E-001
 4.6016705E+001, 1.2034026E-001, 6.2644693E-001
 4.7012206E+001, 1.2165140E-001, 6.7130707E-001
 4.8007707E+001, 1.1956882E-001, 6.5573200E-001
 4.9003208E+001, 1.1747131E-001, 6.3185871E-001
 5.0013326E+001, 1.1570980E-001, 6.3333948E-001
 5.1026030E+001, 1.1162200E-001, 6.0088087E-001
 5.2012083E+001, 1.0999017E-001, 5.9792362E-001
 5.3011413E+001, 1.1151038E-001, 6.2798555E-001
 5.4004981E+001, 1.1147127E-001, 6.4157169E-001
 5.5024697E+001, 1.1144356E-001, 6.3664135E-001
 5.6018265E+001, 1.1428543E-001, 6.3942395E-001
 5.7011834E+001, 1.1571298E-001, 6.5375564E-001
 5.8005403E+001, 1.1684764E-001, 6.6777877E-001
 5.9025118E+001, 1.1804772E-001, 6.7231996E-001
 6.0018687E+001, 1.1865795E-001, 6.4647550E-001
 6.1012255E+001, 1.1995232E-001, 6.6343543E-001
 6.2005824E+001, 1.2188005E-001, 6.7565633E-001
 6.3025539E+001, 1.2214197E-001, 6.5554079E-001
 6.4019108E+001, 1.2328721E-001, 6.7282980E-001
 6.5015314E+001, 1.2431054E-001, 6.7735537E-001
 6.6013113E+001, 1.2427428E-001, 6.7267685E-001
 6.7010911E+001, 1.2272283E-001, 6.5995081E-001
 6.8008709E+001, 1.2241631E-001, 6.5703058E-001
 6.9006507E+001, 1.1988406E-001, 6.4708814E-001
 7.0004306E+001, 1.1720657E-001, 6.2159624E-001
 7.1010616E+001, 1.1535665E-001, 6.3035780E-001
 7.2023319E+001, 1.1381603E-001, 6.4891935E-001
 7.3009373E+001, 1.1399394E-001, 6.2109168E-001
 7.4022076E+001, 1.1312251E-001, 6.2545770E-001
 7.5009308E+001, 1.1302193E-001, 6.5641192E-001
 7.6000220E+001, 1.1377470E-001, 6.3779257E-001
 7.7018795E+001, 1.1491865E-001, 6.6420273E-001
 7.8000801E+001, 1.1297413E-001, 6.4231764E-001
 7.9012758E+001, 1.1141861E-001, 6.2908922E-001
 8.0025462E+001, 1.1021067E-001, 6.3643797E-001
 8.1010171E+001, 1.1113497E-001, 6.2454152E-001
 8.2003542E+001, 1.1346727E-001, 6.4848675E-001
 8.3023056E+001, 1.1413472E-001, 6.4817054E-001
 8.4016427E+001, 1.1489906E-001, 6.5154778E-001
 8.5009799E+001, 1.1555403E-001, 6.6138436E-001
 8.6003171E+001, 1.1450856E-001, 6.2966513E-001
 8.7022684E+001, 1.1230775E-001, 6.2552762E-001
 8.8016056E+001, 1.1357399E-001, 6.5714004E-001
 8.9014949E+001, 1.1518017E-001, 6.4710234E-001
 9.0001002E+001, 1.1496604E-001, 6.2493965E-001
 9.1013706E+001, 1.1678188E-001, 6.4578962E-001
 9.2026409E+001, 1.1890404E-001, 6.4725215E-001
 9.3012462E+001, 1.1983745E-001, 6.5639954E-001
 9.4013604E+001, 1.1966434E-001, 6.6189432E-001
 9.5011513E+001, 1.1816298E-001, 6.4951666E-001
 9.6009422E+001, 1.1772836E-001, 6.3676337E-001
 9.7007331E+001, 1.1671656E-001, 6.2264183E-001
 9.8012367E+001, 1.1567867E-001, 6.5998531E-001
 9.9001488E+001, 1.1404018E-001, 6.5053298E-001
 1.0002036E+002, 1.1429775E-001, 6.2713829E-001
 1.0100166E+002, 1.1577665E-001, 6.4619823E-001
 1.0201047E+002, 1.1596440E-001, 6.3972398E-001
 1.0302416E+002, 1.1620613E-001, 6.4214961E-001
 1.0401251E+002, 1.1643063E-001, 6.5553142E-001
 1.0500086E+002, 1.1594575E-001, 6.6825253E-001
 1.0601455E+002, 1.1528385E-001, 6.4664507E-001
 1.0700290E+002, 1.1659000E-001, 6.4998215E-001
 1.0802394E+002, 1.1874681E-001, 6.5584401E-001
 1.0901000E+002, 1.1966860E-001, 6.5635350E-001
 1.1002270E+002, 1.2010586E-001, 6.6495969E-001
 1.1100561E+002, 1.2018173E-001, 6.7001563E-001
 1.1200111E+002, 1.1987220E-001, 6.6871702E-001
 1.1302280E+002, 1.1796782E-001, 6.5325925E-001
 1.1401830E+002, 1.1531198E-001, 6.3347769E-001
 1.1500461E+002, 1.1417846E-001, 6.2754960E-001
 1.1600630E+002, 1.1465231E-001, 6.5192814E-001
 1.1700836E+002, 1.1515192E-001, 6.4836577E-001
 1.1802106E+002, 1.1562400E-001, 6.2411391E-001
 1.1900711E+002, 1.1596120E-001, 6.5812070E-001
 1.2002317E+002, 1.1502260E-001, 6.6959227E-001
 1.2102279E+002, 1.1407213E-001, 6.6696531E-001
 1.2202482E+002, 1.1417660E-001, 6.5017995E-001
 1.2301088E+002, 1.1473993E-001, 6.4978027E-001
 1.2402358E+002, 1.1558326E-001, 6.2325198E-001
 1.2500963E+002, 1.1715866E-001, 6.5322438E-001
 1.2602234E+002, 1.1751620E-001, 6.7337355E-001
 1.2702617E+002, 1.1695379E-001, 6.7089396E-001
 1.2801877E+002, 1.1707504E-001, 6.5463910E-001
 1.2901035E+002, 1.1690826E-001, 6.2599773E-001
