s,kg/s,kW
 1.3001294E+002, 1.3305195E-001, 9.7846818E-001
 1.3100401E+002, 1.3346584E-001, 9.5108683E-001
 1.3201814E+002, 1.3441572E-001, 1.0023198E+000
 1.3300921E+002, 1.3541257E-001, 9.6901392E-001
 1.3400028E+002, 1.3484975E-001, 9.7037939E-001
 1.3501440E+002, 1.3444280E-001, 9.7115739E-001
 1.3600548E+002, 1.3243476E-001, 9.1000460E-001
 1.3701960E+002, 1.3222906E-001, 9.7480748E-001
 1.3801067E+002, 1.3175201E-001, 9.5138750E-001
 1.3901027E+002, 1.3286569E-001, 9.5345612E-001
 1.4000861E+002, 1.3485332E-001, 9.5107627E-001
 1.4100695E+002, 1.3690316E-001, 9.6810043E-001
 1.4200529E+002, 1.3718245E-001, 9.8701605E-001
 1.4300363E+002, 1.3491811E-001, 9.8052249E-001
 1.4400198E+002, 1.3168842E-001, 9.3064681E-001
 1.4500032E+002, 1.2907875E-001, 9.2825505E-001
 1.4602135E+002, 1.2712468E-001, 8.8755771E-001
 1.4701969E+002, 1.2786815E-001, 9.1781987E-001
 1.4801803E+002, 1.2591448E-001, 9.3822660E-001
 1.4901008E+002, 1.2402992E-001, 9.2041329E-001
 1.5000000E+002, 1.2539045E-001, 9.4500440E-001
