s,kg/s,kW
Time,"mdot","hdot"
 0.0000000E+000,-1.6205246E-010,-1.2688167E-017
 1.0127034E+000, 5.3025997E-006, 9.4082846E-006
 2.0254068E+000, 5.0495323E-004, 9.5685181E-004
 3.0114601E+000, 2.9213462E-003, 5.1084090E-003
 4.0241635E+000, 7.5637665E-003, 1.6256048E-002
 5.0102168E+000, 1.3074544E-002, 3.2030804E-002
 6.0229202E+000, 1.9139412E-002, 5.5238755E-002
 7.0089736E+000, 2.5803772E-002, 7.2602051E-002
 8.0216770E+000, 3.1713299E-002, 9.3396171E-002
 9.0077303E+000, 3.6834706E-002, 1.2577363E-001
 1.0020434E+001, 4.2131166E-002, 1.5138584E-001
 1.1006487E+001, 4.5808698E-002, 1.7563736E-001
 1.2019190E+001, 4.7823744E-002, 1.8415714E-001
 1.3005244E+001, 4.9830487E-002, 1.8530106E-001
 1.4017947E+001, 5.0799588E-002, 1.8744314E-001
 1.5004000E+001, 5.0539137E-002, 1.6085367E-001
 1.6016704E+001, 5.0450344E-002, 1.4568215E-001
 1.7002757E+001, 4.9757945E-002, 1.4597285E-001
 1.8015461E+001, 4.9542744E-002, 1.4618287E-001
 1.9001514E+001, 4.9269990E-002, 1.4376950E-001
 2.0014217E+001, 4.9001447E-002, 1.4438471E-001
 2.1000271E+001, 4.9128020E-002, 1.4383847E-001
 2.2012974E+001, 4.8796217E-002, 1.4394610E-001
 2.3025677E+001, 4.8794889E-002, 1.4366687E-001
 2.4011731E+001, 4.8619234E-002, 1.4303455E-001
 2.5024434E+001, 4.8454268E-002, 1.4313215E-001
 2.6010487E+001, 4.8318675E-002, 1.4349975E-001
 2.7023191E+001, 4.8498396E-002, 1.4235814E-001
 2.8009244E+001, 4.8271477E-002, 1.4269128E-001
 2.9021948E+001, 4.8120554E-002, 1.4241834E-001
 3.0008001E+001, 4.8214018E-002, 1.4179446E-001
 3.1020704E+001, 4.8166397E-002, 1.4298164E-001
 3.2006758E+001, 4.8340752E-002, 1.4421673E-001
 3.3019461E+001, 4.8581653E-002, 1.4444767E-001
 3.4005514E+001, 4.8186656E-002, 1.4332565E-001
 3.5018218E+001, 4.8429384E-002, 1.4315506E-001
 3.6004271E+001, 4.8584037E-002, 1.4184998E-001
 3.7016974E+001, 4.8064658E-002, 1.4482210E-001
 3.8003028E+001, 4.8806522E-002, 1.4192876E-001
 3.9015731E+001, 4.8549862E-002, 1.4458421E-001
 4.0001784E+001, 4.8325367E-002, 1.4594425E-001
 4.1014488E+001, 4.8830967E-002, 1.4376087E-001
 4.2000541E+001, 4.8246948E-002, 1.4359662E-001
 4.3013245E+001, 4.8809691E-002, 1.4364652E-001
 4.4025948E+001, 4.8230644E-002, 1.4345489E-001
 4.5012001E+001, 4.8341759E-002, 1.4247158E-001
 4.6024705E+001, 4.8143241E-002, 1.4391881E-001
 4.7010758E+001, 4.8319172E-002, 1.4197210E-001
 4.8023461E+001, 4.8221419E-002, 1.4227531E-001
 4.9009515E+001, 4.8215319E-002, 1.4455939E-001
 5.0022218E+001, 4.8710611E-002, 1.4285540E-001
 5.1008271E+001, 4.8395975E-002, 1.4347133E-001
 5.2020975E+001, 4.8913828E-002, 1.4419948E-001
 5.3007028E+001, 4.8628660E-002, 1.4429224E-001
 5.4019732E+001, 4.8691164E-002, 1.4364593E-001
 5.5005785E+001, 4.8640837E-002, 1.4556947E-001
 5.6018488E+001, 4.8370278E-002, 1.4352106E-001
 5.7004542E+001, 4.8687588E-002, 1.4231200E-001
 5.8017245E+001, 4.8042825E-002, 1.4244049E-001
 5.9003298E+001, 4.8394834E-002, 1.4262382E-001
 6.0016002E+001, 4.8368630E-002, 1.4372830E-001
 6.1002055E+001, 4.8296233E-002, 1.4502640E-001
 6.2014758E+001, 4.8518566E-002, 1.4635721E-001
 6.3000812E+001, 4.8367105E-002, 1.4413325E-001
 6.4013515E+001, 4.8489835E-002, 1.4502112E-001
 6.5026218E+001, 4.8163172E-002, 1.4361675E-001
 6.6012272E+001, 4.8499911E-002, 1.4246166E-001
 6.7024975E+001, 4.8061185E-002, 1.4318888E-001
 6.8011029E+001, 4.8112087E-002, 1.4279059E-001
 6.9023732E+001, 4.8148746E-002, 1.4515113E-001
 7.0009785E+001, 4.8003387E-002, 1.4480996E-001
 7.1022489E+001, 4.8067246E-002, 1.4362136E-001
 7.2008542E+001, 4.8143676E-002, 1.4330981E-001
 7.3021245E+001, 4.7820878E-002, 1.4278403E-001
 7.4007299E+001, 4.7961636E-002, 1.4267177E-001
 7.5020002E+001, 4.8014577E-002, 1.4256179E-001
 7.6006055E+001, 4.7571457E-002, 1.4579122E-001
 7.7018759E+001, 4.7956785E-002, 1.4239407E-001
 7.8004812E+001, 4.7808125E-002, 1.4304307E-001
 7.9017515E+001, 4.7522111E-002, 1.4307302E-001
 8.0003569E+001, 4.7722005E-002, 1.4289420E-001
 8.1016272E+001, 4.7591870E-002, 1.4503404E-001
 8.2002326E+001, 4.7552767E-002, 1.4068414E-001
 8.3015029E+001, 4.7881321E-002, 1.4172057E-001
 8.4001082E+001, 4.7822789E-002, 1.4354220E-001
 8.5013786E+001, 4.7929255E-002, 1.4357108E-001
 8.6026489E+001, 4.8161614E-002, 1.4451197E-001
 8.7012542E+001, 4.7910842E-002, 1.4377125E-001
 8.8025246E+001, 4.8227508E-002, 1.4397276E-001
 8.9011299E+001, 4.7963173E-002, 1.4540706E-001
 9.0024002E+001, 4.7986581E-002, 1.4198243E-001
 9.1010056E+001, 4.8191801E-002, 1.4114756E-001
 9.2022759E+001, 4.7937238E-002, 1.4515848E-001
