s,kg/s,kW
Time,"mdot","hdot"
 0.0000000E+000,-2.0105156E-010,-3.8655896E-017
 1.0127034E+000,-8.0363168E-005, 2.8989241E-004
 2.0254068E+000, 2.1841481E-003, 1.1950104E-002
 3.0114601E+000, 1.2324274E-002, 8.5345656E-002
 4.0241635E+000, 2.7448318E-002, 2.1064595E-001
 5.0102168E+000, 4.0781326E-002, 3.7685150E-001
 6.0229202E+000, 5.3840742E-002, 5.8156538E-001
 7.0089736E+000, 6.5115233E-002, 5.9473506E-001
 8.0216770E+000, 7.6717166E-002, 5.5398724E-001
 9.0077303E+000, 8.7603855E-002, 5.8223182E-001
 1.0020434E+001, 9.7534415E-002, 6.2411830E-001
 1.1006487E+001, 1.0559347E-001, 6.7448485E-001
 1.2019190E+001, 1.1109015E-001, 6.9377450E-001
 1.3005244E+001, 1.1430847E-001, 6.7624379E-001
 1.4017947E+001, 1.1547650E-001, 6.4028355E-001
 1.5004000E+001, 1.1417437E-001, 6.3529616E-001
 1.6016704E+001, 1.1358448E-001, 6.2969512E-001
 1.7002757E+001, 1.1086312E-001, 6.1470466E-001
 1.8015461E+001, 1.0804947E-001, 6.2042387E-001
 1.9001514E+001, 1.0779041E-001, 6.5264632E-001
 2.0014217E+001, 1.0891075E-001, 6.2749934E-001
 2.1000271E+001, 1.0891682E-001, 6.2681010E-001
 2.2012974E+001, 1.0879496E-001, 6.4324909E-001
 2.3025677E+001, 1.0888501E-001, 6.3766722E-001
 2.4016043E+001, 1.0937232E-001, 6.2137946E-001
 2.5010730E+001, 1.0966964E-001, 6.2620895E-001
 2.6005418E+001, 1.1205634E-001, 6.4801333E-001
 2.7000105E+001, 1.1545293E-001, 6.4977743E-001
 2.8020968E+001, 1.1641284E-001, 6.5243947E-001
 2.9015656E+001, 1.1506206E-001, 6.3807433E-001
 3.0010343E+001, 1.1413079E-001, 6.3474293E-001
 3.1005030E+001, 1.1460015E-001, 6.4529110E-001
 3.2025894E+001, 1.1443444E-001, 6.3631596E-001
 3.3020581E+001, 1.1464810E-001, 6.5083794E-001
 3.4015268E+001, 1.1669467E-001, 6.2611178E-001
 3.5009955E+001, 1.1794922E-001, 6.5387682E-001
 3.6004643E+001, 1.1941352E-001, 6.4428115E-001
 3.7025506E+001, 1.2147271E-001, 6.7114069E-001
 3.8020193E+001, 1.2491140E-001, 6.7696911E-001
 3.9014881E+001, 1.2609775E-001, 6.8340475E-001
 4.0009568E+001, 1.2532749E-001, 7.0577281E-001
 4.1004416E+001, 1.2291617E-001, 6.4793417E-001
 4.2013856E+001, 1.2323399E-001, 6.4963746E-001
 4.3013031E+001, 1.2410868E-001, 6.3540618E-001
 4.4020722E+001, 1.2712510E-001, 6.4497619E-001
 4.5006776E+001, 1.3017022E-001, 6.4881105E-001
 4.6019479E+001, 1.3329548E-001, 6.8537716E-001
 4.7005533E+001, 1.3352022E-001, 6.5494363E-001
 4.8023021E+001, 1.3249747E-001, 6.8895550E-001
 4.9003999E+001, 1.3218631E-001, 7.0748960E-001
 5.0010792E+001, 1.3141934E-001, 6.7764048E-001
 5.1017584E+001, 1.3040515E-001, 6.6671639E-001
 5.2024377E+001, 1.2874181E-001, 6.6525798E-001
 5.3005355E+001, 1.2818168E-001, 6.6334895E-001
 5.4012148E+001, 1.2743545E-001, 6.4772547E-001
 5.5018940E+001, 1.2726185E-001, 6.7792651E-001
 5.6022460E+001, 1.2544423E-001, 6.6811720E-001
 5.7008513E+001, 1.2392674E-001, 6.4559417E-001
 5.8021217E+001, 1.2392065E-001, 6.2418153E-001
