s,kg/s,kW
Time,"mdot","hdot"
 0.0000000E+000,-2.0105156E-010,-1.2688167E-017
 1.0127034E+000,-1.1551031E-006, 9.4130168E-006
 2.0254068E+000, 5.6081080E-004, 9.3551198E-004
 3.0114601E+000, 3.2379584E-003, 5.1245866E-003
 4.0241635E+000, 8.1814156E-003, 1.6994541E-002
 5.0102168E+000, 1.4130217E-002, 3.3360418E-002
 6.0229202E+000, 2.0839417E-002, 5.8409030E-002
 7.0089736E+000, 2.7837682E-002, 7.6305360E-002
 8.0216770E+000, 3.3995839E-002, 9.9640568E-002
 9.0077303E+000, 3.9601910E-002, 1.3079766E-001
 1.0020434E+001, 4.4635696E-002, 1.5715682E-001
 1.1006487E+001, 4.7747760E-002, 1.8272401E-001
 1.2019190E+001, 5.0149569E-002, 1.8962146E-001
 1.3005244E+001, 5.1990535E-002, 1.8818920E-001
 1.4017947E+001, 5.2212520E-002, 1.4845960E-001
 1.5004000E+001, 5.2179285E-002, 1.4385715E-001
 1.6016704E+001, 5.1976241E-002, 1.4333866E-001
 1.7002757E+001, 5.1721182E-002, 1.4322826E-001
 1.8015461E+001, 5.1799151E-002, 1.4147590E-001
 1.9001514E+001, 5.1488392E-002, 1.4268343E-001
 2.0014217E+001, 5.1464786E-002, 1.4352702E-001
 2.1000271E+001, 5.1251702E-002, 1.4364780E-001
 2.2012974E+001, 5.1088971E-002, 1.4381554E-001
 2.3025677E+001, 5.1569026E-002, 1.4444064E-001
 2.4011731E+001, 5.0416079E-002, 1.4317322E-001
 2.5024434E+001, 5.1026152E-002, 1.4311116E-001
 2.6010487E+001, 5.1144706E-002, 1.4313620E-001
 2.7023191E+001, 5.0280474E-002, 1.4301232E-001
 2.8009244E+001, 5.0371299E-002, 1.4164770E-001
 2.9021948E+001, 5.0524612E-002, 1.4133460E-001
 3.0008001E+001, 5.0483500E-002, 1.4140996E-001
 3.1020704E+001, 5.0476411E-002, 1.4308757E-001
 3.2006758E+001, 5.0420085E-002, 1.4426803E-001
 3.3019461E+001, 5.0907209E-002, 1.4445366E-001
 3.4005514E+001, 5.0308138E-002, 1.4654181E-001
 3.5018218E+001, 5.1106503E-002, 1.4540727E-001
 3.6004271E+001, 5.0558311E-002, 1.4685361E-001
 3.7016974E+001, 5.0665221E-002, 1.4502654E-001
 3.8003028E+001, 5.1336539E-002, 1.4437010E-001
 3.9015731E+001, 5.0514255E-002, 1.4541783E-001
 4.0001784E+001, 5.0923090E-002, 1.4300841E-001
 4.1014488E+001, 5.1358521E-002, 1.4454889E-001
 4.2000541E+001, 5.0638876E-002, 1.4493331E-001
 4.3013245E+001, 5.1383612E-002, 1.4371802E-001
 4.4025948E+001, 5.1118416E-002, 1.4736952E-001
 4.5012001E+001, 5.1133582E-002, 1.4605604E-001
 4.6024705E+001, 5.1209773E-002, 1.4488493E-001
 4.7010758E+001, 5.0852068E-002, 1.4486025E-001
 4.8023461E+001, 5.1503829E-002, 1.4328048E-001
 4.9009515E+001, 5.0871947E-002, 1.4431882E-001
 5.0022218E+001, 5.1298169E-002, 1.4340234E-001
 5.1008271E+001, 5.0962784E-002, 1.4362752E-001
 5.2020975E+001, 5.0983927E-002, 1.4525691E-001
 5.3007028E+001, 5.1621203E-002, 1.4446352E-001
 5.4019732E+001, 5.0632800E-002, 1.4572212E-001
 5.5005785E+001, 5.1832792E-002, 1.4566419E-001
 5.6018488E+001, 5.1257711E-002, 1.4704697E-001
 5.7004542E+001, 5.1443871E-002, 1.4713509E-001
 5.8017245E+001, 5.1730347E-002, 1.4721638E-001
 5.9003298E+001, 5.1284728E-002, 1.4757222E-001
 6.0016002E+001, 5.1770558E-002, 1.4418466E-001
 6.1002055E+001, 5.1510681E-002, 1.4656241E-001
 6.2014758E+001, 5.1590400E-002, 1.4617812E-001
 6.3000812E+001, 5.1617588E-002, 1.4713815E-001
 6.4013515E+001, 5.1022265E-002, 1.4293841E-001
 6.5026218E+001, 5.1355449E-002, 1.4515898E-001
 6.6012272E+001, 5.1070005E-002, 1.4459896E-001
 6.7024975E+001, 5.1111192E-002, 1.4446025E-001
 6.8011029E+001, 5.1252953E-002, 1.4689577E-001
 6.9023732E+001, 5.0830701E-002, 1.4653276E-001
 7.0009785E+001, 5.1283620E-002, 1.4382656E-001
 7.1022489E+001, 5.0401092E-002, 1.4513232E-001
 7.2008542E+001, 5.1225890E-002, 1.4624101E-001
 7.3021245E+001, 5.0361232E-002, 1.4769511E-001
 7.4007299E+001, 5.1009838E-002, 1.4238820E-001
 7.5020002E+001, 5.0268660E-002, 1.4733972E-001
 7.6006055E+001, 5.0474114E-002, 1.4407130E-001
 7.7018759E+001, 5.0419036E-002, 1.4545035E-001
 7.8004812E+001, 5.0028120E-002, 1.4812656E-001
 7.9017515E+001, 5.0731319E-002, 1.4704394E-001
 8.0003569E+001, 5.0540284E-002, 1.4695318E-001
 8.1016272E+001, 5.1091960E-002, 1.4754610E-001
 8.2002326E+001, 5.1075281E-002, 1.5174087E-001
 8.3015029E+001, 5.1381346E-002, 1.5095909E-001
 8.4001082E+001, 5.1255250E-002, 1.5125633E-001
 8.5013786E+001, 5.1473098E-002, 1.4766662E-001
 8.6026489E+001, 5.1476411E-002, 1.5051149E-001
 8.7012542E+001, 5.1322186E-002, 1.5021876E-001
 8.8025246E+001, 5.1543326E-002, 1.5100348E-001
 8.9011299E+001, 5.1265506E-002, 1.4656689E-001
 9.0024002E+001, 5.1106573E-002, 1.4741874E-001
 9.1010056E+001, 5.0894165E-002, 1.4586296E-001
 9.2022759E+001, 5.0297567E-002, 1.4701861E-001
 9.3008813E+001, 5.0549570E-002, 1.4392114E-001
 9.4021516E+001, 5.0293448E-002, 1.4655503E-001
 9.5007569E+001, 5.0230679E-002, 1.4674743E-001
 9.6020273E+001, 5.0276598E-002, 1.4337461E-001
 9.7006326E+001, 5.0077491E-002, 1.4425821E-001
 9.8019029E+001, 5.0090278E-002, 1.4431971E-001
 9.9005083E+001, 5.0674617E-002, 1.4314673E-001
 1.0000000E+002, 4.9761926E-002, 1.4620604E-001
