s,kg/s,kW
Time,"mdot","hdot"
 0.0000000E+000,-2.0105156E-010,-1.2688167E-017
 1.0127034E+000,-1.5567589E-005, 3.3640345E-004
 2.0254068E+000, 2.2953539E-003, 1.3566106E-002
 3.0114601E+000, 1.3643785E-002, 8.3788137E-002
 4.0241635E+000, 3.2457082E-002, 2.0239601E-001
 5.0102168E+000, 4.8710680E-002, 3.5866921E-001
 6.0229202E+000, 6.4141098E-002, 5.6141406E-001
 7.0089736E+000, 7.6553144E-002, 7.0373851E-001
 8.0216770E+000, 8.2703766E-002, 7.4899576E-001
 9.0077303E+000, 8.6429265E-002, 6.8234570E-001
 1.0020434E+001, 8.5366695E-002, 6.0258690E-001
 1.1006487E+001, 8.5598665E-002, 5.8362236E-001
 1.2019190E+001, 8.5353627E-002, 5.8374915E-001
 1.3005244E+001, 8.5032885E-002, 5.8291657E-001
 1.4017947E+001, 8.4645328E-002, 5.9166306E-001
 1.5004000E+001, 8.4900917E-002, 5.9341030E-001
 1.6016704E+001, 8.4431691E-002, 5.9250144E-001
 1.7002757E+001, 8.4812233E-002, 5.9449718E-001
 1.8015461E+001, 8.4136879E-002, 5.9525978E-001
 1.9001514E+001, 8.4533287E-002, 5.9176466E-001
 2.0014217E+001, 8.3962250E-002, 5.9286195E-001
 2.1000271E+001, 8.3915589E-002, 5.9555043E-001
 2.2012974E+001, 8.3107989E-002, 6.0139929E-001
 2.3025677E+001, 8.3299685E-002, 5.9718298E-001
 2.4011731E+001, 8.2321722E-002, 5.9645790E-001
 2.5024434E+001, 8.2786367E-002, 5.9480472E-001
 2.6010487E+001, 8.4137255E-002, 5.9759124E-001
 2.7023191E+001, 8.3635384E-002, 6.1364569E-001
 2.8009244E+001, 8.3885788E-002, 6.0936489E-001
 2.9021948E+001, 8.4277967E-002, 5.9874728E-001
 3.0008001E+001, 8.3232469E-002, 5.9748585E-001
 3.1020704E+001, 8.4598475E-002, 5.9730918E-001
 3.2006758E+001, 8.3742820E-002, 6.0761918E-001
 3.3019461E+001, 8.3900040E-002, 6.0524161E-001
 3.4005514E+001, 8.4243264E-002, 6.0262499E-001
 3.5018218E+001, 8.3695892E-002, 6.0140228E-001
 3.6004271E+001, 8.3597153E-002, 5.9969391E-001
 3.7016974E+001, 8.3543005E-002, 6.0812237E-001
 3.8003028E+001, 8.2852026E-002, 6.1052637E-001
 3.9015731E+001, 8.3649340E-002, 5.9925849E-001
 4.0001784E+001, 8.3060503E-002, 6.0445043E-001
 4.1014488E+001, 8.3665409E-002, 6.0790455E-001
 4.2000541E+001, 8.4005896E-002, 6.0924906E-001
 4.3013245E+001, 8.3364467E-002, 6.0540628E-001
 4.4025948E+001, 8.3570044E-002, 6.0453689E-001
 4.5012001E+001, 8.3099892E-002, 6.0773556E-001
 4.6024705E+001, 8.2818893E-002, 6.0494111E-001
 4.7010758E+001, 8.3028490E-002, 6.0535377E-001
 4.8023461E+001, 8.3233193E-002, 6.0190627E-001
 4.9009515E+001, 8.2727920E-002, 6.0286592E-001
 5.0022218E+001, 8.3593132E-002, 5.9464425E-001
 5.1008271E+001, 8.2446437E-002, 5.9910614E-001
 5.2020975E+001, 8.3244477E-002, 5.9619766E-001
 5.3007028E+001, 8.3372412E-002, 6.0600825E-001
 5.4019732E+001, 8.3844573E-002, 6.0409545E-001
 5.5005785E+001, 8.3896128E-002, 6.0518801E-001
 5.6018488E+001, 8.3029102E-002, 5.9830781E-001
 5.7004542E+001, 8.2933843E-002, 5.9700313E-001
 5.8017245E+001, 8.2837512E-002, 6.0053165E-001
 5.9003298E+001, 8.2720774E-002, 5.9896108E-001
 6.0016002E+001, 8.3285772E-002, 5.9850705E-001
 6.1002055E+001, 8.3753216E-002, 6.0347508E-001
 6.2014758E+001, 8.4385163E-002, 6.0681365E-001
 6.3000812E+001, 8.4533352E-002, 6.1687505E-001
 6.4013515E+001, 8.4628472E-002, 6.0611153E-001
 6.5026218E+001, 8.4394859E-002, 6.0574719E-001
 6.6012272E+001, 8.4683761E-002, 6.0816800E-001
 6.7024975E+001, 8.4541577E-002, 6.1173072E-001
 6.8011029E+001, 8.4999061E-002, 6.0741674E-001
 6.9023732E+001, 8.5680695E-002, 6.1746538E-001
 7.0009785E+001, 8.5080330E-002, 6.1695585E-001
 7.1022489E+001, 8.5610454E-002, 6.1369889E-001
 7.2008542E+001, 8.5094704E-002, 6.1450452E-001
 7.3021245E+001, 8.4444631E-002, 6.0761242E-001
 7.4007299E+001, 8.4587172E-002, 6.1108207E-001
 7.5020002E+001, 8.4902781E-002, 6.1220094E-001
 7.6006055E+001, 8.4895769E-002, 6.1666676E-001
 7.7018759E+001, 8.4787770E-002, 6.0833397E-001
 7.8004812E+001, 8.4316691E-002, 6.0536040E-001
 7.9017515E+001, 8.4425830E-002, 6.0655322E-001
 8.0003569E+001, 8.5473697E-002, 6.1530040E-001
 8.1016272E+001, 8.4833873E-002, 6.1524666E-001
 8.2002326E+001, 8.4545963E-002, 6.1083106E-001
 8.3015029E+001, 8.5479030E-002, 6.0995096E-001
 8.4001082E+001, 8.4436488E-002, 6.1416007E-001
 8.5013786E+001, 8.4067287E-002, 6.0377249E-001
 8.6026489E+001, 8.4762481E-002, 6.0889718E-001
 8.7012542E+001, 8.4114317E-002, 6.1607987E-001
 8.8025246E+001, 8.5186678E-002, 6.0741328E-001
 8.9011299E+001, 8.3739672E-002, 6.1253731E-001
 9.0024002E+001, 8.3724611E-002, 6.0192359E-001
 9.1010056E+001, 8.2565949E-002, 5.9655632E-001
 9.2022759E+001, 8.2230245E-002, 6.0548028E-001
 9.3008813E+001, 8.1361252E-002, 6.0202876E-001
 9.4021516E+001, 8.2473922E-002, 5.9735956E-001
 9.5007569E+001, 8.1809450E-002, 6.0306816E-001
 9.6020273E+001, 8.3086603E-002, 6.0226938E-001
 9.7006326E+001, 8.1923166E-002, 6.0936150E-001
 9.8019029E+001, 8.3546909E-002, 6.1412312E-001
 9.9005083E+001, 8.4243414E-002, 6.1496058E-001
 1.0000000E+002, 8.4490685E-002, 6.1396813E-001
