s,kg/s,kW
Time,"mdot","hdot"
 0.0000000E+000,-2.0105156E-010,-3.8655896E-017
 1.0127034E+000,-1.7998246E-005, 1.0549612E-005
 2.0254068E+000, 5.2661070E-004, 7.6947309E-004
 3.0114601E+000, 2.9186601E-003, 4.7458695E-003
 4.0241635E+000, 7.0460025E-003, 1.7693051E-002
 5.0102168E+000, 1.2269240E-002, 3.6617875E-002
 6.0229202E+000, 1.8405907E-002, 6.2664945E-002
 7.0089736E+000, 2.4242467E-002, 8.1408962E-002
 8.0216770E+000, 2.9469073E-002, 1.0630619E-001
 9.0077303E+000, 3.4555097E-002, 1.4530898E-001
 1.0020434E+001, 3.9003938E-002, 1.5944243E-001
 1.1006487E+001, 4.3338205E-002, 1.4237312E-001
 1.2019190E+001, 4.7740042E-002, 1.2668130E-001
 1.3005244E+001, 5.1846509E-002, 1.2965910E-001
 1.4017947E+001, 5.5849187E-002, 1.3877406E-001
 1.5004000E+001, 5.9765366E-002, 1.4517299E-001
 1.6016704E+001, 6.3190589E-002, 1.5195227E-001
 1.7002757E+001, 6.5846570E-002, 1.5652455E-001
 1.8015461E+001, 6.8088591E-002, 1.6433144E-001
 1.9001514E+001, 6.9475891E-002, 1.6807769E-001
 2.0014217E+001, 7.0299589E-002, 1.6027827E-001
 2.1000271E+001, 7.1255251E-002, 1.5497671E-001
 2.2012974E+001, 7.0892443E-002, 1.5472571E-001
 2.3025677E+001, 7.1379917E-002, 1.5754009E-001
 2.4011731E+001, 7.0832539E-002, 1.6085994E-001
 2.5024434E+001, 7.0632478E-002, 1.5593913E-001
 2.6010487E+001, 6.9850196E-002, 1.5536415E-001
 2.7023191E+001, 7.0031902E-002, 1.5077841E-001
 2.8009244E+001, 6.9705376E-002, 1.5456735E-001
 2.9021948E+001, 6.9777147E-002, 1.6186854E-001
 3.0008001E+001, 7.0105689E-002, 1.5953925E-001
 3.1020704E+001, 6.9787717E-002, 1.5520142E-001
 3.2006758E+001, 6.9907095E-002, 1.5488536E-001
 3.3019461E+001, 6.9570856E-002, 1.5683715E-001
 3.4005514E+001, 6.9749810E-002, 1.5291151E-001
 3.5018218E+001, 6.9202170E-002, 1.5554034E-001
 3.6004271E+001, 6.8897713E-002, 1.5801437E-001
 3.7016974E+001, 6.8304371E-002, 1.5286511E-001
 3.8003028E+001, 6.7383159E-002, 1.4717632E-001
 3.9015731E+001, 6.6755969E-002, 1.4978276E-001
 4.0001784E+001, 6.7730163E-002, 1.4979717E-001
 4.1014488E+001, 6.8370421E-002, 1.5476810E-001
 4.2000541E+001, 6.7129752E-002, 1.5506512E-001
 4.3013245E+001, 6.7194822E-002, 1.5221416E-001
 4.4025948E+001, 6.5641359E-002, 1.5632016E-001
 4.5012001E+001, 6.6081517E-002, 1.4876417E-001
 4.6024705E+001, 6.5457625E-002, 1.5051652E-001
 4.7010758E+001, 6.6074146E-002, 1.4763554E-001
 4.8023461E+001, 6.7164258E-002, 1.5356683E-001
 4.9009515E+001, 6.9924789E-002, 1.5478322E-001
 5.0022218E+001, 7.2292586E-002, 1.5886317E-001
 5.1008271E+001, 7.4297940E-002, 1.5795847E-001
 5.2020975E+001, 7.5568315E-002, 1.6353862E-001
 5.3007028E+001, 7.6808954E-002, 1.7164179E-001
 5.4019732E+001, 7.7275785E-002, 1.7254137E-001
 5.5005785E+001, 7.8449792E-002, 1.6533807E-001
 5.6018488E+001, 7.8862250E-002, 1.6274853E-001
 5.7004542E+001, 7.8876224E-002, 1.5844942E-001
 5.8017245E+001, 7.9197274E-002, 1.6059565E-001
