s,kg/s,kW
Time,"mdot","hdot"
 0.0000000E+000,-1.6205246E-010,-2.5689782E-017
 1.0127034E+000,-6.1798475E-006, 9.9623820E-006
 2.0254068E+000, 4.2727887E-004, 8.2732859E-004
 3.0114601E+000, 2.6764168E-003, 4.7229274E-003
 4.0241635E+000, 6.5991400E-003, 1.6660352E-002
 5.0102168E+000, 1.1323755E-002, 3.4859596E-002
 6.0229202E+000, 1.6908001E-002, 5.8617497E-002
 7.0089736E+000, 2.2347024E-002, 7.4004839E-002
 8.0216770E+000, 2.7039101E-002, 9.0448509E-002
 9.0077303E+000, 3.1724414E-002, 1.2259745E-001
 1.0020434E+001, 3.5973227E-002, 1.4057888E-001
 1.1006487E+001, 3.9646996E-002, 1.5318187E-001
 1.2019190E+001, 4.2899339E-002, 1.4623762E-001
 1.3005244E+001, 4.5490478E-002, 1.4022649E-001
 1.4017947E+001, 4.7758126E-002, 1.4949808E-001
 1.5004000E+001, 4.9590531E-002, 1.4250551E-001
 1.6016704E+001, 5.1373235E-002, 1.4828788E-001
 1.7002757E+001, 5.3130973E-002, 1.4710237E-001
 1.8015461E+001, 5.4535477E-002, 1.4796328E-001
 1.9001514E+001, 5.6111031E-002, 1.4955824E-001
 2.0014217E+001, 5.7523992E-002, 1.5394349E-001
 2.1000271E+001, 5.8782285E-002, 1.5116687E-001
 2.2012974E+001, 6.0191415E-002, 1.4530091E-001
 2.3025677E+001, 6.1332014E-002, 1.4615317E-001
 2.4011731E+001, 6.2394814E-002, 1.4925100E-001
 2.5024434E+001, 6.2806327E-002, 1.5296798E-001
 2.6010487E+001, 6.3278091E-002, 1.5714719E-001
 2.7023191E+001, 6.3228388E-002, 1.7042141E-001
 2.8009244E+001, 6.3629916E-002, 1.6029623E-001
 2.9021948E+001, 6.2704423E-002, 1.6089734E-001
 3.0008001E+001, 6.3384489E-002, 1.5648957E-001
 3.1020704E+001, 6.2479588E-002, 1.5170504E-001
 3.2006758E+001, 6.2613642E-002, 1.5052893E-001
 3.3019461E+001, 6.3031310E-002, 1.4985752E-001
 3.4005514E+001, 6.2716782E-002, 1.6000987E-001
 3.5018218E+001, 6.3710138E-002, 1.6000410E-001
 3.6004271E+001, 6.3247466E-002, 1.5943635E-001
 3.7016974E+001, 6.4171764E-002, 1.5591722E-001
 3.8003028E+001, 6.4021044E-002, 1.6409082E-001
 3.9015731E+001, 6.4400950E-002, 1.6619632E-001
 4.0001784E+001, 6.4130320E-002, 1.6248582E-001
 4.1014488E+001, 6.4452956E-002, 1.6305280E-001
 4.2000541E+001, 6.4111473E-002, 1.5576802E-001
 4.3013245E+001, 6.4164729E-002, 1.5923446E-001
 4.4025948E+001, 6.4107927E-002, 1.6098400E-001
 4.5012001E+001, 6.4336314E-002, 1.6425361E-001
 4.6024705E+001, 6.3941419E-002, 1.5256083E-001
 4.7010758E+001, 6.3957423E-002, 1.6013649E-001
 4.8023461E+001, 6.4401329E-002, 1.6508694E-001
 4.9009515E+001, 6.3762327E-002, 1.5942365E-001
 5.0022218E+001, 6.4726380E-002, 1.6025116E-001
 5.1008271E+001, 6.3924388E-002, 1.5846245E-001
 5.2020975E+001, 6.5406411E-002, 1.5801919E-001
 5.3007028E+001, 6.3784990E-002, 1.6496920E-001
 5.4019732E+001, 6.4818399E-002, 1.6371135E-001
 5.5005785E+001, 6.4027941E-002, 1.6872493E-001
 5.6018488E+001, 6.4574159E-002, 1.6794796E-001
 5.7004542E+001, 6.3091292E-002, 1.5646065E-001
 5.8017245E+001, 6.4047185E-002, 1.4800406E-001
 5.9003298E+001, 6.3841206E-002, 1.6270000E-001
 6.0016002E+001, 6.4349338E-002, 1.6257938E-001
 6.1002055E+001, 6.4362941E-002, 1.6367156E-001
 6.2014758E+001, 6.4908735E-002, 1.6270352E-001
 6.3000812E+001, 6.3756361E-002, 1.5658711E-001
 6.4013515E+001, 6.5195407E-002, 1.5716049E-001
 6.5026218E+001, 6.3224457E-002, 1.6498881E-001
 6.6012272E+001, 6.3950962E-002, 1.6098892E-001
 6.7024975E+001, 6.2616575E-002, 1.5381523E-001
 6.8011029E+001, 6.2360858E-002, 1.5312873E-001
 6.9023732E+001, 6.2143320E-002, 1.5202106E-001
 7.0009785E+001, 6.2884815E-002, 1.5846073E-001
 7.1022489E+001, 6.3301035E-002, 1.6920781E-001
 7.2008542E+001, 6.3587710E-002, 1.6093205E-001
 7.3021245E+001, 6.4052648E-002, 1.5774185E-001
 7.4007299E+001, 6.3962566E-002, 1.6386253E-001
 7.5020002E+001, 6.4550794E-002, 1.5680009E-001
 7.6006055E+001, 6.3962009E-002, 1.6108777E-001
 7.7018759E+001, 6.4798992E-002, 1.6414500E-001
 7.8004812E+001, 6.4175109E-002, 1.6269889E-001
 7.9017515E+001, 6.4990099E-002, 1.5613271E-001
 8.0003569E+001, 6.4351992E-002, 1.5995076E-001
 8.1016272E+001, 6.4961590E-002, 1.5856319E-001
 8.2002326E+001, 6.4668544E-002, 1.5749107E-001
 8.3015029E+001, 6.5044697E-002, 1.6114868E-001
 8.4001082E+001, 6.4582675E-002, 1.6495726E-001
 8.5013786E+001, 6.4396757E-002, 1.5911652E-001
 8.6026489E+001, 6.4023705E-002, 1.5762367E-001
 8.7012542E+001, 6.4061997E-002, 1.5943812E-001
 8.8025246E+001, 6.4340445E-002, 1.6553942E-001
 8.9011299E+001, 6.3966715E-002, 1.6403930E-001
 9.0024002E+001, 6.4070955E-002, 1.5733225E-001
 9.1010056E+001, 6.3781058E-002, 1.5872531E-001
 9.2022759E+001, 6.4457317E-002, 1.5882042E-001
 9.3008813E+001, 6.4338784E-002, 1.6101294E-001
 9.4021516E+001, 6.4794663E-002, 1.6480512E-001
 9.5007569E+001, 6.4120158E-002, 1.6269211E-001
 9.6020273E+001, 6.4584517E-002, 1.5738652E-001
 9.7006326E+001, 6.3850673E-002, 1.5425327E-001
 9.8019029E+001, 6.3696668E-002, 1.6393226E-001
 9.9005083E+001, 6.3617876E-002, 1.5798742E-001
 1.0001779E+002, 6.2960588E-002, 1.5856634E-001
 1.0100384E+002, 6.4070946E-002, 1.5240282E-001
 1.0201654E+002, 6.3518760E-002, 1.6480949E-001
 1.0300260E+002, 6.4341527E-002, 1.5932383E-001
 1.0401530E+002, 6.3886763E-002, 1.6308927E-001
 1.0500135E+002, 6.4339240E-002, 1.6181168E-001
 1.0601406E+002, 6.4207594E-002, 1.6055911E-001
 1.0700011E+002, 6.4844172E-002, 1.6422557E-001
 1.0801281E+002, 6.5156463E-002, 1.7227077E-001
 1.0902552E+002, 6.5407272E-002, 1.6076967E-001
 1.1001157E+002, 6.4945211E-002, 1.6629935E-001
 1.1102427E+002, 6.4510220E-002, 1.6694103E-001
 1.1201033E+002, 6.4580489E-002, 1.6480638E-001
