s,kg/s,kW
Time,"mdot","hdot"
 0.0000000E+000,-1.6205246E-010,-3.8655896E-017
 1.0127034E+000,-2.9713323E-005, 8.1924593E-005
 2.0254068E+000, 9.5357518E-004, 3.7542547E-003
 3.0114601E+000, 6.0112493E-003, 3.2076783E-002
 4.0241635E+000, 1.4025742E-002, 8.6060311E-002
 5.0102168E+000, 2.2530065E-002, 1.5941709E-001
 6.0229202E+000, 3.0650296E-002, 2.3761644E-001
 7.0089736E+000, 3.8046597E-002, 3.2372876E-001
 8.0216770E+000, 4.5339489E-002, 3.2340966E-001
 9.0077303E+000, 5.1368034E-002, 3.0638918E-001
 1.0020434E+001, 5.6699008E-002, 3.1808355E-001
 1.1006487E+001, 6.1847048E-002, 3.2823649E-001
 1.2019190E+001, 6.6026352E-002, 3.6816850E-001
 1.3005244E+001, 6.9615199E-002, 3.6975772E-001
 1.4017947E+001, 7.2723422E-002, 3.6950762E-001
 1.5004000E+001, 7.5237908E-002, 3.7686718E-001
 1.6016704E+001, 7.7651003E-002, 3.6769217E-001
 1.7002757E+001, 7.9808695E-002, 3.6727189E-001
 1.8015461E+001, 8.1495137E-002, 3.5810724E-001
 1.9009402E+001, 8.2744646E-002, 3.4718668E-001
 2.0016136E+001, 8.4124409E-002, 3.5572372E-001
 2.1022870E+001, 8.5576229E-002, 3.5204208E-001
 2.2005634E+001, 8.6407362E-002, 3.5263628E-001
 2.3012368E+001, 8.7599798E-002, 3.7663359E-001
 2.4019102E+001, 8.8992109E-002, 3.9295992E-001
 2.5001866E+001, 8.9847932E-002, 3.8669640E-001
 2.6008600E+001, 9.0050218E-002, 4.0062073E-001
 2.7015334E+001, 8.9898295E-002, 3.8468479E-001
 2.8022068E+001, 8.9275582E-002, 4.0013109E-001
 2.9004832E+001, 8.8127843E-002, 3.8648486E-001
 3.0011566E+001, 8.7995470E-002, 3.9933783E-001
 3.1018300E+001, 8.6891004E-002, 3.8446120E-001
 3.2001064E+001, 8.5956348E-002, 3.7994054E-001
 3.3007798E+001, 8.6895281E-002, 3.9514027E-001
