s,kg/s,kW
Time,"mdot","hdot"
 0.0000000E+000,-1.6205246E-010,-6.4794224E-017
 1.0127034E+000,-1.5214832E-005, 1.1073342E-005
 2.0254068E+000, 3.5879700E-004, 7.2548539E-004
 3.0114601E+000, 2.0222194E-003, 4.4333499E-003
 4.0241635E+000, 4.7448758E-003, 1.7137755E-002
 5.0102168E+000, 8.3115524E-003, 3.5650964E-002
 6.0229202E+000, 1.2398479E-002, 6.2517954E-002
 7.0089736E+000, 1.6397440E-002, 8.2610844E-002
 8.0216770E+000, 2.0110495E-002, 1.0613753E-001
 9.0077303E+000, 2.3472663E-002, 1.4760229E-001
 1.0020434E+001, 2.5963508E-002, 1.7337009E-001
 1.1006487E+001, 2.7838233E-002, 1.6825926E-001
 1.2019190E+001, 2.9972209E-002, 1.6554735E-001
 1.3005244E+001, 3.2491829E-002, 1.3591798E-001
 1.4017947E+001, 3.4846446E-002, 1.1033719E-001
 1.5004000E+001, 3.6996541E-002, 1.0460457E-001
 1.6016704E+001, 3.9168536E-002, 1.2479463E-001
 1.7002757E+001, 4.1165733E-002, 1.3124299E-001
 1.8015461E+001, 4.3056994E-002, 1.3876988E-001
 1.9001514E+001, 4.4925857E-002, 1.4482757E-001
 2.0014217E+001, 4.6290367E-002, 1.5259387E-001
 2.1000271E+001, 4.7284213E-002, 1.5085696E-001
 2.2012974E+001, 4.8219844E-002, 1.4205535E-001
 2.3025677E+001, 4.9311065E-002, 1.3809050E-001
 2.4011731E+001, 5.0456111E-002, 1.3831559E-001
 2.5024434E+001, 5.1290488E-002, 1.4495324E-001
 2.6010487E+001, 5.2063067E-002, 1.4598508E-001
 2.7023191E+001, 5.2928929E-002, 1.4137650E-001
 2.8009244E+001, 5.3706799E-002, 1.4756181E-001
 2.9021948E+001, 5.4500257E-002, 1.5188517E-001
 3.0008001E+001, 5.5326136E-002, 1.4843161E-001
 3.1020704E+001, 5.6085967E-002, 1.4096313E-001
 3.2006758E+001, 5.7213923E-002, 1.4387706E-001
 3.3019461E+001, 5.8237632E-002, 1.4522040E-001
 3.4005514E+001, 5.8926652E-002, 1.4656943E-001
 3.5018218E+001, 5.9734712E-002, 1.5523083E-001
 3.6004271E+001, 6.0327197E-002, 1.6844010E-001
 3.7016974E+001, 6.0178884E-002, 1.6972501E-001
 3.8003028E+001, 5.9663583E-002, 1.6218262E-001
 3.9015731E+001, 5.9488774E-002, 1.6302039E-001
 4.0001784E+001, 6.0107151E-002, 1.6951830E-001
 4.1014488E+001, 6.0706068E-002, 1.7105180E-001
 4.2000541E+001, 6.0928069E-002, 1.6022827E-001
 4.3013245E+001, 6.1362431E-002, 1.5877236E-001
 4.4025948E+001, 6.1594381E-002, 1.6333937E-001
 4.5012001E+001, 6.2145931E-002, 1.7096545E-001
 4.6024705E+001, 6.2580779E-002, 1.6951419E-001
 4.7010758E+001, 6.2234406E-002, 1.7123931E-001
 4.8023461E+001, 6.2491137E-002, 1.7025019E-001
 4.9009515E+001, 6.2879982E-002, 1.6688052E-001
 5.0022218E+001, 6.2537479E-002, 1.6968140E-001
 5.1008271E+001, 6.3204652E-002, 1.6698307E-001
 5.2020975E+001, 6.3717724E-002, 1.7100444E-001
 5.3007028E+001, 6.3746438E-002, 1.7749820E-001
 5.4019732E+001, 6.3642240E-002, 1.7529220E-001
 5.5005785E+001, 6.3526548E-002, 1.7400370E-001
 5.6018488E+001, 6.3423966E-002, 1.6667680E-001
 5.7004542E+001, 6.3247319E-002, 1.7063100E-001
