s,kg/s,kW
Time,"mdot","hdot"
 0.0000000E+000,-1.6205246E-010,-6.4794224E-017
 1.0127034E+000,-6.4586580E-005, 2.8164161E-004
 2.0254068E+000, 1.4845057E-003, 1.1351349E-002
 3.0114601E+000, 8.4956380E-003, 8.5624186E-002
 4.0241635E+000, 1.8082252E-002, 2.1070390E-001
 5.0102168E+000, 2.7196237E-002, 3.7613937E-001
 6.0229202E+000, 3.5605241E-002, 5.7532248E-001
 7.0089736E+000, 4.1183670E-002, 6.9199875E-001
 8.0216770E+000, 4.6889263E-002, 6.4638387E-001
 9.0077303E+000, 5.3470065E-002, 4.9821969E-001
 1.0020434E+001, 5.9362272E-002, 4.9584760E-001
 1.1006487E+001, 6.4964209E-002, 5.4799183E-001
 1.2019190E+001, 7.0310068E-002, 5.9306169E-001
 1.3005244E+001, 7.4366350E-002, 6.2593623E-001
 1.4017947E+001, 7.7200217E-002, 5.8308658E-001
 1.5004000E+001, 8.0398312E-002, 5.8040816E-001
 1.6016704E+001, 8.3100193E-002, 5.8458480E-001
 1.7012703E+001, 8.4819704E-002, 6.2263884E-001
 1.8018203E+001, 8.6333842E-002, 6.1408549E-001
 1.9023702E+001, 8.8162246E-002, 6.0436384E-001
 2.0005261E+001, 8.9102884E-002, 5.8579984E-001
 2.1010761E+001, 9.0528318E-002, 6.2948989E-001
 2.2016260E+001, 9.2187341E-002, 6.3990872E-001
 2.3021760E+001, 9.3190235E-002, 6.3415717E-001
 2.4003319E+001, 9.4097714E-002, 6.6053290E-001
 2.5002814E+001, 9.4876207E-002, 6.6772799E-001
 2.6014135E+001, 9.5938367E-002, 6.7157036E-001
 2.7003939E+001, 9.7443684E-002, 6.6687762E-001
 2.8015260E+001, 9.6913946E-002, 6.6653524E-001
 2.9005063E+001, 9.5755743E-002, 6.7935431E-001
 3.0016385E+001, 9.5897043E-002, 6.8640383E-001
 3.1006188E+001, 9.7567992E-002, 6.9174618E-001
 3.2017509E+001, 9.9362133E-002, 7.0515981E-001
 3.3007313E+001, 1.0062719E-001, 7.3107972E-001
 3.4018634E+001, 1.0071491E-001, 6.6535686E-001
 3.5008437E+001, 1.0312304E-001, 6.9585851E-001
 3.6019758E+001, 1.0533480E-001, 7.2226306E-001
 3.7009562E+001, 1.0541741E-001, 7.2315073E-001
 3.8020883E+001, 1.0384509E-001, 7.0934664E-001
 3.9010686E+001, 1.0321453E-001, 7.1809546E-001
 4.0000490E+001, 1.0243181E-001, 6.9674088E-001
 4.1011811E+001, 1.0236627E-001, 6.9659716E-001
 4.2001614E+001, 1.0333596E-001, 6.8127998E-001
 4.3012936E+001, 1.0536608E-001, 6.9957267E-001
 4.4002739E+001, 1.0599356E-001, 7.2345680E-001
 4.5014060E+001, 1.0558767E-001, 7.2462318E-001
 4.6003864E+001, 1.0556479E-001, 7.0685962E-001
 4.7015185E+001, 1.0609523E-001, 7.1421966E-001
 4.8004988E+001, 1.0664383E-001, 7.4026508E-001
 4.9016309E+001, 1.0749735E-001, 7.0363896E-001
 5.0006113E+001, 1.0696188E-001, 7.2366918E-001
 5.1017434E+001, 1.0566888E-001, 7.2568883E-001
 5.2007237E+001, 1.0598999E-001, 6.9737211E-001
 5.3018558E+001, 1.0566478E-001, 7.4793678E-001
 5.4008362E+001, 1.0501431E-001, 7.2590739E-001
 5.5019683E+001, 1.0489605E-001, 7.1131817E-001
 5.6015204E+001, 1.0584106E-001, 7.2621622E-001
 5.7002055E+001, 1.0690528E-001, 7.2804570E-001
