s,kg/s,kW
Time,"mdot","hdot"
 0.0000000E+000,-2.0105156E-010,-1.2688167E-017
 1.0127034E+000,-2.4485261E-005, 5.4335342E-004
 2.0254068E+000, 3.3547200E-003, 2.9919820E-002
 3.0114601E+000, 1.9840687E-002, 1.6224828E-001
 4.0241635E+000, 4.4987206E-002, 3.7225523E-001
 5.0102168E+000, 6.3942404E-002, 6.7259663E-001
 6.0229202E+000, 8.3509249E-002, 9.7309411E-001
 7.0089736E+000, 9.2317271E-002, 1.1109158E+000
 8.0216770E+000, 9.8328133E-002, 1.0063403E+000
 9.0077303E+000, 9.6993541E-002, 8.9348368E-001
 1.0020434E+001, 9.7409097E-002, 8.7569342E-001
 1.1006487E+001, 9.6802138E-002, 8.7302109E-001
 1.2019190E+001, 9.6862543E-002, 8.7037274E-001
 1.3005244E+001, 9.6304251E-002, 8.7234029E-001
 1.4017947E+001, 9.6143537E-002, 8.6279916E-001
 1.5004000E+001, 9.5537488E-002, 8.7033081E-001
 1.6016704E+001, 9.5444480E-002, 8.6486963E-001
 1.7002757E+001, 9.5148301E-002, 8.6784188E-001
 1.8015461E+001, 9.5685371E-002, 8.7076439E-001
 1.9001514E+001, 9.5950070E-002, 8.8189331E-001
 2.0014217E+001, 9.5446376E-002, 8.8661423E-001
 2.1000271E+001, 9.5882108E-002, 8.8403236E-001
 2.2012974E+001, 9.5303567E-002, 8.7664260E-001
 2.3025677E+001, 9.5374281E-002, 8.8007831E-001
 2.4011731E+001, 9.5549250E-002, 8.8903237E-001
 2.5024434E+001, 9.5039663E-002, 8.8852506E-001
 2.6010487E+001, 9.5424120E-002, 8.7666140E-001
 2.7023191E+001, 9.5426866E-002, 8.8045447E-001
 2.8009244E+001, 9.5635627E-002, 8.8433598E-001
 2.9021948E+001, 9.5287335E-002, 8.9154806E-001
 3.0008001E+001, 9.5659080E-002, 8.8475155E-001
 3.1020704E+001, 9.5774347E-002, 8.7005854E-001
 3.2006758E+001, 9.5446838E-002, 8.8224856E-001
 3.3019461E+001, 9.6016641E-002, 8.9718979E-001
 3.4005514E+001, 9.6919407E-002, 8.9456782E-001
 3.5012279E+001, 9.6747185E-002, 8.8620263E-001
 3.6018490E+001, 9.6182288E-002, 8.8996730E-001
 3.7000743E+001, 9.5644496E-002, 8.7881402E-001
 3.8006954E+001, 9.4441440E-002, 8.6974776E-001
 3.9008373E+001, 9.4584301E-002, 8.8302718E-001
 4.0009793E+001, 9.4640116E-002, 8.9131726E-001
 4.1012091E+001, 9.4860382E-002, 9.0421630E-001
 4.2024622E+001, 9.5698587E-002, 9.1072213E-001
 4.3013495E+001, 9.5491285E-002, 9.1044477E-001
 4.4020004E+001, 9.5089455E-002, 8.8366173E-001
 4.5018766E+001, 9.4335626E-002, 8.7962488E-001
 4.6024496E+001, 9.3512507E-002, 8.6863299E-001
 4.7015363E+001, 9.3778132E-002, 8.7696349E-001
 4.8003234E+001, 9.4633420E-002, 8.9057332E-001
 4.9014079E+001, 9.4977707E-002, 8.9525686E-001
 5.0001950E+001, 9.5711493E-002, 8.9655279E-001
 5.1012794E+001, 9.6383769E-002, 9.0137653E-001
 5.2005260E+001, 9.6490486E-002, 9.1971821E-001
 5.3016105E+001, 9.6197661E-002, 9.0781356E-001
 5.4001678E+001, 9.5109499E-002, 8.8976919E-001
 5.5012523E+001, 9.4697108E-002, 8.7402426E-001
 5.6023368E+001, 9.3227506E-002, 8.7635213E-001
 5.7008941E+001, 9.2390922E-002, 8.8578013E-001
 5.8019786E+001, 9.1699523E-002, 8.7906045E-001
 5.9005360E+001, 9.2459629E-002, 8.6664559E-001
 6.0016204E+001, 9.2350069E-002, 8.8286314E-001
 6.1001778E+001, 9.2953394E-002, 8.9192123E-001
 6.2012623E+001, 9.3974899E-002, 8.7546498E-001
 6.3023467E+001, 9.3269279E-002, 8.9012817E-001
 6.4001375E+001, 9.4177377E-002, 8.9261180E-001
 6.5015468E+001, 9.4808940E-002, 8.9579646E-001
 6.6015918E+001, 9.6323076E-002, 8.9476553E-001
 6.7016368E+001, 9.6138682E-002, 9.0973952E-001
 6.8016818E+001, 9.6336317E-002, 9.1445533E-001
 6.9017268E+001, 9.6241804E-002, 9.0656602E-001
 7.0000799E+001, 9.5744795E-002, 8.8439086E-001
 7.1019386E+001, 9.6033063E-002, 8.8879244E-001
 7.2013722E+001, 9.6900398E-002, 9.0092043E-001
 7.3008058E+001, 9.7097833E-002, 9.1987713E-001
 7.4011986E+001, 9.7098555E-002, 9.0942572E-001
 7.5024689E+001, 9.7180710E-002, 9.0919800E-001
 7.6002707E+001, 9.7049154E-002, 9.0117992E-001
 7.7009510E+001, 9.6364445E-002, 8.9687389E-001
 7.8016314E+001, 9.6179387E-002, 8.8561778E-001
 7.9023118E+001, 9.6387594E-002, 8.9523114E-001
 8.0005950E+001, 9.6633495E-002, 9.0906934E-001
 8.1012754E+001, 9.6735525E-002, 9.1776880E-001
 8.2019557E+001, 9.6072440E-002, 8.9366125E-001
 8.3002390E+001, 9.5807472E-002, 8.9680577E-001
 8.4009193E+001, 9.4797919E-002, 8.9711350E-001
 8.5015997E+001, 9.6035893E-002, 8.8742676E-001
 8.6022801E+001, 9.5089241E-002, 9.0125260E-001
 8.7005633E+001, 9.5323993E-002, 8.9687416E-001
 8.8005245E+001, 9.6135308E-002, 8.9642887E-001
 8.9007255E+001, 9.6668976E-002, 9.1572348E-001
 9.0009264E+001, 9.6819532E-002, 9.2376439E-001
 9.1011273E+001, 9.7601910E-002, 9.0229485E-001
 9.2013283E+001, 9.6857629E-002, 8.9484904E-001
 9.3015292E+001, 9.6745252E-002, 9.0212381E-001
 9.4017302E+001, 9.6926982E-002, 8.9627239E-001
 9.5019311E+001, 9.6608344E-002, 9.0192813E-001
 9.6021321E+001, 9.7379952E-002, 9.1134562E-001
 9.7023330E+001, 9.7161131E-002, 9.1177307E-001
 9.8025339E+001, 9.6480546E-002, 9.0716990E-001
 9.9004035E+001, 9.5809166E-002, 9.0133974E-001
 1.0000000E+002, 9.5479382E-002, 8.9845475E-001
