s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s,kg/s
 2.1000452E+001, 4.8140007E+001, 0.0000000E+000,-6.0665985E+000,-4.4012353E+001,-6.7937215E-002,-1.4337626E-003, 0.0000000E+000, 0.0000000E+000,-1.9804201E+000,-2.0083162E+000, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 1.1216013E-002
 2.2000368E+001, 4.9057355E+001, 0.0000000E+000,-6.3656665E+000,-4.2612433E+001,-4.1076620E-002,-1.4428131E-003, 0.0000000E+000, 0.0000000E+000, 2.2194568E-002, 3.6735434E-002, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 1.1223338E-002
 2.3000381E+001, 4.9002827E+001, 0.0000000E+000,-6.2281711E+000,-3.9681388E+001,-1.9826662E-002,-1.4194776E-003, 0.0000000E+000, 0.0000000E+000, 3.0451524E+000, 3.0720225E+000, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 1.1230662E-002
 2.4000311E+001, 4.8099405E+001, 0.0000000E+000,-6.1063829E+000,-4.2437871E+001,-5.0567801E-002,-1.4366824E-003, 0.0000000E+000, 0.0000000E+000,-6.3661380E-001,-4.9685286E-001, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 1.1237987E-002
 2.5000412E+001, 4.8609040E+001, 0.0000000E+000,-6.1757355E+000,-4.5427412E+001,-5.9234113E-002,-1.4275774E-003, 0.0000000E+000, 0.0000000E+000,-3.0070091E+000,-3.0547698E+000, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 1.1245311E-002
 2.6000256E+001, 4.8280537E+001, 0.0000000E+000,-6.0133957E+000,-4.2134763E+001,-9.8108107E-003,-1.4316580E-003, 0.0000000E+000, 0.0000000E+000, 2.0320328E-001, 1.2113642E-001, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 1.1252636E-002
 2.7000309E+001, 4.8701304E+001, 0.0000000E+000,-6.1628066E+000,-4.2756795E+001,-2.9624342E-002,-1.4622591E-003, 0.0000000E+000, 0.0000000E+000,-3.2017143E-001,-2.4938368E-001, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 1.1259959E-002
 2.8000402E+001, 4.8328742E+001, 0.0000000E+000,-6.2692706E+000,-4.2434741E+001,-2.7076489E-002,-1.4368495E-003, 0.0000000E+000, 0.0000000E+000,-3.0891108E-001,-4.0378365E-001, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 1.1267285E-002
 2.9000607E+001, 4.8881152E+001, 0.0000000E+000,-6.2437421E+000,-4.1054605E+001,-3.9648291E-002,-1.4578559E-003, 0.0000000E+000, 0.0000000E+000, 1.5708908E+000, 1.5416986E+000, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 1.1274610E-002
 3.0000370E+001, 4.8114437E+001, 0.0000000E+000,-6.1246983E+000,-4.1517950E+001,-4.7950029E-002,-1.4255046E-003, 0.0000000E+000, 0.0000000E+000, 2.8838986E-001, 4.2241252E-001, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 1.1670854E-002
 3.1000452E+001, 4.8737407E+001, 0.0000000E+000,-6.1361662E+000,-4.5468719E+001,-4.1711315E-002,-1.4168735E-003, 0.0000000E+000, 0.0000000E+000,-2.9207604E+000,-2.9106066E+000, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 1.2866595E-002
 3.2000587E+001, 4.7459916E+001, 0.0000000E+000,-5.4778830E+000,-4.0000080E+001,-4.3851664E-003,-1.3839740E-003, 0.0000000E+000, 0.0000000E+000, 1.9950771E+000, 1.9761839E+000, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 1.4086505E-002
 3.3000759E+001, 4.8201667E+001, 0.0000000E+000,-5.5456088E+000,-4.3695748E+001,-1.6983596E-002,-1.4068907E-003, 0.0000000E+000, 0.0000000E+000,-1.0784731E+000,-1.0580806E+000, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 1.5306473E-002
 3.4000473E+001, 4.7841983E+001, 0.0000000E+000,-5.1775832E+000,-4.1969605E+001,-1.1812036E-002,-1.3844547E-003, 0.0000000E+000, 0.0000000E+000, 6.0978340E-001, 6.8159819E-001, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 1.6526272E-002
 3.5000702E+001, 4.8208939E+001, 0.0000000E+000,-5.0378525E+000,-4.2337846E+001,-2.6355449E-002,-1.3407972E-003, 0.0000000E+000, 0.0000000E+000, 6.9545161E-001, 8.0554478E-001, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 1.7745888E-002
 3.6000401E+001, 4.6496014E+001, 0.0000000E+000,-4.3958606E+000,-4.0889019E+001,-2.4021213E-002,-1.3305266E-003, 0.0000000E+000, 0.0000000E+000, 1.1220163E+000, 1.1857827E+000, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 1.8965672E-002
 3.7000679E+001, 4.7754264E+001, 0.0000000E+000,-4.2576309E+000,-4.6810454E+001,-7.4248886E-002,-1.2806189E-003, 0.0000000E+000, 0.0000000E+000,-3.3494190E+000,-3.3893512E+000, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 2.0185464E-002
 3.8000847E+001, 4.6356424E+001, 0.0000000E+000,-3.7632241E+000,-4.2531919E+001,-3.2797205E-002,-1.2761514E-003, 0.0000000E+000, 0.0000000E+000, 2.8028516E-003, 2.7207562E-002, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 2.1405521E-002
 3.9000286E+001, 4.6647314E+001, 0.0000000E+000,-3.5659497E+000,-4.2300239E+001,-1.4068615E-002,-1.2706772E-003, 0.0000000E+000, 0.0000000E+000, 6.5897802E-001, 7.6578595E-001, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 2.2625015E-002
 4.0000706E+001, 4.6232651E+001, 0.0000000E+000,-3.1603999E+000,-4.3487895E+001,-2.1000877E-002,-1.2315763E-003, 0.0000000E+000, 0.0000000E+000,-4.9921791E-001,-4.3787601E-001, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 2.3844840E-002
 4.1000565E+001, 4.4099112E+001, 0.0000000E+000,-2.8347163E+000,-4.1129957E+001,-2.1421120E-002,-1.1449006E-003, 0.0000000E+000, 0.0000000E+000, 3.7577472E-002, 1.1187256E-001, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 2.5064749E-002
 4.2000263E+001, 4.4696800E+001, 0.0000000E+000,-2.7654372E+000,-4.3993206E+001,-4.6448098E-002,-1.1828109E-003, 0.0000000E+000, 0.0000000E+000,-2.1113532E+000,-2.1094744E+000, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 2.6284340E-002
 4.3000328E+001, 4.3108494E+001, 0.0000000E+000,-2.6069479E+000,-3.9680502E+001,-3.8098783E-002,-1.2012181E-003, 0.0000000E+000, 0.0000000E+000, 6.8368895E-001, 7.8174369E-001, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 2.7503969E-002
 4.4000351E+001, 4.0535104E+001, 0.0000000E+000,-2.1202661E+000,-4.0526475E+001,-3.2184238E-002,-1.1352397E-003, 0.0000000E+000, 0.0000000E+000,-2.1557791E+000,-2.1449565E+000, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 2.8723876E-002
 4.5000324E+001, 3.7305766E+001, 0.0000000E+000,-1.8700915E+000,-3.3976472E+001,-2.2230029E-002,-1.1630678E-003, 0.0000000E+000, 0.0000000E+000, 1.3344082E+000, 1.4358095E+000, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 2.9943590E-002
 4.6000416E+001, 3.4462887E+001, 0.0000000E+000,-1.4921884E+000,-3.5824624E+001,-2.2636005E-002,-1.1061748E-003, 0.0000000E+000, 0.0000000E+000,-2.9698428E+000,-2.8776675E+000, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 3.1163556E-002
 4.7001034E+001, 2.6825092E+001, 0.0000000E+000,-9.3630085E-001,-2.8509305E+001,-3.4468289E-002,-1.0868107E-003, 0.0000000E+000, 0.0000000E+000,-2.7588284E+000,-2.6560686E+000, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 3.2383686E-002
 4.8000668E+001, 2.0863709E+001, 0.0000000E+000,-7.0780599E-001,-2.3982244E+001,-2.1640939E-002,-1.0899364E-003, 0.0000000E+000, 0.0000000E+000,-3.8748738E+000,-3.8490718E+000, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 3.3603842E-002
 4.9001022E+001, 1.4473638E+001, 0.0000000E+000,-3.7375816E-001,-1.6106373E+001,-8.3773572E-003,-1.0799867E-003, 0.0000000E+000, 0.0000000E+000,-2.0540005E+000,-2.0159505E+000, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 3.4823585E-002
 5.0001743E+001, 1.0517743E+001, 0.0000000E+000,-2.3835073E-001,-1.1299714E+001,-7.3046745E-003,-1.0584814E-003, 0.0000000E+000, 0.0000000E+000,-1.1014639E+000,-1.0286846E+000, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 3.6044360E-002
 5.1001472E+001, 8.6229810E+000, 0.0000000E+000,-1.7009868E-001,-1.0339058E+001,-7.9626959E-003,-1.0129918E-003, 0.0000000E+000, 0.0000000E+000,-1.9448175E+000,-1.8951511E+000, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 3.7264544E-002
 5.2000107E+001, 7.5380582E+000, 0.0000000E+000,-1.2980396E-001,-8.3678317E+000,-9.4249660E-003,-9.6885501E-004, 0.0000000E+000, 0.0000000E+000,-1.0063040E+000,-9.6997126E-001, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 3.8483396E-002
 5.3002029E+001, 6.4361873E+000, 0.0000000E+000,-9.8826319E-002,-7.2539016E+000,-7.9202041E-003,-9.6001658E-004, 0.0000000E+000, 0.0000000E+000,-9.4009833E-001,-9.2542091E-001, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 3.9703453E-002
 5.4001499E+001, 5.3529097E+000, 0.0000000E+000,-7.3922910E-002,-5.6433929E+000,-5.2081099E-003,-8.7959510E-004, 0.0000000E+000, 0.0000000E+000,-3.9197892E-001,-3.7049384E-001, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 4.0924336E-002
 5.5000149E+001, 4.1438008E+000, 0.0000000E+000,-5.1892880E-002,-5.7616443E+000,-6.0017520E-003,-8.5746698E-004, 0.0000000E+000, 0.0000000E+000,-1.7002192E+000,-1.6765956E+000, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 4.2142876E-002
 5.6000381E+001, 3.2197871E+000, 0.0000000E+000,-3.5680253E-002,-4.1818647E+000,-4.2336236E-003,-8.1483855E-004, 0.0000000E+000, 0.0000000E+000,-1.0182824E+000,-1.0028063E+000, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 4.3362521E-002
 5.7000938E+001, 2.3706042E+000, 0.0000000E+000,-2.5409244E-002,-3.2225369E+000,-3.4908991E-003,-8.4318406E-004, 0.0000000E+000, 0.0000000E+000,-8.8545535E-001,-8.8167599E-001, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 4.4582632E-002
 5.8002308E+001, 1.6012231E+000, 0.0000000E+000,-1.6502282E-002,-2.5471132E+000,-2.6219025E-003,-8.4119688E-004, 0.0000000E+000, 0.0000000E+000,-9.7062992E-001,-9.6585548E-001, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 4.5804012E-002
 5.9001404E+001, 1.1672396E+000, 0.0000000E+000,-1.0939990E-002,-1.8019749E+000,-1.0199929E-003,-8.5491751E-004, 0.0000000E+000, 0.0000000E+000,-6.5318659E-001,-6.4755019E-001, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 4.7024113E-002
 6.0002663E+001, 6.3598561E-001, 0.0000000E+000,-7.1024234E-003,-1.4562150E+000, 2.1590887E-003,-8.2544521E-004, 0.0000000E+000, 0.0000000E+000,-8.2961923E-001,-8.2599815E-001, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 4.8244363E-002
 6.1001682E+001, 1.2772502E-001, 0.0000000E+000,-3.3042704E-003,-9.0671235E-001, 7.9772803E-003,-9.0450015E-004, 0.0000000E+000, 0.0000000E+000,-7.7834074E-001,-7.7521882E-001, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 4.9464560E-002
 6.2002876E+001, 1.4811740E-004, 0.0000000E+000,-2.9193864E-005,-5.8007971E-001, 1.3059716E-002,-1.0105402E-003, 0.0000000E+000, 0.0000000E+000,-5.7270038E-001,-5.6791161E-001, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 5.0684323E-002
 6.3000656E+001, 0.0000000E+000, 0.0000000E+000, 1.2454712E-003,-2.0535398E-001, 1.3423469E-002,-9.0549706E-004, 0.0000000E+000, 0.0000000E+000,-1.9536170E-001,-1.9159054E-001, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 5.1904350E-002
 6.4000206E+001, 0.0000000E+000, 0.0000000E+000, 1.5040250E-003,-6.8529823E-002, 1.3284533E-002,-9.6431770E-004, 0.0000000E+000, 0.0000000E+000,-5.7873640E-002,-5.4705583E-002, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 5.3122420E-002
 6.5006462E+001, 0.0000000E+000, 0.0000000E+000, 1.5318174E-003,-2.7372426E-002, 1.3010463E-002,-9.4917598E-004, 0.0000000E+000, 0.0000000E+000,-1.6945703E-002,-1.3779322E-002, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 5.4346241E-002
 6.6000984E+001, 0.0000000E+000, 0.0000000E+000, 1.5031407E-003,-1.8586957E-002, 1.2620376E-002,-9.9201972E-004, 0.0000000E+000, 0.0000000E+000,-8.6617553E-003,-5.4554599E-003, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 5.5566457E-002
 6.7005836E+001, 0.0000000E+000, 0.0000000E+000, 1.4768197E-003,-1.5469743E-002, 1.2221040E-002,-9.6900272E-004, 0.0000000E+000, 0.0000000E+000,-5.9167390E-003,-2.7408863E-003, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 5.6785778E-002
 6.8001724E+001, 0.0000000E+000, 0.0000000E+000, 1.4303844E-003,-1.2616534E-002, 1.1956399E-002,-9.4968722E-004, 0.0000000E+000, 0.0000000E+000,-3.1773015E-003,-1.7943727E-004, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 5.8006475E-002
 6.9001740E+001, 0.0000000E+000, 0.0000000E+000, 1.3906656E-003,-1.4079784E-002, 1.1722579E-002,-9.5846634E-004, 0.0000000E+000, 0.0000000E+000,-5.2735640E-003,-1.9250061E-003, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 5.9223273E-002
 7.0001511E+001, 0.0000000E+000, 0.0000000E+000, 1.3689025E-003,-1.1867985E-002, 1.1445094E-002,-9.9625660E-004, 0.0000000E+000, 0.0000000E+000,-3.2057230E-003,-5.0244678E-005, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 6.0442693E-002
 7.1005859E+001, 0.0000000E+000, 0.0000000E+000, 1.3330921E-003,-1.3084812E-002, 1.1065994E-002,-9.8652890E-004, 0.0000000E+000, 0.0000000E+000,-4.8786294E-003,-1.6722552E-003, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 6.1665134E-002
 7.2001717E+001, 0.0000000E+000, 0.0000000E+000, 1.3011413E-003,-1.0484960E-002, 1.0906638E-002,-9.5351219E-004, 0.0000000E+000, 0.0000000E+000,-2.6309541E-003, 7.6930772E-004, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 6.2885126E-002
 7.3003639E+001, 0.0000000E+000, 0.0000000E+000, 1.2802640E-003,-1.0210979E-002, 1.0780328E-002,-9.6505452E-004, 0.0000000E+000, 0.0000000E+000,-2.4126773E-003, 8.8455869E-004, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 6.4103533E-002
 7.4003746E+001, 0.0000000E+000, 0.0000000E+000, 1.2467595E-003,-1.1048543E-002, 1.0556534E-002,-9.7435611E-004, 0.0000000E+000, 0.0000000E+000,-3.6798699E-003,-2.1960543E-004, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 6.5324523E-002
 7.5003197E+001, 0.0000000E+000, 0.0000000E+000, 1.2226255E-003,-1.1534037E-002, 1.0216202E-002,-9.6225490E-004, 0.0000000E+000, 0.0000000E+000,-4.4456761E-003,-1.0574641E-003, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 6.6544288E-002
 7.6001869E+001, 0.0000000E+000, 0.0000000E+000, 1.2045229E-003,-7.4937687E-003, 1.0049335E-002,-9.6316802E-004, 0.0000000E+000, 0.0000000E+000,-7.2449144E-004, 2.7969207E-003, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 6.7762592E-002
 7.7000656E+001, 0.0000000E+000, 0.0000000E+000, 1.1739635E-003,-9.1737607E-003, 9.7355325E-003,-9.2815740E-004, 0.0000000E+000, 0.0000000E+000,-2.7832827E-003, 8.0757786E-004, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 6.8980966E-002
 7.8003036E+001, 0.0000000E+000, 0.0000000E+000, 1.1483796E-003,-7.2616151E-003, 9.7094154E-003,-9.9713067E-004, 0.0000000E+000, 0.0000000E+000,-8.0733038E-004, 2.5990492E-003, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 7.0201394E-002
 7.9005638E+001, 0.0000000E+000, 0.0000000E+000, 1.1367234E-003,-8.4528677E-003, 9.3586001E-003,-9.8470082E-004, 0.0000000E+000, 0.0000000E+000,-2.5905953E-003, 1.0577550E-003, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 7.1424315E-002
 8.0000000E+001, 0.0000000E+000, 0.0000000E+000, 1.1063058E-003,-6.3490228E-003, 9.2291091E-003,-9.6402399E-004, 0.0000000E+000, 0.0000000E+000,-5.6003650E-004, 3.0223681E-003, 6.9825000E-002, 1.0065000E-003, 0.0000000E+000, 0.0000000E+000, 7.2642407E-002
