s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s,kg/s
 6.5003899E+001, 4.4662444E-001, 0.0000000E+000,-2.4330967E-003,-1.8449648E+000, 2.3148680E-002,-1.7559189E-004, 0.0000000E+000, 0.0000000E+000,-1.3836114E+000,-1.3778004E+000, 6.9825000E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 5.4343806E-002
 6.6004433E+001, 4.6328510E-002, 0.0000000E+000, 1.0098870E-003,-9.4958001E-001, 2.5492843E-002,-1.6259331E-004, 0.0000000E+000, 0.0000000E+000,-8.8152931E-001,-8.7691136E-001, 6.9825000E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 5.5566117E-002
 6.7004219E+001, 0.0000000E+000, 0.0000000E+000, 1.9336337E-003,-2.7031378E-001, 2.5462973E-002,-1.5349123E-004, 0.0000000E+000, 0.0000000E+000,-2.4646336E-001,-2.4307066E-001, 6.9825000E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 5.6786755E-002
 6.8001030E+001, 0.0000000E+000, 0.0000000E+000, 2.1063474E-003,-1.0722650E-001, 2.5385962E-002,-1.5241281E-004, 0.0000000E+000, 0.0000000E+000,-8.2824644E-002,-7.9886606E-002, 6.9825000E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 5.8006521E-002
 6.9002327E+001, 0.0000000E+000, 0.0000000E+000, 2.0944784E-003,-3.5503657E-002, 2.5178435E-002,-1.4482686E-004, 0.0000000E+000, 0.0000000E+000,-1.1371756E-002,-8.3755705E-003, 6.9825000E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 5.9225375E-002
 7.0004456E+001, 0.0000000E+000, 0.0000000E+000, 2.0337674E-003,-4.6686791E-002, 2.4608322E-002,-1.4566513E-004, 0.0000000E+000, 0.0000000E+000,-2.2879436E-002,-2.0190367E-002, 6.9825000E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 6.0447161E-002
 7.1002167E+001, 0.0000000E+000, 0.0000000E+000, 1.9902516E-003,-3.7121379E-002, 2.4149297E-002,-1.4423745E-004, 0.0000000E+000, 0.0000000E+000,-1.4366201E-002,-1.1126068E-002, 6.9825000E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 6.1666487E-002
 7.2007668E+001, 0.0000000E+000, 0.0000000E+000, 1.9266204E-003,-3.5786538E-002, 2.3687152E-002,-1.4472097E-004, 0.0000000E+000, 0.0000000E+000,-1.3078139E-002,-1.0317486E-002, 6.9825000E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 6.2888421E-002
 7.3004745E+001, 0.0000000E+000, 0.0000000E+000, 1.8755358E-003,-3.6718234E-002, 2.3134616E-002,-1.4255284E-004, 0.0000000E+000, 0.0000000E+000,-1.4892327E-002,-1.1850634E-002, 6.9825000E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 6.4109713E-002
 7.4003479E+001, 0.0000000E+000, 0.0000000E+000, 1.8183051E-003,-2.8008246E-002, 2.2591536E-002,-1.4498316E-004, 0.0000000E+000, 0.0000000E+000,-6.6908834E-003,-3.7433879E-003, 6.9825000E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 6.5326730E-002
 7.5002220E+001, 0.0000000E+000, 0.0000000E+000, 1.7648138E-003,-3.4899406E-002, 2.1912110E-002,-1.4758389E-004, 0.0000000E+000, 0.0000000E+000,-1.4039023E-002,-1.1370066E-002, 6.9825000E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 6.6545150E-002
 7.6007668E+001, 0.0000000E+000, 0.0000000E+000, 1.7351759E-003,-4.2120259E-002, 2.1359589E-002,-1.4534460E-004, 0.0000000E+000, 0.0000000E+000,-2.2242164E-002,-1.9170839E-002, 6.9825000E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 6.7767253E-002
 7.7006454E+001, 0.0000000E+000, 0.0000000E+000, 1.7115734E-003,-4.1669228E-002, 2.0825756E-002,-1.4645490E-004, 0.0000000E+000, 0.0000000E+000,-2.2462391E-002,-1.9278353E-002, 6.9825000E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 6.8989715E-002
 7.8005241E+001, 0.0000000E+000, 0.0000000E+000, 1.6963044E-003,-4.2264048E-002, 2.0289810E-002,-1.4742766E-004, 0.0000000E+000, 0.0000000E+000,-2.3422092E-002,-2.0425362E-002, 6.9825000E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 7.0207850E-002
 7.9004028E+001, 0.0000000E+000, 0.0000000E+000, 1.6808276E-003,-3.5026608E-002, 1.9777975E-002,-1.4942152E-004, 0.0000000E+000, 0.0000000E+000,-1.6845781E-002,-1.3717228E-002, 6.9825000E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 7.1426150E-002
 8.0000000E+001, 0.0000000E+000, 0.0000000E+000, 1.6511292E-003,-2.9349213E-002, 1.9313098E-002,-1.4902609E-004, 0.0000000E+000, 0.0000000E+000,-1.1475052E-002,-8.5340112E-003, 6.9825000E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 7.2642585E-002
