s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s,kg/s
 9.0000553E+000, 4.9508876E+001, 0.0000000E+000,-1.3204938E+001,-3.6405618E+001, 4.0151803E-002,-1.0612815E-004, 0.0000000E+000, 0.0000000E+000,-6.3290378E-001,-6.1634821E-002, 6.9911133E-002, 1.0789999E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.0000131E+001, 4.8403619E+001, 0.0000000E+000,-1.3118496E+001,-3.4943094E+001, 5.8928186E-002,-1.0430696E-004, 0.0000000E+000, 0.0000000E+000,-1.6637370E-001, 4.0085329E-001, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.1000005E+001, 4.8796230E+001, 0.0000000E+000,-1.2906508E+001,-3.4733583E+001, 7.3718792E-002,-1.0154112E-004, 0.0000000E+000, 0.0000000E+000, 6.2979507E-001, 1.2297558E+000, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 6.0999986E-004
 1.2000027E+001, 4.9020157E+001, 0.0000000E+000,-1.3041337E+001,-3.5342975E+001, 6.9551835E-002,-1.0068406E-004, 0.0000000E+000, 0.0000000E+000, 1.4304960E-001, 7.0529569E-001, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 1.8296043E-003
 1.3000107E+001, 4.8382125E+001, 0.0000000E+000,-1.2653172E+001,-3.6426019E+001, 4.8200192E-002,-9.7104466E-005, 0.0000000E+000, 0.0000000E+000,-1.2455152E+000,-6.4896339E-001, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 3.0492154E-003
 1.4000077E+001, 4.8574608E+001, 0.0000000E+000,-1.2383922E+001,-3.5043956E+001, 6.0181058E-002,-9.2506072E-005, 0.0000000E+000, 0.0000000E+000, 5.9506982E-001, 1.2068187E+000, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 4.2688916E-003
 1.5000232E+001, 4.8098518E+001, 0.0000000E+000,-1.1855795E+001,-3.5966948E+001, 5.9056226E-002,-9.3493276E-005, 0.0000000E+000, 0.0000000E+000,-2.1615093E-001, 3.3473729E-001, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 5.4885139E-003
 1.6000042E+001, 4.8067382E+001, 0.0000000E+000,-1.1758118E+001,-3.5531415E+001, 5.8623203E-002,-8.7985458E-005, 0.0000000E+000, 0.0000000E+000, 2.6492025E-001, 8.3638448E-001, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 6.7081598E-003
 1.7000132E+001, 4.8230280E+001, 0.0000000E+000,-1.1385937E+001,-3.5993453E+001, 7.0858462E-002,-8.3428173E-005, 0.0000000E+000, 0.0000000E+000, 3.4547759E-001, 9.2166455E-001, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 7.9276298E-003
 1.8000191E+001, 4.8747970E+001, 0.0000000E+000,-1.1289183E+001,-3.7892283E+001, 5.7066889E-002,-8.1547868E-005, 0.0000000E+000, 0.0000000E+000,-9.2511508E-001,-3.7651099E-001, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 9.1473723E-003
 1.9000105E+001, 4.8486382E+001, 0.0000000E+000,-1.1137934E+001,-3.6417927E+001, 5.0363576E-002,-8.1845233E-005, 0.0000000E+000, 0.0000000E+000, 4.1392137E-001, 9.8080278E-001, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 1.0366882E-002
 2.0000059E+001, 4.8380543E+001, 0.0000000E+000,-1.0776601E+001,-3.6659164E+001, 5.9146207E-002,-7.9656699E-005, 0.0000000E+000, 0.0000000E+000, 4.4611982E-001, 1.0038441E+000, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 1.1198351E-002
 2.1000216E+001, 4.8991277E+001, 0.0000000E+000,-1.0918411E+001,-3.7193351E+001, 4.6450219E-002,-7.7356832E-005, 0.0000000E+000, 0.0000000E+000, 3.5223780E-001, 9.2588789E-001, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 1.1229844E-002
 2.2000029E+001, 4.8394171E+001, 0.0000000E+000,-1.0670729E+001,-3.8611313E+001, 5.3967032E-002,-7.3194459E-005, 0.0000000E+000, 0.0000000E+000,-1.3662931E+000,-8.3397712E-001, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 1.1237178E-002
 2.3000044E+001, 4.8993207E+001, 0.0000000E+000,-1.0726059E+001,-3.7389503E+001, 6.7711832E-002,-7.4329204E-005, 0.0000000E+000, 0.0000000E+000, 3.7970377E-001, 9.4528271E-001, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 1.1244510E-002
 2.4000210E+001, 4.9036498E+001, 0.0000000E+000,-1.0732248E+001,-3.6331389E+001, 6.1239838E-002,-7.5401014E-005, 0.0000000E+000, 0.0000000E+000, 1.4549421E+000, 2.0340254E+000, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 1.1251845E-002
 2.5000084E+001, 4.8232097E+001, 0.0000000E+000,-1.0797578E+001,-3.8835849E+001, 5.0366536E-002,-7.8279501E-005, 0.0000000E+000, 0.0000000E+000,-1.8795644E+000,-1.3510415E+000, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 1.1259178E-002
 2.6000038E+001, 4.8783372E+001, 0.0000000E+000,-1.0721933E+001,-3.7111165E+001, 5.0943609E-002,-7.4673755E-005, 0.0000000E+000, 0.0000000E+000, 4.4040430E-001, 1.0011438E+000, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 1.1266512E-002
 2.7000093E+001, 4.8448841E+001, 0.0000000E+000,-1.0705181E+001,-3.7295286E+001, 5.0949429E-002,-7.3794001E-005, 0.0000000E+000, 0.0000000E+000,-6.3762142E-002, 4.9925061E-001, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 1.1273845E-002
 2.8000084E+001, 4.9643139E+001, 0.0000000E+000,-1.1022811E+001,-3.7897114E+001, 6.4208926E-002,-7.5337970E-005, 0.0000000E+000, 0.0000000E+000, 2.0855452E-001, 7.8734729E-001, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 1.1281179E-002
 2.9000191E+001, 4.8503240E+001, 0.0000000E+000,-1.0907786E+001,-3.7455774E+001, 6.4526698E-002,-7.5580462E-005, 0.0000000E+000, 0.0000000E+000,-3.4127279E-001, 2.0413104E-001, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 1.1288512E-002
 3.0000008E+001, 4.8530787E+001, 0.0000000E+000,-1.0729081E+001,-3.7599986E+001, 6.1218991E-002,-7.5995477E-005, 0.0000000E+000, 0.0000000E+000,-3.3089188E-001, 2.6286336E-001, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 1.1684510E-002
 3.1000019E+001, 4.8545839E+001, 0.0000000E+000,-1.0655441E+001,-3.7838271E+001, 7.5267779E-002,-7.6476761E-005, 0.0000000E+000, 0.0000000E+000,-4.6499608E-001, 1.2731891E-001, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 1.2881461E-002
 3.2000053E+001, 4.8588273E+001, 0.0000000E+000,-1.0223706E+001,-3.7629402E+001, 6.9430207E-002,-7.4326002E-005, 0.0000000E+000, 0.0000000E+000, 2.4198378E-001, 8.0452125E-001, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 1.4102853E-002
 3.3000099E+001, 4.8639818E+001, 0.0000000E+000,-1.0178793E+001,-3.7172369E+001, 5.4702543E-002,-7.1735676E-005, 0.0000000E+000, 0.0000000E+000, 7.9430016E-001, 1.3432856E+000, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 1.5324102E-002
 3.4000103E+001, 4.7996671E+001, 0.0000000E+000,-9.8221300E+000,-3.8446943E+001, 5.8721322E-002,-6.9245596E-005, 0.0000000E+000, 0.0000000E+000,-7.8322707E-001,-2.1374946E-001, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 1.6545532E-002
 3.5000156E+001, 4.8523647E+001, 0.0000000E+000,-9.5719608E+000,-3.8003579E+001, 5.3700702E-002,-6.3812504E-005, 0.0000000E+000, 0.0000000E+000, 4.5485104E-001, 1.0017441E+000, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 1.7766780E-002
 3.6000031E+001, 4.7741523E+001, 0.0000000E+000,-9.0505412E+000,-3.9108757E+001, 4.5487058E-002,-6.2900928E-005, 0.0000000E+000, 0.0000000E+000,-9.2322904E-001,-3.7235076E-001, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 1.8988092E-002
 3.7000175E+001, 4.8346055E+001, 0.0000000E+000,-9.2434047E+000,-3.6465562E+001, 4.2938840E-002,-5.9909816E-005, 0.0000000E+000, 0.0000000E+000, 2.1434203E+000, 2.6799680E+000, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 2.0209333E-002
 3.8000027E+001, 4.8113824E+001, 0.0000000E+000,-8.6091747E+000,-4.0821210E+001, 2.6112122E-002,-5.6342511E-005, 0.0000000E+000, 0.0000000E+000,-1.8253402E+000,-1.2905048E+000, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 2.1430700E-002
 3.9000221E+001, 4.8941478E+001, 0.0000000E+000,-8.7550527E+000,-3.7887493E+001, 3.6486011E-002,-5.4225331E-005, 0.0000000E+000, 0.0000000E+000, 1.7418871E+000, 2.3353633E+000, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 2.2651945E-002
 4.0000000E+001, 4.7171810E+001, 0.0000000E+000,-8.1766009E+000,-3.8801080E+001, 3.4524707E-002,-5.4408981E-005, 0.0000000E+000, 0.0000000E+000,-3.2290439E-001, 2.2859941E-001, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 2.3873283E-002
 4.1000118E+001, 4.6984773E+001, 0.0000000E+000,-7.8749625E+000,-4.0876219E+001, 2.7841803E-002,-4.6755481E-005, 0.0000000E+000, 0.0000000E+000,-2.3474423E+000,-1.7386128E+000, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 2.5094446E-002
 4.2000023E+001, 4.9656583E+001, 0.0000000E+000,-8.0930467E+000,-3.8339808E+001, 1.8385114E-002,-4.3073461E-005, 0.0000000E+000, 0.0000000E+000, 2.6551171E+000, 3.2420704E+000, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 2.6315825E-002
 4.3000084E+001, 4.7741086E+001, 0.0000000E+000,-7.5046743E+000,-4.1588286E+001, 7.2925716E-003,-4.5428635E-005, 0.0000000E+000, 0.0000000E+000,-1.8875476E+000,-1.3446272E+000, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 2.7537047E-002
 4.4000156E+001, 4.7849059E+001, 0.0000000E+000,-7.0962500E+000,-4.0169018E+001, 1.6231447E-002,-4.3654381E-005, 0.0000000E+000, 0.0000000E+000, 4.6572170E-002, 5.9997832E-001, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 2.8758481E-002
 4.5000004E+001, 4.8076886E+001, 0.0000000E+000,-6.9155466E+000,-3.9931162E+001,-1.0307657E-002,-4.2844121E-005, 0.0000000E+000, 0.0000000E+000, 6.6208093E-001, 1.2198267E+000, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 2.9979662E-002
 4.6000031E+001, 4.8929925E+001, 0.0000000E+000,-6.9077859E+000,-4.1145790E+001, 1.6320616E-003,-4.0327545E-005, 0.0000000E+000, 0.0000000E+000, 2.9543849E-001, 8.7794091E-001, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 3.1200952E-002
 4.7000023E+001, 4.7996304E+001, 0.0000000E+000,-6.2471931E+000,-3.9600934E+001, 7.2320749E-003,-3.9434293E-005, 0.0000000E+000, 0.0000000E+000, 1.5820323E+000, 2.1553703E+000, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 3.2422157E-002
 4.8000092E+001, 4.7435470E+001, 0.0000000E+000,-5.8324064E+000,-4.2409922E+001,-1.3520021E-003,-3.8391422E-005, 0.0000000E+000, 0.0000000E+000,-1.3473843E+000,-8.0824920E-001, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 3.3643589E-002
 4.9000008E+001, 4.8852869E+001, 0.0000000E+000,-5.7850733E+000,-4.3363141E+001,-1.0226742E-002,-3.6554785E-005, 0.0000000E+000, 0.0000000E+000,-8.2638757E-001,-3.0560788E-001, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 3.4864779E-002
 5.0000065E+001, 4.7618723E+001, 0.0000000E+000,-5.3353352E+000,-4.1142410E+001,-2.8483229E-002,-3.7264896E-005, 0.0000000E+000, 0.0000000E+000, 6.5541429E-001, 1.1124577E+000, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 3.6086141E-002
 5.1000149E+001, 4.7436025E+001, 0.0000000E+000,-5.0345898E+000,-4.2106346E+001,-8.9619635E-003,-3.4589993E-005, 0.0000000E+000, 0.0000000E+000,-2.4914793E-001, 2.8609305E-001, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 3.7307435E-002
 5.2000046E+001, 4.7944377E+001, 0.0000000E+000,-4.8813931E+000,-4.3814942E+001,-1.1213152E-002,-3.3982690E-005, 0.0000000E+000, 0.0000000E+000,-1.3043157E+000,-7.6320456E-001, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 3.8528791E-002
 5.3000004E+001, 4.8780611E+001, 0.0000000E+000,-4.7436755E+000,-4.1277550E+001,-1.7158123E-002,-3.1857263E-005, 0.0000000E+000, 0.0000000E+000, 2.2456662E+000, 2.7421962E+000, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 3.9749918E-002
 5.4000027E+001, 4.6558952E+001, 0.0000000E+000,-4.1859828E+000,-4.3364757E+001,-1.5494297E-002,-2.7922474E-005, 0.0000000E+000, 0.0000000E+000,-1.4855306E+000,-1.0073094E+000, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 4.0971298E-002
 5.5000019E+001, 4.7591305E+001, 0.0000000E+000,-3.8714707E+000,-4.2567790E+001,-1.9679549E-002,-2.6997390E-005, 0.0000000E+000, 0.0000000E+000, 6.4357190E-001, 1.1323381E+000, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 4.2192536E-002
 5.6000088E+001, 4.5824566E+001, 0.0000000E+000,-3.4554440E+000,-4.2839508E+001,-1.3181255E-002,-2.4885933E-005, 0.0000000E+000, 0.0000000E+000,-9.2031306E-001,-4.8359177E-001, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 4.3413890E-002
 5.7000008E+001, 4.4637245E+001, 0.0000000E+000,-3.0198135E+000,-4.2482856E+001,-1.1271454E-002,-2.1787299E-005, 0.0000000E+000, 0.0000000E+000,-1.2942025E+000,-8.7671792E-001, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 4.4635125E-002
 5.8000145E+001, 3.7809317E+001, 0.0000000E+000,-2.2360135E+000,-3.6135936E+001, 7.5080535E-003,-1.9958816E-005, 0.0000000E+000, 0.0000000E+000,-8.9146668E-001,-5.5514477E-001, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 4.5856546E-002
 5.9000057E+001, 3.1954055E+001, 0.0000000E+000,-1.4974069E+000,-3.0932496E+001, 2.2245455E-002,-1.4974496E-005, 0.0000000E+000, 0.0000000E+000,-7.6003144E-001,-4.5361659E-001, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 4.7077795E-002
 6.0000141E+001, 2.4723580E+001, 0.0000000E+000,-9.4145805E-001,-2.6274818E+001, 3.2283252E-002,-1.2270916E-005, 0.0000000E+000, 0.0000000E+000,-2.6935215E+000,-2.4604242E+000, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 4.8299226E-002
 6.1000320E+001, 2.1172141E+001, 0.0000000E+000,-5.9299311E-001,-2.1385740E+001, 3.6218532E-002,-1.2880293E-005, 0.0000000E+000, 0.0000000E+000,-9.6219170E-001,-7.7038650E-001, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 4.9520590E-002
 6.2000118E+001, 7.5920232E+000, 0.0000000E+000,-1.6638232E-001,-1.1650826E+001, 3.6899125E-002,-9.5280998E-006, 0.0000000E+000, 0.0000000E+000,-4.2733320E+000,-4.1882952E+000, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 5.0742046E-002
 6.3000290E+001, 3.0396137E+000, 0.0000000E+000,-4.3662765E-002,-3.8455770E+000, 4.6694112E-002, 7.1612581E-007, 0.0000000E+000, 0.0000000E+000,-8.3323421E-001,-8.0293124E-001, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 5.1963315E-002
 6.4000885E+001, 1.5074917E+000, 0.0000000E+000,-1.4226480E-002,-2.8729508E+000, 4.5345603E-002, 8.7102988E-007, 0.0000000E+000, 0.0000000E+000,-1.3501244E+000,-1.3343392E+000, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 5.3185202E-002
 6.5000824E+001, 5.5140788E-001, 0.0000000E+000,-3.2033071E-003,-1.4054478E+000, 4.4144796E-002, 6.3967433E-007, 0.0000000E+000, 0.0000000E+000,-8.1888558E-001,-8.1309783E-001, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 5.4406925E-002
 6.6000839E+001, 1.5708490E-001, 0.0000000E+000, 9.8490366E-005,-6.2485974E-001, 4.3124043E-002, 8.2353771E-007, 0.0000000E+000, 0.0000000E+000,-4.2779638E-001,-4.2455148E-001, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 5.5628341E-002
 6.7000008E+001, 2.0987043E-002, 0.0000000E+000, 9.1993457E-004,-2.4032576E-001, 4.1062498E-002, 8.8609941E-007, 0.0000000E+000, 0.0000000E+000,-1.7996370E-001,-1.7735539E-001, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 5.6849397E-002
 6.8001823E+001, 0.0000000E+000, 0.0000000E+000, 1.1088923E-003,-1.0598565E-001, 3.9358278E-002, 8.4343505E-007, 0.0000000E+000, 0.0000000E+000,-6.8455405E-002,-6.5517631E-002, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 5.8071507E-002
 6.9000130E+001, 0.0000000E+000, 0.0000000E+000, 1.1669487E-003,-6.8470526E-002, 3.8346797E-002, 8.4356984E-007, 0.0000000E+000, 0.0000000E+000,-3.2387832E-002,-2.8955936E-002, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 5.9292946E-002
 7.0001022E+001, 0.0000000E+000, 0.0000000E+000, 1.1904695E-003,-5.7130025E-002, 3.7239896E-002, 9.0963405E-007, 0.0000000E+000, 0.0000000E+000,-2.2443448E-002,-1.8698749E-002, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 6.0513898E-002
 7.1001228E+001, 0.0000000E+000, 0.0000000E+000, 1.1812120E-003,-5.9589350E-002, 3.6110132E-002, 9.3915742E-007, 0.0000000E+000, 0.0000000E+000,-2.6195859E-002,-2.2297067E-002, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 6.1735879E-002
 7.2001701E+001, 0.0000000E+000, 0.0000000E+000, 1.1794210E-003,-4.9273709E-002, 3.5123720E-002, 9.1352514E-007, 0.0000000E+000, 0.0000000E+000,-1.7194994E-002,-1.2969655E-002, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 6.2957493E-002
 7.3001106E+001, 0.0000000E+000, 0.0000000E+000, 1.1692111E-003,-5.3996477E-002, 3.4031619E-002, 9.6248109E-007, 0.0000000E+000, 0.0000000E+000,-2.2877135E-002,-1.8794685E-002, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 6.4178754E-002
 7.4000763E+001, 0.0000000E+000, 0.0000000E+000, 1.1536462E-003,-4.8297276E-002, 3.3266421E-002, 9.1860688E-007, 0.0000000E+000, 0.0000000E+000,-1.8108205E-002,-1.3876291E-002, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 6.5399491E-002
 7.5000565E+001, 0.0000000E+000, 0.0000000E+000, 1.1526018E-003,-5.2584988E-002, 3.2346016E-002, 8.4910061E-007, 0.0000000E+000, 0.0000000E+000,-2.3150529E-002,-1.9085521E-002, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 6.6620355E-002
 7.6000778E+001, 0.0000000E+000, 0.0000000E+000, 1.1323238E-003,-4.1658698E-002, 3.1466082E-002, 9.5840621E-007, 0.0000000E+000, 0.0000000E+000,-1.3242404E-002,-9.0593336E-003, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 6.7841704E-002
 7.7000969E+001, 0.0000000E+000, 0.0000000E+000, 1.1236139E-003,-4.3815404E-002, 3.0624878E-002, 9.1287413E-007, 0.0000000E+000, 0.0000000E+000,-1.6031953E-002,-1.2065999E-002, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 6.9063199E-002
 7.8001503E+001, 0.0000000E+000, 0.0000000E+000, 1.1115466E-003,-4.4026303E-002, 2.9724120E-002, 8.3947567E-007, 0.0000000E+000, 0.0000000E+000,-1.6737369E-002,-1.3189797E-002, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 7.0284913E-002
 7.9000549E+001, 0.0000000E+000, 0.0000000E+000, 1.1111260E-003,-4.3732452E-002, 2.9110529E-002, 8.2118542E-007, 0.0000000E+000, 0.0000000E+000,-1.7019837E-002,-1.3509975E-002, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 7.1505957E-002
 8.0000000E+001, 0.0000000E+000, 0.0000000E+000, 1.1020160E-003,-3.7451311E-002, 2.8377209E-002, 8.3534573E-007, 0.0000000E+000, 0.0000000E+000,-1.1324304E-002,-7.9712504E-003, 6.9911133E-002, 1.0790000E-003, 0.0000000E+000, 0.0000000E+000, 7.2726366E-002
