s,,,,C,C,C,C,C,C,C,C,C
 1.0600046E+003, 5.8784567E+002, 6.8539005E+002, 1.0657325E+003, 5.8143538E+002, 5.9034700E+002, 5.9810730E+002, 6.7861107E+002, 6.8923640E+002, 6.9916130E+002, 1.1398198E+003, 1.0819137E+003, 9.9159205E+002
 1.0700065E+003, 5.9225661E+002, 6.8519109E+002, 1.0694267E+003, 5.7929374E+002, 5.8739206E+002, 6.0444065E+002, 6.7949132E+002, 6.9087400E+002, 6.9891433E+002, 1.1112371E+003, 1.0816777E+003, 1.0118159E+003
 1.0800029E+003, 5.9225547E+002, 6.8210622E+002, 1.0637624E+003, 5.8224098E+002, 5.9171287E+002, 5.9956751E+002, 6.6717240E+002, 6.8309592E+002, 7.1327164E+002, 1.1253255E+003, 1.0639832E+003, 1.0003347E+003
 1.0900008E+003, 5.9018445E+002, 6.9832315E+002, 1.0867702E+003, 5.7612507E+002, 5.9154200E+002, 6.0150891E+002, 6.7398211E+002, 6.9098606E+002, 7.1422391E+002, 1.1379161E+003, 1.0951568E+003, 1.0171067E+003
 1.1000056E+003, 5.9636275E+002, 7.0087261E+002, 1.0870511E+003, 5.8284895E+002, 5.9347230E+002, 6.0035523E+002, 6.8427087E+002, 6.9693931E+002, 7.1730049E+002, 1.1500453E+003, 1.0874016E+003, 1.0252404E+003
 1.1100050E+003, 5.9433294E+002, 7.0495005E+002, 1.0981269E+003, 5.8759321E+002, 5.9508900E+002, 6.0682672E+002, 6.9767255E+002, 7.0087140E+002, 7.1884036E+002, 1.1664877E+003, 1.0947138E+003, 1.0278490E+003
 1.1200018E+003, 6.0000025E+002, 7.0890423E+002, 1.1061681E+003, 5.8531219E+002, 5.9741759E+002, 6.1566338E+002, 6.8850303E+002, 7.0152008E+002, 7.2300587E+002, 1.1651519E+003, 1.0993961E+003, 1.0348864E+003
 1.1300016E+003, 6.0336071E+002, 7.1607473E+002, 1.1176279E+003, 5.9421441E+002, 6.0351309E+002, 6.1185829E+002, 7.0159048E+002, 7.0926173E+002, 7.2496069E+002, 1.1821289E+003, 1.1212171E+003, 1.0424946E+003
 1.1400030E+003, 6.0826533E+002, 7.1032270E+002, 1.1240711E+003, 5.9644319E+002, 6.1023824E+002, 6.1650637E+002, 7.0789070E+002, 7.0985751E+002, 7.2337246E+002, 1.1726002E+003, 1.1192601E+003, 1.0482877E+003
 1.1500042E+003, 6.0999351E+002, 7.1359852E+002, 1.1356112E+003, 5.9938625E+002, 6.1270559E+002, 6.1560346E+002, 7.0755801E+002, 7.1210006E+002, 7.2387911E+002, 1.1899040E+003, 1.1401912E+003, 1.0694762E+003
 1.1600048E+003, 6.1084409E+002, 7.1473109E+002, 1.1370262E+003, 5.9665769E+002, 6.0962124E+002, 6.2033062E+002, 7.0790130E+002, 7.1271734E+002, 7.3110056E+002, 1.1968583E+003, 1.1477435E+003, 1.0638259E+003
 1.1700049E+003, 6.1413338E+002, 7.1917734E+002, 1.1469197E+003, 6.0437409E+002, 6.1060550E+002, 6.2177803E+002, 7.2069113E+002, 7.1733293E+002, 7.2456418E+002, 1.1847260E+003, 1.1729148E+003, 1.0794103E+003
 1.1800035E+003, 6.1214926E+002, 7.1841794E+002, 1.1302227E+003, 6.0838337E+002, 6.1612487E+002, 6.2432752E+002, 7.0619255E+002, 7.1642466E+002, 7.3460977E+002, 1.2142562E+003, 1.1502985E+003, 1.0658062E+003
 1.1900012E+003, 6.1135556E+002, 7.1567477E+002, 1.1476072E+003, 6.0465524E+002, 6.1132001E+002, 6.2555637E+002, 7.1408476E+002, 7.1484723E+002, 7.2676431E+002, 1.1633069E+003, 1.1455183E+003, 1.0738188E+003
 1.2000037E+003, 6.1413206E+002, 7.1732871E+002, 1.1324859E+003, 6.0258810E+002, 6.1190945E+002, 6.2233401E+002, 7.0007661E+002, 7.1293290E+002, 7.3926287E+002, 1.2230914E+003, 1.1384876E+003, 1.0754443E+003
 1.2100059E+003, 6.0270401E+002, 7.0956114E+002, 1.1198499E+003, 5.9532429E+002, 6.1035202E+002, 6.1821032E+002, 6.9941960E+002, 7.0855137E+002, 7.3201068E+002, 1.1940117E+003, 1.1002706E+003, 1.0740722E+003
 1.2200030E+003, 6.0595745E+002, 7.2578206E+002, 1.1238564E+003, 5.9884424E+002, 6.0464757E+002, 6.1031679E+002, 7.1095981E+002, 7.1172131E+002, 7.3047068E+002, 1.1606990E+003, 1.1513908E+003, 1.0854676E+003
 1.2300036E+003, 6.0737755E+002, 7.1460847E+002, 1.1166439E+003, 5.9988138E+002, 6.1058137E+002, 6.1255432E+002, 7.0516043E+002, 7.1140261E+002, 7.2471848E+002, 1.1572193E+003, 1.1423329E+003, 1.0782854E+003
 1.2400045E+003, 6.0409746E+002, 7.0703082E+002, 1.1313498E+003, 5.9902444E+002, 6.0562059E+002, 6.1258759E+002, 6.9826757E+002, 7.0642138E+002, 7.2687616E+002, 1.1373627E+003, 1.1706858E+003, 1.0950475E+003
 1.2500044E+003, 6.1091745E+002, 7.1181183E+002, 1.1076984E+003, 6.0281945E+002, 6.1100523E+002, 6.1097576E+002, 7.0686698E+002, 7.0748044E+002, 7.1794900E+002, 1.1392219E+003, 1.1623530E+003, 1.1001584E+003
 1.2600011E+003, 6.0189492E+002, 6.9941749E+002, 1.1031825E+003, 5.9858402E+002, 6.0941820E+002, 6.1352082E+002, 6.9372662E+002, 7.1048769E+002, 7.2147512E+002, 1.1386630E+003, 1.1173452E+003, 1.0639408E+003
 1.2700024E+003, 6.0042831E+002, 6.9733070E+002, 1.1083752E+003, 5.9560456E+002, 6.0305284E+002, 6.0711238E+002, 6.9772096E+002, 6.9740155E+002, 7.0994330E+002, 1.1178904E+003, 1.1496057E+003, 1.0702990E+003
 1.2800055E+003, 6.0331223E+002, 7.0395623E+002, 1.1128637E+003, 5.9499743E+002, 6.0228608E+002, 6.1374257E+002, 6.8931252E+002, 6.9498513E+002, 7.1758630E+002, 1.1271140E+003, 1.1151128E+003, 1.0696833E+003
 1.2900064E+003, 6.0097842E+002, 6.9738497E+002, 1.1159270E+003, 5.9208774E+002, 6.0296643E+002, 6.1417634E+002, 6.8970059E+002, 7.0096162E+002, 7.1275901E+002, 1.1177363E+003, 1.1573137E+003, 1.0983421E+003
 1.3000061E+003, 5.9896757E+002, 7.0523595E+002, 1.1123312E+003, 5.9423123E+002, 5.9881076E+002, 6.0741972E+002, 6.9505031E+002, 6.9592809E+002, 7.2330145E+002, 1.1114370E+003, 1.1289699E+003, 1.0800376E+003
 1.3100002E+003, 5.9692450E+002, 7.1037885E+002, 1.1542297E+003, 5.9058423E+002, 6.0404958E+002, 6.1049673E+002, 6.9323060E+002, 6.9584933E+002, 7.2487217E+002, 1.1135652E+003, 1.1485699E+003, 1.1029731E+003
 1.3200026E+003, 6.0618509E+002, 7.0099011E+002, 1.1055283E+003, 5.9894850E+002, 6.0167413E+002, 5.9803060E+002, 7.0569585E+002, 6.9791051E+002, 7.1641026E+002, 1.1214971E+003, 1.1238176E+003, 1.0963472E+003
 1.3300014E+003, 6.0159500E+002, 7.1107416E+002, 1.1176113E+003, 5.9500944E+002, 6.0105105E+002, 6.1397481E+002, 6.9552119E+002, 7.1008520E+002, 7.2731525E+002, 1.0934063E+003, 1.1337342E+003, 1.1138853E+003
 1.3400061E+003, 5.9672303E+002, 7.1166607E+002, 1.1268883E+003, 5.9656501E+002, 6.0365686E+002, 6.0613371E+002, 7.0014805E+002, 6.9853302E+002, 7.0842332E+002, 1.1144107E+003, 1.1272555E+003, 1.1088917E+003
 1.3500000E+003, 6.0648222E+002, 7.0354214E+002, 1.0931314E+003, 5.9596899E+002, 6.0042770E+002, 6.1011895E+002, 6.9872075E+002, 7.0873061E+002, 7.2506145E+002, 1.0885053E+003, 1.1151463E+003, 1.1259979E+003
 1.3600037E+003, 5.9897159E+002, 7.1378528E+002, 1.0856420E+003, 5.9796028E+002, 6.0093612E+002, 6.0549030E+002, 6.9008206E+002, 7.0267548E+002, 7.1412892E+002, 1.1058909E+003, 1.0925784E+003, 1.0886641E+003
 1.3700057E+003, 6.0358852E+002, 7.2425794E+002, 1.0886879E+003, 5.9100438E+002, 6.0040744E+002, 6.0945314E+002, 7.0428004E+002, 7.1483929E+002, 7.3674714E+002, 1.1265386E+003, 1.0938874E+003, 1.0871570E+003
 1.3800057E+003, 6.0387416E+002, 7.1952329E+002, 1.1070521E+003, 5.9942372E+002, 5.9783133E+002, 6.0642490E+002, 7.1508149E+002, 7.1125228E+002, 7.2229900E+002, 1.0922829E+003, 1.0638400E+003, 1.1221825E+003
 1.3900029E+003, 6.0175414E+002, 7.0969877E+002, 1.1035035E+003, 5.9417476E+002, 6.0438928E+002, 6.1770554E+002, 7.0613432E+002, 7.0487500E+002, 7.2635768E+002, 1.1050825E+003, 1.0911765E+003, 1.0976840E+003
 1.4000002E+003, 6.0431522E+002, 7.0356057E+002, 1.1002985E+003, 5.9668669E+002, 6.0501637E+002, 6.0341209E+002, 7.0086324E+002, 6.9848101E+002, 7.2071937E+002, 1.1072908E+003, 1.1143122E+003, 1.1059962E+003
 1.4100050E+003, 5.9790419E+002, 7.1070491E+002, 1.1232771E+003, 5.9556852E+002, 5.9916570E+002, 6.0633314E+002, 7.0381299E+002, 7.0147592E+002, 7.2023529E+002, 1.0984046E+003, 1.1332879E+003, 1.0872048E+003
 1.4200021E+003, 6.0633565E+002, 7.2868417E+002, 1.1188571E+003, 5.9656248E+002, 6.0292945E+002, 6.1310007E+002, 7.1576307E+002, 7.1062234E+002, 7.3448727E+002, 1.0983963E+003, 1.1296318E+003, 1.1252249E+003
 1.4300009E+003, 6.1258486E+002, 7.2316141E+002, 1.1171788E+003, 6.0734250E+002, 6.0508552E+002, 6.1579001E+002, 7.2048190E+002, 7.2220563E+002, 7.3882223E+002, 1.1074866E+003, 1.1154110E+003, 1.1092928E+003
 1.4400007E+003, 6.0695292E+002, 7.2495434E+002, 1.1217872E+003, 6.0296941E+002, 6.0403371E+002, 6.2421257E+002, 7.2728947E+002, 7.1364510E+002, 7.4023692E+002, 1.0998998E+003, 1.1265765E+003, 1.1209156E+003
 1.4500047E+003, 6.0775760E+002, 7.2839512E+002, 1.1154602E+003, 5.9859017E+002, 6.0561374E+002, 6.2345282E+002, 7.2809245E+002, 7.2180604E+002, 7.4695898E+002, 1.1002604E+003, 1.1234244E+003, 1.1189801E+003
 1.4600006E+003, 6.1430834E+002, 7.4474745E+002, 1.1090984E+003, 6.0013250E+002, 6.0619179E+002, 6.2667565E+002, 7.2400985E+002, 7.3123564E+002, 7.5612289E+002, 1.1247008E+003, 1.1161997E+003, 1.1270083E+003
 1.4700015E+003, 6.2416753E+002, 7.3147079E+002, 1.1037182E+003, 6.0839874E+002, 6.1392123E+002, 6.3982547E+002, 7.3499048E+002, 7.3119848E+002, 7.6363733E+002, 1.1026093E+003, 1.1208723E+003, 1.1094478E+003
 1.4800069E+003, 6.1082093E+002, 7.4963831E+002, 1.1078153E+003, 6.0874238E+002, 6.1430216E+002, 6.2852695E+002, 7.3978155E+002, 7.3900167E+002, 7.5602657E+002, 1.1321044E+003, 1.1182389E+003, 1.1059314E+003
 1.4900059E+003, 6.1609671E+002, 7.3709946E+002, 1.1127204E+003, 6.0131727E+002, 6.0900181E+002, 6.3115141E+002, 7.2648090E+002, 7.2722341E+002, 7.5696473E+002, 1.0875673E+003, 1.1485236E+003, 1.0965710E+003
 1.5000052E+003, 6.2018800E+002, 7.3646919E+002, 1.1295192E+003, 6.0953405E+002, 6.1237808E+002, 6.2482912E+002, 7.3254234E+002, 7.3517152E+002, 7.5998244E+002, 1.1270600E+003, 1.1435588E+003, 1.0986940E+003
 1.5100047E+003, 6.2390668E+002, 7.5048203E+002, 1.1487035E+003, 6.1473765E+002, 6.1823758E+002, 6.3473887E+002, 7.4452808E+002, 7.3561439E+002, 7.6282471E+002, 1.1359238E+003, 1.1417564E+003, 1.0952029E+003
 1.5200032E+003, 6.2575588E+002, 7.6603627E+002, 1.1292388E+003, 6.1236401E+002, 6.1988747E+002, 6.3465799E+002, 7.4657879E+002, 7.5007336E+002, 7.7636368E+002, 1.1415909E+003, 1.1473395E+003, 1.1332676E+003
 1.5300010E+003, 6.3197088E+002, 7.7617594E+002, 1.1618214E+003, 6.2280654E+002, 6.2576270E+002, 6.4218940E+002, 7.6498359E+002, 7.6201447E+002, 7.7479326E+002, 1.1436037E+003, 1.1403110E+003, 1.1275516E+003
 1.5400010E+003, 6.3559417E+002, 7.7173785E+002, 1.1526104E+003, 6.2458277E+002, 6.2936389E+002, 6.4696112E+002, 7.6791453E+002, 7.7108254E+002, 7.8578200E+002, 1.1585072E+003, 1.1423743E+003, 1.1460712E+003
 1.5500005E+003, 6.3204211E+002, 7.6896449E+002, 1.1612982E+003, 6.2885441E+002, 6.3157836E+002, 6.4480312E+002, 7.6787393E+002, 7.6747436E+002, 7.9148383E+002, 1.1564626E+003, 1.1328564E+003, 1.1340694E+003
 1.5600033E+003, 6.3796926E+002, 7.8971122E+002, 1.1104626E+003, 6.2369150E+002, 6.3322792E+002, 6.5109719E+002, 7.7804669E+002, 7.6587061E+002, 8.0141012E+002, 1.1776999E+003, 1.1582717E+003, 1.0988126E+003
 1.5700031E+003, 6.4589817E+002, 7.7718350E+002, 1.1762628E+003, 6.3222161E+002, 6.3725292E+002, 6.5603704E+002, 7.8381647E+002, 7.6969682E+002, 7.9795792E+002, 1.1922236E+003, 1.1657475E+003, 1.1158014E+003
 1.5800032E+003, 6.3955686E+002, 7.9035781E+002, 1.1713410E+003, 6.2556959E+002, 6.4065900E+002, 6.5390911E+002, 7.8500744E+002, 7.7912302E+002, 8.0164663E+002, 1.1957885E+003, 1.1486301E+003, 1.1238666E+003
 1.5900027E+003, 6.4459344E+002, 8.0049614E+002, 1.1512753E+003, 6.3130304E+002, 6.4012002E+002, 6.5695315E+002, 7.9133212E+002, 7.8839143E+002, 8.1949227E+002, 1.1868911E+003, 1.1589543E+003, 1.1114469E+003
 1.6000035E+003, 6.4629599E+002, 7.9780702E+002, 1.1581461E+003, 6.3496227E+002, 6.4888693E+002, 6.6560946E+002, 7.9520756E+002, 7.8483845E+002, 8.1031640E+002, 1.1656760E+003, 1.1568791E+003, 1.1406956E+003
 1.6100016E+003, 6.4667158E+002, 8.0603890E+002, 1.1465300E+003, 6.3701523E+002, 6.4634206E+002, 6.6262564E+002, 8.0375418E+002, 7.8992258E+002, 8.2038597E+002, 1.1937868E+003, 1.1531769E+003, 1.1468149E+003
 1.6200055E+003, 6.4883104E+002, 8.2252632E+002, 1.1611381E+003, 6.3210897E+002, 6.4450977E+002, 6.6285817E+002, 8.0159692E+002, 7.9977483E+002, 8.3241831E+002, 1.1982611E+003, 1.1704228E+003, 1.1349203E+003
 1.6300035E+003, 6.5296622E+002, 8.2298784E+002, 1.1522467E+003, 6.4758459E+002, 6.5537690E+002, 6.6640052E+002, 8.2177818E+002, 8.0834013E+002, 8.3376895E+002, 1.1907983E+003, 1.1578920E+003, 1.1319592E+003
 1.6400020E+003, 6.5917414E+002, 8.3133628E+002, 1.1659432E+003, 6.4791297E+002, 6.5793062E+002, 6.7516773E+002, 8.2340003E+002, 8.1803048E+002, 8.5163767E+002, 1.1960828E+003, 1.1766373E+003, 1.1548683E+003
 1.6500003E+003, 6.5209351E+002, 8.3183599E+002, 1.1780868E+003, 6.5680334E+002, 6.5781423E+002, 6.6428485E+002, 8.2468227E+002, 8.1792150E+002, 8.4646446E+002, 1.2241356E+003, 1.1931177E+003, 1.1589246E+003
 1.6600003E+003, 6.6520749E+002, 8.4947597E+002, 1.1955052E+003, 6.5373101E+002, 6.5451940E+002, 6.7074995E+002, 8.3891384E+002, 8.1877878E+002, 8.5226210E+002, 1.1914870E+003, 1.1861033E+003, 1.1629876E+003
 1.6700036E+003, 6.5997481E+002, 8.4108439E+002, 1.2058742E+003, 6.5963442E+002, 6.6160965E+002, 6.7355884E+002, 8.4509540E+002, 8.2602695E+002, 8.4376732E+002, 1.2217306E+003, 1.1909622E+003, 1.1734968E+003
 1.6800004E+003, 6.7438536E+002, 8.4788961E+002, 1.2033548E+003, 6.6474435E+002, 6.5576886E+002, 6.7284111E+002, 8.4996375E+002, 8.3699123E+002, 8.6380074E+002, 1.2120870E+003, 1.1968782E+003, 1.2164798E+003
 1.6900059E+003, 6.6485229E+002, 8.6319973E+002, 1.2106246E+003, 6.6912441E+002, 6.6353695E+002, 6.7447391E+002, 8.4633754E+002, 8.4446272E+002, 8.7622927E+002, 1.2271754E+003, 1.1962053E+003, 1.2174092E+003
 1.7000050E+003, 6.7022562E+002, 8.5448597E+002, 1.1976283E+003, 6.6913014E+002, 6.6535259E+002, 6.7558569E+002, 8.6327410E+002, 8.4414642E+002, 8.7290626E+002, 1.2230333E+003, 1.2026026E+003, 1.1967502E+003
 1.7100068E+003, 6.7370889E+002, 8.5912467E+002, 1.2016043E+003, 6.7737597E+002, 6.6527347E+002, 6.6838275E+002, 8.9036777E+002, 8.5444607E+002, 8.5791765E+002, 1.2192744E+003, 1.1937467E+003, 1.2009149E+003
 1.7200006E+003, 6.7346176E+002, 8.6930918E+002, 1.2019850E+003, 6.7036933E+002, 6.6113016E+002, 6.7835617E+002, 8.8744289E+002, 8.4895726E+002, 8.6870994E+002, 1.2248611E+003, 1.2167067E+003, 1.2247590E+003
 1.7300041E+003, 6.7974607E+002, 8.7514038E+002, 1.2109908E+003, 6.7061921E+002, 6.7141862E+002, 6.8576201E+002, 8.8456082E+002, 8.5382040E+002, 8.8339219E+002, 1.2106237E+003, 1.2184693E+003, 1.2151607E+003
 1.7400042E+003, 6.7630475E+002, 8.7144620E+002, 1.2568803E+003, 6.6802783E+002, 6.6958686E+002, 6.8546094E+002, 8.7975874E+002, 8.5617956E+002, 8.8837717E+002, 1.2400528E+003, 1.2126452E+003, 1.2374399E+003
 1.7500023E+003, 6.8279264E+002, 8.8525444E+002, 1.2244040E+003, 6.6787367E+002, 6.7409695E+002, 6.8933039E+002, 8.9790489E+002, 8.6041270E+002, 8.9188008E+002, 1.2327516E+003, 1.2309129E+003, 1.2461965E+003
 1.7600003E+003, 6.8385392E+002, 8.8841210E+002, 1.2427912E+003, 6.7598271E+002, 6.7983263E+002, 6.9258775E+002, 8.9619854E+002, 8.6922456E+002, 8.9678255E+002, 1.2389924E+003, 1.2273118E+003, 1.2573222E+003
 1.7700026E+003, 6.7506603E+002, 8.8614669E+002, 1.2343393E+003, 6.7640651E+002, 6.7530994E+002, 6.8663801E+002, 9.0485775E+002, 8.6785915E+002, 8.9377812E+002, 1.2552148E+003, 1.2378674E+003, 1.2528403E+003
 1.7800055E+003, 6.8577717E+002, 9.0770958E+002, 1.2596677E+003, 6.7766676E+002, 6.7566187E+002, 6.9344635E+002, 9.1981680E+002, 8.8081574E+002, 8.8786725E+002, 1.2347444E+003, 1.2310600E+003, 1.2605079E+003
 1.7900047E+003, 6.8364497E+002, 8.9737428E+002, 1.2384980E+003, 6.8547650E+002, 6.8542493E+002, 6.9413522E+002, 9.2564964E+002, 8.8481721E+002, 8.9825810E+002, 1.2370226E+003, 1.2330004E+003, 1.2677631E+003
 1.8000002E+003, 6.8228399E+002, 8.9936928E+002, 1.2456725E+003, 6.9064066E+002, 6.8324112E+002, 6.9098992E+002, 9.2800038E+002, 8.8566942E+002, 8.9981460E+002, 1.2315727E+003, 1.2254471E+003, 1.2438500E+003
 1.8100035E+003, 6.8243425E+002, 8.9837021E+002, 1.2265898E+003, 6.8007335E+002, 6.8547884E+002, 6.9926782E+002, 9.2307162E+002, 8.8231735E+002, 9.0086156E+002, 1.2262702E+003, 1.2053292E+003, 1.2328784E+003
 1.8200045E+003, 6.8571946E+002, 9.0618914E+002, 1.2168025E+003, 6.8746510E+002, 6.7411804E+002, 6.8455318E+002, 9.2543828E+002, 8.8997609E+002, 9.0800024E+002, 1.2029193E+003, 1.2053183E+003, 1.2341917E+003
 1.8300030E+003, 6.8363711E+002, 9.0864033E+002, 1.2332656E+003, 6.7144608E+002, 6.7809631E+002, 6.9253594E+002, 9.2750553E+002, 8.8787148E+002, 9.1198362E+002, 1.1968725E+003, 1.2068621E+003, 1.2357541E+003
 1.8400060E+003, 6.8152406E+002, 9.2186272E+002, 1.2235030E+003, 6.8032596E+002, 6.8266892E+002, 6.9646227E+002, 9.4158086E+002, 8.9678025E+002, 9.1159297E+002, 1.2117643E+003, 1.2063559E+003, 1.2531203E+003
 1.8500003E+003, 6.8657259E+002, 9.1676013E+002, 1.1864756E+003, 6.9630486E+002, 6.8073671E+002, 6.9252442E+002, 9.6559223E+002, 9.0204045E+002, 9.0188649E+002, 1.2124871E+003, 1.1995861E+003, 1.2221844E+003
 1.8600049E+003, 6.8186815E+002, 9.2432050E+002, 1.2163321E+003, 6.8726506E+002, 6.7392171E+002, 6.9509555E+002, 9.5718860E+002, 8.9251658E+002, 8.9698859E+002, 1.2088500E+003, 1.1980591E+003, 1.2236798E+003
 1.8700042E+003, 6.8528913E+002, 9.1139579E+002, 1.2157416E+003, 6.9176230E+002, 6.8224152E+002, 6.8845763E+002, 9.6037885E+002, 9.0456371E+002, 8.9806196E+002, 1.2100409E+003, 1.1983475E+003, 1.2319274E+003
 1.8800016E+003, 6.8249798E+002, 9.1677603E+002, 1.1951337E+003, 6.9176480E+002, 6.7851883E+002, 6.8161022E+002, 9.6388380E+002, 8.9403871E+002, 8.9752399E+002, 1.2037792E+003, 1.1921287E+003, 1.2128459E+003
 1.8900030E+003, 6.8791067E+002, 9.3632958E+002, 1.2038137E+003, 7.0773019E+002, 6.7600171E+002, 6.7618000E+002, 9.8365343E+002, 9.0264319E+002, 8.9342998E+002, 1.2088085E+003, 1.2037234E+003, 1.2285222E+003
 1.9000031E+003, 6.9580364E+002, 9.2408260E+002, 1.2100301E+003, 6.9850233E+002, 6.8288623E+002, 6.8299659E+002, 9.7458301E+002, 9.1731141E+002, 9.1271609E+002, 1.2174776E+003, 1.2028693E+003, 1.2048939E+003
 1.9100013E+003, 6.8867485E+002, 9.4881359E+002, 1.2253854E+003, 7.0124603E+002, 6.7915369E+002, 6.8506219E+002, 9.8305511E+002, 9.2749215E+002, 9.0836143E+002, 1.2301314E+003, 1.2076015E+003, 1.2265143E+003
 1.9200049E+003, 6.9641487E+002, 9.3744650E+002, 1.2157192E+003, 7.1454285E+002, 6.8161297E+002, 6.8665179E+002, 9.8873558E+002, 9.3023667E+002, 9.0978740E+002, 1.2236719E+003, 1.2038912E+003, 1.2291234E+003
 1.9300069E+003, 6.9842450E+002, 9.3640998E+002, 1.2054163E+003, 7.1835606E+002, 6.8540121E+002, 6.8642024E+002, 9.8686392E+002, 9.2351774E+002, 9.1181086E+002, 1.2087249E+003, 1.1978172E+003, 1.2167983E+003
 1.9400058E+003, 6.9385313E+002, 9.5835208E+002, 1.1976034E+003, 7.1174233E+002, 6.8525165E+002, 6.8151257E+002, 9.9767222E+002, 9.3081044E+002, 9.0697654E+002, 1.2064716E+003, 1.1997563E+003, 1.2060294E+003
 1.9500019E+003, 6.8115683E+002, 9.5681152E+002, 1.1726997E+003, 7.0697022E+002, 6.8809839E+002, 6.8015150E+002, 1.0008023E+003, 9.2845278E+002, 9.0789889E+002, 1.1904397E+003, 1.2011360E+003, 1.2103972E+003
 1.9600042E+003, 6.8885107E+002, 9.3690207E+002, 1.2128153E+003, 7.1170652E+002, 6.8214210E+002, 6.8320775E+002, 1.0000108E+003, 9.2568042E+002, 9.1324864E+002, 1.1917454E+003, 1.2017211E+003, 1.2139106E+003
 1.9700018E+003, 6.9168770E+002, 9.3410080E+002, 1.2004325E+003, 7.0556108E+002, 6.8025446E+002, 6.8772843E+002, 1.0084638E+003, 9.2084574E+002, 8.9341405E+002, 1.1873990E+003, 1.1984329E+003, 1.1995675E+003
 1.9800050E+003, 7.0152061E+002, 9.7220655E+002, 1.2020623E+003, 7.1055713E+002, 6.8350471E+002, 6.8296758E+002, 1.0289862E+003, 9.4694438E+002, 9.1444144E+002, 1.2162479E+003, 1.2035805E+003, 1.2091662E+003
 1.9900017E+003, 6.9816670E+002, 9.6107783E+002, 1.2062152E+003, 7.2609285E+002, 6.9334349E+002, 6.9024427E+002, 1.0019476E+003, 9.5333498E+002, 9.2610062E+002, 1.2084926E+003, 1.1969267E+003, 1.2090303E+003
 2.0000020E+003, 7.0795836E+002, 9.5574923E+002, 1.1947908E+003, 7.3191332E+002, 6.9153483E+002, 6.8386560E+002, 1.0141589E+003, 9.5862741E+002, 9.2629503E+002, 1.2022364E+003, 1.2022415E+003, 1.2226437E+003
 2.0100055E+003, 6.9947676E+002, 9.7147553E+002, 1.2063152E+003, 7.2460128E+002, 6.8871174E+002, 6.9328034E+002, 1.0181884E+003, 9.5280897E+002, 9.3232548E+002, 1.2012997E+003, 1.1937978E+003, 1.2127157E+003
 2.0200032E+003, 7.0146059E+002, 9.4769477E+002, 1.1820978E+003, 7.2279626E+002, 6.9112800E+002, 6.9828706E+002, 1.0240696E+003, 9.5560780E+002, 9.2779738E+002, 1.1780682E+003, 1.1883215E+003, 1.1985176E+003
 2.0300069E+003, 7.0163837E+002, 9.7714272E+002, 1.2219570E+003, 7.2180088E+002, 6.9019933E+002, 6.9443064E+002, 1.0045979E+003, 9.5841470E+002, 9.3606445E+002, 1.2044754E+003, 1.2118370E+003, 1.2059946E+003
 2.0400014E+003, 7.0655491E+002, 9.9845786E+002, 1.2097768E+003, 7.2836534E+002, 6.9735462E+002, 6.9565911E+002, 1.0481585E+003, 9.7201414E+002, 9.3124627E+002, 1.2076783E+003, 1.2054640E+003, 1.2211284E+003
 2.0500035E+003, 7.0890391E+002, 1.0042149E+003, 1.2143377E+003, 7.2546116E+002, 7.0201536E+002, 7.0625025E+002, 1.0313805E+003, 9.7796186E+002, 9.6245155E+002, 1.2138403E+003, 1.1877659E+003, 1.2118520E+003
 2.0600055E+003, 7.1463503E+002, 9.7147679E+002, 1.1592440E+003, 7.3657171E+002, 6.9855668E+002, 6.9920908E+002, 1.0643632E+003, 9.8390895E+002, 9.3948532E+002, 1.1658587E+003, 1.1992000E+003, 1.2019883E+003
 2.0700038E+003, 7.0570412E+002, 1.0067712E+003, 1.2061165E+003, 7.2306806E+002, 6.9539135E+002, 7.1166000E+002, 1.0448391E+003, 9.7603393E+002, 9.6265703E+002, 1.1877901E+003, 1.1859646E+003, 1.1901904E+003
 2.0800030E+003, 7.1660836E+002, 9.8781351E+002, 1.1848329E+003, 7.1501485E+002, 7.0638535E+002, 7.2244308E+002, 1.0719068E+003, 9.8168458E+002, 9.6239340E+002, 1.2064297E+003, 1.2010766E+003, 1.2057891E+003
 2.0900017E+003, 7.0640134E+002, 1.0004176E+003, 1.1859071E+003, 7.1934896E+002, 7.0386760E+002, 7.1998260E+002, 1.0278125E+003, 9.6512961E+002, 9.5500806E+002, 1.1683057E+003, 1.1800046E+003, 1.2055750E+003
 2.1000002E+003, 7.0915243E+002, 1.0093198E+003, 1.1796797E+003, 7.1817389E+002, 6.9838383E+002, 7.1628450E+002, 1.0769922E+003, 9.7808783E+002, 9.6154140E+002, 1.1669666E+003, 1.1798046E+003, 1.1894742E+003
 2.1100014E+003, 7.1057027E+002, 1.0241639E+003, 1.1629074E+003, 7.1639578E+002, 7.0334776E+002, 7.1480705E+002, 1.0542496E+003, 9.8891311E+002, 9.6499620E+002, 1.1690326E+003, 1.1782471E+003, 1.1714219E+003
 2.1200039E+003, 7.2010074E+002, 1.0206119E+003, 1.1788676E+003, 7.4274767E+002, 7.0494692E+002, 7.0016995E+002, 1.0976420E+003, 1.0011029E+003, 9.6389966E+002, 1.1685542E+003, 1.1666273E+003, 1.1607547E+003
