s,,,,C,C,C,C,C,C,C,C,C
 9.0002135E+001, 5.6061985E+001, 5.3281829E+001, 4.8790046E+001, 5.4811066E+001, 5.6694100E+001, 5.2864733E+001, 5.2553859E+001, 5.2859827E+001, 5.1441677E+001, 4.8324991E+001, 4.8627800E+001, 4.7544394E+001
 1.0001549E+002, 6.1643368E+001, 5.5474999E+001, 5.0424550E+001, 5.7796097E+001, 6.2153098E+001, 5.4803384E+001, 5.5049354E+001, 5.5169188E+001, 5.2884931E+001, 4.9513419E+001, 4.9863110E+001, 4.9384082E+001
 1.1000733E+002, 6.7063489E+001, 5.8778371E+001, 5.2674287E+001, 6.2145784E+001, 6.5893809E+001, 6.3455401E+001, 5.7232638E+001, 5.8225355E+001, 5.5530430E+001, 5.1584197E+001, 5.1755840E+001, 5.0800701E+001
 1.2000018E+002, 7.4457005E+001, 6.5311001E+001, 5.5764035E+001, 7.0744724E+001, 7.1235574E+001, 7.2487951E+001, 6.1760765E+001, 6.2414285E+001, 6.1198677E+001, 5.4548106E+001, 5.4613277E+001, 5.3446585E+001
 1.3001251E+002, 8.0729251E+001, 7.4899525E+001, 6.3198974E+001, 7.9932034E+001, 7.9206895E+001, 7.4350295E+001, 7.2430332E+001, 7.0961352E+001, 6.8792663E+001, 5.9193062E+001, 5.9383962E+001, 5.8551747E+001
 1.4000266E+002, 8.6898183E+001, 8.1140166E+001, 7.3413666E+001, 8.5888631E+001, 8.5905421E+001, 7.9772630E+001, 8.2118753E+001, 8.0054793E+001, 7.4634896E+001, 6.9343130E+001, 6.8557189E+001, 6.7624374E+001
 1.5000284E+002, 9.2264865E+001, 8.7280829E+001, 7.8542128E+001, 8.8728257E+001, 9.5492429E+001, 8.8238720E+001, 8.6159633E+001, 8.5512691E+001, 8.2744220E+001, 7.7812967E+001, 7.6204453E+001, 7.4056712E+001
 1.6000320E+002, 1.0048152E+002, 9.3552799E+001, 8.3704768E+001, 9.3178280E+001, 9.9899920E+001, 9.2370890E+001, 9.1959325E+001, 9.0967423E+001, 8.6949796E+001, 8.2148452E+001, 8.1721009E+001, 8.0248585E+001
 1.7000633E+002, 1.0926504E+002, 1.0060314E+002, 8.9191040E+001, 1.0013119E+002, 1.1363859E+002, 9.8831662E+001, 9.9713508E+001, 9.8870062E+001, 9.3993764E+001, 8.8237130E+001, 8.6734199E+001, 8.3801426E+001
 1.8000365E+002, 1.1888749E+002, 1.1013282E+002, 9.7289635E+001, 1.0687063E+002, 1.2322779E+002, 1.1234229E+002, 1.0501831E+002, 1.0829200E+002, 1.0506004E+002, 9.4623469E+001, 9.3960454E+001, 9.1573462E+001
 1.9000752E+002, 1.3558827E+002, 1.2168638E+002, 1.0754241E+002, 1.2191168E+002, 1.3258117E+002, 1.2899676E+002, 1.1561748E+002, 1.1871844E+002, 1.1577910E+002, 1.0225624E+002, 1.0210184E+002, 1.0242401E+002
 2.0000194E+002, 1.4112687E+002, 1.3007110E+002, 1.1685941E+002, 1.3477226E+002, 1.4343448E+002, 1.3941532E+002, 1.2382073E+002, 1.2845606E+002, 1.2670759E+002, 1.1123085E+002, 1.1367294E+002, 1.1349473E+002
 2.1000568E+002, 1.4860483E+002, 1.3707419E+002, 1.2279244E+002, 1.4010552E+002, 1.5106317E+002, 1.4331499E+002, 1.3111755E+002, 1.3391847E+002, 1.3310349E+002, 1.1942684E+002, 1.2081821E+002, 1.2072649E+002
 2.2000007E+002, 1.6511006E+002, 1.4823669E+002, 1.3258317E+002, 1.4491293E+002, 1.6387368E+002, 1.5924429E+002, 1.3989232E+002, 1.4438803E+002, 1.4338414E+002, 1.2756808E+002, 1.2775615E+002, 1.2718557E+002
 2.3000081E+002, 1.7848966E+002, 1.5968055E+002, 1.4316778E+002, 1.5996188E+002, 1.8111060E+002, 1.6998737E+002, 1.5295239E+002, 1.5661438E+002, 1.5293619E+002, 1.3847426E+002, 1.3861365E+002, 1.3640384E+002
 2.4001061E+002, 1.8186134E+002, 1.7096757E+002, 1.5206710E+002, 1.7379246E+002, 1.8653818E+002, 1.8456326E+002, 1.6201812E+002, 1.6752724E+002, 1.6582531E+002, 1.4821788E+002, 1.4851486E+002, 1.4752051E+002
 2.5000789E+002, 1.9903267E+002, 1.7846356E+002, 1.6263610E+002, 1.8157779E+002, 1.9519172E+002, 1.9125077E+002, 1.6948015E+002, 1.7617111E+002, 1.7758733E+002, 1.5702756E+002, 1.5928157E+002, 1.5824665E+002
 2.6000564E+002, 2.1104715E+002, 1.9174882E+002, 1.7054018E+002, 1.9639772E+002, 2.1280974E+002, 2.0384132E+002, 1.7950847E+002, 1.8665455E+002, 1.8827913E+002, 1.6453062E+002, 1.6717325E+002, 1.6695652E+002
 2.7000103E+002, 2.2510385E+002, 2.0171938E+002, 1.8258749E+002, 2.1195205E+002, 2.1910687E+002, 2.2306691E+002, 1.9276150E+002, 1.9696852E+002, 2.0198687E+002, 1.7447193E+002, 1.7725868E+002, 1.7877147E+002
 2.8000058E+002, 2.3243352E+002, 2.1426525E+002, 1.9318405E+002, 2.2418421E+002, 2.3586070E+002, 2.3018393E+002, 2.0426676E+002, 2.0969628E+002, 2.1327000E+002, 1.8312449E+002, 1.8824505E+002, 1.9008239E+002
 2.9000859E+002, 2.4771548E+002, 2.2198771E+002, 2.0115604E+002, 2.3966471E+002, 2.4001501E+002, 2.3741200E+002, 2.1477848E+002, 2.2034915E+002, 2.1868814E+002, 1.9517954E+002, 1.9989329E+002, 2.0089491E+002
 3.0000450E+002, 2.5971111E+002, 2.3515967E+002, 2.1370179E+002, 2.5420040E+002, 2.5715643E+002, 2.5612873E+002, 2.2965418E+002, 2.2989919E+002, 2.3217371E+002, 2.0654251E+002, 2.0712415E+002, 2.0807285E+002
 3.1000485E+002, 2.8081513E+002, 2.4858261E+002, 2.2407606E+002, 2.6730961E+002, 2.7259911E+002, 2.7525786E+002, 2.3777573E+002, 2.4352454E+002, 2.4533045E+002, 2.1834919E+002, 2.1992022E+002, 2.1967863E+002
 3.2000767E+002, 2.9415850E+002, 2.6329301E+002, 2.3709737E+002, 2.9117565E+002, 2.8493716E+002, 2.8542321E+002, 2.5408802E+002, 2.5698803E+002, 2.5763931E+002, 2.3025550E+002, 2.3163390E+002, 2.3100660E+002
 3.3000096E+002, 3.1149846E+002, 2.7819060E+002, 2.5255580E+002, 3.0812721E+002, 3.0809437E+002, 3.0269655E+002, 2.6907414E+002, 2.7409136E+002, 2.7261232E+002, 2.4426473E+002, 2.4510373E+002, 2.4211392E+002
 3.4000216E+002, 3.3088347E+002, 2.9369648E+002, 2.6159118E+002, 3.2190034E+002, 3.2080074E+002, 3.1861910E+002, 2.7913071E+002, 2.8820448E+002, 2.8667325E+002, 2.5467740E+002, 2.5888037E+002, 2.5844998E+002
 3.5000509E+002, 3.5028866E+002, 3.0861740E+002, 2.7875857E+002, 3.3903744E+002, 3.4452763E+002, 3.3591983E+002, 2.9864462E+002, 3.0591032E+002, 3.0415634E+002, 2.6862495E+002, 2.7203593E+002, 2.7051484E+002
 3.6000054E+002, 3.7611203E+002, 3.2749983E+002, 2.9403141E+002, 3.5216614E+002, 3.6900999E+002, 3.6930855E+002, 3.1408878E+002, 3.2657357E+002, 3.2087594E+002, 2.8399593E+002, 2.8889598E+002, 2.8750646E+002
 3.7000404E+002, 3.9898651E+002, 3.4896155E+002, 3.1051761E+002, 3.7607447E+002, 4.0391213E+002, 3.8886859E+002, 3.3546315E+002, 3.4175877E+002, 3.4161458E+002, 3.0075347E+002, 3.0353654E+002, 3.0065550E+002
 3.8000666E+002, 4.2526405E+002, 3.6946638E+002, 3.2684900E+002, 4.0431964E+002, 4.2041527E+002, 4.2608732E+002, 3.5491122E+002, 3.5904110E+002, 3.6098740E+002, 3.1794161E+002, 3.1967866E+002, 3.1961238E+002
 3.9000565E+002, 4.6022507E+002, 3.9079573E+002, 3.4286220E+002, 4.3637539E+002, 4.4420614E+002, 4.4462263E+002, 3.7478265E+002, 3.8172464E+002, 3.8181046E+002, 3.3364950E+002, 3.3562976E+002, 3.3278666E+002
 4.0000650E+002, 4.9355116E+002, 4.1106840E+002, 3.6402608E+002, 4.8013388E+002, 4.7647550E+002, 4.7998355E+002, 3.9593451E+002, 4.0414455E+002, 4.0525395E+002, 3.5274597E+002, 3.5807905E+002, 3.5362200E+002
 4.1000192E+002, 5.3575456E+002, 4.3485446E+002, 3.7989221E+002, 5.2499925E+002, 5.0249374E+002, 5.0684840E+002, 4.2152292E+002, 4.2473066E+002, 4.2172751E+002, 3.7037869E+002, 3.7489727E+002, 3.7045456E+002
 4.2000539E+002, 5.6880338E+002, 4.6087689E+002, 3.9582794E+002, 5.5762585E+002, 5.3435969E+002, 5.5333053E+002, 4.4828687E+002, 4.4449839E+002, 4.4748452E+002, 3.8912216E+002, 3.9256442E+002, 3.9024393E+002
 4.3000400E+002, 6.0214710E+002, 4.7350224E+002, 4.0960563E+002, 5.9396403E+002, 5.7541940E+002, 5.6290709E+002, 4.6603941E+002, 4.6464456E+002, 4.5973553E+002, 4.0612504E+002, 4.0644034E+002, 4.0436775E+002
 4.4000283E+002, 6.4717815E+002, 4.9786041E+002, 4.3141040E+002, 6.3612994E+002, 6.1133660E+002, 6.3525701E+002, 4.8960828E+002, 4.8774927E+002, 4.8899847E+002, 4.1927685E+002, 4.1677548E+002, 4.2062898E+002
 4.5000337E+002, 6.6406857E+002, 5.1011854E+002, 4.4414643E+002, 6.6259988E+002, 6.3294596E+002, 6.6678069E+002, 5.0595435E+002, 5.0661949E+002, 5.0992756E+002, 4.3588749E+002, 4.3594818E+002, 4.3691942E+002
 4.6000027E+002, 6.8038075E+002, 5.2136887E+002, 4.4615199E+002, 6.7948095E+002, 6.5381961E+002, 6.7765604E+002, 5.1528322E+002, 5.1229647E+002, 5.1530540E+002, 4.4861817E+002, 4.4480794E+002, 4.4250968E+002
 4.7000428E+002, 7.0959295E+002, 5.4310662E+002, 4.6509329E+002, 6.8919094E+002, 6.8188739E+002, 7.3182686E+002, 5.2753576E+002, 5.3485902E+002, 5.3682323E+002, 4.5667102E+002, 4.5734035E+002, 4.5157928E+002
 4.8000062E+002, 6.5845954E+002, 5.2041764E+002, 4.6217376E+002, 6.7810521E+002, 6.7462443E+002, 7.1242843E+002, 5.3617617E+002, 5.3212336E+002, 5.4149132E+002, 4.6815193E+002, 4.6071330E+002, 4.6648077E+002
 4.9000195E+002, 4.8865597E+002, 4.5716131E+002, 4.3270579E+002, 5.6004676E+002, 5.6905645E+002, 5.8506018E+002, 4.9700989E+002, 4.9265479E+002, 4.9799056E+002, 4.5151939E+002, 4.4840247E+002, 4.5439176E+002
 5.0000431E+002, 4.0432003E+002, 3.9736323E+002, 3.8510585E+002, 4.5166089E+002, 4.3969805E+002, 4.4695425E+002, 4.2348754E+002, 4.2408664E+002, 4.2970241E+002, 4.0809470E+002, 4.0571028E+002, 4.1031267E+002
 5.1000399E+002, 3.4287962E+002, 3.4782595E+002, 3.4869147E+002, 3.6379672E+002, 3.6851864E+002, 3.8182536E+002, 3.6751241E+002, 3.7101480E+002, 3.7795959E+002, 3.6600811E+002, 3.6497030E+002, 3.6844034E+002
 5.2000113E+002, 2.9631212E+002, 3.1336551E+002, 3.1837444E+002, 3.1344572E+002, 3.1626080E+002, 3.2573097E+002, 3.1999814E+002, 3.2805571E+002, 3.4090523E+002, 3.3114667E+002, 3.3233592E+002, 3.3674402E+002
 5.3000381E+002, 2.7508580E+002, 2.8717773E+002, 2.9363426E+002, 2.8228720E+002, 2.7940725E+002, 2.9289430E+002, 2.9099716E+002, 2.9846847E+002, 3.1217305E+002, 3.0229646E+002, 3.0309613E+002, 3.1211437E+002
 5.4000208E+002, 2.6262967E+002, 2.6551612E+002, 2.7438093E+002, 2.6361924E+002, 2.6632349E+002, 2.7690862E+002, 2.7152468E+002, 2.7134673E+002, 2.8563778E+002, 2.7974874E+002, 2.8174251E+002, 2.9099450E+002
 5.5000886E+002, 2.5219065E+002, 2.5083198E+002, 2.5668644E+002, 2.5353659E+002, 2.5494350E+002, 2.6429534E+002, 2.5506147E+002, 2.5230851E+002, 2.6612107E+002, 2.6306343E+002, 2.6254478E+002, 2.7077622E+002
 5.6000148E+002, 2.4151857E+002, 2.4275527E+002, 2.4406305E+002, 2.4365017E+002, 2.4486358E+002, 2.5239223E+002, 2.4436817E+002, 2.4303631E+002, 2.5287021E+002, 2.4892921E+002, 2.4591309E+002, 2.5473439E+002
 5.7000009E+002, 2.3411416E+002, 2.3597590E+002, 2.5698081E+002, 2.3528930E+002, 2.3548405E+002, 2.4255137E+002, 2.3663712E+002, 2.3757324E+002, 2.4441839E+002, 2.4785994E+002, 2.4122819E+002, 2.4436050E+002
 5.8000394E+002, 2.2888206E+002, 2.6262998E+002, 3.0665356E+002, 2.3054675E+002, 2.2874913E+002, 2.3572514E+002, 2.3918813E+002, 2.3416443E+002, 2.4053529E+002, 3.0761944E+002, 2.9750435E+002, 2.8523161E+002
 5.9000093E+002, 2.4610390E+002, 2.7526641E+002, 3.2332399E+002, 2.3308206E+002, 2.2924280E+002, 2.3812137E+002, 2.7513176E+002, 2.6093695E+002, 2.7537448E+002, 3.1982719E+002, 3.1773244E+002, 3.1874731E+002
 6.0000184E+002, 2.5110517E+002, 2.7451119E+002, 3.3176788E+002, 2.5242078E+002, 2.4689671E+002, 2.5247031E+002, 2.8385248E+002, 2.7527091E+002, 2.7183463E+002, 3.5150843E+002, 3.3370683E+002, 3.3326146E+002
 6.1000267E+002, 2.5033750E+002, 2.7265152E+002, 3.3872783E+002, 2.5996670E+002, 2.4256943E+002, 2.5200616E+002, 2.7622337E+002, 2.7319469E+002, 2.7277524E+002, 3.3473414E+002, 3.3414656E+002, 3.2892746E+002
 6.2000292E+002, 2.4772918E+002, 3.1965361E+002, 3.5069606E+002, 2.5063561E+002, 2.4514067E+002, 2.5045854E+002, 2.8060358E+002, 2.7854323E+002, 2.7566462E+002, 3.6562742E+002, 3.6582559E+002, 3.5866588E+002
 6.3000198E+002, 2.7422737E+002, 3.1331160E+002, 3.4284946E+002, 2.6590160E+002, 2.6378277E+002, 2.5639657E+002, 3.1483217E+002, 3.1103019E+002, 3.0960325E+002, 3.8127455E+002, 3.7399811E+002, 3.5901375E+002
 6.4000278E+002, 2.7290106E+002, 2.9627035E+002, 3.7051053E+002, 2.7807086E+002, 2.7149367E+002, 2.7483874E+002, 3.0279474E+002, 3.0186583E+002, 3.0141804E+002, 3.6059809E+002, 3.6377334E+002, 3.6862230E+002
 6.5000445E+002, 2.6984648E+002, 2.8665001E+002, 3.3646757E+002, 2.7618811E+002, 2.7244441E+002, 2.7278669E+002, 2.9350101E+002, 2.9472094E+002, 2.9169991E+002, 3.6077130E+002, 3.5159657E+002, 3.3165190E+002
 6.6000426E+002, 2.6645297E+002, 2.9952855E+002, 4.1032242E+002, 2.6837334E+002, 2.7157828E+002, 2.7232340E+002, 2.9047249E+002, 2.9185310E+002, 2.8843485E+002, 3.5278200E+002, 3.5485156E+002, 3.5655674E+002
 6.7000199E+002, 2.7541349E+002, 3.1635145E+002, 4.4112514E+002, 2.6706232E+002, 2.6911677E+002, 2.6978299E+002, 2.9938799E+002, 3.0510444E+002, 2.9905903E+002, 4.0850593E+002, 4.2539791E+002, 4.2769804E+002
 6.8000126E+002, 3.0178906E+002, 3.6876570E+002, 4.1822612E+002, 2.8848985E+002, 2.9026041E+002, 2.8933216E+002, 3.4403133E+002, 3.4572702E+002, 3.4279798E+002, 4.7996301E+002, 4.3992197E+002, 4.2105008E+002
 6.9000150E+002, 3.0044667E+002, 3.3987041E+002, 4.0320535E+002, 3.0507370E+002, 3.0006349E+002, 3.0080732E+002, 3.5284319E+002, 3.4642343E+002, 3.4100831E+002, 4.4114337E+002, 4.4026118E+002, 4.4630850E+002
 7.0000531E+002, 2.9889407E+002, 3.2385684E+002, 4.2855203E+002, 3.0909752E+002, 3.0519026E+002, 3.0058741E+002, 3.3145149E+002, 3.2920795E+002, 3.3329040E+002, 4.4143196E+002, 4.0635365E+002, 4.0449654E+002
 7.1000174E+002, 3.0263532E+002, 3.2986872E+002, 3.8948605E+002, 2.9772576E+002, 3.0102746E+002, 3.0178461E+002, 3.3419230E+002, 3.3791149E+002, 3.2317388E+002, 4.2374932E+002, 4.0000231E+002, 3.9020617E+002
 7.2000075E+002, 2.9380271E+002, 3.3208351E+002, 4.6737325E+002, 2.9991837E+002, 2.9786488E+002, 2.9714913E+002, 3.2947614E+002, 3.2582470E+002, 3.2349791E+002, 4.0399141E+002, 4.0663372E+002, 3.9831500E+002
 7.3000343E+002, 3.0053348E+002, 3.3601457E+002, 4.9205817E+002, 2.9755280E+002, 2.9532721E+002, 2.9735888E+002, 3.3250385E+002, 3.3492102E+002, 3.3345302E+002, 4.1590385E+002, 4.4666540E+002, 4.6975556E+002
 7.4000275E+002, 3.1372731E+002, 3.3818859E+002, 4.0803967E+002, 3.0622710E+002, 3.0752388E+002, 3.0690025E+002, 3.4635505E+002, 3.4540190E+002, 3.4558355E+002, 4.2570614E+002, 4.3266994E+002, 4.3326864E+002
 7.5000127E+002, 3.0473823E+002, 3.5262703E+002, 4.5283320E+002, 3.0537118E+002, 3.0814950E+002, 3.0650583E+002, 3.3938234E+002, 3.4431270E+002, 3.4318919E+002, 4.5693235E+002, 4.3084738E+002, 4.2896176E+002
 7.6000457E+002, 3.2237040E+002, 3.4720383E+002, 4.4778197E+002, 3.1179748E+002, 3.1045808E+002, 3.1139826E+002, 3.5964938E+002, 3.6107448E+002, 3.6676054E+002, 4.4825771E+002, 4.7459530E+002, 4.8942832E+002
 7.7000511E+002, 3.0986388E+002, 3.4897606E+002, 4.1868975E+002, 3.2012879E+002, 3.1898955E+002, 3.1216154E+002, 3.4346372E+002, 3.4623431E+002, 3.4351020E+002, 4.5288519E+002, 4.3350119E+002, 4.2353483E+002
 7.8000328E+002, 3.0973560E+002, 3.3950028E+002, 4.2230630E+002, 3.0752757E+002, 3.1206364E+002, 3.1316354E+002, 3.4338342E+002, 3.4615716E+002, 3.4384778E+002, 4.1269704E+002, 4.3828082E+002, 4.3399479E+002
 7.9000391E+002, 3.0251427E+002, 3.5339684E+002, 4.5840573E+002, 3.0768974E+002, 3.0609311E+002, 3.0551933E+002, 3.4216939E+002, 3.3894892E+002, 3.3731557E+002, 4.5372675E+002, 4.6743032E+002, 4.5818639E+002
 8.0000111E+002, 3.1569638E+002, 3.4942319E+002, 4.1981073E+002, 3.1453809E+002, 3.1088431E+002, 3.1086993E+002, 3.5541149E+002, 3.4947065E+002, 3.4649415E+002, 4.5945689E+002, 4.3580618E+002, 4.2186368E+002
 8.1000082E+002, 3.0689203E+002, 3.4439647E+002, 4.9122834E+002, 3.1176389E+002, 3.1096111E+002, 3.1016092E+002, 3.3866574E+002, 3.4343597E+002, 3.5044461E+002, 4.6444554E+002, 4.4107730E+002, 4.6780464E+002
 8.2000040E+002, 3.1600660E+002, 3.5946150E+002, 5.5184211E+002, 3.1125518E+002, 3.1334720E+002, 3.1249049E+002, 3.4603851E+002, 3.5165440E+002, 3.5468837E+002, 5.4597940E+002, 4.8876085E+002, 5.2711777E+002
 8.3000280E+002, 3.2673947E+002, 3.9074950E+002, 5.7422402E+002, 3.2226358E+002, 3.2109549E+002, 3.1995511E+002, 3.7939707E+002, 3.7497180E+002, 3.7144818E+002, 5.5375490E+002, 5.4311621E+002, 5.5231248E+002
 8.4000164E+002, 3.3548058E+002, 3.9593134E+002, 6.1603909E+002, 3.3529901E+002, 3.3416852E+002, 3.3329145E+002, 3.8802521E+002, 3.8973879E+002, 3.9567169E+002, 5.9973449E+002, 5.9930817E+002, 6.0256375E+002
 8.5000341E+002, 3.4912731E+002, 4.2062805E+002, 6.4688643E+002, 3.4558846E+002, 3.4294445E+002, 3.4390998E+002, 4.0697440E+002, 3.9996434E+002, 4.1523795E+002, 6.9612573E+002, 5.9591138E+002, 5.7288157E+002
 8.6000138E+002, 3.6053717E+002, 4.4792417E+002, 6.9006503E+002, 3.5786160E+002, 3.5421883E+002, 3.5138657E+002, 4.3307916E+002, 4.2884917E+002, 4.3429713E+002, 7.1846984E+002, 6.6423971E+002, 6.4447042E+002
 8.7000073E+002, 3.8805825E+002, 4.7481310E+002, 7.3168422E+002, 3.8160255E+002, 3.7133992E+002, 3.6789517E+002, 4.6905342E+002, 4.6315000E+002, 4.5802436E+002, 7.3248831E+002, 6.7348500E+002, 7.1774082E+002
 8.8000270E+002, 4.1052569E+002, 4.8426829E+002, 7.0878412E+002, 3.9735303E+002, 4.0236788E+002, 4.0658105E+002, 4.9592522E+002, 4.9738397E+002, 4.8947944E+002, 7.5313648E+002, 6.8245379E+002, 7.2573863E+002
 8.9000323E+002, 4.0295983E+002, 4.7337313E+002, 6.4746666E+002, 4.0605693E+002, 4.0634134E+002, 4.0959403E+002, 4.7755433E+002, 4.7789981E+002, 4.7409421E+002, 7.0989773E+002, 6.7091533E+002, 6.7036601E+002
 9.0000086E+002, 3.9399758E+002, 4.5506244E+002, 6.2758419E+002, 3.9444381E+002, 3.9240331E+002, 4.0198661E+002, 4.6298541E+002, 4.6379624E+002, 4.6393205E+002, 6.5882581E+002, 6.1928413E+002, 6.1730479E+002
 9.1000168E+002, 3.8636086E+002, 4.5016035E+002, 6.3775462E+002, 3.8591230E+002, 3.9125358E+002, 3.9612233E+002, 4.4886361E+002, 4.4913753E+002, 4.5678505E+002, 6.5957184E+002, 6.2248256E+002, 6.2038344E+002
 9.2000319E+002, 3.9076897E+002, 4.4791818E+002, 6.2195546E+002, 3.8915239E+002, 3.8513660E+002, 3.8811661E+002, 4.5590110E+002, 4.4629708E+002, 4.5779766E+002, 6.5883775E+002, 6.0669898E+002, 6.2342082E+002
 9.3000447E+002, 3.8238047E+002, 4.4302231E+002, 6.0304180E+002, 3.9034856E+002, 3.8179390E+002, 3.8770948E+002, 4.4662201E+002, 4.4338778E+002, 4.5135451E+002, 6.3062127E+002, 5.9526061E+002, 5.9341790E+002
 9.4000075E+002, 3.8660483E+002, 4.3444410E+002, 5.8102508E+002, 3.8673768E+002, 3.7953433E+002, 3.8817528E+002, 4.3710633E+002, 4.3753426E+002, 4.4499685E+002, 6.1001589E+002, 5.8313698E+002, 5.7449704E+002
 9.5000539E+002, 3.7794045E+002, 4.2981311E+002, 5.7151477E+002, 3.8124769E+002, 3.7859989E+002, 3.8385611E+002, 4.2682830E+002, 4.3067854E+002, 4.3930474E+002, 5.9296740E+002, 5.6990558E+002, 5.6699777E+002
 9.6000303E+002, 3.7451121E+002, 4.2126309E+002, 5.4370256E+002, 3.7724883E+002, 3.7363997E+002, 3.7186728E+002, 4.2499951E+002, 4.2202080E+002, 4.3223933E+002, 5.8310955E+002, 5.4264040E+002, 5.3669442E+002
 9.7000320E+002, 3.6917495E+002, 4.1272727E+002, 5.3386391E+002, 3.7125747E+002, 3.6972313E+002, 3.7629949E+002, 4.1194871E+002, 4.1407068E+002, 4.2649687E+002, 5.6312720E+002, 5.2291729E+002, 5.2957624E+002
 9.8000167E+002, 3.6194679E+002, 4.0355776E+002, 5.3351926E+002, 3.6448441E+002, 3.6418664E+002, 3.6896173E+002, 3.9993323E+002, 4.0372748E+002, 4.2489359E+002, 5.4259226E+002, 5.2150660E+002, 5.3715292E+002
 9.9000135E+002, 3.5543841E+002, 3.9727557E+002, 5.2154987E+002, 3.5946429E+002, 3.5866832E+002, 3.5549543E+002, 3.9545327E+002, 3.9669767E+002, 4.1420799E+002, 5.3847602E+002, 5.0340626E+002, 5.2542886E+002
 1.0000018E+003, 3.4928808E+002, 3.9131144E+002, 5.0582401E+002, 3.5265708E+002, 3.5407525E+002, 3.5286381E+002, 3.8829913E+002, 3.9026418E+002, 4.0388336E+002, 5.3573416E+002, 4.9498503E+002, 5.2382725E+002
 1.0100021E+003, 3.4581596E+002, 3.8931395E+002, 4.9989369E+002, 3.4687629E+002, 3.4993132E+002, 3.4762870E+002, 3.8239280E+002, 3.9007054E+002, 4.0216530E+002, 5.1232821E+002, 5.0395046E+002, 5.1578855E+002
 1.0200007E+003, 3.4497808E+002, 3.8736151E+002, 4.9177142E+002, 3.4377036E+002, 3.4598080E+002, 3.4608810E+002, 3.8735319E+002, 3.8504814E+002, 4.0048767E+002, 5.3381006E+002, 4.9547952E+002, 4.7064404E+002
 1.0300038E+003, 3.4035644E+002, 3.8104628E+002, 4.8958874E+002, 3.4087264E+002, 3.4246949E+002, 3.4967593E+002, 3.7964896E+002, 3.7772172E+002, 3.9373428E+002, 5.1827639E+002, 4.7747959E+002, 4.6287668E+002
 1.0400000E+003, 3.3716489E+002, 3.7525397E+002, 4.8505318E+002, 3.3510185E+002, 3.4033140E+002, 3.3862959E+002, 3.7567694E+002, 3.7446960E+002, 3.8569331E+002, 5.1845278E+002, 4.7862592E+002, 4.6497018E+002
 1.0500041E+003, 3.3174933E+002, 3.7645376E+002, 4.8093730E+002, 3.3537353E+002, 3.3720804E+002, 3.3282436E+002, 3.7366105E+002, 3.7122770E+002, 3.8103341E+002, 5.1802938E+002, 4.8017497E+002, 4.6570007E+002
