s,,,,C,C,C,C,C,C,C,C,C
 9.0018705E+001, 5.5951725E+001, 5.3019637E+001, 4.8980257E+001, 5.4299738E+001, 5.7550265E+001, 5.4854932E+001, 5.2121739E+001, 5.3558661E+001, 5.0318882E+001, 4.8202224E+001, 4.8507785E+001, 4.6824460E+001
 1.0001186E+002, 5.8526561E+001, 5.4465005E+001, 5.1112847E+001, 5.6449674E+001, 5.7880972E+001, 5.8646445E+001, 5.3745098E+001, 5.4776569E+001, 5.3530909E+001, 5.0535134E+001, 5.0765686E+001, 4.8665014E+001
 1.1000372E+002, 5.8820509E+001, 5.6991925E+001, 5.2418255E+001, 5.7451963E+001, 6.0102482E+001, 5.9627848E+001, 5.4502908E+001, 5.6794051E+001, 5.5960139E+001, 5.1931758E+001, 5.2319248E+001, 5.1354880E+001
 1.2001502E+002, 6.1351100E+001, 5.6939380E+001, 5.4273514E+001, 5.9292115E+001, 5.9600033E+001, 6.0752941E+001, 5.6272614E+001, 5.7736224E+001, 5.6105898E+001, 5.3517209E+001, 5.3968123E+001, 5.3072750E+001
 1.3001542E+002, 6.3969907E+001, 6.0623452E+001, 5.4656036E+001, 6.2189079E+001, 6.5160696E+001, 6.1825427E+001, 5.7661670E+001, 5.9891293E+001, 5.7762127E+001, 5.4007967E+001, 5.4608283E+001, 5.3449384E+001
 1.4001442E+002, 6.6282604E+001, 6.2916142E+001, 5.7753433E+001, 6.4185139E+001, 6.6483448E+001, 6.5408567E+001, 6.1709080E+001, 6.2424797E+001, 6.0336578E+001, 5.7256792E+001, 5.7599273E+001, 5.5150555E+001
 1.5000811E+002, 7.1527132E+001, 6.5009734E+001, 6.0543931E+001, 6.7653436E+001, 6.8222388E+001, 6.9011934E+001, 6.3660052E+001, 6.4748964E+001, 6.3780592E+001, 5.9935866E+001, 6.0259279E+001, 5.8015053E+001
 1.6000172E+002, 7.2894887E+001, 6.7088308E+001, 6.3286849E+001, 7.0573098E+001, 7.2431881E+001, 6.8983694E+001, 6.7093811E+001, 6.6735312E+001, 6.4995228E+001, 6.1944362E+001, 6.2120078E+001, 6.1268242E+001
 1.7000873E+002, 7.6295297E+001, 7.0593676E+001, 6.5246916E+001, 7.1852967E+001, 7.5524826E+001, 7.3613389E+001, 7.0104682E+001, 7.0337288E+001, 6.6158115E+001, 6.5208034E+001, 6.4956731E+001, 6.2699161E+001
 1.8000661E+002, 7.8861763E+001, 7.3772451E+001, 6.8612689E+001, 7.5108772E+001, 7.8974696E+001, 7.7698599E+001, 7.2929663E+001, 7.3389737E+001, 7.0952235E+001, 6.7585392E+001, 6.7297001E+001, 6.5215784E+001
 1.9000460E+002, 8.1410138E+001, 7.7985199E+001, 7.1636297E+001, 7.9214234E+001, 7.9972877E+001, 7.6474156E+001, 7.6227216E+001, 7.6533572E+001, 7.4091792E+001, 7.1000492E+001, 7.0850713E+001, 6.8900755E+001
 2.0000318E+002, 8.4109029E+001, 8.1239094E+001, 7.5551489E+001, 8.4226607E+001, 8.4920730E+001, 8.1834078E+001, 8.0424999E+001, 8.0422137E+001, 7.7109059E+001, 7.3653362E+001, 7.3857694E+001, 7.2600947E+001
 2.1000443E+002, 9.3881010E+001, 8.6710287E+001, 7.9172871E+001, 8.9485177E+001, 9.0600370E+001, 8.9079149E+001, 8.4574081E+001, 8.4006637E+001, 8.3766488E+001, 7.8389646E+001, 7.8232843E+001, 7.6037956E+001
 2.2000169E+002, 9.4935811E+001, 8.9985671E+001, 8.4232238E+001, 8.8732520E+001, 9.7693718E+001, 9.5524182E+001, 8.7635323E+001, 8.8354084E+001, 8.9554510E+001, 8.1362089E+001, 8.1387086E+001, 8.2377078E+001
 2.3000130E+002, 1.0076182E+002, 9.4328827E+001, 8.7042946E+001, 9.3745399E+001, 1.0335406E+002, 1.0040804E+002, 9.0190567E+001, 9.2792621E+001, 9.3092723E+001, 8.4592903E+001, 8.5551526E+001, 8.6188345E+001
 2.4000357E+002, 1.0313780E+002, 9.7872343E+001, 8.9708256E+001, 9.7235608E+001, 1.0567422E+002, 1.0315110E+002, 9.5871584E+001, 9.6093735E+001, 9.4331411E+001, 8.9726163E+001, 8.8215517E+001, 8.8207883E+001
 2.5000231E+002, 1.0310645E+002, 9.9212892E+001, 9.3071647E+001, 9.8944648E+001, 1.0733857E+002, 1.0455151E+002, 9.6637845E+001, 9.8747676E+001, 9.9557329E+001, 9.2164066E+001, 9.2250595E+001, 9.2003700E+001
 2.6000007E+002, 1.0563197E+002, 1.0221072E+002, 9.5160812E+001, 1.0237934E+002, 1.1105683E+002, 1.0386107E+002, 1.0040128E+002, 1.0201577E+002, 1.0054144E+002, 9.4029312E+001, 9.4352677E+001, 9.4222679E+001
 2.7000568E+002, 1.0819090E+002, 1.0367656E+002, 9.6138420E+001, 1.0081712E+002, 1.1221159E+002, 1.1141429E+002, 1.0102157E+002, 1.0166778E+002, 1.0274184E+002, 9.6653335E+001, 9.6142691E+001, 9.5562334E+001
 2.8000830E+002, 1.1036771E+002, 1.0506204E+002, 9.8648290E+001, 1.0486388E+002, 1.1323765E+002, 1.0999104E+002, 1.0113188E+002, 1.0401699E+002, 1.0604508E+002, 9.6527258E+001, 9.7764607E+001, 9.9748282E+001
 2.9000207E+002, 1.1914320E+002, 1.1045705E+002, 1.0089516E+002, 1.1440205E+002, 1.1849732E+002, 1.1409416E+002, 1.0457765E+002, 1.0741694E+002, 1.0861850E+002, 9.8850819E+001, 1.0021052E+002, 1.0013342E+002
 3.0000067E+002, 1.2362637E+002, 1.1278489E+002, 1.0687755E+002, 1.2008024E+002, 1.1948658E+002, 1.1824199E+002, 1.1282403E+002, 1.1428576E+002, 1.1089351E+002, 1.0431981E+002, 1.0531825E+002, 1.0471697E+002
 3.1000554E+002, 1.2482673E+002, 1.1650181E+002, 1.1061961E+002, 1.2271319E+002, 1.2668065E+002, 1.2212223E+002, 1.1562938E+002, 1.1570650E+002, 1.1586557E+002, 1.0824245E+002, 1.0899025E+002, 1.0784630E+002
 3.2000474E+002, 1.3258179E+002, 1.2454205E+002, 1.1372211E+002, 1.3129176E+002, 1.3333926E+002, 1.2225996E+002, 1.1782722E+002, 1.2103142E+002, 1.2135626E+002, 1.1085270E+002, 1.1196676E+002, 1.1292980E+002
 3.3000936E+002, 1.3749712E+002, 1.2798946E+002, 1.1807095E+002, 1.3862262E+002, 1.3735169E+002, 1.3002224E+002, 1.2697762E+002, 1.2434110E+002, 1.2560077E+002, 1.1475977E+002, 1.1598516E+002, 1.1850080E+002
 3.4000739E+002, 1.4262019E+002, 1.3232922E+002, 1.2284413E+002, 1.3379161E+002, 1.4938956E+002, 1.3464837E+002, 1.2833150E+002, 1.2998998E+002, 1.3053374E+002, 1.2010705E+002, 1.2191451E+002, 1.2198467E+002
 3.5000865E+002, 1.4916489E+002, 1.3929161E+002, 1.2854511E+002, 1.5186239E+002, 1.4728137E+002, 1.4625509E+002, 1.3544726E+002, 1.3642860E+002, 1.3770114E+002, 1.2324196E+002, 1.2506148E+002, 1.2797225E+002
 3.6000790E+002, 1.4733473E+002, 1.3880085E+002, 1.3331529E+002, 1.3950660E+002, 1.5983003E+002, 1.5045160E+002, 1.3840886E+002, 1.4011975E+002, 1.4272851E+002, 1.2852389E+002, 1.3216359E+002, 1.3395083E+002
 3.7000741E+002, 1.6062230E+002, 1.4735609E+002, 1.3611662E+002, 1.4183670E+002, 1.6029098E+002, 1.5868001E+002, 1.3862071E+002, 1.4137736E+002, 1.4985555E+002, 1.3015709E+002, 1.3338104E+002, 1.3916145E+002
 3.8000133E+002, 1.7234417E+002, 1.5776143E+002, 1.4590102E+002, 1.5538140E+002, 1.7702887E+002, 1.6993232E+002, 1.4923131E+002, 1.5188078E+002, 1.5678526E+002, 1.3712577E+002, 1.4054131E+002, 1.4618598E+002
 3.9000960E+002, 1.7167696E+002, 1.6045664E+002, 1.4883956E+002, 1.6140030E+002, 1.7828997E+002, 1.6766324E+002, 1.5783771E+002, 1.5823665E+002, 1.6009188E+002, 1.4593178E+002, 1.4728234E+002, 1.5169037E+002
 4.0000443E+002, 1.7619927E+002, 1.6234127E+002, 1.5078955E+002, 1.6793778E+002, 1.7666346E+002, 1.7443969E+002, 1.5783654E+002, 1.6052670E+002, 1.6450086E+002, 1.4896812E+002, 1.5111351E+002, 1.5320065E+002
 4.1000766E+002, 1.9161492E+002, 1.7587581E+002, 1.6034428E+002, 1.8149306E+002, 1.9281737E+002, 1.7990634E+002, 1.6864207E+002, 1.7118882E+002, 1.6511495E+002, 1.5304084E+002, 1.5619756E+002, 1.5606094E+002
 4.2000599E+002, 2.0039801E+002, 1.8364702E+002, 1.6968801E+002, 1.9885674E+002, 1.9577699E+002, 1.8892814E+002, 1.8206663E+002, 1.8102593E+002, 1.7962631E+002, 1.6552888E+002, 1.6585729E+002, 1.6590400E+002
 4.3000882E+002, 2.0710980E+002, 1.9235137E+002, 1.7638358E+002, 2.0296818E+002, 2.0500593E+002, 1.9886320E+002, 1.8956442E+002, 1.8935340E+002, 1.8426215E+002, 1.7559637E+002, 1.7434385E+002, 1.7378325E+002
 4.4000038E+002, 2.1164439E+002, 1.9278790E+002, 1.8032910E+002, 2.1007341E+002, 2.0949767E+002, 2.0265532E+002, 1.9544217E+002, 1.9225761E+002, 1.8707396E+002, 1.7797279E+002, 1.8068305E+002, 1.7859513E+002
 4.5000635E+002, 2.1947886E+002, 2.0019295E+002, 1.8983896E+002, 2.1710404E+002, 2.2784983E+002, 2.1140801E+002, 2.0224600E+002, 2.0141592E+002, 1.9619841E+002, 1.8497545E+002, 1.8526407E+002, 1.8300050E+002
 4.6000794E+002, 2.2344695E+002, 2.0491338E+002, 1.8886359E+002, 2.1450527E+002, 2.2537550E+002, 2.2107726E+002, 1.9851265E+002, 2.0013314E+002, 2.0598416E+002, 1.8512903E+002, 1.8867738E+002, 1.9267132E+002
 4.7000673E+002, 2.2674291E+002, 2.1043186E+002, 1.9515454E+002, 2.0829926E+002, 2.3715275E+002, 2.2360249E+002, 2.0380032E+002, 2.0611951E+002, 2.1075903E+002, 1.8732800E+002, 1.9091339E+002, 1.9577861E+002
 4.8000455E+002, 2.4783474E+002, 2.2119526E+002, 2.0684087E+002, 2.3995700E+002, 2.4675298E+002, 2.3131255E+002, 2.1439523E+002, 2.2083777E+002, 2.1636442E+002, 1.9679135E+002, 2.0108549E+002, 2.0249575E+002
 4.9000169E+002, 2.5971035E+002, 2.2889836E+002, 2.0912467E+002, 2.4429403E+002, 2.5360903E+002, 2.4686867E+002, 2.2383637E+002, 2.2473582E+002, 2.2449780E+002, 2.0803385E+002, 2.0788913E+002, 2.0972495E+002
 5.0000371E+002, 2.5938264E+002, 2.4101942E+002, 2.2136288E+002, 2.5234498E+002, 2.7542500E+002, 2.4998079E+002, 2.3105036E+002, 2.3910437E+002, 2.3822561E+002, 2.1218021E+002, 2.1582187E+002, 2.2021868E+002
 5.1000475E+002, 2.7309276E+002, 2.4390321E+002, 2.2497943E+002, 2.5349981E+002, 2.7472287E+002, 2.5793232E+002, 2.3688125E+002, 2.4307687E+002, 2.4280628E+002, 2.1868973E+002, 2.2214127E+002, 2.2907687E+002
 5.2000632E+002, 2.7452840E+002, 2.5048240E+002, 2.3337108E+002, 2.7950784E+002, 2.8922901E+002, 2.5548284E+002, 2.4930901E+002, 2.5238234E+002, 2.5030749E+002, 2.2654885E+002, 2.2891686E+002, 2.3277239E+002
 5.3000731E+002, 2.7830793E+002, 2.5928473E+002, 2.3586071E+002, 2.6232786E+002, 2.8325411E+002, 2.7931770E+002, 2.5087901E+002, 2.5300766E+002, 2.5648020E+002, 2.3170664E+002, 2.3543951E+002, 2.3731256E+002
 5.4000627E+002, 2.9696087E+002, 2.7091568E+002, 2.4547494E+002, 2.8130061E+002, 3.0998806E+002, 2.7650543E+002, 2.6053589E+002, 2.6693464E+002, 2.6365269E+002, 2.3822366E+002, 2.4112913E+002, 2.4380451E+002
 5.5000544E+002, 2.9724485E+002, 2.7578211E+002, 2.5163513E+002, 2.9212747E+002, 3.0514379E+002, 2.9744705E+002, 2.7062604E+002, 2.7397472E+002, 2.7512672E+002, 2.4995042E+002, 2.4926065E+002, 2.5091965E+002
 5.6000379E+002, 3.2162138E+002, 2.8625558E+002, 2.5824529E+002, 3.1151207E+002, 3.1889712E+002, 3.0849456E+002, 2.7749815E+002, 2.7505121E+002, 2.8329986E+002, 2.5270031E+002, 2.5168825E+002, 2.6070074E+002
 5.7000334E+002, 3.2120600E+002, 2.8831147E+002, 2.6427758E+002, 3.0824522E+002, 3.2310667E+002, 3.2051837E+002, 2.8727192E+002, 2.8505406E+002, 2.9020503E+002, 2.6248414E+002, 2.6040501E+002, 2.6493241E+002
 5.8000342E+002, 3.4298080E+002, 3.0282731E+002, 2.7209870E+002, 3.2061763E+002, 3.4013029E+002, 3.3522385E+002, 2.9263765E+002, 2.9419347E+002, 3.0299954E+002, 2.6223437E+002, 2.6751167E+002, 2.7354700E+002
 5.9000056E+002, 3.4727571E+002, 3.0984843E+002, 2.7681487E+002, 3.4181842E+002, 3.4863070E+002, 3.5606458E+002, 3.0035164E+002, 2.9630880E+002, 3.1295616E+002, 2.7177000E+002, 2.7146536E+002, 2.8083154E+002
 6.0000135E+002, 3.6827456E+002, 3.1982318E+002, 2.8434548E+002, 3.3888900E+002, 3.6376268E+002, 3.4764230E+002, 3.0509127E+002, 3.1165026E+002, 3.2126759E+002, 2.7488412E+002, 2.8088526E+002, 2.9282072E+002
 6.1000431E+002, 3.5967336E+002, 3.1544716E+002, 2.8993220E+002, 3.5321014E+002, 3.6597374E+002, 3.6438896E+002, 3.0992308E+002, 3.2366314E+002, 3.2523360E+002, 2.8471980E+002, 2.9100150E+002, 2.9720486E+002
 6.2000085E+002, 3.6882048E+002, 3.2697188E+002, 2.9703544E+002, 3.5663263E+002, 3.7530608E+002, 3.7451688E+002, 3.1085017E+002, 3.2388504E+002, 3.3156936E+002, 2.8506466E+002, 2.9377681E+002, 2.9975153E+002
 6.3000705E+002, 3.8140675E+002, 3.3763564E+002, 3.0543964E+002, 3.6364850E+002, 3.8766562E+002, 3.8340179E+002, 3.2662718E+002, 3.3749581E+002, 3.4209340E+002, 2.9561541E+002, 3.0170964E+002, 3.0758376E+002
 6.4000160E+002, 4.0899982E+002, 3.4450713E+002, 3.1749981E+002, 3.8228842E+002, 4.1520510E+002, 4.0429968E+002, 3.3833645E+002, 3.4979532E+002, 3.5036266E+002, 3.0630302E+002, 3.1075295E+002, 3.1577921E+002
 6.5000746E+002, 4.0582481E+002, 3.5469709E+002, 3.1683526E+002, 3.7099015E+002, 4.1779570E+002, 4.2238007E+002, 3.3807123E+002, 3.5325666E+002, 3.6780406E+002, 3.1020301E+002, 3.1586772E+002, 3.2257999E+002
 6.6000501E+002, 4.2185449E+002, 3.5646796E+002, 3.2702582E+002, 4.1491497E+002, 4.1866231E+002, 4.2329099E+002, 3.5301021E+002, 3.5906339E+002, 3.6793617E+002, 3.1579626E+002, 3.2250725E+002, 3.2687975E+002
 6.7000341E+002, 4.2406014E+002, 3.7287127E+002, 3.2906994E+002, 4.2205022E+002, 4.4230124E+002, 4.2296326E+002, 3.6120200E+002, 3.6434512E+002, 3.7362333E+002, 3.2579736E+002, 3.2884938E+002, 3.3428228E+002
 6.8000193E+002, 4.3910925E+002, 3.8066225E+002, 3.3986774E+002, 4.2244467E+002, 4.3908071E+002, 4.4009666E+002, 3.6809315E+002, 3.7993744E+002, 3.8904369E+002, 3.3254162E+002, 3.3603635E+002, 3.4446833E+002
 6.9000177E+002, 4.6162887E+002, 3.8792169E+002, 3.4623771E+002, 4.3999300E+002, 4.6431621E+002, 4.5723685E+002, 3.7122000E+002, 3.8750911E+002, 3.9285820E+002, 3.3693197E+002, 3.4242682E+002, 3.4927710E+002
 7.0000207E+002, 4.7071151E+002, 3.9888210E+002, 3.4717566E+002, 4.1966418E+002, 4.7609511E+002, 4.8248772E+002, 3.7198594E+002, 3.8787027E+002, 4.1434015E+002, 3.3963859E+002, 3.4613204E+002, 3.5994480E+002
 7.1000166E+002, 4.8178718E+002, 4.0574483E+002, 3.6006217E+002, 4.3978636E+002, 5.1169218E+002, 4.8305376E+002, 3.8431617E+002, 4.0430028E+002, 4.1976323E+002, 3.4572992E+002, 3.5413639E+002, 3.6817858E+002
 7.2000245E+002, 4.8340348E+002, 4.1128867E+002, 3.6576124E+002, 4.6980489E+002, 4.9705805E+002, 4.9930137E+002, 3.8850983E+002, 4.1207169E+002, 4.3012442E+002, 3.5206697E+002, 3.6313766E+002, 3.7675809E+002
 7.3000340E+002, 5.1181093E+002, 4.1750731E+002, 3.7075847E+002, 4.4426006E+002, 5.1757141E+002, 5.1210220E+002, 3.9493217E+002, 4.1820143E+002, 4.3259022E+002, 3.6005785E+002, 3.6624801E+002, 3.7950496E+002
 7.4000316E+002, 5.1061770E+002, 4.2920738E+002, 3.7722605E+002, 4.6412576E+002, 5.2414130E+002, 5.2565445E+002, 4.0310797E+002, 4.2723059E+002, 4.4766298E+002, 3.6102516E+002, 3.7257847E+002, 3.9127859E+002
 7.5000594E+002, 5.5075858E+002, 4.3791220E+002, 3.8098824E+002, 4.8451451E+002, 5.4610414E+002, 5.5200756E+002, 4.1606628E+002, 4.2782411E+002, 4.5700316E+002, 3.7226826E+002, 3.7297861E+002, 3.9170081E+002
 7.6000644E+002, 5.4847381E+002, 4.4196771E+002, 3.9069323E+002, 4.9133309E+002, 5.5113821E+002, 5.6999343E+002, 4.2117729E+002, 4.4056508E+002, 4.6450391E+002, 3.7663120E+002, 3.8578164E+002, 4.0207394E+002
 7.7000251E+002, 5.4849000E+002, 4.4899904E+002, 3.9535329E+002, 5.0491833E+002, 5.6145743E+002, 5.7038001E+002, 4.2127318E+002, 4.5007588E+002, 4.7501051E+002, 3.7946040E+002, 3.9233742E+002, 4.0714901E+002
 7.8000579E+002, 5.6172942E+002, 4.5872889E+002, 4.0203903E+002, 5.2581379E+002, 5.8988683E+002, 5.7273861E+002, 4.3894427E+002, 4.5212517E+002, 4.8075902E+002, 3.8760480E+002, 3.9368656E+002, 4.1269333E+002
 7.9000438E+002, 5.8391680E+002, 4.6325541E+002, 4.0370276E+002, 5.2943077E+002, 6.0622400E+002, 6.0226963E+002, 4.4203184E+002, 4.6818241E+002, 4.8849648E+002, 3.9387001E+002, 4.0190462E+002, 4.2163588E+002
 8.0000119E+002, 5.8859289E+002, 4.7686622E+002, 4.1857067E+002, 5.5829762E+002, 6.1016544E+002, 5.9444162E+002, 4.5390473E+002, 4.7085901E+002, 4.8677943E+002, 3.9806871E+002, 4.0234191E+002, 4.2205624E+002
 8.1000915E+002, 6.1099582E+002, 4.7920337E+002, 4.2135355E+002, 5.5474585E+002, 6.2823151E+002, 6.3410736E+002, 4.5903201E+002, 4.7462074E+002, 4.9651859E+002, 4.0704301E+002, 4.1409354E+002, 4.2792438E+002
 8.2000316E+002, 6.1205931E+002, 4.8688473E+002, 4.2209823E+002, 5.7372018E+002, 6.3296175E+002, 6.2007434E+002, 4.6319209E+002, 4.8571093E+002, 4.9912828E+002, 4.0960484E+002, 4.1867039E+002, 4.3236453E+002
 8.3000853E+002, 6.3866696E+002, 5.0443923E+002, 4.3297403E+002, 5.7431366E+002, 6.5258139E+002, 6.6221361E+002, 4.7175178E+002, 5.0489849E+002, 5.1295433E+002, 4.1519171E+002, 4.2543373E+002, 4.3974565E+002
 8.4000472E+002, 6.4667788E+002, 5.1082330E+002, 4.3778518E+002, 6.4225420E+002, 6.3245581E+002, 6.9782157E+002, 4.8738467E+002, 5.0779475E+002, 5.2352998E+002, 4.2783682E+002, 4.3704376E+002, 4.4241329E+002
 8.5000578E+002, 6.4898325E+002, 5.1272069E+002, 4.4323735E+002, 6.4806647E+002, 6.2917788E+002, 7.0466179E+002, 4.9745608E+002, 5.1009313E+002, 5.2971469E+002, 4.3364940E+002, 4.3738358E+002, 4.4955189E+002
 8.6000201E+002, 6.6929441E+002, 5.2391394E+002, 4.4751477E+002, 6.4310616E+002, 6.4299086E+002, 7.2006901E+002, 5.0094105E+002, 5.1198103E+002, 5.3689885E+002, 4.3836388E+002, 4.4177906E+002, 4.5242585E+002
 8.7000594E+002, 7.8117127E+002, 5.5071022E+002, 4.6394366E+002, 7.1172610E+002, 6.8925808E+002, 7.4864445E+002, 5.3097377E+002, 5.3020132E+002, 5.4040146E+002, 4.5317957E+002, 4.5128182E+002, 4.5300776E+002
 8.8000912E+002, 1.1199471E+003, 6.5928527E+002, 5.0870415E+002, 8.6668079E+002, 9.3522184E+002, 9.9839939E+002, 5.8178366E+002, 5.8930249E+002, 6.1032142E+002, 4.8280960E+002, 4.8159464E+002, 4.8390195E+002
 8.9000475E+002, 1.1493864E+003, 9.4866166E+002, 6.6067795E+002, 1.1796314E+003, 1.1865643E+003, 1.1665190E+003, 7.6443482E+002, 7.7027636E+002, 8.2450355E+002, 5.5903646E+002, 5.8120889E+002, 5.9265838E+002
 9.0000316E+002, 9.1720149E+002, 1.1106489E+003, 8.7639765E+002, 1.0485264E+003, 1.0260120E+003, 1.0057705E+003, 1.0560426E+003, 1.0363501E+003, 1.0399442E+003, 7.8186470E+002, 7.5761511E+002, 8.0101914E+002
 9.1000113E+002, 7.8296216E+002, 9.3642212E+002, 1.0749062E+003, 8.4991275E+002, 8.4232425E+002, 8.4354686E+002, 1.0523914E+003, 1.0454412E+003, 1.0189816E+003, 9.8404505E+002, 9.4061827E+002, 9.8441521E+002
 9.2000110E+002, 7.0968832E+002, 7.7313542E+002, 1.0763680E+003, 7.4008408E+002, 7.4225091E+002, 7.4788122E+002, 8.3646548E+002, 8.5179313E+002, 8.5514593E+002, 1.1242116E+003, 1.1132580E+003, 1.0862814E+003
 9.3000658E+002, 6.5546527E+002, 7.3036856E+002, 1.0484725E+003, 6.7481131E+002, 6.8401629E+002, 6.8797007E+002, 7.3674255E+002, 7.5045386E+002, 7.6146846E+002, 1.0877191E+003, 1.0566365E+003, 1.0093039E+003
 9.4000506E+002, 6.2352669E+002, 7.0620192E+002, 1.0330226E+003, 6.3329451E+002, 6.3948028E+002, 6.4391513E+002, 7.0002819E+002, 7.1216418E+002, 7.1965995E+002, 1.0680603E+003, 1.0464276E+003, 9.8330494E+002
 9.5000423E+002, 6.1333070E+002, 6.9113552E+002, 1.0321506E+003, 6.1491803E+002, 6.1963769E+002, 6.1682706E+002, 6.9813693E+002, 7.0089798E+002, 7.0334032E+002, 1.0754751E+003, 1.0479979E+003, 9.9154096E+002
 9.6000045E+002, 6.0690237E+002, 6.9105126E+002, 1.0498300E+003, 6.0093239E+002, 6.0920978E+002, 6.2144047E+002, 6.7951859E+002, 6.9928956E+002, 7.0416040E+002, 1.0853806E+003, 1.0537641E+003, 9.9285036E+002
 9.7000370E+002, 5.9296487E+002, 6.9474890E+002, 1.0722721E+003, 5.8825811E+002, 6.0800026E+002, 6.0854842E+002, 6.9270797E+002, 6.9249641E+002, 6.9449691E+002, 1.0988754E+003, 1.0546675E+003, 9.9639905E+002
 9.8000574E+002, 5.9861974E+002, 7.0016998E+002, 1.0828566E+003, 5.8822220E+002, 6.0277406E+002, 5.9535761E+002, 6.9436970E+002, 6.9655893E+002, 7.0384354E+002, 1.1260456E+003, 1.0914138E+003, 1.0117609E+003
 9.9000127E+002, 6.0258860E+002, 7.0141531E+002, 1.1039743E+003, 5.8290159E+002, 6.0474060E+002, 6.0451662E+002, 6.9985884E+002, 7.0754906E+002, 7.0854796E+002, 1.1463355E+003, 1.1092365E+003, 1.0184746E+003
 1.0000056E+003, 6.0004616E+002, 7.0380177E+002, 1.0970137E+003, 5.9254485E+002, 6.0610353E+002, 6.1461133E+002, 6.9756719E+002, 7.0402546E+002, 7.1053944E+002, 1.1557239E+003, 1.1103505E+003, 1.0303121E+003
 1.0100024E+003, 6.0176641E+002, 7.0066238E+002, 1.0945872E+003, 5.8871657E+002, 6.0362419E+002, 6.0623707E+002, 7.0633188E+002, 7.1016184E+002, 7.1056042E+002, 1.1443920E+003, 1.0991386E+003, 1.0313857E+003
 1.0200022E+003, 6.0738181E+002, 6.9868505E+002, 1.0936678E+003, 5.9819296E+002, 6.0602390E+002, 6.1147487E+002, 6.8818394E+002, 7.0374270E+002, 7.2061630E+002, 1.1603999E+003, 1.0983905E+003, 1.0321239E+003
 1.0300026E+003, 6.0341118E+002, 7.0105705E+002, 1.1014591E+003, 5.9717940E+002, 6.0479456E+002, 6.1063826E+002, 6.9102197E+002, 6.9994872E+002, 7.1644635E+002, 1.1662479E+003, 1.0998476E+003, 1.0365850E+003
 1.0400057E+003, 6.0062481E+002, 7.1200704E+002, 1.1165399E+003, 5.9578787E+002, 6.0717185E+002, 6.1047252E+002, 6.9688504E+002, 7.0307789E+002, 7.1012520E+002, 1.1547695E+003, 1.1063506E+003, 1.0303064E+003
 1.0500008E+003, 6.0435159E+002, 7.0437643E+002, 1.0880618E+003, 5.9046464E+002, 6.0603146E+002, 6.1995649E+002, 6.8718414E+002, 7.0458246E+002, 7.2549543E+002, 1.1487441E+003, 1.1089548E+003, 1.0468144E+003
