s,,,,C,C,C,C,C,C,C,C,C
 1.0600032E+003, 4.3841382E+002, 4.7826867E+002, 6.0091706E+002, 4.3781271E+002, 4.4006754E+002, 4.3865889E+002, 4.7701152E+002, 4.8098658E+002, 4.8170166E+002, 5.7864465E+002, 6.3025070E+002, 6.1163607E+002
 1.0700056E+003, 4.3750590E+002, 4.8282035E+002, 6.0228089E+002, 4.3861022E+002, 4.3842080E+002, 4.3882967E+002, 4.7790158E+002, 4.8067284E+002, 4.8209434E+002, 5.8450067E+002, 6.3733917E+002, 6.0582107E+002
 1.0800020E+003, 4.3768557E+002, 4.7809934E+002, 6.0361974E+002, 4.3639216E+002, 4.3928228E+002, 4.4118667E+002, 4.7550786E+002, 4.8135677E+002, 4.8345354E+002, 5.8197480E+002, 6.3329627E+002, 6.1141974E+002
 1.0900010E+003, 4.3414443E+002, 4.8127080E+002, 6.3653991E+002, 4.3399002E+002, 4.3730653E+002, 4.3745224E+002, 4.7832663E+002, 4.8412673E+002, 4.8018710E+002, 5.8954987E+002, 6.3733923E+002, 6.0978227E+002
 1.1000018E+003, 4.3777217E+002, 4.8048997E+002, 6.0474859E+002, 4.3667734E+002, 4.3800863E+002, 4.3872460E+002, 4.8048674E+002, 4.8213521E+002, 4.8429870E+002, 5.9456634E+002, 6.4291616E+002, 6.1616093E+002
 1.1100016E+003, 4.3644860E+002, 4.7943854E+002, 5.9771068E+002, 4.3895426E+002, 4.3837827E+002, 4.3974690E+002, 4.7923044E+002, 4.8168514E+002, 4.8065452E+002, 5.9210575E+002, 6.2632950E+002, 6.1163441E+002
 1.1200021E+003, 4.3827325E+002, 4.7789038E+002, 6.1529037E+002, 4.3585311E+002, 4.3892018E+002, 4.3923743E+002, 4.7727172E+002, 4.8008419E+002, 4.7953598E+002, 5.7626037E+002, 6.2708272E+002, 6.0842386E+002
 1.1300053E+003, 4.3997888E+002, 4.8065201E+002, 6.2112563E+002, 4.3445527E+002, 4.3744953E+002, 4.4015825E+002, 4.7857397E+002, 4.8193510E+002, 4.8332768E+002, 5.9100464E+002, 6.4543546E+002, 6.1940653E+002
 1.1400006E+003, 4.3856433E+002, 4.7803659E+002, 6.2725065E+002, 4.3618265E+002, 4.4022955E+002, 4.4021001E+002, 4.7986253E+002, 4.8324556E+002, 4.8242658E+002, 5.8633616E+002, 6.4344269E+002, 6.1470933E+002
 1.1500072E+003, 4.3784796E+002, 4.7876188E+002, 6.2110675E+002, 4.3517604E+002, 4.3881502E+002, 4.3886871E+002, 4.7700026E+002, 4.8265596E+002, 4.8465634E+002, 5.9336788E+002, 6.3769350E+002, 6.1883274E+002
 1.1600030E+003, 4.3632520E+002, 4.8237554E+002, 6.1762640E+002, 4.3476011E+002, 4.3801052E+002, 4.3966250E+002, 4.7761388E+002, 4.8530410E+002, 4.7993988E+002, 5.8880297E+002, 6.4220655E+002, 6.2821296E+002
 1.1700021E+003, 4.3687165E+002, 4.8044045E+002, 6.3233751E+002, 4.3961958E+002, 4.3889289E+002, 4.3506307E+002, 4.7744316E+002, 4.8272438E+002, 4.8132791E+002, 5.9547641E+002, 6.5009411E+002, 6.1327308E+002
 1.1800073E+003, 4.3581008E+002, 4.8541263E+002, 6.2425118E+002, 4.3487906E+002, 4.3942151E+002, 4.4216807E+002, 4.7616225E+002, 4.8740176E+002, 4.8528072E+002, 5.8708588E+002, 6.5235975E+002, 6.4959121E+002
 1.1900054E+003, 4.3885187E+002, 4.8711331E+002, 6.1601466E+002, 4.3924709E+002, 4.3941772E+002, 4.3852018E+002, 4.7902103E+002, 4.8784735E+002, 4.8675518E+002, 6.0223520E+002, 6.5288213E+002, 6.3146881E+002
 1.2000057E+003, 4.4249960E+002, 4.9148071E+002, 6.1617165E+002, 4.4262948E+002, 4.4290919E+002, 4.3713301E+002, 4.8595344E+002, 4.9109074E+002, 4.8757917E+002, 6.1650605E+002, 6.6821280E+002, 6.2249686E+002
 1.2100065E+003, 4.4510062E+002, 4.8287633E+002, 6.1146773E+002, 4.4325120E+002, 4.4528057E+002, 4.4623559E+002, 4.8506660E+002, 4.8998861E+002, 4.8973873E+002, 5.9134454E+002, 6.2860882E+002, 6.1186459E+002
 1.2200004E+003, 4.4220563E+002, 4.7960340E+002, 6.1474971E+002, 4.3578152E+002, 4.4226274E+002, 4.4643414E+002, 4.7801236E+002, 4.8643972E+002, 4.8713450E+002, 5.9463456E+002, 6.2901927E+002, 6.1372494E+002
 1.2300034E+003, 4.3686659E+002, 4.8355060E+002, 6.1355846E+002, 4.3711939E+002, 4.3925387E+002, 4.3966074E+002, 4.7982418E+002, 4.8558725E+002, 4.8559056E+002, 5.9228922E+002, 6.3311842E+002, 6.0707514E+002
 1.2400019E+003, 4.4168293E+002, 4.8344953E+002, 6.2072518E+002, 4.3864430E+002, 4.4036988E+002, 4.4118377E+002, 4.8307921E+002, 4.8453804E+002, 4.8551055E+002, 6.0257056E+002, 6.4078109E+002, 6.1174153E+002
 1.2500012E+003, 4.3769073E+002, 4.8234278E+002, 6.3312238E+002, 4.3731510E+002, 4.4036372E+002, 4.4475597E+002, 4.8192871E+002, 4.8349581E+002, 4.8437656E+002, 5.9263541E+002, 6.5045381E+002, 6.2172155E+002
 1.2600058E+003, 4.3907745E+002, 4.8583950E+002, 6.1794434E+002, 4.3971021E+002, 4.4018468E+002, 4.4018710E+002, 4.8419630E+002, 4.8719242E+002, 4.8643760E+002, 6.0275822E+002, 6.4432368E+002, 6.3133511E+002
 1.2700051E+003, 4.4518691E+002, 4.8943721E+002, 6.2472299E+002, 4.4316497E+002, 4.4377417E+002, 4.4276109E+002, 4.8566367E+002, 4.8819438E+002, 4.9178471E+002, 6.0586984E+002, 6.4336207E+002, 6.1635923E+002
 1.2800055E+003, 4.4335277E+002, 4.8414618E+002, 6.2056776E+002, 4.4167122E+002, 4.4569595E+002, 4.4759877E+002, 4.8371575E+002, 4.8803322E+002, 4.8699810E+002, 6.0186037E+002, 6.4594735E+002, 6.1488592E+002
 1.2900025E+003, 4.4312433E+002, 4.8569816E+002, 6.1476310E+002, 4.4107831E+002, 4.4506469E+002, 4.4618409E+002, 4.8275902E+002, 4.8826691E+002, 4.8618648E+002, 6.0955594E+002, 6.3973298E+002, 6.1888098E+002
 1.3000017E+003, 4.3983073E+002, 4.8397409E+002, 6.1273711E+002, 4.3863183E+002, 4.4248819E+002, 4.4421019E+002, 4.8506897E+002, 4.8878166E+002, 4.8450462E+002, 5.9588061E+002, 6.2839532E+002, 6.1642125E+002
 1.3100057E+003, 4.4114220E+002, 4.8363636E+002, 6.1433892E+002, 4.4087234E+002, 4.4035520E+002, 4.4306004E+002, 4.8367311E+002, 4.8655260E+002, 4.8497428E+002, 5.9730402E+002, 6.3187366E+002, 6.2004864E+002
 1.3200037E+003, 4.4024806E+002, 4.8547821E+002, 6.2657351E+002, 4.3770225E+002, 4.4157961E+002, 4.4273191E+002, 4.8033580E+002, 4.9127781E+002, 4.8891983E+002, 5.9358516E+002, 6.4732993E+002, 6.2681006E+002
 1.3300013E+003, 4.4087623E+002, 4.8861657E+002, 6.2342530E+002, 4.4060617E+002, 4.4437207E+002, 4.4105282E+002, 4.8231356E+002, 4.8942249E+002, 4.8669955E+002, 5.9514284E+002, 6.4658175E+002, 6.2948113E+002
 1.3400005E+003, 4.4465213E+002, 4.9284163E+002, 6.2043227E+002, 4.4281323E+002, 4.4417903E+002, 4.4285250E+002, 4.8831150E+002, 4.9299080E+002, 4.8898940E+002, 6.0349402E+002, 6.4969248E+002, 6.2677770E+002
 1.3500077E+003, 4.4637073E+002, 4.8941769E+002, 6.4710367E+002, 4.4549578E+002, 4.4738794E+002, 4.4512779E+002, 4.8923548E+002, 4.9553526E+002, 4.9006168E+002, 5.9684776E+002, 6.4118355E+002, 6.3022377E+002
 1.3600041E+003, 4.4495259E+002, 4.9326087E+002, 6.1844075E+002, 4.4463755E+002, 4.4809185E+002, 4.4620647E+002, 4.8790521E+002, 4.9542020E+002, 4.9047169E+002, 6.0897160E+002, 6.6589417E+002, 6.3418043E+002
 1.3700073E+003, 4.4720784E+002, 4.9637508E+002, 6.5839411E+002, 4.4469980E+002, 4.4826947E+002, 4.4586781E+002, 4.9063406E+002, 4.9589377E+002, 4.9389212E+002, 6.2295732E+002, 6.6523497E+002, 6.2419756E+002
 1.3800031E+003, 4.4975768E+002, 5.0010458E+002, 6.4532372E+002, 4.4918187E+002, 4.4991526E+002, 4.4934076E+002, 4.9569004E+002, 5.0401719E+002, 5.0398193E+002, 6.3127409E+002, 6.8172388E+002, 6.4189393E+002
 1.3900056E+003, 4.5442258E+002, 5.0163754E+002, 6.5506527E+002, 4.5263182E+002, 4.5530138E+002, 4.5062675E+002, 4.9494397E+002, 5.0381867E+002, 5.0114695E+002, 6.3935184E+002, 6.6890334E+002, 6.3141999E+002
 1.4000012E+003, 4.5565923E+002, 5.0778761E+002, 6.4650150E+002, 4.5264887E+002, 4.5596965E+002, 4.5298327E+002, 5.0055358E+002, 5.0689891E+002, 5.0379123E+002, 6.2809458E+002, 6.7185161E+002, 6.3783990E+002
 1.4100019E+003, 4.5685036E+002, 5.0725109E+002, 6.4558523E+002, 4.5732516E+002, 4.6058992E+002, 4.5524103E+002, 5.0243910E+002, 5.0908119E+002, 5.0551792E+002, 6.3374790E+002, 6.7620009E+002, 6.3492080E+002
 1.4200017E+003, 4.6066385E+002, 5.0708529E+002, 6.5131176E+002, 4.5914960E+002, 4.5928338E+002, 4.5774098E+002, 5.0602831E+002, 5.1227155E+002, 5.0956060E+002, 6.3889097E+002, 6.8090760E+002, 6.3841937E+002
 1.4300080E+003, 4.6062186E+002, 5.0888429E+002, 6.4566437E+002, 4.5909293E+002, 4.6383249E+002, 4.6275823E+002, 5.0241022E+002, 5.1276843E+002, 5.0990770E+002, 6.5721774E+002, 6.8396304E+002, 6.3220448E+002
 1.4400050E+003, 4.6115164E+002, 5.0753047E+002, 6.4566752E+002, 4.5985582E+002, 4.6370261E+002, 4.5960435E+002, 5.0201216E+002, 5.1292249E+002, 5.0951723E+002, 6.3475154E+002, 6.7235444E+002, 6.3833534E+002
 1.4500030E+003, 4.6182030E+002, 5.1245402E+002, 6.7944676E+002, 4.6328337E+002, 4.6438005E+002, 4.5847674E+002, 5.1152896E+002, 5.1642456E+002, 5.0797438E+002, 6.5076160E+002, 6.9832724E+002, 6.4510450E+002
 1.4600042E+003, 4.6398133E+002, 5.1431921E+002, 6.6599589E+002, 4.6650238E+002, 4.6445681E+002, 4.6168113E+002, 5.1236874E+002, 5.1904125E+002, 5.1253420E+002, 6.7120232E+002, 7.0879435E+002, 6.3561408E+002
 1.4700011E+003, 4.6493636E+002, 5.1094979E+002, 6.4360482E+002, 4.6307873E+002, 4.6806280E+002, 4.6602972E+002, 5.1167547E+002, 5.2041769E+002, 5.1534467E+002, 6.5292867E+002, 6.8206590E+002, 6.3574813E+002
 1.4800045E+003, 4.6575084E+002, 5.2115519E+002, 6.8068599E+002, 4.6562492E+002, 4.6853406E+002, 4.6503041E+002, 5.1398479E+002, 5.1906161E+002, 5.1511475E+002, 6.6714353E+002, 6.9893813E+002, 6.4551854E+002
 1.4900074E+003, 4.7191388E+002, 5.1998778E+002, 6.9499419E+002, 4.6800411E+002, 4.7333939E+002, 4.6899326E+002, 5.1993980E+002, 5.2663209E+002, 5.2053688E+002, 6.5645137E+002, 7.1300761E+002, 6.5994485E+002
 1.5000055E+003, 4.7480575E+002, 5.2582628E+002, 6.7824783E+002, 4.7462053E+002, 4.7453793E+002, 4.6740490E+002, 5.2619036E+002, 5.2611064E+002, 5.1839944E+002, 6.9406979E+002, 7.2960067E+002, 6.4772612E+002
 1.5100034E+003, 4.7571059E+002, 5.2517563E+002, 7.0740561E+002, 4.7112214E+002, 4.7548635E+002, 4.7514888E+002, 5.2087009E+002, 5.3044265E+002, 5.2478436E+002, 6.8076998E+002, 7.1159999E+002, 6.3680792E+002
 1.5200052E+003, 4.7765152E+002, 5.3012083E+002, 6.9436219E+002, 4.7234693E+002, 4.7765806E+002, 4.7757385E+002, 5.2719503E+002, 5.3149055E+002, 5.2456001E+002, 6.9322006E+002, 7.3851947E+002, 6.5117406E+002
 1.5300035E+003, 4.7803274E+002, 5.2649508E+002, 6.7071569E+002, 4.8090810E+002, 4.8065999E+002, 4.7588144E+002, 5.3096132E+002, 5.3393788E+002, 5.2407836E+002, 6.8618202E+002, 7.2594505E+002, 6.5519555E+002
 1.5400079E+003, 4.7755638E+002, 5.4494030E+002, 6.9517847E+002, 4.7281947E+002, 4.7984392E+002, 4.7576878E+002, 5.3311239E+002, 5.3708920E+002, 5.2978483E+002, 7.0048388E+002, 7.4020708E+002, 6.5720217E+002
 1.5500030E+003, 4.8127302E+002, 5.3269843E+002, 6.7747508E+002, 4.8228389E+002, 4.8794146E+002, 4.8170492E+002, 5.3240019E+002, 5.4046594E+002, 5.3544753E+002, 6.8328677E+002, 7.3900634E+002, 6.5845688E+002
 1.5600005E+003, 4.8185403E+002, 5.4403955E+002, 7.0362979E+002, 4.8184736E+002, 4.8305138E+002, 4.7619361E+002, 5.3529932E+002, 5.4234989E+002, 5.3425368E+002, 6.8271228E+002, 7.4116183E+002, 6.7568749E+002
 1.5700004E+003, 4.8681636E+002, 5.3794291E+002, 6.8858400E+002, 4.8702371E+002, 4.8903768E+002, 4.8468236E+002, 5.4077997E+002, 5.4494371E+002, 5.3574213E+002, 6.8694212E+002, 7.3345394E+002, 6.6580911E+002
 1.5800036E+003, 4.8269221E+002, 5.3593041E+002, 6.8570002E+002, 4.8812825E+002, 4.8724601E+002, 4.8382822E+002, 5.3260821E+002, 5.4172864E+002, 5.3758712E+002, 7.0391456E+002, 7.3954834E+002, 6.7117470E+002
 1.5900050E+003, 4.8448678E+002, 5.4162371E+002, 7.0753662E+002, 4.8369518E+002, 4.8715021E+002, 4.8504391E+002, 5.3556296E+002, 5.4476672E+002, 5.3853346E+002, 6.8708367E+002, 7.4159403E+002, 6.8986885E+002
 1.6000055E+003, 4.8617491E+002, 5.3520788E+002, 7.0159904E+002, 4.8980219E+002, 4.8849710E+002, 4.8298911E+002, 5.3717681E+002, 5.4279981E+002, 5.3514482E+002, 6.9511439E+002, 7.3093122E+002, 6.7317017E+002
 1.6100062E+003, 4.8965768E+002, 5.4460841E+002, 6.9072799E+002, 4.9033361E+002, 4.8740264E+002, 4.8286518E+002, 5.4150721E+002, 5.4700007E+002, 5.4193949E+002, 7.0504735E+002, 7.4357388E+002, 6.6441061E+002
 1.6200060E+003, 4.9027190E+002, 5.4791682E+002, 6.9473419E+002, 4.8958744E+002, 4.9324401E+002, 4.8893285E+002, 5.4358930E+002, 5.5055535E+002, 5.4548360E+002, 7.0719080E+002, 7.4202445E+002, 6.7890379E+002
 1.6300030E+003, 4.9300075E+002, 5.4780192E+002, 7.0445529E+002, 4.9331325E+002, 4.9595929E+002, 4.9006922E+002, 5.4519718E+002, 5.5046794E+002, 5.4352151E+002, 7.1803577E+002, 7.4982919E+002, 6.7769023E+002
 1.6400012E+003, 4.9630845E+002, 5.5185349E+002, 7.2680949E+002, 4.9291264E+002, 4.9580884E+002, 4.9224124E+002, 5.5435921E+002, 5.5675486E+002, 5.4960636E+002, 7.0452442E+002, 7.5482622E+002, 6.9804595E+002
 1.6500005E+003, 4.9443119E+002, 5.4983605E+002, 7.1613685E+002, 4.9661239E+002, 4.9882438E+002, 4.9734769E+002, 5.4818625E+002, 5.5347268E+002, 5.4801893E+002, 7.1760133E+002, 7.7936530E+002, 6.7268715E+002
 1.6600033E+003, 4.9424768E+002, 5.5791669E+002, 7.5157402E+002, 4.9286039E+002, 4.9249869E+002, 4.9575294E+002, 5.5288146E+002, 5.5745547E+002, 5.5410804E+002, 7.1088064E+002, 7.8811065E+002, 7.0105471E+002
 1.6700040E+003, 4.9732123E+002, 5.5349889E+002, 7.1121240E+002, 4.9789076E+002, 4.9850614E+002, 4.9628386E+002, 5.5317614E+002, 5.5536236E+002, 5.5625818E+002, 7.2039149E+002, 7.7238540E+002, 6.9488207E+002
 1.6800018E+003, 4.9831323E+002, 5.5318191E+002, 7.1309180E+002, 4.9721168E+002, 5.0044507E+002, 4.9849386E+002, 5.5020951E+002, 5.5591368E+002, 5.5317727E+002, 7.2179472E+002, 7.7235804E+002, 6.9920770E+002
 1.6900079E+003, 4.9780000E+002, 5.5742760E+002, 7.0289171E+002, 4.9865494E+002, 4.9972149E+002, 4.9624846E+002, 5.5461860E+002, 5.5713867E+002, 5.5712773E+002, 7.1631248E+002, 7.6302628E+002, 6.9003462E+002
 1.7000077E+003, 5.0261372E+002, 5.5260947E+002, 7.3557630E+002, 5.0052945E+002, 5.0393899E+002, 5.0374441E+002, 5.4991835E+002, 5.5757098E+002, 5.5706685E+002, 7.1293044E+002, 7.4962287E+002, 6.8989257E+002
 1.7100038E+003, 4.9861097E+002, 5.5204733E+002, 7.1964636E+002, 4.9907443E+002, 5.0300797E+002, 5.0088669E+002, 5.5052553E+002, 5.5861119E+002, 5.5197765E+002, 7.0272983E+002, 7.6191779E+002, 7.2109002E+002
 1.7200021E+003, 4.9889757E+002, 5.5371648E+002, 7.2405241E+002, 5.0023700E+002, 4.9927259E+002, 4.9622737E+002, 5.5407505E+002, 5.5451601E+002, 5.5099416E+002, 7.1153887E+002, 7.6298013E+002, 6.9374024E+002
 1.7300016E+003, 4.9753669E+002, 5.5555115E+002, 7.2875525E+002, 5.0098813E+002, 4.9810789E+002, 4.9639735E+002, 5.5214435E+002, 5.5579440E+002, 5.5333562E+002, 7.1662469E+002, 7.7521134E+002, 6.9017513E+002
 1.7400031E+003, 4.9840507E+002, 5.5378790E+002, 7.2796944E+002, 4.9483831E+002, 5.0028807E+002, 4.9861165E+002, 5.5235827E+002, 5.5791619E+002, 5.5539075E+002, 7.1636809E+002, 7.6706449E+002, 6.8823396E+002
 1.7500066E+003, 4.9859087E+002, 5.6073543E+002, 7.3726815E+002, 4.9854577E+002, 5.0009653E+002, 4.9829521E+002, 5.5551642E+002, 5.6041797E+002, 5.5469488E+002, 7.3761969E+002, 7.7189490E+002, 7.0265317E+002
 1.7600019E+003, 5.0075587E+002, 5.5875902E+002, 7.3925757E+002, 5.0493770E+002, 5.0342448E+002, 4.9779715E+002, 5.5916519E+002, 5.6110628E+002, 5.6168872E+002, 7.4419220E+002, 7.7447786E+002, 7.1704080E+002
 1.7700006E+003, 5.0428778E+002, 5.6688674E+002, 7.1840349E+002, 4.9991269E+002, 5.0216196E+002, 5.0023785E+002, 5.6342460E+002, 5.6635761E+002, 5.6498774E+002, 7.3692870E+002, 7.8164208E+002, 7.0373316E+002
 1.7800062E+003, 5.0786007E+002, 5.6067351E+002, 7.4699977E+002, 5.0776058E+002, 5.0863968E+002, 5.0601025E+002, 5.6405821E+002, 5.6434592E+002, 5.6569124E+002, 7.2299313E+002, 7.7433360E+002, 7.1566751E+002
 1.7900059E+003, 5.0733234E+002, 5.5467695E+002, 7.6363693E+002, 5.0968535E+002, 5.0813180E+002, 5.0312531E+002, 5.6574454E+002, 5.6443531E+002, 5.5878424E+002, 7.2951469E+002, 7.6452737E+002, 7.1091334E+002
 1.8000057E+003, 5.0021587E+002, 5.6606695E+002, 7.2686725E+002, 5.0786639E+002, 5.0345155E+002, 4.9858610E+002, 5.5982629E+002, 5.5989286E+002, 5.5558490E+002, 7.3335092E+002, 7.7908564E+002, 7.0573071E+002
 1.8100066E+003, 5.0394473E+002, 5.5914136E+002, 7.4431158E+002, 5.0525012E+002, 5.0419106E+002, 4.9945963E+002, 5.6384545E+002, 5.6253883E+002, 5.6356312E+002, 7.3745821E+002, 7.7660971E+002, 7.1455295E+002
 1.8200066E+003, 5.0587866E+002, 5.6870894E+002, 7.6739944E+002, 5.0330816E+002, 5.0544216E+002, 5.0545130E+002, 5.6476370E+002, 5.6831599E+002, 5.6935472E+002, 7.4141581E+002, 7.7746410E+002, 7.1774180E+002
 1.8300008E+003, 5.0945706E+002, 5.6220156E+002, 7.4118578E+002, 5.1145631E+002, 5.0865223E+002, 5.0710479E+002, 5.6941607E+002, 5.6540670E+002, 5.6706428E+002, 7.3236202E+002, 7.6914678E+002, 7.1351419E+002
 1.8400082E+003, 5.0409876E+002, 5.6971403E+002, 7.2728134E+002, 5.0851172E+002, 5.0775848E+002, 5.0763384E+002, 5.6333164E+002, 5.6366071E+002, 5.6321923E+002, 7.2863671E+002, 7.9023274E+002, 7.0943836E+002
 1.8500040E+003, 5.0277818E+002, 5.5948311E+002, 7.3170529E+002, 5.0682986E+002, 5.0879883E+002, 5.0866842E+002, 5.6282660E+002, 5.5908225E+002, 5.6120582E+002, 7.1925637E+002, 7.6527109E+002, 7.0257395E+002
 1.8600008E+003, 5.0505123E+002, 5.6241702E+002, 7.1060847E+002, 5.0410737E+002, 5.0302276E+002, 5.0188359E+002, 5.6307333E+002, 5.5781335E+002, 5.5724043E+002, 7.1511439E+002, 7.4454379E+002, 7.0268010E+002
 1.8700058E+003, 5.0204885E+002, 5.5609369E+002, 7.4319239E+002, 5.0690428E+002, 5.0665983E+002, 5.0305729E+002, 5.5647973E+002, 5.5694866E+002, 5.5825416E+002, 7.1635535E+002, 7.7304805E+002, 7.0498792E+002
 1.8800043E+003, 5.0547371E+002, 5.5444387E+002, 7.3220734E+002, 5.0513605E+002, 5.0448939E+002, 5.0006610E+002, 5.6188405E+002, 5.6008249E+002, 5.5790886E+002, 7.2428980E+002, 7.5427290E+002, 6.9278531E+002
 1.8900074E+003, 5.0161457E+002, 5.5585508E+002, 6.8614455E+002, 5.0208077E+002, 5.0333680E+002, 5.0443970E+002, 5.5576451E+002, 5.5789256E+002, 5.6115773E+002, 7.1443051E+002, 7.3902381E+002, 6.9701484E+002
 1.9000036E+003, 5.0039003E+002, 5.6026414E+002, 7.1496620E+002, 5.0702761E+002, 5.0419137E+002, 4.9422775E+002, 5.5669327E+002, 5.5740259E+002, 5.5473545E+002, 7.2821689E+002, 7.4365471E+002, 7.0061247E+002
 1.9100033E+003, 5.0439031E+002, 5.5945418E+002, 7.3886203E+002, 5.0100623E+002, 5.0370371E+002, 4.9969035E+002, 5.6028672E+002, 5.6085114E+002, 5.6044307E+002, 7.2991970E+002, 7.4505469E+002, 6.9286531E+002
 1.9200029E+003, 5.0357900E+002, 5.5605026E+002, 7.1300135E+002, 5.0436605E+002, 5.0706308E+002, 5.0667096E+002, 5.5562431E+002, 5.6008026E+002, 5.6007426E+002, 7.0261241E+002, 7.5374810E+002, 7.0455371E+002
 1.9300047E+003, 4.9896888E+002, 5.5646745E+002, 7.1619199E+002, 5.0026540E+002, 5.0231613E+002, 4.9991350E+002, 5.5600034E+002, 5.5759724E+002, 5.5675625E+002, 7.0748163E+002, 7.6832212E+002, 7.0306795E+002
 1.9400040E+003, 4.9876749E+002, 5.6005916E+002, 7.0936174E+002, 5.0443718E+002, 5.0133661E+002, 4.9860907E+002, 5.5553389E+002, 5.5586321E+002, 5.5687646E+002, 7.2361651E+002, 7.4463296E+002, 6.9216094E+002
 1.9500008E+003, 5.0034633E+002, 5.6070382E+002, 7.3155509E+002, 5.0030266E+002, 5.0068807E+002, 4.9707334E+002, 5.6069597E+002, 5.6295642E+002, 5.6302159E+002, 7.2590363E+002, 7.5282437E+002, 7.0058534E+002
 1.9600013E+003, 5.0406869E+002, 5.6301007E+002, 7.1303281E+002, 5.0289721E+002, 5.0655749E+002, 5.0405526E+002, 5.5507199E+002, 5.6036855E+002, 5.6292971E+002, 7.1371400E+002, 7.6796611E+002, 7.1195801E+002
 1.9700059E+003, 5.0086810E+002, 5.6510900E+002, 7.0615995E+002, 5.0304884E+002, 5.0366380E+002, 5.0219596E+002, 5.6366951E+002, 5.5959673E+002, 5.6384590E+002, 7.0742329E+002, 7.6112695E+002, 7.1504837E+002
 1.9800071E+003, 5.0590993E+002, 5.5878667E+002, 7.0819126E+002, 5.0745551E+002, 5.0504207E+002, 5.0434030E+002, 5.6284331E+002, 5.6145845E+002, 5.6434034E+002, 7.1234039E+002, 7.6908404E+002, 6.9885970E+002
 1.9900071E+003, 5.0358560E+002, 5.6576671E+002, 7.0554092E+002, 5.0599094E+002, 5.0832114E+002, 5.0656076E+002, 5.5936178E+002, 5.5878624E+002, 5.6580252E+002, 7.1555856E+002, 7.6895903E+002, 6.9797732E+002
 2.0000011E+003, 5.0847675E+002, 5.5305053E+002, 7.1194864E+002, 5.0298741E+002, 5.0370168E+002, 5.0760602E+002, 5.6066335E+002, 5.6350480E+002, 5.6704530E+002, 6.9906410E+002, 7.5422138E+002, 6.9951679E+002
 2.0100051E+003, 4.9727104E+002, 5.6153211E+002, 7.0784593E+002, 5.0316324E+002, 5.0330787E+002, 5.0446432E+002, 5.5474656E+002, 5.5458914E+002, 5.5614025E+002, 7.0163689E+002, 7.3686263E+002, 6.8699998E+002
 2.0200046E+003, 5.0298848E+002, 5.5164320E+002, 7.4764144E+002, 5.0088058E+002, 5.0214838E+002, 5.0460359E+002, 5.5334293E+002, 5.5795390E+002, 5.5865119E+002, 6.9419977E+002, 7.4866476E+002, 7.0326137E+002
 2.0300075E+003, 5.0093806E+002, 5.6337113E+002, 7.2751394E+002, 5.0556134E+002, 5.0168686E+002, 4.9595921E+002, 5.6403395E+002, 5.6154247E+002, 5.5878772E+002, 7.2385905E+002, 7.6798374E+002, 7.0536182E+002
 2.0400040E+003, 5.0524451E+002, 5.5708827E+002, 7.0599357E+002, 5.0626025E+002, 5.0825601E+002, 5.0554256E+002, 5.5875380E+002, 5.6026462E+002, 5.6590529E+002, 7.1317123E+002, 7.4483197E+002, 6.9637959E+002
 2.0500012E+003, 4.9978656E+002, 5.5845383E+002, 7.2640477E+002, 4.9842676E+002, 5.0349154E+002, 5.0623910E+002, 5.5360175E+002, 5.5627423E+002, 5.5783665E+002, 7.1269199E+002, 7.5797703E+002, 6.8891625E+002
 2.0600066E+003, 5.0106099E+002, 5.5651679E+002, 7.2812779E+002, 5.0228675E+002, 5.0131655E+002, 5.0014269E+002, 5.5589347E+002, 5.5727452E+002, 5.5835639E+002, 6.9155434E+002, 7.5862677E+002, 7.0147145E+002
 2.0700041E+003, 5.0079262E+002, 5.5817326E+002, 7.4367575E+002, 5.0485679E+002, 5.0299960E+002, 4.9871853E+002, 5.5791328E+002, 5.5807060E+002, 5.5465541E+002, 7.2882179E+002, 7.6530630E+002, 6.8718711E+002
 2.0800041E+003, 5.0312797E+002, 5.6107733E+002, 7.1996286E+002, 5.0180544E+002, 5.0397557E+002, 5.0292312E+002, 5.5322211E+002, 5.6197790E+002, 5.5807395E+002, 7.2085179E+002, 7.5911771E+002, 6.9122878E+002
 2.0900058E+003, 5.0229055E+002, 5.5214771E+002, 7.2357212E+002, 5.0104288E+002, 5.0510904E+002, 5.0514426E+002, 5.5538538E+002, 5.5900828E+002, 5.5727664E+002, 7.1122857E+002, 7.6269005E+002, 6.9508070E+002
 2.1000050E+003, 5.0197972E+002, 5.5892250E+002, 7.2190222E+002, 5.0369737E+002, 5.0409141E+002, 4.9846563E+002, 5.5251164E+002, 5.5563402E+002, 5.5897467E+002, 7.0599002E+002, 7.7029476E+002, 7.1033018E+002
 2.1100070E+003, 5.0100633E+002, 5.5773198E+002, 7.0299661E+002, 5.0081797E+002, 5.0400382E+002, 5.0243975E+002, 5.6016901E+002, 5.5933715E+002, 5.6300272E+002, 7.0557648E+002, 7.5753502E+002, 6.9595682E+002
 2.1200047E+003, 4.9936864E+002, 5.5847760E+002, 6.9377182E+002, 5.0359763E+002, 5.0328987E+002, 4.9999270E+002, 5.5641250E+002, 5.5561133E+002, 5.5834938E+002, 7.0311990E+002, 7.4547432E+002, 6.9137190E+002
