s,,,,C,C,C,C,C,C,C,C,C
 1.0600032E+003, 4.9763160E+002, 5.5604691E+002, 7.5662305E+002, 4.9961922E+002, 4.9947060E+002, 4.9880214E+002, 5.5895010E+002, 5.6050627E+002, 5.6105900E+002, 7.3729129E+002, 7.2279071E+002, 7.5175250E+002
 1.0700075E+003, 5.0085680E+002, 5.6550076E+002, 7.5888929E+002, 5.0612023E+002, 4.9567220E+002, 4.9249124E+002, 5.6890730E+002, 5.6268122E+002, 5.5753516E+002, 7.2713429E+002, 7.5362057E+002, 7.8076725E+002
 1.0800073E+003, 5.0651258E+002, 5.5859258E+002, 7.5614978E+002, 5.0401309E+002, 5.0327800E+002, 5.0226497E+002, 5.6570384E+002, 5.6367279E+002, 5.6953713E+002, 7.6412948E+002, 7.3705225E+002, 7.2760706E+002
 1.0900023E+003, 5.0948981E+002, 5.7200322E+002, 7.4273517E+002, 5.0312279E+002, 5.0310492E+002, 5.0854798E+002, 5.7165586E+002, 5.6440425E+002, 5.7359878E+002, 7.2840639E+002, 7.4006717E+002, 7.6626316E+002
 1.1000069E+003, 5.0187321E+002, 5.5987419E+002, 7.5462189E+002, 5.1616632E+002, 5.0755963E+002, 4.9954469E+002, 5.6584018E+002, 5.6064384E+002, 5.6278151E+002, 7.3909610E+002, 7.4065135E+002, 7.3981398E+002
 1.1100045E+003, 5.0242785E+002, 5.6075697E+002, 7.2703277E+002, 5.0070964E+002, 5.0442304E+002, 4.9443772E+002, 5.5866535E+002, 5.6391254E+002, 5.7083860E+002, 7.4536900E+002, 7.3683655E+002, 7.4485611E+002
 1.1200011E+003, 5.0120894E+002, 5.5881059E+002, 7.5037368E+002, 5.0586327E+002, 5.0035334E+002, 5.0417708E+002, 5.6794376E+002, 5.5742419E+002, 5.5788173E+002, 7.3314109E+002, 7.3574835E+002, 7.4792002E+002
 1.1300065E+003, 5.0222662E+002, 5.4850646E+002, 7.6425130E+002, 5.1011360E+002, 4.9982048E+002, 4.9967122E+002, 5.5560886E+002, 5.5257294E+002, 5.5979872E+002, 7.1687296E+002, 7.4425898E+002, 7.7907882E+002
 1.1400074E+003, 4.9760084E+002, 5.5665944E+002, 7.8127184E+002, 5.0168533E+002, 4.9728595E+002, 4.9220541E+002, 5.6922421E+002, 5.6266907E+002, 5.6285438E+002, 7.5777432E+002, 7.3323657E+002, 7.5251502E+002
 1.1500006E+003, 5.0080729E+002, 5.6376830E+002, 7.5171534E+002, 5.0110184E+002, 5.0182645E+002, 5.0036146E+002, 5.6668134E+002, 5.6022720E+002, 5.6130397E+002, 7.4396408E+002, 7.3630262E+002, 7.3843717E+002
 1.1600076E+003, 5.0776435E+002, 5.5572736E+002, 7.3699252E+002, 5.0479184E+002, 5.0397387E+002, 4.9870965E+002, 5.7497805E+002, 5.6610972E+002, 5.6552481E+002, 7.3300934E+002, 7.4626394E+002, 7.8276272E+002
 1.1700030E+003, 5.0190327E+002, 5.7183152E+002, 7.5766919E+002, 5.0777051E+002, 5.0782316E+002, 5.0208922E+002, 5.7067914E+002, 5.6299405E+002, 5.6274064E+002, 7.6434077E+002, 7.4080611E+002, 7.5415439E+002
 1.1800077E+003, 5.0914409E+002, 5.6579406E+002, 7.7175041E+002, 5.0406565E+002, 5.0859600E+002, 5.0849873E+002, 5.6313036E+002, 5.6318274E+002, 5.7858000E+002, 7.6680455E+002, 7.4111531E+002, 7.4340623E+002
 1.1900025E+003, 5.1133548E+002, 5.6687942E+002, 7.2210209E+002, 5.0650468E+002, 5.1118861E+002, 5.0641443E+002, 5.6882138E+002, 5.7116567E+002, 5.7372961E+002, 7.3510649E+002, 7.3534770E+002, 7.7660892E+002
 1.2000005E+003, 5.0278493E+002, 5.6204928E+002, 7.5044209E+002, 5.1422302E+002, 5.0584763E+002, 5.0624012E+002, 5.6372264E+002, 5.5885865E+002, 5.6212541E+002, 7.4067693E+002, 7.1654643E+002, 7.4108357E+002
 1.2100087E+003, 5.0539710E+002, 5.6156162E+002, 7.5353667E+002, 4.9789274E+002, 5.0304768E+002, 5.0334906E+002, 5.6491943E+002, 5.6411950E+002, 5.6460482E+002, 7.4594411E+002, 7.4713360E+002, 7.6829491E+002
 1.2200073E+003, 5.0502019E+002, 5.7971502E+002, 7.4579267E+002, 5.1010004E+002, 5.0517922E+002, 4.9766076E+002, 5.7304133E+002, 5.6543504E+002, 5.6991163E+002, 7.5803560E+002, 7.4800115E+002, 7.6048967E+002
 1.2300066E+003, 5.0786008E+002, 5.7048930E+002, 7.4552338E+002, 5.1322600E+002, 5.0864760E+002, 5.0210640E+002, 5.7201270E+002, 5.6952961E+002, 5.6948931E+002, 7.5012223E+002, 7.3696950E+002, 7.4203940E+002
 1.2400056E+003, 5.0603006E+002, 5.6437180E+002, 7.3999608E+002, 5.1023130E+002, 5.0658594E+002, 5.0379775E+002, 5.6734519E+002, 5.7027780E+002, 5.7171212E+002, 7.3483699E+002, 7.4847098E+002, 7.6859174E+002
 1.2500079E+003, 5.0851715E+002, 5.6941626E+002, 7.5186625E+002, 5.1673822E+002, 5.0862359E+002, 5.0228235E+002, 5.7501754E+002, 5.6315762E+002, 5.6514304E+002, 7.6651256E+002, 7.3636358E+002, 7.3296087E+002
 1.2600055E+003, 5.0656065E+002, 5.6697142E+002, 7.2424753E+002, 5.0735509E+002, 5.0553547E+002, 5.0413924E+002, 5.5825650E+002, 5.6532924E+002, 5.7757554E+002, 7.6048356E+002, 7.3668731E+002, 7.4174554E+002
 1.2700069E+003, 5.0763192E+002, 5.7240075E+002, 7.6293026E+002, 5.0650087E+002, 5.0616907E+002, 5.0793675E+002, 5.6852158E+002, 5.6434887E+002, 5.7258444E+002, 7.4781097E+002, 7.4938576E+002, 7.6801444E+002
 1.2800021E+003, 5.1318815E+002, 5.7191672E+002, 7.5390536E+002, 5.1184417E+002, 5.0642015E+002, 5.0290286E+002, 5.8335825E+002, 5.7253301E+002, 5.7738415E+002, 7.9857739E+002, 7.6282046E+002, 7.4603300E+002
 1.2900054E+003, 5.0741457E+002, 5.8203495E+002, 7.6074449E+002, 5.0913603E+002, 5.0864485E+002, 5.1363435E+002, 5.7702236E+002, 5.7155975E+002, 5.7612259E+002, 7.8223768E+002, 7.4855898E+002, 7.4843192E+002
 1.3000044E+003, 5.1431441E+002, 5.7266184E+002, 7.7508245E+002, 5.1858528E+002, 5.1390938E+002, 5.1017045E+002, 5.7874385E+002, 5.7170133E+002, 5.7673766E+002, 7.4247248E+002, 7.4801407E+002, 7.9348883E+002
 1.3100022E+003, 5.1504612E+002, 5.7370884E+002, 7.6936134E+002, 5.2109560E+002, 5.1060951E+002, 5.0801980E+002, 5.8332088E+002, 5.7278716E+002, 5.7246932E+002, 8.0647439E+002, 7.6507274E+002, 7.4385896E+002
 1.3200074E+003, 5.1902122E+002, 5.7407575E+002, 7.9510425E+002, 5.1112996E+002, 5.1696757E+002, 5.2145360E+002, 5.7802522E+002, 5.7717626E+002, 5.9020387E+002, 7.5614654E+002, 7.5947523E+002, 8.1077029E+002
 1.3300007E+003, 5.0729407E+002, 5.7461439E+002, 7.5034651E+002, 5.1987441E+002, 5.1611618E+002, 5.1333011E+002, 5.8130557E+002, 5.6420039E+002, 5.6229870E+002, 7.7953732E+002, 7.4600145E+002, 7.6064592E+002
 1.3400003E+003, 5.0731936E+002, 5.7169102E+002, 7.7639419E+002, 5.1304220E+002, 5.0867707E+002, 4.9844513E+002, 5.6721815E+002, 5.6732574E+002, 5.7801379E+002, 8.1301879E+002, 7.5201650E+002, 7.2893747E+002
 1.3500012E+003, 5.0944990E+002, 5.7080002E+002, 7.3969180E+002, 5.0598680E+002, 5.1092178E+002, 5.1456101E+002, 5.6436087E+002, 5.6881031E+002, 5.8328600E+002, 7.7630764E+002, 7.4509162E+002, 7.3036962E+002
 1.3600055E+003, 5.0871165E+002, 5.7872896E+002, 7.5017125E+002, 5.1119730E+002, 5.0897458E+002, 5.0841679E+002, 5.7366183E+002, 5.6895351E+002, 5.7905266E+002, 7.4149437E+002, 7.5450292E+002, 7.7887236E+002
 1.3700073E+003, 5.0678260E+002, 5.7201645E+002, 7.3329564E+002, 5.1194259E+002, 5.0730342E+002, 5.1096002E+002, 5.7472386E+002, 5.6988800E+002, 5.7098232E+002, 7.4670372E+002, 7.4093840E+002, 7.5453963E+002
 1.3800045E+003, 5.0861708E+002, 5.6937247E+002, 7.4398603E+002, 5.0994914E+002, 5.1023533E+002, 5.1252578E+002, 5.6631201E+002, 5.6779834E+002, 5.7286198E+002, 7.6221351E+002, 7.3452580E+002, 7.6466031E+002
 1.3900015E+003, 5.0853945E+002, 5.6941428E+002, 7.5944072E+002, 5.1453275E+002, 5.0652289E+002, 5.0627287E+002, 5.6735700E+002, 5.6701563E+002, 5.7493413E+002, 7.4416484E+002, 7.3604589E+002, 7.6044383E+002
 1.4000008E+003, 5.0843901E+002, 5.7732944E+002, 7.7499874E+002, 5.1485290E+002, 5.0624423E+002, 5.0225487E+002, 5.8120839E+002, 5.6574773E+002, 5.6928325E+002, 7.8090720E+002, 7.4656205E+002, 7.6871591E+002
 1.4100058E+003, 5.1380599E+002, 5.7088497E+002, 7.7575875E+002, 5.1118641E+002, 5.1380586E+002, 5.1185377E+002, 5.7777590E+002, 5.7266057E+002, 5.7932784E+002, 7.6120514E+002, 7.6125525E+002, 7.8822720E+002
 1.4200006E+003, 5.1600191E+002, 5.7512308E+002, 7.4358068E+002, 5.1865328E+002, 5.1253816E+002, 5.1244458E+002, 5.8338568E+002, 5.7879479E+002, 5.7650717E+002, 7.2795030E+002, 7.6737457E+002, 8.1969554E+002
 1.4300027E+003, 5.1062793E+002, 5.8120480E+002, 7.5513865E+002, 5.2343392E+002, 5.1536663E+002, 5.1199032E+002, 5.8494872E+002, 5.7286554E+002, 5.6891580E+002, 7.5460845E+002, 7.6314266E+002, 8.1195296E+002
 1.4400056E+003, 5.1406652E+002, 5.7871776E+002, 7.8170870E+002, 5.1994287E+002, 5.1183394E+002, 5.0965260E+002, 5.7665496E+002, 5.7497665E+002, 5.8024573E+002, 7.5552941E+002, 7.5583343E+002, 7.8592653E+002
 1.4500021E+003, 5.1262245E+002, 5.8440596E+002, 7.6927361E+002, 5.0966373E+002, 5.1469101E+002, 5.1240906E+002, 5.8833046E+002, 5.7776388E+002, 5.8770965E+002, 7.7004626E+002, 7.6928189E+002, 7.7715129E+002
 1.4600026E+003, 5.1319440E+002, 5.8257061E+002, 7.3931138E+002, 5.2030374E+002, 5.1752843E+002, 5.1314784E+002, 5.8096570E+002, 5.7098263E+002, 5.7831316E+002, 7.7107005E+002, 7.4772736E+002, 7.5079758E+002
 1.4700052E+003, 5.1559816E+002, 5.8156733E+002, 7.4853133E+002, 5.1292210E+002, 5.1420504E+002, 5.2220075E+002, 5.7382984E+002, 5.7603118E+002, 5.8604091E+002, 7.6452433E+002, 7.4702433E+002, 7.5730142E+002
 1.4800043E+003, 5.1458447E+002, 5.7373644E+002, 7.7032524E+002, 5.1757648E+002, 5.1399964E+002, 5.1347782E+002, 5.7829253E+002, 5.7281563E+002, 5.8057626E+002, 7.5261438E+002, 7.5233211E+002, 7.7847779E+002
 1.4900048E+003, 5.1290181E+002, 5.7697033E+002, 7.7626950E+002, 5.1937564E+002, 5.1632331E+002, 5.0558307E+002, 5.7336700E+002, 5.7383922E+002, 5.7756696E+002, 7.7381516E+002, 7.5080884E+002, 7.5771026E+002
 1.5000085E+003, 5.1789722E+002, 5.8298798E+002, 7.7360277E+002, 5.0987165E+002, 5.1405925E+002, 5.1434491E+002, 5.7988089E+002, 5.8253042E+002, 5.8871750E+002, 7.9591430E+002, 7.5577396E+002, 7.6846146E+002
 1.5100042E+003, 5.2034794E+002, 5.8351361E+002, 7.7467314E+002, 5.2062942E+002, 5.1889357E+002, 5.1967505E+002, 5.7732305E+002, 5.7858269E+002, 5.8970732E+002, 7.8585263E+002, 7.5351713E+002, 7.7174622E+002
 1.5200048E+003, 5.2418550E+002, 5.8020700E+002, 7.7476207E+002, 5.2078350E+002, 5.1999136E+002, 5.2490503E+002, 5.8413192E+002, 5.8062106E+002, 5.8585891E+002, 7.9667673E+002, 7.8032421E+002, 7.5835004E+002
 1.5300035E+003, 5.2052382E+002, 5.7350689E+002, 7.7624829E+002, 5.2387902E+002, 5.1965069E+002, 5.2034738E+002, 5.8592551E+002, 5.7959249E+002, 5.8602415E+002, 7.7191922E+002, 7.6029095E+002, 7.6241490E+002
 1.5400019E+003, 5.2059540E+002, 5.9148283E+002, 7.7583485E+002, 5.2185001E+002, 5.1876062E+002, 5.1512292E+002, 5.9114107E+002, 5.7871909E+002, 5.8157017E+002, 7.8121334E+002, 7.6855751E+002, 7.9247982E+002
 1.5500026E+003, 5.1981029E+002, 5.8199206E+002, 7.6723096E+002, 5.2469992E+002, 5.2538675E+002, 5.1663406E+002, 5.8085041E+002, 5.7842294E+002, 5.9058308E+002, 7.8915841E+002, 7.5285204E+002, 7.6592977E+002
 1.5600006E+003, 5.1955389E+002, 5.9825606E+002, 7.7565318E+002, 5.1869203E+002, 5.1658700E+002, 5.2173939E+002, 5.8974182E+002, 5.7856949E+002, 5.9298669E+002, 7.9560740E+002, 7.8805472E+002, 7.7774417E+002
 1.5700072E+003, 5.2543560E+002, 5.8358958E+002, 7.5563591E+002, 5.2914403E+002, 5.2190818E+002, 5.2182990E+002, 5.8993250E+002, 5.8863675E+002, 5.9569671E+002, 7.8111103E+002, 7.6725063E+002, 7.7830533E+002
 1.5800075E+003, 5.2382130E+002, 5.9858730E+002, 7.7816897E+002, 5.2768030E+002, 5.2555602E+002, 5.2382259E+002, 5.9223745E+002, 5.8763511E+002, 5.9371323E+002, 7.7818741E+002, 7.8160817E+002, 8.0489463E+002
 1.5900048E+003, 5.2199658E+002, 5.8915903E+002, 7.6093522E+002, 5.2931475E+002, 5.2469386E+002, 5.2412364E+002, 5.9223278E+002, 5.8625538E+002, 5.8876439E+002, 7.7325482E+002, 7.7826670E+002, 7.8506971E+002
 1.6000071E+003, 5.2600216E+002, 5.8462200E+002, 7.9248872E+002, 5.2719232E+002, 5.2327640E+002, 5.1879351E+002, 5.8854026E+002, 5.8693633E+002, 5.8613619E+002, 7.6436789E+002, 7.7179359E+002, 7.9090139E+002
 1.6100023E+003, 5.2387795E+002, 5.9097345E+002, 8.0546165E+002, 5.2644919E+002, 5.2246418E+002, 5.2236685E+002, 5.9452824E+002, 5.8757842E+002, 5.8827716E+002, 7.6246241E+002, 7.7402208E+002, 8.0360298E+002
 1.6200045E+003, 5.2728033E+002, 5.9795440E+002, 7.6551612E+002, 5.3182508E+002, 5.2602703E+002, 5.2599705E+002, 5.9730975E+002, 5.8704083E+002, 5.9626089E+002, 7.9114928E+002, 7.8381997E+002, 7.9252132E+002
 1.6300007E+003, 5.2580333E+002, 5.9036692E+002, 7.8880634E+002, 5.3184087E+002, 5.2572207E+002, 5.2556567E+002, 5.9314001E+002, 5.8833823E+002, 5.9273796E+002, 8.1187822E+002, 7.6893401E+002, 7.5595274E+002
 1.6400032E+003, 5.2506690E+002, 5.9735553E+002, 7.7687000E+002, 5.2007942E+002, 5.2761058E+002, 5.2583188E+002, 5.8677587E+002, 5.9069248E+002, 6.0090738E+002, 8.1607351E+002, 7.8408283E+002, 7.8243261E+002
 1.6500027E+003, 5.2544788E+002, 5.9895017E+002, 7.7346879E+002, 5.2462294E+002, 5.3259985E+002, 5.2717738E+002, 5.9499592E+002, 5.9687820E+002, 6.0039157E+002, 8.0314331E+002, 7.8972384E+002, 7.9719045E+002
 1.6600064E+003, 5.3153773E+002, 5.9085569E+002, 8.1579475E+002, 5.3407674E+002, 5.2903012E+002, 5.2335436E+002, 5.9566814E+002, 5.9546057E+002, 5.9458185E+002, 7.8781897E+002, 7.8010894E+002, 8.0516685E+002
 1.6700031E+003, 5.2847267E+002, 5.9543048E+002, 7.9999710E+002, 5.3236813E+002, 5.2789789E+002, 5.2902708E+002, 5.9800934E+002, 5.9752149E+002, 5.9619655E+002, 7.9898407E+002, 7.8884073E+002, 7.9350570E+002
 1.6800027E+003, 5.3095921E+002, 5.9029945E+002, 8.1978902E+002, 5.3166479E+002, 5.2578187E+002, 5.2668279E+002, 5.9496963E+002, 5.9298663E+002, 5.9735755E+002, 8.2201143E+002, 7.9736851E+002, 7.9342504E+002
 1.6900081E+003, 5.3070287E+002, 5.9832363E+002, 8.1997168E+002, 5.2879076E+002, 5.2897969E+002, 5.3169600E+002, 5.9850637E+002, 5.9689534E+002, 6.0490552E+002, 7.9788175E+002, 8.0686918E+002, 8.2214864E+002
 1.7000076E+003, 5.3103617E+002, 5.9967429E+002, 7.6911889E+002, 5.3775482E+002, 5.3009498E+002, 5.2923444E+002, 6.0281298E+002, 5.9422169E+002, 5.8890110E+002, 7.7902499E+002, 7.9865998E+002, 8.1559867E+002
 1.7100013E+003, 5.3502461E+002, 5.9473090E+002, 7.9189456E+002, 5.3860017E+002, 5.3128524E+002, 5.2646676E+002, 6.0521466E+002, 5.9636989E+002, 5.9999125E+002, 8.1576184E+002, 7.7872310E+002, 7.8237014E+002
 1.7200040E+003, 5.2799183E+002, 6.0514655E+002, 8.0829731E+002, 5.3406846E+002, 5.3357472E+002, 5.3204027E+002, 5.9464819E+002, 5.9879116E+002, 6.0241594E+002, 7.9304454E+002, 7.9230596E+002, 7.9694464E+002
 1.7300043E+003, 5.3287457E+002, 5.9990374E+002, 7.9234990E+002, 5.3686076E+002, 5.3161430E+002, 5.2993430E+002, 6.0010053E+002, 5.9479624E+002, 5.9265489E+002, 7.9154804E+002, 7.7937971E+002, 8.0377173E+002
 1.7400002E+003, 5.2960520E+002, 5.9755173E+002, 8.1749574E+002, 5.3321729E+002, 5.2699106E+002, 5.2547976E+002, 5.9006424E+002, 5.9760468E+002, 6.0021166E+002, 7.8615313E+002, 7.8555474E+002, 8.0612369E+002
 1.7500028E+003, 5.2962616E+002, 5.9534975E+002, 8.1020315E+002, 5.3000300E+002, 5.3173886E+002, 5.2992007E+002, 5.9115268E+002, 6.0067841E+002, 6.0121992E+002, 7.8066543E+002, 7.9068933E+002, 8.1440650E+002
 1.7600054E+003, 5.3118660E+002, 5.9405365E+002, 7.7908072E+002, 5.3542646E+002, 5.3117627E+002, 5.2520544E+002, 6.0331133E+002, 5.9705495E+002, 6.0269198E+002, 7.8467029E+002, 7.7629761E+002, 8.2648916E+002
 1.7700018E+003, 5.2868045E+002, 6.0167498E+002, 7.6810650E+002, 5.3856013E+002, 5.3024156E+002, 5.2507941E+002, 6.0478157E+002, 5.9607930E+002, 5.9842968E+002, 8.1512967E+002, 7.8599044E+002, 7.8177631E+002
 1.7800059E+003, 5.2981392E+002, 5.9958583E+002, 7.7631888E+002, 5.3309426E+002, 5.3449888E+002, 5.3400136E+002, 5.8705536E+002, 5.9115279E+002, 6.0353531E+002, 7.6763372E+002, 7.8967633E+002, 8.3024327E+002
 1.7900021E+003, 5.2865217E+002, 5.8798622E+002, 7.9804508E+002, 5.3777297E+002, 5.3138628E+002, 5.2135948E+002, 6.0457191E+002, 5.9556713E+002, 5.9513969E+002, 7.6705585E+002, 7.8355534E+002, 8.3124180E+002
 1.8000064E+003, 5.2148515E+002, 5.9459522E+002, 8.4066696E+002, 5.3066558E+002, 5.2845610E+002, 5.2476531E+002, 5.9541218E+002, 5.9565003E+002, 5.9426017E+002, 7.9315212E+002, 7.8857030E+002, 8.2528606E+002
 1.8100055E+003, 5.3172086E+002, 5.9676524E+002, 7.9325393E+002, 5.2991506E+002, 5.3058930E+002, 5.2752227E+002, 6.0007200E+002, 5.9632403E+002, 6.0055536E+002, 7.7502201E+002, 7.9962450E+002, 8.1240342E+002
 1.8200019E+003, 5.3155754E+002, 6.0058879E+002, 7.8914826E+002, 5.3292943E+002, 5.2661265E+002, 5.2108358E+002, 6.0714373E+002, 6.0070901E+002, 6.0012235E+002, 7.8672566E+002, 7.8505969E+002, 8.0705574E+002
 1.8300034E+003, 5.3351573E+002, 5.9020552E+002, 7.8045912E+002, 5.3372104E+002, 5.3621573E+002, 5.4063167E+002, 5.9924551E+002, 5.9709484E+002, 6.0363502E+002, 7.8264084E+002, 7.8365731E+002, 7.9833592E+002
 1.8400020E+003, 5.2855908E+002, 5.9356710E+002, 7.7677725E+002, 5.3498232E+002, 5.3381530E+002, 5.3367792E+002, 5.9427082E+002, 5.9345245E+002, 5.9062483E+002, 8.0696371E+002, 7.7992656E+002, 8.0862384E+002
 1.8500027E+003, 5.3233250E+002, 5.9999415E+002, 7.8268008E+002, 5.3494042E+002, 5.2824914E+002, 5.2706221E+002, 6.0200161E+002, 5.9272903E+002, 5.9109239E+002, 7.5917004E+002, 7.8927923E+002, 8.6048061E+002
 1.8600023E+003, 5.3261988E+002, 5.9979366E+002, 7.7579856E+002, 5.3923726E+002, 5.3118393E+002, 5.2478982E+002, 6.0226319E+002, 5.9466559E+002, 5.9871499E+002, 7.8675604E+002, 7.8273136E+002, 8.0666615E+002
 1.8700016E+003, 5.3037147E+002, 5.9758573E+002, 7.7696154E+002, 5.3145455E+002, 5.3434437E+002, 5.3483808E+002, 6.0062515E+002, 5.9467172E+002, 5.9570722E+002, 8.0342955E+002, 7.8060640E+002, 7.7904114E+002
 1.8800012E+003, 5.3518943E+002, 6.0600956E+002, 7.4964112E+002, 5.3230817E+002, 5.3134282E+002, 5.3532273E+002, 5.9094633E+002, 5.9678270E+002, 6.1047427E+002, 7.8517255E+002, 7.7496259E+002, 7.8966779E+002
 1.8900028E+003, 5.3174513E+002, 5.9017921E+002, 7.9599786E+002, 5.3119366E+002, 5.3200631E+002, 5.3373018E+002, 5.9816190E+002, 5.9043410E+002, 5.9441993E+002, 7.7933840E+002, 7.8582378E+002, 8.0562204E+002
 1.9000014E+003, 5.3262881E+002, 5.9936720E+002, 8.1603063E+002, 5.3434631E+002, 5.3176471E+002, 5.2956030E+002, 5.9678468E+002, 6.0269491E+002, 6.0673811E+002, 8.4550218E+002, 7.9916213E+002, 7.8193729E+002
 1.9100004E+003, 5.3420129E+002, 5.9433067E+002, 8.1995676E+002, 5.3062639E+002, 5.3541297E+002, 5.3630500E+002, 5.9366816E+002, 6.0371904E+002, 6.0559802E+002, 8.0229522E+002, 7.8178370E+002, 8.0625155E+002
 1.9200001E+003, 5.3756882E+002, 6.0528318E+002, 8.2776595E+002, 5.3606630E+002, 5.3284643E+002, 5.3051472E+002, 6.0186450E+002, 6.0228141E+002, 6.0522674E+002, 7.9730328E+002, 7.9193064E+002, 8.1803211E+002
 1.9300028E+003, 5.3640392E+002, 5.8716123E+002, 7.7425983E+002, 5.4286948E+002, 5.3264984E+002, 5.3195706E+002, 5.9855260E+002, 5.9455457E+002, 6.0564626E+002, 8.1394318E+002, 7.7243040E+002, 7.6388113E+002
 1.9400066E+003, 5.2564405E+002, 5.9933653E+002, 7.9123996E+002, 5.2948018E+002, 5.3102035E+002, 5.3038979E+002, 5.9403742E+002, 5.8836918E+002, 5.9905091E+002, 7.8039060E+002, 7.7721255E+002, 8.1740306E+002
 1.9500015E+003, 5.3334494E+002, 5.9611215E+002, 7.8660477E+002, 5.3509382E+002, 5.2751391E+002, 5.2840888E+002, 5.9673486E+002, 5.9517399E+002, 6.0904285E+002, 8.0303499E+002, 7.6373800E+002, 7.6293992E+002
 1.9600066E+003, 5.2694515E+002, 5.9918879E+002, 7.6893609E+002, 5.3022232E+002, 5.2979545E+002, 5.3093755E+002, 5.9722073E+002, 5.9068960E+002, 6.0604755E+002, 7.5236740E+002, 7.9752287E+002, 8.2810822E+002
 1.9700008E+003, 5.3229786E+002, 5.9457328E+002, 7.7405056E+002, 5.3616568E+002, 5.2998262E+002, 5.2640428E+002, 5.9800781E+002, 5.8894547E+002, 6.0075801E+002, 7.6449706E+002, 7.6891494E+002, 8.3436064E+002
 1.9800086E+003, 5.2729891E+002, 5.9352071E+002, 7.8315841E+002, 5.3364283E+002, 5.2813493E+002, 5.2944698E+002, 6.0078124E+002, 5.9051998E+002, 5.9274411E+002, 7.6163453E+002, 8.0373175E+002, 8.0871290E+002
 1.9900071E+003, 5.2631457E+002, 5.8699321E+002, 7.8142065E+002, 5.3192396E+002, 5.2914982E+002, 5.2659094E+002, 5.9658427E+002, 5.9129708E+002, 5.9625073E+002, 7.6091571E+002, 7.7277250E+002, 8.1315534E+002
 2.0000061E+003, 5.2766839E+002, 5.9404347E+002, 7.9489570E+002, 5.2619935E+002, 5.2905195E+002, 5.2840073E+002, 5.9397642E+002, 5.8389028E+002, 5.9132678E+002, 7.9692290E+002, 7.7414054E+002, 7.9500038E+002
 2.0100030E+003, 5.3192002E+002, 5.9974568E+002, 8.2898043E+002, 5.3137586E+002, 5.2939317E+002, 5.2881038E+002, 6.0187622E+002, 5.9412704E+002, 5.9953040E+002, 7.6882371E+002, 8.0159406E+002, 8.1684112E+002
 2.0200034E+003, 5.3551545E+002, 5.9627451E+002, 7.7050004E+002, 5.3663024E+002, 5.3217118E+002, 5.3116078E+002, 5.9933642E+002, 5.9534022E+002, 5.9919433E+002, 7.5815151E+002, 7.8901415E+002, 8.4255124E+002
 2.0300025E+003, 5.3153300E+002, 5.9780254E+002, 7.7107924E+002, 5.3023250E+002, 5.3433979E+002, 5.2876945E+002, 5.9977217E+002, 5.9842628E+002, 6.0410008E+002, 8.1636692E+002, 7.8266265E+002, 7.6278372E+002
 2.0400030E+003, 5.3121788E+002, 6.0322862E+002, 8.0382313E+002, 5.2566220E+002, 5.3166880E+002, 5.3901297E+002, 5.8943957E+002, 5.9874169E+002, 6.1057164E+002, 7.8765517E+002, 7.9678209E+002, 8.2669024E+002
 2.0500035E+003, 5.3092705E+002, 6.0961112E+002, 7.7222364E+002, 5.3210633E+002, 5.3574836E+002, 5.3052761E+002, 6.0219235E+002, 5.9900737E+002, 6.0102922E+002, 8.1929317E+002, 7.7974565E+002, 7.7887804E+002
 2.0600032E+003, 5.3220697E+002, 6.0476061E+002, 7.8705654E+002, 5.2663426E+002, 5.3485301E+002, 5.4310002E+002, 5.9652356E+002, 6.0144087E+002, 6.1233449E+002, 8.0630931E+002, 7.6996564E+002, 7.9076563E+002
 2.0700053E+003, 5.3519320E+002, 6.0371554E+002, 7.9318913E+002, 5.3114307E+002, 5.3501666E+002, 5.3991245E+002, 6.0423862E+002, 5.9765685E+002, 6.0916575E+002, 7.7843618E+002, 8.0166593E+002, 8.2634310E+002
 2.0800030E+003, 5.3233436E+002, 5.9358643E+002, 7.9425516E+002, 5.3762550E+002, 5.3699186E+002, 5.3183712E+002, 6.0408772E+002, 5.9007046E+002, 5.8727283E+002, 7.7886850E+002, 7.7907115E+002, 7.9780787E+002
 2.0900026E+003, 5.3120391E+002, 6.0062466E+002, 8.1802606E+002, 5.3529654E+002, 5.3019600E+002, 5.2307352E+002, 5.9602823E+002, 5.9885429E+002, 6.0033195E+002, 8.1450995E+002, 7.8983403E+002, 7.9361710E+002
 2.1000070E+003, 5.3741447E+002, 6.0253435E+002, 7.6581969E+002, 5.3280268E+002, 5.3759169E+002, 5.3720381E+002, 6.0205190E+002, 5.9980613E+002, 6.0358795E+002, 7.6538756E+002, 7.6554433E+002, 8.2503658E+002
 2.1100052E+003, 5.3373067E+002, 6.0003125E+002, 8.0519892E+002, 5.3853850E+002, 5.3302059E+002, 5.3249873E+002, 6.0150903E+002, 5.9194588E+002, 6.0130871E+002, 8.0198366E+002, 7.7572956E+002, 7.8265117E+002
 2.1200028E+003, 5.3184871E+002, 5.9642942E+002, 7.7006622E+002, 5.2766683E+002, 5.3338718E+002, 5.3686179E+002, 5.9176765E+002, 5.9890782E+002, 6.0944413E+002, 7.9257379E+002, 7.7754923E+002, 7.7357709E+002
