s,,,,C,C,C,C,C,C,C,C,C
 9.0003652E+001, 5.6417061E+001, 5.3097394E+001, 4.9084626E+001, 5.5833241E+001, 5.9555141E+001, 5.3707399E+001, 5.3634116E+001, 5.2569110E+001, 5.0182164E+001, 4.8870356E+001, 4.7563278E+001, 4.5743612E+001
 1.0000573E+002, 5.8207230E+001, 5.6248715E+001, 5.1706554E+001, 5.7044196E+001, 6.1192655E+001, 5.6623352E+001, 5.4891364E+001, 5.5905706E+001, 5.3667966E+001, 5.1317682E+001, 5.0641227E+001, 4.8901356E+001
 1.1001055E+002, 5.9848141E+001, 5.7434417E+001, 5.3347355E+001, 5.8197899E+001, 5.9768487E+001, 5.7686531E+001, 5.6238218E+001, 5.8571373E+001, 5.6402611E+001, 5.2830964E+001, 5.2835997E+001, 5.2020572E+001
 1.2001896E+002, 6.3677879E+001, 5.8681984E+001, 5.4712625E+001, 5.9748329E+001, 6.2154852E+001, 6.0801898E+001, 5.7049649E+001, 5.9000251E+001, 5.7918757E+001, 5.4617045E+001, 5.4233610E+001, 5.3101763E+001
 1.3000849E+002, 6.5795180E+001, 6.0552279E+001, 5.6257161E+001, 6.2822055E+001, 6.5032978E+001, 6.3517670E+001, 5.8845431E+001, 6.0790141E+001, 6.0112315E+001, 5.5737623E+001, 5.5876263E+001, 5.4971906E+001
 1.4001820E+002, 6.8617542E+001, 6.3904556E+001, 5.8090564E+001, 6.5590593E+001, 6.9786398E+001, 6.4548708E+001, 6.2294246E+001, 6.2452288E+001, 6.0978665E+001, 5.7647771E+001, 5.7458697E+001, 5.6325367E+001
 1.5001334E+002, 7.2536799E+001, 6.8775358E+001, 6.1214827E+001, 6.9183778E+001, 7.6211342E+001, 6.8817080E+001, 6.6524851E+001, 6.6103660E+001, 6.5383666E+001, 6.0620589E+001, 5.9726654E+001, 5.8221249E+001
 1.6000234E+002, 7.6362445E+001, 7.1054041E+001, 6.6146488E+001, 7.1025496E+001, 7.8940289E+001, 7.2433293E+001, 7.0172166E+001, 7.1108833E+001, 6.9438276E+001, 6.4788315E+001, 6.3408944E+001, 6.3275726E+001
 1.7001011E+002, 7.9795848E+001, 7.5712776E+001, 6.8265111E+001, 7.2803567E+001, 8.2234727E+001, 7.8420690E+001, 7.1851641E+001, 7.4635894E+001, 7.3218509E+001, 6.7243375E+001, 6.7033403E+001, 6.5773011E+001
 1.8001250E+002, 8.2414323E+001, 7.7800574E+001, 7.1513035E+001, 7.6846139E+001, 8.5537039E+001, 7.9147601E+001, 7.6172628E+001, 7.7216903E+001, 7.6683522E+001, 7.0596699E+001, 7.1307723E+001, 6.9627360E+001
 1.9001139E+002, 8.7553573E+001, 8.2345566E+001, 7.4605899E+001, 8.1783054E+001, 9.0521371E+001, 8.3086340E+001, 7.8994358E+001, 8.1468655E+001, 7.9047364E+001, 7.3483392E+001, 7.3668227E+001, 7.1960888E+001
 2.0000049E+002, 9.5262449E+001, 8.6828728E+001, 8.0588841E+001, 8.4257491E+001, 9.6286780E+001, 9.0557989E+001, 8.3910105E+001, 8.6196186E+001, 8.4476923E+001, 7.7877505E+001, 7.7799522E+001, 7.6786821E+001
 2.1000547E+002, 9.8442859E+001, 9.4404010E+001, 8.3843093E+001, 8.8819692E+001, 1.0830722E+002, 9.8099360E+001, 8.8834435E+001, 9.2100097E+001, 8.8923781E+001, 8.2098649E+001, 8.1636140E+001, 8.1847090E+001
 2.2000860E+002, 1.0536874E+002, 9.9674386E+001, 9.0349988E+001, 9.7001118E+001, 1.0957021E+002, 1.0141620E+002, 9.5267325E+001, 9.7387218E+001, 9.4382648E+001, 8.8977482E+001, 8.8572131E+001, 8.6111993E+001
 2.3001187E+002, 1.0725889E+002, 1.0250870E+002, 9.5254822E+001, 1.0195931E+002, 1.0986561E+002, 1.0535133E+002, 1.0091125E+002, 1.0334132E+002, 1.0001452E+002, 9.3675601E+001, 9.2966392E+001, 9.0865129E+001
 2.4000381E+002, 1.1645917E+002, 1.0602873E+002, 9.7603112E+001, 1.0647404E+002, 1.1476951E+002, 1.1476227E+002, 1.0457609E+002, 1.0652824E+002, 1.0263638E+002, 9.7530702E+001, 9.6679121E+001, 9.4819913E+001
 2.5000358E+002, 1.2094945E+002, 1.1017649E+002, 1.0282141E+002, 1.1418420E+002, 1.1829524E+002, 1.2100615E+002, 1.0815299E+002, 1.1076341E+002, 1.0640259E+002, 1.0170200E+002, 1.0154427E+002, 9.8714495E+001
 2.6000885E+002, 1.2761409E+002, 1.1641639E+002, 1.0632221E+002, 1.1722158E+002, 1.2715658E+002, 1.2183417E+002, 1.1343645E+002, 1.1548958E+002, 1.1223255E+002, 1.0447948E+002, 1.0533547E+002, 1.0232121E+002
 2.7000736E+002, 1.3038407E+002, 1.2272551E+002, 1.1410461E+002, 1.2028999E+002, 1.3763087E+002, 1.3174647E+002, 1.2032473E+002, 1.2255555E+002, 1.1822580E+002, 1.1015702E+002, 1.1055777E+002, 1.0805302E+002
 2.8000412E+002, 1.3117502E+002, 1.2777226E+002, 1.1635668E+002, 1.2147054E+002, 1.4071473E+002, 1.3456138E+002, 1.2327807E+002, 1.2707074E+002, 1.2304891E+002, 1.1678315E+002, 1.1614601E+002, 1.1321791E+002
 2.9001080E+002, 1.4000271E+002, 1.3240577E+002, 1.2178889E+002, 1.3100804E+002, 1.4712331E+002, 1.3295119E+002, 1.3165494E+002, 1.3273418E+002, 1.2604537E+002, 1.2152220E+002, 1.2165105E+002, 1.1698108E+002
 3.0000810E+002, 1.4546323E+002, 1.3500479E+002, 1.2663269E+002, 1.4613162E+002, 1.5287057E+002, 1.3352658E+002, 1.3858314E+002, 1.3669335E+002, 1.2902465E+002, 1.2751947E+002, 1.2341630E+002, 1.1922436E+002
 3.1000755E+002, 1.5246891E+002, 1.4286416E+002, 1.3199487E+002, 1.5196114E+002, 1.5854302E+002, 1.4052446E+002, 1.4373908E+002, 1.3946068E+002, 1.3125921E+002, 1.3299499E+002, 1.2944809E+002, 1.2484864E+002
 3.2000662E+002, 1.6273066E+002, 1.4876045E+002, 1.3794582E+002, 1.5416910E+002, 1.6711270E+002, 1.5128684E+002, 1.5173687E+002, 1.4817031E+002, 1.3933919E+002, 1.3946304E+002, 1.3592924E+002, 1.3035536E+002
 3.3000294E+002, 1.7606428E+002, 1.6072352E+002, 1.4606930E+002, 1.6445924E+002, 1.7813159E+002, 1.5892706E+002, 1.5780897E+002, 1.5696958E+002, 1.4778395E+002, 1.4471887E+002, 1.4112698E+002, 1.3639149E+002
 3.4000895E+002, 1.9004657E+002, 1.6946550E+002, 1.5667623E+002, 1.8123216E+002, 1.8968061E+002, 1.6576722E+002, 1.7030702E+002, 1.6792709E+002, 1.5973485E+002, 1.5539020E+002, 1.5127361E+002, 1.4601488E+002
 3.5000767E+002, 1.9049051E+002, 1.7797243E+002, 1.6544687E+002, 1.8973349E+002, 2.0198548E+002, 1.7806597E+002, 1.8097213E+002, 1.7903976E+002, 1.6928591E+002, 1.6669034E+002, 1.6326836E+002, 1.5811628E+002
 3.6000018E+002, 2.0522809E+002, 1.8860947E+002, 1.7383762E+002, 1.8849944E+002, 2.1346567E+002, 1.9391736E+002, 1.8423189E+002, 1.8870140E+002, 1.7956547E+002, 1.7133647E+002, 1.6900324E+002, 1.6415022E+002
 3.7000480E+002, 2.1992791E+002, 1.9452663E+002, 1.7989725E+002, 1.9469043E+002, 2.2683113E+002, 2.1286971E+002, 1.9281639E+002, 1.9502732E+002, 1.8489971E+002, 1.7973644E+002, 1.7740123E+002, 1.7137102E+002
 3.8000702E+002, 2.2296850E+002, 2.0474641E+002, 1.8873659E+002, 2.1025401E+002, 2.3699785E+002, 2.2386800E+002, 2.0265923E+002, 2.0847667E+002, 1.9397972E+002, 1.8871633E+002, 1.8666467E+002, 1.7884953E+002
 3.9000403E+002, 2.3828585E+002, 2.1804212E+002, 1.9658261E+002, 2.1972287E+002, 2.4733617E+002, 2.3067883E+002, 2.1094921E+002, 2.1538767E+002, 2.0871896E+002, 1.9457585E+002, 1.9472696E+002, 1.8909506E+002
 4.0000710E+002, 2.4492363E+002, 2.3123545E+002, 2.1266128E+002, 2.3405795E+002, 2.6074031E+002, 2.3380644E+002, 2.2709023E+002, 2.3109106E+002, 2.1918506E+002, 2.0680050E+002, 2.0779454E+002, 1.9844061E+002
 4.1000137E+002, 2.6892892E+002, 2.4265060E+002, 2.1676513E+002, 2.5153054E+002, 2.8428554E+002, 2.4945591E+002, 2.3620135E+002, 2.3574507E+002, 2.3257663E+002, 2.1680260E+002, 2.1390917E+002, 2.0978959E+002
 4.2000330E+002, 2.7928290E+002, 2.5044284E+002, 2.2869831E+002, 2.6037470E+002, 2.9137811E+002, 2.5916398E+002, 2.4816599E+002, 2.5123855E+002, 2.4221034E+002, 2.2867820E+002, 2.2506590E+002, 2.2087188E+002
 4.3000554E+002, 2.9592623E+002, 2.6875811E+002, 2.3770232E+002, 2.7953785E+002, 3.2063342E+002, 2.7824316E+002, 2.6215800E+002, 2.6168090E+002, 2.5197352E+002, 2.3880644E+002, 2.3402668E+002, 2.2651450E+002
 4.4000091E+002, 3.1047013E+002, 2.7098300E+002, 2.4867942E+002, 2.8776949E+002, 3.1740616E+002, 2.9962437E+002, 2.7447892E+002, 2.7460877E+002, 2.6181543E+002, 2.5297672E+002, 2.4640077E+002, 2.3681025E+002
 4.5000832E+002, 3.2846230E+002, 2.8338499E+002, 2.5893151E+002, 2.9346413E+002, 3.3665502E+002, 3.0925209E+002, 2.7880179E+002, 2.8130695E+002, 2.7773902E+002, 2.5592794E+002, 2.5450346E+002, 2.4763509E+002
 4.6000653E+002, 3.3375501E+002, 2.9646884E+002, 2.7128146E+002, 3.1522258E+002, 3.5385863E+002, 3.2943092E+002, 2.9441204E+002, 2.9899628E+002, 2.9043679E+002, 2.6900901E+002, 2.6478365E+002, 2.6060076E+002
 4.7000419E+002, 3.6931173E+002, 3.1724372E+002, 2.7940894E+002, 3.2890822E+002, 3.8525694E+002, 3.4869448E+002, 3.0303984E+002, 3.1129534E+002, 3.0500774E+002, 2.7794781E+002, 2.7630318E+002, 2.6767993E+002
 4.8000398E+002, 3.8404383E+002, 3.2646026E+002, 2.8777689E+002, 3.5480736E+002, 3.8993777E+002, 3.5761761E+002, 3.2115813E+002, 3.2183041E+002, 3.1798669E+002, 2.9051774E+002, 2.8652128E+002, 2.8059633E+002
 4.9000456E+002, 4.0009969E+002, 3.4416186E+002, 2.9996010E+002, 3.7685468E+002, 4.2058406E+002, 3.7468424E+002, 3.3793161E+002, 3.3732808E+002, 3.2580606E+002, 3.0327041E+002, 2.9779033E+002, 2.8810841E+002
 5.0000783E+002, 4.1358446E+002, 3.5774396E+002, 3.1412668E+002, 3.7603743E+002, 4.3904815E+002, 3.9904737E+002, 3.4776266E+002, 3.5330768E+002, 3.4430336E+002, 3.1425443E+002, 3.0912392E+002, 3.0233159E+002
 5.1000644E+002, 4.3760948E+002, 3.6610060E+002, 3.1830527E+002, 3.9338589E+002, 4.4463211E+002, 4.2527704E+002, 3.5788790E+002, 3.6143999E+002, 3.5291891E+002, 3.2275687E+002, 3.1822372E+002, 3.1431540E+002
 5.2000492E+002, 4.6663850E+002, 3.8293590E+002, 3.3072078E+002, 4.1865295E+002, 4.5995753E+002, 4.5218017E+002, 3.6977576E+002, 3.7329391E+002, 3.7483035E+002, 3.3249163E+002, 3.2661081E+002, 3.2075424E+002
 5.3000348E+002, 4.8075888E+002, 3.9952907E+002, 3.4413043E+002, 4.3933159E+002, 4.8377808E+002, 4.9230959E+002, 3.8782518E+002, 3.9164342E+002, 3.9180945E+002, 3.4414275E+002, 3.3947905E+002, 3.3400536E+002
 5.4000752E+002, 5.0268039E+002, 4.1126760E+002, 3.5726953E+002, 4.5280326E+002, 5.0008698E+002, 5.1034063E+002, 3.9765891E+002, 4.0467247E+002, 4.1461123E+002, 3.5482593E+002, 3.5203010E+002, 3.4887258E+002
 5.5000534E+002, 5.1784108E+002, 4.2159784E+002, 3.6755972E+002, 4.7137237E+002, 5.2608744E+002, 5.5526821E+002, 4.0575882E+002, 4.2026730E+002, 4.2390154E+002, 3.6652010E+002, 3.6152473E+002, 3.5988058E+002
 5.6000525E+002, 5.6064684E+002, 4.3668959E+002, 3.7877427E+002, 4.9717875E+002, 5.5043097E+002, 5.6611923E+002, 4.2088551E+002, 4.3850507E+002, 4.3780363E+002, 3.7559991E+002, 3.7387418E+002, 3.7172932E+002
 5.7000808E+002, 5.9213205E+002, 4.5707391E+002, 3.8979140E+002, 5.1495580E+002, 5.7341246E+002, 5.9749245E+002, 4.3687381E+002, 4.5183164E+002, 4.5973085E+002, 3.8994658E+002, 3.8590063E+002, 3.8398005E+002
 5.8000691E+002, 6.1265780E+002, 4.6581388E+002, 4.0049683E+002, 5.5207784E+002, 5.7872715E+002, 6.7343917E+002, 4.4787849E+002, 4.6518857E+002, 4.7908495E+002, 3.9865153E+002, 3.9740619E+002, 3.9966293E+002
 5.9000696E+002, 6.6019402E+002, 4.9044090E+002, 4.1286226E+002, 5.7748667E+002, 6.3614341E+002, 6.8614852E+002, 4.7123610E+002, 4.7806956E+002, 4.8574396E+002, 4.0924324E+002, 4.0744820E+002, 4.0499124E+002
 6.0000482E+002, 6.6063486E+002, 5.0630502E+002, 4.2312858E+002, 6.0821961E+002, 6.4407804E+002, 7.3563104E+002, 4.8316013E+002, 4.9690039E+002, 5.0801367E+002, 4.2022050E+002, 4.2018030E+002, 4.1901431E+002
 6.1000409E+002, 7.0363201E+002, 5.1166905E+002, 4.2738403E+002, 6.3214858E+002, 6.8338926E+002, 7.4619952E+002, 4.9928765E+002, 5.1428978E+002, 5.1750907E+002, 4.3223446E+002, 4.3094264E+002, 4.3030262E+002
 6.2000796E+002, 7.6664071E+002, 5.4035527E+002, 4.4793999E+002, 6.7263036E+002, 7.0354611E+002, 8.0986795E+002, 5.1655861E+002, 5.3130645E+002, 5.3429674E+002, 4.4151891E+002, 4.4045233E+002, 4.3521777E+002
 6.3000227E+002, 8.4929279E+002, 5.6918161E+002, 4.6231325E+002, 7.1900055E+002, 7.6462540E+002, 8.7870632E+002, 5.4114789E+002, 5.5724559E+002, 5.5217461E+002, 4.5873126E+002, 4.5666819E+002, 4.5168677E+002
 6.4000640E+002, 1.1049058E+003, 8.0406703E+002, 5.7188311E+002, 8.7968094E+002, 9.6446605E+002, 1.0649783E+003, 6.2811262E+002, 6.5274777E+002, 6.6904321E+002, 5.0561786E+002, 4.9510209E+002, 4.9219491E+002
 6.5000424E+002, 1.0510934E+003, 1.0901397E+003, 9.1614701E+002, 1.1145572E+003, 1.1543871E+003, 1.1687372E+003, 1.0024865E+003, 1.0120029E+003, 1.0082688E+003, 7.4921469E+002, 7.8138574E+002, 7.9912586E+002
 6.6000236E+002, 7.8031319E+002, 9.0512264E+002, 1.0622446E+003, 8.9897181E+002, 8.9012273E+002, 8.8821993E+002, 1.0477264E+003, 1.0365229E+003, 1.0037155E+003, 1.0029433E+003, 1.0190619E+003, 1.0034917E+003
 6.7000271E+002, 6.7276342E+002, 7.1723693E+002, 1.0103567E+003, 7.2415388E+002, 7.1940769E+002, 7.2238998E+002, 8.0141896E+002, 8.0237230E+002, 7.9859318E+002, 1.0636005E+003, 1.0592434E+003, 1.0209927E+003
 6.8000404E+002, 6.1018054E+002, 6.6910865E+002, 9.7229041E+002, 6.3376957E+002, 6.3864927E+002, 6.4521858E+002, 6.8321857E+002, 6.8990765E+002, 6.9806345E+002, 1.0363361E+003, 1.0174864E+003, 9.6440729E+002
 6.9000653E+002, 5.7174380E+002, 6.3046879E+002, 9.4722456E+002, 5.8705540E+002, 5.8943342E+002, 5.9123643E+002, 6.5261043E+002, 6.5273246E+002, 6.5010815E+002, 1.0007367E+003, 9.5756005E+002, 8.8624986E+002
 7.0000509E+002, 5.5338142E+002, 6.1617743E+002, 9.3629654E+002, 5.6409366E+002, 5.6111595E+002, 5.6373047E+002, 6.2433278E+002, 6.2614082E+002, 6.2956282E+002, 9.8746695E+002, 9.5341528E+002, 8.8865523E+002
 7.1000359E+002, 5.3663790E+002, 6.0192607E+002, 9.2299992E+002, 5.4077932E+002, 5.4452646E+002, 5.5040660E+002, 6.1049653E+002, 6.1088436E+002, 6.0510019E+002, 9.5221162E+002, 9.3076892E+002, 8.7984927E+002
 7.2000054E+002, 5.2432691E+002, 5.9769427E+002, 9.3278511E+002, 5.2325484E+002, 5.3490621E+002, 5.3748476E+002, 6.0346038E+002, 5.9820797E+002, 5.9243906E+002, 9.5380928E+002, 9.4434380E+002, 8.9232033E+002
 7.3000214E+002, 5.2701178E+002, 5.9989845E+002, 9.3127180E+002, 5.2962867E+002, 5.2795088E+002, 5.2540448E+002, 6.0241479E+002, 5.9718771E+002, 5.9354703E+002, 9.7606117E+002, 9.4643940E+002, 8.9296597E+002
 7.4000096E+002, 5.2336470E+002, 5.9686125E+002, 9.5561131E+002, 5.2363121E+002, 5.2271029E+002, 5.2539583E+002, 6.0148151E+002, 6.0088572E+002, 5.9488629E+002, 9.7751593E+002, 9.7177074E+002, 9.0988515E+002
 7.5000165E+002, 5.2805916E+002, 6.0572582E+002, 9.6991828E+002, 5.2538249E+002, 5.2822309E+002, 5.2881582E+002, 6.0496149E+002, 6.0429560E+002, 5.9776789E+002, 9.7736275E+002, 9.8448166E+002, 9.2392023E+002
 7.6000273E+002, 5.2528770E+002, 6.0687637E+002, 9.6049137E+002, 5.2637874E+002, 5.2970583E+002, 5.2517875E+002, 6.0540587E+002, 6.1185702E+002, 6.0648892E+002, 9.9134274E+002, 9.7651710E+002, 9.2674123E+002
 7.7000329E+002, 5.2404754E+002, 6.1745267E+002, 9.6196931E+002, 5.2790520E+002, 5.2646617E+002, 5.2658316E+002, 6.1242199E+002, 6.0719449E+002, 6.0454501E+002, 1.0026608E+003, 9.8919991E+002, 9.1153685E+002
 7.8000581E+002, 5.2865739E+002, 6.0887386E+002, 9.7626424E+002, 5.2541988E+002, 5.2390006E+002, 5.2568401E+002, 6.0970769E+002, 6.1469430E+002, 6.1190373E+002, 1.0063153E+003, 9.6828908E+002, 9.0804303E+002
 7.9000543E+002, 5.2792082E+002, 6.1020446E+002, 9.6616345E+002, 5.3123900E+002, 5.2696807E+002, 5.2332287E+002, 6.1441753E+002, 6.0741760E+002, 6.0821042E+002, 1.0017960E+003, 9.8669340E+002, 9.1559199E+002
 8.0000302E+002, 5.2499812E+002, 6.1028737E+002, 9.7396942E+002, 5.2886980E+002, 5.2786649E+002, 5.2455072E+002, 6.1413554E+002, 6.1113371E+002, 6.1082965E+002, 1.0252571E+003, 9.6679544E+002, 9.0996637E+002
 8.1000039E+002, 5.2733677E+002, 6.1582627E+002, 9.7679498E+002, 5.2674665E+002, 5.2600268E+002, 5.2300671E+002, 6.1686272E+002, 6.1918387E+002, 6.1311565E+002, 1.0531741E+003, 1.0089815E+003, 8.9041810E+002
 8.2000008E+002, 5.2462121E+002, 6.2680123E+002, 9.7044544E+002, 5.2765129E+002, 5.2412638E+002, 5.2531098E+002, 6.2001266E+002, 6.1808053E+002, 6.2060991E+002, 1.0483464E+003, 9.9804651E+002, 9.1880656E+002
 8.3000130E+002, 5.3006490E+002, 6.2683448E+002, 9.8604667E+002, 5.3057558E+002, 5.3026583E+002, 5.3091593E+002, 6.2554364E+002, 6.2328168E+002, 6.1834957E+002, 1.0453640E+003, 1.0048065E+003, 9.1258465E+002
 8.4000566E+002, 5.3003387E+002, 6.1879228E+002, 9.8928222E+002, 5.3453311E+002, 5.2990171E+002, 5.3069404E+002, 6.2590389E+002, 6.1878266E+002, 6.1773864E+002, 1.0213471E+003, 1.0139033E+003, 9.3944270E+002
 8.5000092E+002, 5.3416838E+002, 6.2391436E+002, 1.0020003E+003, 5.3531922E+002, 5.3197665E+002, 5.2879472E+002, 6.3086164E+002, 6.1995889E+002, 6.1919639E+002, 1.0287309E+003, 1.0302874E+003, 9.2399053E+002
 8.6000136E+002, 5.3311139E+002, 6.3204955E+002, 9.9539587E+002, 5.3717449E+002, 5.3295697E+002, 5.3247063E+002, 6.2865672E+002, 6.2348536E+002, 6.2892193E+002, 1.0699358E+003, 1.0181091E+003, 8.9601379E+002
 8.7000126E+002, 5.3024267E+002, 6.2754162E+002, 1.0105891E+003, 5.2621620E+002, 5.3282533E+002, 5.3760240E+002, 6.2287592E+002, 6.1838445E+002, 6.2209865E+002, 1.0744119E+003, 1.0282048E+003, 9.0353791E+002
 8.8000254E+002, 5.3542908E+002, 6.2838188E+002, 9.9295515E+002, 5.3076782E+002, 5.3465802E+002, 5.3593332E+002, 6.2909710E+002, 6.2584086E+002, 6.3122463E+002, 1.0313191E+003, 1.0222544E+003, 9.4941023E+002
 8.9000519E+002, 5.3678843E+002, 6.2918372E+002, 9.9856295E+002, 5.3786297E+002, 5.3365362E+002, 5.4005255E+002, 6.3355276E+002, 6.2239876E+002, 6.2810642E+002, 1.0499823E+003, 1.0136977E+003, 9.2722337E+002
 9.0000213E+002, 5.3895667E+002, 6.2235606E+002, 9.9394257E+002, 5.3964668E+002, 5.3748883E+002, 5.4027139E+002, 6.3667838E+002, 6.2839296E+002, 6.2693512E+002, 1.0284427E+003, 1.0098562E+003, 9.4627843E+002
 9.1000146E+002, 5.3644149E+002, 6.2931489E+002, 1.0078573E+003, 5.4345929E+002, 5.3938153E+002, 5.3470820E+002, 6.3803018E+002, 6.3045299E+002, 6.2796862E+002, 1.0206308E+003, 1.0308921E+003, 9.6545335E+002
 9.2000462E+002, 5.3749549E+002, 6.3364537E+002, 1.0222706E+003, 5.4629899E+002, 5.4028670E+002, 5.2975853E+002, 6.3608671E+002, 6.2604836E+002, 6.2883659E+002, 1.0435021E+003, 1.0350383E+003, 9.5395606E+002
 9.3000410E+002, 5.4198845E+002, 6.2801084E+002, 1.0159251E+003, 5.4139903E+002, 5.3777883E+002, 5.4121093E+002, 6.3893732E+002, 6.3027635E+002, 6.2742710E+002, 1.0394110E+003, 1.0266123E+003, 9.6692989E+002
 9.4000451E+002, 5.4317991E+002, 6.2802738E+002, 9.9540988E+002, 5.4782330E+002, 5.4135366E+002, 5.3876971E+002, 6.3431241E+002, 6.2810220E+002, 6.2652271E+002, 1.0459556E+003, 1.0210052E+003, 9.5751654E+002
 9.5000188E+002, 5.3857080E+002, 6.2938615E+002, 9.8720363E+002, 5.3859705E+002, 5.3903961E+002, 5.4432133E+002, 6.2897036E+002, 6.2425992E+002, 6.3406996E+002, 1.0206878E+003, 9.9237686E+002, 9.5563685E+002
 9.6000585E+002, 5.3650496E+002, 6.2194814E+002, 9.9391570E+002, 5.4229821E+002, 5.4110521E+002, 5.3531420E+002, 6.3087405E+002, 6.2113414E+002, 6.2465805E+002, 1.0265935E+003, 9.9362994E+002, 9.6107950E+002
 9.7000240E+002, 5.3632076E+002, 6.2919502E+002, 9.9020555E+002, 5.3856692E+002, 5.3354071E+002, 5.3149926E+002, 6.3297322E+002, 6.2751647E+002, 6.2517089E+002, 1.0430996E+003, 9.7909272E+002, 9.6614588E+002
 9.8000229E+002, 5.3672733E+002, 6.2952178E+002, 9.8732844E+002, 5.3844548E+002, 5.3866218E+002, 5.3620956E+002, 6.3194884E+002, 6.2920720E+002, 6.3152674E+002, 1.0260761E+003, 9.8325326E+002, 9.6658986E+002
 9.9000499E+002, 5.3881921E+002, 6.2146669E+002, 9.8230962E+002, 5.4237727E+002, 5.4089636E+002, 5.3843315E+002, 6.2840199E+002, 6.2335625E+002, 6.2565028E+002, 9.9785816E+002, 9.8669934E+002, 9.6519725E+002
 1.0000048E+003, 5.3577720E+002, 6.1608336E+002, 9.8276994E+002, 5.4291014E+002, 5.3682673E+002, 5.3183765E+002, 6.2636499E+002, 6.1260972E+002, 6.1706057E+002, 9.9551042E+002, 9.8454739E+002, 9.6379762E+002
 1.0100044E+003, 5.3372948E+002, 6.1599698E+002, 9.7442050E+002, 5.4255957E+002, 5.3321568E+002, 5.2499078E+002, 6.2336497E+002, 6.1229753E+002, 6.1753011E+002, 9.7280201E+002, 9.8461008E+002, 9.6738964E+002
 1.0200055E+003, 5.3120045E+002, 6.0485875E+002, 9.4979265E+002, 5.4138176E+002, 5.3104126E+002, 5.2383006E+002, 6.1790316E+002, 6.1042027E+002, 6.1212379E+002, 9.7212740E+002, 9.5659019E+002, 9.4375834E+002
 1.0300052E+003, 5.2130555E+002, 5.9553769E+002, 9.3831962E+002, 5.3365718E+002, 5.2426404E+002, 5.1490684E+002, 6.0742750E+002, 6.0770572E+002, 6.0290547E+002, 9.3946257E+002, 9.5616883E+002, 9.3751299E+002
 1.0400047E+003, 5.2114807E+002, 5.9559839E+002, 9.3534696E+002, 5.3014155E+002, 5.2696284E+002, 5.1521565E+002, 6.0339250E+002, 5.9300032E+002, 5.9147986E+002, 9.3785004E+002, 9.1881959E+002, 9.3095654E+002
 1.0500038E+003, 5.1733920E+002, 5.9462421E+002, 9.4982788E+002, 5.3117790E+002, 5.1873095E+002, 5.0704305E+002, 5.9730145E+002, 5.9379679E+002, 5.9028689E+002, 9.5749866E+002, 9.5819793E+002, 9.0578737E+002
