m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s*m/s,m,m/s*m/s,m,m/s*m/s,m,m/s*m/s,m,m/s*m/s,m,m/s*m/s,m,m/s*m/s,m,m/s*m/s,m,m/s*m/s,m,m/s*m/s,m,m/s*m/s,m,m/s*m/s,m,m/s*m/s,m,m/s*m/s,m,m/s*m/s,m,kg/m3,m,m/s,m,m/s,m,m/s,m,kg/m/s,m,m/s,m,m/s,m,,m,,m,
 3.7485000E-002, 7.7316246E+000, 2.7685000E-002, 7.5452021E+000, 2.7685000E-002, 7.2578718E+000, 2.7685000E-002, 6.9207739E+000, 2.7685000E-002, 6.8065635E+000, 3.7485000E-002,-6.4600297E-003, 2.7685000E-002,-3.0673527E-001, 2.7685000E-002,-3.2238768E-001, 2.7685000E-002,-1.4323433E-001, 2.7685000E-002,-4.1762674E-004, 3.7485000E-002, 2.2586690E-001, 2.7685000E-002, 1.5202218E-001, 2.7685000E-002, 1.1199483E-001, 2.7685000E-002, 7.4409934E-002, 2.7685000E-002, 8.0190498E-002, 3.7485000E-002, 4.7020106E-001, 2.7685000E-002, 2.1890216E-001, 2.7685000E-002, 1.2507272E-001, 2.7685000E-002, 6.3211533E-002, 2.7685000E-002, 1.1011964E-001, 3.7485000E-002,-5.0552628E-002, 2.7685000E-002,-6.0201494E-003, 2.7685000E-002,-2.5475862E-003, 2.7685000E-002,-2.2488442E-003, 2.7685000E-002,-7.6068903E-003, 2.7685000E-002, 1.1645493E+000, 2.7685000E-002,-1.0068049E+000, 2.7685000E-002,-9.5879885E-001, 2.7685000E-002,-6.6469641E-001, 2.7685000E-002, 1.8314643E-005, 2.7685000E-002,-6.6469641E-001, 2.7685000E-002, 2.1377193E-001, 2.7685000E-002,-1.5485879E+001, 2.7685000E-002,-1.5692068E+001, 2.7685000E-002, 3.4263276E+000
 3.7975000E-002, 7.7329661E+000, 2.8175000E-002, 7.5432543E+000, 2.8175000E-002, 7.2532013E+000, 2.8175000E-002, 6.9174960E+000, 2.8175000E-002, 6.8087251E+000, 3.7975000E-002,-8.8204156E-003, 2.8175000E-002,-2.9887313E-001, 2.8175000E-002,-3.1509453E-001, 2.8175000E-002,-1.4197791E-001, 2.8175000E-002,-1.2360559E-004, 3.7975000E-002, 2.2438995E-001, 2.8175000E-002, 1.4755900E-001, 2.8175000E-002, 1.1226942E-001, 2.8175000E-002, 7.4609976E-002, 2.8175000E-002, 7.6546951E-002, 3.7975000E-002, 4.6191113E-001, 2.8175000E-002, 2.1526442E-001, 2.8175000E-002, 1.2227427E-001, 2.8175000E-002, 6.2091744E-002, 2.8175000E-002, 1.0629492E-001, 3.7975000E-002,-5.2148671E-002, 2.8175000E-002,-5.8342388E-003, 2.8175000E-002,-1.4139125E-003, 2.8175000E-002,-3.5462321E-003, 2.8175000E-002,-6.0812045E-003, 2.8175000E-002, 1.1645493E+000, 2.8175000E-002,-1.0361282E+000, 2.8175000E-002,-1.0031405E+000, 2.8175000E-002,-7.1625146E-001, 2.8175000E-002, 1.8366564E-005, 2.8175000E-002,-7.1625146E-001, 2.8175000E-002, 2.2103617E-001, 2.8175000E-002,-1.5495114E+001, 2.8175000E-002,-1.5702495E+001, 2.8175000E-002, 3.5427582E+000
 3.8465000E-002, 7.7277384E+000, 2.8665000E-002, 7.5349686E+000, 2.8665000E-002, 7.2445789E+000, 2.8665000E-002, 6.9170622E+000, 2.8665000E-002, 6.8086865E+000, 3.8465000E-002,-1.0979950E-002, 2.8665000E-002,-2.9058842E-001, 2.8665000E-002,-3.1077611E-001, 2.8665000E-002,-1.3981485E-001, 2.8665000E-002,-9.2885761E-005, 3.8465000E-002, 2.2471380E-001, 2.8665000E-002, 1.4464005E-001, 2.8665000E-002, 1.1437149E-001, 2.8665000E-002, 7.5440068E-002, 2.8665000E-002, 7.3923243E-002, 3.8465000E-002, 4.5372569E-001, 2.8665000E-002, 2.1068044E-001, 2.8665000E-002, 1.1919243E-001, 2.8665000E-002, 6.0858384E-002, 2.8665000E-002, 1.0145993E-001, 3.8465000E-002,-5.5734419E-002, 2.8665000E-002,-1.6335643E-003, 2.8665000E-002,-1.0513831E-003, 2.8665000E-002,-3.1055587E-003, 2.8665000E-002,-4.8494711E-003, 2.8665000E-002, 1.1645493E+000, 2.8665000E-002,-1.0612460E+000, 2.8665000E-002,-1.0435862E+000, 2.8665000E-002,-7.6747466E-001, 2.8665000E-002, 1.8418628E-005, 2.8665000E-002,-7.6747466E-001, 2.8665000E-002, 2.2794016E-001, 2.8665000E-002,-1.5497592E+001, 2.8665000E-002,-1.5706173E+001, 2.8665000E-002, 3.6534147E+000
 3.8955000E-002, 7.7236500E+000, 2.9155000E-002, 7.5236491E+000, 2.9155000E-002, 7.2385175E+000, 2.9155000E-002, 6.9206397E+000, 2.9155000E-002, 6.8072828E+000, 3.8955000E-002,-8.6419634E-003, 2.9155000E-002,-2.8458259E-001, 2.9155000E-002,-3.0569197E-001, 2.9155000E-002,-1.3788859E-001, 2.9155000E-002,-1.2668627E-003, 3.8955000E-002, 2.1618170E-001, 2.9155000E-002, 1.4411759E-001, 2.9155000E-002, 1.1567086E-001, 2.9155000E-002, 7.3629363E-002, 2.9155000E-002, 7.1927454E-002, 3.8955000E-002, 4.4997347E-001, 2.9155000E-002, 2.0507774E-001, 2.9155000E-002, 1.1990115E-001, 2.9155000E-002, 5.9913117E-002, 2.9155000E-002, 9.7837533E-002, 3.8955000E-002,-5.0832524E-002, 2.9155000E-002,-1.2109625E-003, 2.9155000E-002,-2.0451960E-003, 2.9155000E-002,-3.0275881E-003, 2.9155000E-002,-3.7375518E-003, 2.9155000E-002, 1.1645493E+000, 2.9155000E-002,-1.0818795E+000, 2.9155000E-002,-1.0761444E+000, 2.9155000E-002,-8.1602012E-001, 2.9155000E-002, 1.8473489E-005, 2.9155000E-002,-8.1602012E-001, 2.9155000E-002, 2.3537355E-001, 2.9155000E-002,-1.5490255E+001, 2.9155000E-002,-1.5700105E+001, 2.9155000E-002, 3.7725564E+000
 3.9445000E-002, 7.7176502E+000, 2.9645000E-002, 7.5120157E+000, 2.9645000E-002, 7.2338298E+000, 2.9645000E-002, 6.9268429E+000, 2.9645000E-002, 6.8085054E+000, 3.9445000E-002,-6.6981472E-003, 2.9645000E-002,-2.7641825E-001, 2.9645000E-002,-2.9920590E-001, 2.9645000E-002,-1.3634943E-001, 2.9645000E-002,-1.2066614E-003, 3.9445000E-002, 2.2155714E-001, 2.9645000E-002, 1.4251993E-001, 2.9645000E-002, 1.1371439E-001, 2.9645000E-002, 7.0914508E-002, 2.9645000E-002, 6.9910247E-002, 3.9445000E-002, 4.2965372E-001, 2.9645000E-002, 2.0162332E-001, 2.9645000E-002, 1.2020153E-001, 2.9645000E-002, 5.9775142E-002, 2.9645000E-002, 9.4791183E-002, 3.9445000E-002,-3.6127555E-002, 2.9645000E-002,-2.7613804E-003, 2.9645000E-002,-3.9360312E-003, 2.9645000E-002,-3.0096916E-003, 2.9645000E-002,-1.8294458E-003, 2.9645000E-002, 1.1645493E+000, 2.9645000E-002,-1.0964734E+000, 2.9645000E-002,-1.1012489E+000, 2.9645000E-002,-8.5438769E-001, 2.9645000E-002, 1.8524949E-005, 2.9645000E-002,-8.5438769E-001, 2.9645000E-002, 2.4210238E-001, 2.9645000E-002,-1.5471249E+001, 2.9645000E-002,-1.5682292E+001, 2.9645000E-002, 3.8804055E+000
 3.9935000E-002, 7.7205370E+000, 3.0135000E-002, 7.4992928E+000, 3.0135000E-002, 7.2351527E+000, 3.0135000E-002, 6.9327532E+000, 3.0135000E-002, 6.8118951E+000, 3.9935000E-002,-5.9288262E-003, 3.0135000E-002,-2.6969065E-001, 3.0135000E-002,-2.9300311E-001, 3.0135000E-002,-1.3402419E-001, 3.0135000E-002,-8.9010490E-004, 3.9935000E-002, 2.3029691E-001, 3.0135000E-002, 1.4337401E-001, 3.0135000E-002, 1.1312786E-001, 3.0135000E-002, 7.0410125E-002, 3.0135000E-002, 6.8789508E-002, 3.9935000E-002, 4.3979372E-001, 3.0135000E-002, 1.9919594E-001, 3.0135000E-002, 1.2082020E-001, 3.0135000E-002, 6.0856265E-002, 3.0135000E-002, 9.3142940E-002, 3.9935000E-002,-3.4061817E-002, 3.0135000E-002,-2.7132850E-003, 3.0135000E-002,-3.5877194E-003, 3.0135000E-002,-3.3195962E-003, 3.0135000E-002,-1.1234001E-003, 3.0135000E-002, 1.1645493E+000, 3.0135000E-002,-1.1070952E+000, 3.0135000E-002,-1.1237064E+000, 3.0135000E-002,-8.8565007E-001, 3.0135000E-002, 1.8571481E-005, 3.0135000E-002,-8.8565007E-001, 3.0135000E-002, 2.4770768E-001, 3.0135000E-002,-1.5434489E+001, 3.0135000E-002,-1.5646609E+001, 3.0135000E-002, 3.9702468E+000
 4.0425000E-002, 7.7200246E+000, 3.0625000E-002, 7.4926215E+000, 3.0625000E-002, 7.2400281E+000, 3.0625000E-002, 6.9359715E+000, 3.0625000E-002, 6.8141690E+000, 4.0425000E-002,-7.6297950E-003, 3.0625000E-002,-2.6504549E-001, 3.0625000E-002,-2.8561814E-001, 3.0625000E-002,-1.3159004E-001, 3.0625000E-002,-1.7355134E-003, 4.0425000E-002, 2.2314141E-001, 3.0625000E-002, 1.4347405E-001, 3.0625000E-002, 1.1223941E-001, 3.0625000E-002, 7.1233706E-002, 3.0625000E-002, 6.7626631E-002, 4.0425000E-002, 4.4634274E-001, 3.0625000E-002, 1.9994722E-001, 3.0625000E-002, 1.2243163E-001, 3.0625000E-002, 6.1716860E-002, 3.0625000E-002, 9.1382813E-002, 4.0425000E-002,-3.2949746E-002, 3.0625000E-002,-6.0705492E-003, 3.0625000E-002,-3.5921158E-003, 3.0625000E-002,-3.3036148E-003, 3.0625000E-002,-1.9475494E-003, 3.0625000E-002, 1.1645493E+000, 3.0625000E-002,-1.1177943E+000, 3.0625000E-002,-1.1416134E+000, 3.0625000E-002,-9.1078297E-001, 3.0625000E-002, 1.8613508E-005, 3.0625000E-002,-9.1078297E-001, 3.0625000E-002, 2.5257365E-001, 3.0625000E-002,-1.5381769E+001, 3.0625000E-002,-1.5594863E+001, 3.0625000E-002, 4.0482381E+000
 4.0915000E-002, 7.7177705E+000, 3.1115000E-002, 7.4933352E+000, 3.1115000E-002, 7.2484049E+000, 3.1115000E-002, 6.9374799E+000, 3.1115000E-002, 6.8139261E+000, 4.0915000E-002,-1.1219729E-002, 3.1115000E-002,-2.6011641E-001, 3.1115000E-002,-2.8062995E-001, 3.1115000E-002,-1.2916444E-001, 3.1115000E-002,-1.4863253E-003, 4.0915000E-002, 2.2100427E-001, 3.1115000E-002, 1.4246473E-001, 3.1115000E-002, 1.1181760E-001, 3.1115000E-002, 7.1349656E-002, 3.1115000E-002, 6.6696774E-002, 4.0915000E-002, 4.4878278E-001, 3.1115000E-002, 2.0198739E-001, 3.1115000E-002, 1.2250006E-001, 3.1115000E-002, 6.2180120E-002, 3.1115000E-002, 8.9095471E-002, 4.0915000E-002,-3.2069449E-002, 3.1115000E-002,-7.8925924E-003, 3.1115000E-002,-3.9975187E-003, 3.1115000E-002,-2.2102477E-003, 3.1115000E-002,-2.5431749E-003, 3.1115000E-002, 1.1645493E+000, 3.1115000E-002,-1.1301267E+000, 3.1115000E-002,-1.1592969E+000, 3.1115000E-002,-9.3433196E-001, 3.1115000E-002, 1.8651406E-005, 3.1115000E-002,-9.3433196E-001, 3.1115000E-002, 2.5688974E-001, 3.1115000E-002,-1.5312896E+001, 3.1115000E-002,-1.5526870E+001, 3.1115000E-002, 4.1174160E+000
 4.1405000E-002, 7.7283347E+000, 3.1605000E-002, 7.5023048E+000, 3.1605000E-002, 7.2603036E+000, 3.1605000E-002, 6.9373630E+000, 3.1605000E-002, 6.8115679E+000, 4.1405000E-002,-1.4975652E-002, 3.1605000E-002,-2.5414851E-001, 3.1605000E-002,-2.7498972E-001, 3.1605000E-002,-1.2700212E-001, 3.1605000E-002,-1.0215611E-003, 4.1405000E-002, 2.1539669E-001, 3.1605000E-002, 1.4171578E-001, 3.1605000E-002, 1.1195040E-001, 3.1605000E-002, 7.2005460E-002, 3.1605000E-002, 6.5166462E-002, 4.1405000E-002, 4.5006505E-001, 3.1605000E-002, 2.0162426E-001, 3.1605000E-002, 1.2127893E-001, 3.1605000E-002, 6.2706005E-002, 3.1605000E-002, 8.5898308E-002, 4.1405000E-002,-3.1270436E-002, 3.1605000E-002,-5.9514079E-003, 3.1605000E-002,-3.0705655E-003, 3.1605000E-002,-1.1396793E-003, 3.1605000E-002,-2.1740666E-003, 3.1605000E-002, 1.1645493E+000, 3.1605000E-002,-1.1415380E+000, 3.1605000E-002,-1.1764888E+000, 3.1605000E-002,-9.5787622E-001, 3.1605000E-002, 1.8685488E-005, 3.1605000E-002,-9.5787622E-001, 3.1605000E-002, 2.6053864E-001, 3.1605000E-002,-1.5224008E+001, 3.1605000E-002,-1.5438775E+001, 3.1605000E-002, 4.1759002E+000
 4.1895000E-002, 7.7361537E+000, 3.2095000E-002, 7.5147464E+000, 3.2095000E-002, 7.2655506E+000, 3.2095000E-002, 6.9351401E+000, 3.2095000E-002, 6.8118068E+000, 4.1895000E-002,-1.4054858E-002, 3.2095000E-002,-2.4929017E-001, 3.2095000E-002,-2.6867112E-001, 3.2095000E-002,-1.2544543E-001, 3.2095000E-002,-9.7823600E-004, 4.1895000E-002, 2.1178255E-001, 3.2095000E-002, 1.4378093E-001, 3.2095000E-002, 1.1226919E-001, 3.2095000E-002, 7.1337528E-002, 3.2095000E-002, 6.3356802E-002, 4.1895000E-002, 4.6063906E-001, 3.2095000E-002, 1.9791057E-001, 3.2095000E-002, 1.2115750E-001, 3.2095000E-002, 6.2037642E-002, 3.2095000E-002, 8.2607294E-002, 4.1895000E-002,-3.1921108E-002, 3.2095000E-002,-3.7636989E-003, 3.2095000E-002,-2.2425713E-003, 3.2095000E-002,-1.0102064E-003, 3.2095000E-002,-2.5783450E-003, 3.2095000E-002, 1.1645493E+000, 3.2095000E-002,-1.1475540E+000, 3.2095000E-002,-1.1889980E+000, 3.2095000E-002,-9.7893826E-001, 3.2095000E-002, 1.8714863E-005, 3.2095000E-002,-9.7893826E-001, 3.2095000E-002, 2.6347132E-001, 3.2095000E-002,-1.5118184E+001, 3.2095000E-002,-1.5333634E+001, 3.2095000E-002, 4.2229048E+000
 4.2385000E-002, 7.7326994E+000, 3.2585000E-002, 7.5151285E+000, 3.2585000E-002, 7.2613752E+000, 3.2585000E-002, 6.9338998E+000, 3.2585000E-002, 6.8156368E+000, 4.2385000E-002,-9.4243749E-003, 3.2585000E-002,-2.4308714E-001, 3.2585000E-002,-2.6193655E-001, 3.2585000E-002,-1.2411293E-001, 3.2585000E-002,-2.1036880E-003, 4.2385000E-002, 2.1127976E-001, 3.2585000E-002, 1.4804968E-001, 3.2585000E-002, 1.1097475E-001, 3.2585000E-002, 7.1689363E-002, 3.2585000E-002, 6.1665398E-002, 4.2385000E-002, 4.5140658E-001, 3.2585000E-002, 1.9542583E-001, 3.2585000E-002, 1.2063913E-001, 3.2585000E-002, 6.2079303E-002, 3.2585000E-002, 8.1784599E-002, 4.2385000E-002,-2.4309289E-002, 3.2585000E-002,-2.9510623E-003, 3.2585000E-002,-3.4560948E-003, 3.2585000E-002,-2.3806212E-003, 3.2585000E-002,-3.1889632E-003, 3.2585000E-002, 1.1645493E+000, 3.2585000E-002,-1.1462902E+000, 3.2585000E-002,-1.1946757E+000, 3.2585000E-002,-9.9429604E-001, 3.2585000E-002, 1.8740792E-005, 3.2585000E-002,-9.9429604E-001, 3.2585000E-002, 2.6591927E-001, 3.2585000E-002,-1.5006375E+001, 3.2585000E-002,-1.5222433E+001, 3.2585000E-002, 4.2621403E+000
 4.2875000E-002, 7.7240046E+000, 3.3075000E-002, 7.5060214E+000, 3.3075000E-002, 7.2541955E+000, 3.3075000E-002, 6.9400017E+000, 3.3075000E-002, 6.8195367E+000, 4.2875000E-002,-6.0759429E-003, 3.3075000E-002,-2.3822302E-001, 3.3075000E-002,-2.5389385E-001, 3.3075000E-002,-1.2117809E-001, 3.3075000E-002,-3.6167168E-003, 4.2875000E-002, 2.1571776E-001, 3.3075000E-002, 1.4653794E-001, 3.3075000E-002, 1.0954964E-001, 3.3075000E-002, 7.2455154E-002, 3.3075000E-002, 6.0302850E-002, 4.2875000E-002, 4.4579107E-001, 3.3075000E-002, 1.9458857E-001, 3.3075000E-002, 1.2129922E-001, 3.3075000E-002, 6.3417599E-002, 3.3075000E-002, 8.2179840E-002, 4.2875000E-002,-3.3937894E-002, 3.3075000E-002,-4.7768035E-003, 3.3075000E-002,-3.6089832E-003, 3.3075000E-002,-2.7502767E-003, 3.3075000E-002,-3.2866274E-003, 3.3075000E-002, 1.1645493E+000, 3.3075000E-002,-1.1411214E+000, 3.3075000E-002,-1.1929144E+000, 3.3075000E-002,-1.0027548E+000, 3.3075000E-002, 1.8765171E-005, 3.3075000E-002,-1.0027548E+000, 3.3075000E-002, 2.6808028E-001, 3.3075000E-002,-1.4886275E+001, 3.3075000E-002,-1.5102907E+001, 3.3075000E-002, 4.2967768E+000
 4.3365000E-002, 7.7186285E+000, 3.3565000E-002, 7.5000182E+000, 3.3565000E-002, 7.2527708E+000, 3.3565000E-002, 6.9505127E+000, 3.3565000E-002, 6.8224300E+000, 4.3365000E-002,-6.0891719E-003, 3.3565000E-002,-2.3183584E-001, 3.3565000E-002,-2.4807377E-001, 3.3565000E-002,-1.1852916E-001, 3.3565000E-002,-5.1142325E-003, 4.3365000E-002, 2.1647574E-001, 3.3565000E-002, 1.4067768E-001, 3.3565000E-002, 1.1005955E-001, 3.3565000E-002, 7.1665263E-002, 3.3565000E-002, 5.9066883E-002, 4.3365000E-002, 4.6272313E-001, 3.3565000E-002, 1.9448522E-001, 3.3565000E-002, 1.2552373E-001, 3.3565000E-002, 6.2907226E-002, 3.3565000E-002, 8.1633778E-002, 4.3365000E-002,-4.1495430E-002, 3.3565000E-002,-6.6159669E-003, 3.3565000E-002,-4.0703083E-003, 3.3565000E-002,-2.7565253E-003, 3.3565000E-002,-2.7164889E-003, 3.3565000E-002, 1.1645493E+000, 3.3565000E-002,-1.1284343E+000, 3.3565000E-002,-1.1830204E+000, 3.3565000E-002,-1.0089496E+000, 3.3565000E-002, 1.8784637E-005, 3.3565000E-002,-1.0089496E+000, 3.3565000E-002, 2.6944430E-001, 3.3565000E-002,-1.4763453E+001, 3.3565000E-002,-1.4980545E+001, 3.3565000E-002, 4.3186391E+000
 4.3855000E-002, 7.7158108E+000, 3.4055000E-002, 7.4898402E+000, 3.4055000E-002, 7.2557702E+000, 3.4055000E-002, 6.9560520E+000, 3.4055000E-002, 6.8225524E+000, 4.3855000E-002,-5.0910804E-003, 3.4055000E-002,-2.2588139E-001, 3.4055000E-002,-2.4370889E-001, 3.4055000E-002,-1.1654727E-001, 3.4055000E-002,-5.4023304E-003, 4.3855000E-002, 2.1201829E-001, 3.4055000E-002, 1.3782030E-001, 3.4055000E-002, 1.1058440E-001, 3.4055000E-002, 7.0786354E-002, 3.4055000E-002, 5.8733956E-002, 4.3855000E-002, 4.7858101E-001, 3.4055000E-002, 1.9699423E-001, 3.4055000E-002, 1.2842461E-001, 3.4055000E-002, 6.1092004E-002, 3.4055000E-002, 7.8870096E-002, 4.3855000E-002,-3.1707207E-002, 3.4055000E-002,-8.1999439E-003, 3.4055000E-002,-3.9768504E-003, 3.4055000E-002,-2.2379135E-003, 3.4055000E-002,-2.4945361E-003, 3.4055000E-002, 1.1645493E+000, 3.4055000E-002,-1.1128164E+000, 3.4055000E-002,-1.1700067E+000, 3.4055000E-002,-1.0123313E+000, 3.4055000E-002, 1.8803671E-005, 3.4055000E-002,-1.0123313E+000, 3.4055000E-002, 2.7114135E-001, 3.4055000E-002,-1.4635933E+001, 3.4055000E-002,-1.4853474E+001, 3.4055000E-002, 4.3458393E+000
 4.4345000E-002, 7.7100210E+000, 3.4545000E-002, 7.4841525E+000, 3.4545000E-002, 7.2611792E+000, 3.4545000E-002, 6.9555381E+000, 3.4545000E-002, 6.8211153E+000, 4.4345000E-002,-1.9003765E-003, 3.4545000E-002,-2.1946578E-001, 3.4545000E-002,-2.3703526E-001, 3.4545000E-002,-1.1386099E-001, 3.4545000E-002,-5.2529883E-003, 4.4345000E-002, 2.1850998E-001, 3.4545000E-002, 1.3588150E-001, 3.4545000E-002, 1.0815667E-001, 3.4545000E-002, 6.9500832E-002, 3.4545000E-002, 5.9290177E-002, 4.4345000E-002, 4.7149820E-001, 3.4545000E-002, 1.9482436E-001, 3.4545000E-002, 1.2560393E-001, 3.4545000E-002, 5.8508029E-002, 3.4545000E-002, 7.6690738E-002, 4.4345000E-002,-2.5117163E-002, 3.4545000E-002,-6.7644978E-003, 3.4545000E-002,-4.0690977E-003, 3.4545000E-002,-1.4799465E-003, 3.4545000E-002,-2.1847029E-003, 3.4545000E-002, 1.1645493E+000, 3.4545000E-002,-1.0993918E+000, 3.4545000E-002,-1.1610739E+000, 3.4545000E-002,-1.0144227E+000, 3.4545000E-002, 1.8822658E-005, 3.4545000E-002,-1.0144227E+000, 3.4545000E-002, 2.7311923E-001, 3.4545000E-002,-1.4501009E+001, 3.4545000E-002,-1.4718997E+001, 3.4545000E-002, 4.3775406E+000
 4.4835000E-002, 7.6944580E+000, 3.5035000E-002, 7.4934608E+000, 3.5035000E-002, 7.2670462E+000, 3.5035000E-002, 6.9539528E+000, 3.5035000E-002, 6.8206711E+000, 4.4835000E-002, 9.7210418E-004, 3.5035000E-002,-2.1489778E-001, 3.5035000E-002,-2.3243757E-001, 3.5035000E-002,-1.1156478E-001, 3.5035000E-002,-5.6950060E-003, 4.4835000E-002, 2.2265391E-001, 3.5035000E-002, 1.3732783E-001, 3.5035000E-002, 1.0776527E-001, 3.5035000E-002, 6.7374117E-002, 3.5035000E-002, 5.8134064E-002, 4.4835000E-002, 4.6522931E-001, 3.5035000E-002, 1.9471605E-001, 3.5035000E-002, 1.2198984E-001, 3.5035000E-002, 5.8098509E-002, 3.5035000E-002, 7.5208892E-002, 4.4835000E-002,-2.7762497E-002, 3.5035000E-002,-6.6594469E-003, 3.5035000E-002,-3.2485068E-003, 3.5035000E-002,-1.4851505E-003, 3.5035000E-002,-2.0110231E-003, 3.5035000E-002, 1.1645493E+000, 3.5035000E-002,-1.0873301E+000, 3.5035000E-002,-1.1551118E+000, 3.5035000E-002,-1.0178468E+000, 3.5035000E-002, 1.8842298E-005, 3.5035000E-002,-1.0178468E+000, 3.5035000E-002, 2.7474272E-001, 3.5035000E-002,-1.4357879E+001, 3.5035000E-002,-1.4576332E+001, 3.5035000E-002, 4.4035617E+000
 4.5325000E-002, 7.6966430E+000, 3.5525000E-002, 7.5002676E+000, 3.5525000E-002, 7.2696897E+000, 3.5525000E-002, 6.9526745E+000, 3.5525000E-002, 6.8207026E+000, 4.5325000E-002, 2.4012208E-003, 3.5525000E-002,-2.0993196E-001, 3.5525000E-002,-2.2667988E-001, 3.5525000E-002,-1.0952841E-001, 3.5525000E-002,-5.7264052E-003, 4.5325000E-002, 2.1285733E-001, 3.5525000E-002, 1.3841341E-001, 3.5525000E-002, 1.0454408E-001, 3.5525000E-002, 6.6671620E-002, 3.5525000E-002, 5.5956618E-002, 4.5325000E-002, 4.7659915E-001, 3.5525000E-002, 1.9162515E-001, 3.5525000E-002, 1.1881069E-001, 3.5525000E-002, 5.9861378E-002, 3.5525000E-002, 7.2946977E-002, 4.5325000E-002,-3.1884948E-002, 3.5525000E-002,-7.1970373E-003, 3.5525000E-002,-2.9023869E-003, 3.5525000E-002,-1.9373294E-003, 3.5525000E-002,-1.7794630E-003, 3.5525000E-002, 1.1645493E+000, 3.5525000E-002,-1.0783000E+000, 3.5525000E-002,-1.1497378E+000, 3.5525000E-002,-1.0209295E+000, 3.5525000E-002, 1.8863141E-005, 3.5525000E-002,-1.0209295E+000, 3.5525000E-002, 2.7671800E-001, 3.5525000E-002,-1.4208573E+001, 3.5525000E-002,-1.4427516E+001, 3.5525000E-002, 4.4352212E+000
 4.5815000E-002, 7.7153350E+000, 3.6015000E-002, 7.5041966E+000, 3.6015000E-002, 7.2685675E+000, 3.6015000E-002, 6.9527230E+000, 3.6015000E-002, 6.8196378E+000, 4.5815000E-002, 1.7143359E-003, 3.6015000E-002,-2.0591514E-001, 3.6015000E-002,-2.2015856E-001, 3.6015000E-002,-1.0738661E-001, 3.6015000E-002,-4.2486086E-003, 4.5815000E-002, 2.1207140E-001, 3.6015000E-002, 1.3871849E-001, 3.6015000E-002, 1.0172011E-001, 3.6015000E-002, 6.7309529E-002, 3.6015000E-002, 5.5622675E-002, 4.5815000E-002, 4.7968389E-001, 3.6015000E-002, 1.8851437E-001, 3.6015000E-002, 1.1807895E-001, 3.6015000E-002, 6.1276864E-002, 3.6015000E-002, 7.2799280E-002, 4.5815000E-002,-3.0174373E-002, 3.6015000E-002,-6.7963378E-003, 3.6015000E-002,-3.4993603E-003, 3.6015000E-002,-1.8675014E-003, 3.6015000E-002,-2.1490093E-003, 3.6015000E-002, 1.1645493E+000, 3.6015000E-002,-1.0731709E+000, 3.6015000E-002,-1.1436783E+000, 3.6015000E-002,-1.0248203E+000, 3.6015000E-002, 1.8882824E-005, 3.6015000E-002,-1.0248203E+000, 3.6015000E-002, 2.7864957E-001, 3.6015000E-002,-1.4057018E+001, 3.6015000E-002,-1.4276428E+001, 3.6015000E-002, 4.4661802E+000
 4.6305000E-002, 7.7229756E+000, 3.6505000E-002, 7.5034775E+000, 3.6505000E-002, 7.2646726E+000, 3.6505000E-002, 6.9509724E+000, 3.6505000E-002, 6.8160344E+000, 4.6305000E-002, 1.0679844E-003, 3.6505000E-002,-2.0358525E-001, 3.6505000E-002,-2.1547179E-001, 3.6505000E-002,-1.0507597E-001, 3.6505000E-002,-2.9846676E-003, 4.6305000E-002, 2.1468708E-001, 3.6505000E-002, 1.3666008E-001, 3.6505000E-002, 1.0137055E-001, 3.6505000E-002, 6.8300254E-002, 3.6505000E-002, 5.5948951E-002, 4.6305000E-002, 4.8224944E-001, 3.6505000E-002, 1.9015987E-001, 3.6505000E-002, 1.2013528E-001, 3.6505000E-002, 6.2578325E-002, 3.6505000E-002, 7.4110991E-002, 4.6305000E-002,-3.6002168E-002, 3.6505000E-002,-6.0142727E-003, 3.6505000E-002,-4.7366863E-003, 3.6505000E-002,-2.2107875E-003, 3.6505000E-002,-1.6158469E-003, 3.6505000E-002, 1.1645493E+000, 3.6505000E-002,-1.0681261E+000, 3.6505000E-002,-1.1396332E+000, 3.6505000E-002,-1.0253834E+000, 3.6505000E-002, 1.8904953E-005, 3.6505000E-002,-1.0253834E+000, 3.6505000E-002, 2.8013225E-001, 3.6505000E-002,-1.3895955E+001, 3.6505000E-002,-1.4115900E+001, 3.6505000E-002, 4.4899445E+000
