m,kW/m2,m,kW/m2,m,kW/m2
 5.950E+00, 1.349E+00, 5.950E+00, 8.100E-02, 5.950E+00, 8.487E-01
 6.050E+00, 1.299E+00, 6.050E+00, 9.020E-02, 6.050E+00, 8.046E-01
 6.150E+00, 1.254E+00, 6.150E+00, 1.001E-01, 6.150E+00, 7.636E-01
 6.250E+00, 1.213E+00, 6.250E+00, 1.097E-01, 6.250E+00, 7.255E-01
 6.350E+00, 1.175E+00, 6.350E+00, 1.189E-01, 6.350E+00, 6.899E-01
 6.450E+00, 1.138E+00, 6.450E+00, 1.260E-01, 6.450E+00, 6.568E-01
 6.550E+00, 1.102E+00, 6.550E+00, 1.317E-01, 6.550E+00, 6.260E-01
 6.650E+00, 1.069E+00, 6.650E+00, 1.375E-01, 6.650E+00, 5.972E-01
 6.750E+00, 1.041E+00, 6.750E+00, 1.452E-01, 6.750E+00, 5.702E-01
 6.850E+00, 1.017E+00, 6.850E+00, 1.539E-01, 6.850E+00, 5.448E-01
 6.950E+00, 9.943E-01, 6.950E+00, 1.627E-01, 6.950E+00, 5.210E-01
 7.050E+00, 9.771E-01, 7.050E+00, 1.731E-01, 7.050E+00, 4.984E-01
 7.150E+00, 9.622E-01, 7.150E+00, 1.844E-01, 7.150E+00, 4.771E-01
 7.250E+00, 9.481E-01, 7.250E+00, 1.940E-01, 7.250E+00, 4.572E-01
 7.350E+00, 9.332E-01, 7.350E+00, 2.022E-01, 7.350E+00, 4.383E-01
 7.450E+00, 9.191E-01, 7.450E+00, 2.103E-01, 7.450E+00, 4.206E-01
 7.550E+00, 9.081E-01, 7.550E+00, 2.200E-01, 7.550E+00, 4.036E-01
 7.650E+00, 8.980E-01, 7.650E+00, 2.294E-01, 7.650E+00, 3.875E-01
 7.750E+00, 8.906E-01, 7.750E+00, 2.395E-01, 7.750E+00, 3.721E-01
 7.850E+00, 8.819E-01, 7.850E+00, 2.481E-01, 7.850E+00, 3.577E-01
 7.950E+00, 8.748E-01, 7.950E+00, 2.566E-01, 7.950E+00, 3.440E-01
 8.050E+00, 8.646E-01, 8.050E+00, 2.624E-01, 8.050E+00, 3.313E-01
 8.150E+00, 8.554E-01, 8.150E+00, 2.683E-01, 8.150E+00, 3.192E-01
 8.250E+00, 8.444E-01, 8.250E+00, 2.726E-01, 8.250E+00, 3.077E-01
 8.350E+00, 8.362E-01, 8.350E+00, 2.782E-01, 8.350E+00, 2.966E-01
 8.450E+00, 8.277E-01, 8.450E+00, 2.836E-01, 8.450E+00, 2.859E-01
 8.550E+00, 8.239E-01, 8.550E+00, 2.917E-01, 8.550E+00, 2.754E-01
 8.650E+00, 8.186E-01, 8.650E+00, 2.987E-01, 8.650E+00, 2.654E-01
 8.750E+00, 8.133E-01, 8.750E+00, 3.048E-01, 8.750E+00, 2.557E-01
 8.850E+00, 8.050E-01, 8.850E+00, 3.090E-01, 8.850E+00, 2.465E-01
 8.950E+00, 7.988E-01, 8.950E+00, 3.133E-01, 8.950E+00, 2.375E-01
 9.050E+00, 7.886E-01, 9.050E+00, 3.151E-01, 9.050E+00, 2.290E-01
 9.150E+00, 7.815E-01, 9.150E+00, 3.174E-01, 9.150E+00, 2.206E-01
 9.250E+00, 7.704E-01, 9.250E+00, 3.179E-01, 9.250E+00, 2.126E-01
 9.350E+00, 7.632E-01, 9.350E+00, 3.200E-01, 9.350E+00, 2.047E-01
 9.450E+00, 7.543E-01, 9.450E+00, 3.219E-01, 9.450E+00, 1.969E-01
 9.550E+00, 7.471E-01, 9.550E+00, 3.242E-01, 9.550E+00, 1.893E-01
 9.650E+00, 7.382E-01, 9.650E+00, 3.259E-01, 9.650E+00, 1.819E-01
 9.750E+00, 7.307E-01, 9.750E+00, 3.280E-01, 9.750E+00, 1.745E-01
 9.850E+00, 7.239E-01, 9.850E+00, 3.313E-01, 9.850E+00, 1.670E-01
 9.950E+00, 7.123E-01, 9.950E+00, 3.314E-01, 9.950E+00, 1.597E-01
 1.005E+01, 7.045E-01, 1.005E+01, 3.347E-01, 1.005E+01, 1.515E-01
 1.015E+01, 6.804E-01, 1.015E+01, 3.281E-01, 1.015E+01, 1.439E-01
 1.025E+01, 6.725E-01, 1.025E+01, 3.350E-01, 1.025E+01, 1.340E-01
