m,kW/m2,m,kW/m2,m,kW/m2
 5.250E+00, 4.309E+00, 5.250E+00,-2.311E-01, 5.250E+00, 3.084E+00
 5.350E+00, 4.079E+00, 5.350E+00,-2.051E-01, 5.350E+00, 2.911E+00
 5.450E+00, 3.865E+00, 5.450E+00,-1.817E-01, 5.450E+00, 2.750E+00
 5.550E+00, 3.669E+00, 5.550E+00,-1.574E-01, 5.550E+00, 2.599E+00
 5.650E+00, 3.488E+00, 5.650E+00,-1.335E-01, 5.650E+00, 2.458E+00
 5.750E+00, 3.323E+00, 5.750E+00,-1.100E-01, 5.750E+00, 2.326E+00
 5.850E+00, 3.169E+00, 5.850E+00,-8.810E-02, 5.850E+00, 2.202E+00
 5.950E+00, 3.026E+00, 5.950E+00,-6.718E-02, 5.950E+00, 2.087E+00
 6.050E+00, 2.891E+00, 6.050E+00,-4.703E-02, 6.050E+00, 1.978E+00
 6.150E+00, 2.768E+00, 6.150E+00,-2.721E-02, 6.150E+00, 1.877E+00
 6.250E+00, 2.656E+00, 6.250E+00,-5.649E-03, 6.250E+00, 1.781E+00
 6.350E+00, 2.552E+00, 6.350E+00, 1.486E-02, 6.350E+00, 1.691E+00
 6.450E+00, 2.456E+00, 6.450E+00, 3.458E-02, 6.450E+00, 1.606E+00
 6.550E+00, 2.365E+00, 6.550E+00, 5.195E-02, 6.550E+00, 1.527E+00
 6.650E+00, 2.282E+00, 6.650E+00, 7.079E-02, 6.650E+00, 1.452E+00
 6.750E+00, 2.205E+00, 6.750E+00, 8.909E-02, 6.750E+00, 1.381E+00
 6.850E+00, 2.133E+00, 6.850E+00, 1.063E-01, 6.850E+00, 1.314E+00
 6.950E+00, 2.064E+00, 6.950E+00, 1.234E-01, 6.950E+00, 1.250E+00
 7.050E+00, 2.001E+00, 7.050E+00, 1.410E-01, 7.050E+00, 1.191E+00
 7.150E+00, 1.945E+00, 7.150E+00, 1.591E-01, 7.150E+00, 1.134E+00
 7.250E+00, 1.892E+00, 7.250E+00, 1.762E-01, 7.250E+00, 1.081E+00
 7.350E+00, 1.843E+00, 7.350E+00, 1.930E-01, 7.350E+00, 1.030E+00
 7.450E+00, 1.795E+00, 7.450E+00, 2.076E-01, 7.450E+00, 9.831E-01
 7.550E+00, 1.749E+00, 7.550E+00, 2.220E-01, 7.550E+00, 9.380E-01
 7.650E+00, 1.704E+00, 7.650E+00, 2.337E-01, 7.650E+00, 8.957E-01
 7.750E+00, 1.662E+00, 7.750E+00, 2.455E-01, 7.750E+00, 8.554E-01
 7.850E+00, 1.619E+00, 7.850E+00, 2.549E-01, 7.850E+00, 8.176E-01
 7.950E+00, 1.578E+00, 7.950E+00, 2.636E-01, 7.950E+00, 7.817E-01
 8.050E+00, 1.537E+00, 8.050E+00, 2.711E-01, 8.050E+00, 7.478E-01
 8.150E+00, 1.503E+00, 8.150E+00, 2.789E-01, 8.150E+00, 7.155E-01
 8.250E+00, 1.469E+00, 8.250E+00, 2.872E-01, 8.250E+00, 6.851E-01
 8.350E+00, 1.442E+00, 8.350E+00, 2.984E-01, 8.350E+00, 6.561E-01
 8.450E+00, 1.414E+00, 8.450E+00, 3.089E-01, 8.450E+00, 6.286E-01
 8.550E+00, 1.393E+00, 8.550E+00, 3.221E-01, 8.550E+00, 6.021E-01
 8.650E+00, 1.368E+00, 8.650E+00, 3.328E-01, 8.650E+00, 5.769E-01
 8.750E+00, 1.351E+00, 8.750E+00, 3.462E-01, 8.750E+00, 5.524E-01
 8.850E+00, 1.329E+00, 8.850E+00, 3.562E-01, 8.850E+00, 5.293E-01
 8.950E+00, 1.312E+00, 8.950E+00, 3.675E-01, 8.950E+00, 5.068E-01
 9.050E+00, 1.288E+00, 9.050E+00, 3.746E-01, 9.050E+00, 4.854E-01
 9.150E+00, 1.270E+00, 9.150E+00, 3.824E-01, 9.150E+00, 4.644E-01
 9.250E+00, 1.247E+00, 9.250E+00, 3.873E-01, 9.250E+00, 4.446E-01
 9.350E+00, 1.228E+00, 9.350E+00, 3.930E-01, 9.350E+00, 4.252E-01
 9.450E+00, 1.208E+00, 9.450E+00, 3.989E-01, 9.450E+00, 4.067E-01
 9.550E+00, 1.189E+00, 9.550E+00, 4.035E-01, 9.550E+00, 3.888E-01
 9.650E+00, 1.170E+00, 9.650E+00, 4.096E-01, 9.650E+00, 3.715E-01
 9.750E+00, 1.150E+00, 9.750E+00, 4.130E-01, 9.750E+00, 3.547E-01
 9.850E+00, 1.129E+00, 9.850E+00, 4.165E-01, 9.850E+00, 3.380E-01
 9.950E+00, 1.102E+00, 9.950E+00, 4.156E-01, 9.950E+00, 3.217E-01
 1.005E+01, 1.079E+00, 1.005E+01, 4.183E-01, 1.005E+01, 3.045E-01
 1.015E+01, 1.037E+00, 1.015E+01, 4.103E-01, 1.015E+01, 2.879E-01
 1.025E+01, 1.013E+00, 1.025E+01, 4.171E-01, 1.025E+01, 2.682E-01
