m,kW/m2,m,kW/m2,m,kW/m2
 5.250E+00, 4.940E+00, 5.250E+00,-1.215E-02, 5.250E+00, 3.231E+00
 5.350E+00, 4.745E+00, 5.350E+00, 1.960E-02, 5.350E+00, 3.073E+00
 5.450E+00, 4.572E+00, 5.450E+00, 5.593E-02, 5.450E+00, 2.925E+00
 5.550E+00, 4.415E+00, 5.550E+00, 9.609E-02, 5.550E+00, 2.786E+00
 5.650E+00, 4.264E+00, 5.650E+00, 1.322E-01, 5.650E+00, 2.656E+00
 5.750E+00, 4.126E+00, 5.750E+00, 1.660E-01, 5.750E+00, 2.535E+00
 5.850E+00, 3.999E+00, 5.850E+00, 1.977E-01, 5.850E+00, 2.421E+00
 5.950E+00, 3.878E+00, 5.950E+00, 2.271E-01, 5.950E+00, 2.313E+00
 6.050E+00, 3.764E+00, 6.050E+00, 2.558E-01, 6.050E+00, 2.211E+00
 6.150E+00, 3.658E+00, 6.150E+00, 2.849E-01, 6.150E+00, 2.113E+00
 6.250E+00, 3.556E+00, 6.250E+00, 3.112E-01, 6.250E+00, 2.021E+00
 6.350E+00, 3.459E+00, 6.350E+00, 3.365E-01, 6.350E+00, 1.933E+00
 6.450E+00, 3.369E+00, 6.450E+00, 3.619E-01, 6.450E+00, 1.850E+00
 6.550E+00, 3.289E+00, 6.550E+00, 3.866E-01, 6.550E+00, 1.771E+00
 6.650E+00, 3.207E+00, 6.650E+00, 4.075E-01, 6.650E+00, 1.696E+00
 6.750E+00, 3.130E+00, 6.750E+00, 4.272E-01, 6.750E+00, 1.625E+00
 6.850E+00, 3.057E+00, 6.850E+00, 4.447E-01, 6.850E+00, 1.557E+00
 6.950E+00, 2.989E+00, 6.950E+00, 4.641E-01, 6.950E+00, 1.493E+00
 7.050E+00, 2.928E+00, 7.050E+00, 4.828E-01, 7.050E+00, 1.431E+00
 7.150E+00, 2.873E+00, 7.150E+00, 5.038E-01, 7.150E+00, 1.373E+00
 7.250E+00, 2.821E+00, 7.250E+00, 5.235E-01, 7.250E+00, 1.316E+00
 7.350E+00, 2.765E+00, 7.350E+00, 5.397E-01, 7.350E+00, 1.263E+00
 7.450E+00, 2.713E+00, 7.450E+00, 5.548E-01, 7.450E+00, 1.212E+00
 7.550E+00, 2.656E+00, 7.550E+00, 5.652E-01, 7.550E+00, 1.164E+00
 7.650E+00, 2.604E+00, 7.650E+00, 5.760E-01, 7.650E+00, 1.117E+00
 7.750E+00, 2.551E+00, 7.750E+00, 5.853E-01, 7.750E+00, 1.074E+00
 7.850E+00, 2.501E+00, 7.850E+00, 5.937E-01, 7.850E+00, 1.032E+00
 7.950E+00, 2.453E+00, 7.950E+00, 6.014E-01, 7.950E+00, 9.919E-01
 8.050E+00, 2.408E+00, 8.050E+00, 6.097E-01, 8.050E+00, 9.540E-01
 8.150E+00, 2.366E+00, 8.150E+00, 6.173E-01, 8.150E+00, 9.176E-01
 8.250E+00, 2.330E+00, 8.250E+00, 6.284E-01, 8.250E+00, 8.823E-01
 8.350E+00, 2.299E+00, 8.350E+00, 6.400E-01, 8.350E+00, 8.483E-01
 8.450E+00, 2.268E+00, 8.450E+00, 6.529E-01, 8.450E+00, 8.154E-01
 8.550E+00, 2.245E+00, 8.550E+00, 6.671E-01, 8.550E+00, 7.837E-01
 8.650E+00, 2.217E+00, 8.650E+00, 6.792E-01, 8.650E+00, 7.534E-01
 8.750E+00, 2.197E+00, 8.750E+00, 6.936E-01, 8.750E+00, 7.239E-01
 8.850E+00, 2.176E+00, 8.850E+00, 7.067E-01, 8.850E+00, 6.959E-01
 8.950E+00, 2.158E+00, 8.950E+00, 7.209E-01, 8.950E+00, 6.685E-01
 9.050E+00, 2.137E+00, 9.050E+00, 7.349E-01, 9.050E+00, 6.423E-01
 9.150E+00, 2.117E+00, 9.150E+00, 7.461E-01, 9.150E+00, 6.167E-01
 9.250E+00, 2.092E+00, 9.250E+00, 7.548E-01, 9.250E+00, 5.922E-01
 9.350E+00, 2.072E+00, 9.350E+00, 7.643E-01, 9.350E+00, 5.680E-01
 9.450E+00, 2.043E+00, 9.450E+00, 7.699E-01, 9.450E+00, 5.448E-01
 9.550E+00, 2.015E+00, 9.550E+00, 7.738E-01, 9.550E+00, 5.222E-01
 9.650E+00, 1.984E+00, 9.650E+00, 7.775E-01, 9.650E+00, 5.001E-01
 9.750E+00, 1.952E+00, 9.750E+00, 7.789E-01, 9.750E+00, 4.784E-01
 9.850E+00, 1.920E+00, 9.850E+00, 7.822E-01, 9.850E+00, 4.566E-01
 9.950E+00, 1.879E+00, 9.950E+00, 7.801E-01, 9.950E+00, 4.353E-01
 1.005E+01, 1.843E+00, 1.005E+01, 7.821E-01, 1.005E+01, 4.123E-01
 1.015E+01, 1.770E+00, 1.015E+01, 7.634E-01, 1.015E+01, 3.907E-01
 1.025E+01, 1.726E+00, 1.025E+01, 7.679E-01, 1.025E+01, 3.635E-01
