m,kW/m2,m,kW/m2,m,kW/m2
 7.350E+00, 2.740E+01, 7.350E+00, 3.000E+00, 7.350E+00, 1.110E+01
 7.450E+00, 2.640E+01, 7.450E+00, 3.011E+00, 7.450E+00, 1.068E+01
 7.550E+00, 2.544E+01, 7.550E+00, 3.029E+00, 7.550E+00, 1.027E+01
 7.650E+00, 2.452E+01, 7.650E+00, 3.041E+00, 7.650E+00, 9.868E+00
 7.750E+00, 2.365E+01, 7.750E+00, 3.058E+00, 7.750E+00, 9.478E+00
 7.850E+00, 2.282E+01, 7.850E+00, 3.074E+00, 7.850E+00, 9.100E+00
 7.950E+00, 2.203E+01, 7.950E+00, 3.093E+00, 7.950E+00, 8.734E+00
 8.050E+00, 2.126E+01, 8.050E+00, 3.106E+00, 8.050E+00, 8.379E+00
 8.150E+00, 2.054E+01, 8.150E+00, 3.118E+00, 8.150E+00, 8.036E+00
 8.250E+00, 1.984E+01, 8.250E+00, 3.127E+00, 8.250E+00, 7.705E+00
 8.350E+00, 1.919E+01, 8.350E+00, 3.136E+00, 8.350E+00, 7.386E+00
 8.450E+00, 1.854E+01, 8.450E+00, 3.142E+00, 8.450E+00, 7.077E+00
 8.550E+00, 1.794E+01, 8.550E+00, 3.145E+00, 8.550E+00, 6.779E+00
 8.650E+00, 1.735E+01, 8.650E+00, 3.146E+00, 8.650E+00, 6.493E+00
 8.750E+00, 1.681E+01, 8.750E+00, 3.147E+00, 8.750E+00, 6.217E+00
 8.850E+00, 1.627E+01, 8.850E+00, 3.146E+00, 8.850E+00, 5.953E+00
 8.950E+00, 1.576E+01, 8.950E+00, 3.141E+00, 8.950E+00, 5.699E+00
 9.050E+00, 1.525E+01, 9.050E+00, 3.133E+00, 9.050E+00, 5.455E+00
 9.150E+00, 1.477E+01, 9.150E+00, 3.119E+00, 9.150E+00, 5.216E+00
 9.250E+00, 1.428E+01, 9.250E+00, 3.103E+00, 9.250E+00, 4.988E+00
 9.350E+00, 1.382E+01, 9.350E+00, 3.083E+00, 9.350E+00, 4.763E+00
 9.450E+00, 1.334E+01, 9.450E+00, 3.061E+00, 9.450E+00, 4.549E+00
 9.550E+00, 1.289E+01, 9.550E+00, 3.032E+00, 9.550E+00, 4.340E+00
 9.650E+00, 1.244E+01, 9.650E+00, 3.007E+00, 9.650E+00, 4.141E+00
 9.750E+00, 1.200E+01, 9.750E+00, 2.976E+00, 9.750E+00, 3.947E+00
 9.850E+00, 1.155E+01, 9.850E+00, 2.949E+00, 9.850E+00, 3.757E+00
 9.950E+00, 1.110E+01, 9.950E+00, 2.909E+00, 9.950E+00, 3.569E+00
 1.005E+01, 1.062E+01, 1.005E+01, 2.872E+00, 1.005E+01, 3.379E+00
 1.015E+01, 1.003E+01, 1.015E+01, 2.791E+00, 1.015E+01, 3.186E+00
 1.025E+01, 9.408E+00, 1.025E+01, 2.751E+00, 1.025E+01, 2.959E+00
