s,m3/s,m3/s,kg/s,kg/s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,Pa
 9.0008806E+001,-2.6005904E-001, 1.0474543E-001,-2.4490386E-001, 9.7576983E-002, 3.9588668E+001, 4.1454164E+001, 4.1693018E+001, 4.2711599E+001, 4.4051087E+001, 4.5651589E+001, 4.7593610E+001, 5.3950718E+001, 6.2944268E+001, 7.1219134E+001, 7.6802650E+001, 8.0272757E+001, 8.4125262E+001, 9.8838362E+001, 1.0078283E+002, 1.1722156E+002, 1.1722156E+002, 1.2801658E+002, 3.4479457E+001, 3.4581026E+001, 3.5374150E+001, 3.5519952E+001, 3.5394360E+001, 3.4839482E+001, 3.5423112E+001, 3.4837643E+001, 7.7693589E+001, 3.6610941E+001, 6.0363720E-001, 6.6177937E-001, 9.6998109E-001, 9.8980658E-001, 5.8159621E-001, 6.1902186E-001, 6.1977006E-001, 5.5955327E-001, 1.0319125E+000, 8.0549695E-001, 1.0044242E+000, 8.0039395E-001, 7.3576742E-001, 1.5197920E+000, 1.4568440E+000, 5.2703696E-003, 1.5181501E-005, 1.9711939E-001, 4.2820016E-004, 1.4287089E-007, 2.0521860E-001, 4.5341654E-004, 2.2118624E-007, 2.0517655E-001, 1.5645884E+003
 1.0000538E+002,-2.7328598E-001, 1.0835196E-001,-2.4766205E-001, 9.7759145E-002, 4.1171984E+001, 4.3716603E+001, 4.5023012E+001, 4.6935783E+001, 4.8129126E+001, 5.1488074E+001, 5.6910541E+001, 7.1361916E+001, 8.1705332E+001, 8.8453786E+001, 9.0689331E+001, 9.4837514E+001, 1.0150865E+002, 1.1100086E+002, 1.1386371E+002, 1.3103566E+002, 1.3103566E+002, 1.4488319E+002, 3.4866768E+001, 3.5091804E+001, 3.6219693E+001, 3.6384329E+001, 3.6180243E+001, 3.5681230E+001, 3.6341784E+001, 3.5679242E+001, 8.7600019E+001, 3.7461880E+001, 6.7970280E-001, 7.9733168E-001, 1.1511074E+000, 1.1874654E+000, 6.4714603E-001, 7.0547867E-001, 7.3072384E-001, 6.8173052E-001, 1.1469705E+000, 1.0492655E+000, 1.2529248E+000, 1.0495855E+000, 8.7248810E-001, 1.7605635E+000, 1.5836269E+000, 6.9217825E-003, 2.0310399E-005, 1.9435712E-001, 4.6986234E-004, 2.7226383E-007, 2.0514890E-001, 4.1332654E-004, 9.6676215E-008, 2.0524361E-001, 1.6457850E+003
 1.1000294E+002,-2.6291268E-001, 1.0642692E-001,-2.3024753E-001, 9.3094049E-002, 4.2880644E+001, 4.6245963E+001, 4.8201389E+001, 5.0830102E+001, 5.3279278E+001, 6.0145031E+001, 6.7874059E+001, 8.5794427E+001, 9.7283196E+001, 1.0321192E+002, 1.0455331E+002, 1.1101053E+002, 1.1969201E+002, 1.2459215E+002, 1.2534074E+002, 1.4329328E+002, 1.4329328E+002, 1.5457871E+002, 3.5227894E+001, 3.5620363E+001, 3.7059235E+001, 3.7337088E+001, 3.7151253E+001, 3.6591341E+001, 3.7328843E+001, 3.6549686E+001, 9.5951065E+001, 3.8246123E+001, 7.2858082E-001, 9.0203733E-001, 1.3311336E+000, 1.4045434E+000, 6.8631608E-001, 7.5953200E-001, 8.4222308E-001, 8.0861414E-001, 1.4302691E+000, 1.2530814E+000, 1.4743659E+000, 1.2338394E+000, 1.0119824E+000, 1.9135302E+000, 1.6965514E+000, 8.0391141E-003, 2.3780566E-005, 1.9248819E-001, 5.4418238E-004, 5.0308438E-007, 2.0502457E-001, 4.3923640E-004, 1.7714611E-007, 2.0520027E-001, 1.4887282E+003
 1.2000813E+002,-2.3516138E-001, 1.0062807E-001,-2.0035649E-001, 8.5745976E-002, 4.4842618E+001, 4.9704123E+001, 5.2200078E+001, 5.5779993E+001, 5.9340467E+001, 7.1006140E+001, 8.6094950E+001, 1.0184680E+002, 1.0997286E+002, 1.1524703E+002, 1.1647792E+002, 1.2130064E+002, 1.2986008E+002, 1.3798146E+002, 1.3730160E+002, 1.4790995E+002, 1.4790995E+002, 1.6522070E+002, 3.5572739E+001, 3.6225912E+001, 3.7936889E+001, 3.8266668E+001, 3.8151995E+001, 3.7428035E+001, 3.8305834E+001, 3.7336928E+001, 1.0617086E+002, 3.8966385E+001, 7.6501629E-001, 1.0333377E+000, 1.4720708E+000, 1.5437947E+000, 7.0855772E-001, 8.0382879E-001, 9.2961550E-001, 9.0631681E-001, 1.6084000E+000, 1.4019206E+000, 1.6232523E+000, 1.3506735E+000, 1.1343032E+000, 2.1970265E+000, 1.7253196E+000, 9.4291670E-003, 2.8097741E-005, 1.9016310E-001, 6.3505501E-004, 7.8531331E-007, 2.0487256E-001, 4.9179528E-004, 3.4038152E-007, 2.0511236E-001, 1.1970585E+003
 1.3000757E+002,-2.0222609E-001, 9.4484808E-002,-1.6858828E-001, 7.8201453E-002, 4.7047277E+001, 5.3086837E+001, 5.5573775E+001, 5.8933245E+001, 6.6601571E+001, 8.5833583E+001, 9.9286667E+001, 1.1358943E+002, 1.1809013E+002, 1.2264470E+002, 1.2419881E+002, 1.3425690E+002, 1.4045658E+002, 1.4322696E+002, 1.4491953E+002, 1.6101197E+002, 1.6101197E+002, 1.7480407E+002, 3.5888160E+001, 3.6863098E+001, 3.8787594E+001, 3.9169815E+001, 3.9108762E+001, 3.8272310E+001, 3.9156767E+001, 3.8196821E+001, 1.1239270E+002, 3.9576021E+001, 7.9461343E-001, 1.1597536E+000, 1.6064828E+000, 1.6979931E+000, 7.2464633E-001, 8.5628079E-001, 1.0170903E+000, 1.0029853E+000, 1.7547224E+000, 1.5117346E+000, 1.7289703E+000, 1.5140053E+000, 1.2249176E+000, 2.2579849E+000, 1.7644914E+000, 1.0499659E-002, 3.1422434E-005, 1.8837252E-001, 7.3626661E-004, 1.0996525E-006, 2.0470328E-001, 4.5484282E-004, 2.2561595E-007, 2.0517417E-001, 9.1380550E+002
 1.4000366E+002,-1.7118604E-001, 8.8692851E-002,-1.4021906E-001, 7.2455470E-002, 4.9172440E+001, 5.5973960E+001, 5.9215832E+001, 6.9050526E+001, 8.1331927E+001, 1.0115767E+002, 1.1097568E+002, 1.2225053E+002, 1.2551912E+002, 1.2953777E+002, 1.3258923E+002, 1.3738793E+002, 1.4449555E+002, 1.4980472E+002, 1.5206335E+002, 1.7035673E+002, 1.7035673E+002, 1.8643731E+002, 3.6201087E+001, 3.7504890E+001, 3.9637222E+001, 4.0081339E+001, 4.0018380E+001, 3.9071933E+001, 4.0041993E+001, 3.9016345E+001, 1.1891648E+002, 4.0163690E+001, 8.2467080E-001, 1.2476902E+000, 1.7318002E+000, 1.8199189E+000, 7.4043416E-001, 8.9809269E-001, 1.0967395E+000, 1.0939060E+000, 1.8844686E+000, 1.6273360E+000, 1.8607948E+000, 1.6277361E+000, 1.3161772E+000, 2.4139916E+000, 1.7880488E+000, 1.1610267E-002, 3.4871721E-005, 1.8651484E-001, 8.8827732E-004, 1.5717618E-006, 2.0444900E-001, 5.1040474E-004, 3.9817811E-007, 2.0508123E-001, 6.9366215E+002
 1.5000602E+002,-1.4952233E-001, 8.5292706E-002,-1.1958757E-001, 6.8461736E-002, 5.1724257E+001, 5.8485977E+001, 6.3343397E+001, 7.7265987E+001, 9.1183406E+001, 1.1188902E+002, 1.2249599E+002, 1.3053826E+002, 1.3347943E+002, 1.3761612E+002, 1.4210994E+002, 1.4966111E+002, 1.5153572E+002, 1.5383934E+002, 1.5579828E+002, 1.7360778E+002, 1.7360778E+002, 1.8804213E+002, 3.6521517E+001, 3.8280130E+001, 4.0477843E+001, 4.0970116E+001, 4.0956336E+001, 3.9871456E+001, 4.0939249E+001, 3.9838057E+001, 1.2486196E+002, 4.0746002E+001, 8.6932129E-001, 1.4266117E+000, 1.8315176E+000, 1.9531196E+000, 7.7069202E-001, 9.6947969E-001, 1.1757959E+000, 1.1837175E+000, 2.0155506E+000, 1.7366160E+000, 1.9688245E+000, 1.7455678E+000, 1.3985864E+000, 2.5056536E+000, 1.8485411E+000, 1.2392606E-002, 3.7301481E-005, 1.8520624E-001, 1.0914466E-003, 2.2027575E-006, 2.0410913E-001, 1.1500050E-003, 2.3846249E-006, 2.0401139E-001, 5.5901497E+002
 1.6000605E+002,-1.3118669E-001, 8.2717860E-002,-1.0394125E-001, 6.5697403E-002, 5.3501595E+001, 6.1811464E+001, 6.9053289E+001, 8.9906401E+001, 1.0550607E+002, 1.1984102E+002, 1.2812132E+002, 1.3685624E+002, 1.3927199E+002, 1.4232517E+002, 1.4655504E+002, 1.5144679E+002, 1.5865300E+002, 1.6262928E+002, 1.6298980E+002, 1.8525208E+002, 1.8525208E+002, 2.0013335E+002, 3.6855887E+001, 3.9042132E+001, 4.1245830E+001, 4.1893637E+001, 4.1868945E+001, 4.0661688E+001, 4.1818881E+001, 4.0656656E+001, 1.3013863E+002, 4.1335574E+001, 9.0687235E-001, 1.5544148E+000, 1.9208328E+000, 2.0799487E+000, 7.9091160E-001, 1.0386212E+000, 1.2477176E+000, 1.2745199E+000, 2.1304289E+000, 1.8504357E+000, 2.1012856E+000, 1.8580767E+000, 1.4934335E+000, 2.6009470E+000, 1.8964016E+000, 1.3287374E-002, 4.0080418E-005, 1.8370959E-001, 1.0705475E-003, 2.1378499E-006, 2.0414410E-001, 2.6659983E-003, 7.0929411E-006, 2.0147564E-001, 4.6616133E+002
 1.7000189E+002,-1.1518963E-001, 8.1061013E-002,-8.9782591E-002, 6.3154786E-002, 5.5394645E+001, 6.6274208E+001, 7.6545423E+001, 9.9671114E+001, 1.1293431E+002, 1.2611919E+002, 1.3299117E+002, 1.4116416E+002, 1.4380363E+002, 1.4709414E+002, 1.5102096E+002, 1.5570151E+002, 1.6020643E+002, 1.6610358E+002, 1.6902022E+002, 1.8690712E+002, 1.8690712E+002, 2.0431707E+002, 3.7166410E+001, 3.9777023E+001, 4.2095766E+001, 4.2798599E+001, 4.2806728E+001, 4.1496565E+001, 4.2814213E+001, 4.1457959E+001, 1.3735059E+002, 4.1892313E+001, 9.2746728E-001, 1.6307853E+000, 2.0418777E+000, 2.1745652E+000, 7.9473439E-001, 1.0940786E+000, 1.3328313E+000, 1.3594579E+000, 2.2468848E+000, 1.9630899E+000, 2.2620217E+000, 1.9613056E+000, 1.6369633E+000, 2.8289926E+000, 1.9360937E+000, 1.4051522E-002, 4.2453680E-005, 1.8243143E-001, 1.0861293E-003, 2.1862436E-006, 2.0411800E-001, 5.3820143E-003, 1.5528243E-005, 1.9693264E-001, 3.9360583E+002
 1.8000258E+002,-9.9451027E-002, 7.9500280E-002,-7.7226664E-002, 6.1210935E-002, 5.7626031E+001, 6.9631940E+001, 8.4031826E+001, 1.1223041E+002, 1.2150477E+002, 1.3112392E+002, 1.3921765E+002, 1.4540383E+002, 1.4879808E+002, 1.5285410E+002, 1.5689520E+002, 1.6501143E+002, 1.6780997E+002, 1.7019542E+002, 1.7247347E+002, 1.9169585E+002, 1.9169585E+002, 2.0706779E+002, 3.7469890E+001, 4.0560152E+001, 4.2953862E+001, 4.3677002E+001, 4.3735309E+001, 4.2315188E+001, 4.3740549E+001, 4.2294378E+001, 1.4344892E+002, 4.2464470E+001, 9.4867435E-001, 1.7638351E+000, 2.1606573E+000, 2.2850480E+000, 7.9336566E-001, 1.1632687E+000, 1.4188912E+000, 1.4464362E+000, 2.3799188E+000, 2.0732622E+000, 2.3697653E+000, 2.0675986E+000, 1.7203721E+000, 3.0006162E+000, 1.9980628E+000, 1.5248225E-002, 4.6170357E-005, 1.8042974E-001, 1.2210627E-003, 2.6053145E-006, 2.0389232E-001, 8.0111104E-003, 2.3693593E-005, 1.9253503E-001, 3.3530319E+002
 1.9000606E+002,-9.3966498E-002, 7.8978466E-002,-7.1789557E-002, 6.0473760E-002, 5.9399995E+001, 7.4143918E+001, 9.2880237E+001, 1.1796827E+002, 1.2691446E+002, 1.3601916E+002, 1.4336849E+002, 1.5038015E+002, 1.5373019E+002, 1.5819087E+002, 1.6082144E+002, 1.6632007E+002, 1.7124861E+002, 1.7600639E+002, 1.7825415E+002, 2.0203302E+002, 2.0203302E+002, 2.1593228E+002, 3.7757909E+001, 4.1373425E+001, 4.3774029E+001, 4.4583610E+001, 4.4649737E+001, 4.3152534E+001, 4.4657715E+001, 4.3128409E+001, 1.4821094E+002, 4.3021249E+001, 9.7599425E-001, 1.8941789E+000, 2.2624982E+000, 2.4305532E+000, 8.0260003E-001, 1.2454405E+000, 1.4930671E+000, 1.5377019E+000, 2.4639216E+000, 2.1800446E+000, 2.4841726E+000, 2.1848896E+000, 1.8118802E+000, 3.0800775E+000, 2.0450279E+000, 1.6167959E-002, 4.9026833E-005, 1.7889133E-001, 1.6413711E-003, 3.9106934E-006, 2.0318919E-001, 1.0321897E-002, 3.0870350E-005, 1.8866985E-001, 3.1440537E+002
 2.0000854E+002,-1.1935320E-001, 8.3091707E-002,-8.9825144E-002, 6.2070911E-002, 6.2944360E+001, 8.4314869E+001, 1.0503195E+002, 1.2214524E+002, 1.3308235E+002, 1.4408067E+002, 1.4878594E+002, 1.5387439E+002, 1.5795693E+002, 1.6456807E+002, 1.6949899E+002, 1.7613449E+002, 1.7778205E+002, 1.8481854E+002, 1.8744621E+002, 2.0543013E+002, 2.0543013E+002, 2.2893869E+002, 3.8163455E+001, 4.2180106E+001, 4.4829284E+001, 4.5789255E+001, 4.5625447E+001, 4.4047516E+001, 4.5778163E+001, 4.4048375E+001, 1.5830284E+002, 4.3729464E+001, 1.0736812E+000, 1.9729848E+000, 2.5012279E+000, 2.7274967E+000, 8.4502763E-001, 1.3350421E+000, 1.6643498E+000, 1.7390211E+000, 2.6622294E+000, 2.3388676E+000, 2.7452649E+000, 2.3600293E+000, 2.0819199E+000, 3.5670320E+000, 2.2128542E+000, 1.7337637E-002, 5.2659575E-005, 1.7693484E-001, 2.0778592E-003, 5.2663220E-006, 2.0245911E-001, 1.2442912E-002, 3.7457718E-005, 1.8512210E-001, 4.0018204E+002
 2.1000481E+002,-1.4820799E-001, 8.7659719E-002,-1.0935186E-001, 6.4726262E-002, 6.6223185E+001, 8.6470387E+001, 1.1177773E+002, 1.2990580E+002, 1.3855262E+002, 1.4990174E+002, 1.5588950E+002, 1.6434502E+002, 1.6726280E+002, 1.7189988E+002, 1.7641437E+002, 1.8271253E+002, 1.8673166E+002, 1.9014865E+002, 1.9322899E+002, 2.1743550E+002, 2.1743550E+002, 2.3790640E+002, 3.8635640E+001, 4.2951626E+001, 4.5909901E+001, 4.7006313E+001, 4.6848357E+001, 4.5145952E+001, 4.6911658E+001, 4.5138295E+001, 1.6514531E+002, 4.4503919E+001, 1.1609245E+000, 2.1250365E+000, 2.7009226E+000, 2.9400453E+000, 9.0712956E-001, 1.4649759E+000, 1.8173142E+000, 1.9079359E+000, 2.9657946E+000, 2.6301427E+000, 2.9362438E+000, 2.6063971E+000, 2.2522715E+000, 3.7044511E+000, 2.3665830E+000, 1.8564914E-002, 5.6471205E-005, 1.7488202E-001, 2.7053947E-003, 7.2152989E-006, 2.0140938E-001, 1.4246023E-002, 4.3057754E-005, 1.8210609E-001, 5.1686287E+002
