s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa
 3.3000919E+002, 4.9591138E+002, 0.0000000E+000,-2.8937237E+002,-5.3112752E+001,-1.3278117E+002, 1.1738182E+000, 6.3374285E-001, 0.0000000E+000, 2.1905115E+001, 2.2452648E+001, 3.3799755E-003, 1.2498172E-002,-7.6941488E-002, 1.7321365E+002
 3.4500229E+002, 4.7438392E+002, 0.0000000E+000,-2.8856153E+002,-5.2495490E+001,-1.3372455E+002, 1.1084024E+000,-2.7382975E+000, 0.0000000E+000,-2.7096085E+000,-2.0275406E+000, 4.3069055E-002, 1.2522292E-002,-7.7481618E-002,-1.6960079E-001
 3.6000830E+002, 5.0152669E+002, 0.0000000E+000,-2.8730958E+002,-5.4695251E+001,-1.3498248E+002, 9.3349540E-001, 1.6569928E-001, 0.0000000E+000, 2.4904169E+001, 2.5638569E+001,-3.5607864E-003, 1.2546415E-002,-8.3948057E-002, 9.5593397E+000
 3.7500171E+002, 5.1856443E+002, 0.0000000E+000,-3.0454709E+002,-5.6509588E+001,-1.3771419E+002, 1.1483110E+000,-3.7666116E-001, 0.0000000E+000, 1.9977376E+001, 2.0565209E+001, 6.7721097E-003, 1.2570538E-002,-8.6868800E-002,-1.3622659E+001
 3.9000104E+002, 5.0133405E+002, 0.0000000E+000,-3.0149948E+002,-5.4309508E+001,-1.3653973E+002, 1.1638978E+000, 7.2771109E-001, 0.0000000E+000, 1.0242899E+001, 1.0876947E+001, 5.0013969E-002, 1.2594659E-002,-8.5446552E-002, 3.0750004E+001
 4.0500095E+002, 4.7739834E+002, 0.0000000E+000,-2.8899666E+002,-5.2533699E+001,-1.3449690E+002, 9.7861344E-001, 1.1665731E+000, 0.0000000E+000, 3.0216536E+000, 3.5162650E+000, 7.8225468E-002, 1.2610255E-002,-8.5624703E-002, 1.0395591E+002
 4.2000415E+002, 4.8858358E+002, 0.0000000E+000,-2.9037598E+002,-5.4644867E+001,-1.3505260E+002, 8.6702420E-001,-5.1683702E-001, 0.0000000E+000, 8.1285564E+000, 8.8603206E+000, 4.9451586E-002, 1.2346436E-002,-9.1433054E-002, 6.9947940E+001
 4.3500705E+002, 5.0371525E+002, 0.0000000E+000,-2.9869147E+002,-5.6721812E+001,-1.3633503E+002, 9.7036355E-001,-9.6912717E-001, 0.0000000E+000, 1.1431523E+001, 1.1968176E+001, 3.5746099E-002, 1.1947204E-002,-9.4933720E-002, 8.7914331E+000
 4.5000229E+002, 4.5389443E+002, 0.0000000E+000,-2.8268086E+002,-5.0768639E+001,-1.3163987E+002, 9.2476426E-001, 6.6817845E-001, 0.0000000E+000,-1.0093403E+001,-9.6019963E+000, 1.1624913E-001, 1.1548064E-002,-8.9261427E-002, 5.0289996E+001
 4.6501068E+002, 4.3065885E+002, 0.0000000E+000,-2.7164527E+002,-4.9483226E+001,-1.2803105E+002, 8.6988875E-001,-6.1915073E-001, 0.0000000E+000,-1.8796517E+001,-1.8249961E+001, 1.3029049E-001, 1.1148853E-002,-8.9749047E-002, 1.0106989E+001
 4.8000537E+002, 4.6221709E+002, 0.0000000E+000,-2.7829281E+002,-5.3751777E+001,-1.2790792E+002, 1.0324761E+000,-6.5094914E-001, 0.0000000E+000, 2.2698372E+000, 2.6461073E+000, 7.0528587E-002, 1.0749705E-002,-9.7835891E-002,-3.0748107E+001
 4.9501248E+002, 4.0940050E+002, 0.0000000E+000,-2.6239036E+002,-4.8058627E+001,-1.2281952E+002, 1.0765850E+000,-1.0812583E+000, 0.0000000E+000,-2.4227150E+001,-2.3872681E+001, 1.4192587E-001, 1.0350554E-002,-9.1129236E-002,-9.8033376E+001
 5.1000369E+002, 4.0410614E+002, 0.0000000E+000,-2.5209144E+002,-4.7771405E+001,-1.1948880E+002, 1.0456292E+000, 1.0709097E+000, 0.0000000E+000,-1.3726047E+001,-1.3128972E+001, 1.3787609E-001, 9.9513977E-003,-9.3392062E-002,-3.3770899E+001
 5.2500128E+002, 3.7731727E+002, 0.0000000E+000,-2.4075044E+002,-4.6742340E+001,-1.1459273E+002, 1.0679399E+000,-1.3178473E+000, 0.0000000E+000,-2.5348076E+001,-2.5018144E+001, 1.4760760E-001, 9.5524317E-003,-9.3444670E-002,-1.1609719E+002
 5.4001099E+002, 3.6831467E+002, 0.0000000E+000,-2.2954406E+002,-4.5800078E+001,-1.1203471E+002, 9.9302887E-001, 1.1407457E+000, 0.0000000E+000,-1.7303828E+001,-1.6930408E+001, 1.5209691E-001, 9.1531993E-003,-9.3757611E-002,-4.5573267E+001
 5.5500311E+002, 3.5711440E+002, 0.0000000E+000,-2.2261589E+002,-4.5625977E+001,-1.0858120E+002, 1.0400170E+000, 4.6154501E-002, 0.0000000E+000,-1.8873185E+001,-1.8622494E+001, 1.4555076E-001, 8.8806924E-003,-9.5900206E-002,-4.2159656E+001
 5.7000189E+002, 3.4837870E+002, 0.0000000E+000,-2.1481417E+002,-4.5042298E+001,-1.0540887E+002, 1.0208326E+000, 2.7114330E-002, 0.0000000E+000,-1.6203065E+001,-1.5838687E+001, 1.3877510E-001, 8.8152517E-003,-9.6299656E-002,-4.0824637E+001
 5.8500378E+002, 3.5111250E+002, 0.0000000E+000,-2.0985342E+002,-4.5674788E+001,-1.0501531E+002, 9.5576920E-001, 8.9110225E-001, 0.0000000E+000,-7.9282637E+000,-7.5841551E+000, 1.2668483E-001, 8.7527478E-003,-9.9418263E-002, 1.3939678E+001
 6.0000513E+002, 3.4635704E+002, 0.0000000E+000,-2.0694940E+002,-4.5529141E+001,-1.0267387E+002, 9.5126748E-001, 5.2112224E-001, 0.0000000E+000,-7.6122313E+000,-7.3229804E+000, 1.2207914E-001, 8.6902384E-003,-1.0038759E-001, 4.6565871E+001
 6.1500641E+002, 3.4585462E+002, 0.0000000E+000,-2.0713261E+002,-4.6453690E+001,-1.0195846E+002, 1.0120912E+000,-1.2608015E+000, 0.0000000E+000,-1.0200785E+001,-9.9388458E+000, 1.1106701E-001, 8.6277293E-003,-1.0262893E-001,-3.2429636E+001
 6.3000842E+002, 3.4183620E+002, 0.0000000E+000,-2.0366952E+002,-4.5796739E+001,-1.0047005E+002, 9.9246680E-001, 4.8392031E-001, 0.0000000E+000,-6.9711196E+000,-6.6237177E+000, 1.2080316E-001, 8.5652136E-003,-1.0171897E-001,-2.7763765E+000
 6.4500549E+002, 3.4311769E+002, 0.0000000E+000,-2.0014058E+002,-4.6117684E+001,-1.0000655E+002, 9.5786722E-001, 7.1126585E-001, 0.0000000E+000,-1.6777764E+000,-1.4779825E+000, 1.0849920E-001, 8.5027139E-003,-1.0383002E-001, 4.2074724E+001
 6.6000391E+002, 3.3220091E+002, 0.0000000E+000,-1.9776187E+002,-4.5622600E+001,-9.8078275E+001, 9.6389448E-001,-5.0667487E-001, 0.0000000E+000,-9.1234109E+000,-8.8046229E+000, 1.1732886E-001, 8.4402169E-003,-1.0281092E-001, 9.8847200E+000
 6.7500659E+002, 3.3398878E+002, 0.0000000E+000,-1.9637044E+002,-4.5715273E+001,-9.7682544E+001, 9.6612296E-001,-8.5486397E-001, 0.0000000E+000,-5.9904459E+000,-5.6682126E+000, 1.0496737E-001, 8.3777098E-003,-1.0456589E-001,-4.4210120E+001
 6.9000720E+002, 3.3226309E+002, 0.0000000E+000,-1.9354414E+002,-4.5375484E+001,-9.6798793E+001, 9.4131432E-001, 6.4812585E-001, 0.0000000E+000,-2.1367590E+000,-1.8658911E+000, 1.1033290E-001, 8.3151935E-003,-1.0478647E-001,-3.3678547E+000
 7.0500958E+002, 3.3146508E+002, 0.0000000E+000,-1.9282436E+002,-4.5855984E+001,-9.5893729E+001, 9.4079116E-001, 2.1402815E-002, 0.0000000E+000,-2.4800154E+000,-2.1467952E+000, 1.0551396E-001, 8.2526826E-003,-1.0554705E-001,-2.5960107E+000
 7.2000494E+002, 3.2690953E+002, 0.0000000E+000,-1.9184512E+002,-4.5136597E+001,-9.5476452E+001, 9.5655170E-001,-1.6709392E-001, 0.0000000E+000,-5.0493502E+000,-4.7591745E+000, 1.1110118E-001, 8.1901904E-003,-1.0542464E-001,-1.3436640E+001
 7.3500635E+002, 3.2421909E+002, 0.0000000E+000,-1.8873414E+002,-4.5318192E+001,-9.4129400E+001, 9.1728228E-001,-3.6430781E-001, 0.0000000E+000,-3.6911980E+000,-3.4096742E+000, 1.0525863E-001, 8.1276832E-003,-1.0625349E-001,-3.6283850E+001
 7.5000189E+002, 3.2368097E+002, 0.0000000E+000,-1.8795858E+002,-4.4561626E+001,-9.3400886E+001, 9.4378172E-001, 1.2271161E+000, 0.0000000E+000,-3.7281328E-001,-6.9215504E-002, 1.1324171E-001, 8.0651871E-003,-1.0555353E-001, 4.0218417E+001
 7.6501080E+002, 3.2056358E+002, 0.0000000E+000,-1.8731706E+002,-4.4774272E+001,-9.3154124E+001, 9.4812199E-001, 4.4593384E-002, 0.0000000E+000,-4.0276317E+000,-3.6891655E+000, 1.1164101E-001, 8.0026750E-003,-1.0647356E-001, 4.2525549E+001
 7.8000165E+002, 3.1649034E+002, 0.0000000E+000,-1.8583554E+002,-4.4717085E+001,-9.2266996E+001, 9.5151616E-001,-6.1192730E-001, 0.0000000E+000,-6.2515319E+000,-5.9896899E+000, 1.1155423E-001, 7.9401702E-003,-1.0735835E-001, 3.9467699E+000
 7.9500433E+002, 3.1889044E+002, 0.0000000E+000,-1.8490129E+002,-4.4539358E+001,-9.0966079E+001, 9.5441168E-001, 8.2354267E-001, 0.0000000E+000,-5.6790847E-002, 2.6166813E-001, 1.0866233E-001, 7.8853575E-003,-1.0749304E-001, 5.4875897E+001
 8.1000690E+002, 3.1153305E+002, 0.0000000E+000,-1.8225724E+002,-4.4315575E+001,-9.0722849E+001, 9.4268674E-001,-2.1539891E-001, 0.0000000E+000,-5.3751900E+000,-5.0353209E+000, 1.1446648E-001, 7.8832202E-003,-1.0763355E-001, 4.0609536E+001
 8.2500134E+002, 3.1274786E+002, 0.0000000E+000,-1.8116566E+002,-4.4718487E+001,-9.0196110E+001, 9.3269612E-001,-1.7884265E-001, 0.0000000E+000,-2.8813299E+000,-2.5785427E+000, 1.0793854E-001, 7.8910644E-003,-1.0810683E-001, 2.9188747E+001
 8.4000079E+002, 3.1934710E+002, 0.0000000E+000,-1.8309703E+002,-4.5425007E+001,-9.0566502E+001, 9.5998835E-001, 1.2624733E-001, 0.0000000E+000, 1.1549090E+000, 1.3447983E+000, 9.9160850E-002, 7.8989089E-003,-1.1005183E-001, 3.7528234E+001
 8.5500439E+002, 3.1105078E+002, 0.0000000E+000,-1.8126910E+002,-4.5004521E+001,-8.8650457E+001, 9.4438947E-001,-1.1675910E+000, 0.0000000E+000,-4.4481123E+000,-4.0964999E+000, 1.0232618E-001, 7.9067569E-003,-1.0981728E-001,-3.6017698E+001
 8.7000385E+002, 3.1728043E+002, 0.0000000E+000,-1.7982916E+002,-4.4782073E+001,-8.9443353E+001, 9.1017166E-001, 8.8066204E-001, 0.0000000E+000, 4.6751132E+000, 5.0166739E+000, 9.8459600E-002, 7.9146022E-003,-1.1044437E-001, 1.8623781E+001
 8.8500427E+002, 3.1826114E+002, 0.0000000E+000,-1.8148319E+002,-4.5314219E+001,-8.9724242E+001, 9.0958535E-001, 8.6436688E-001, 0.0000000E+000, 3.2406263E+000, 3.5134389E+000, 1.0277529E-001, 7.9224475E-003,-1.1082096E-001, 7.2595140E+001
 9.0000000E+002, 3.1248789E+002, 0.0000000E+000,-1.7989545E+002,-4.5340380E+001,-8.9076737E+001, 8.8471330E-001,-7.7845265E-001, 0.0000000E+000,-2.0385335E+000,-1.7184138E+000, 1.0138177E-001, 7.9302927E-003,-1.1153519E-001, 2.3332570E+001
 9.1500665E+002, 3.2163309E+002, 0.0000000E+000,-1.8274641E+002,-4.5696676E+001,-9.0512573E+001, 9.3036626E-001,-3.4268068E-002, 0.0000000E+000, 3.3350148E+000, 3.5735285E+000, 9.3843628E-002, 7.9381400E-003,-1.1289873E-001, 2.1311514E+001
 9.3000909E+002, 3.1556289E+002, 0.0000000E+000,-1.8242533E+002,-4.5138545E+001,-8.9999755E+001, 9.3210102E-001,-4.9974285E-003, 0.0000000E+000,-1.3912971E+000,-1.0736314E+000, 1.0803187E-001, 7.9459876E-003,-1.1146207E-001, 2.0430148E+001
 9.4500012E+002, 3.1708616E+002, 0.0000000E+000,-1.8037264E+002,-4.5106146E+001,-8.8756402E+001, 8.9592199E-001, 1.2420458E+000, 0.0000000E+000, 4.5754418E+000, 4.9889450E+000, 1.0426458E-001, 7.9538316E-003,-1.1200395E-001, 9.7010758E+001
 9.6000934E+002, 3.1619094E+002, 0.0000000E+000,-1.8222809E+002,-4.5796945E+001,-8.9481193E+001, 9.2262986E-001,-1.6261841E+000, 0.0000000E+000,-2.3299901E+000,-2.0188402E+000, 9.3425490E-002, 7.9616776E-003,-1.1302233E-001,-5.2455581E+000
 9.7500568E+002, 3.1759846E+002, 0.0000000E+000,-1.8218276E+002,-4.5573481E+001,-8.9133444E+001, 9.1540859E-001, 1.1866433E-002, 0.0000000E+000, 1.3678203E+000, 1.6360525E+000, 9.9932782E-002, 7.9695254E-003,-1.1273938E-001,-4.2193815E+000
 9.9001007E+002, 3.1860808E+002, 0.0000000E+000,-1.8208710E+002,-4.5616257E+001,-8.9034504E+001, 9.1320180E-001, 5.4036313E-001, 0.0000000E+000, 2.9744941E+000, 3.3237843E+000, 1.0245439E-001, 7.9773712E-003,-1.1311512E-001, 2.8767588E+001
 1.0050001E+003, 3.1819411E+002, 0.0000000E+000,-1.8306862E+002,-4.5961562E+001,-8.8625429E+001, 9.2753877E-001,-9.3495371E-001, 0.0000000E+000, 2.5470112E-001, 5.3108427E-001, 9.3681095E-002, 7.9852156E-003,-1.1381030E-001,-2.9677366E+001
 1.0200073E+003, 3.2082317E+002, 0.0000000E+000,-1.8269785E+002,-4.5760854E+001,-8.9391382E+001, 9.1773812E-001, 8.1745623E-001, 0.0000000E+000, 4.3553164E+000, 4.7082708E+000, 1.0089015E-001, 7.9930602E-003,-1.1294619E-001, 2.0753670E+001
 1.0350066E+003, 3.2141579E+002, 0.0000000E+000,-1.8385431E+002,-4.6237952E+001,-8.9989340E+001, 9.2793688E-001, 1.2760542E-001, 0.0000000E+000, 2.0864387E+000, 2.3897314E+000, 1.0074678E-001, 8.0009092E-003,-1.1370586E-001, 2.8349856E+001
 1.0500095E+003, 3.1607923E+002, 0.0000000E+000,-1.8157030E+002,-4.5780697E+001,-8.8656810E+001, 8.9464926E-001, 7.5119839E-002, 0.0000000E+000, 7.2396957E-001, 1.0411939E+000, 1.0409406E-001, 8.0087543E-003,-1.1350953E-001, 3.2486772E+001
 1.0650095E+003, 3.2099124E+002, 0.0000000E+000,-1.8544385E+002,-4.6460398E+001,-8.9242885E+001, 9.4657153E-001,-1.0583056E+000, 0.0000000E+000,-6.0259866E-001,-2.6762280E-001, 9.6564584E-002, 8.0166004E-003,-1.1491187E-001,-3.4315776E+001
 1.0800070E+003, 3.2101276E+002, 0.0000000E+000,-1.8404854E+002,-4.5736261E+001,-8.9211816E+001, 9.3840459E-001, 4.1737770E-001, 0.0000000E+000, 3.0630127E+000, 3.3719197E+000, 1.0138005E-001, 8.0244463E-003,-1.1451782E-001,-8.4180295E+000
 1.0950079E+003, 3.2189016E+002, 0.0000000E+000,-1.8340263E+002,-4.6002777E+001,-8.9126330E+001, 9.2693801E-001, 1.2714215E+000, 0.0000000E+000, 5.2211273E+000, 5.5567847E+000, 1.0519757E-001, 8.0322918E-003,-1.1460965E-001, 7.0919950E+001
 1.1100035E+003, 3.2152691E+002, 0.0000000E+000,-1.8488500E+002,-4.6437984E+001,-8.9033026E+001, 9.2069816E-001,-4.0515464E-001, 0.0000000E+000, 1.3559085E+000, 1.6864427E+000, 9.8550052E-002, 8.0401368E-003,-1.1585939E-001, 4.4946201E+001
 1.1250094E+003, 3.1947638E+002, 0.0000000E+000,-1.8518968E+002,-4.6296562E+001,-8.9501312E+001, 9.4951724E-001,-4.3215617E-001, 0.0000000E+000,-1.2114275E+000,-9.9381025E-001, 1.0637313E-001, 8.0479821E-003,-1.1566987E-001, 1.8339926E+001
 1.1400079E+003, 3.2239971E+002, 0.0000000E+000,-1.8615090E+002,-4.6192696E+001,-8.9270689E+001, 9.6121912E-001,-4.5705586E-001, 0.0000000E+000, 9.4400799E-001, 1.2895921E+000, 1.0001118E-001, 8.0558300E-003,-1.1658858E-001,-1.0885093E+001
 1.1550074E+003, 3.2145626E+002, 0.0000000E+000,-1.8488420E+002,-4.6160119E+001,-8.9296346E+001, 9.2192774E-001, 5.2729529E-001, 0.0000000E+000, 2.2683349E+000, 2.5648226E+000, 1.0641873E-001, 8.0636749E-003,-1.1517350E-001, 2.1712077E+001
 1.1700043E+003, 3.2214570E+002, 0.0000000E+000,-1.8591088E+002,-4.6594641E+001,-8.8707023E+001, 9.4387257E-001,-1.3106176E-001, 0.0000000E+000, 1.4563985E+000, 1.7459690E+000, 1.0208693E-001, 8.0715199E-003,-1.1633869E-001, 1.3337810E+001
 1.1850027E+003, 3.2230636E+002, 0.0000000E+000,-1.8567094E+002,-4.6276821E+001,-8.9431159E+001, 9.3153773E-001, 1.0313300E-001, 0.0000000E+000, 1.6451207E+000, 1.9621051E+000, 1.0463953E-001, 8.0793639E-003,-1.1643169E-001, 1.9293498E+001
 1.2000032E+003, 3.1891668E+002, 0.0000000E+000,-1.8419594E+002,-4.6825298E+001,-8.8237772E+001, 9.1655299E-001,-9.2685744E-001, 0.0000000E+000,-6.7056439E-001,-3.5263377E-001, 1.0031124E-001, 8.0872107E-003,-1.1745251E-001,-3.9172139E+001
 1.2150098E+003, 3.2794020E+002, 0.0000000E+000,-1.8638079E+002,-4.6872943E+001,-8.9471016E+001, 9.2918324E-001, 1.1143717E+000, 0.0000000E+000, 6.9615642E+000, 7.2590032E+000, 1.0065006E-001, 8.0950575E-003,-1.1727052E-001, 3.0391983E+001
 1.2300085E+003, 3.2230597E+002, 0.0000000E+000,-1.8518574E+002,-4.6698921E+001,-8.8909245E+001, 8.9676639E-001, 2.8878713E-001, 0.0000000E+000, 2.3125073E+000, 2.6976154E+000, 1.0513337E-001, 8.1029047E-003,-1.1743831E-001, 4.7662672E+001
 1.2450063E+003, 3.2699057E+002, 0.0000000E+000,-1.8903674E+002,-4.7241978E+001,-8.9422478E+001, 9.6602290E-001,-4.0743444E-001, 0.0000000E+000, 1.5608838E+000, 1.8479616E+000, 9.9723118E-002, 8.1107497E-003,-1.1774345E-001, 2.1942610E+001
 1.2600066E+003, 3.2062000E+002, 0.0000000E+000,-1.8699170E+002,-4.6280510E+001,-8.8433919E+001, 9.4175824E-001, 1.4583709E-001, 0.0000000E+000,-3.8819870E-001, 1.4638648E-003, 1.1099740E-001, 8.1185954E-003,-1.1620367E-001, 3.0044761E+001
 1.2750034E+003, 3.2662757E+002, 0.0000000E+000,-1.8738599E+002,-4.7114189E+001,-8.8393222E+001, 9.3968678E-001, 9.8618426E-002, 0.0000000E+000, 4.5140620E+000, 4.7724758E+000, 9.6874366E-002, 8.1264400E-003,-1.1827800E-001, 3.6605530E+001
 1.2900056E+003, 3.2300295E+002, 0.0000000E+000,-1.8744573E+002,-4.6688936E+001,-8.9171780E+001, 9.4467354E-001,-1.5897952E-001, 0.0000000E+000, 1.8373870E-001, 4.8219418E-001, 1.0737955E-001, 8.1342851E-003,-1.1766966E-001, 2.6341083E+001
 1.3050050E+003, 3.2446455E+002, 0.0000000E+000,-1.8692888E+002,-4.7306848E+001,-8.9306833E+001, 9.2378369E-001,-1.5265181E-001, 0.0000000E+000, 1.3860961E+000, 1.6931235E+000, 1.0410600E-001, 8.1421318E-003,-1.1839597E-001, 1.6682325E+001
 1.3200044E+003, 3.3052130E+002, 0.0000000E+000,-1.8935446E+002,-4.7383103E+001,-8.9384946E+001, 9.3457884E-001, 1.2233511E+000, 0.0000000E+000, 6.2301879E+000, 6.5567156E+000, 1.0518260E-001, 8.1499774E-003,-1.1842832E-001, 9.2355816E+001
