s,m3/s,m3/s,kg/s,kg/s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,Pa
Time,"DADM_L2_MOY","DEXT_L2_MOY","R2_in","R2_out","TG_L2_NE_005","TG_L2_NE_030","TG_L2_NE_055","TG_L2_NE_080","TG_L2_NE_105","TG_L2_NE_130","TG_L2_NE_155","TG_L2_NE_180","TG_L2_NE_205","TG_L2_NE_230","TG_L2_NE_255","TG_L2_NE_280","TG_L2_NE_305","TG_L2_NE_330","TG_L2_NE_355","TG_L2_NE_380","TG_L2_NE_385","TG_L2_NE_390","TP_L2_N030","TP_L2_N155","TP_L2_N260","TP_L2_N355","TP_L2_WC260","TP_L2_NC265","TP_L2_EC260","TP_L2_SC260","TP_L2_P","TP_L2_SOL","FLT_L2_N030","FLT_L2_N155","FLT_L2_N260","FLT_L2_N355","FLR_L2_N030","FLR_L2_N155","FLR_L2_N260","FLR_L2_N355","FLT_L2_WC260","FLT_L2_NC260","FLT_L2_EC260","FLT_L2_SC260","FLR_L2_P","FLT_L2_PM","FLT_L2_SOL","CO2L2_HAUT","COL2_HAUT","O2L2_HAUT","CO2FP","COFP","O2FP","CO2L2_BAS","COL2_BAS","O2L2_BAS","PLOCAL2_MOY"
 7.1000597E+002, 1.4677217E-001, 2.0979806E-001, 1.6922414E-001, 1.5165846E-001, 7.6584593E+001, 9.7880310E+001, 1.1560132E+002, 1.3650470E+002, 1.4477522E+002, 1.5612248E+002, 1.6364089E+002, 1.7125823E+002, 1.7649644E+002, 1.8186584E+002, 1.8579924E+002, 1.9067287E+002, 1.9730502E+002, 2.0328352E+002, 2.0473835E+002, 2.2629533E+002, 2.2629533E+002, 2.4364272E+002, 4.2495429E+001, 6.0190524E+001, 6.9964947E+001, 7.6046500E+001, 7.2269514E+001, 6.0385216E+001, 7.2493105E+001, 6.8188901E+001, 2.0988211E+002, 5.1421417E+001, 9.5345093E-001, 2.2730203E+000, 3.0441642E+000, 3.5320715E+000, 6.6468887E-001, 1.4380659E+000, 1.9324123E+000, 2.2384841E+000, 3.1837521E+000, 2.3313367E+000, 3.2076420E+000, 2.9645852E+000, 2.4489618E+000, 4.1952412E+000, 1.5743087E+000, 5.5886188E-002, 1.7234988E-004, 1.1310185E-001, 2.6422775E-002, 8.0858613E-005, 1.6240005E-001, 5.2946735E-002, 1.6322210E-004, 1.1802842E-001, 6.2209063E+001
 7.2000266E+002, 1.3531056E-001, 2.1188890E-001, 1.5602655E-001, 1.5369950E-001, 7.7335367E+001, 9.7458649E+001, 1.1406827E+002, 1.3532479E+002, 1.4515328E+002, 1.5743520E+002, 1.6462319E+002, 1.7188197E+002, 1.7521918E+002, 1.7817160E+002, 1.8239698E+002, 1.9086642E+002, 1.9495223E+002, 2.0059349E+002, 2.0199415E+002, 2.2342933E+002, 2.2342933E+002, 2.4467262E+002, 4.2562072E+001, 6.0256525E+001, 7.0116110E+001, 7.6249278E+001, 7.2469043E+001, 6.0556147E+001, 7.2603842E+001, 6.8307106E+001, 2.0833781E+002, 5.1500105E+001, 9.6042702E-001, 2.2451758E+000, 3.0479782E+000, 3.5767157E+000, 6.6218212E-001, 1.4287850E+000, 1.9324920E+000, 2.2652540E+000, 3.2356181E+000, 2.3418008E+000, 3.1793024E+000, 2.9219108E+000, 2.4377222E+000, 4.1348196E+000, 1.5749987E+000, 5.5992277E-002, 1.7267932E-004, 1.1292323E-001, 2.6763677E-002, 8.1917198E-005, 1.6182970E-001, 5.4167971E-002, 1.6701435E-004, 1.1598323E-001, 8.3475714E+001
 7.3000145E+002, 1.2952798E-001, 2.1326836E-001, 1.4936781E-001, 1.5445271E-001, 7.7488156E+001, 9.8934214E+001, 1.1637094E+002, 1.3651217E+002, 1.4536907E+002, 1.5702435E+002, 1.6292171E+002, 1.6977436E+002, 1.7337454E+002, 1.7784108E+002, 1.8093951E+002, 1.9005851E+002, 1.9484224E+002, 2.0176229E+002, 2.0282232E+002, 2.1913254E+002, 2.1913254E+002, 2.4173400E+002, 4.2783011E+001, 6.0317911E+001, 7.0312362E+001, 7.6492125E+001, 7.2629001E+001, 6.0707288E+001, 7.2722121E+001, 6.8362048E+001, 2.0826837E+002, 5.1576298E+001, 1.0346607E+000, 2.2182787E+000, 3.0532014E+000, 3.5448056E+000, 6.8101466E-001, 1.4118010E+000, 1.9331668E+000, 2.2449390E+000, 3.1871980E+000, 2.3267045E+000, 3.1649905E+000, 2.8707434E+000, 2.4449273E+000, 4.1897965E+000, 1.5737984E+000, 5.6229667E-002, 1.7341650E-004, 1.1252215E-001, 2.6582333E-002, 8.1354079E-005, 1.6213307E-001, 5.3973956E-002, 1.6641189E-004, 1.1630637E-001, 9.3815924E+001
 7.4000868E+002, 1.4581799E-001, 2.0947063E-001, 1.6812199E-001, 1.5187837E-001, 7.6431252E+001, 9.7910500E+001, 1.1681623E+002, 1.3557252E+002, 1.4503670E+002, 1.5762089E+002, 1.6556739E+002, 1.7094407E+002, 1.7394047E+002, 1.8040695E+002, 1.8375113E+002, 1.8974062E+002, 1.9292327E+002, 1.9957620E+002, 2.0244926E+002, 2.1951100E+002, 2.1951100E+002, 2.3722309E+002, 4.2880381E+001, 6.0456023E+001, 7.0344799E+001, 7.6544907E+001, 7.2900536E+001, 6.0919581E+001, 7.2935987E+001, 6.8553891E+001, 2.0713418E+002, 5.1661179E+001, 9.8403517E-001, 2.2235268E+000, 2.9307923E+000, 3.4447713E+000, 6.7036646E-001, 1.4197772E+000, 1.8798724E+000, 2.1769043E+000, 3.2279922E+000, 2.3544303E+000, 3.1875007E+000, 2.8975010E+000, 2.3900515E+000, 4.1105323E+000, 1.5636013E+000, 5.6387297E-002, 1.7390599E-004, 1.1225722E-001, 2.6434689E-002, 8.0895609E-005, 1.6238013E-001, 5.3740067E-002, 1.6568563E-004, 1.1669530E-001, 6.2319012E+001
 7.5001168E+002, 1.4559889E-001, 2.0913021E-001, 1.6787423E-001, 1.5250711E-001, 7.6309022E+001, 9.9372132E+001, 1.1746530E+002, 1.3425614E+002, 1.4403613E+002, 1.5768939E+002, 1.6323645E+002, 1.6750170E+002, 1.7256382E+002, 1.7577197E+002, 1.7883069E+002, 1.8711753E+002, 1.9214913E+002, 1.9812063E+002, 2.0164014E+002, 2.2367735E+002, 2.2367735E+002, 2.3980281E+002, 4.3014150E+001, 6.0569094E+001, 7.0412471E+001, 7.6704610E+001, 7.2821523E+001, 6.1055047E+001, 7.2950614E+001, 6.8658285E+001, 2.0535222E+002, 5.1741768E+001, 1.0339049E+000, 2.2219441E+000, 2.9251721E+000, 3.4726824E+000, 6.7524062E-001, 1.4039421E+000, 1.8723874E+000, 2.1878830E+000, 3.0291715E+000, 2.3025604E+000, 3.0720241E+000, 2.8679943E+000, 2.3625467E+000, 4.0213033E+000, 1.5672780E+000, 5.6446079E-002, 1.7408852E-004, 1.1215832E-001, 2.6057444E-002, 7.9724171E-005, 1.6301113E-001, 5.3670722E-002, 1.6547028E-004, 1.1681264E-001, 6.4582999E+001
 7.6000370E+002, 1.3501529E-001, 2.1079753E-001, 1.5568857E-001, 1.5463244E-001, 7.8539302E+001, 1.0220900E+002, 1.2001596E+002, 1.3338093E+002, 1.4463290E+002, 1.5627733E+002, 1.6137971E+002, 1.6775438E+002, 1.7102665E+002, 1.7584396E+002, 1.7989714E+002, 1.8684110E+002, 1.9174282E+002, 1.9523973E+002, 2.0112553E+002, 2.2008995E+002, 2.2008995E+002, 2.3906735E+002, 4.3089351E+001, 6.0710087E+001, 7.0596090E+001, 7.6881038E+001, 7.2943904E+001, 6.1135525E+001, 7.3033422E+001, 6.8747664E+001, 2.0653032E+002, 5.1830444E+001, 9.8884739E-001, 2.2396153E+000, 2.9658021E+000, 3.4437202E+000, 6.8123623E-001, 1.4084057E+000, 1.8892185E+000, 2.1804501E+000, 3.0937857E+000, 2.2763278E+000, 3.0709998E+000, 2.7923200E+000, 2.3911221E+000, 4.1448087E+000, 1.5678954E+000, 5.6538295E-002, 1.7437490E-004, 1.1200023E-001, 2.5666226E-002, 7.8509341E-005, 1.6366553E-001, 5.4102360E-002, 1.6681064E-004, 1.1608947E-001, 8.4519507E+001
 7.7000076E+002, 1.4775577E-001, 2.0840894E-001, 1.7035637E-001, 1.5221793E-001, 8.0024491E+001, 9.8828331E+001, 1.1717706E+002, 1.3485964E+002, 1.4324684E+002, 1.5641877E+002, 1.6257115E+002, 1.6974965E+002, 1.7247395E+002, 1.7851611E+002, 1.8147571E+002, 1.8630429E+002, 1.8959260E+002, 1.9402650E+002, 1.9852263E+002, 2.1931170E+002, 2.1931170E+002, 2.3673208E+002, 4.3279259E+001, 6.0839788E+001, 7.0750669E+001, 7.6956395E+001, 7.3133827E+001, 6.1252406E+001, 7.3178412E+001, 6.8877010E+001, 2.0422000E+002, 5.1888147E+001, 1.0679669E+000, 2.1889464E+000, 2.9242591E+000, 3.3643626E+000, 6.8749822E-001, 1.3815508E+000, 1.8542969E+000, 2.1272989E+000, 3.0735822E+000, 2.2570377E+000, 3.0643028E+000, 2.8245938E+000, 2.2809839E+000, 3.9476745E+000, 1.5411245E+000, 5.6655089E-002, 1.7473759E-004, 1.1180267E-001, 2.6574365E-002, 8.1329337E-005, 1.6214649E-001, 5.5071745E-002, 1.6982084E-004, 1.1446343E-001, 5.9926652E+001
 7.8001099E+002, 1.4606343E-001, 2.0816981E-001, 1.6840849E-001, 1.5295290E-001, 7.8679030E+001, 1.0387944E+002, 1.1936180E+002, 1.3331358E+002, 1.4297177E+002, 1.5424725E+002, 1.5930932E+002, 1.6711321E+002, 1.6987510E+002, 1.7609203E+002, 1.7819853E+002, 1.8356978E+002, 1.9008729E+002, 1.9369502E+002, 1.9662276E+002, 2.1599914E+002, 2.1599914E+002, 2.3462586E+002, 4.3452742E+001, 6.0866796E+001, 7.0778765E+001, 7.7064590E+001, 7.3128729E+001, 6.1364099E+001, 7.3206879E+001, 6.8922928E+001, 2.0223681E+002, 5.1944567E+001, 1.0695617E+000, 2.1488902E+000, 2.8388807E+000, 3.3553357E+000, 6.9147372E-001, 1.3703929E+000, 1.8070382E+000, 2.1113629E+000, 2.9800189E+000, 2.2359969E+000, 2.9920794E+000, 2.7264300E+000, 2.2823072E+000, 3.8984710E+000, 1.5333013E+000, 5.6639316E-002, 1.7468861E-004, 1.1182852E-001, 2.6953500E-002, 8.2506647E-005, 1.6151232E-001, 5.5472825E-002, 1.7106631E-004, 1.1378969E-001, 6.3451932E+001
 7.9000829E+002, 1.3826594E-001, 2.0931484E-001, 1.5943049E-001, 1.5459234E-001, 7.7901900E+001, 1.0100911E+002, 1.1905698E+002, 1.3384493E+002, 1.4356752E+002, 1.5512684E+002, 1.5962943E+002, 1.6448571E+002, 1.6771277E+002, 1.7267093E+002, 1.7752205E+002, 1.8654493E+002, 1.8900489E+002, 1.9119394E+002, 1.9605296E+002, 2.1393876E+002, 2.1393876E+002, 2.2814262E+002, 4.3648788E+001, 6.0874633E+001, 7.0848963E+001, 7.7183353E+001, 7.3162397E+001, 6.1447714E+001, 7.3329305E+001, 6.8953145E+001, 2.0009387E+002, 5.2010154E+001, 1.1011565E+000, 2.0866424E+000, 2.8316853E+000, 3.3314421E+000, 7.1452259E-001, 1.3405572E+000, 1.7914776E+000, 2.0909780E+000, 2.9812434E+000, 2.2248799E+000, 2.9925792E+000, 2.6954211E+000, 2.2122418E+000, 3.7825143E+000, 1.5164595E+000, 5.6745129E-002, 1.7501721E-004, 1.1164706E-001, 2.6613973E-002, 8.1452330E-005, 1.6208028E-001, 5.5341508E-002, 1.7065854E-004, 1.1400889E-001, 7.8315118E+001
 8.0000155E+002, 1.3968128E-001, 2.0915060E-001, 1.6106160E-001, 1.5433260E-001, 8.0477772E+001, 1.0349187E+002, 1.2068167E+002, 1.3441660E+002, 1.4339602E+002, 1.5373618E+002, 1.6014649E+002, 1.6453686E+002, 1.6912725E+002, 1.7358367E+002, 1.7664087E+002, 1.8306139E+002, 1.8561540E+002, 1.9091114E+002, 1.9479057E+002, 2.1279497E+002, 2.1279497E+002, 2.2996952E+002, 4.3738454E+001, 6.0904375E+001, 7.0885414E+001, 7.7307988E+001, 7.3267880E+001, 6.1611817E+001, 7.3409690E+001, 6.9004618E+001, 1.9962352E+002, 5.2090256E+001, 1.0409266E+000, 2.0968742E+000, 2.7802994E+000, 3.3039162E+000, 6.8812165E-001, 1.3353451E+000, 1.7593149E+000, 2.0666855E+000, 2.9578147E+000, 2.2373772E+000, 2.9887149E+000, 2.6773699E+000, 2.2066223E+000, 3.8085012E+000, 1.5385570E+000, 5.6772477E-002, 1.7510215E-004, 1.1159875E-001, 2.7127289E-002, 8.3046302E-005, 1.6122165E-001, 5.5272113E-002, 1.7044307E-004, 1.1412218E-001, 7.5889009E+001
 8.1000182E+002, 1.4885692E-001, 2.0611645E-001, 1.7162532E-001, 1.5350396E-001, 7.9122396E+001, 1.0490781E+002, 1.2131244E+002, 1.3333667E+002, 1.4087089E+002, 1.5334359E+002, 1.5927111E+002, 1.6609729E+002, 1.7016321E+002, 1.7426231E+002, 1.7834556E+002, 1.8340243E+002, 1.8717024E+002, 1.9228363E+002, 1.9441366E+002, 2.1651065E+002, 2.1651065E+002, 2.3413471E+002, 4.3834286E+001, 6.1052881E+001, 7.1009441E+001, 7.7406866E+001, 7.3309837E+001, 6.1707301E+001, 7.3487832E+001, 6.9052876E+001, 1.9917027E+002, 5.2163089E+001, 1.0747374E+000, 2.1270681E+000, 2.8227962E+000, 3.2831134E+000, 7.0820493E-001, 1.3454643E+000, 1.7857181E+000, 2.0652941E+000, 2.8957814E+000, 2.2058682E+000, 2.9279465E+000, 2.6442229E+000, 2.1977350E+000, 3.8573028E+000, 1.5180161E+000, 5.6695055E-002, 1.7486174E-004, 1.1172670E-001, 2.8154911E-002, 8.6237326E-005, 1.5950269E-001, 5.5030367E-002, 1.6969238E-004, 1.1452792E-001, 5.8253747E+001
 8.2001177E+002, 1.4140036E-001, 2.0833255E-001, 1.6303966E-001, 1.5431804E-001, 8.1560999E+001, 1.0748072E+002, 1.2187902E+002, 1.3439967E+002, 1.4102491E+002, 1.5187053E+002, 1.5690263E+002, 1.6450433E+002, 1.6950509E+002, 1.7161724E+002, 1.7459827E+002, 1.8035238E+002, 1.8515944E+002, 1.9043019E+002, 1.9663063E+002, 2.1234726E+002, 2.1234726E+002, 2.2806432E+002, 4.4082761E+001, 6.1153349E+001, 7.1123103E+001, 7.7448208E+001, 7.3246783E+001, 6.1717869E+001, 7.3488124E+001, 6.9106880E+001, 1.9806309E+002, 5.2207583E+001, 1.1586812E+000, 2.1053454E+000, 2.7611952E+000, 3.1947618E+000, 7.4324952E-001, 1.3237361E+000, 1.7516071E+000, 2.0151739E+000, 2.7967304E+000, 2.1307806E+000, 2.8751851E+000, 2.6174558E+000, 2.1639073E+000, 3.7210321E+000, 1.5048304E+000, 5.6586960E-002, 1.7452609E-004, 1.1190580E-001, 2.7567351E-002, 8.4412806E-005, 1.6048543E-001, 5.4953809E-002, 1.6945466E-004, 1.1465415E-001, 7.2743574E+001
 8.3000008E+002, 1.3436461E-001, 2.0914738E-001, 1.5493697E-001, 1.5573760E-001, 8.0185620E+001, 1.0678126E+002, 1.2239680E+002, 1.3430681E+002, 1.4208798E+002, 1.5187025E+002, 1.5638898E+002, 1.6129832E+002, 1.6711018E+002, 1.7152320E+002, 1.7397564E+002, 1.8053892E+002, 1.8558711E+002, 1.8943796E+002, 1.9211808E+002, 2.1320214E+002, 2.1320214E+002, 2.2715832E+002, 4.4362415E+001, 6.1161708E+001, 7.1173779E+001, 7.7491243E+001, 7.3322204E+001, 6.1803493E+001, 7.3511663E+001, 6.9151305E+001, 1.9844079E+002, 5.2295953E+001, 1.2188626E+000, 2.0471118E+000, 2.7552919E+000, 3.1828583E+000, 7.8452677E-001, 1.3060607E+000, 1.7353574E+000, 2.0027968E+000, 2.8619834E+000, 2.1397081E+000, 2.8331736E+000, 2.5881094E+000, 2.1878876E+000, 3.8396297E+000, 1.5214715E+000, 5.6457693E-002, 1.7412468E-004, 1.1212196E-001, 2.7959207E-002, 8.5629613E-005, 1.5983005E-001, 5.4777085E-002, 1.6890589E-004, 1.1494888E-001, 8.4554888E+001
 8.4001335E+002, 1.5483013E-001, 2.0372241E-001, 1.7849049E-001, 1.5244705E-001, 8.3859127E+001, 1.0843247E+002, 1.2598032E+002, 1.3419674E+002, 1.4207280E+002, 1.5110532E+002, 1.5678558E+002, 1.6318991E+002, 1.6647720E+002, 1.7213275E+002, 1.7472165E+002, 1.7815762E+002, 1.8117297E+002, 1.8565249E+002, 1.9334285E+002, 2.1297877E+002, 2.1297877E+002, 2.2536076E+002, 4.4626821E+001, 6.1306053E+001, 7.1200247E+001, 7.7475567E+001, 7.3378378E+001, 6.1859953E+001, 7.3529377E+001, 6.9205579E+001, 1.9644857E+002, 5.2387846E+001, 1.2349086E+000, 2.0969816E+000, 2.6933882E+000, 3.1004273E+000, 8.0868963E-001, 1.3210632E+000, 1.7106650E+000, 1.9613892E+000, 2.8002153E+000, 2.1157341E+000, 2.8024465E+000, 2.5747566E+000, 2.0846803E+000, 3.6381308E+000, 1.5139075E+000, 5.6452900E-002, 1.7410983E-004, 1.1212527E-001, 2.8392488E-002, 8.6975060E-005, 1.5910526E-001, 5.4388159E-002, 1.6769818E-004, 1.1559958E-001, 4.2625359E+001
 8.5001083E+002, 1.5470062E-001, 2.0300914E-001, 1.7834814E-001, 1.5348781E-001, 8.6962167E+001, 1.1023108E+002, 1.2793323E+002, 1.3234885E+002, 1.4006328E+002, 1.4901948E+002, 1.5373904E+002, 1.6016617E+002, 1.6321325E+002, 1.6897025E+002, 1.7369165E+002, 1.7849689E+002, 1.8226824E+002, 1.8385671E+002, 1.8649428E+002, 2.0291680E+002, 2.0291680E+002, 2.1628857E+002, 4.4840306E+001, 6.1291308E+001, 7.1134264E+001, 7.7346838E+001, 7.3268160E+001, 6.1888596E+001, 7.3487092E+001, 6.9152316E+001, 1.9240002E+002, 5.2483544E+001, 1.2449678E+000, 2.0115220E+000, 2.6009141E+000, 2.9714387E+000, 7.8723799E-001, 1.2807507E+000, 1.6548219E+000, 1.8805787E+000, 2.6850042E+000, 2.0755867E+000, 2.7548131E+000, 2.4886413E+000, 2.0194482E+000, 3.4078667E+000, 1.5430215E+000, 5.6441083E-002, 1.7407315E-004, 1.1214220E-001, 2.8742086E-002, 8.8060648E-005, 1.5852058E-001, 5.3576291E-002, 1.6517713E-004, 1.1695738E-001, 4.5781541E+001
 8.6000567E+002, 1.3455567E-001, 2.0767737E-001, 1.5515642E-001, 1.5669670E-001, 8.4676374E+001, 1.0877118E+002, 1.2839528E+002, 1.3139663E+002, 1.3774433E+002, 1.4742463E+002, 1.5390837E+002, 1.6059568E+002, 1.6348142E+002, 1.6714496E+002, 1.7081475E+002, 1.7589273E+002, 1.7954156E+002, 1.8462643E+002, 1.8573340E+002, 2.0668227E+002, 2.0668227E+002, 2.2232300E+002, 4.5050307E+001, 6.1348061E+001, 7.1170261E+001, 7.7355201E+001, 7.3181899E+001, 6.1863364E+001, 7.3500059E+001, 6.9137189E+001, 1.9492416E+002, 5.2609815E+001, 1.2512895E+000, 1.9833504E+000, 2.6340501E+000, 3.0142000E+000, 8.0960553E-001, 1.2580687E+000, 1.6533313E+000, 1.8884436E+000, 2.6071271E+000, 2.0197500E+000, 2.7320180E+000, 2.4642963E+000, 2.1023670E+000, 3.8523044E+000, 1.5423522E+000, 5.6250712E-002, 1.7348201E-004, 1.1245930E-001, 2.9545912E-002, 9.0556725E-005, 1.5717597E-001, 5.3572602E-002, 1.6516567E-004, 1.1696492E-001, 8.4559438E+001
 8.7001087E+002, 1.5486464E-001, 2.0281858E-001, 1.7853690E-001, 1.5346771E-001, 8.5602555E+001, 1.1814430E+002, 1.2698518E+002, 1.3556769E+002, 1.4074020E+002, 1.4617459E+002, 1.5112260E+002, 1.5750324E+002, 1.6168402E+002, 1.6514810E+002, 1.6707488E+002, 1.7151736E+002, 1.7574715E+002, 1.8045226E+002, 1.8387632E+002, 2.0388876E+002, 2.0388876E+002, 2.1579061E+002, 4.5312917E+001, 6.1289920E+001, 7.1204959E+001, 7.7336582E+001, 7.3069599E+001, 6.1865718E+001, 7.3408728E+001, 6.9135934E+001, 1.9179141E+002, 5.2618826E+001, 1.3284444E+000, 1.9457125E+000, 2.5760678E+000, 2.9311562E+000, 8.7311657E-001, 1.2362027E+000, 1.6153713E+000, 1.8453635E+000, 2.5954932E+000, 1.9889110E+000, 2.6204031E+000, 2.4328711E+000, 1.9514943E+000, 3.4349930E+000, 1.4574979E+000, 5.5729277E-002, 1.7186283E-004, 1.1333020E-001, 3.0203492E-002, 9.2598675E-005, 1.5607598E-001, 5.0640754E-002, 1.5606151E-004, 1.2187691E-001, 4.4610556E+001
 8.8000077E+002, 1.5203246E-001, 2.0251587E-001, 1.7527958E-001, 1.5485302E-001, 8.5892856E+001, 1.2007633E+002, 1.3000168E+002, 1.3503268E+002, 1.3949034E+002, 1.4486020E+002, 1.4954205E+002, 1.5495075E+002, 1.5883603E+002, 1.6394127E+002, 1.6505594E+002, 1.7131371E+002, 1.7524377E+002, 1.7852398E+002, 1.8081129E+002, 1.9691824E+002, 1.9691824E+002, 2.1599935E+002, 4.5674006E+001, 6.1275276E+001, 7.1137997E+001, 7.7243567E+001, 7.3022574E+001, 6.1884346E+001, 7.3347691E+001, 6.9040013E+001, 1.8794836E+002, 5.2659398E+001, 1.4219058E+000, 1.9195712E+000, 2.5026471E+000, 2.8743729E+000, 9.1878073E-001, 1.2226807E+000, 1.5760781E+000, 1.8090845E+000, 2.5525810E+000, 1.9879977E+000, 2.5935530E+000, 2.3320754E+000, 1.8849064E+000, 3.2220805E+000, 1.4761494E+000, 5.5498590E-002, 1.7114649E-004, 1.1371556E-001, 2.9473257E-002, 9.0331116E-005, 1.5729750E-001, 5.0396485E-002, 1.5530299E-004, 1.2228555E-001, 5.1707067E+001
 8.9000530E+002, 1.4292255E-001, 2.0437539E-001, 1.6479127E-001, 1.5645590E-001, 8.6138238E+001, 1.1920944E+002, 1.3076992E+002, 1.3600905E+002, 1.4082500E+002, 1.4670940E+002, 1.4961694E+002, 1.5508070E+002, 1.5870236E+002, 1.6198830E+002, 1.6446161E+002, 1.6841622E+002, 1.7092309E+002, 1.7612719E+002, 1.7858833E+002, 1.9587124E+002, 1.9587124E+002, 2.1056344E+002, 4.5985996E+001, 6.1231906E+001, 7.1067409E+001, 7.7117834E+001, 7.2891282E+001, 6.1881654E+001, 7.3264788E+001, 6.8919766E+001, 1.8480607E+002, 5.2682895E+001, 1.4246671E+000, 1.8567727E+000, 2.4571101E+000, 2.7895345E+000, 9.3415349E-001, 1.1967944E+000, 1.5380412E+000, 1.7412290E+000, 2.4736018E+000, 1.9444288E+000, 2.5433278E+000, 2.2832769E+000, 1.8129275E+000, 3.0457482E+000, 1.4380178E+000, 5.5138670E-002, 1.7002887E-004, 1.1431417E-001, 2.9108811E-002, 8.9199418E-005, 1.5790704E-001, 5.1297217E-002, 1.5810001E-004, 1.2077469E-001, 6.9229826E+001
 9.0000595E+002, 1.7043891E-001, 1.9640756E-001, 1.9645329E-001, 1.5203088E-001, 8.0863300E+001, 1.2363090E+002, 1.3605234E+002, 1.3929609E+002, 1.3983661E+002, 1.4533295E+002, 1.4943082E+002, 1.5347090E+002, 1.5688016E+002, 1.6107945E+002, 1.6213986E+002, 1.6349502E+002, 1.6760017E+002, 1.7336972E+002, 1.7643730E+002, 1.8988196E+002, 1.8988196E+002, 2.0013434E+002, 4.6475789E+001, 6.1145296E+001, 7.0910375E+001, 7.6888395E+001, 7.2776243E+001, 6.1811350E+001, 7.3071477E+001, 6.8748622E+001, 1.8130603E+002, 5.2618979E+001, 1.6479443E+000, 1.8077849E+000, 2.3187569E+000, 2.6057206E+000, 1.1406021E+000, 1.1648279E+000, 1.4559232E+000, 1.6428367E+000, 2.4028267E+000, 1.8694351E+000, 2.4213875E+000, 2.1803704E+000, 1.6999421E+000, 2.9291045E+000, 1.3466986E+000, 5.4728627E-002, 1.6875562E-004, 1.1499473E-001, 3.4643810E-002, 1.0638706E-004, 1.4863089E-001, 4.9965343E-002, 1.5396420E-004, 1.2300545E-001, 1.0279394E+001
 9.1000343E+002, 1.3967625E-001, 2.0242021E-001, 1.6104237E-001, 1.5802324E-001, 8.9261523E+001, 1.2937938E+002, 1.3876305E+002, 1.4264891E+002, 1.4306256E+002, 1.4601058E+002, 1.4731700E+002, 1.5163174E+002, 1.5393218E+002, 1.5852522E+002, 1.6152209E+002, 1.6190851E+002, 1.6312779E+002, 1.6591970E+002, 1.6930252E+002, 1.8485514E+002, 1.8485514E+002, 1.9326738E+002, 4.7105840E+001, 6.1151399E+001, 7.0623170E+001, 7.6543649E+001, 7.2544998E+001, 6.1644941E+001, 7.2792744E+001, 6.8591067E+001, 1.7658560E+002, 5.2593839E+001, 1.8002049E+000, 1.8496368E+000, 2.2154668E+000, 2.5309668E+000, 1.2453979E+000, 1.1980083E+000, 1.4077778E+000, 1.5806757E+000, 2.3090529E+000, 1.7645084E+000, 2.2727827E+000, 2.1486890E+000, 1.5966813E+000, 2.6718435E+000, 1.3459936E+000, 5.3851046E-002, 1.6603049E-004, 1.1646738E-001, 4.0051497E-002, 1.2317947E-004, 1.3955038E-001, 5.0991839E-002, 1.5715175E-004, 1.2128404E-001, 7.0728978E+001
 9.2000940E+002, 1.2915321E-001, 2.0165902E-001, 1.4888932E-001, 1.5915655E-001, 9.2699506E+001, 1.2654212E+002, 1.3414160E+002, 1.4105652E+002, 1.4666038E+002, 1.4855375E+002, 1.4854941E+002, 1.5017078E+002, 1.5332008E+002, 1.5560901E+002, 1.5891073E+002, 1.6314045E+002, 1.6359227E+002, 1.6634491E+002, 1.7029681E+002, 1.8235231E+002, 1.8235231E+002, 1.8665772E+002, 4.7652565E+001, 6.1229849E+001, 7.0431693E+001, 7.6217084E+001, 7.2322998E+001, 6.1505089E+001, 7.2518908E+001, 6.8397541E+001, 1.7094780E+002, 5.2574409E+001, 1.7887999E+000, 1.8925477E+000, 2.1777082E+000, 2.4025885E+000, 1.2197874E+000, 1.2317020E+000, 1.3966650E+000, 1.5117266E+000, 2.2400969E+000, 1.7458258E+000, 2.2316478E+000, 2.0469508E+000, 1.4959570E+000, 2.4223126E+000, 1.3256435E+000, 5.3713326E-002, 1.6560293E-004, 1.1668146E-001, 5.6981291E-002, 1.7575872E-004, 1.0983458E-001, 4.9709986E-002, 1.5317124E-004, 1.2343467E-001, 7.6623570E+001
